region_id,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T
111,3,0,68,33032,43871,19274,18639,7710,2790,125316,21555,37832,18083,17978,7448,2913,105809,3962,2491,610,296,107,36,7502,1596,1833,715,373,120,48,4685,5558,4324,1325,669,227,84,12187,4914,2210,512,181,52,31,7900,1182,719,157,52,13,8,2131,720,726,161,51,10,3,1671,104,55,17,5,5,0,186,6920,3710,847,289,80,42,11888,364,196,30,9,4,5,608,4,0,3,3,0,3,13,120,100,26,29,4,5,284,488,296,59,41,8,13,905,69,37,7,4,3,0,120,34590,46199,20321,18981,7766,3052,130909
112,3,0,36,22724,31634,12109,10866,4961,2165,84459,14235,25567,10301,9839,4544,2166,66652,3025,2625,769,413,131,56,7019,1443,1411,572,284,78,37,3825,4468,4036,1341,697,209,93,10844,3503,2054,580,237,72,19,6465,615,541,125,48,15,0,1344,259,288,43,22,5,3,620,156,67,13,9,5,4,254,4533,2950,761,316,97,26,8683,1407,719,82,38,13,10,2269,53,6,6,3,3,0,71,116,77,33,14,7,3,250,1576,802,121,55,23,13,2590,36,33,12,6,0,3,90,24848,33388,12536,10913,4873,2301,88859
113,0,0,13,13730,18456,7789,7580,4101,1916,53572,11017,17597,7234,7043,3842,1872,48605,843,470,144,65,30,9,1561,133,95,29,23,9,0,289,976,565,173,88,39,9,1850,2196,1018,218,133,50,13,3628,61,30,3,3,0,0,97,49,29,4,0,0,0,82,23,10,6,0,0,3,42,2329,1087,231,136,50,16,3849,168,57,7,4,0,0,236,14,9,6,4,0,0,33,65,68,29,14,10,6,192,247,134,42,22,10,6,461,38,18,11,3,4,0,74,14607,19401,7691,7292,3945,1903,54839
114,0,0,12,12589,19533,6597,6537,2988,1272,49516,11026,18978,6465,6229,2858,1320,46876,1298,852,186,120,57,25,2538,219,206,47,22,5,6,505,1517,1058,233,142,62,31,3043,1150,436,72,29,3,4,1694,14,0,0,4,3,0,21,9,6,0,0,0,0,15,53,16,9,0,4,0,82,1226,458,81,33,10,4,1812,430,196,13,7,4,3,653,0,4,3,3,3,3,16,33,40,11,3,6,0,93,463,240,27,13,13,6,762,41,24,5,8,0,3,81,14273,20758,6811,6425,2943,1364,52574
115,0,0,10,7738,17396,11370,15451,7030,3006,61991,5392,15441,10586,15122,7061,3201,56803,771,615,166,127,36,12,1727,908,1393,908,727,193,69,4198,1679,2008,1074,854,229,81,5925,506,188,50,36,10,0,790,233,244,128,52,8,3,668,262,382,122,49,9,5,829,41,36,14,11,3,4,109,1042,850,314,148,30,12,2396,165,75,16,7,4,3,270,6,4,4,0,0,0,14,7,4,3,3,0,0,17,178,83,23,10,4,3,301,20,18,3,6,4,0,51,8311,18400,12000,16140,7328,3297,65476
116,4,0,24,14356,23314,16711,17976,8699,5326,86382,10816,20143,15214,17443,8610,5905,78131,1142,1102,677,626,274,178,3999,1137,1650,1620,1381,662,481,6931,2279,2752,2297,2007,936,659,10930,943,219,75,46,16,15,1314,496,501,298,180,59,34,1568,415,638,459,289,75,38,1914,69,51,17,3,4,3,147,1923,1409,849,518,154,90,4943,177,64,23,11,0,0,275,4,6,0,0,0,0,10,34,30,20,15,6,4,109,215,100,43,26,6,4,394,21,16,13,13,8,0,71,15254,24420,18416,20007,9714,6658,94469
117,5,3,125,33833,34235,12528,8254,2754,1358,92962,3009,4972,3153,3089,1245,712,16180,2497,3688,1679,1125,295,109,9393,3474,5465,2926,2084,622,247,14818,5971,9153,4605,3209,917,356,24211,3549,2515,793,344,93,27,7321,5888,5166,1712,909,228,87,13990,19668,18074,4723,2504,580,227,45776,102,60,15,10,0,0,187,29207,25815,7243,3767,901,341,67274,0,8,0,0,0,0,8,3,3,0,0,0,0,6,165,218,107,72,27,20,609,168,229,107,72,27,20,623,354,162,56,20,8,3,603,38709,40331,15164,10157,3098,1432,108891
118,5,0,112,27477,32082,13138,11064,4031,1405,89197,3734,6703,4241,5891,2857,1100,24526,1598,2121,1276,1346,382,80,6803,2177,3560,2199,2009,653,166,10764,3775,5681,3475,3355,1035,246,17567,3559,3716,1485,741,183,33,9717,7745,8404,2820,1229,257,56,20511,8934,8702,2773,1241,274,62,21986,37,38,13,9,3,3,103,20275,20860,7091,3220,717,154,52317,0,3,3,0,3,0,9,3,0,0,0,0,0,3,126,137,61,56,13,13,406,129,140,64,56,16,13,418,56,60,23,18,12,3,172,27969,33444,14894,12540,4637,1516,95000
119,7,9,98,37582,48349,29862,28798,13733,8588,166912,15756,27437,18306,21018,11182,7740,101439,3462,2888,1556,1360,549,356,10171,2203,3112,2523,2491,1195,705,12229,5665,6000,4079,3851,1744,1061,22400,5714,4824,3126,2245,799,371,17079,5973,6057,3955,2505,848,314,19652,3348,4398,2676,1665,516,204,12807,120,71,44,36,13,9,293,15155,15350,9801,6451,2176,898,49831,91,19,9,4,5,3,131,4,3,4,0,0,0,11,212,237,109,109,47,33,747,307,259,122,113,52,36,889,74,75,59,38,24,17,287,36957,49121,32367,31471,15178,9752,174846
120,0,0,17,23822,30398,15586,13363,4928,2132,90229,6785,12068,8035,9275,3936,1830,41929,1917,2589,1360,1131,287,67,7351,2006,3133,1747,1385,359,111,8741,3923,5722,3107,2516,646,178,16092,4520,3753,1605,871,236,82,11067,4581,4899,2272,1265,284,87,13388,3985,5320,2515,1341,347,92,13600,104,65,20,23,4,3,219,13190,14037,6412,3500,871,264,38274,0,3,0,0,0,0,3,3,3,0,0,0,0,6,218,246,114,79,32,17,706,221,252,114,79,32,17,715,51,60,23,13,3,3,153,24170,32139,17691,15383,5488,2292,97163
121,0,0,61,33405,43857,20159,21552,8837,2769,130579,9457,20964,13228,18521,8527,2705,73402,1292,1403,619,545,122,21,4002,1809,2846,1322,1115,273,72,7437,3101,4249,1941,1660,395,93,11439,4079,3550,1110,560,102,26,9427,6897,6525,2191,1028,181,56,16878,10088,10362,3796,1858,329,87,26520,98,66,21,10,5,4,204,21162,20503,7118,3456,617,173,53029,22,15,5,0,0,0,42,3,0,0,0,0,0,3,101,71,33,18,9,6,238,126,86,38,18,9,6,283,82,68,29,26,12,4,221,33928,45870,22354,23681,9560,2981,138374
122,0,0,29,18829,27522,12890,14085,5758,2042,81126,6535,14936,8939,13193,5791,2030,51424,895,741,307,296,98,27,2364,1203,1629,781,791,233,63,4700,2098,2370,1088,1087,331,90,7064,3285,2562,856,422,94,27,7246,4493,5122,1792,778,123,29,12337,2550,2933,822,356,72,18,6751,146,95,37,34,9,0,321,10474,10712,3507,1590,298,74,26655,54,20,3,3,3,0,83,3,0,0,0,0,0,3,88,93,32,24,6,4,247,145,113,35,27,9,4,333,30,21,4,8,9,0,72,19282,28152,13573,15905,6438,2198,85548
123,0,7,24,11919,20304,13498,14831,7181,3796,71529,8804,18531,12281,14138,6714,4151,64619,1826,1521,649,442,188,87,4713,1124,1128,725,540,238,221,3976,2950,2649,1374,982,426,308,8689,866,352,105,60,13,6,1402,216,191,39,11,3,0,460,119,124,32,7,3,0,285,57,36,9,10,4,0,116,1258,703,185,88,23,6,2263,119,28,10,4,0,0,161,3,3,4,0,4,0,14,42,46,32,40,4,11,175,164,77,46,44,8,11,350,15,11,5,6,4,0,41,13191,21971,13891,15258,7175,4476,75962
124,3,3,31,19953,29374,16522,17420,8297,3870,95436,14606,26001,15172,16185,7652,4060,83676,2167,1520,610,368,135,73,4873,1548,1491,836,539,205,111,4730,3715,3011,1446,907,340,184,9603,1464,737,282,167,77,40,2767,1003,607,196,80,24,8,1918,244,154,70,37,4,0,509,150,96,43,30,17,6,342,2861,1594,591,314,122,54,5536,108,52,8,6,3,3,180,3,3,3,3,3,0,15,75,36,27,8,4,7,157,186,91,38,17,10,10,352,62,28,3,8,3,0,104,21430,30725,17250,17431,8127,4308,99271
125,23,7,327,26164,34019,21219,20119,9687,6611,117819,11514,20168,13696,15502,8145,6157,75182,2480,1986,1289,1126,453,283,7617,1555,2383,2051,1989,777,534,9289,4035,4369,3340,3115,1230,817,16906,4526,3421,2030,1335,488,236,12036,3994,4765,3032,2026,636,312,14765,2417,3182,1884,1189,369,207,9248,116,65,39,30,14,6,270,11053,11433,6985,4580,1507,761,36319,13,0,0,0,0,0,13,10,0,3,4,0,0,17,77,68,41,27,21,25,259,100,68,44,31,21,25,289,75,55,36,30,13,5,214,26777,36093,24101,23258,10916,7765,128910
126,3,3,48,13360,16927,9338,9930,4032,1498,55085,4983,9627,6411,8409,3694,1470,34594,1081,1026,612,489,142,35,3385,996,1300,816,645,179,70,4006,2077,2326,1428,1134,321,105,7391,1665,954,328,185,49,22,3203,2915,2634,1165,611,118,23,7466,1808,1916,886,456,102,23,5191,35,9,3,3,3,4,57,6423,5513,2382,1255,272,72,15917,9,4,0,0,0,0,13,0,0,0,0,0,0,0,37,33,18,14,3,4,109,46,37,18,14,3,4,122,8,13,0,4,3,0,28,13537,17516,10239,10816,4293,1651,58052
127,0,4,39,15311,24597,19093,22034,11830,7814,100679,9418,18678,15161,18501,10782,8104,80644,1359,1290,924,923,443,294,5233,1427,1921,1690,1717,950,557,8262,2786,3211,2614,2640,1393,851,13495,1409,747,504,335,151,74,3220,1770,1577,1030,743,221,105,5446,987,1091,738,580,204,69,3669,74,62,26,10,15,12,199,4240,3477,2298,1668,591,260,12534,128,43,5,0,0,0,176,7,0,0,0,0,0,7,29,32,24,14,3,6,108,164,75,29,14,3,6,291,29,29,18,16,5,6,103,16637,25470,20120,22839,12774,9227,107067
128,0,0,32,15567,23407,11987,13712,6032,2002,72707,6177,14765,9022,12461,5805,1980,50210,1396,1012,335,213,64,19,3039,1404,2076,1034,776,211,62,5563,2800,3088,1369,989,275,81,8602,2010,1157,306,114,33,0,3620,3047,2914,907,401,77,14,7360,2033,2029,574,241,40,6,4923,63,27,5,14,4,6,119,7153,6127,1792,770,154,26,16022,97,39,11,8,0,0,155,3,0,3,0,0,0,6,55,42,27,10,8,3,145,155,81,41,18,8,3,306,4,11,0,3,0,0,18,16289,24072,12224,14241,6242,2090,75158
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3
