region_id,C11_AP_45_49_NCB_2,C11_AP_45_49_NCB_3,C11_AP_45_49_NCB_4,C11_AP_45_49_NCB_5,C11_AP_45_49_NCB_6m,C11_AP_45_49_NCB_NS,C11_AP_45_49_Tot,C11_AP_50_54_NCB_0,C11_AP_50_54_NCB_1,C11_AP_50_54_NCB_2,C11_AP_50_54_NCB_3,C11_AP_50_54_NCB_4,C11_AP_50_54_NCB_5,C11_AP_50_54_NCB_6m,C11_AP_50_54_NCB_NS,C11_AP_50_54_Tot,C11_AP_55_59_NCB_0,C11_AP_55_59_NCB_1,C11_AP_55_59_NCB_2,C11_AP_55_59_NCB_3,C11_AP_55_59_NCB_4,C11_AP_55_59_NCB_5,C11_AP_55_59_NCB_6m,C11_AP_55_59_NCB_NS,C11_AP_55_59_Tot,C11_AP_60_64_NCB_0,C11_AP_60_64_NCB_1,C11_AP_60_64_NCB_2,C11_AP_60_64_NCB_3,C11_AP_60_64_NCB_4,C11_AP_60_64_NCB_5,C11_AP_60_64_NCB_6m,C11_AP_60_64_NCB_NS,C11_AP_60_64_Tot,C11_AP_65_69_NCB_0,C11_AP_65_69_NCB_1,C11_AP_65_69_NCB_2,C11_AP_65_69_NCB_3,C11_AP_65_69_NCB_4,C11_AP_65_69_NCB_5,C11_AP_65_69_NCB_6m,C11_AP_65_69_NCB_NS,C11_AP_65_69_Tot,C11_AP_70_74_NCB_0,C11_AP_70_74_NCB_1,C11_AP_70_74_NCB_2,C11_AP_70_74_NCB_3,C11_AP_70_74_NCB_4,C11_AP_70_74_NCB_5,C11_AP_70_74_NCB_6m,C11_AP_70_74_NCB_NS,C11_AP_70_74_Tot,C11_AP_75_79_NCB_0,C11_AP_75_79_NCB_1,C11_AP_75_79_NCB_2,C11_AP_75_79_NCB_3,C11_AP_75_79_NCB_4,C11_AP_75_79_NCB_5,C11_AP_75_79_NCB_6m,C11_AP_75_79_NCB_NS,C11_AP_75_79_Tot,C11_AP_80_84_NCB_0,C11_AP_80_84_NCB_1,C11_AP_80_84_NCB_2,C11_AP_80_84_NCB_3,C11_AP_80_84_NCB_4,C11_AP_80_84_NCB_5,C11_AP_80_84_NCB_6m,C11_AP_80_84_NCB_NS,C11_AP_80_84_Tot,C11_AP_85andover_N_c_b_0,C11_AP_85andover_N_c_b_1,C11_AP_85andover_N_c_b_2,C11_AP_85andover_N_c_b_3,C11_AP_85andover_N_c_b_4,C11_AP_85andover_N_c_b_5,C11_AP_85ov_N_c_b_6mor,C11_AP_85andover_N_c_b_NS,C11_AP_85_and_over_Tot,C11_AP_Tot_NCB_0,C11_AP_Tot_NCB_1,C11_AP_Tot_NCB_2,C11_AP_Tot_NCB_3,C11_AP_Tot_NCB_4,C11_AP_Tot_NCB_5,C11_AP_Tot_N_ch_b_6mor,C11_AP_Tot_NCB_NS,C11_AP_T_T
111,4587,2598,822,209,109,392,11745,1414,1329,4653,2716,928,241,108,437,11826,1117,1102,4356,2798,896,212,84,356,10921,992,915,4020,2622,942,248,120,394,10253,758,684,3050,2144,903,270,135,375,8319,573,457,2075,1786,956,345,267,362,6821,464,447,1472,1501,876,386,312,414,5872,431,494,1414,1260,738,343,310,479,5469,447,654,1485,1156,618,295,249,768,5672,40851,16055,40408,24506,9479,3038,2011,6854,143202
112,2874,1867,704,192,126,309,8566,1317,1102,3140,2173,827,244,101,390,9294,1132,936,2974,2117,830,235,105,357,8686,936,783,2802,1940,834,226,95,366,7982,612,545,2120,1705,758,210,155,319,6424,495,352,1417,1388,845,330,245,300,5372,404,311,1055,1137,754,351,354,344,4710,345,329,892,928,623,278,279,340,4014,378,417,992,767,532,228,286,519,4119,23686,11155,26361,18208,8188,2701,1983,5337,97619
113,1614,1288,583,203,102,174,4915,474,401,1562,1408,691,216,108,217,5077,387,309,1430,1298,614,189,99,173,4499,321,262,1280,1143,568,186,114,189,4063,246,207,883,858,525,208,154,155,3236,198,127,642,718,536,230,207,144,2802,144,114,406,547,428,242,250,171,2302,134,112,360,407,352,226,197,168,1956,181,168,417,394,302,165,232,214,2073,15042,5419,14018,11646,6024,2270,1747,3106,59272
114,1681,1094,462,120,83,215,4755,652,563,1689,1186,496,144,74,215,5019,617,493,1658,1162,461,118,51,198,4758,700,493,1880,1270,517,123,59,230,5272,534,387,1544,1209,524,165,82,202,4647,361,278,1056,967,544,197,130,207,3740,231,216,737,752,449,200,163,228,2976,216,187,565,555,316,137,129,257,2362,218,242,554,424,245,111,109,429,2332,12696,5954,15995,11164,4932,1586,1021,3403,56751
115,3749,1890,527,125,71,210,8450,760,895,3410,1860,631,130,78,212,7976,610,769,2859,1696,572,140,72,216,6934,534,655,2603,1553,504,111,63,183,6206,363,370,1691,1204,439,110,54,154,4385,237,213,944,782,375,133,83,144,2911,177,143,606,512,270,109,84,106,2007,138,150,447,412,246,101,100,146,1740,170,242,607,370,197,88,103,371,2148,24041,9036,26275,14508,4856,1249,809,3352,84126
116,3811,2135,891,280,257,471,10319,994,1153,3254,2077,912,314,229,402,9335,785,858,2831,1967,850,331,187,355,8164,556,611,2434,1733,861,284,196,328,7003,343,363,1408,1203,646,281,213,288,4745,222,267,865,826,500,250,292,213,3435,175,200,592,558,409,250,330,221,2735,128,190,416,365,262,199,274,183,2017,167,215,410,295,213,132,280,228,1940,33755,15429,30330,17819,7976,3218,2919,6246,117692
117,1870,700,217,47,48,881,7859,2265,1160,1682,762,257,83,59,856,7124,1646,1104,1767,850,293,90,67,796,6613,1124,808,1637,757,313,93,70,615,5417,679,555,1249,647,260,88,74,456,4008,447,377,934,545,265,114,96,407,3185,313,308,655,413,240,117,128,297,2471,303,229,453,286,160,92,124,264,1911,260,247,398,227,127,83,97,448,1887,64234,13175,16414,6770,2498,912,859,14458,119320
118,2668,1171,257,59,35,665,8141,1619,1197,2420,1082,285,49,32,581,7265,1355,989,2179,1002,267,60,47,497,6396,1190,899,2189,1112,323,81,20,497,6311,776,597,1681,933,309,85,46,437,4864,632,456,1164,815,339,85,73,371,3935,459,332,864,671,310,113,96,307,3152,489,351,841,563,270,95,126,358,3093,570,549,1046,545,290,105,101,533,3739,48658,13044,22138,10342,3131,807,640,10266,109026
119,6352,3003,1192,441,307,1019,18224,2755,2961,5510,2899,1196,471,352,971,17115,2132,2248,4787,2764,1143,429,336,852,14691,1632,1599,4595,2646,1053,375,300,721,12921,1110,1070,3532,2172,879,340,322,606,10031,823,796,3015,1883,886,320,420,597,8740,693,756,2273,1620,844,413,495,576,7670,650,696,1852,1271,730,351,518,658,6726,791,956,1941,1295,702,314,456,955,7410,69041,29869,53455,28116,11714,4422,4066,14714,215397
120,3301,1260,321,71,25,539,9922,2106,1586,2824,1120,346,95,57,421,8555,1744,1366,2452,1177,370,107,62,411,7689,1263,930,2283,1251,413,122,55,414,6731,808,536,1627,987,366,111,80,290,4805,474,426,1339,861,392,174,108,308,4082,447,351,1023,732,347,145,149,295,3489,416,338,776,510,309,161,170,366,3046,472,402,784,471,284,144,188,744,3489,47824,16315,25174,10940,3729,1258,966,8059,114265
121,5710,2658,599,119,21,563,14564,2440,1963,4959,2487,650,113,57,509,13178,2027,1571,4233,2227,655,135,45,497,11390,1697,1360,4105,2272,641,140,76,464,10755,1192,838,3028,1826,656,142,76,370,8128,850,525,1936,1597,648,203,99,336,6194,654,391,1366,1227,640,203,182,358,5021,624,421,1233,1017,628,223,176,397,4719,886,765,1557,1169,599,236,178,825,6215,59757,19786,41178,21389,6671,1671,975,8758,160185
122,3760,1711,420,56,30,293,9091,1265,1101,3105,1585,432,93,33,278,7892,1027,866,2726,1453,452,93,34,271,6922,809,715,2599,1398,432,93,33,240,6319,549,552,2176,1297,462,102,46,234,5418,350,351,1432,1039,456,150,63,228,4069,315,247,946,900,437,161,106,233,3345,322,285,888,776,401,158,106,302,3238,422,471,1112,721,342,138,128,734,4068,30912,11836,28190,14533,4557,1149,624,5123,96924
123,3173,1921,785,237,167,365,8482,822,802,3048,2028,855,262,189,353,8359,622,664,2647,1922,784,246,146,294,7325,473,538,2285,1586,714,239,122,329,6286,311,314,1300,1020,521,193,147,207,4013,196,201,781,696,380,178,185,185,2802,134,154,438,445,338,161,173,174,2017,99,150,364,360,221,141,167,190,1692,95,185,370,327,183,110,119,303,1692,26129,10641,24991,15683,6702,2409,1810,5153,93518
124,3718,2368,890,256,150,461,10365,1207,1113,3769,2632,1022,279,154,475,10651,1005,932,3323,2276,916,252,144,391,9239,809,794,3067,2062,858,255,140,349,8334,511,491,1899,1363,693,238,167,288,5650,370,339,1066,1014,557,280,202,267,4095,247,267,705,644,482,241,233,237,3056,211,220,580,482,334,145,207,277,2456,243,300,667,483,287,166,180,454,2780,32774,13970,31075,19413,8167,2731,1941,6407,116478
125,4452,2087,883,383,279,737,12885,1789,1995,3940,2041,919,328,269,707,11988,1428,1617,3334,1924,910,322,291,613,10439,1082,963,2998,1956,838,315,294,443,8889,670,646,2200,1502,697,274,244,439,6672,477,430,1598,1239,672,313,354,395,5478,400,360,1072,963,621,295,374,374,4459,384,373,886,763,453,255,460,435,4009,386,522,989,697,447,242,347,710,4340,52778,22635,36474,19315,8813,3634,3499,11397,158545
126,2549,989,241,48,23,191,6081,971,961,2210,1046,275,71,28,198,5760,802,801,1849,946,308,74,35,191,5006,606,566,1692,857,277,83,46,152,4279,459,316,1214,712,279,79,45,131,3235,339,213,891,739,355,104,71,141,2853,246,190,659,611,316,123,98,145,2388,274,201,620,495,305,143,111,189,2338,360,341,669,508,243,139,125,390,2775,25979,9150,18088,8861,2981,923,607,3413,70002
127,4728,2745,1151,381,281,666,12962,1447,1433,4359,2788,1148,437,292,692,12596,1145,1048,3424,2415,1163,449,317,623,10584,828,745,2801,1936,954,409,318,537,8528,502,455,1664,1349,724,351,399,425,5869,322,371,1241,1093,668,385,527,436,5043,234,316,848,776,491,311,616,375,3967,191,233,558,516,362,256,526,327,2969,148,236,486,375,246,186,400,358,2435,42353,16177,35641,21631,9561,4018,4149,9979,143509
128,3169,1738,476,99,40,213,7675,892,847,3145,1875,491,89,49,221,7609,668,668,2796,1693,523,101,44,190,6683,532,542,2546,1562,470,97,54,193,5996,365,404,1854,1307,433,107,42,212,4724,238,285,1183,958,439,130,71,154,3458,227,230,938,764,428,156,113,186,3042,220,254,866,743,390,159,113,256,3001,265,316,891,595,319,122,129,418,3055,26005,9572,25940,14866,4836,1215,712,3743,86889
197,22,12,10,0,0,13,68,8,4,23,17,5,7,0,18,82,5,8,35,34,10,5,0,17,114,14,8,53,37,16,5,0,25,158,5,5,51,38,8,4,6,13,130,16,4,23,32,14,4,8,23,124,5,4,12,13,16,6,10,12,78,4,4,9,16,6,0,6,15,60,3,0,5,4,3,3,0,0,18,148,62,278,210,88,34,34,174,1028
