region_id,C11_F_Tot_Em_Tot,C11_F_Tot_Unem_Look_FT,C11_F_Tot_Unem_Look_PT,C11_F_Tot_Unem_Tot,C11_F_T_T_labo_for,C11_F_Tot_Notin_LF,C11_F_Tot_LF_NS,C11_F_T_T,C01_P_15_19_Em_FT,C01_P_15_19_Em_PT,C01_P_15_19_Em_AFW,C01_P_15_19_Em_Hrs_NS,C01_P_15_19_Em_Tot,C01_P_15_19_Unem_Look_FT,C01_P_15_19_Unem_Look_PT,C01_P_15_19_Unem_Tot,C01_P_15_19_Tot_LF,C01_P_15_19_Notin_LF,C01_P_15_19_LF_NS,C01_P_15_19_Tot,C01_P_20_24_Em_FT,C01_P_20_24_Em_PT,C01_P_20_24_Em_AFW,C01_P_20_24_Em_Hrs_NS,C01_P_20_24_Em_Tot,C01_P_20_24_Unem_Look_FT,C01_P_20_24_Unem_Look_PT,C01_P_20_24_Unem_Tot,C01_P_20_24_Tot_LF,C01_P_20_24_Notin_LF,C01_P_20_24_LF_NS,C01_P_20_24_Tot,C01_P_25_29_Em_FT,C01_P_25_29_Em_PT,C01_P_25_29_Em_AFW,C01_P_25_29_Em_Hrs_NS,C01_P_25_29_Em_Tot,C01_P_25_29_Unem_Look_FT,C01_P_25_29_Unem_Look_PT,C01_P_25_29_Unem_Tot,C01_P_25_29_Tot_LF,C01_P_25_29_Notin_LF,C01_P_25_29_LF_NS,C01_P_25_29_Tot,C01_P_30_34_Em_FT,C01_P_30_34_Em_PT,C01_P_30_34_Em_AFW,C01_P_30_34_Em_Hrs_NS,C01_P_30_34_Em_Tot,C01_P_30_34_Unem_Look_FT,C01_P_30_34_Unem_Look_PT,C01_P_30_34_Unem_Tot,C01_P_30_34_Tot_LF,C01_P_30_34_Notin_LF,C01_P_30_34_LF_NS,C01_P_30_34_Tot,C01_P_35_39_Em_FT,C01_P_35_39_Em_PT,C01_P_35_39_Em_AFW,C01_P_35_39_Em_Hrs_NS,C01_P_35_39_Em_Tot,C01_P_35_39_Unem_Look_FT,C01_P_35_39_Unem_Look_PT,C01_P_35_39_Unem_Tot,C01_P_35_39_Tot_LF,C01_P_35_39_Notin_LF,C01_P_35_39_LF_NS,C01_P_35_39_Tot,C01_P_40_44_Em_FT,C01_P_40_44_Em_PT,C01_P_40_44_Em_AFW,C01_P_40_44_Em_Hrs_NS,C01_P_40_44_Em_Tot,C01_P_40_44_Unem_Look_FT,C01_P_40_44_Unem_Look_PT,C01_P_40_44_Unem_Tot,C01_P_40_44_Tot_LF,C01_P_40_44_Notin_LF,C01_P_40_44_LF_NS,C01_P_40_44_Tot,C01_P_45_49_Em_FT,C01_P_45_49_Em_PT,C01_P_45_49_Em_AFW,C01_P_45_49_Em_Hrs_NS,C01_P_45_49_Em_Tot,C01_P_45_49_Unem_Look_FT,C01_P_45_49_Unem_Look_PT,C01_P_45_49_Unem_Tot,C01_P_45_49_Tot_LF,C01_P_45_49_Notin_LF,C01_P_45_49_LF_NS,C01_P_45_49_Tot,C01_P_50_54_Em_FT,C01_P_50_54_Em_PT,C01_P_50_54_Em_AFW,C01_P_50_54_Em_Hrs_NS,C01_P_50_54_Em_Tot,C01_P_50_54_Unem_Look_FT,C01_P_50_54_Unem_Look_PT,C01_P_50_54_Unem_Tot,C01_P_50_54_Tot_LF,C01_P_50_54_Notin_LF,C01_P_50_54_LF_NS,C01_P_50_54_Tot,C01_P_55_59_Em_FT,C01_P_55_59_Em_PT,C01_P_55_59_Em_AFW,C01_P_55_59_Em_Hrs_NS,C01_P_55_59_Em_Tot,C01_P_55_59_Unem_Look_FT,C01_P_55_59_Unem_Look_PT,C01_P_55_59_Unem_Tot,C01_P_55_59_Tot_LF,C01_P_55_59_Notin_LF,C01_P_55_59_LF_NS,C01_P_55_59_Tot,C01_P_60_64_Em_FT,C01_P_60_64_Em_PT,C01_P_60_64_Em_AFW,C01_P_60_64_Em_Hrs_NS,C01_P_60_64_Em_Tot,C01_P_60_64_Unem_Look_FT,C01_P_60_64_Unem_Look_PT,C01_P_60_64_Unem_Tot,C01_P_60_64_Tot_LF,C01_P_60_64_Notin_LF,C01_P_60_64_LF_NS,C01_P_60_64_Tot,C01_P_65_69_Em_FT,C01_P_65_69_Em_PT,C01_P_65_69_Em_AFW,C01_P_65_69_Em_Hrs_NS,C01_P_65_69_Em_Tot,C01_P_65_69_Unem_Look_FT,C01_P_65_69_Unem_Look_PT,C01_P_65_69_Unem_Tot,C01_P_65_69_Tot_LF,C01_P_65_69_Notin_LF,C01_P_65_69_LF_NS,C01_P_65_69_Tot,C01_P_70_74_Em_FT,C01_P_70_74_Em_PT,C01_P_70_74_Em_AFW,C01_P_70_74_Em_Hrs_NS,C01_P_70_74_Em_Tot,C01_P_70_74_Unem_Look_FT,C01_P_70_74_Unem_Look_PT,C01_P_70_74_Unem_Tot,C01_P_70_74_Tot_LF,C01_P_70_74_Notin_LF,C01_P_70_74_LF_NS,C01_P_70_74_Tot,C01_P_75ov_Em_FT,C01_P_75ov_Em_PT,C01_P_75ov_Em_Aw_fr_w,C01_P_75ov_Emp_H_wor_ns,C01_P_75ov_Em_Tot,C01_P_75ov_Unem_Lo_ft_wor,C01_P_75ov_Unem_Lo_pt_wor,C01_P_75ov_Unemp_Tot,C01_P_75ov_Tot_lab_for,C01_P_75over_N_lab_forc,C01_P_75over_LF_NS,C01_P_75over_Tot,C01_P_Tot_Em_FT,C01_P_Tot_Em_PT,C01_P_Tot_Em_AFW,C01_P_Tot_Em_Hrs_NS,C01_P_Tot_Em_Tot,C01_P_Tot_Unem_Look_FT,C01_P_Tot_Unem_Look_PT,C01_P_Tot_Unem_Tot,C01_P_T_T_labo_for,C01_P_Tot_Notin_LF,C01_P_Tot_LF_NS,C01_P_T_T,C06_P_15_19_Em_FT,C06_P_15_19_Em_PT,C06_P_15_19_Em_AFW,C06_P_15_19_Em_Hrs_NS,C06_P_15_19_Em_Tot,C06_P_15_19_Unem_Look_FT,C06_P_15_19_Unem_Look_PT,C06_P_15_19_Unem_Tot,C06_P_15_19_Tot_LF,C06_P_15_19_Notin_LF,C06_P_15_19_LF_NS,C06_P_15_19_Tot,C06_P_20_24_Em_FT,C06_P_20_24_Em_PT,C06_P_20_24_Em_AFW,C06_P_20_24_Em_Hrs_NS,C06_P_20_24_Em_Tot,C06_P_20_24_Unem_Look_FT,C06_P_20_24_Unem_Look_PT,C06_P_20_24_Unem_Tot,C06_P_20_24_Tot_LF,C06_P_20_24_Notin_LF,C06_P_20_24_LF_NS,C06_P_20_24_Tot
101,46735,954,1062,2016,48751,34231,4882,87864,2039,3532,250,270,6091,593,464,1057,7148,5794,552,13494,4845,1927,256,203,7231,716,172,888,8119,1745,523,10387,5411,1850,368,176,7805,519,153,672,8477,2106,521,11104,5878,2478,470,221,9047,485,157,642,9689,2469,566,12724,6732,3061,444,229,10466,544,157,701,11167,2678,620,14465,7719,3366,430,256,11771,496,173,669,12440,2489,581,15510,7347,2804,447,208,10806,432,144,576,11382,2355,518,14255,6521,2402,415,216,9554,359,123,482,10036,3281,451,13768,4084,1774,289,167,6314,252,85,337,6651,4641,428,11720,1916,1187,197,85,3385,116,55,171,3556,6049,393,9998,697,557,71,84,1409,12,19,31,1440,6542,517,8499,349,258,39,52,698,0,10,10,708,6569,607,7884,271,201,45,71,588,3,4,7,595,10107,1327,12029,53809,25397,3721,2238,85165,4527,1716,6243,91408,56825,7604,155837,2109,3893,287,342,6631,472,405,877,7508,6026,859,14393,5096,2044,280,219,7639,466,143,609,8248,1806,751,10805
102,61579,2187,2317,4504,66083,56938,6811,129832,2828,5101,283,448,8660,1126,713,1839,10499,7594,515,18608,6423,2721,329,358,9831,1253,266,1519,11350,2277,518,14145,7478,2641,510,314,10943,963,259,1222,12165,3165,523,15853,8008,3636,600,347,12591,805,292,1097,13688,4095,551,18334,8952,4478,616,357,14403,750,374,1124,15527,4411,577,20515,9998,4866,543,390,15797,769,244,1013,16810,3915,541,21266,9469,3905,529,340,14243,662,221,883,15126,3358,524,19008,7740,3283,521,278,11822,541,153,694,12516,4494,413,17423,4509,2280,336,176,7301,410,165,575,7876,6188,403,14467,1694,1203,126,106,3129,178,94,272,3401,8753,449,12603,379,562,59,61,1061,13,22,35,1096,10638,698,12432,124,237,26,45,432,6,10,16,448,11693,928,13069,86,126,36,83,331,14,12,26,357,21156,2879,24392,67688,35039,4514,3303,110544,7490,2825,10315,120859,91737,9519,222115,2569,5559,338,454,8920,1032,876,1908,10828,8093,1006,19927,6773,3456,382,422,11033,944,270,1214,12247,2315,851,15413
103,39145,1071,1115,2186,41331,32593,3890,77814,2002,2943,227,286,5458,715,569,1284,6742,7131,317,14190,4305,1801,286,187,6579,895,296,1191,7770,2341,308,10419,5272,1571,329,196,7368,599,158,757,8125,2483,357,10965,5524,2183,374,235,8316,509,164,673,8989,2893,357,12239,6249,2603,356,246,9454,463,164,627,10081,2915,322,13318,7148,2731,348,276,10503,424,166,590,11093,2432,325,13850,6841,2291,350,225,9707,352,90,442,10149,2390,344,12883,6170,2024,331,199,8724,291,85,376,9100,3166,308,12574,4040,1516,259,166,5981,223,87,310,6291,3868,249,10408,2074,1041,172,136,3423,79,47,126,3549,5017,296,8862,814,541,75,80,1510,8,9,17,1527,5514,391,7432,410,259,52,78,799,7,9,16,815,5377,463,6655,285,190,50,111,636,8,8,16,652,9737,1168,11557,51134,21694,3209,2421,78458,4573,1852,6425,84883,55264,5205,145352,1964,3182,249,278,5673,576,489,1065,6738,6597,491,13826,4551,2050,263,205,7069,582,264,846,7915,2326,450,10691
104,24688,994,1054,2048,26736,26274,2410,55420,814,2057,146,170,3187,505,427,932,4119,4011,186,8316,1624,868,114,70,2676,749,167,916,3592,1211,151,4954,1967,988,189,99,3243,497,157,654,3897,1437,135,5469,2359,1298,203,109,3969,532,162,694,4663,1773,200,6636,3022,1874,228,147,5271,559,200,759,6030,2042,201,8273,3785,2344,281,150,6560,660,200,860,7420,2090,200,9710,3958,1955,286,139,6338,531,118,649,6987,2031,187,9205,3277,1542,259,111,5189,417,122,539,5728,2555,162,8445,1841,987,199,73,3100,310,83,393,3493,3424,138,7055,780,563,129,41,1513,92,49,141,1654,4720,181,6555,228,275,49,41,593,7,12,19,612,5215,231,6058,98,140,22,39,299,3,3,6,305,5003,386,5694,78,74,14,41,207,8,9,17,224,7856,971,9051,23831,14965,2119,1230,42145,4870,1709,6579,48724,43368,3329,95421,855,2368,159,148,3530,405,330,735,4265,4046,335,8646,1880,1183,149,118,3330,442,166,608,3938,1211,261,5410
105,22784,763,616,1379,24163,19004,2797,45964,1137,1656,115,168,3076,456,213,669,3745,3746,298,7789,2780,920,154,163,4017,588,121,709,4726,1315,276,6317,3323,1041,197,160,4721,506,137,643,5364,1637,303,7304,3584,1432,263,157,5436,416,120,536,5972,1919,294,8185,3949,1616,227,161,5953,395,115,510,6463,1825,335,8623,4375,1682,231,221,6509,351,134,485,6994,1754,300,9048,4122,1435,245,153,5955,249,75,324,6279,1663,276,8218,3651,1214,203,140,5208,232,89,321,5529,2131,273,7933,2385,935,185,99,3604,175,56,231,3835,2615,212,6662,1353,602,110,58,2123,77,48,125,2248,3513,252,6013,533,273,49,58,913,7,14,21,934,3773,330,5037,309,159,40,60,568,6,3,9,577,3604,357,4538,173,97,41,63,374,3,3,6,380,5482,754,6616,31674,13062,2060,1661,48457,3461,1128,4589,53046,34977,4260,92283,1181,1630,149,156,3116,339,232,571,3687,3206,497,7390,2654,946,167,134,3901,405,112,517,4418,1246,463,6127
106,47932,1457,1493,2950,50882,41300,4456,96638,2259,3654,276,343,6532,1008,513,1521,8053,6501,412,14966,4958,1999,301,253,7511,1238,240,1478,8989,2167,421,11577,5766,2053,340,281,8440,788,216,1004,9444,2875,452,12771,6092,2574,451,256,9373,652,232,884,10257,3583,437,14277,6868,3125,420,310,10723,634,228,862,11585,3585,461,15631,7634,3270,407,330,11641,603,192,795,12436,3225,427,16088,7149,2843,364,290,10646,487,124,611,11257,3195,440,14892,5933,2320,350,253,8856,458,122,580,9436,4191,326,13953,3395,1526,254,152,5327,349,99,448,5775,5119,304,11198,1302,816,119,99,2336,104,50,154,2490,6353,360,9203,359,373,54,58,844,10,9,19,863,6484,481,7828,174,209,23,42,448,3,6,9,457,6232,600,7289,128,121,30,65,344,10,7,17,361,9827,1561,11749,52017,24883,3389,2732,83021,6344,2038,8382,91403,63337,6682,161422,2564,4250,279,380,7473,798,560,1358,8831,6114,714,15659,6027,2435,297,323,9082,736,223,959,10041,2008,538,12587
107,55041,1728,2182,3910,58951,49402,4603,112956,2399,4540,292,385,7616,1035,840,1875,9491,8796,494,18781,6689,3610,420,398,11117,1418,526,1944,13061,3545,424,17030,8300,2696,565,329,11890,994,314,1308,13198,3426,538,17162,7888,3399,604,339,12230,784,269,1053,13283,3772,549,17604,8524,4102,530,362,13518,744,294,1038,14556,4201,551,19308,9303,4062,523,358,14246,734,244,978,15224,3698,501,19423,8697,3180,471,312,12660,550,156,706,13366,3448,474,17288,7269,2541,442,249,10501,461,125,586,11087,4392,422,15901,3952,1624,292,181,6049,356,114,470,6519,6014,354,12887,1484,863,163,106,2616,146,64,210,2826,8151,424,11401,335,360,43,44,782,4,11,15,797,8702,515,10014,98,170,18,47,333,6,3,9,342,8582,659,9583,76,107,25,60,268,12,8,20,288,13412,1605,15305,65014,31254,4388,3170,103826,7244,2968,10212,114038,80139,7510,201687,2189,4418,283,343,7233,894,858,1752,8985,8549,826,18360,6779,4324,362,438,11903,1053,536,1589,13492,3465,1000,17957
108,34656,1362,1306,2668,37324,44016,4143,85483,1181,2706,161,239,4287,762,409,1171,5458,5765,266,11489,2360,1166,149,138,3813,896,176,1072,4885,1458,243,6586,2843,1346,225,121,4535,673,188,861,5396,1906,236,7538,3285,1856,245,158,5544,661,237,898,6442,2519,221,9182,4135,2538,307,206,7186,750,256,1006,8192,2980,281,11453,5460,3180,340,224,9204,892,232,1124,10328,3031,245,13604,5363,2673,314,196,8546,767,160,927,9473,2913,244,12630,4752,2365,385,156,7658,645,142,787,8445,3875,202,12522,2963,1685,312,140,5100,471,125,596,5696,5875,228,11799,1272,902,193,105,2472,163,85,248,2720,8259,289,11268,399,484,42,64,989,5,14,19,1008,9300,406,10714,191,203,38,65,497,4,6,10,507,9287,631,10425,127,135,29,72,363,12,3,15,378,15055,1699,17132,34331,21239,2740,1884,60194,6701,2033,8734,68928,72223,5191,146342,1370,2989,242,255,4856,702,432,1134,5990,5562,457,12009,2761,1379,149,163,4452,696,170,866,5318,1560,358,7236
109,23190,597,655,1252,24442,18442,2259,45143,1169,1818,110,164,3261,312,284,596,3857,3395,210,7462,2710,1047,119,123,3999,424,130,554,4553,1017,218,5788,3086,977,159,127,4349,278,83,361,4710,1115,245,6070,3333,1274,211,151,4969,230,58,288,5257,1358,236,6851,3698,1544,177,137,5556,202,78,280,5836,1373,235,7444,4486,1720,202,181,6589,209,84,293,6882,1162,201,8245,4282,1417,208,168,6075,200,58,258,6333,1158,235,7726,3701,1223,211,146,5281,162,46,208,5489,1524,180,7193,2369,927,152,109,3557,133,49,182,3739,2001,202,5942,1218,628,95,87,2028,49,33,82,2110,2836,209,5155,455,300,53,59,867,3,8,11,878,3329,271,4478,236,157,26,41,460,4,3,7,467,3460,351,4278,158,98,23,53,332,3,3,6,338,5921,817,7076,30901,13130,1746,1546,47323,2209,917,3126,50449,29649,3610,83708,1210,2003,115,172,3500,280,248,528,4028,3177,342,7547,2932,1191,158,123,4404,279,112,391,4795,951,282,6028
110,35050,1129,1117,2246,37296,29864,3962,71122,1662,2638,213,225,4738,655,531,1186,5924,6574,309,12807,3815,1629,234,159,5837,915,279,1194,7031,2582,289,9902,4438,1570,295,187,6490,672,190,862,7352,2255,315,9922,4857,2001,314,226,7398,493,181,674,8072,2549,320,10941,5349,2436,318,221,8324,554,153,707,9031,2625,337,11993,6297,2565,296,249,9407,534,162,696,10103,2357,332,12792,6162,2079,340,217,8798,425,122,547,9345,2164,298,11807,5694,1876,322,172,8064,328,110,438,8502,2769,271,11542,3878,1493,240,166,5777,246,92,338,6115,3430,224,9769,2083,938,194,152,3367,92,45,137,3504,4779,289,8572,840,444,77,98,1459,9,13,22,1481,5220,361,7062,410,264,33,90,797,8,6,14,811,4895,462,6168,314,183,34,117,648,10,8,18,666,8754,1005,10425,45799,20116,2910,2279,71104,4941,1892,6833,77937,50953,4812,133702,1697,2818,218,210,4943,488,495,983,5926,6093,473,12492,3840,1762,255,211,6068,576,320,896,6964,2591,384,9939
