region_id,C01_CFNC_BF_N,C01_CFNC_BF_1_199,C01_CFNC_BF_200_399,C01_CFNC_BF_400_599,C01_CFNC_BF_600_799,C01_CFNC_BF_800_999,C01_CFNC_BF_1000_1499,C01_CFNC_BF_1500_1999,C01_CFNC_BF_2000_2499,C01_CFNC_BF_2500_2999,C01_CFNC_BF_3000m,C01_CFNC_BF_Ns,C01_CFNC_BF_T,C01_CFNC_BPT_N,C01_CFNC_BPT_1_199,C01_CFNC_BPT_200_399,C01_CFNC_BPT_400_599,C01_CFNC_BPT_600_799,C01_CFNC_BPT_800_999,C01_CFNC_BPT_1000_1499,C01_CFNC_BPT_1500_1999,C01_CFNC_BPT_2000_2499,C01_CFNC_BPT_2500_2999,C01_CFNC_BPT_3000M,C01_CFNC_BPT_Ns,C01_CFNC_BPT_T,C01_CFNC_1F1P_Ne_Ni,C01_CFNC_1F1P_1_199,C01_CFNC_1F1P_200_399,C01_CFNC_1F1P_400_599,C01_CFNC_1F1P_600_799,C01_CFNC_1F1P_800_999,C01_CFNC_1F1P_1000_1499,C01_CFNC_1F1P_1500_1999,C01_CFNC_1F1P_2000_2499,C01_CFNC_1F1P_2500_2999,C01_CFNC_1F1P_3000m,C01_CFNC_1F1P_Ns,C01_CFNC_1F1P_T,C01_CFNC_1E1A_Ni,C01_CFNC_1E1A_1_199,C01_CFNC_1E1A_200_399,C01_CFNC_1E1A_400_599,C01_CFNC_1E1A_600_799,C01_CFNC_1E1A_800_999,C01_CFNC_1E1A_1000_1499,C01_CFNC_1E1A_1500_1999,C01_CFNC_1E1A_2000_2499,C01_CFNC_1E1A_2500_2999,C01_CFNC_1E1A_3000m,C01_CFNC_1E1A_Ns,C01_CFNC_1E1A_T,C01_CFNC_1F1NW_N,C01_CFNC_1F1NW_1_199,C01_CFNC_1F1NW_200_399,C01_CFNC_1F1NW_400_599,C01_CFNC_1F1NW_600_799,C01_CFNC_1F1NW_800_999,C01_CFNC_1F1NW_1000_1499,C01_CFNC_1F1NW_1500_1999,C01_CFNC_1F1NW_2000_2499,C01_CFNC_1F1NW_2500_2999,C01_CFNC_1F1NW_3000m,C01_CFNC_1F1NW_Ns,C01_CFNC_1F1NW_T,C01_CFNC_1P1NW_N,C01_CFNC_1P1NW_1_199,C01_CFNC_1P1NW_200_399,C01_CFNC_1P1NW_400_599,C01_CFNC_1P1NW_600_799,C01_CFNC_1P1NW_800_999,C01_CFNC_1P1NW_1000_1499,C01_CFNC_1P1NW_1500_1999,C01_CFNC_1P1NW_2000_2499,C01_CFNC_1P1NW_2500_2999,C01_CFNC_1P1NW_3000M,C01_CFNC_1P1NW_Ns,C01_CFNC_1P1NW_T,C01_CFNC_1A1NW_N,C01_CFNC_1A1NW_1_199,C01_CFNC_1A1NW_200_399,C01_CFNC_1A1NW_400_599,C01_CFNC_1A1NW_600_799,C01_CFNC_1A1NW_800_999,C01_CFNC_1A1NW_1000_1499,C01_CFNC_1A1NW_1500_1999,C01_CFNC_1A1NW_2000_2499,C01_CFNC_1A1NW_2500_2999,C01_CFNC_1A1NW_3000_mr,C01_CFNC_1A1NW_Ns,C01_CFNC_1A1NW_T,C01_CFNC_BA_N,C01_CFNC_BA_1_199,C01_CFNC_BA_200_399,C01_CFNC_BA_400_599,C01_CFNC_BA_600_799,C01_CFNC_BA_800_999,C01_CFNC_BA_1000_1499,C01_CFNC_BA_1500_1999,C01_CFNC_BA_2000_2499,C01_CFNC_BA_2500_2999,C01_CFNC_BA_3000_mr,C01_CFNC_BA_Ns,C01_CFNC_BA_T,C01_CFNC_BNW_N,C01_CFNC_BNW_1_199,C01_CFNC_BNW_200_399,C01_CFNC_BNW_400_599,C01_CFNC_BNW_600_799,C01_CFNC_BNW_800_999,C01_CFNC_BNW_1000_1499,C01_CFNC_BNW_1500_1999,C01_CFNC_BNW_2000_2499,C01_CFNC_BNW_2500_2999,C01_CFNC_BNW_3000m,C01_CFNC_BNW_Ns,C01_CFNC_BNW_T,C01_CFNC_LFns_N,C01_CFNC_LFns_1_199,C01_CFNC_LFns_200_399,C01_CFNC_LFns_400_599,C01_CFNC_LFns_600_799,C01_CFNC_LFns_800_999,C01_CFNC_LFns_1000_1499,C01_CFNC_LFns_1500_1999,C01_CFNC_LFns_2000_2499,C01_CFNC_LFns_2500_2999,C01_CFNC_LFns_3000m,C01_CFNC_LFns_Ns,C01_CFNC_LFns_T,C01_CFNC_T_N,C01_CFNC_T_1_199,C01_CFNC_T_200_399,C01_CFNC_T_400_599,C01_CFNC_T_600_799,C01_CFNC_T_800_999,C01_CFNC_T_1000_1499,C01_CFNC_T_1500_1999,C01_CFNC_T_2000_2499,C01_CFNC_T_2500_2999,C01_CFNC_T_3000_m,C01_CFNC_T_Ns,C01_CFNC_T_T,C01_CF_BFT_N,C01_CF_BFT_1_199,C01_CF_BFT_200_399,C01_CF_BFT_400_599,C01_CF_BFT_600_799,C01_CF_BFT_800_999,C01_CF_BFT_1000_1499,C01_CF_BFT_1500_1999,C01_CF_BFT_2000_2499,C01_CF_BFT_2500_2999,C01_CF_BFT_3000m,C01_CF_BFT_Ns,C01_CF_BFT_Tot,C01_CF_BPT_N,C01_CF_BPT_1_199,C01_CF_BPT_200_399,C01_CF_BPT_400_599,C01_CF_BPT_600_799,C01_CF_BPT_800_999,C01_CF_BPT_1000_1499,C01_CF_BPT_1500_1999,C01_CF_BPT_2000_2499,C01_CF_BPT_2500_2999,C01_CF_BPT_3000m,C01_CF_BPT_Ns,C01_CF_BPT_T,C01_CF_1F1P_N,C01_CF_1F1P_1_199,C01_CF_1F1P_200_399,C01_CF_1F1P_400_599,C01_CF_1F1P_600_799,C01_CF_1F1P_800_999,C01_CF_1F1P_1000_1499,C01_CF_1F1P_1500_1999,C01_CF_1F1P_2000_2499,C01_CF_1F1P_2500_2999,C01_CF_1F1P_3000m,C01_CF_1F1P_Ns,C01_CF_1F1P_T,C01_CF_1E1A_N,C01_CF_1E1A_1_199,C01_CF_1E1A_200_399,C01_CF_1E1A_400_599,C01_CF_1E1A_600_799,C01_CF_1E1A_800_999,C01_CF_1E1A_1000_1499,C01_CF_1E1A_1500_1999,C01_CF_1E1A_2000_2499,C01_CF_1E1A_2500_2999,C01_CF_1E1A_3000_mr,C01_CF_1E1A_Ns,C01_CF_1E1A_T,C01_CF_1F1NW_N,C01_CF_1F1NW_1_199,C01_CF_1F1NW_200_399,C01_CF_1F1NW_400_599,C01_CF_1F1NW_600_799
101,31,23,114,187,343,471,1226,809,426,201,108,81,4020,6,3,65,156,156,115,117,57,31,11,7,20,744,5,9,47,164,409,439,735,297,160,54,16,49,2384,5,0,17,43,64,75,133,81,50,17,10,27,522,9,10,85,353,411,269,334,130,58,11,8,140,1818,3,20,223,393,184,96,75,41,15,4,0,39,1093,5,4,46,52,45,27,38,13,8,3,3,35,279,5,3,23,20,10,25,41,29,11,3,0,35,205,81,97,3484,2005,1153,425,342,110,35,14,14,401,8161,0,0,93,49,34,11,5,0,0,0,3,1142,1337,150,169,4197,3422,2809,1953,3046,1567,794,318,169,1969,20563,14,14,47,127,226,356,1150,1063,618,266,198,588,4667,4,6,28,125,176,109,190,92,27,12,14,69,852,6,5,57,208,601,782,1871,915,459,134,67,528,5633,0,3,17,47,85,96,290,179,90,35,17,113,972,9,12,68,416,848
102,10,3,22,57,181,419,1629,1440,647,226,74,95,4803,3,0,51,128,133,123,184,77,29,8,8,20,764,4,0,29,106,352,529,1029,492,251,45,24,66,2927,0,3,10,30,53,86,168,123,55,20,7,40,595,3,7,53,316,543,404,549,271,51,17,5,186,2405,5,12,214,427,289,136,117,37,24,6,3,60,1330,0,0,32,79,53,41,49,22,8,0,0,30,314,0,3,18,10,27,24,58,64,19,6,4,28,261,94,122,5793,4163,2111,692,532,159,67,22,24,759,14538,5,0,222,121,84,20,16,0,3,0,0,1341,1812,124,150,6444,5437,3826,2474,4331,2685,1154,350,149,2625,29749,9,6,23,82,162,294,1271,1403,928,367,216,736,5497,0,3,20,122,179,179,337,151,92,16,18,131,1248,6,8,33,168,626,1215,3403,1930,1008,268,114,845,9624,0,0,9,31,88,167,452,318,168,64,20,184,1501,3,10,42,439,1218
103,53,28,138,202,323,494,1283,862,430,126,81,118,4138,4,7,51,133,122,93,114,36,26,3,6,14,609,15,9,44,171,410,422,654,327,131,27,18,65,2293,5,3,24,36,70,60,150,82,45,11,3,23,512,13,15,100,346,394,306,306,152,38,7,10,181,1868,3,26,197,299,142,67,71,26,8,3,3,47,892,5,0,42,61,63,28,38,15,3,0,0,28,283,9,3,22,27,26,29,40,30,21,3,3,33,246,90,96,3346,1453,770,218,152,47,22,8,18,347,6567,5,3,89,31,24,11,4,4,3,0,3,921,1098,202,190,4053,2759,2344,1728,2812,1581,727,188,145,1777,18506,20,13,75,162,242,390,1278,1084,656,207,130,633,4890,3,3,25,80,111,102,144,61,22,6,9,56,622,9,9,35,225,613,840,2144,1049,454,111,61,561,6111,3,0,13,40,89,111,315,165,104,15,13,126,994,5,11,86,434,1006
104,16,11,50,95,179,216,538,323,151,33,24,26,1662,3,3,48,112,117,68,80,23,17,3,3,5,482,0,3,29,116,265,249,372,140,54,11,9,32,1280,3,0,4,36,37,29,73,33,12,0,0,8,235,6,8,57,233,260,148,169,58,15,4,0,70,1028,0,17,183,292,123,58,53,10,7,3,0,26,772,0,3,23,49,33,16,29,9,4,0,0,12,178,6,0,14,12,18,15,20,15,10,3,4,14,131,56,68,3010,1800,996,301,200,45,26,4,6,321,6833,3,0,111,40,20,7,6,0,0,0,0,640,827,93,113,3529,2785,2048,1107,1540,656,296,61,46,1154,13428,3,4,40,98,126,192,627,441,240,53,31,255,2110,0,3,29,104,161,91,133,44,19,5,0,51,640,3,5,43,168,425,515,1005,448,132,33,15,276,3068,3,3,6,32,69,74,155,61,30,8,0,56,497,3,6,51,305,641
105,64,28,108,168,224,326,813,497,231,51,48,101,2659,4,6,32,78,68,49,72,25,11,3,7,13,368,9,10,45,132,221,267,395,142,64,12,17,39,1353,5,0,9,20,36,42,84,41,13,3,0,26,279,9,7,61,203,239,162,183,82,20,6,6,82,1060,3,15,156,190,86,35,32,9,0,0,0,29,555,3,3,29,32,34,18,10,3,0,0,0,25,157,6,6,18,20,22,18,23,18,8,0,3,24,166,58,68,2086,884,488,108,84,26,12,0,6,228,4048,3,0,64,19,13,8,7,3,0,0,0,695,812,164,143,2608,1746,1431,1033,1703,846,359,75,87,1262,11457,28,17,62,136,203,249,758,576,294,90,74,426,2913,4,0,31,56,60,58,79,43,12,4,4,51,402,8,11,38,140,381,493,1089,468,199,43,30,363,3263,4,6,18,24,58,52,138,92,50,10,6,71,529,4,13,66,305,611
106,28,5,58,104,213,387,1070,852,378,134,56,100,3385,3,6,62,127,127,81,95,53,26,4,7,15,606,6,5,22,125,320,397,772,332,189,36,12,60,2276,3,0,19,52,46,62,121,81,32,9,0,39,464,6,8,56,297,425,321,497,282,46,7,6,188,2139,0,13,228,325,170,70,81,39,13,3,5,42,989,0,7,29,40,48,37,43,24,3,0,0,34,265,5,3,16,19,22,29,55,26,14,7,3,18,217,76,110,4071,2247,1237,343,257,80,37,6,16,405,8885,0,3,140,52,31,6,6,3,3,0,3,1016,1263,127,160,4701,3388,2639,1733,2997,1772,741,206,108,1917,20489,10,11,24,87,170,261,1090,1101,686,287,141,546,4414,0,3,24,87,122,121,197,95,57,17,5,75,803,0,4,50,166,521,879,2356,1268,840,191,77,636,6988,3,3,5,41,103,117,304,215,149,46,15,140,1141,9,9,51,420,989
107,0,4,15,53,138,300,1394,1290,694,237,60,74,4259,0,3,38,101,98,86,90,51,29,4,6,13,519,3,3,20,81,283,382,901,441,189,62,18,59,2442,3,3,5,25,53,52,159,132,65,22,3,26,548,6,5,62,312,480,396,655,244,52,14,4,206,2436,3,21,191,323,178,111,105,38,17,3,0,62,1052,3,6,41,50,61,44,65,26,7,3,0,43,349,0,3,17,9,25,26,52,52,25,3,4,29,245,117,133,5135,2975,1428,391,274,82,22,4,9,597,11167,0,0,159,56,31,18,7,3,0,0,3,1074,1351,135,181,5683,3985,2775,1806,3702,2359,1100,352,107,2183,24368,7,3,15,71,129,256,1173,1438,1051,431,235,625,5434,0,4,18,78,123,133,286,153,72,20,17,85,989,0,8,20,136,473,921,3076,2083,1070,313,142,773,9015,0,3,10,39,108,137,434,289,197,57,28,184,1486,8,8,53,387,1030
108,29,16,96,192,243,390,832,435,219,45,40,72,2609,5,10,84,178,150,113,113,50,19,5,7,18,752,6,6,74,181,373,356,597,190,110,17,9,40,1959,5,3,19,47,52,57,102,55,26,4,4,18,392,4,16,84,316,343,244,227,80,20,5,4,108,1451,5,18,303,434,201,95,76,29,13,0,0,60,1234,3,6,50,64,50,20,34,7,4,0,0,25,263,6,3,29,21,26,25,34,23,13,4,4,24,212,92,111,5722,3588,1912,630,427,122,53,13,26,610,13306,0,7,175,91,41,15,11,3,0,0,3,1028,1374,155,196,6636,5112,3391,1945,2453,994,477,93,97,2003,23552,19,11,53,145,201,326,907,615,338,84,49,385,3133,4,3,33,167,196,147,166,55,25,4,5,78,883,4,6,43,222,560,749,1503,633,227,59,41,378,4425,0,0,13,54,104,96,182,91,47,9,7,78,681,8,10,79,398,907
109,40,14,73,116,206,339,827,521,226,44,46,77,2529,3,5,36,62,86,40,51,26,11,0,3,12,335,13,6,35,122,258,286,479,154,73,13,10,52,1501,4,0,9,13,47,40,85,53,23,5,0,15,294,8,6,51,219,268,164,163,61,24,3,5,125,1097,6,7,120,187,87,53,28,16,4,0,0,26,534,3,0,23,27,28,13,12,10,4,0,3,19,142,5,0,8,16,18,19,38,16,9,3,5,21,158,44,29,1742,1020,541,154,113,27,10,4,3,266,3953,4,0,73,32,25,6,10,3,0,0,0,614,767,130,67,2170,1814,1564,1114,1806,887,384,72,75,1227,11310,17,10,38,119,172,252,771,652,275,83,72,382,2843,0,4,11,30,56,47,79,36,10,3,5,31,312,8,3,45,158,410,586,1240,568,221,53,43,347,3682,3,0,7,27,56,78,156,76,41,8,7,82,541,7,8,58,284,563
110,98,30,137,220,360,540,1159,719,338,100,87,130,3918,11,6,63,121,104,84,95,48,19,0,5,22,578,18,11,70,184,493,405,599,283,104,40,36,59,2302,7,3,16,47,72,63,117,60,30,3,6,28,452,22,8,99,389,404,241,265,98,42,9,6,161,1744,3,18,208,306,153,71,56,19,11,3,5,34,887,4,4,32,64,55,39,29,5,3,0,0,39,274,10,5,29,20,32,32,65,28,16,0,6,31,274,69,86,3080,1373,629,231,160,63,24,3,14,310,6042,3,3,93,47,26,18,7,4,0,0,0,925,1126,245,174,3827,2771,2328,1724,2552,1327,587,158,165,1739,17597,47,35,77,159,246,396,1189,864,519,127,115,607,4381,4,3,18,87,111,93,122,63,16,8,3,78,606,17,12,64,239,644,774,1679,690,268,76,41,414,4918,4,5,15,36,96,115,239,138,55,8,7,122,840,13,13,81,509,1008
