region_id,C06_M_LE_NS_15_19,C06_M_LE_NS_20_24,C06_M_LE_NS_25_34,C06_M_LE_NS_35_44,C06_M_LE_NS_45_54,C06_M_LE_NS_55_64,C06_M_LE_NS_65_74,C06_M_LE_NS_75_84,C06_M_LE_NS_85_ov,C06_M_LE_NS_T,C06_M_Tot_15_19_yrs,C06_M_Tot_20_24_yrs,C06_M_Tot_25_34_yrs,C06_M_Tot_35_44_yrs,C06_M_Tot_45_54_yrs,C06_M_Tot_55_64_yrs,C06_M_Tot_65_74_yrs,C06_M_Tot_75_84_yrs,C06_M_Tot_85o,C06_M_T_T,C11_M_Post_Deg_15_19_yrs,C11_M_Post_Deg_20_24_yrs,C11_M_Post_Deg_25_34_yrs,C11_M_Post_Deg_35_44_yrs,C11_M_Post_Deg_45_54_yrs,C11_M_Post_Deg_55_64_yrs,C11_M_Post_Deg_65_74_yrs,C11_M_Post_Deg_75_84_yrs,C11_M_Post_Deg_85o,C11_M_Post_Deg_Tot,C11_M_GrDip_GrCe_15_19,C11_M_GrDip_GrCe_20_24,C11_M_GrDip_GrCe_25_34,C11_M_GrDip_GrCe_35_44,C11_M_GrDip_GrCe_45_54,C11_M_GrDip_GrCe_55_64,C11_M_GrDip_GrCe_65_74,C11_M_GrDip_GrCe_75_84,C11_M_GrDip_GrCe_85ov,C11_M_GrDip_GrCe_Tot,C11_M_BD_15_19,C11_M_BD_20_24,C11_M_BD_25_34,C11_M_BD_35_44,C11_M_BD_45_54,C11_M_BD_55_64,C11_M_BD_65_74,C11_M_BD_75_84,C11_M_BD_85o,C11_M_BD_Tot,C11_M_AdD_DL_15_19,C11_M_AdD_DL_20_24,C11_M_AdD_DL_25_34,C11_M_AdD_DL_35_44,C11_M_AdD_DL_45_54,C11_M_AdD_DL_55_64,C11_M_AdD_DL_65_74,C11_M_AdD_DL_75_84,C11_M_AdD_DL_85o,C11_M_AdD_DL_Tot,C11_M_CL_CL_nfd_15_19,C11_M_CL_CL_nfd_20_24,C11_M_CL_CL_nfd_25_34,C11_M_CL_CL_nfd_35_44,C11_M_CL_CL_nfd_45_54,C11_M_CL_CL_nfd_55_64,C11_M_CL_CL_nfd_65_74,C11_M_CL_CL_nfd_75_84,C11_M_CL_CL_nfd_85_ov,C11_M_CL_CL_nfd_Tot,C11_M_CL_C_III_IV_15_19,C11_M_CL_C_III_IV_20_24,C11_M_CL_C_III_IV_25_34,C11_M_CL_C_III_IV_35_44,C11_M_CL_C_III_IV_45_54,C11_M_CL_C_III_IV_55_64,C11_M_CL_C_III_IV_65_74,C11_M_CL_C_III_IV_75_84,C11_M_CL_C_III_IV_85_ov,C11_M_CL_C_III_IV_Tot,C11_M_CL_C_I_II_15_19,C11_M_CL_C_I_II_20_24,C11_M_CL_C_I_II_25_34,C11_M_CL_C_I_II_35_44,C11_M_CL_C_I_II_45_54,C11_M_CL_C_I_II_55_64,C11_M_CL_C_I_II_65_74,C11_M_CL_C_I_II_75_84,C11_M_CL_C_I_II_85_ov,C11_M_CL_C_I_II_Tot,C11_M_CL_T_15_19,C11_M_CL_T_20_24,C11_M_CL_T_25_34,C11_M_CL_T_35_44,C11_M_CL_T_45_54,C11_M_CL_T_55_64,C11_M_CL_T_65_74,C11_M_CL_T_75_84,C11_M_CL_T_85_ov,C11_M_CL_T_Tot,C11_M_LE_ID_15_19,C11_M_LE_ID_20_24,C11_M_LE_ID_25_34,C11_M_LE_ID_35_44,C11_M_LE_ID_45_54,C11_M_LE_ID_55_64,C11_M_LE_ID_65_74,C11_M_LE_ID_75_84,C11_M_LE_ID_85o,C11_M_LE_ID_Tot,C11_M_LE_NS_15_19,C11_M_LE_NS_20_24,C11_M_LE_NS_25_34,C11_M_LE_NS_35_44,C11_M_LE_NS_45_54,C11_M_LE_NS_55_64,C11_M_LE_NS_65_74,C11_M_LE_NS_75_84,C11_M_LE_NS_85_ov,C11_M_LE_NS_T,C11_M_Tot_15_19_yrs,C11_M_Tot_20_24_yrs,C11_M_Tot_25_34_yrs,C11_M_Tot_35_44_yrs,C11_M_Tot_45_54_yrs,C11_M_Tot_55_64_yrs,C11_M_Tot_65_74_yrs,C11_M_Tot_75_84_yrs,C11_M_Tot_85o,C11_M_T_T,C01_F_Post_Deg_15_19_yrs,C01_F_Post_Deg_20_24_yrs,C01_F_Post_Deg_25_34_yrs,C01_F_Post_Deg_35_44_yrs,C01_F_Post_Deg_45_54_yrs,C01_F_Post_Deg_55_64_yrs,C01_F_Post_Deg_65_74_yrs,C01_F_Post_Deg_75_84_yrs,C01_F_Post_Deg_85o,C01_F_Post_Deg_Tot,C01_F_GrDip_GrCe_15_19,C01_F_GrDip_GrCe_20_24,C01_F_GrDip_GrCe_25_34,C01_F_GrDip_GrCe_35_44,C01_F_GrDip_GrCe_45_54,C01_F_GrDip_GrCe_55_64,C01_F_GrDip_GrCe_65_74,C01_F_GrDip_GrCe_75_84,C01_F_GrDip_GrCe_85ov,C01_F_GrDip_GrCe_Tot,C01_F_BD_15_19,C01_F_BD_20_24,C01_F_BD_25_34,C01_F_BD_35_44,C01_F_BD_45_54,C01_F_BD_55_64,C01_F_BD_65_74,C01_F_BD_75_84,C01_F_BD_85o,C01_F_BD_Tot,C01_F_AdD_DL_15_19,C01_F_AdD_DL_20_24,C01_F_AdD_DL_25_34,C01_F_AdD_DL_35_44,C01_F_AdD_DL_45_54,C01_F_AdD_DL_55_64,C01_F_AdD_DL_65_74,C01_F_AdD_DL_75_84,C01_F_AdD_DL_85o,C01_F_AdD_DL_Tot,C01_F_CL_CL_nfd_15_19,C01_F_CL_CL_nfd_20_24,C01_F_CL_CL_nfd_25_34,C01_F_CL_CL_nfd_35_44,C01_F_CL_CL_nfd_45_54,C01_F_CL_CL_nfd_55_64,C01_F_CL_CL_nfd_65_74,C01_F_CL_CL_nfd_75_84,C01_F_CL_CL_nfd_85_ov,C01_F_CL_CL_nfd_Tot,C01_F_CL_C_III_IV_15_19,C01_F_CL_C_III_IV_20_24,C01_F_CL_C_III_IV_25_34,C01_F_CL_C_III_IV_35_44,C01_F_CL_C_III_IV_45_54,C01_F_CL_C_III_IV_55_64,C01_F_CL_C_III_IV_65_74,C01_F_CL_C_III_IV_75_84,C01_F_CL_C_III_IV_85_ov,C01_F_CL_C_III_IV_Tot,C01_F_CL_C_I_II_15_19,C01_F_CL_C_I_II_20_24,C01_F_CL_C_I_II_25_34,C01_F_CL_C_I_II_35_44,C01_F_CL_C_I_II_45_54,C01_F_CL_C_I_II_55_64,C01_F_CL_C_I_II_65_74,C01_F_CL_C_I_II_75_84,C01_F_CL_C_I_II_85_ov,C01_F_CL_C_I_II_Tot
111,1165,959,1437,1672,1731,1511,1499,1786,552,12312,1741,5035,12771,14700,14952,11475,7074,5095,1135,73978,0,25,713,950,953,816,439,179,36,4111,0,11,183,294,353,383,125,36,3,1388,7,840,3768,3176,2444,2145,982,385,107,13854,23,451,1509,2029,1909,1597,840,441,134,8933,26,107,217,210,273,392,240,133,25,1623,425,2730,6199,6710,7597,6277,4247,2323,690,37198,108,247,325,195,149,114,80,24,6,1248,559,3084,6741,7115,8019,6783,4567,2480,721,40069,16,77,183,205,252,257,191,98,36,1315,973,761,1272,1395,1607,1451,1406,1495,692,11052,1578,5249,14369,15164,15537,13432,8550,5114,1729,80722,0,7,258,421,404,186,58,17,3,1354,0,20,353,602,601,192,81,18,7,1874,5,1137,3257,2595,2133,864,401,174,46,10612,48,540,1848,2116,1866,1043,555,242,81,8339,83,198,210,198,117,60,29,17,5,917,258,940,1999,1781,1247,564,404,221,41,7455,182,518,1121,1161,1010,501,219,103,28,4843
112,855,539,908,1194,1419,1262,1264,1494,487,9422,1247,2308,6129,8613,10487,8080,5353,3787,895,46899,0,15,128,289,412,515,251,103,13,1726,0,7,77,172,253,332,99,32,6,978,5,233,1193,1799,1669,1732,748,319,93,7791,18,148,603,1008,1183,1230,743,367,91,5391,25,52,149,141,190,279,149,71,19,1075,241,1221,3171,4072,5136,4442,2904,1618,445,23250,100,163,176,129,110,135,52,22,5,892,366,1436,3496,4342,5436,4856,3105,1711,469,25217,15,43,113,139,205,242,163,101,33,1054,716,449,787,1021,1285,1314,1190,1237,568,8567,1120,2331,6397,8770,10443,10221,6299,3870,1273,50724,0,3,81,196,247,102,28,11,4,672,0,12,178,406,432,141,62,14,0,1245,4,339,1484,1786,1636,684,292,136,34,6395,25,199,885,1551,1543,761,423,189,47,5623,47,80,104,123,103,35,18,13,3,526,141,478,1162,1358,1014,448,317,139,32,5089,109,271,500,744,584,295,160,64,8,2735
113,627,505,989,1003,900,787,776,639,187,6413,1057,2357,5494,5912,5765,3972,2239,1306,300,28402,0,7,122,227,245,207,87,42,3,940,0,0,53,100,124,112,40,12,0,441,3,230,924,959,677,591,228,81,19,3712,8,99,429,609,656,528,251,101,33,2714,24,55,105,95,119,124,60,24,10,616,297,1381,2771,2779,3133,2275,1173,499,122,14430,68,97,140,96,86,46,21,12,3,569,389,1533,3016,2970,3338,2445,1254,535,135,15615,14,31,89,87,81,110,45,41,4,502,555,504,937,949,940,858,782,636,218,6379,969,2404,5570,5901,6061,4851,2687,1448,412,30303,0,4,71,100,105,47,13,3,0,343,0,16,174,215,198,81,14,5,3,706,5,403,1270,964,789,352,155,60,16,4014,17,174,617,778,643,368,197,99,18,2911,48,78,66,97,55,32,12,5,5,398,151,463,989,859,538,205,102,44,9,3360,78,214,475,537,387,146,82,24,7,1950
114,550,208,427,576,682,703,814,802,195,4957,755,1247,3407,5132,5834,5114,4082,2501,479,28551,0,0,69,187,292,299,247,101,13,1208,0,5,41,74,125,168,74,29,3,519,0,96,443,779,827,978,678,285,80,4166,11,95,305,687,785,738,589,286,62,3558,14,41,56,91,123,161,121,61,13,681,153,860,2006,2521,3137,2740,2342,1203,311,15273,53,74,93,64,88,61,39,14,4,490,220,975,2155,2676,3348,2962,2502,1278,328,16444,12,29,43,83,129,122,144,66,17,645,483,340,578,694,806,749,809,824,337,5620,726,1540,3634,5180,6312,6016,5043,2869,840,32160,3,3,52,111,134,85,26,4,4,422,0,5,88,225,233,92,54,7,4,708,3,139,703,911,766,451,246,81,20,3320,12,130,581,897,791,561,325,128,31,3456,32,38,67,101,72,32,25,5,3,375,104,311,685,751,576,337,247,91,22,3124,43,127,341,516,392,293,153,58,10,1933
115,822,410,644,772,850,723,475,371,145,5212,1172,2947,7636,11004,11429,8330,3367,1590,431,47906,0,35,605,1357,1632,1097,420,114,16,5276,0,15,127,297,344,287,88,22,10,1190,10,1017,2478,3367,3326,2613,1021,327,100,14259,31,423,1023,1678,1748,1331,716,226,92,7268,29,65,120,165,241,305,192,64,10,1191,214,1269,2364,3675,3767,2801,1877,717,190,16874,38,85,86,93,109,101,56,14,3,585,281,1419,2570,3933,4117,3207,2125,795,203,18650,18,69,181,227,301,286,193,98,37,1410,521,254,437,611,619,633,531,377,206,4189,861,3232,7421,11470,12087,9454,5094,1959,664,52242,3,31,312,509,478,142,44,6,0,1525,0,24,236,410,486,145,38,12,3,1354,5,1020,2622,2919,2140,659,185,99,37,9686,51,432,1380,1752,1676,828,262,112,56,6549,63,115,126,103,105,40,15,7,0,574,99,446,1025,1034,810,394,162,79,38,4087,58,196,699,983,960,389,133,67,25,3510
116,1416,1035,1986,2009,1799,1432,1023,718,168,11586,1937,4283,12524,12869,10560,6653,3111,1533,284,53754,0,58,1406,1292,906,517,163,27,5,4374,0,20,232,313,204,121,32,7,0,929,10,867,3638,3510,2544,1602,540,126,24,12861,42,783,2154,2136,1596,919,340,96,22,8088,41,103,268,278,252,220,106,33,3,1304,364,1755,4650,5036,4574,3301,1657,695,124,22156,93,159,285,195,158,103,33,11,3,1040,498,2017,5203,5509,4984,3624,1796,739,130,24500,40,162,442,507,436,373,181,78,15,2234,1160,857,1710,1582,1398,1202,938,637,178,9662,1750,4764,14785,14849,12068,8358,3990,1710,374,62648,0,23,291,320,225,60,16,7,3,945,0,36,222,201,176,46,14,7,0,702,8,973,2773,2398,1608,401,147,54,19,8381,56,499,1828,1394,923,353,128,45,15,5241,60,182,215,150,79,31,3,5,0,725,204,765,1677,1093,758,309,175,69,18,5068,100,406,1010,846,542,189,65,18,10,3186
117,1394,3770,8028,5459,3810,2941,1955,1197,342,28896,1725,8869,28081,19418,12195,7898,4037,2068,535,84826,0,226,4452,3294,1995,1314,497,116,23,11917,0,55,721,727,512,290,69,20,0,2394,21,2655,13072,7075,3665,2209,821,279,50,29847,47,1189,3623,2666,1667,960,407,167,25,10751,9,77,283,296,243,170,72,24,7,1181,130,1126,3391,2978,2371,1602,943,444,106,13091,29,114,239,165,102,69,18,8,0,744,168,1317,3913,3439,2716,1841,1033,476,113,15016,31,169,563,418,358,275,181,87,28,2110,881,2385,5498,3562,2817,2198,1446,888,282,19957,1148,7996,31842,21181,13730,9087,4454,2033,521,91992,5,110,1407,1154,807,293,76,22,8,3882,0,61,712,618,437,134,39,8,5,2014,22,2542,8196,3298,1631,664,252,140,41,16786,109,971,2736,1497,943,531,246,94,36,7163,46,166,169,90,50,28,7,3,6,565,119,644,1380,832,463,261,130,70,25,3924,65,395,774,511,354,157,63,36,9,2364
118,1052,1797,3999,2904,2232,1947,1330,1237,453,16951,1282,5320,18796,14954,10720,8341,4446,3093,956,67908,0,130,2773,2677,1965,1366,710,236,69,9926,3,26,455,486,333,215,100,41,12,1671,13,1900,8439,6140,3841,2750,1229,591,218,25121,40,503,2057,1860,1297,856,466,271,99,7449,12,61,192,190,174,148,107,43,14,941,83,747,2606,2261,2077,1641,1230,702,258,11605,31,56,136,95,66,57,25,7,3,476,126,864,2934,2546,2317,1846,1362,752,275,13022,33,117,334,293,279,258,198,150,82,1744,775,1357,3307,2316,1717,1412,1152,810,436,13282,990,4897,20299,16318,11749,8703,5217,2851,1191,72215,6,131,1510,1346,967,403,129,55,12,4559,0,47,697,638,583,214,94,32,11,2316,17,2493,8895,4535,2721,1150,495,288,89,20683,58,886,2941,1937,1662,928,478,266,111,9267,38,137,168,93,71,42,23,16,11,599,104,484,1351,950,716,430,246,250,76,4607,39,254,806,664,632,349,203,108,21,3076
119,2189,1977,3649,3691,3487,2774,2319,2197,807,23090,2956,8345,23935,23203,18620,12846,7804,5701,1620,105030,0,177,3994,2753,1741,995,344,110,27,10141,0,37,420,481,366,304,106,25,7,1746,31,2274,8942,6295,4999,2871,1180,493,122,27207,86,1811,4513,3707,2948,1803,788,389,111,16156,32,164,364,459,519,425,235,124,34,2356,441,2242,5868,7052,6695,5008,3581,2269,811,33967,104,181,345,302,258,167,78,25,14,1474,577,2587,6577,7813,7472,5600,3894,2418,859,37797,69,312,719,735,772,541,361,265,101,3875,1810,1635,3311,2726,2836,2466,1998,1741,841,19364,2573,8833,28476,24510,21134,14580,8671,5441,2068,116286,0,88,849,835,458,160,52,10,3,2455,0,62,459,522,465,159,63,16,4,1750,25,2278,6867,4654,2420,878,418,148,48,17736,134,1339,4092,3085,2049,1028,554,271,52,12604,93,329,383,246,173,84,36,24,8,1376,298,1172,2774,2063,1366,756,545,347,103,9424,135,668,1754,1737,1157,511,286,147,44,6439
120,939,1157,2273,1920,1741,1460,1100,1025,411,12026,1194,4740,16551,14920,11210,7708,3773,2412,772,63280,4,150,3330,2669,1945,1300,501,144,29,10072,0,29,468,596,407,328,96,27,3,1954,13,1614,7660,5844,3882,2632,1005,360,97,23107,37,1042,2484,2147,1595,1088,439,176,72,9080,10,79,183,248,248,213,133,52,19,1185,110,868,2481,2651,2725,1956,1305,759,216,13071,35,83,157,130,121,60,44,9,3,642,155,1030,2821,3029,3094,2229,1482,820,238,14898,26,131,357,387,355,278,142,122,50,1848,685,933,2124,1525,1351,998,949,862,403,9830,920,4929,19244,16197,12629,8853,4614,2511,892,70789,3,65,1232,1418,1100,333,94,29,7,4281,0,42,711,796,654,246,59,23,10,2541,8,1903,7315,4472,2593,858,342,164,59,17714,49,662,2634,2100,1520,715,382,192,60,8314,43,140,178,129,65,36,13,19,6,629,94,528,1364,1169,709,357,221,143,40,4625,48,271,894,940,614,257,120,67,27,3238
121,1134,1019,2347,1818,1664,1487,1035,1022,539,12065,1436,5610,20250,21300,18986,14970,7873,5020,1549,96994,5,146,3247,4774,4424,3172,1693,592,156,18209,0,24,621,916,725,625,279,98,19,3307,10,2170,9881,9832,8519,5922,3248,1584,556,41722,45,721,2417,2779,2468,1919,1358,812,284,12803,29,96,215,264,360,347,277,125,52,1765,122,921,2484,2680,2793,2130,1676,933,368,14107,41,94,129,150,141,121,80,35,7,798,192,1111,2828,3094,3294,2598,2033,1093,427,16670,27,100,363,395,369,408,388,277,133,2460,915,715,1846,1554,1331,1143,936,805,496,9741,1194,4987,21203,23344,21130,15787,9935,5261,2071,104912,5,82,1657,2194,1777,806,249,104,23,6897,0,58,974,1205,1243,554,237,75,30,4376,12,3149,10561,8210,5611,2466,1264,607,210,32090,74,925,3271,3511,3541,2248,1193,620,220,15603,50,186,230,170,162,93,44,45,24,1004,125,622,1511,1292,1108,613,330,244,114,5959,61,338,1104,1357,1544,1019,509,325,89,6346
122,781,641,1495,1352,1168,1010,753,947,521,8668,1026,3089,11492,13600,11114,8437,4998,3278,1072,58106,0,31,818,1724,1467,871,509,169,44,5633,3,10,237,408,344,310,111,39,10,1472,0,771,3765,5037,3725,2540,1346,582,195,17961,35,472,1591,2277,1788,1377,929,495,176,9140,23,72,172,228,302,294,220,113,29,1453,140,1054,3259,3748,3683,2633,1962,1078,377,17934,34,75,119,122,117,89,77,28,7,668,197,1201,3550,4098,4102,3016,2259,1219,413,20055,5,55,205,229,258,209,181,108,34,1284,522,416,1030,1015,991,827,722,659,546,6728,762,2956,11196,14788,12675,9150,6057,3271,1418,62273,0,25,517,602,473,238,82,28,4,1969,3,34,437,589,506,181,88,31,8,1877,5,1020,4271,3489,2056,1006,441,245,75,12608,64,683,2385,2296,1950,1138,611,276,84,9487,46,147,177,137,115,80,32,21,8,763,100,526,1406,1232,868,561,306,201,59,5259,45,270,902,1128,948,642,278,166,33,4412
123,1212,762,1153,1286,1303,1080,700,536,172,8204,1705,3651,8750,9830,9626,6307,2627,1248,301,44045,0,33,376,549,534,361,122,35,8,2018,0,7,94,149,160,152,46,8,3,619,9,507,1694,1601,1262,989,353,98,20,6533,32,386,1211,1384,1259,862,331,107,18,5590,27,77,157,187,214,258,117,26,10,1073,377,1912,4629,5067,4831,4007,1844,643,150,23460,83,148,218,155,118,108,36,12,4,882,487,2137,5004,5409,5163,4373,1997,681,164,25415,29,95,267,290,308,265,135,57,27,1473,966,547,946,1039,1066,979,707,503,184,6937,1523,3712,9592,10421,9752,7981,3691,1489,424,48585,0,12,151,198,214,48,9,3,3,638,0,24,172,260,247,75,18,4,0,800,3,690,1772,1407,1031,320,103,30,10,5366,50,450,1285,1245,1076,367,149,55,22,4699,77,181,144,152,107,22,8,4,0,695,166,586,1258,1088,783,293,105,57,14,4350,104,382,922,925,675,204,53,29,6,3300
124,1201,948,1496,1584,1525,1323,948,818,274,10117,1843,4776,11459,12622,12486,8786,3969,2190,505,58636,0,37,382,653,756,691,310,90,15,2934,0,13,122,227,314,358,100,28,4,1166,3,609,2007,2066,1943,1660,640,238,54,9220,38,442,1419,1786,1634,1325,591,229,61,7525,37,93,197,237,271,312,191,72,10,1420,437,2546,5878,5955,5869,4715,2337,914,245,28896,115,188,279,201,161,123,54,11,6,1138,589,2827,6354,6393,6301,5150,2582,997,261,31454,33,110,323,290,348,374,248,113,53,1892,909,864,1220,1272,1356,1295,970,705,282,8873,1572,4902,11827,12687,12652,10853,5441,2400,730,63064,0,13,272,418,443,147,43,12,3,1351,3,42,285,544,507,177,54,15,4,1631,11,983,2758,2459,1908,706,255,129,43,9252,55,477,1807,1807,1627,759,348,146,47,7073,80,187,213,152,146,46,18,14,6,862,259,925,1828,1562,1076,478,225,135,28,6516,116,440,1086,1132,901,343,140,76,19,4253
125,1852,2202,4206,3487,2744,2073,1538,1290,452,19844,2476,7445,20691,17794,14017,9666,5472,3267,823,81651,5,226,4506,2636,1724,944,327,82,13,10463,0,29,487,450,315,237,83,31,5,1637,21,1863,8313,5380,3684,2347,1001,370,63,23042,59,1520,3729,2884,2077,1355,678,287,69,12658,33,135,307,303,337,285,167,76,18,1661,333,1829,4580,4648,4456,3553,2424,1343,367,23533,82,172,241,230,181,128,58,19,7,1118,448,2136,5128,5181,4974,3966,2649,1438,392,26312,41,217,708,517,493,418,246,171,71,2882,1437,1783,3972,2789,2426,1772,1296,1135,446,17056,2011,7774,26843,19837,15693,11039,6280,3514,1059,94050,9,44,761,765,439,164,46,12,3,2243,3,56,405,387,377,133,45,7,5,1418,12,1830,5258,3573,1904,755,317,96,45,13790,98,920,2716,2202,1569,798,344,166,51,8864,81,226,282,182,123,43,25,17,0,979,226,914,1899,1332,898,490,285,184,49,6277,128,490,1200,1108,870,442,178,74,14,4504
126,572,625,877,873,855,679,484,539,262,5766,746,3134,7910,8961,8118,5729,3091,2199,613,40501,0,96,1785,1748,1704,1126,448,174,29,7110,0,15,202,315,328,239,77,29,9,1214,12,1238,4011,3358,2867,2125,985,447,148,15191,47,573,1121,1220,1105,823,417,295,100,5701,9,44,91,115,150,152,112,50,17,740,82,517,1243,1552,1764,1379,944,674,220,8375,26,33,71,69,71,64,28,19,0,381,117,594,1405,1736,1985,1595,1084,743,237,9496,17,59,157,194,198,184,119,107,48,1083,369,432,640,504,562,461,396,421,287,4072,562,3007,9321,9075,8749,6553,3526,2216,858,43867,0,40,701,872,595,256,69,25,7,2565,0,35,359,465,445,173,81,26,8,1592,9,1246,3684,3030,1813,770,333,159,60,11104,53,477,1405,1375,1286,713,416,239,121,6085,31,95,103,76,78,33,21,10,6,453,69,343,774,683,530,282,197,124,54,3056,46,168,472,726,624,354,183,112,27,2712
127,1807,1332,2450,2889,2521,1988,1490,1025,232,15734,2458,5494,13003,13967,11386,7625,3871,1903,374,60081,0,52,585,638,549,326,94,21,3,2268,0,22,129,130,143,106,22,6,0,558,17,1078,3338,2685,2010,1318,425,128,23,11022,79,899,2296,2229,1748,912,358,114,13,8648,44,138,322,291,316,214,86,43,9,1463,445,2053,4788,5319,5235,3831,2042,861,159,24733,82,200,303,207,160,108,40,4,7,1111,571,2391,5413,5817,5711,4153,2168,908,175,27307,52,198,473,485,498,353,208,84,22,2373,1553,1011,1994,1997,2251,1788,1414,965,267,13240,2272,5651,14228,13981,12910,8956,4689,2226,503,65416,0,25,255,227,170,35,7,3,0,722,0,34,186,174,144,39,11,3,3,594,19,1264,3112,1880,1137,303,116,44,15,7890,115,851,2252,1534,1032,401,118,48,12,6363,80,242,243,178,111,33,9,6,0,902,229,885,2108,1490,951,389,165,80,20,6317,174,550,1324,1087,605,191,58,22,5,4016
128,717,535,963,923,908,770,654,719,296,6485,1062,3378,9666,10811,10550,7808,4123,2802,676,50876,0,38,469,808,814,637,298,98,16,3178,0,11,135,229,276,275,73,28,6,1033,0,747,2357,2509,2224,1854,671,307,77,10746,46,475,1443,1856,1677,1280,643,280,101,7801,22,73,159,190,262,347,203,99,17,1372,218,1667,3870,4544,4546,3524,2425,1381,385,22560,46,88,102,121,129,120,65,30,5,706,286,1828,4131,4855,4937,3991,2693,1510,407,24638,21,73,189,228,268,301,191,161,54,1486,447,302,729,691,637,636,507,561,312,4822,800,3474,9453,11176,10833,8974,5076,2945,973,53704,0,24,320,374,376,104,24,5,3,1230,0,37,288,459,478,127,36,13,4,1442,8,1045,2960,2229,1499,506,222,90,27,8586,58,622,1986,1808,1498,735,337,130,42,7216,75,171,154,153,106,58,24,21,7,769,153,614,1418,1170,926,496,312,153,39,5281,74,293,957,1159,986,468,260,89,11,4297
197,0,0,6,7,14,17,0,0,0,44,0,6,35,44,46,37,3,0,0,171,0,0,0,3,0,9,3,3,0,18,0,0,3,3,0,3,3,0,0,12,0,5,4,16,10,11,7,4,0,57,0,0,3,4,19,18,18,7,4,73,0,3,0,0,3,0,4,0,0,10,0,9,10,27,51,60,65,30,3,255,0,0,0,0,3,3,0,3,3,12,0,12,10,27,57,63,69,33,6,277,0,0,4,3,0,0,7,5,3,22,0,8,13,21,25,41,43,29,3,183,0,25,37,77,111,145,150,81,16,642,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,14,3,0,0,0,3,0,28,0,3,5,3,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,0,12,8,0,3,0,3,3,0,29,3,3,0,0,0,0,3,0,0,9
