region_id,C06_CFNC_BF_3000_mr,C06_CFNC_BF_Ns,C06_CFNC_BF_Tot,C06_CFNC_BPT_N,C06_CFNC_BPT_1_199,C06_CFNC_BPT_200_399,C06_CFNC_BPT_400_599,C06_CFNC_BPT_600_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_Tot,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_199,C06_CFNC_1F1P_200_399,C06_CFNC_1F1P_400_599,C06_CFNC_1F1P_600_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_Tot,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_199,C06_CFNC_1E1A_200_399,C06_CFNC_1E1A_400_599,C06_CFNC_1E1A_600_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_Tot,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_199,C06_CFNC_1F1NW_200_399,C06_CFNC_1F1NW_400_599,C06_CFNC_1F1NW_600_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_i3000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_Tot,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_199,C06_CFNC_1P1NW_200_399,C06_CFNC_1P1NW_400_599,C06_CFNC_1P1NW_600_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_mr,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_199,C06_CFNC_1A1NW_200_399,C06_CFNC_1A1NW_400_599,C06_CFNC_1A1NW_600_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_mr,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_Tot,C06_CFNC_BA_N,C06_CFNC_BA_1_199,C06_CFNC_BA_200_399,C06_CFNC_BA_400_599,C06_CFNC_BA_600_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_mr,C06_CFNC_BA_Ns,C06_CFNC_BA_Tot,C06_CFNC_BNW_Ne_Nil,C06_CFNC_BNW_1_199,C06_CFNC_BNW_200_399,C06_CFNC_BNW_400_599,C06_CFNC_BNW_600_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000mr,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_199,C06_CFNC_LFns_200_399,C06_CFNC_LFns_400_599,C06_CFNC_LFns_600_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_199,C06_CFNC_T_200_399,C06_CFNC_T_400_599,C06_CFNC_T_600_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CFC_BFT_N,C06_CFC_BFT_1_199,C06_CFC_BFT_200_399,C06_CFC_BFT_400_599,C06_CFC_BFT_600_799,C06_CFC_BFT_800_999,C06_CFC_BFT_1000_1499,C06_CFC_BFT_1500_1999,C06_CFC_BFT_2000_2499,C06_CFC_BFT_2500_2999,C06_CFC_BFT_3000_mr,C06_CFC_BFT_Ns,C06_CFC_BFT_Tot,C06_CFC_BPT_N,C06_CFC_BPT_1_199,C06_CFC_BPT_200_399,C06_CFC_BPT_400_599,C06_CFC_BPT_600_799,C06_CFC_BPT_800_999,C06_CFC_BPT_1000_1499,C06_CFC_BPT_1500_1999,C06_CFC_BPT_2000_2499,C06_CFC_BPT_2500_2999,C06_CFC_BPT_3000m,C06_CFC_BPT_Ns,C06_CFC_BPT_T,C06_CFC_1F1P_N,C06_CFC_1F1P_1_199,C06_CFC_1F1P_200_399,C06_CFC_1F1P_400_599,C06_CFC_1F1P_600_799,C06_CFC_1F1P_800_999,C06_CFC_1F1P_1000_1499,C06_CFC_1F1P_1500_1999,C06_CFC_1F1P_2000_2499,C06_CFC_1F1P_2500_2999,C06_CFC_1F1P_3000m,C06_CFC_1F1P_Ns,C06_CFC_1F1P_Tot,C06_CF_1E1A_N,C06_CF_1E1A_1_199,C06_CF_1E1A_200_399,C06_CF_1E1A_400_599,C06_CF_1E1A_600_799,C06_CF_1E1A_800_999,C06_CF_1E1A_1000_1499,C06_CF_1E1A_1500_1999,C06_CF_1E1A_2000_2499,C06_CF_1E1A_2500_2999,C06_CF_1E1A_3000m,C06_CF_1E1A_Ns,C06_CF_1E1A_T,C06_CF_1F1NW_N,C06_CF_1F1NW_1_199,C06_CF_1F1NW_200_399,C06_CF_1F1NW_400_599,C06_CF_1F1NW_600_799,C06_CF_1F1NW_800_999,C06_CF_1F1NW_1000_1499,C06_CF_1F1NW_1500_1999,C06_CF_1F1NW_2000_2499,C06_CF_1F1NW_2500_2999,C06_CF_1F1NW_3000mo,C06_CF_1F1NW_Ns,C06_CF_1F1NW_T,C06_CF_1P1NW_N,C06_CF_1P1NW_1_199
101,501,103,4486,10,13,36,103,167,101,318,89,34,28,38,22,959,20,5,37,104,205,247,1192,475,257,115,166,41,2864,6,0,10,28,42,39,167,102,54,49,37,20,554,14,16,50,256,321,246,565,205,65,112,58,98,2006,10,17,127,406,257,133,288,80,41,22,11,42,1434,3,4,12,41,45,28,64,15,11,14,3,22,262,10,4,0,10,24,14,54,40,25,12,21,20,234,144,298,241,3745,1671,471,1221,168,97,48,48,299,8451,11,16,10,100,51,16,45,10,0,3,6,1407,1675,287,410,548,4912,2959,1406,5239,2076,1321,804,889,2074,22925,26,11,27,73,118,96,945,964,856,590,794,619,5119,4,6,12,73,116,105,268,116,68,24,34,100,926,22,11,34,94,255,392,2037,1377,711,426,482,543,6384,4,5,9,27,42,50,255,199,145,87,95,133,1051,6,13,42,224,443,543,1207,462,112,281,95,344,3772,9,7
102,419,84,5165,7,3,25,82,140,105,334,123,48,25,30,22,944,6,6,15,52,132,261,1334,639,354,130,177,66,3172,0,5,3,17,34,39,233,135,72,33,40,44,655,9,3,25,213,363,405,818,264,82,189,49,117,2537,3,13,99,469,304,178,347,83,23,10,30,52,1611,7,3,20,62,60,29,73,30,6,9,5,17,321,0,0,3,17,25,15,84,41,25,17,10,18,255,177,410,272,6203,3177,731,1948,229,119,64,105,469,13904,13,20,9,200,82,19,67,12,4,5,5,1632,2068,243,470,474,7351,4414,1858,6729,2893,1814,995,870,2521,30632,14,7,12,34,55,74,970,1291,1114,729,783,744,5827,8,3,14,54,107,149,449,255,139,65,62,141,1446,11,24,32,88,220,433,3130,2451,1372,732,730,995,10218,3,4,0,24,45,84,428,346,231,134,127,210,1636,13,12,41,213,575,937,2443,1011,267,676,162,606,6956,0,9
103,318,101,4342,6,9,31,107,134,82,232,71,31,23,30,29,785,29,16,37,128,217,253,1116,466,243,104,128,61,2798,3,3,6,29,39,31,154,88,57,29,23,34,496,25,18,52,250,363,256,552,168,62,92,34,105,1977,3,23,108,358,222,112,183,34,20,14,15,40,1132,3,5,25,40,34,27,62,14,3,3,4,33,253,9,3,3,21,26,10,70,31,23,13,5,29,243,120,304,203,3516,1234,271,710,99,46,23,37,264,6827,7,10,7,93,46,14,30,8,7,0,0,1140,1362,277,444,504,4683,2529,1169,4547,1884,1113,635,594,1836,20215,34,20,28,89,115,97,937,982,761,501,432,591,4587,3,5,10,38,61,73,167,101,30,20,18,70,596,12,20,40,124,301,394,2033,1490,749,370,365,527,6425,3,0,7,22,40,55,288,201,119,78,51,104,968,13,17,52,245,502,633,1403,507,121,236,75,374,4178,0,8
104,128,29,1898,4,12,18,90,130,61,192,44,13,12,12,6,594,6,9,16,72,128,180,734,258,120,41,50,26,1640,3,7,3,21,25,25,106,38,27,8,8,13,284,10,4,30,152,233,174,301,83,31,32,6,42,1098,4,12,79,335,176,83,175,32,15,10,12,23,956,3,3,16,44,24,24,45,10,8,3,0,10,190,0,3,3,16,19,9,32,8,9,4,6,10,119,93,206,187,3436,1384,320,883,104,40,24,40,243,6960,10,10,3,93,41,6,35,3,3,0,4,871,1079,150,271,373,4316,2256,943,3206,982,524,258,266,1273,14818,3,6,17,36,97,54,572,477,319,165,128,254,2128,3,3,8,60,101,107,241,98,35,23,13,85,777,3,8,17,84,175,275,1279,678,293,134,96,323,3365,3,5,5,13,32,38,162,119,53,13,21,80,544,3,0,35,133,309,445,756,218,46,74,25,205,2249,0,11
105,171,66,2588,9,13,3,67,71,47,136,17,20,9,13,10,415,16,15,17,75,158,155,599,235,98,38,61,45,1512,3,3,8,21,33,19,99,47,36,10,12,16,307,15,11,35,153,204,160,261,81,24,44,15,59,1062,0,14,62,239,140,57,85,12,5,3,5,30,652,3,3,11,37,35,9,29,9,4,4,3,12,159,3,3,0,8,9,8,44,18,9,5,8,21,136,72,179,103,2051,674,103,364,36,23,15,26,192,3838,5,11,4,68,34,6,22,8,0,0,0,851,1009,184,293,262,2819,1503,648,2490,985,566,312,314,1302,11678,28,21,30,46,74,77,650,543,428,254,209,425,2785,3,3,3,33,48,51,118,45,16,11,6,57,394,12,11,23,59,148,231,1034,648,350,146,130,337,3129,4,6,7,10,27,29,156,106,68,34,33,52,532,5,11,35,139,277,295,651,233,61,107,26,196,2036,3,5
106,387,84,4204,8,16,17,115,106,66,263,76,40,16,32,20,775,6,9,17,65,162,220,1124,564,295,145,140,63,2810,7,6,9,19,26,38,166,114,60,30,31,29,535,16,6,34,206,367,331,777,293,81,211,43,111,2476,4,20,96,383,223,121,242,56,20,28,21,43,1257,4,0,7,63,36,23,86,20,10,16,5,22,292,0,0,4,6,14,12,63,30,20,9,15,19,192,159,315,235,4645,1902,454,1191,134,63,43,76,322,9539,7,27,12,119,60,14,47,8,3,5,6,1340,1648,255,418,442,5684,3002,1382,5232,2295,1393,816,756,2053,23728,13,12,8,37,63,82,870,943,876,591,684,565,4744,3,0,9,32,87,89,260,136,71,46,43,87,863,7,13,21,74,205,365,2394,1914,1097,723,624,695,8132,3,3,4,16,31,60,280,268,189,112,102,165,1233,21,13,30,176,479,716,2117,1043,305,632,178,522,6232,4,14
107,509,58,4378,4,9,9,72,90,63,252,98,53,26,29,10,715,9,5,11,43,110,195,1083,609,327,178,189,56,2815,0,4,5,20,26,33,150,114,95,56,42,26,571,10,9,21,189,359,331,816,306,70,191,50,121,2473,4,24,113,344,225,139,245,55,25,29,9,35,1247,0,0,16,43,47,33,93,30,9,14,7,25,317,7,0,0,7,11,7,55,24,30,14,13,14,182,196,398,274,5575,2404,454,1298,162,52,33,57,347,11250,13,14,10,181,47,15,57,4,3,4,3,1351,1702,254,470,466,6506,3375,1326,5074,2435,1686,1107,908,2043,25650,17,8,7,25,42,76,812,1066,1121,863,955,663,5655,0,8,8,52,69,100,309,203,112,65,59,92,1077,16,13,17,63,191,363,2504,2500,1516,893,931,839,9846,4,0,6,12,30,54,362,365,254,194,181,151,1613,8,12,34,200,476,714,2231,1257,377,688,246,636,6879,3,12
108,158,59,2892,8,29,33,149,196,115,314,68,42,17,21,12,1004,11,13,24,108,207,240,1015,371,157,77,80,42,2345,8,5,11,39,35,40,156,65,35,21,23,19,457,12,7,39,249,345,232,434,140,35,62,18,64,1637,7,21,133,537,322,155,243,54,27,12,15,42,1568,3,3,21,67,49,22,55,8,4,9,5,21,267,4,3,7,10,23,13,69,20,7,10,7,15,188,166,422,318,6438,2989,660,1777,237,99,34,76,472,13688,13,15,6,173,85,21,52,6,4,0,6,1344,1725,259,548,612,7848,4382,1601,5312,1538,747,425,409,2090,25771,6,14,19,63,117,89,829,707,491,249,206,363,3153,4,5,20,68,131,142,329,124,47,23,14,102,1009,7,9,28,97,252,384,1901,989,419,156,187,428,4857,0,5,12,27,40,54,241,143,89,36,24,86,757,5,7,48,209,449,583,1110,287,61,97,29,311,3196,5,7
109,133,65,2721,5,0,11,59,68,51,139,38,16,9,6,12,414,14,3,16,80,127,173,801,275,110,60,73,40,1772,4,0,3,21,22,20,125,43,34,14,10,13,309,12,12,24,147,207,164,287,92,23,39,25,73,1105,5,19,62,206,120,67,110,16,9,9,7,27,657,0,5,4,31,27,21,41,4,3,4,4,14,158,3,3,0,6,7,3,53,19,16,7,3,23,143,76,149,87,2030,834,177,493,42,19,16,26,182,4131,8,5,10,74,33,7,24,8,4,0,3,783,959,189,215,231,2727,1562,751,3129,1134,612,297,290,1232,12369,17,14,23,56,83,64,590,585,431,245,207,355,2670,0,5,13,29,24,31,116,63,24,9,16,30,360,13,14,17,66,143,265,1450,889,378,183,167,338,3923,0,4,4,19,32,35,163,119,53,25,24,82,560,15,5,29,149,289,362,757,254,54,93,41,187,2235,0,4
110,220,99,3987,13,14,23,106,125,75,225,59,35,9,12,26,722,27,17,39,125,225,253,1053,330,171,78,95,64,2477,5,5,11,20,35,31,157,59,43,23,17,25,431,20,4,63,291,363,224,416,122,52,68,32,95,1750,9,23,105,333,174,97,157,36,18,6,15,25,998,3,0,16,45,46,23,56,11,3,4,3,22,232,7,5,4,25,18,6,61,33,11,7,21,26,224,118,271,165,3221,1077,220,696,80,43,25,53,255,6224,11,14,6,142,49,9,37,10,4,0,5,1171,1458,298,396,465,4440,2360,1064,4393,1495,857,454,473,1808,18503,33,29,38,73,146,116,1069,869,611,360,315,551,4210,3,3,12,40,56,68,186,66,42,24,12,61,573,11,14,35,100,220,397,1894,1098,451,225,223,520,5188,7,4,4,22,36,54,259,151,84,38,38,102,799,11,9,56,235,552,544,1167,319,92,132,38,324,3479,0,13
