region_id,C11_15_19_NonInd_F,C11_15_19_NonInd_P,C11_15_19_Ind_st_ns_M,C11_15_19_Ind_st_ns_F,C11_15_19_Ind_st_ns_P,C11_15_19_T_M,C11_15_19_T_F,C11_15_19_T_P,C11_20_24_Indigen_M,C11_20_24_Indigen_F,C11_20_24_Indigen_P,C11_20_24_NonInd_M,C11_20_24_NonInd_F,C11_20_24_NonInd_P,C11_20_24_Ind_st_ns_M,C11_20_24_Ind_st_ns_F,C11_20_24_Ind_st_ns_P,C11_20_24_T_M,C11_20_24_T_F,C11_20_24_T_P,C11_25_29_Indigen_M,C11_25_29_Indigen_F,C11_25_29_Indigen_P,C11_25_29_NonInd_M,C11_25_29_NonInd_F,C11_25_29_NonInd_P,C11_25_29_Ind_st_ns_M,C11_25_29_Ind_st_ns_F,C11_25_29_Ind_st_ns_P,C11_25_29_T_M,C11_25_29_T_F,C11_25_29_T_P,C11_30_34_Indigen_M,C11_30_34_Indigen_F,C11_30_34_Indigen_P,C11_30_34_NonInd_M,C11_30_34_NonInd_F,C11_30_34_NonInd_P,C11_30_34_Ind_st_ns_M,C11_30_34_Ind_st_ns_F,C11_30_34_Ind_st_ns_P,C11_30_34_T_M,C11_30_34_T_F,C11_30_34_T_P,C11_35_39_Indigen_M,C11_35_39_Indigen_F,C11_35_39_Indigen_P,C11_35_39_NonInd_M,C11_35_39_NonInd_F,C11_35_39_NonInd_P,C11_35_39_Ind_st_ns_M,C11_35_39_Ind_st_ns_F,C11_35_39_Ind_st_ns_P,C11_35_39_T_M,C11_35_39_T_F,C11_35_39_T_P,C11_40_44_Indigen_M,C11_40_44_Indigen_F,C11_40_44_Indigen_P,C11_40_44_NonInd_M,C11_40_44_NonInd_F,C11_40_44_NonInd_P,C11_40_44_Ind_st_ns_M,C11_40_44_Ind_st_ns_F,C11_40_44_Ind_st_ns_P,C11_40_44_T_M,C11_40_44_T_F,C11_40_44_T_P,C11_45_49_Indigen_M,C11_45_49_Indigen_F,C11_45_49_Indigen_P,C11_45_49_NonInd_M,C11_45_49_NonInd_F,C11_45_49_NonInd_P,C11_45_49_Ind_st_ns_M,C11_45_49_Ind_st_ns_F,C11_45_49_Ind_st_ns_P,C11_45_49_T_M,C11_45_49_T_F,C11_45_49_T_P,C11_50_54_Indigen_M,C11_50_54_Indigen_F,C11_50_54_Indigen_P,C11_50_54_NonInd_M,C11_50_54_NonInd_F,C11_50_54_NonInd_P,C11_50_54_Ind_st_ns_M,C11_50_54_Ind_st_ns_F,C11_50_54_Ind_st_ns_P,C11_50_54_T_M,C11_50_54_T_F,C11_50_54_T_P,C11_55_59_Indigen_M,C11_55_59_Indigen_F,C11_55_59_Indigen_P,C11_55_59_NonInd_M,C11_55_59_NonInd_F,C11_55_59_NonInd_P,C11_55_59_Ind_st_ns_M,C11_55_59_Ind_st_ns_F,C11_55_59_Ind_st_ns_P,C11_55_59_T_M,C11_55_59_T_F,C11_55_59_T_P,C11_60_64_Indigen_M,C11_60_64_Indigen_F,C11_60_64_Indigen_P,C11_60_64_NonInd_M,C11_60_64_NonInd_F,C11_60_64_NonInd_P,C11_60_64_Ind_st_ns_M,C11_60_64_Ind_st_ns_F,C11_60_64_Ind_st_ns_P,C11_60_64_T_M,C11_60_64_T_F,C11_60_64_T_P,C11_65_over_Indigen_M,C11_65_over_Indigen_F,C11_65_over_Indigen_P,C11_65over_NonInd_M,C11_65over_NonInd_F,C11_65over_NonInd_P,C11_65over_Indig_st_ns_M,C11_65over_Indig_st_ns_F,C11_65over_Indig_st_ns_P,C11_65_over_T_M,C11_65_over_T_F,C11_65_over_T_P,C11_Tot_Indig_M,C11_Tot_Indig_F,C11_Tot_Indig_P,C11_Tot_NonInd_M,C11_Tot_NonInd_F,C11_Tot_NonInd_P,C11_Tot_Indig_st_ns_M,C11_Tot_Indig_st_ns_F,C11_Tot_Indig_st_ns_P,C11_Tot_T_M,C11_Tot_T_F,C11_Tot_T_P
111,9909,20249,467,347,814,11361,10813,22174,459,429,888,11033,11122,22155,511,371,882,12003,11922,23925,322,361,683,10168,10052,20220,431,351,782,10921,10764,21685,258,258,516,9351,9630,18981,380,284,664,9989,10172,20161,277,311,588,10039,10621,20660,374,312,686,10690,11244,21934,271,320,591,10363,10754,21117,371,317,688,11005,11391,22396,247,279,526,10538,11133,21671,386,332,718,11171,11744,22915,220,224,444,10823,11218,22041,448,383,831,11491,11825,23316,161,195,356,9919,10440,20359,339,286,625,10419,10921,21340,120,122,242,9280,9810,19090,339,317,656,9739,10249,19988,178,242,420,24255,30493,54748,994,1420,2414,25427,32155,57582,4821,5011,9832,154733,162170,316903,6191,5765,11956,165745,172946,338691
112,6121,12677,340,303,643,7390,6927,14317,293,299,592,4761,4663,9424,285,223,508,5339,5185,10524,222,250,472,4405,4728,9133,229,179,408,4856,5157,10013,230,254,484,4702,5409,10111,259,221,480,5191,5884,11075,215,303,518,5890,6710,12600,273,263,536,6378,7276,13654,251,287,538,6415,7445,13860,304,284,588,6970,8016,14986,207,245,452,7194,8035,15229,331,288,619,7732,8568,16300,207,218,425,7955,8734,16689,374,344,718,8536,9296,17832,167,169,336,7901,8189,16090,362,328,690,8430,8686,17116,110,124,234,7516,7559,15075,322,299,621,7948,7982,15930,171,190,361,19652,23312,42964,975,1142,2117,20798,24644,45442,4218,4396,8614,102107,109262,211369,5008,4821,9829,111333,118479,229812
113,4707,9735,232,229,461,5675,5305,10980,300,257,557,4596,4474,9070,223,214,437,5119,4945,10064,238,238,476,3945,4034,7979,209,165,374,4392,4437,8829,206,194,400,3817,3813,7630,185,155,340,4208,4162,8370,196,217,413,4206,4261,8467,203,155,358,4605,4633,9238,209,191,400,4315,4508,8823,189,168,357,4713,4867,9580,184,192,376,4697,4567,9264,217,157,374,5098,4916,10014,139,147,286,4762,4742,9504,221,190,411,5122,5079,10201,125,110,235,4377,4240,8617,211,149,360,4713,4499,9212,88,86,174,4018,3827,7845,196,149,345,4302,4062,8364,106,163,269,9848,11568,21416,552,638,1190,10506,12369,22875,3527,3513,7040,67892,68261,136153,3324,3075,6399,74743,74849,149592
114,3762,7716,218,175,393,4472,4200,8672,209,174,383,2717,2544,5261,190,139,329,3116,2857,5973,150,145,295,2357,2436,4793,136,100,236,2643,2681,5324,130,143,273,2490,2703,5193,129,121,250,2749,2967,5716,133,160,293,3164,3487,6651,170,151,321,3467,3798,7265,124,156,280,3598,4074,7672,181,158,339,3903,4388,8291,108,150,258,4058,4430,8488,215,175,390,4381,4755,9136,129,136,265,4343,4704,9047,199,179,378,4671,5019,9690,97,78,175,4077,4508,8585,177,170,347,4351,4756,9107,71,69,140,4535,5006,9541,212,194,406,4818,5269,10087,105,130,235,13347,15043,28390,707,887,1594,14159,16060,30219,2488,2610,5098,59717,63301,123018,3168,3071,6239,65373,68982,134355
115,7418,15400,235,218,453,8283,7698,15981,50,60,110,6593,6289,12882,203,177,380,6846,6526,13372,41,30,71,4676,4687,9363,175,138,313,4892,4855,9747,32,28,60,4861,5534,10395,168,137,305,5061,5699,10760,33,25,58,6607,7675,14282,181,198,379,6821,7898,14719,38,54,92,7362,8405,15767,232,235,467,7632,8694,16326,26,40,66,7641,8185,15826,196,225,421,7863,8450,16313,35,31,66,7295,7763,15058,215,182,397,7545,7976,15521,20,27,47,6401,6706,13107,184,199,383,6605,6932,13537,16,22,38,5949,6004,11953,192,180,372,6157,6206,12363,30,29,59,11207,12653,23860,426,508,934,11663,13190,24853,613,568,1181,98716,101908,200624,3064,3051,6115,102393,105527,207920
116,9751,19840,537,464,1001,11149,10689,21838,326,347,673,9708,9383,19091,449,406,855,10483,10136,20619,275,287,562,10214,11100,21314,447,376,823,10936,11763,22699,223,241,464,11059,11772,22831,401,396,797,11683,12409,24092,206,246,452,11039,11413,22452,400,356,756,11645,12015,23660,192,260,452,10036,10391,20427,397,339,736,10625,10990,21615,170,196,366,9663,9757,19420,373,366,739,10206,10319,20525,129,150,279,8575,8859,17434,365,325,690,9069,9334,18403,105,136,241,7401,7736,15137,333,291,624,7839,8163,16002,90,109,199,6355,6661,13016,268,234,502,6713,7004,13717,127,133,260,11633,13995,25628,588,744,1332,12348,14872,27220,4070,4093,8163,139548,142451,281999,6300,5832,12132,149918,152376,302294
117,4703,9051,666,555,1221,5141,5465,10606,173,199,372,11686,13102,24788,2117,1735,3852,13976,15036,29012,158,178,336,17473,17536,35009,2696,2147,4843,20327,19861,40188,140,142,282,16108,14794,30902,2271,1741,4012,18519,16677,35196,167,127,294,12917,10965,23882,1676,1192,2868,14760,12284,27044,165,184,349,10536,8396,18932,1475,941,2416,12176,9521,21697,122,138,260,8771,6886,15657,1188,836,2024,10081,7860,17941,134,112,246,7417,6226,13643,1202,786,1988,8753,7124,15877,82,106,188,6105,5786,11891,973,722,1695,7160,6614,13774,63,76,139,5398,4792,10190,803,550,1353,6264,5418,11682,95,104,199,10979,11984,22963,1535,1376,2911,12609,13464,26073,1869,1999,3868,124015,116796,240811,17988,13807,31795,143872,132602,276474
118,5374,10902,499,439,938,6162,5910,12072,124,101,225,8896,9456,18352,1059,927,1986,10079,10484,20563,107,85,192,10558,11632,22190,1406,1244,2650,12071,12961,25032,95,80,175,10818,11407,22225,1244,1061,2305,12157,12548,24705,91,82,173,9619,10011,19630,972,909,1881,10682,11002,21684,83,72,155,8139,8461,16600,757,694,1451,8979,9227,18206,63,63,126,7212,7453,14665,643,625,1268,7918,8141,16059,55,44,99,6259,6696,12955,586,524,1110,6900,7264,14164,39,44,83,5443,5896,11339,497,455,952,5979,6395,12374,32,45,77,5382,5802,11184,465,463,928,5879,6310,12189,43,79,122,13142,17099,30241,1343,1610,2953,14528,18788,33316,1161,1084,2245,108378,116104,224482,11084,10336,21420,120623,127524,248147
119,14513,30100,932,795,1727,16705,15471,32176,122,140,262,16994,16831,33825,1155,893,2048,18271,17864,36135,96,126,222,18659,19532,38191,1317,1081,2398,20072,20739,40811,77,87,164,18243,18642,36885,1111,1034,2145,19431,19763,39194,94,116,210,17327,18210,35537,969,957,1926,18390,19283,37673,85,129,214,16505,17788,34293,886,836,1722,17476,18753,36229,88,114,202,16643,17287,33930,900,820,1720,17631,18221,35852,94,98,192,15512,16219,31731,876,799,1675,16482,17116,33598,66,70,136,13160,13942,27102,792,677,1469,14018,14689,28707,49,59,108,12071,12251,24322,671,609,1280,12791,12919,25710,76,94,170,31592,38402,69994,1806,2078,3884,33474,40574,74048,1535,1681,3216,241380,249681,491061,14721,13522,28243,257636,264884,522520
120,5969,11933,369,310,679,6411,6341,12752,73,81,154,8696,8797,17493,747,550,1297,9516,9428,18944,70,88,158,11162,11562,22724,1013,785,1798,12245,12435,24680,49,59,108,10756,11329,22085,748,656,1404,11553,12044,23597,50,56,106,10160,10979,21139,686,634,1320,10896,11669,22565,52,58,110,8899,9978,18877,551,499,1050,9502,10535,20037,43,67,110,8403,9389,17792,488,469,957,8934,9925,18859,34,58,92,7529,8108,15637,466,387,853,8029,8553,16582,45,41,86,6433,7294,13727,319,354,673,6797,7689,14486,21,32,53,5848,6366,12214,333,333,666,6202,6731,12933,34,48,82,14063,17714,31777,968,1152,2120,15065,18914,33979,757,843,1600,118120,126931,245051,8027,7212,15239,126904,134986,261890
121,10349,20960,481,387,868,11140,10785,21925,39,33,72,9936,10347,20283,603,520,1123,10578,10900,21478,39,43,82,11250,12254,23504,792,735,1527,12081,13032,25113,35,35,70,12436,13811,26247,795,748,1543,13266,14594,27860,21,39,60,13226,14540,27766,709,665,1374,13956,15244,29200,31,38,69,12893,14851,27744,584,582,1166,13508,15471,28979,29,33,62,12523,14005,26528,535,524,1059,13087,14562,27649,20,23,43,11601,12674,24275,507,478,985,12128,13175,25303,25,21,46,9644,10917,20561,438,452,890,10107,11390,21497,17,17,34,9226,10317,19543,410,424,834,9653,10758,20411,29,27,56,22397,28642,51039,1165,1603,2768,23591,30272,53863,461,474,935,169375,184735,354110,8421,8368,16789,178257,193577,371834
122,5977,12475,232,204,436,6769,6221,12990,32,40,72,5798,5489,11287,299,233,532,6129,5762,11891,26,27,53,6110,6440,12550,369,301,670,6505,6768,13273,21,34,55,7361,7757,15118,395,345,740,7777,8136,15913,31,44,75,8869,9458,18327,380,349,729,9280,9851,19131,39,39,78,8674,9472,18146,323,315,638,9036,9826,18862,39,29,68,8364,8791,17155,352,273,625,8755,9093,17848,33,25,58,7207,7621,14828,287,244,531,7527,7890,15417,30,20,50,6123,6650,12773,254,249,503,6407,6919,13326,13,13,26,5824,6087,11911,237,219,456,6074,6319,12393,35,46,81,15077,19209,34286,642,879,1521,15754,20134,35888,512,489,1001,108993,114846,223839,4697,4400,9097,114202,119735,233937
123,8045,16661,412,388,800,9422,8842,18264,249,283,532,7555,7521,15076,368,367,735,8172,8171,16343,188,231,419,7154,7755,14909,339,307,646,7681,8293,15974,162,215,377,7056,7635,14691,293,286,579,7511,8136,15647,158,225,383,7648,8322,15970,320,302,622,8126,8849,16975,145,211,356,7310,8047,15357,294,305,599,7749,8563,16312,134,169,303,7368,8006,15374,337,307,644,7839,8482,16321,119,153,272,7295,7927,15222,295,279,574,7709,8359,16068,98,131,229,6594,6957,13551,266,240,506,6958,7328,14286,70,86,156,5907,5946,11853,234,254,488,6211,6286,12497,77,104,181,9663,11538,21201,482,568,1050,10222,12210,22432,3208,3539,6747,106767,111195,217962,4924,4936,9860,114899,119670,234569
124,9139,18729,401,420,821,10465,10017,20482,403,358,761,9115,8963,18078,440,395,835,9958,9716,19674,249,290,539,8653,9043,17696,416,362,778,9318,9695,19013,197,250,447,8590,9064,17654,359,337,696,9146,9651,18797,217,277,494,9025,9636,18661,395,345,740,9637,10258,19895,214,262,476,9158,9879,19037,375,373,748,9747,10514,20261,186,235,421,8963,9736,18699,433,393,826,9582,10364,19946,167,179,346,9061,10098,19159,402,373,775,9630,10650,20280,122,128,250,8516,8800,17316,351,313,664,8989,9241,18230,96,103,199,7709,7940,15649,391,291,682,8196,8334,16530,95,139,234,13666,16917,30583,788,979,1767,14549,18035,32584,3911,4046,7957,130411,136309,266720,6216,5929,12145,140538,146284,286822
125,10872,22761,786,610,1396,12844,11624,24468,176,145,321,14100,13440,27540,1101,861,1962,15377,14446,29823,132,115,247,17099,17411,34510,1461,1022,2483,18692,18548,37240,105,103,208,16698,15778,32476,1096,833,1929,17899,16714,34613,127,102,229,14208,13744,27952,840,696,1536,15175,14542,29717,104,108,212,12596,12749,25345,749,650,1399,13449,13507,26956,82,93,175,12193,12214,24407,706,579,1285,12981,12886,25867,88,69,157,11247,11337,22584,722,580,1302,12057,11986,24043,71,66,137,9536,9881,19417,556,491,1047,10163,10438,20601,41,46,87,8414,8493,16907,441,350,791,8896,8889,17785,75,79,154,19564,23488,43052,1120,1397,2517,20759,24964,45723,1565,1476,3041,185125,184801,369926,12005,10314,22319,198695,196591,395286
126,4672,9790,193,143,336,5345,4853,10198,25,25,50,6066,6364,12430,339,304,643,6430,6693,13123,17,21,38,5561,5693,11254,293,239,532,5871,5953,11824,7,15,22,5400,5494,10894,232,186,418,5639,5695,11334,21,20,41,5435,5768,11203,200,173,373,5656,5961,11617,18,20,38,5139,5944,11083,177,164,341,5334,6128,11462,12,15,27,5582,5880,11462,212,184,396,5806,6079,11885,9,13,22,5085,5579,10664,173,169,342,5267,5761,11028,15,10,25,4470,4838,9308,183,158,341,4668,5006,9674,8,6,14,4037,4162,8199,134,114,248,4179,4282,8461,16,14,30,9778,12969,22747,410,603,1013,10204,13586,23790,263,263,526,75409,80144,155553,3043,2869,5912,78715,83276,161991
127,12372,25723,692,650,1342,14289,13262,27551,144,147,291,12062,12011,24073,639,581,1220,12845,12739,25584,109,140,249,11719,12380,24099,663,650,1313,12491,13170,25661,95,130,225,10988,11932,22920,640,605,1245,11723,12667,24390,96,145,241,11444,12711,24155,581,585,1166,12121,13441,25562,92,114,206,11836,12576,24412,580,589,1169,12508,13279,25787,99,123,222,12273,12276,24549,625,560,1185,12997,12959,25956,83,115,198,11389,11893,23282,644,586,1230,12116,12594,24710,69,64,133,9396,10034,19430,518,484,1002,9983,10582,20565,62,57,119,8047,8042,16089,450,429,879,8559,8528,17087,73,99,172,16439,18963,35402,1078,1229,2307,17590,20291,37881,1930,2017,3947,166169,170534,336703,9520,9190,18710,177619,181741,359360
