region_id,C01_Se_h_NPUR_1,C01_Se_h_NPUR_2,C01_Se_h_NPUR_3,C01_Se_h_NPUR_4,C01_Se_h_NPUR_5,C01_Se_h_NPUR_6more,C01_Se_h_Tot,C01_SDRTHT1S_NPUR_1,C01_SDRTHT1S_NPUR_2,C01_SDRTHT1S_NPUR_3,C01_SDRTHT1S_NPUR_4,C01_SDRTHT1S_NPUR_5,C01_SDRTHT1S_NPUR_6mo,C01_SDRTHT1S_To,C01_SDRTHT2S_NPUR_1,C01_SDRTHT2S_NPUR_2,C01_SDRTHT2S_NPUR_3,C01_SDRTHT2S_NPUR_4,C01_SDRTHT2S_NPUR_5,C01_SDRTHT2S_NPUR_6mo,C01_SDRTHT2S_To,C01_SDRTHT_NPUR_1,C01_SDRTHT_NPUR_2,C01_SDRTHT_NPUR_3,C01_SDRTHT_NPUR_4,C01_SDRTHT_NPUR_5,C01_SDRTHT_NPUR_6mor,C01_SDRTHT_Tot,C01_FUA_1_2SB_NPUR_1,C01_FUA_1_2SB_NPUR_2,C01_FUA_1_2SB_NPUR_3,C01_FUA_1_2SB_NPUR_4,C01_FUA_1_2SB_NPUR_5,C01_FUA_1_2SB_NPUR_6mor,C01_FUA_1_2SB_Tot,C01_FUA_I_a_3SB_NPUR_1,C01_FUA_I_a_3SB_NPUR_2,C01_FUA_I_a_3SB_NPUR_3,C01_FUA_I_a_3SB_NPUR_4,C01_FUA_I_a_3SB_NPUR_5,C01_FUA_I_a_3SB_NPUR_6m,C01_FUA_In_a_3SB_To,C01_FUA_4mor_s_b_NPUR_1,C01_FUA_4mor_s_b_NPUR_2,C01_FUA_4mor_s_b_NPUR_3,C01_FUA_4mor_s_b_NPUR_4,C01_FUA_4mor_s_b_NPUR_5,C01_FUA_4m_s_b_NPUR_6mor,C01_FUA_4mor_st_bl_Tot,C01_FUA_AH_NPUR_1,C01_FUA_AH_NPUR_2,C01_FUA_AH_NPUR_3,C01_FUA_AH_NPUR_4,C01_FUA_AH_NPUR_5,C01_FUA_AH_NPUR_6mo,C01_FUA_AH_Tot,C01_FUA_To_NPUR_1,C01_FUA_To_NPUR_2,C01_FUA_To_NPUR_3,C01_FUA_To_NPUR_4,C01_FUA_To_NPUR_5,C01_FUA_To_NPUR_6mo,C01_FUA_To_To,C01_OD_CCH_NPUR_1,C01_OD_CCH_NPUR_2,C01_OD_CCH_NPUR_3,C01_OD_CCH_NPUR_4,C01_OD_CCH_NPUR_5,C01_OD_CCH_NPUR_6mo,C01_OD_CCH_Tot,C01_OD_IHTSO_NPUR_1,C01_OD_IHTSO_NPUR_2,C01_OD_IHTSO_NPUR_3,C01_OD_IHTSO_NPUR_4,C01_OD_IHTSO_NPUR_5,C01_OD_IHTSO_NPUR_6mo,C01_OD_IHTSO_Tot,C01_OD_H_f_a_s_o_NPUR_1,C01_OD_H_f_a_s_o_NPUR_2,C01_OD_H_f_a_s_o_NPUR_3,C01_OD_H_f_a_s_o_NPUR_4,C01_OD_H_f_a_s_o_NPUR_5,C01_OD_H_f_a_s_o_NPUR_6mor,C01_OD_H_f_a_s_o_TO,C01_OD_Tot_NPUR_1,C01_OD_Tot_NPUR_2,C01_OD_Tot_NPUR_3,C01_OD_Tot_NPUR_4,C01_OD_Tot_NPUR_5,C01_OD_Tot_NPUR_6mor,C01_OD_T_T,C01_DS_ns_NPUR_1,C01_DS_ns_NPUR_2,C01_DS_ns_NPUR_3,C01_DS_ns_NPUR_4,C01_DS_ns_NPUR_5,C01_DS_ns_NPUR_6more,C01_Dwg_st_NS_T,C01_Tot_NPUR_1,C01_Tot_NPUR_2,C01_Tot_NPUR_3,C01_Tot_NPUR_4,C01_Tot_NPUR_5,C01_Tot_NPUR_6more,C01_T_T,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_S_r_t_h_t_1_s_NPUR_1,C06_S_r_t_h_t_1_s_NPUR_2,C06_S_r_t_h_t_1_s_NPUR_3,C06_S_r_t_h_t_1_s_NPUR_4,C06_S_r_t_h_t_1_s_NPUR_5,C06_S_r_t_h_t_1_s_NPUR_6mo,C06_SDRTHTS_To,C06_S_r_t_h_t_2mor_s_NPUR_1,C06_S_r_t_h_t_2mor_s_NPUR_2,C06_S_r_t_h_t_2mor_s_NPUR_3,C06_S_r_t_h_t_2mor_s_NPUR_4,C06_S_r_t_h_t_2mor_s_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_Sd_r_t_h_t_To_NPUR_1,C06_Sd_r_t_h_t_To_NPUR_2,C06_Sd_r_t_h_t_To_NPUR_3,C06_Sd_r_t_h_t_To_NPUR_4,C06_Sd_r_t_h_t_To_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_Sd_r_t_h_t_To_Tot,C06_Fl_u_a_1_2SB_NPUR_1,C06_Fl_u_a_1_2SB_NPUR_2,C06_Fl_u_a_1_2SB_NPUR_3,C06_Fl_u_a_1_2SB_NPUR_4,C06_Fl_u_a_1_2SB_NPUR_5,C06_F_u_a_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_F_u_a_I_a_3SB_NPUR_1,C06_F_u_a_I_a_3SB_NPUR_2,C06_F_u_a_I_a_3SB_NPUR_3,C06_F_u_a_I_a_3SB_NPUR_4,C06_F_u_a_I_a_3SB_NPUR_5,C06_F_u_a_I_a_3SB_NPUR_6m,C06_FUA_In_a_3_st_b_To,C06_F_u_a_4mor_s_b_NPUR_1,C06_F_u_a_4mor_s_b_NPUR_2,C06_F_u_a_4mor_s_b_NPUR_3,C06_F_u_a_4mor_s_b_NPUR_4,C06_F_u_a_4mor_s_b_NPUR_5,C06_F_u_a_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4
101,11685,21414,8779,9088,4347,1984,57297,1339,932,256,118,56,11,2712,642,542,172,87,47,11,1501,1981,1474,428,205,103,22,4213,2407,1053,236,108,42,11,3857,541,215,74,33,4,3,870,160,66,25,8,3,0,262,123,60,15,3,0,0,201,3231,1394,350,152,49,14,5190,468,305,57,31,17,4,882,40,35,4,7,4,7,97,133,169,74,52,26,8,462,641,509,135,90,47,19,1441,127,120,41,51,19,10,368,17665,24911,9733,9586,4565,2049,68509,13331,23996,9503,9535,4442,1978,62785,1462,1072,284,154,47,26,3045,524,437,139,74,13,4,1191,1986,1509,423,228,60,30,4236,2567,1145,263,111,29,13,4128,417,174,49,20,4,0,664,260,136,35,13,7,0,451,93,48,13,5,5,3,167,3337,1503,360,149,45,16,5410,492,301,52,34,16,7,902,41,48,11,28,15,5,148,118,92,29,30,17,8,294,651,441,92,92,48,20,1344,33,16,3,5
102,16351,29563,14290,15611,7293,3004,86112,3659,2859,623,286,102,30,7559,1211,1211,448,233,104,34,3241,4870,4070,1071,519,206,64,10800,2905,1465,247,101,33,10,4761,375,228,51,12,3,0,669,235,234,41,6,4,0,520,252,126,32,15,8,0,433,3767,2053,371,134,48,10,6383,1504,765,95,32,10,3,2409,15,6,3,0,0,0,24,79,73,23,12,10,3,200,1598,844,121,44,20,6,2633,737,399,71,68,25,13,1313,27323,36929,15924,16376,7592,3097,107241,18370,31284,14737,15530,7218,2921,90060,3723,2666,559,318,114,27,7407,1703,1671,558,354,114,42,4442,5426,4337,1117,672,228,69,11849,3390,1483,327,136,47,11,5394,465,364,75,25,3,3,935,357,359,73,25,3,3,820,128,47,17,14,0,3,209,4340,2253,492,200,53,20,7358,949,380,44,27,5,4,1409,24,5,0,0,0,0,29,64,44,16,9,8,3,144,1037,429,60,36,13,7,1582,23,23,7,4
103,12626,21075,9515,9632,5144,2435,60427,1226,604,213,104,32,19,2198,141,123,53,28,10,10,365,1367,727,266,132,42,29,2563,2375,788,155,58,21,12,3409,96,32,5,3,0,0,136,0,0,0,0,0,0,0,92,24,10,4,3,0,133,2563,844,170,65,24,12,3678,309,98,26,8,11,3,455,15,10,3,3,0,0,31,187,182,61,56,27,15,528,511,290,90,67,38,18,1014,151,107,49,45,31,9,392,17218,23043,10090,9941,5279,2503,68074,14420,23014,9417,9162,4766,2249,63028,1181,621,193,100,45,20,2160,117,105,45,27,5,4,303,1298,726,238,127,50,24,2463,2271,800,149,83,21,8,3332,84,36,10,3,3,3,139,40,22,6,0,3,0,71,43,12,5,4,3,0,67,2438,870,170,90,30,11,3609,317,104,26,16,8,4,475,24,16,12,4,0,0,56,128,119,38,35,14,8,342,469,239,76,55,22,12,873,18,20,17,12
104,6626,13518,5683,5697,2818,1309,35651,1068,857,225,96,39,10,2295,350,422,183,80,21,6,1062,1418,1279,408,176,60,16,3357,1775,841,231,84,31,8,2970,194,137,29,13,5,0,378,127,108,11,3,0,0,249,127,44,13,3,0,0,187,2223,1130,284,103,36,8,3784,741,497,55,41,14,5,1353,69,17,12,9,5,4,116,81,98,42,39,14,6,280,891,612,109,89,33,15,1749,128,95,21,9,12,7,272,11286,16634,6505,6074,2959,1355,44813,7732,15149,5965,5799,2745,1278,38668,1101,830,202,145,27,12,2317,495,519,172,93,33,12,1324,1596,1349,374,238,60,24,3641,1825,986,248,97,34,10,3200,166,134,29,10,0,0,339,167,132,13,9,0,4,325,73,28,12,7,0,0,120,2231,1280,302,123,34,14,3984,770,399,61,35,13,5,1283,77,10,9,4,0,0,100,51,61,24,27,7,0,170,898,470,94,66,20,5,1553,4,5,0,3
105,8631,13253,5869,5876,3144,1717,38490,556,336,74,33,13,6,1018,26,38,12,6,0,3,85,582,374,86,39,13,9,1103,1418,545,91,41,15,5,2115,14,6,0,3,0,0,23,3,0,3,0,0,0,6,33,16,3,0,0,0,52,1468,567,97,44,15,5,2196,426,173,43,27,10,8,687,43,16,4,3,3,0,69,84,117,48,28,22,9,308,553,306,95,58,35,17,1064,134,79,19,19,12,9,272,11368,14579,6166,6036,3219,1757,43125,9153,13420,5468,5224,2781,1589,37635,530,359,137,94,30,20,1170,46,18,4,5,0,0,73,576,377,141,99,30,20,1243,1411,453,102,39,18,3,2026,5,3,0,0,0,0,8,24,0,4,0,0,0,28,26,20,11,6,0,0,63,1466,476,117,45,18,3,2125,365,161,35,30,7,5,603,95,23,12,8,0,0,138,72,66,23,22,6,11,200,532,250,70,60,13,16,941,10,11,0,6
106,12067,22649,11252,12133,5784,2332,66217,1346,943,280,126,36,13,2744,305,345,126,69,15,13,873,1651,1288,406,195,51,26,3617,1827,663,184,61,14,5,2754,64,37,4,4,0,0,109,42,40,5,3,0,0,90,77,34,11,3,0,3,128,2010,774,204,71,14,8,3081,522,271,57,27,14,8,899,17,14,10,11,3,4,59,89,97,33,30,16,3,268,628,382,100,68,33,15,1226,218,214,64,48,20,9,573,16574,25307,12026,12515,5902,2390,74714,13546,25790,11806,12669,5776,2474,72061,1326,1055,316,173,64,34,2968,318,436,138,87,34,3,1016,1644,1491,454,260,98,37,3984,2144,950,229,108,36,12,3479,64,53,17,4,0,3,141,30,64,6,3,3,3,109,31,20,4,5,0,0,60,2269,1087,256,120,39,18,3789,499,242,48,35,17,5,846,20,11,5,11,6,5,58,67,46,28,18,12,0,171,586,299,81,64,35,10,1075,14,21,8,9
107,10603,22749,12950,14547,6896,2822,70567,1548,1366,416,216,59,36,3641,1188,1480,620,387,130,48,3853,2736,2846,1036,603,189,84,7494,4234,2324,690,301,86,27,7662,1435,971,193,86,17,6,2708,971,780,163,58,9,3,1984,213,91,44,26,5,3,382,6853,4166,1090,471,117,39,12736,514,338,41,22,6,4,925,77,3,0,0,0,0,80,144,110,58,40,27,8,387,735,451,99,62,33,12,1392,225,157,59,73,30,5,549,21152,30369,15234,15756,7265,2962,92738,11764,23824,12862,14655,6509,2567,72181,2065,1715,507,299,93,46,4725,1618,1773,746,426,108,70,4741,3683,3488,1253,725,201,116,9466,4244,2262,630,322,88,31,7577,1406,886,240,93,21,3,2649,1113,1084,273,122,24,0,2616,93,54,20,19,5,3,194,6856,4286,1163,556,138,37,13036,559,369,48,13,11,0,1000,23,3,0,3,3,0,32,87,63,38,15,10,0,213,669,435,86,31,24,0,1245,9,18,8,11
108,11021,23136,8408,8336,4065,1921,56887,2134,1818,272,117,41,16,4398,378,348,119,54,21,3,923,2512,2166,391,171,62,19,5321,2549,1076,263,101,31,9,4029,442,287,65,10,4,0,808,244,234,29,9,3,3,522,164,59,19,13,4,3,262,3399,1656,376,133,42,15,5621,1091,689,94,47,16,4,1941,38,21,6,9,7,3,84,151,136,52,26,18,10,393,1280,846,152,82,41,17,2418,203,165,49,21,19,9,466,18415,27969,9376,8743,4229,1981,70713,12628,25313,8936,8373,3957,1815,61022,2484,2149,367,158,43,11,5212,426,399,117,49,18,10,1019,2910,2548,484,207,61,21,6231,2905,1236,270,97,22,7,4537,389,289,37,13,0,0,728,383,317,33,16,3,0,752,86,40,10,4,0,0,140,3763,1882,350,130,25,7,6157,1056,653,63,34,15,12,1833,64,31,17,14,9,0,135,99,97,39,31,8,8,282,1219,781,119,79,32,20,2250,9,13,0,3
109,6697,12116,5298,5299,2801,1227,33438,823,511,102,37,11,8,1492,76,41,14,6,0,3,140,899,552,116,43,11,11,1632,2391,1033,215,53,24,15,3731,102,21,4,3,0,0,130,51,40,5,0,0,0,96,40,23,3,3,0,0,69,2584,1117,227,59,24,15,4026,329,166,21,7,3,3,529,18,7,0,0,0,0,25,63,78,40,37,16,8,242,410,251,61,44,19,11,796,61,79,25,26,11,8,210,10651,14115,5727,5471,2866,1272,40102,7454,13245,5369,5122,2711,1111,35012,814,539,92,45,12,6,1508,86,66,16,6,0,3,177,900,605,108,51,12,9,1685,2340,1148,200,92,16,6,3802,117,55,9,6,0,0,187,122,57,11,3,0,0,193,15,11,3,0,0,0,29,2594,1271,223,101,16,6,4211,262,180,24,19,9,4,498,34,10,6,0,0,0,50,59,56,15,17,11,0,158,355,246,45,36,20,4,706,3,5,3,3
110,11580,20075,8948,8735,4526,1989,55853,705,407,99,42,18,4,1275,70,76,22,13,9,6,196,775,483,121,55,27,10,1471,2789,1058,273,97,25,9,4251,47,12,0,0,0,0,59,19,6,3,0,0,0,28,65,18,8,3,0,0,94,2920,1094,284,100,25,9,4432,365,145,31,21,9,3,574,55,22,5,7,3,3,95,119,161,56,52,16,6,410,539,328,92,80,28,12,1079,73,101,43,35,20,8,280,15887,22081,9488,9005,4626,2028,63115,12759,21070,8704,8297,4291,1921,57042,612,340,92,41,12,6,1103,100,81,21,11,3,0,216,712,421,113,52,15,6,1319,2930,1054,248,83,21,16,4352,73,18,0,5,0,0,96,42,14,5,0,3,0,64,37,19,5,0,0,0,61,3082,1105,258,88,24,16,4573,271,133,24,26,13,3,470,63,37,7,18,5,0,130,83,87,33,28,7,7,245,417,257,64,72,25,10,845,14,22,9,5
