region_id,C11_75_79_N_mar_M,C11_75_79_N_mar_F,C11_75_79_T_M,C11_75_79_T_F,C11_75_79_T_P,C11_80_84_Mar_RegM_M,C11_80_84_Mar_RegM_F,C11_80_84_Mar_DFM_M,C11_80_84_Mar_DFM_F,C11_80_84_N_mar_M,C11_80_84_N_mar_F,C11_80_84_T_M,C11_80_84_T_F,C11_80_84_T_P,C11_85o_Mar_RegM_M,C11_85o_Mar_RegM_F,C11_85o_Mar_DFM_M,C11_85o_Mar_DFM_F,C11_85o_N_mar_M,C11_85o_N_mar_F,C11_85o_T_M,C11_85o_T_F,C11_85o_T_P,C11_T_Marr_reg_marr_M,C11_T_Marr_reg_marr_F,C11_T_Mar_de_fa_mar_M,C11_T_Mar_de_fa_mar_F,C11_Tot_N_mar_M,C11_Tot_N_mar_F,C11_Tot_T_M,C11_Tot_T_F,C11_Tot_T_P
111,1085,2819,4359,5354,9713,2239,1611,36,23,1104,2997,3379,4631,8010,1337,654,20,7,983,3015,2340,3676,6016,60212,61305,11769,12208,50614,58078,122595,131591,254186
112,894,2058,3421,4107,7528,1900,1180,44,28,789,2100,2733,3308,6041,1012,479,27,10,784,2200,1823,2689,4512,38162,38895,8693,9043,32222,38725,79077,86663,165740
113,482,1053,1831,2058,3889,854,494,15,16,424,1142,1293,1652,2945,448,201,7,9,313,1101,768,1311,2079,26452,26835,4814,5003,19311,21212,50577,53050,103627
114,588,1284,2513,2695,5208,1229,804,31,14,484,1214,1744,2032,3776,636,281,6,8,450,1191,1092,1480,2572,25711,26163,4306,4451,17105,20715,47122,51329,98451
115,304,852,1691,1785,3476,869,497,9,7,275,931,1153,1435,2588,445,198,11,4,279,1029,735,1231,1966,46454,47332,3505,3603,25449,28503,75408,79438,154846
116,558,1575,1984,2473,4457,794,453,11,5,454,1213,1259,1671,2930,357,160,10,3,265,1044,632,1207,1839,56205,56669,6519,6726,42925,48042,105649,111437,217086
117,781,1271,1884,2060,3944,718,384,11,5,532,1136,1261,1525,2786,351,125,7,3,355,1067,713,1195,1908,29908,30120,18377,14511,52953,52761,101238,97392,198630
118,595,1646,2235,2781,5016,1238,770,28,13,571,1815,1837,2598,4435,849,355,21,8,658,2243,1528,2606,4134,36560,37034,11223,10761,37628,46949,85411,94744,180155
119,1375,3629,6051,7006,13057,3227,1856,30,17,1293,3874,4550,5747,10297,1866,832,14,13,1285,4249,3165,5094,8259,101174,101908,8738,8695,79794,89567,189706,200170,389876
120,629,1728,2560,3065,5625,1354,706,17,13,575,1728,1946,2447,4393,707,292,14,7,498,1802,1219,2101,3320,46419,46986,9193,9281,38919,47507,94531,103774,198305
121,709,2291,3733,4490,8223,2111,1437,34,5,765,2540,2910,3982,6892,1477,717,25,5,861,3255,2363,3977,6340,74213,75675,10355,10035,46425,60684,130993,146394,277387
122,522,1547,2495,3061,5556,1452,977,28,15,532,1803,2012,2795,4807,917,437,15,9,726,2255,1658,2701,4359,46014,46765,8024,8189,29699,34908,83737,89862,173599
123,380,1085,1552,1827,3379,629,395,16,12,302,964,947,1371,2318,330,167,9,0,232,853,571,1020,1591,42904,43386,6578,6800,32073,37166,81555,87352,168907
124,594,1660,2255,2773,5028,939,574,24,11,527,1473,1490,2058,3548,506,256,13,8,439,1523,958,1787,2745,51062,51759,9397,9818,39657,46444,100116,108021,208137
125,894,2236,3549,4004,7553,1691,979,17,11,786,2355,2494,3345,5839,854,403,8,5,721,2388,1583,2796,4379,75241,75683,6377,6399,60830,63723,142448,145805,288253
126,376,1111,1815,2195,4010,1070,662,11,3,373,1334,1454,1999,3453,574,275,4,4,453,1508,1031,1787,2818,32626,33032,3277,3285,23120,28473,59023,64790,123813
127,726,2116,3066,3590,6656,1390,658,13,9,592,1837,1995,2504,4499,610,230,9,6,459,1441,1078,1677,2755,67149,67616,5265,5356,55611,61743,128025,134715,262740
128,486,1364,2285,2800,5085,1399,936,22,8,480,1696,1901,2640,4541,740,358,5,5,505,1700,1250,2063,3313,42694,43343,5639,5743,27677,32806,76010,81892,157902
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
