region_id,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5
118,2160,533,144,8015,1992,1794,3047,1985,859,9677,117,37,30,11,13,208,6788,4304,5510,2580,1022,20204,15,0,4,0,0,19,167,13,4,0,0,184,1915,640,322,46,8,2931,2000,1532,1504,358,59,5453,469,514,820,363,131,2297,65,23,22,3,0,113,4631,2722,2676,770,198,10997,106,3,0,0,0,109,2276,176,17,0,0,2469,9536,3031,1004,162,21,13754,2156,1290,945,175,46,4612,150,109,132,90,42,523,206,43,26,6,0,281,14430,4652,2124,433,109,21748,5,0,0,0,0,5,35,0,0,0,0,35,82,38,14,0,3,137,29,22,15,13,0,79,11,6,10,7,6,40,0,0,0,0,0,0,162,66,39,20,9,296,35,13,12,3,0,63,26046,11757,10361,3806,1338,53308,10,0,5,3,0,18,95,13,6,3,3,120,938,395,231,33,12,1609,2857,1629,2051,540,126,7203,2243,1939,3448,2202,908,10740,95,36,21,16,5,173,6238,4012,5762,2797
119,10647,4226,2358,42055,5323,5162,7899,5768,4335,28487,577,228,225,176,206,1412,26783,17742,20325,10601,7088,82539,10,3,8,3,0,24,117,19,3,0,0,139,1940,885,516,159,45,3545,2674,2050,1900,729,333,7686,414,501,660,433,339,2347,93,64,43,31,11,242,5248,3522,3130,1355,728,13983,41,15,7,3,3,69,856,139,40,4,3,1042,9622,5975,3308,961,313,20179,1369,1315,1320,505,239,4748,71,83,110,60,70,394,316,164,105,54,29,668,12275,7691,4890,1587,657,27100,4,0,0,0,0,4,26,5,0,0,0,31,83,66,29,5,3,186,49,42,50,18,19,178,8,12,14,12,13,59,0,0,3,3,0,6,170,125,96,38,35,464,13,6,7,7,8,41,44489,29086,28448,13588,8516,124127,33,22,30,7,15,107,197,54,35,18,20,324,5067,2165,1407,466,233,9338,14143,9723,10448,4404,2493,41211,6109,5853,8773,6058,4770,31563,508,185,184,151,150,1178,26057,18002,20877,11104
120,4371,1294,369,15929,2170,2253,3513,2242,1284,11462,208,76,64,36,27,411,11470,7648,8545,3687,1711,33061,11,0,5,0,0,16,232,30,0,4,0,266,2529,959,371,58,10,3927,1905,1398,1153,229,71,4756,226,226,377,164,64,1057,52,17,6,3,5,83,4955,2630,1912,458,150,10105,43,9,0,3,0,55,1170,126,20,4,0,1320,6882,3001,1418,289,56,11646,1448,995,770,248,87,3548,48,36,58,28,20,190,147,83,41,6,5,282,9738,4250,2307,578,168,17041,6,3,0,0,0,9,38,3,0,0,0,41,108,45,36,5,3,197,28,32,42,13,7,122,8,9,0,7,8,32,7,0,0,0,0,7,195,92,78,25,18,408,9,0,0,0,0,9,26367,14620,12842,4748,2047,60624,18,5,4,5,4,36,180,29,19,5,4,237,2589,1087,616,124,29,4445,5628,4004,4353,1219,373,15577,2605,2480,4082,2509,1373,13049,181,56,38,19,12,306,11201,7661,9112,3881
121,5995,1384,258,22233,8263,6562,11203,6533,2249,34810,200,66,66,28,14,374,20346,12628,17681,8008,2546,61209,7,0,0,0,0,7,117,12,6,0,0,135,1249,434,150,19,3,1855,1928,1144,809,150,30,4061,305,207,279,129,40,960,36,20,13,3,0,72,3642,1817,1257,301,73,7090,144,3,5,0,0,152,2487,190,31,4,0,2712,9723,3118,1149,161,38,14189,2754,1396,893,196,53,5292,144,82,97,61,17,401,170,39,25,9,3,246,15422,4828,2200,431,111,22992,3,0,0,0,0,3,34,0,0,0,0,34,63,21,8,4,0,96,41,26,26,5,0,98,17,11,20,9,4,61,3,0,0,0,0,3,161,58,54,18,4,295,13,11,3,0,0,27,39584,19342,21195,8758,2734,91613,10,6,7,3,3,29,168,29,9,4,7,217,2005,658,404,75,19,3161,8737,5048,5894,1378,240,21297,9070,7215,12054,6981,2401,37721,182,45,63,34,13,337,20172,13001,18431,8475
122,4685,1093,217,17473,5333,4045,6876,4091,1645,21990,169,67,56,32,15,339,14891,9009,12011,5288,1894,43093,9,0,0,0,0,9,119,0,0,0,0,119,660,226,85,10,3,984,957,520,465,92,16,2050,131,106,178,79,36,530,25,5,3,0,0,33,1901,857,731,181,55,3725,32,3,0,0,0,35,1325,79,13,3,3,1423,5503,1852,656,95,22,8128,1068,493,343,78,19,2001,79,42,64,35,18,238,113,31,14,3,3,164,8120,2500,1090,214,65,11989,3,0,0,0,0,3,20,3,0,0,0,23,53,12,7,0,0,72,26,20,8,3,3,60,8,10,8,5,0,31,0,0,0,0,0,0,110,45,23,8,3,189,7,6,9,0,0,22,25029,12417,13864,5691,2017,59018,13,5,4,3,3,28,195,41,15,7,10,268,1617,525,377,92,18,2629,6628,3747,4731,1189,228,16523,5647,4377,7939,4444,1745,24152,141,50,41,19,12,263,14241,8745,13107,5754
123,5910,2022,776,24578,5739,4981,7614,4603,2587,25524,242,123,111,58,66,600,16346,11901,13814,6735,3460,52256,4,3,0,0,0,7,24,3,4,0,0,31,797,226,96,26,6,1151,1314,984,632,261,150,3341,125,88,138,94,145,590,51,27,18,11,11,118,2315,1331,888,392,312,5238,0,0,0,0,0,0,41,8,0,0,0,49,283,93,27,10,3,416,69,22,18,10,3,122,8,0,10,3,3,24,12,4,0,0,0,16,413,127,55,23,9,627,4,0,0,0,0,4,11,3,0,0,3,17,20,9,0,0,0,29,10,7,8,7,0,32,6,3,11,4,0,24,7,0,0,0,0,7,58,22,19,11,3,113,3,0,9,0,6,18,19135,13381,14785,7161,3790,58252,14,8,22,7,10,61,93,31,26,4,4,158,878,290,154,50,18,1390,9608,6166,5734,1954,967,24429,6697,5545,8068,4605,3097,28012,228,114,107,78,56,583,17518,12154,14111,6698
124,7531,2361,792,33561,7017,5698,8596,5502,2853,29666,288,143,120,67,55,673,23990,14974,16563,8018,3733,67278,0,0,0,0,0,0,42,3,0,0,0,45,469,92,28,9,3,601,1453,838,483,132,58,2964,72,48,80,51,41,292,22,14,8,4,0,48,2058,995,599,196,102,3950,0,0,0,0,0,0,71,4,0,0,0,75,739,221,69,10,6,1045,173,76,51,17,3,320,18,8,9,9,0,44,29,6,0,4,0,39,1030,315,129,40,9,1523,0,0,0,0,0,0,15,3,0,0,0,18,44,13,4,3,3,67,36,10,8,3,3,60,7,6,9,6,4,32,8,0,0,0,0,8,110,32,21,12,10,185,8,3,4,3,3,21,27196,16319,17316,8269,3857,72957,17,17,3,8,6,51,205,47,32,15,4,303,2037,599,269,85,20,3010,13840,7940,7182,2251,860,32073,7987,6216,8557,5239,3116,31115,289,98,89,45,51,572,24375,14917,16132,7643
125,7602,3225,1872,31397,4441,4123,5974,4016,3270,21824,320,175,175,142,155,967,19432,13333,14760,7739,5462,60726,7,5,0,3,3,18,134,7,4,0,0,145,1134,452,250,64,23,1923,1764,1631,1433,527,288,5643,217,268,341,212,240,1278,69,42,32,10,23,176,3325,2405,2060,816,577,9183,60,16,6,3,3,88,522,90,15,0,0,627,6285,3649,1973,522,190,12619,935,829,750,337,213,3064,24,36,38,30,30,158,162,112,81,34,20,409,7988,4732,2863,926,456,16965,0,0,0,0,0,0,4,3,0,0,0,7,23,15,17,5,3,63,29,25,20,6,6,86,17,11,12,8,13,61,3,0,0,3,0,6,76,54,49,22,22,223,67,52,37,24,7,187,30888,20576,19769,9527,6524,87284,28,15,21,17,18,99,166,66,40,15,19,306,2875,1269,905,316,173,5538,10601,7337,7605,3337,2036,30916,4956,4571,6660,4264,3742,24193,329,144,154,140,135,902,18955,13402,15385,8089
126,3324,883,221,12327,3037,2549,4277,2533,1065,13461,108,49,44,21,15,237,9554,6039,7931,3493,1320,28337,0,0,0,0,0,0,58,0,0,0,0,58,852,290,113,18,8,1281,1124,784,681,140,36,2765,131,120,174,92,25,542,23,12,7,7,0,49,2188,1206,975,257,69,4695,11,3,0,0,0,14,459,46,7,0,0,512,2734,1300,546,88,15,4683,337,248,213,79,10,887,18,11,12,7,8,56,62,18,14,3,3,100,3621,1626,792,177,36,6252,4,0,0,0,0,4,3,0,0,0,0,3,9,9,4,0,0,22,6,16,10,5,0,37,3,3,6,6,3,21,0,0,0,0,0,0,25,28,20,11,3,87,12,10,12,3,3,40,15400,8909,9730,3941,1431,39411,7,8,4,5,3,27,63,11,0,10,5,89,1086,438,265,52,17,1858,4578,2779,3241,837,217,11652,3366,2936,4753,2713,1173,14941,88,44,28,15,14,189,9188,6216,8291,3632
127,7837,3456,1934,31043,5524,6296,9926,6545,4882,33173,414,242,311,196,178,1341,17625,14819,18512,10384,7052,68392,12,3,0,0,0,15,82,7,3,0,0,92,779,389,218,66,14,1466,1346,1268,1194,518,295,4621,209,294,417,281,232,1433,74,55,47,31,17,224,2502,2016,1879,896,558,7851,19,4,0,0,3,26,198,36,14,3,0,251,2158,1581,1093,282,70,5184,327,322,330,176,90,1245,16,16,28,22,12,94,100,55,49,21,9,234,2818,2014,1514,504,184,7034,0,0,0,0,0,0,8,3,3,0,0,14,20,4,17,0,3,44,13,8,8,8,3,40,3,15,7,8,4,37,14,3,0,0,0,17,58,33,35,16,10,152,11,12,5,0,5,33,23014,18894,21945,11800,7809,83462,27,25,29,23,29,133,117,49,33,15,28,242,1271,625,423,165,89,2573,9586,7251,7407,3598,2105,29947,6308,6864,10310,6797,5689,35968,384,189,232,162,151,1118,17693,15003,18434,10760
128,4817,1138,243,18118,4836,4175,7068,4463,1616,22158,165,47,58,31,17,318,14106,8999,12181,5683,1892,42861,0,0,0,0,0,0,58,0,0,0,0,58,788,222,58,13,0,1081,1784,960,704,136,41,3625,116,97,125,72,39,449,26,16,5,0,0,47,2772,1295,892,221,80,5260,13,0,0,0,0,13,345,27,4,0,0,376,3703,1076,286,47,5,5117,677,336,223,46,13,1295,22,16,11,6,5,60,61,15,5,0,0,81,4821,1470,529,99,23,6942,6,0,0,0,0,6,13,3,3,0,0,19,26,10,3,0,0,39,7,13,11,3,0,34,3,4,4,3,3,17,0,0,0,0,0,0,55,30,21,6,3,115,15,3,7,0,0,25,21769,11797,13630,6009,1998,55203,3,4,3,3,3,16,99,25,10,9,6,149,1242,474,244,50,20,2030,7152,3947,4712,1241,238,17290,5611,4449,7422,4477,1702,23661,150,29,38,19,10,246,14257,8928,12429,5799
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
