region_id,C01_P_FoodHos_PS_15_19,C01_P_FoodHos_PS_20_24,C01_P_FoodHos_PS_25_34,C01_P_FoodHos_PS_35_44,C01_P_FoodHos_PS_45_54,C01_P_FoodHos_PS_55_64,C01_P_FoodHos_PS_65_74,C01_P_FoodHos_PS_75_84,C01_P_FoodHos_PS_85o,C01_P_Foo_hos_pers_S_Tot,C01_P_MixFld_pr_15_19,C01_P_MixFld_pr_20_24,C01_P_MixFld_pr_25_34,C01_P_MixFld_pr_35_44,C01_P_MixFld_pr_45_54,C01_P_MixFld_pr_55_64,C01_P_MixFld_pr_65_74,C01_P_MixFld_pr_75_84,C01_P_MixFld_pr_85_ov,C01_P_MixFld_pr_Tot,C01_P_FldStu_ID_15_19,C01_P_FldStu_ID_20_24,C01_P_FldStu_ID_25_34,C01_P_FldStu_ID_35_44,C01_P_FldStu_ID_45_54,C01_P_FldStu_ID_55_64,C01_P_FldStu_ID_65_74,C01_P_FldStu_ID_75_84,C01_P_FldStu_ID_85o,C01_P_FldStu_ID_Tot,C01_P_FldStu_NS_15_19,C01_P_FldStu_NS_20_24,C01_P_FldStu_NS_25_34,C01_P_FldStu_NS_35_44,C01_P_FldStu_NS_45_54,C01_P_FldStu_NS_55_64,C01_P_FldStu_NS_65_74,C01_P_FldStu_NS_75_84,C01_P_FldStu_NS_85o,C01_P_FldStu_NS_T,C01_P_Tot_15_19,C01_P_Tot_20_24,C01_P_Tot_25_34,C01_P_Tot_35_44,C01_P_Tot_45_54,C01_P_Tot_55_64,C01_P_Tot_65_74,C01_P_Tot_75_84,C01_P_Tot_85o,C01_P_T_T,C06_P_NatPhy_sci_15_19,C06_P_NatPhy_sci_20_24,C06_P_NatPhy_sci_25_34,C06_P_NatPhy_sci_35_44,C06_P_NatPhy_sci_45_54,C06_P_NatPhy_sci_55_64,C06_P_NatPhy_sci_65_74,C06_P_NatPhy_sci_75_84,C06_P_NatPhy_sci_85_ov,C06_P_NatPhy_sci_Tot,C06_P_InfTec_15_19,C06_P_InfTec_20_24,C06_P_InfTec_25_34,C06_P_InfTec_35_44,C06_P_InfTec_45_54,C06_P_InfTec_55_64,C06_P_InfTec_65_74,C06_P_InfTec_75_84,C06_P_InfTec_85_ov,C06_P_InfTec_Tot,C06_P_EngRT_15_19,C06_P_EngRT_20_24,C06_P_EngRT_25_34,C06_P_EngRT_35_44,C06_P_EngRT_45_54,C06_P_EngRT_55_64,C06_P_EngRT_65_74,C06_P_EngRT_75_84,C06_P_EngRT_85_ov,C06_P_EngRT_Tot,C06_P_ArchBuild_15_19,C06_P_ArchBuild_20_24,C06_P_ArchBuild_25_34,C06_P_ArchBuild_35_44,C06_P_ArchBuild_45_54,C06_P_ArchBuild_55_64,C06_P_ArchBuild_65_74,C06_P_ArchBuild_75_84,C06_P_ArchBuild_85o,C06_P_Arch_building_Tot,C06_P_AgEnv_RS_15_19,C06_P_AgEnv_RS_20_24,C06_P_AgEnv_RS_25_34,C06_P_AgEnv_RS_35_44,C06_P_AgEnv_RS_45_54,C06_P_AgEnv_RS_55_64,C06_P_AgEnv_RS_65_74,C06_P_AgEnv_RS_75_84,C06_P_AgEnv_RS_85o,C06_P_AgEnv_RS_Tot,C06_P_Health_15_19,C06_P_Health_20_24,C06_P_Health_25_34,C06_P_Health_35_44,C06_P_Health_45_54,C06_P_Health_55_64,C06_P_Health_65_74,C06_P_Health_75_84,C06_P_Health_85o,C06_P_Healt_To,C06_P_Educ_15_19,C06_P_Educ_20_24,C06_P_Educ_25_34,C06_P_Educ_35_44,C06_P_Educ_45_54,C06_P_Educ_55_64,C06_P_Educ_65_74,C06_P_Educ_75_84,C06_P_Educ_85o,C06_P_Educ_Tot,C06_P_MngtCom_15_19,C06_P_MngtCom_20_24,C06_P_MngtCom_25_34,C06_P_MngtCom_35_44,C06_P_MngtCom_45_54,C06_P_MngtCom_55_64,C06_P_MngtCom_65_74,C06_P_MngtCom_75_84,C06_P_MngtCom_85o,C06_P_MngtCom_T,C06_P_Soc_cult_15_19,C06_P_Soc_cult_20_24,C06_P_Soc_cult_25_34,C06_P_Soc_cult_35_44,C06_P_Soc_cult_45_54,C06_P_Soc_cult_55_64,C06_P_Soc_cult_65_74,C06_P_Soc_cult_75_84,C06_P_Soc_cult_85o,C06_P_Soc_cult_T,C06_P_Creative_art_15_19,C06_P_Creative_art_20_24,C06_P_Creative_art_25_34,C06_P_Creative_art_35_44,C06_P_Creative_art_45_54,C06_P_Creative_art_55_64,C06_P_Creative_art_65_74,C06_P_Creative_art_75_84,C06_P_Creative_arts_85o,C06_P_Creative_arts_Tot,C06_P_FoodHos_PS_15_19,C06_P_FoodHos_PS_20_24,C06_P_FoodHos_PS_25_34,C06_P_FoodHos_PS_35_44,C06_P_FoodHos_PS_45_54,C06_P_FoodHos_PS_55_64,C06_P_FoodHos_PS_65_74,C06_P_FoodHos_PS_75_84,C06_P_FoodHos_PS_85o,C06_P_FoodHos_PS_Tot,C06_P_MixFld_pr_15_19,C06_P_MixFld_pr_20_24,C06_P_MixFld_pr_25_34,C06_P_MixFld_pr_35_44,C06_P_MixFld_pr_45_54,C06_P_MixFld_pr_55_64,C06_P_MixFld_pr_65_74,C06_P_MixFld_pr_75_84,C06_P_MixFld_pr_85_ov,C06_P_MixFld_pr_Tot,C06_P_FldStu_ID_15_19,C06_P_FldStu_ID_20_24,C06_P_FldStu_ID_25_34,C06_P_FldStu_ID_35_44,C06_P_FldStu_ID_45_54,C06_P_FldStu_ID_55_64,C06_P_FldStu_ID_65_74,C06_P_FldStu_ID_75_84,C06_P_FldStu_ID_85o,C06_P_FldStu_ID_T,C06_P_FldStu_NS_15_19,C06_P_FldStu_NS_20_24,C06_P_FldStu_NS_25_34,C06_P_FldStu_NS_35_44,C06_P_FldStu_NS_45_54,C06_P_FldStu_NS_55_64,C06_P_FldStu_NS_65_74,C06_P_FldStu_NS_75_84,C06_P_FldStu_NS_85o,C06_P_FldStu_NS_T,C06_P_Tot_15_19,C06_P_Tot_20_24,C06_P_Tot_25_34,C06_P_Tot_35_44,C06_P_Tot_45_54,C06_P_Tot_55_64,C06_P_Tot_65_74,C06_P_Tot_75_84,C06_P_Tot_85o,C06_P_T_T
111,216,763,1571,1083,792,454,265,115,24,5283,13,13,12,15,19,12,10,7,0,101,19,68,175,222,186,109,67,27,11,884,1830,1136,2342,2842,2565,2388,3594,4078,1533,22308,2971,8284,23179,25797,23086,14034,10646,7705,2243,117945,14,304,707,657,652,463,185,88,17,3087,75,416,707,542,380,156,31,6,0,2313,162,1313,4471,6003,5974,4863,3008,1953,359,28106,72,666,1726,1968,1683,1250,857,533,95,8850,26,188,570,458,356,197,85,48,8,1936,72,735,2617,3270,3638,1893,970,532,147,13874,20,315,1785,2011,3372,2116,1057,493,107,11276,433,2211,4692,4317,4115,2777,1174,648,167,20534,134,948,2592,2392,2232,1423,607,270,51,10649,80,595,958,608,512,323,157,101,24,3358,265,980,1780,1403,905,670,308,174,44,6529,16,16,11,21,25,14,16,13,8,140,21,73,252,285,253,200,91,66,12,1253,2300,1694,2666,3294,3321,3134,3469,4511,1808,26197,3690,10454,25534,27229,27418,19479,12015,9436,2847,138102
112,155,471,1039,958,647,376,266,99,27,4038,0,7,9,10,9,5,3,3,3,49,6,43,118,174,186,109,70,40,10,756,1373,699,1577,1915,1901,1667,2775,2895,954,15756,2054,3707,11059,16466,16066,9383,7974,5496,1440,73645,6,48,248,335,385,293,129,70,16,1530,46,139,227,343,251,108,27,8,4,1153,100,448,1396,2399,2974,2531,1895,1172,214,13129,64,263,931,1445,1608,1084,736,368,62,6561,56,221,601,693,609,352,117,54,22,2725,27,256,1188,2015,2971,1533,843,441,116,9390,12,149,874,1520,2673,1779,868,345,85,8305,208,950,2170,2660,2696,1888,948,573,104,12197,73,419,1309,1683,1932,1206,422,172,33,7249,32,265,726,733,724,403,175,91,28,3177,193,551,1198,1161,873,564,267,182,29,5018,3,12,15,10,19,15,6,13,11,104,15,40,149,207,212,158,88,75,12,956,1673,906,1651,2296,2690,2321,2803,3495,1370,19205,2508,4667,12683,17500,20617,14235,9324,7059,2106,90699
113,116,316,667,521,335,169,70,33,7,2234,6,4,3,14,0,3,3,3,0,36,7,43,82,100,93,39,20,8,0,392,967,672,1419,1516,1412,1149,1431,1251,455,10272,1637,3853,9884,10777,8814,4882,3315,2042,623,45827,8,89,263,217,202,120,39,22,0,960,28,129,188,139,126,51,10,0,0,671,139,745,1701,2002,1779,1266,613,301,61,8607,84,234,600,637,685,418,259,110,20,3047,62,276,703,717,622,403,197,72,16,3068,34,250,843,1038,1235,730,401,220,45,4796,16,157,860,977,1303,750,306,141,30,4540,210,903,1877,1922,1629,954,316,171,47,8029,57,328,896,816,720,398,136,64,14,3429,15,165,216,195,147,103,43,25,6,915,148,427,749,557,403,258,101,61,12,2716,0,6,8,15,23,11,6,0,3,72,17,59,129,102,136,81,38,10,8,580,1207,773,1535,1722,1632,1438,1579,1594,577,12057,2025,4541,10568,11056,10642,6981,4044,2791,839,53487
114,102,268,594,562,346,262,164,63,11,2372,0,3,5,10,6,5,3,3,0,35,5,25,46,83,91,78,54,31,10,423,850,404,921,1182,1109,1202,1717,1538,449,9372,1273,2172,6809,10015,8756,6842,5823,3275,754,45719,0,29,105,224,207,189,128,71,11,964,10,66,114,156,119,94,23,3,0,585,72,377,1228,1941,2123,1920,1606,907,171,10345,35,225,629,823,895,663,539,233,52,4094,35,118,288,370,279,166,109,44,12,1421,19,133,507,1057,1321,898,604,299,47,4885,7,80,449,736,1375,1018,521,224,38,4448,113,457,1111,1561,1579,1446,832,409,93,7601,32,218,690,923,958,750,391,181,21,4164,15,79,213,294,257,226,138,72,18,1312,101,321,618,640,439,378,187,109,21,2814,13,0,3,15,16,8,8,7,0,70,10,33,60,111,118,92,73,52,15,564,1007,377,869,1235,1256,1407,1755,1849,624,10379,1469,2513,6884,10086,10942,9255,6914,4460,1123,53646
115,102,363,759,669,526,277,101,36,23,2856,3,3,3,6,11,0,0,6,0,32,8,44,123,167,191,90,36,21,7,687,1415,710,1290,1474,1544,1113,960,1004,634,10144,1998,5355,14795,19199,18503,9751,3956,2310,1016,76883,0,208,502,820,928,565,173,70,17,3283,48,370,818,1098,707,214,29,6,0,3290,59,548,2166,3759,3920,3022,1256,612,138,15480,54,348,1058,1415,1053,771,380,114,32,5225,15,154,386,400,310,206,66,29,10,1576,27,369,1172,1879,2063,1299,538,251,89,7687,5,249,1164,1637,2453,1516,526,222,77,7849,250,1561,4106,5725,5286,3400,936,424,135,21823,80,721,1529,1729,1809,989,314,158,40,7369,62,463,747,553,409,264,104,56,20,2678,154,433,886,872,610,459,126,61,24,3625,9,8,7,11,21,14,19,5,0,94,17,85,177,243,247,152,48,35,10,1014,1609,797,1276,1673,1703,1449,974,935,470,10886,2389,6314,15994,21814,21519,14320,5489,2978,1062,91879
116,149,538,1091,738,475,254,86,41,8,3380,3,6,15,11,13,6,3,0,0,57,17,59,254,232,182,97,46,20,3,910,2363,1573,3066,3432,2871,2149,2165,1310,364,19293,3212,7407,21346,20415,15403,7565,4427,2108,525,82408,6,176,689,784,528,236,64,13,3,2499,64,689,1780,977,419,119,10,3,3,4064,133,852,3756,5088,4291,2639,1200,465,68,18492,59,426,1288,1123,815,610,296,140,22,4779,19,120,373,350,219,96,48,17,3,1245,42,461,1694,1728,1683,701,226,100,38,6673,10,283,1503,1383,1381,835,289,147,42,5873,332,2073,5909,4911,3626,1752,443,178,37,19261,123,852,2131,1766,1370,642,223,66,12,7185,65,446,726,436,253,139,58,17,8,2148,204,615,1371,888,618,346,121,54,10,4227,15,22,32,32,48,19,11,15,0,194,21,95,356,360,251,147,40,24,9,1303,2703,1879,3739,4088,3503,2887,2277,1649,461,23186,3796,8989,25347,23914,19005,11168,5306,2888,716,101129
117,99,675,1668,930,454,229,99,49,12,4215,6,7,10,18,12,0,0,0,0,53,24,153,579,405,256,110,56,28,8,1619,2694,2881,6342,5989,5210,3936,3678,2377,824,33931,3447,12161,39189,25973,17209,9756,6328,3522,1134,118719,16,522,1883,1131,647,404,137,54,7,4801,48,888,2939,1242,485,118,24,3,9,5756,47,885,3381,2586,1899,1484,833,406,84,11605,26,291,1536,1287,721,470,254,103,18,4706,9,99,440,315,193,93,39,14,0,1202,12,484,2675,1954,1357,824,377,216,44,7943,14,224,1446,1428,1427,1042,388,163,55,6187,202,3642,11521,6136,3138,1564,437,223,73,26936,48,1507,6906,4423,2873,1717,569,204,53,18300,93,1624,4805,2558,1144,442,163,61,15,10905,114,804,1954,1216,575,326,103,49,8,5149,44,94,42,40,28,22,18,4,0,292,23,244,785,563,332,184,89,34,18,2272,2698,7071,14376,9109,6651,5123,3475,2497,948,51948,3394,18379,54689,33988,21470,13813,6906,4031,1332,158002
118,101,531,1424,847,590,353,160,134,39,4179,18,16,9,8,10,9,9,6,3,88,10,151,558,373,298,138,85,53,26,1692,2087,2012,4085,3786,3525,2756,2753,2675,1082,24761,2665,10450,36495,26062,19920,11956,7568,5680,1933,122729,24,411,1388,976,673,555,241,113,31,4412,33,552,1685,914,456,155,21,9,3,3828,41,760,2696,2249,1998,1781,1112,823,241,11701,21,336,1469,1299,902,679,334,173,43,5256,3,94,397,281,147,112,73,31,9,1147,15,503,2640,2404,2154,1530,910,596,185,10937,7,213,1383,1466,1857,1393,607,359,119,7404,132,2380,9608,6992,3959,2568,972,623,209,27443,56,1133,5497,4295,3119,2337,798,410,116,17761,62,976,3440,2208,1034,515,231,140,54,8660,66,473,1327,1003,543,494,185,132,45,4268,34,56,28,17,24,21,11,15,7,213,37,173,584,516,354,277,93,68,26,2128,1960,3049,7057,5120,4017,3606,2782,2973,1344,31908,2491,11109,39199,29740,21237,16023,8370,6465,2432,137066
119,229,926,2206,1393,1014,583,338,167,39,6895,6,8,16,15,18,9,3,0,0,75,30,150,540,454,327,189,107,73,22,1892,3804,2756,5991,6842,5570,4479,5264,5642,2121,42469,5243,14580,43090,39793,27957,17147,13039,10055,3076,173980,21,468,1475,1602,999,498,213,95,16,5387,104,1367,4100,2177,828,209,37,5,3,8830,167,1303,5812,7338,6476,4692,3028,2154,503,31473,112,731,2345,2106,1559,1156,818,467,110,9404,15,122,384,429,300,163,69,32,15,1529,43,758,2889,2872,2463,1330,794,436,122,11707,21,526,2342,2649,2916,1774,854,359,117,11558,542,4669,12894,10274,6489,3556,1361,989,264,41038,169,1573,4601,3755,2792,1515,547,234,60,15246,70,827,1706,1144,712,378,203,126,33,5199,310,1208,2354,1891,1107,774,330,195,81,8250,54,76,73,84,107,57,38,29,9,527,31,191,638,619,436,242,132,81,37,2407,4216,3737,7142,7671,6893,5439,4894,5621,2462,48075,5875,17556,48755,44611,34077,21783,13318,10823,3832,200630
120,66,480,1205,803,538,282,125,79,27,3605,3,3,6,13,8,4,0,0,3,40,8,119,428,341,246,116,60,45,10,1373,1767,1314,2909,3000,2629,2023,2326,2336,1104,19408,2284,8142,31032,26580,19200,9658,6088,4298,1666,108948,8,309,1285,1273,874,510,162,76,14,4511,27,801,2721,1407,574,157,25,5,5,5722,50,560,2844,3296,2647,1976,1138,698,185,13394,14,266,1293,1282,938,701,367,170,47,5078,3,60,333,281,185,101,34,16,5,1018,15,460,2360,2506,2184,1333,622,359,90,9929,13,222,1572,1826,2248,1546,583,256,103,8369,174,2649,9559,7543,4331,2225,708,404,154,27747,34,926,4426,4136,3172,1954,550,243,62,15503,60,815,2487,1866,961,428,128,56,30,6831,118,517,1293,1070,568,387,162,81,31,4227,28,61,21,23,26,27,13,20,3,222,18,160,522,468,385,180,74,39,17,1863,1755,2108,4263,3799,3363,2682,2246,2464,1281,23961,2317,9914,34979,30776,22456,14207,6812,4887,2027,128375
121,104,547,1325,874,685,352,173,110,56,4226,6,6,8,8,10,10,7,6,3,64,22,179,563,485,454,287,165,116,46,2317,2339,1361,2825,3029,2858,2199,2326,2929,1722,21588,3028,11503,40692,40422,35783,21912,12742,8947,3564,178593,8,501,1715,1933,1820,1425,641,400,97,8540,28,718,3180,2580,1394,426,83,14,3,8426,40,623,3415,4251,3940,3492,2129,1532,391,19813,16,285,1376,1592,1384,1067,602,353,88,6763,6,145,579,474,355,266,156,86,22,2089,31,680,3063,3870,4206,3122,1863,1251,380,18466,12,300,1954,2459,3604,3012,1490,685,275,13791,210,3484,12357,13362,10353,7161,2871,1792,640,52230,95,1444,5983,6362,5763,4191,1827,971,249,26885,91,1285,2970,2095,1446,873,393,279,101,9533,139,580,1391,1207,707,530,192,125,64,4935,30,33,16,31,27,23,30,11,11,212,12,209,595,654,566,429,233,150,59,2907,2224,1923,4349,3650,3268,2925,2166,2799,2010,25314,2942,12210,42943,44520,38833,28942,14676,10448,4390,199904
122,83,510,1304,956,646,429,175,90,25,4218,3,3,3,10,12,9,3,6,6,55,10,50,255,270,205,114,79,68,23,1074,1506,1016,2118,2324,1999,1702,1855,2466,1250,16236,2036,6492,23520,24245,18974,12764,7796,5875,2071,103773,7,150,736,904,799,570,196,103,22,3487,33,265,949,992,574,212,43,6,3,3077,34,475,2392,3453,2946,2495,1710,1091,273,14869,26,339,1587,1765,1260,945,611,301,82,6916,3,126,549,447,300,153,106,45,15,1744,21,296,1588,2099,2026,1268,833,531,155,8817,8,166,1367,1704,2172,1561,796,372,109,8255,177,1572,6058,7340,5006,3708,1733,998,281,26873,98,684,2809,2913,2269,1531,617,339,71,11331,55,624,1714,1380,868,442,196,145,53,5477,112,484,1253,1189,722,534,209,126,47,4676,9,15,15,13,10,13,6,17,9,107,24,66,236,347,257,153,80,63,25,1251,1491,1085,2585,2620,2222,1936,1665,2420,1727,17751,2098,6347,23838,27166,21431,15521,8801,6557,2872,114631
123,138,506,1012,646,520,244,79,27,6,3178,3,7,8,6,12,3,0,0,0,39,3,34,141,141,126,49,26,16,3,539,1887,1134,2243,2637,2296,1624,1452,1228,427,14928,2718,6045,16046,16968,14748,6785,3318,1989,553,69170,13,126,400,424,357,171,49,18,5,1563,53,418,653,436,293,96,9,6,0,1964,133,899,2980,4151,4147,2696,1086,430,78,16600,77,503,1267,1162,969,666,276,101,21,5042,18,150,378,291,254,127,45,9,4,1276,51,356,1160,1347,1443,781,237,105,27,5507,11,312,1312,1303,1652,922,283,94,29,5918,308,1476,3401,3479,3059,1655,390,174,45,13987,106,760,1782,1389,1159,646,156,51,12,6061,57,310,434,342,260,148,49,19,6,1625,204,571,1157,848,569,328,104,47,10,3838,11,10,19,24,25,21,9,3,6,128,19,62,229,216,225,102,40,20,6,919,2288,1461,2440,2807,2756,2200,1593,1445,613,17603,3349,7414,17612,18219,17168,10559,4326,2522,862,82031
124,189,712,1387,999,692,346,134,59,12,4530,6,9,13,17,19,3,8,3,0,78,19,66,230,217,216,114,45,31,12,950,2175,1466,2821,2972,2672,1943,2016,1792,612,18469,3318,8137,21964,23589,20609,10301,5744,3570,992,98224,3,165,502,546,557,354,122,50,14,2313,85,428,747,584,384,168,33,6,0,2435,176,1206,3825,4825,4701,3343,1451,721,127,20375,96,655,1611,1550,1259,885,451,187,37,6731,44,251,525,478,351,192,84,41,9,1975,66,592,1686,2029,2375,1275,579,287,99,8988,16,372,1760,1934,2847,1537,604,215,55,9340,377,1852,4283,4103,3924,2403,793,403,89,18227,160,987,2265,2118,2026,1305,442,172,25,9500,71,471,922,711,566,370,147,88,23,3369,293,885,1530,1097,753,501,176,80,20,5335,20,11,18,22,25,20,6,7,5,134,24,79,241,293,279,172,83,37,5,1213,2389,1663,2872,3304,3059,2640,2038,2171,1041,21177,3820,9617,22787,23594,23106,15165,7009,4465,1549,111112
125,177,666,1371,816,585,371,173,78,16,4253,3,0,11,27,19,3,3,3,0,69,17,119,382,321,205,135,53,30,14,1276,2756,2455,5417,5370,4061,3064,3439,3318,1323,31203,3753,11430,32617,29346,21110,12744,8433,5575,1814,126822,16,436,1426,1344,911,507,208,70,5,4923,92,1282,3809,1820,699,167,21,8,0,7898,125,1079,4578,5484,4852,3415,2089,1178,250,23050,93,502,1734,1471,1055,839,508,248,49,6499,24,128,370,339,231,128,76,30,13,1339,53,728,2666,2283,2099,1174,592,258,82,9935,29,449,1961,1889,1986,1381,671,270,74,8710,388,3732,9914,7180,4634,2788,986,533,124,30279,136,1111,3276,2650,2106,1160,423,168,31,11061,65,608,1259,782,470,259,112,59,14,3628,231,797,1682,1134,675,469,179,110,18,5295,42,57,50,63,41,35,21,9,8,326,36,192,490,450,329,190,95,49,14,1845,3371,3611,7051,6359,4941,3737,3159,3335,1509,37073,4701,14712,40266,33248,25029,16249,9140,6325,2191,151861
126,60,255,621,465,342,170,115,56,18,2102,7,4,7,10,3,0,0,0,0,31,10,62,189,185,154,72,47,19,8,746,1010,569,1080,1331,1184,910,1077,1403,711,9275,1419,5199,16034,17277,13762,7818,5146,3715,1375,71745,3,263,737,988,870,550,232,121,25,3789,24,461,1409,1127,640,140,13,4,0,3818,27,340,1714,2424,2313,1670,1092,808,172,10560,22,141,517,734,569,423,257,180,42,2885,8,67,245,212,177,84,56,38,7,894,9,308,1153,1536,1660,1073,567,331,119,6756,8,196,891,1175,1521,1223,588,349,126,6077,145,2147,4756,4850,3658,2226,941,623,200,19546,33,734,1892,1964,1758,1189,513,248,68,8399,33,455,875,706,448,262,108,76,33,2996,70,295,565,563,333,227,104,77,30,2264,20,37,5,7,18,12,7,7,3,116,8,96,207,257,231,131,45,41,22,1038,1096,1178,1640,1801,1714,1251,1140,1466,821,12107,1506,6718,16606,18344,15910,10461,5663,4369,1668,81245
127,179,696,1579,1037,658,314,120,54,11,4648,3,7,8,13,12,6,3,3,3,58,24,74,245,270,162,107,40,17,6,945,2856,2019,4182,4494,3756,2826,2637,1688,517,24975,4093,9675,25348,22741,16468,8803,5138,2564,690,95520,7,262,677,666,484,210,47,14,3,2370,102,999,1653,890,333,87,7,3,0,4074,178,1073,3849,5297,4584,2992,1377,535,86,19971,107,534,1402,1458,1035,754,415,158,24,5887,14,75,226,209,196,88,48,15,5,876,35,484,1581,1407,1291,622,228,99,16,5763,21,316,1385,1337,1353,885,273,86,15,5671,412,2843,6353,4898,3280,1495,383,144,25,19833,136,960,1992,1557,1275,628,182,60,9,6799,48,526,787,410,285,159,64,16,15,2310,262,822,1508,1341,770,451,151,64,10,5379,32,35,53,86,55,53,22,13,0,349,25,103,318,369,295,163,63,21,5,1362,3545,2622,5060,5883,5035,3816,3096,2328,709,32094,4924,11654,26844,25808,20271,12403,6356,3556,922,112738
128,125,530,1108,772,580,338,164,61,20,3698,3,3,8,9,8,3,0,3,3,40,12,60,164,166,141,86,43,22,7,701,1305,692,1442,1691,1634,1274,1530,1757,645,11970,2055,6689,19641,20280,17570,9937,6259,3940,1094,87465,0,146,532,585,595,399,136,82,14,2489,24,283,692,581,396,138,26,3,0,2143,80,744,3065,4013,3997,3208,1907,1235,228,18477,58,478,1461,1456,1123,756,482,271,51,6136,14,116,355,250,199,91,44,20,4,1093,28,395,1417,1630,1719,941,466,271,56,6923,8,285,1409,1735,2598,1355,517,210,78,8195,228,1697,4593,4965,4475,3053,1116,716,130,20973,102,830,2071,1734,1400,855,310,135,16,7453,42,489,756,511,375,245,129,72,19,2638,169,555,1123,972,576,447,185,108,34,4169,8,6,7,12,7,19,11,7,0,77,13,67,196,201,210,143,42,52,10,934,1408,994,1730,1922,1859,1616,1520,2000,931,13980,2182,7085,19407,20567,19529,13266,6891,5182,1571,95680
197,0,17,16,7,8,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,3,7,5,5,3,0,0,0,0,23,13,24,36,32,35,27,29,29,36,261,23,160,253,148,83,73,45,32,39,856,0,0,4,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,7,0,4,13,22,21,20,4,0,0,84,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,4,8,0,0,0,0,15,0,0,5,0,3,0,0,0,0,8,0,3,0,0,0,4,0,0,0,7,0,0,6,3,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,15,8,18,16,3,0,0,63,0,14,46,47,53,47,10,0,0,217
