region_id,C01_T_P_Mo_O_B_OS,C01_T_P_BP_B_Aus,C01_T_P_Bplace_NS,C01_T_P_Tot_resp,C06_Aus_BP_B_OS,C06_Aus_Fa_O_B_OS,C06_Aus_Mo_O_B_OS,C06_Aus_BP_B_Aus,C06_Aus_Bplace_NS,C06_Aus_Tot_resp,C06_Aus_Ab_BP_B_OS,C06_Aus_Ab_Fa_O_B_OS,C06_Aus_Ab_Mo_O_B_OS,C06_Aus_Ab_BP_B_Aus,C06_Aus_Abor_Bplace_NS,C06_Aus_Abor_Tot_respons,C06_Chi_BP_B_OS,C06_Chi_Fa_O_B_OS,C06_Chi_Mo_O_B_OS,C06_Chi_BP_B_Aus,C06_Chi_Bplace_NS,C06_Chi_Tot_resp,C06_Cro_BP_B_OS,C06_Cro_Fa_O_B_OS,C06_Cro_Mo_O_B_OS,C06_Cro_BP_B_Aus,C06_Cro_Bplace_NS,C06_Cro_Tot_resp,C06_Dut_BP_B_OS,C06_Dut_Fa_O_B_OS,C06_Dut_Mo_O_B_OS,C06_Dut_BP_B_Aus,C06_Dut_Bplace_NS,C06_Dut_Tot_resp,C06_Eng_BP_B_OS,C06_Eng_Fa_O_B_OS,C06_Eng_Mo_O_B_OS,C06_Eng_BP_B_Aus,C06_Eng_Bplace_NS,C06_Eng_Tot_resp,C06_Fil_BP_B_OS,C06_Fil_Fa_O_B_OS,C06_Fil_Mo_O_B_OS,C06_Fil_BP_B_Aus,C06_Fil_Bplace_NS,C06_Fil_Tot_resp,C06_Fre_BP_B_OS,C06_Fre_Fa_O_B_OS,C06_Fre_Mo_O_B_OS,C06_Fre_BP_B_Aus,C06_Fre_Bplace_NS,C06_Fre_Tot_resp,C06_Ger_BP_B_OS,C06_Ger_Fa_O_B_OS,C06_Ger_Mo_O_B_OS,C06_Ger_BP_B_Aus,C06_Ger_Bplace_NS,C06_Ger_Tot_resp,C06_Gre_BP_B_OS,C06_Gre_Fa_O_B_OS,C06_Gre_Mo_O_B_OS,C06_Gre_BP_B_Aus,C06_Gre_Bplace_NS,C06_Gre_Tot_resp,C06_Hun_BP_B_OS,C06_Hun_Fa_O_B_OS,C06_Hun_Mo_O_B_OS,C06_Hun_BP_B_Aus,C06_Hun_Bplace_NS,C06_Hun_Tot_resp,C06_Ind_BP_B_OS,C06_Ind_Fa_O_B_OS,C06_Ind_Mo_O_B_OS,C06_Ind_BP_B_Aus,C06_Ind_Bplace_NS,C06_Ind_Tot_resp,C06_Iri_BP_B_OS,C06_Iri_Fa_O_B_OS,C06_Iri_Mo_O_B_OS,C06_Iri_BP_B_Aus,C06_Iri_Bplace_NS,C06_Iri_Tot_resp,C06_Ita_BP_B_OS,C06_Ita_Fa_O_B_OS,C06_Ita_Mo_O_B_OS,C06_Ita_BP_B_Aus,C06_Ita_Bplace_NS,C06_Ita_Tot_resp,C06_Kor_BP_B_OS,C06_Kor_Fa_O_B_OS,C06_Kor_Mo_O_B_OS,C06_Kor_BP_B_Aus,C06_Kor_Bplace_NS,C06_Kor_Tot_resp,C06_Leb_BP_B_OS,C06_Leb_Fa_O_B_OS,C06_Leb_Mo_O_B_OS,C06_Leb_BP_B_Aus,C06_Leb_Bplace_NS,C06_Leb_Tot_resp,C06_Mac_BP_B_OS,C06_Mac_Fa_O_B_OS,C06_Mac_Mo_O_B_OS,C06_Mac_BP_B_Aus,C06_Mac_Bplace_NS,C06_Mac_Tot_resp,C06_Mal_BP_B_OS,C06_Mal_Fa_O_B_OS,C06_Mal_Mo_O_B_OS,C06_Mal_BP_B_Aus,C06_Mal_Bplace_NS,C06_Mal_Tot_resp,C06_Mao_BP_B_OS,C06_Mao_Fa_O_B_OS,C06_Mao_Mo_O_B_OS,C06_Mao_BP_B_Aus,C06_Mao_Bplace_NS,C06_Mao_Tot_resp,C06_NZ_BP_B_OS,C06_NZ_Fa_O_B_OS,C06_NZ_Mo_O_B_OS,C06_NZ_BP_B_Aus,C06_NZ_Bplace_NS,C06_NZ_Tot_resp,C06_Pol_Bo_par_brn_os,C06_Pol_Fa_only_brn_os,C06_Pol_Mo_only_brn_os,C06_Pol_Bo_par_brn_Aus,C06_Pol_Bplace_NS,C06_Pol_Tot_resp,C06_Rus_Bo_par_brn_os,C06_Rus_Fa_only_brn_os,C06_Rus_Mo_only_brn_os,C06_Rus_Bo_par_brn_Aus,C06_Rus_Birthplac_ns,C06_Rus_Tot_resp,C06_Sco_BP_B_OS,C06_Sco_Fa_O_B_OS,C06_Sco_Mo_O_B_OS,C06_Sco_BP_B_Aus,C06_Sco_Birthplac_ns,C06_Sco_Tot_resp,C06_Ser_BP_B_OS,C06_Ser_Fa_O_B_OS,C06_Ser_Mo_O_B_OS,C06_Ser_BP_B_Aus,C06_Ser_Bplace_NS,C06_Ser_Tot_resp,C06_Sinha_BP_B_OS,C06_Sinh_Fa_O_B_OS,C06_Sinh_Mo_O_B_OS,C06_Sinh_BP_B_Aus,C06_Sinha_Bplace_NS,C06_Sinha_Tot_resp,C06_S_Afr_Bo_par_brn_os,C06_S_Af_Fa_only_brn_os,C06_S_Af_Mo_only_brn_os,C06_S_Af_Bo_par_brn_Aus,C06_S_Af_Bplace_NS,C06_S_Af_Tot_resp,C06_Span_BP_B_OS,C06_Span_Fa_O_B_OS,C06_Span_Mo_O_B_OS,C06_Span_BP_B_Aus,C06_Span_Bplace_NS,C06_Span_Tot_resp,C06_Turk_BP_B_OS,C06_Turk_Fa_O_B_OS,C06_Turk_Mo_O_B_OS,C06_Turk_BP_B_Aus,C06_Turk_Bplace_NS,C06_Turk_Tot_resp,C06_Viet_BP_B_OS,C06_Viet_Fa_O_B_OS,C06_Viet_Mo_O_B_OS,C06_Viet_BP_B_Aus,C06_Viet_Bplace_NS,C06_Viet_Tot_resp,C06_Welsh_BP_B_OS,C06_Wels_Fa_O_B_OS,C06_Wels_Mo_O_B_OS,C06_Wels_BP_B_Aus,C06_Welsh_Bplace_NS,C06_Welsh_Tot_resp,C06_Other_BP_B_OS,C06_Othr_Fa_O_B_OS,C06_Othr_Mo_O_B_OS,C06_Othr_BP_B_Aus,C06_Other_Bplace_NS,C06_Other_Tot_resp,C06_Anc_ns_Bo_pa_born_os,C06_Anc_ns_Fa_on_born_os,C06_Anc_ns_Mo_on_born_os,C06_Anc_ns_Bo_pa_bor_Aus,C06_Anc_ns_Bplace_NS,C06_Anc_NS_T_resp,C06_Tot_res_Bo_par_bo_os,C06_Tot_res_Fa_onl_bo_os,C06_Tot_res_Mo_onl_bo_os,C06_Tot_res_Bo_pa_bo_Aus
114,6123,81110,7016,123941,559,5495,3840,49507,1495,60912,3,15,7,516,32,582,483,42,37,142,27,725,237,52,24,44,11,366,1021,290,168,420,31,1939,10058,4655,3411,31085,1244,50455,263,13,79,3,15,381,199,65,38,307,9,617,1413,355,228,2546,99,4647,406,115,38,255,18,839,281,56,16,70,8,428,177,24,9,17,7,228,1469,841,531,10516,269,13623,1066,364,119,1123,55,2723,33,3,5,10,0,50,78,34,7,73,7,199,64,12,7,18,0,96,460,104,35,226,23,848,167,64,41,47,20,343,424,204,154,83,26,889,416,86,41,123,12,679,163,37,27,82,7,315,2259,1155,792,7231,193,11622,194,23,9,36,14,276,36,3,9,6,0,56,122,50,35,31,4,245,184,35,25,81,5,334,48,3,0,3,0,50,48,3,0,3,3,57,366,117,67,279,16,838,2413,722,410,968,116,4630,454,221,137,2441,5180,8442,25564,15258,10346,108292
115,8551,86686,8963,178816,1552,8053,5363,54777,1238,70984,16,9,8,74,3,101,12425,254,306,400,230,13617,1124,160,83,212,25,1603,1685,487,248,545,33,2998,14307,5701,4017,31708,1036,56767,2842,47,150,30,80,3143,494,84,76,313,16,978,2092,498,329,2688,71,5680,1387,281,129,650,38,2494,530,84,51,95,16,778,5536,117,108,39,113,5909,2863,1183,798,11115,278,16236,4602,1336,512,2895,181,9524,2214,4,30,5,57,2305,2111,317,225,569,99,3324,134,20,6,21,5,183,2125,539,297,1083,100,4146,358,52,27,24,23,481,1126,326,259,109,42,1861,1215,137,101,212,23,1695,517,70,36,116,16,752,2939,1232,911,7687,207,12979,541,93,40,63,12,752,2418,60,28,3,47,2558,1423,103,59,28,21,1631,887,95,70,88,19,1166,438,45,9,7,19,518,407,11,10,3,13,450,477,121,107,436,18,1156,11967,1315,975,1306,370,15936,1550,325,229,2353,5476,9935,84302,23159,15597,119654
116,9434,102334,18937,257146,3356,8444,5490,60885,2485,80656,35,72,22,742,43,910,7395,113,170,280,154,8115,2111,177,87,270,88,2732,1519,457,258,608,64,2901,13745,5732,3850,33395,2029,58751,19307,171,581,62,735,20854,627,80,57,326,19,1119,2295,557,318,2738,161,6077,2067,328,167,599,112,3277,1018,130,45,140,30,1355,13613,195,134,75,386,14404,2491,1106,655,10227,413,14889,3857,1059,357,1981,171,7420,1404,6,18,7,37,1474,3153,489,187,325,171,4324,344,23,26,19,3,412,5356,1020,436,1762,204,8780,2317,199,130,70,159,2875,1093,353,238,142,71,1905,2087,183,150,298,53,2778,589,58,49,100,13,798,2922,1165,914,6877,240,12121,1496,114,53,110,33,1794,2463,39,22,17,73,2614,847,84,46,29,36,1045,2185,96,51,121,94,2551,1868,115,63,51,66,2166,994,15,15,13,48,1084,304,104,64,350,17,840,33009,1962,1057,1288,1334,38652,5467,492,345,3577,13022,22898,141334,25138,16055,127484
117,7857,67960,35385,225741,1866,7150,4797,37397,1273,52480,20,58,13,746,37,866,20062,351,384,420,419,21630,1133,138,55,118,32,1477,1204,460,267,300,29,2259,16939,5313,3555,26019,1205,53034,2408,38,158,28,64,2702,1225,178,120,472,29,2031,2737,688,417,3067,116,7024,7215,623,266,1161,320,9585,939,178,60,88,21,1280,2895,78,65,39,46,3131,5005,1656,1059,14767,431,22922,4142,1003,344,1642,166,7305,2751,12,27,18,67,2868,2259,199,114,290,88,2952,769,43,7,45,26,884,1142,247,139,220,35,1786,1167,107,71,48,38,1438,1866,299,210,80,55,2507,1357,231,119,326,26,2062,1837,105,74,158,40,2216,4324,1429,1011,8596,219,15580,1178,80,43,65,30,1394,485,31,16,7,8,552,660,83,57,23,11,826,1749,91,76,160,60,2138,1405,72,35,18,47,1572,3640,17,44,18,113,3835,632,148,89,527,16,1410,26009,1858,1296,1574,721,31455,2937,242,204,1454,46971,51811,123957,23206,15192,99891
118,10252,80310,23252,231827,1944,8676,6090,40094,1383,58187,12,23,13,214,8,275,14523,412,390,440,270,16038,879,100,85,120,23,1203,1278,397,254,318,33,2278,19554,5715,3963,26274,1305,56813,1180,29,169,13,39,1431,1937,223,143,440,55,2785,3593,652,429,2588,121,7385,6364,1036,407,2106,193,10101,2784,298,174,235,52,3544,2094,107,97,35,32,2365,6047,1849,1222,15642,545,25304,4453,973,391,1949,167,7938,944,10,19,14,16,1000,1080,250,144,455,44,1978,122,22,4,6,3,157,995,176,93,234,30,1536,973,106,58,45,33,1216,1878,317,284,81,53,2616,3057,419,243,384,63,4161,3709,237,177,273,84,4480,4435,1517,994,8125,262,15334,802,67,30,52,26,984,428,33,29,13,5,507,4196,263,167,46,65,4730,1371,78,78,129,43,1701,459,15,24,13,8,520,592,10,22,10,5,643,592,137,80,432,23,1263,21992,2324,1737,1692,576,28317,2345,344,239,1694,26565,31178,116612,26815,18249,104166
119,13896,131432,37789,474840,8514,10579,6571,64357,2894,92911,65,53,16,341,34,507,56179,480,699,608,1385,59352,3413,294,115,411,118,4355,1056,262,166,374,29,1891,18203,6939,4437,39532,2437,71543,5646,69,422,28,200,6361,1065,119,86,421,24,1716,2666,594,313,3004,181,6764,29205,3087,1291,6466,1056,41111,1074,127,64,117,12,1400,8465,173,129,63,234,9066,3673,1832,931,16842,565,23845,13506,2359,925,3982,568,21332,4746,22,62,41,121,4986,39977,4061,1454,2376,2132,50007,10579,705,266,642,356,12541,2434,461,226,596,74,3786,3467,185,166,65,163,4037,1350,356,230,108,64,2116,2023,165,108,247,54,2586,1272,87,36,136,28,1558,3817,1676,1054,9074,335,15961,2234,159,53,114,49,2607,786,27,30,22,16,882,701,61,50,30,23,871,2791,136,111,137,72,3250,1517,133,34,62,78,1827,15261,49,132,72,519,16035,444,159,80,458,18,1153,51045,2969,1727,2031,2098,59882,12141,1013,683,3684,28177,45694,309315,39391,22667,156441
120,8852,73861,17159,230040,1937,7535,4850,38149,1298,53767,22,35,10,200,25,285,25146,426,515,545,482,27114,1594,145,80,213,54,2091,990,356,171,279,24,1812,13602,4969,3361,24372,946,47253,2469,29,147,13,79,2745,785,112,93,350,23,1357,2027,510,316,2344,94,5294,6899,828,352,1549,253,9883,757,130,50,102,6,1038,6865,127,106,51,115,7260,4418,1770,1060,14634,410,22296,17523,2660,1104,4317,669,26276,6272,24,61,27,179,6572,5178,653,315,674,199,7015,304,44,15,17,4,393,1053,224,134,284,39,1734,682,72,64,24,29,882,1490,293,243,55,34,2119,1529,215,117,232,34,2124,1108,109,91,147,29,1483,3411,1354,847,7775,198,13590,1008,77,36,65,29,1215,2061,37,21,15,77,2211,574,71,35,18,5,701,1602,131,92,122,49,1993,969,58,19,27,18,1093,1867,9,43,8,46,1977,492,137,113,453,15,1206,18224,1815,1285,1406,571,23295,2934,296,231,1534,16538,21538,135792,25251,15977,100001
121,17680,146352,18782,337154,2737,15543,11352,81357,2134,113124,11,13,0,78,6,116,29410,673,964,797,508,32351,1344,171,73,224,25,1839,2658,764,464,659,55,4608,34802,11981,7874,53201,1913,109767,2452,45,199,15,60,2765,1546,276,197,775,52,2846,4533,1025,710,4352,152,10771,2154,527,202,918,48,3858,1614,262,108,223,30,2235,6139,156,131,58,91,6568,6943,2817,1861,23880,587,36089,4865,1328,551,2678,193,9618,5161,23,71,40,130,5430,1548,307,104,460,65,2481,334,32,8,25,4,412,472,148,98,186,5,918,529,63,49,13,17,666,3114,699,525,202,61,4601,2292,329,165,391,32,3209,1563,180,115,252,40,2151,7688,2919,2003,16496,449,29563,761,101,38,82,10,991,1265,68,52,19,26,1428,4462,279,171,53,71,5037,1226,114,74,139,26,1577,310,36,4,8,11,365,699,7,39,11,15,770,1059,256,167,843,35,2369,26268,2656,2256,2533,582,34299,2369,402,362,2570,17565,23262,162328,44200,30987,193538
122,12132,103980,13639,216533,1609,10919,7944,59806,1912,82193,3,11,0,80,4,100,4773,193,243,351,158,5709,1252,175,73,232,26,1767,2474,643,334,714,72,4239,26452,8605,5989,37833,1717,80591,1196,19,157,14,36,1417,1108,204,157,569,30,2077,3124,745,402,3022,159,7445,1198,323,111,581,56,2264,517,118,40,100,11,791,1059,98,28,34,30,1257,4920,1806,1183,15312,490,23713,5286,1235,455,2326,255,9553,843,9,16,15,21,910,355,110,42,139,17,652,157,18,10,20,3,205,340,105,72,133,19,659,804,109,58,22,52,1048,1862,515,394,146,69,2983,866,132,98,167,25,1288,550,63,57,127,16,816,5346,1914,1374,10353,305,19284,1482,119,43,110,27,1782,158,40,24,10,10,245,1421,138,124,25,28,1739,734,54,53,136,19,999,146,16,9,4,6,185,293,9,10,3,9,324,899,191,131,533,24,1780,12871,1917,1493,1568,370,18229,1505,366,300,2449,11069,15685,85603,30919,21424,136934
123,10061,112713,14903,217191,2128,9010,6005,69255,2389,88796,13,41,13,540,40,650,2847,113,121,286,118,3491,1216,145,81,212,52,1698,1222,450,205,533,43,2448,14507,6684,4683,39184,2120,67176,3967,65,268,20,176,4497,609,83,67,344,31,1131,2125,572,377,3208,166,6439,1190,299,112,484,65,2151,566,99,43,123,14,851,4680,122,71,49,128,5054,2884,1303,782,12311,475,17746,2955,994,340,2390,182,6860,123,6,4,7,3,138,2129,356,92,257,123,2948,427,51,30,34,12,558,1491,437,223,875,77,3105,1165,143,75,79,89,1552,878,356,246,151,37,1661,1350,151,112,283,30,1927,526,62,42,99,20,745,3453,1488,1003,7950,319,14215,773,105,51,116,32,1075,501,22,16,4,10,551,916,82,68,54,40,1160,1416,132,72,144,59,1822,230,34,3,9,3,281,878,26,12,5,40,965,465,140,90,350,24,1069,18229,1729,967,1441,770,23137,2577,469,355,3698,10070,17162,78436,25769,16629,144495
124,14524,151293,17139,279059,2063,12914,8446,92426,3060,118914,13,42,28,585,31,697,2023,155,131,389,76,2773,1607,198,97,267,59,2237,2632,861,538,1209,106,5348,21083,9976,6877,52801,2591,93324,3504,100,241,27,116,3996,610,137,79,512,26,1368,3083,1020,608,4595,210,9516,1601,331,172,732,63,2899,931,133,68,172,11,1318,3007,122,101,82,86,3399,4424,2114,1323,18004,560,26433,3391,1206,480,2867,197,8143,249,4,10,8,5,283,1308,257,92,191,57,1908,400,50,21,49,10,530,3877,1008,534,2151,165,7734,1087,193,83,82,78,1525,1168,477,331,151,60,2183,1688,297,172,469,43,2671,495,100,57,185,21,856,4985,2260,1545,11548,421,20758,830,155,52,121,26,1181,793,36,34,14,8,890,723,90,78,28,21,947,951,124,62,197,43,1377,598,79,35,28,23,760,315,11,20,5,3,356,736,243,117,637,24,1765,11994,2002,1175,2017,524,17713,2025,518,375,4493,11911,19324,84194,37213,23982,197042
125,10314,99311,29074,335851,5968,8138,5238,51068,2163,72574,39,49,13,313,24,438,39696,254,440,385,955,41731,2765,209,69,282,64,3386,1106,317,157,345,32,1960,14556,5476,3470,29978,1755,55230,6020,74,310,48,200,6646,677,99,75,325,23,1202,2153,487,280,2412,117,5440,3573,471,182,840,94,5166,731,119,32,63,15,964,15848,132,104,62,249,16394,2863,1299,807,12071,367,17408,6140,1335,480,2255,287,10496,6318,12,55,3,175,6565,26413,3249,1078,2068,1229,34037,440,25,13,28,9,514,3669,554,254,764,135,5376,2199,121,102,37,121,2584,1128,329,270,114,60,1895,2000,171,100,213,51,2540,1355,83,55,158,36,1693,2975,1316,889,7089,228,12498,1488,98,48,79,41,1760,4289,41,43,18,97,4486,547,60,37,24,20,680,1915,83,64,122,48,2232,6969,365,211,115,294,7956,6928,24,61,34,249,7298,317,124,75,385,11,913,43109,1893,1137,1550,1524,49213,8212,649,387,2559,24342,36142,222406,27656,16536,115807
126,6666,61184,7306,150316,1157,5395,3773,32214,837,43378,11,4,5,36,4,58,21963,332,420,329,422,23462,735,70,36,96,21,965,761,252,120,235,21,1391,8436,3903,2537,19897,741,35518,1448,27,112,3,48,1643,405,78,41,254,9,795,1346,353,213,1631,50,3592,1659,286,102,556,56,2663,470,87,35,54,6,646,4063,72,65,34,91,4328,2002,1065,636,9289,234,13220,4728,1133,373,2149,169,8558,4714,12,32,9,98,4870,1630,232,142,376,66,2439,195,19,10,15,13,242,391,89,66,132,22,704,293,29,19,15,8,364,811,260,152,52,20,1295,830,103,59,117,14,1126,512,55,43,71,18,696,2043,1038,655,5813,136,9681,548,39,25,32,8,651,1534,37,21,13,27,1631,535,66,32,7,12,656,568,30,39,71,11,717,255,20,6,6,7,293,578,9,16,4,9,621,295,99,51,321,8,764,11817,986,781,930,292,14806,1462,209,165,1205,7715,10754,78195,16389,10782,75966
127,8399,73462,24931,327295,6293,5953,3722,38409,2008,56389,49,25,15,356,37,479,27656,154,295,287,970,29362,5332,431,144,466,129,6498,762,198,113,265,19,1366,11279,3697,2408,21094,1714,40188,6201,68,238,35,260,6802,709,67,43,176,26,1019,2353,408,260,1754,136,4907,3585,578,274,1001,178,5615,822,87,24,85,15,1034,10247,111,102,37,329,10820,1811,775,478,6696,318,10075,16660,2997,1146,5265,710,26771,196,7,10,3,4,222,8686,1107,369,561,533,11262,3018,260,108,197,130,3708,4265,788,373,1321,128,6879,1254,75,71,44,87,1542,704,185,115,68,45,1125,2532,167,98,247,72,3121,1205,94,33,74,47,1455,1966,789,482,4029,181,7459,9195,394,180,279,266,10315,648,29,16,10,12,716,398,42,41,10,14,505,4958,172,148,111,204,5597,2319,142,92,59,77,2691,27427,127,201,164,1208,29132,215,67,32,205,9,528,59871,1971,1282,1206,2364,66688,11790,576,469,2510,18450,33790,234406,22541,13382,87024
128,9636,119116,9290,201625,1136,8768,5828,70033,1686,87446,11,15,11,159,5,201,3903,166,200,350,92,4709,892,122,64,187,24,1294,1393,436,233,544,30,2633,13188,6794,4594,42282,1496,68347,862,23,172,23,32,1103,466,114,52,400,31,1060,1767,560,327,3082,102,5846,3689,747,303,1458,158,6360,352,85,33,89,10,569,1345,95,65,33,35,1567,2698,1510,865,15914,424,21408,3428,1040,376,2673,152,7678,211,6,14,7,10,243,1283,223,98,279,49,1927,972,98,34,114,20,1232,992,301,157,410,34,1903,885,130,73,42,40,1174,940,355,234,120,33,1679,715,131,82,170,33,1127,550,73,49,123,13,808,2912,1562,951,9747,283,15458,437,79,21,52,11,601,160,18,17,9,3,206,607,88,74,37,11,827,680,48,67,138,22,963,210,14,10,8,3,249,328,5,11,3,14,358,452,171,88,500,17,1233,7308,1403,966,1509,234,11421,1105,348,243,2766,7281,11742,55877,25528,16312,153261
197,92,727,245,1457,0,14,4,115,10,138,0,0,0,0,0,0,3,0,0,3,0,9,3,0,0,0,0,3,3,0,0,0,0,3,23,6,5,74,4,113,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,3,0,12,3,4,0,3,0,5,0,0,0,0,0,0,3,0,0,0,0,3,4,3,3,38,0,47,0,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,20,0,30,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,17,4,0,4,0,22,3,0,0,3,53,65,88,39,15,263
