region_id,Managers_C01_M,Managers_C01_F,Managers_C01_P,Managers_C06_M,Managers_C06_F,Managers_C06_P,Managers_C11_M,Managers_C11_F,Managers_C11_P,Professionals_C01_M,Professionals_C01_F,Professionals_C01_P,Professionals_C06_M,Professionals_C06_F,Professionals_C06_P,Professionals_C11_M,Professionals_C11_F,Professionals_C11_P,Tech_trad_wkrs_C01_M,Tech_trad_wkrs_C01_F,Tech_trad_wkrs_C01_P,Tech_trad_wkrs_C06_M,Tech_trad_wkrs_C06_F,Tech_trad_wkrs_C06_P,Tech_trad_wkrs_C11_M,Tech_trad_wkrs_C11_F,Tech_trad_wkrs_C11_P,Comm_pers_S_work_01_Cens_M,Comm_pers_S_work_01_Cens_F,Comm_pers_S_work_01_Cens_P,Comm_pers_S_work_06_Cens_M,Comm_pers_S_work_06_Cens_F,Comm_pers_S_work_06_Cens_P,Comm_pers_S_work_11_Cens_M,Comm_pers_S_work_11_Cens_F,Comm_pers_S_work_11_Cens_P,Cler_admin_work_C01_M,Cler_admin_work_C01_F,Cler_admin_work_C01_P,Cler_admin_work_C06_M,Cler_admin_work_C06_F,Cler_admin_work_C06_P,Cler_admin_work_C11_M,Cler_admin_work_C11_F,Cler_admin_work_C11_P,Sales_workers_C01_M,Sales_workers_C01_F,Sales_workers_C01_P,Sales_workers_C06_M,Sales_workers_C06_F,Sales_workers_C06_P,Sales_workers_C11_M,Sales_workers_C11_F,Sales_workers_C11_P,Mach_oper_driv_C01_M,Mach_oper_driv_C01_F,Mach_oper_driv_C01_P,Mach_oper_driv_C06_M,Mach_oper_driv_C06_F,Mach_oper_driv_C06_P,Mach_oper_driv_C11_M,Mach_oper_driv_C11_F,Mach_oper_driv_C11_P,Labourers_C01_M,Labourers_C01_F,Labourers_C01_P,Labourers_C06_M,Labourers_C06_F,Labourers_C06_P,Labourers_C11_M,Labourers_C11_F,Labourers_C11_P,Inadeq_descr_Ns_C01_M,Inadeq_descr_Ns_C01_F,Inadeq_descr_Ns_C01_P,Inadeq_descr_Ns_C06_M,Inadeq_descr_Ns_C06_F,Inadeq_descr_Ns_C06_P,Inadeq_descr_Ns_C11_M,Inadeq_descr_Ns_C11_F,Inadeq_descr_Ns_C11_P,Tot_C01_M,Tot_C01_F,Tot_C01_P,Tot_C06_M,Tot_C06_F,Tot_C06_P,Tot_C11_M,Tot_C11_F,Tot_C11_P
111,7924,3957,11881,8854,4799,13653,9578,5446,15024,11401,12512,23913,13026,15484,28510,15206,18486,33692,17690,2794,20484,19255,3050,22305,20237,3344,23581,3826,7393,11219,4013,9142,13155,4827,10935,15762,3968,15419,19387,4313,16516,20829,4690,17946,22636,5465,9710,15175,5329,9796,15125,5368,10358,15726,8716,1168,9884,8560,667,9227,9645,770,10415,8197,4521,12718,9147,5014,14161,9787,5035,14822,1391,916,2307,1320,797,2117,1362,891,2253,68578,58390,126968,73817,65265,139082,80700,73211,153911
112,7226,3768,10994,7524,4219,11743,7521,4378,11899,5346,6524,11870,6265,8447,14712,6918,10113,17031,8987,1696,10683,10936,1922,12858,10968,2080,13048,2224,4841,7065,2575,6380,8955,2977,7848,10825,1792,7659,9451,1916,8755,10671,1990,9238,11228,3249,5417,8666,3599,6238,9837,3674,6503,10177,4294,640,4934,4552,423,4975,4645,432,5077,5998,3332,9330,7704,4016,11720,7300,3856,11156,835,704,1539,799,553,1352,832,573,1405,39951,34581,74532,45870,40953,86823,46825,45021,91846
113,8775,3691,12466,8381,3770,12151,7809,3454,11263,3859,4718,8577,3961,5604,9565,4100,6202,10302,8166,1286,9452,8260,1456,9716,8604,1616,10220,1875,3418,5293,1875,4238,6113,2002,4880,6882,1427,6288,7715,1425,6442,7867,1378,6657,8035,2138,3955,6093,2199,4090,6289,2226,4100,6326,4652,605,5257,4300,372,4672,4582,358,4940,5832,3480,9312,6284,3707,9991,5984,3406,9390,745,549,1294,611,364,975,698,442,1140,37469,27990,65459,37296,30043,67339,37383,31115,68498
114,3976,2059,6035,4190,2329,6519,4210,2428,6638,3341,3784,7125,3770,4630,8400,3928,5420,9348,6712,1031,7743,7081,1257,8338,7325,1326,8651,1306,2907,4213,1430,3581,5011,1807,4432,6239,1026,4833,5859,1069,5036,6105,1080,5313,6393,1637,2994,4631,1728,3316,5044,1902,3516,5418,2700,419,3119,2680,234,2914,2810,215,3025,3268,1670,4938,3443,1992,5435,3615,1898,5513,497,416,913,459,291,750,491,346,837,24463,20113,44576,25850,22666,48516,27168,24894,52062
115,12119,4284,16403,12703,5218,17921,12865,5482,18347,10917,10740,21657,12387,12968,25355,13330,14507,27837,10252,1660,11912,10881,1997,12878,11194,1983,13177,1793,3806,5599,2139,4846,6985,2378,5475,7853,3349,13711,17060,3739,14104,17843,3889,14393,18282,4204,5528,9732,4595,5884,10479,4479,5830,10309,3451,517,3968,3466,396,3862,3637,350,3987,3317,1763,5080,3911,2004,5915,3822,1867,5689,945,764,1709,1000,783,1783,968,714,1682,50347,42773,93120,54821,48200,103021,56562,50601,107163
116,6237,2820,9057,6789,3484,10273,7870,4217,12087,6923,7420,14343,8396,9517,17913,11122,12289,23411,15348,2020,17368,15024,2213,17237,15573,2560,18133,2880,5021,7901,3165,6265,9430,4003,8009,12012,5372,16473,21845,5984,16391,22375,6655,17968,24623,3973,6506,10479,4265,6785,11050,4847,7604,12451,11430,1927,13357,11710,1682,13392,12818,1843,14661,7854,5123,12977,8627,5453,14080,8927,5123,14050,1460,1096,2556,1653,1177,2830,1692,1159,2851,61477,48406,109883,65613,52967,118580,73507,60772,134279
117,9766,5998,15764,11542,7518,19060,14080,9830,23910,18262,15254,33516,21967,19110,41077,28565,25076,53641,8974,2175,11149,9282,2405,11687,10379,2896,13275,4263,5202,9465,5072,6239,11311,6056,7696,13752,5820,11791,17611,6427,12248,18675,7434,13740,21174,4329,5218,9547,4771,5585,10356,5297,6164,11461,4448,695,5143,3735,519,4254,3518,469,3987,5019,2617,7636,4817,2497,7314,4837,2446,7283,1221,870,2091,1477,1008,2485,1682,1041,2723,62102,49820,111922,69090,57129,126219,81848,69358,151206
118,11187,7021,18208,11487,7685,19172,12500,8644,21144,19631,19054,38685,20221,20696,40917,23052,23726,46778,8956,2039,10995,7718,1938,9656,8019,1971,9990,3876,5849,9725,3963,5882,9845,4227,6478,10705,4806,14038,18844,4525,12447,16972,4749,12557,17306,4479,6016,10495,4279,5642,9921,4371,5616,9987,3289,366,3655,2478,262,2740,2443,200,2643,3719,1695,5414,3365,1437,4802,3218,1284,4502,1306,1036,2342,1440,965,2405,1427,1041,2468,61249,57114,118363,59476,56954,116430,64006,61517,125523
119,13529,6525,20054,14219,7390,21609,15331,8197,23528,16677,16642,33319,18107,19567,37674,21533,23628,45161,26465,3912,30377,25392,4020,29412,25959,4442,30401,5386,7964,13350,6077,9893,15970,7321,12451,19772,9267,27519,36786,10139,26195,36334,10976,27082,38058,8052,11090,19142,8559,11750,20309,9095,12286,21381,14833,2678,17511,13934,2207,16141,14548,1829,16377,12383,7623,20006,13126,7356,20482,13578,7132,20710,3033,2007,5040,3272,2208,5480,3168,2078,5246,109625,85960,195585,112825,90586,203411,121509,99125,220634
120,10211,6576,16787,11195,7483,18678,12306,8828,21134,16796,17678,34474,18366,20166,38532,21448,23407,44855,10399,2199,12598,9565,2221,11786,10251,2302,12553,2915,4849,7764,3248,5310,8558,3959,6481,10440,5070,14416,19486,5438,14087,19525,5859,14545,20404,4467,5519,9986,4940,5965,10905,5157,6057,11214,4174,651,4825,3552,441,3993,3424,364,3788,4860,2477,7337,4810,2203,7013,4932,2160,7092,1243,983,2226,1431,1055,2486,1462,1025,2487,60135,55348,115483,62545,58931,121476,68798,65169,133967
121,21495,10450,31945,21659,11970,33629,22354,12869,35223,34114,28747,62861,35271,31391,66662,38249,35139,73388,10709,2583,13292,10139,2550,12689,10299,2804,13103,3497,7037,10534,3911,7687,11598,4636,8790,13426,7287,22220,29507,7091,20495,27586,7566,20296,27862,6795,8124,14919,6836,8042,14878,6593,7791,14384,2972,461,3433,2456,286,2742,2405,305,2710,3860,2088,5948,4230,2137,6367,4174,1869,6043,1731,1361,3092,1816,1335,3151,2018,1362,3380,92460,83071,175531,93409,85893,179302,98294,91225,189519
122,12180,5636,17816,12479,6396,18875,13343,7258,20601,14265,13239,27504,15006,15044,30050,16619,17042,33661,12613,1999,14612,11895,2154,14049,12131,2169,14300,2850,5613,8463,2923,6411,9334,3309,7316,10625,4187,15382,19569,3819,14089,17908,3959,14077,18036,5212,6627,11839,4964,6301,11265,4928,6277,11205,3801,667,4468,3146,465,3611,3082,418,3500,4364,2220,6584,4442,2139,6581,4246,1845,6091,1037,811,1848,1020,734,1754,1127,830,1957,60509,52194,112703,59694,53733,113427,62744,57232,119976
123,6646,2887,9533,6925,3422,10347,7265,3771,11036,5585,6899,12484,6205,8274,14479,6982,9862,16844,14173,1746,15919,14374,1982,16356,14620,2166,16786,2719,5009,7728,2807,6174,8981,3369,7568,10937,4161,14163,18324,4277,13957,18234,4452,14685,19137,3784,6033,9817,3799,6541,10340,3850,6644,10494,9026,1432,10458,9438,1121,10559,10106,1161,11267,6239,3708,9947,6760,4046,10806,6977,3821,10798,1152,799,1951,1145,777,1922,1161,807,1968,53485,42676,96161,55730,46294,102024,58782,50485,109267
124,9409,4140,13549,9402,4855,14257,9443,5185,14628,9496,11243,20739,9849,12708,22557,10248,14204,24452,18519,2413,20932,17994,2648,20642,18073,2808,20881,4098,6813,10911,4225,8185,12410,4666,9495,14161,5454,19103,24557,5327,17999,23326,5488,18684,24172,5172,8261,13433,4864,8135,12999,4661,8143,12804,10610,1537,12147,10551,1116,11667,11117,1219,12336,7933,4345,12278,8382,4688,13070,8214,4111,12325,1326,1018,2344,1418,1022,2440,1440,975,2415,72017,58873,130890,72012,61356,133368,73350,64824,138174
125,9443,4146,13589,10119,4954,15073,11502,5866,17368,13257,12801,26058,15371,15200,30571,19554,18872,38426,18457,2622,21079,18155,2743,20898,19288,3157,22445,3604,5791,9395,3904,6989,10893,5054,8864,13918,6693,19517,26210,7289,18763,26052,8553,19934,28487,5727,7412,13139,6233,7724,13957,6697,8091,14788,10479,1771,12250,10034,1373,11407,10837,1413,12250,8846,5205,14051,9714,5285,14999,10269,5427,15696,2008,1380,3388,2216,1448,3664,2479,1558,4037,78514,60645,139159,83035,64479,147514,94233,73182,167415
126,7211,3356,10567,7221,3737,10958,7532,4152,11684,11682,10574,22256,12203,11591,23794,13863,13177,27040,6754,1400,8154,6082,1331,7413,6175,1345,7520,1633,3060,4693,1769,3371,5140,2081,3866,5947,3230,10139,13369,3243,9337,12580,3555,9429,12984,3077,3880,6957,2805,3704,6509,3000,3537,6537,2258,315,2573,1895,235,2130,1805,235,2040,2575,1488,4063,2752,1492,4244,2586,1279,3865,687,543,1230,746,572,1318,850,613,1463,39107,34755,73862,38716,35370,74086,41447,37633,79080
127,7706,3493,11199,7868,3953,11821,8318,4387,12705,6981,7601,14582,7722,9042,16764,8958,11175,20133,19756,2505,22261,19321,2718,22039,19552,2788,22340,3399,5134,8533,3484,6425,9909,4339,8266,12605,4983,17248,22231,5441,16454,21895,5980,17270,23250,4733,7160,11893,4736,7490,12226,4927,8087,13014,13197,2406,15603,13111,1994,15105,13947,2080,16027,10797,6647,17444,11077,6794,17871,10978,6519,17497,2258,1506,3764,2372,1528,3900,2348,1489,3837,73810,53700,127510,75132,56398,131530,79347,62061,141408
128,10255,3907,14162,10345,4557,14902,10391,4991,15382,10408,11040,21448,10603,12279,22882,11149,13817,24966,13998,1808,15806,13076,1885,14961,13260,1848,15108,3171,5251,8422,3271,6069,9340,3701,6933,10634,4655,16381,21036,4447,15354,19801,4582,15567,20149,4668,6882,11550,4474,6757,11231,4273,6455,10728,4749,649,5398,4192,332,4524,4056,307,4363,4058,1868,5926,4501,1916,6417,4180,1681,5861,1017,744,1761,958,708,1666,943,629,1572,56979,48530,105509,55867,49857,105724,56535,52228,108763
197,57,13,70,14,5,19,60,25,85,132,29,161,45,5,50,58,81,139,258,23,281,24,0,24,72,16,88,159,60,219,8,4,12,21,60,81,24,20,44,3,7,10,21,82,103,3,3,6,3,12,15,16,37,53,65,3,68,83,0,83,78,3,81,77,6,83,37,0,37,54,24,78,11,3,14,6,0,6,8,9,17,786,160,946,223,33,256,388,337,725
