region_id,C06_F_u_a_a_h_FH_One_PFam,C06_F_u_a_a_h_FH_oth_fa,C06_F_u_a_a_h_FH_Tot,C06_F_u_a_a_h_LP_H,C06_F_u_a_a_h_GH,C06_F_u_a_a_h_OH,C06_F_u_a_a_h_Tot,C06_F_u_a_T_FH_CF_no_ch,C06_F_u_a_T_FH_CF_w_ch,C06_F_u_a_T_FH_One_PFam,C06_F_u_a_T_FH_oth_fa,C06_F_u_a_T_FH_Tot,C06_F_u_a_T_LP_H,C06_F_u_a_T_GH,C06_F_u_a_T_OH,C06_F_u_a_T_Tot,C06_OD_C_c_hb_FH_CF_no_ch,C06_OD_C_c_hb_FH_CF_w_ch,C06_OD_C_c_hb_FH_One_PFam,C06_OD_C_c_hb_FH_oth_fa,C06_OD_C_c_hb_FH_Tot,C06_OD_C_c_hb_LP_H,C06_OD_C_c_hb_GH,C06_OD_C_c_hb_OH,C06_OD_C_c_hb_Tot,C06_OD_Ih_t_s_FH_CF_no_ch,C06_OD_Ih_t_s_FH_CF_w_ch,C06_OD_Ih_t_s_FH_One_PFam,C06_OD_Ih_t_s_FH_oth_fa,C06_OD_Ih_t_s_FH_Tot,C06_OD_Ih_t_s_LP_H,C06_OD_Ih_t_s_GH,C06_OD_Ih_t_s_OH,C06_OD_Ih_t_s_Tot,C06_OD_H_f_so_FH_CF_no_ch,C06_OD_H_f_so_FH_CF_w_ch,C06_OD_H_f_so_FH_One_PFam,C06_OD_H_f_so_FH_oth_fa,C06_OD_H_f_so_FH_Tot,C06_OD_H_f_so_LP_H,C06_OD_H_f_so_GH,C06_OD_H_f_so_OH,C06_OD_H_f_so_Tot,C06_OD_T_FH_CF_no_ch,C06_OD_T_FH_CF_w_ch,C06_OD_T_FH_One_PFam,C06_OD_T_FH_oth_fa,C06_OD_T_FH_Tot,C06_OD_Tot_LP_H,C06_OD_Tot_GH,C06_OD_Tot_OH,C06_OD_T_T,C06_DS_ns_FH_CF_no_ch,C06_DS_ns_FH_CF_w_ch,C06_DS_ns_FH_One_PFam,C06_DS_ns_FH_oth_fa,C06_DS_ns_FH_Tot,C06_DS_ns_LP_H,C06_DS_ns_GH,C06_DS_ns_OH,C06_DS_NS_T,C06_T_FH_CF_no_ch,C06_T_FH_CF_w_ch,C06_T_FH_One_PFam,C06_T_FH_oth_fa,C06_T_FH_Tot,C06_Tot_LP_H,C06_Tot_GH,C06_Tot_OH,C06_T_T,C11_S_h_FH_CF_no_ch,C11_S_h_FH_CF_w_ch,C11_S_h_FH_One_PFam,C11_S_h_FH_oth_fa,C11_S_h_FH_Tot,C11_S_h_LP_H,C11_S_h_GH,C11_S_h_OH,C11_S_h_Tot,C11_Sd_r_t_1_FH_CF_no_ch,C11_Sd_r_t_1_FH_CF_w_ch,C11_Sd_r_t_1_FH_One_PFam,C11_Sd_r_t_1_FH_oth_fa,C11_Sd_r_t_1_FH_Tot,C11_Sd_r_t_1_LP_H,C11_Sd_r_t_1_GH,C11_Sd_r_t_1_OH,C11_Sd_r_t_1_Tot,C11_Sd_r_t_2m_FH_CF_no_ch,C11_Sd_r_t_2m_FH_CF_w_ch,C11_Sd_r_t_2m_FH_One_PFam,C11_Sd_r_t_2m_FH_oth_fa,C11_Sd_r_t_2m_FH_Tot,C11_Sd_r_t_2m_LP_H,C11_Sd_r_t_2m_GH,C11_Sd_r_t_2m_OH,C11_Sd_r_t_2m_Tot,C11_Sd_r_t_T_FH_CF_no_ch,C11_Sd_r_t_T_FH_CF_w_ch,C11_Sd_r_t_T_FH_One_PFam,C11_Sd_r_t_T_FH_oth_fa,C11_Sd_r_t_T_FH_Tot,C11_Sd_r_t_T_LP_H,C11_Sd_r_t_T_GH,C11_Sd_r_t_T_OH,C11_Sd_r_t_T_Tot,C11_F_u_a_1_2_FH_CF_no_ch,C11_F_u_a_1_2_FH_CF_w_ch,C11_F_u_a_1_2_FH_One_PFam,C11_F_u_a_1_2_FH_oth_fa,C11_F_u_a_1_2_FH_Tot,C11_F_u_a_1_2_LP_H,C11_F_u_a_1_2_GH,C11_F_u_a_1_2_OH,C11_F_u_a_1_2_Tot,C11_F_u_a_3_FH_CF_no_ch,C11_F_u_a_3_FH_CF_w_ch,C11_F_u_a_3_FH_One_PFam,C11_F_u_a_3_FH_oth_fa,C11_F_u_a_3_FH_Tot,C11_F_u_a_3_LP_H,C11_F_u_a_3_GH,C11_F_u_a_3_OH,C11_F_u_a_3_Tot,C11_F_u_a_4m_FH_CF_no_ch,C11_F_u_a_4m_FH_CF_w_ch,C11_F_u_a_4m_FH_One_PFam,C11_F_u_a_4m_FH_oth_fa,C11_F_u_a_4m_FH_Tot,C11_F_u_a_4m_LP_H,C11_F_u_a_4m_GH,C11_F_u_a_4m_OH,C11_F_u_a_4m_Tot,C11_F_u_a_a_h_FH_CF_no_ch,C11_F_u_a_a_h_FH_CF_w_ch,C11_F_u_a_a_h_FH_One_PFam,C11_F_u_a_a_h_FH_oth_fa,C11_F_u_a_a_h_FH_Tot,C11_F_u_a_a_h_LP_H,C11_F_u_a_a_h_GH,C11_F_u_a_a_h_OH,C11_F_u_a_a_h_Tot,C11_F_u_a_T_FH_CF_no_ch,C11_F_u_a_T_FH_CF_w_ch,C11_F_u_a_T_FH_One_PFam,C11_F_u_a_T_FH_oth_fa,C11_F_u_a_T_FH_Tot,C11_F_u_a_T_LP_H,C11_F_u_a_T_GH,C11_F_u_a_T_OH,C11_F_u_a_T_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_T_FH_CF_no_ch,C11_OD_T_FH_CF_w_ch,C11_OD_T_FH_One_PFam,C11_OD_T_FH_oth_fa,C11_OD_T_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_T_T,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_T,C11_T_FH_CF_no_ch,C11_T_FH_CF_w_ch,C11_T_FH_One_PFam,C11_T_FH_oth_fa
101,12,0,71,93,8,26,198,917,377,445,54,1793,3337,283,1187,6600,248,88,45,4,385,491,29,691,1596,36,51,17,0,104,42,0,60,206,70,68,24,0,162,118,14,36,330,354,207,86,4,651,651,43,787,2132,13,8,5,0,26,33,3,118,180,22515,21951,7662,585,52713,19338,1789,5216,79056,21658,20914,7017,511,50100,14723,1413,3052,69288,874,423,398,33,1728,2060,141,228,4157,471,241,186,19,917,654,89,202,1862,1345,664,584,52,2645,2714,230,430,6019,667,293,363,40,1363,2452,176,564,4555,176,80,75,14,345,528,48,153,1074,90,43,25,10,168,232,25,84,509,20,10,10,0,40,86,4,24,154,953,426,473,64,1916,3298,253,825,6292,230,55,38,4,327,475,16,696,1514,18,29,9,0,56,38,3,41,138,85,57,20,3,165,102,13,38,318,333,141,67,7,548,615,32,775,1970,38,35,8,0,81,71,4,461,617,24327,22180,8149,634
102,28,0,71,128,10,18,227,1508,437,674,76,2695,4341,321,670,8027,280,59,78,0,417,947,46,146,1556,0,0,0,3,3,24,0,8,35,23,25,18,0,66,66,12,19,163,303,84,96,3,486,1037,58,173,1754,15,11,7,0,33,22,0,20,75,29799,33383,14486,931,78599,29195,3108,5136,116038,25453,32272,13035,855,71615,19337,2349,2987,96288,2157,841,1069,77,4144,4410,226,276,9056,1161,893,871,56,2981,1856,235,290,5362,3318,1734,1940,133,7125,6266,461,566,14418,1078,303,498,53,1932,3418,176,309,5835,306,105,174,20,605,675,73,179,1532,431,143,177,9,760,588,119,146,1613,37,12,22,0,71,150,12,17,250,1852,563,871,82,3368,4831,380,651,9230,189,36,101,4,330,786,30,192,1338,0,3,0,0,3,3,0,123,129,31,39,28,3,101,75,10,14,200,220,78,129,7,434,864,40,329,1667,18,15,26,3,62,64,8,26,160,30861,34662,16001,1080
103,3,0,19,43,4,6,72,444,156,279,50,929,2438,241,266,3874,74,33,36,0,143,318,12,287,760,16,15,3,0,34,21,0,14,69,87,66,32,7,192,130,23,28,373,177,114,71,7,369,469,35,329,1202,13,20,14,3,50,19,0,5,74,19884,21308,7630,670,49492,18645,1905,2802,72844,19787,20550,7458,636,48431,15737,1627,2644,68439,522,243,371,38,1174,1746,152,225,3297,65,41,50,4,160,139,35,35,369,587,284,421,42,1334,1885,187,260,3666,342,98,200,30,670,2105,129,367,3271,10,3,7,0,20,101,11,23,155,8,0,0,0,8,23,0,4,35,12,9,9,4,34,48,3,13,98,372,110,216,34,732,2277,143,407,3559,60,12,22,3,97,268,7,410,782,6,11,3,0,20,33,0,37,90,60,40,15,3,118,112,11,17,258,126,63,40,6,235,413,18,464,1130,24,7,10,0,41,37,4,54,136,20896,21014,8145,718
104,4,0,43,72,4,5,124,726,247,510,34,1517,2230,237,413,4397,306,71,90,12,479,772,31,971,2253,16,6,3,0,25,78,0,29,132,47,52,11,3,113,49,10,7,179,369,129,104,15,617,899,41,1007,2564,3,0,3,0,6,4,0,4,14,14496,12765,6238,367,33866,12462,1532,2679,50539,13574,12067,5386,332,31359,8660,1141,1281,42441,508,168,289,14,979,1203,88,83,2353,370,187,226,12,795,605,101,92,1593,878,355,515,26,1774,1808,189,175,3946,477,186,401,28,1092,1903,167,295,3457,75,28,34,8,145,164,29,54,392,72,20,18,0,110,121,16,43,290,18,7,11,3,39,74,4,5,122,642,241,464,39,1386,2262,216,397,4261,338,50,82,6,476,780,32,1109,2397,8,9,5,0,22,45,0,32,99,33,23,22,0,78,56,12,14,160,379,82,109,6,576,881,44,1155,2656,6,6,0,3,15,32,0,5,52,15479,12751,6474,406
105,8,3,35,25,0,7,67,250,87,190,36,563,1467,96,316,2442,126,48,39,4,217,366,20,640,1243,18,14,6,5,43,95,7,71,216,45,49,18,0,112,71,11,20,214,189,111,63,9,372,532,38,731,1673,10,6,4,0,20,11,0,5,36,11444,11916,5314,509,29183,11738,1055,2965,44941,10855,10903,5090,456,27304,9823,926,1905,39958,178,76,155,10,419,609,42,92,1162,9,9,16,0,34,19,0,6,59,187,85,171,10,453,628,42,98,1221,283,105,172,32,592,1562,97,216,2467,7,0,0,0,7,10,0,5,22,23,16,13,0,52,32,0,3,87,0,3,3,0,6,11,0,5,22,313,124,188,32,657,1615,97,229,2598,92,16,20,7,135,273,10,887,1305,10,11,3,0,24,46,3,65,138,57,42,15,3,117,93,3,29,242,159,69,38,10,276,412,16,981,1685,20,28,13,6,67,32,8,52,159,11534,11209,5500,514
106,5,0,30,33,0,9,72,620,251,452,33,1356,2268,166,369,4159,205,69,59,0,333,499,10,335,1177,11,22,6,0,39,20,0,12,71,31,48,17,0,96,67,6,17,186,247,139,82,0,468,586,16,364,1434,17,14,12,0,43,15,4,4,66,23099,27403,9929,653,61084,18059,1821,3427,84391,22922,27325,9459,627,60333,15200,1715,2753,80001,958,465,566,42,2031,2019,188,251,4489,455,290,275,14,1034,548,70,138,1790,1413,755,841,56,3065,2567,258,389,6279,597,257,328,24,1206,2027,143,306,3682,40,10,24,0,74,82,9,67,232,54,9,17,0,80,70,8,56,214,20,4,5,0,29,45,0,6,80,711,280,374,24,1389,2224,160,435,4208,197,26,34,7,264,539,22,411,1236,11,8,4,0,23,12,3,27,65,37,36,18,3,94,93,8,41,236,245,70,56,10,381,644,33,479,1537,20,10,4,0,34,27,3,18,82,25311,28440,10734,717
107,24,0,89,94,11,24,218,2505,1077,1292,187,5061,6856,1118,1183,14218,303,52,52,11,418,559,23,127,1127,3,4,0,0,7,24,0,6,37,35,36,37,3,111,87,18,33,249,341,92,89,14,536,670,41,166,1413,16,22,3,3,44,8,0,10,62,24777,32530,11705,933,69945,22982,3057,3904,99888,20696,30272,9394,724,61086,12875,1617,1722,77300,1315,652,836,66,2869,2536,183,174,5762,1301,1045,1062,81,3489,1979,354,216,6038,2616,1697,1898,147,6358,4515,537,390,11800,1166,535,745,100,2546,3897,535,413,7391,635,244,281,53,1213,1550,375,267,3405,953,282,169,40,1444,1264,388,379,3475,35,19,17,0,71,107,18,17,213,2789,1080,1212,193,5274,6818,1316,1076,14484,220,26,60,8,314,492,18,156,980,0,0,0,0,0,5,0,93,98,46,56,47,4,153,134,28,26,341,266,82,107,12,467,631,46,275,1419,9,4,10,0,23,20,9,5,57,26376,33135,12621,1076
108,15,0,52,85,4,15,156,1169,257,663,46,2135,3761,263,888,7047,543,73,105,10,731,1055,44,976,2806,23,30,14,3,70,62,6,18,156,85,71,23,0,179,100,3,30,312,651,174,142,13,980,1217,53,1024,3274,10,6,0,0,16,11,0,5,32,25302,18466,8973,580,53321,20527,1842,3998,79688,22857,17076,8006,533,48472,14569,1577,2138,66756,1549,401,630,36,2616,2744,141,192,5693,406,162,185,15,768,654,63,82,1567,1955,563,815,51,3384,3398,204,274,7260,671,166,502,37,1376,2765,172,392,4705,173,49,115,10,347,480,54,142,1023,358,66,105,9,538,509,57,288,1392,19,13,11,0,43,58,3,8,112,1221,294,733,56,2304,3812,286,830,7232,414,47,67,8,536,819,46,898,2299,12,12,8,4,36,28,0,62,126,114,46,38,3,201,183,7,22,413,540,105,113,15,773,1030,53,982,2838,16,9,8,0,33,21,4,7,65,26589,18047,9675,655
109,5,0,12,16,0,3,31,691,175,338,55,1259,2593,353,351,4556,152,42,22,3,219,262,17,338,836,8,4,5,0,17,33,3,10,63,44,32,14,3,93,61,4,7,165,204,78,41,6,329,356,24,355,1064,5,7,0,0,12,3,0,3,18,12226,12002,4253,421,28902,11306,1420,1948,43576,11712,10964,3869,293,26838,8516,992,1383,37729,305,80,112,17,514,905,77,84,1580,31,23,16,5,75,48,16,13,152,336,103,128,22,589,953,93,97,1732,665,247,331,33,1276,2618,216,327,4437,14,5,4,0,23,69,10,13,115,3,0,3,0,6,18,3,3,30,7,0,0,0,7,13,3,7,30,689,252,338,33,1312,2718,232,350,4612,98,17,10,3,128,236,10,422,796,3,3,3,0,9,11,0,20,40,51,30,9,0,90,57,3,13,163,152,50,22,3,227,304,13,455,999,20,18,4,0,42,13,4,12,71,12909,11387,4361,351
110,4,0,23,37,0,5,65,552,210,375,68,1205,3082,286,311,4884,101,52,34,4,191,271,10,473,945,30,27,7,0,64,62,0,39,165,73,61,14,0,148,82,15,19,264,204,140,55,4,403,415,25,531,1374,21,19,0,0,40,15,0,0,55,18208,18789,7314,690,45001,16983,1851,2863,66698,18135,17503,7131,603,43372,13793,1494,2223,60882,322,139,165,24,650,989,63,137,1839,60,45,25,0,130,175,18,35,358,382,184,190,24,780,1164,81,172,2197,547,238,377,58,1220,2731,243,425,4619,5,7,8,3,23,53,3,15,94,0,3,7,0,10,9,3,10,32,10,3,6,0,19,46,3,5,73,562,251,398,61,1272,2839,252,455,4818,93,34,25,0,152,306,15,567,1040,11,6,5,4,26,41,0,16,83,59,46,22,0,127,69,7,24,227,163,86,52,4,305,416,22,607,1350,30,16,6,0,52,32,5,16,105,19272,18040,7777,692
