region_id,C01_15_19_Mar_RegM_M,C01_15_19_Mar_RegM_F,C01_15_19_Mar_DFM_M,C01_15_19_Mar_DFM_F,C01_15_19_N_mar_M,C01_15_19_N_mar_F,C01_15_19_T_M,C01_15_19_T_F,C01_15_19_T_P,C01_20_24_Mar_RegM_M,C01_20_24_Mar_RegM_F,C01_20_24_Mar_DFM_M,C01_20_24_Mar_DFM_F,C01_20_24_N_mar_M,C01_20_24_N_mar_F,C01_20_24_T_M,C01_20_24_T_F,C01_20_24_T_P,C01_25_29_Mar_RegM_M,C01_25_29_Mar_RegM_F,C01_25_29_Mar_DFM_M,C01_25_29_Mar_DFM_F,C01_25_29_N_mar_M,C01_25_29_N_mar_F,C01_25_29_T_M,C01_25_29_T_F,C01_25_29_T_P,C01_30_34_Mar_RegM_M,C01_30_34_Mar_RegM_F,C01_30_34_Mar_DFM_M,C01_30_34_Mar_DFM_F,C01_30_34_N_mar_M,C01_30_34_N_mar_F,C01_30_34_T_M,C01_30_34_T_F,C01_30_34_T_P,C01_35_39_Mar_RegM_M,C01_35_39_Mar_RegM_F,C01_35_39_Mar_DFM_M,C01_35_39_Mar_DFM_F,C01_35_39_N_mar_M,C01_35_39_N_mar_F,C01_35_39_T_M,C01_35_39_T_F,C01_35_39_T_P,C01_40_44_Mar_RegM_M,C01_40_44_Mar_RegM_F,C01_40_44_Mar_DFM_M,C01_40_44_Mar_DFM_F,C01_40_44_N_mar_M,C01_40_44_N_mar_F,C01_40_44_T_M,C01_40_44_T_F,C01_40_44_T_P,C01_45_49_Mar_RegM_M,C01_45_49_Mar_RegM_F,C01_45_49_Mar_DFM_M,C01_45_49_Mar_DFM_F,C01_45_49_N_mar_M,C01_45_49_N_mar_F,C01_45_49_T_M,C01_45_49_T_F,C01_45_49_T_P,C01_50_54_Mar_RegM_M,C01_50_54_Mar_RegM_F,C01_50_54_Mar_DFM_M,C01_50_54_Mar_DFM_F,C01_50_54_N_mar_M,C01_50_54_N_mar_F,C01_50_54_T_M,C01_50_54_T_F,C01_50_54_T_P,C01_55_59_Mar_RegM_M,C01_55_59_Mar_RegM_F,C01_55_59_Mar_DFM_M,C01_55_59_Mar_DFM_F,C01_55_59_N_mar_M,C01_55_59_N_mar_F,C01_55_59_T_M,C01_55_59_T_F,C01_55_59_T_P,C01_60_64_Mar_RegM_M,C01_60_64_Mar_RegM_F,C01_60_64_Mar_DFM_M,C01_60_64_Mar_DFM_F,C01_60_64_N_mar_M,C01_60_64_N_mar_F,C01_60_64_T_M,C01_60_64_T_F,C01_60_64_T_P,C01_65_69_Mar_RegM_M,C01_65_69_Mar_RegM_F,C01_65_69_Mar_DFM_M,C01_65_69_Mar_DFM_F,C01_65_69_N_mar_M,C01_65_69_N_mar_F,C01_65_69_T_M,C01_65_69_T_F,C01_65_69_T_P,C01_70_74_Mar_RegM_M,C01_70_74_Mar_RegM_F,C01_70_74_Mar_DFM_M,C01_70_74_Mar_DFM_F,C01_70_74_N_mar_M,C01_70_74_N_mar_F,C01_70_74_T_M,C01_70_74_T_F,C01_70_74_T_P,C01_75_79_Mar_RegM_M,C01_75_79_Mar_RegM_F,C01_75_79_Mar_DFM_M,C01_75_79_Mar_DFM_F,C01_75_79_N_mar_M,C01_75_79_N_mar_F,C01_75_79_T_M,C01_75_79_T_F,C01_75_79_T_P,C01_80_84_Mar_RegM_M,C01_80_84_Mar_RegM_F,C01_80_84_Mar_DFM_M,C01_80_84_Mar_DFM_F,C01_80_84_N_mar_M,C01_80_84_N_mar_F,C01_80_84_T_M,C01_80_84_T_F,C01_80_84_T_P,C01_85o_Mar_RegM_M,C01_85o_Mar_RegM_F,C01_85o_Mar_DFM_M,C01_85o_Mar_DFM_F,C01_85o_N_mar_M,C01_85o_N_mar_F,C01_85o_T_M,C01_85o_T_F,C01_85o_T_P,C01_T_Marr_reg_marr_M,C01_T_Marr_reg_marr_F,C01_T_Mar_de_fa_mar_M,C01_T_Mar_de_fa_mar_F,C01_Tot_N_mar_M,C01_Tot_N_mar_F,C01_Tot_T_M,C01_Tot_T_F,C01_Tot_T_P,C06_15_19_Mar_RegM_M,C06_15_19_Mar_RegM_F,C06_15_19_Mar_DFM_M,C06_15_19_Mar_DFM_F,C06_15_19_N_mar_M,C06_15_19_N_mar_F,C06_15_19_T_M,C06_15_19_T_F,C06_15_19_T_P,C06_20_24_Mar_RegM_M,C06_20_24_Mar_RegM_F,C06_20_24_Mar_DFM_M,C06_20_24_Mar_DFM_F,C06_20_24_N_mar_M,C06_20_24_N_mar_F,C06_20_24_T_M,C06_20_24_T_F,C06_20_24_T_P,C06_25_29_Mar_RegM_M,C06_25_29_Mar_RegM_F,C06_25_29_Mar_DFM_M,C06_25_29_Mar_DFM_F,C06_25_29_N_mar_M,C06_25_29_N_mar_F,C06_25_29_T_M,C06_25_29_T_F,C06_25_29_T_P,C06_30_34_Mar_RegM_M,C06_30_34_Mar_RegM_F,C06_30_34_Mar_DFM_M,C06_30_34_Mar_DFM_F,C06_30_34_N_mar_M,C06_30_34_N_mar_F,C06_30_34_T_M,C06_30_34_T_F,C06_30_34_T_P,C06_35_39_Mar_RegM_M,C06_35_39_Mar_RegM_F,C06_35_39_Mar_DFM_M,C06_35_39_Mar_DFM_F,C06_35_39_N_mar_M,C06_35_39_N_mar_F,C06_35_39_T_M,C06_35_39_T_F,C06_35_39_T_P,C06_40_44_Mar_RegM_M,C06_40_44_Mar_RegM_F,C06_40_44_Mar_DFM_M,C06_40_44_Mar_DFM_F,C06_40_44_N_mar_M,C06_40_44_N_mar_F,C06_40_44_T_M,C06_40_44_T_F,C06_40_44_T_P,C06_45_49_Mar_RegM_M,C06_45_49_Mar_RegM_F
111,19,39,97,255,10407,9913,10523,10207,20730,439,947,1077,1598,8053,7046,9569,9591,19160,2685,3983,1638,1648,4978,4049,9301,9680,18981,5011,6006,1379,1297,3400,3099,9790,10402,20192,6136,7058,1030,964,3076,3029,10242,11051,21293,7052,7461,863,807,2933,3220,10848,11488,22336,7012,7167,679,653,2601,2851,10292,10671,20963,6978,6896,534,474,2227,2740,9739,10110,19849,5959,5603,338,283,1750,2241,8047,8127,16174,4855,4646,196,139,1386,2092,6437,6877,13314,4372,3998,105,71,1171,2243,5648,6312,11960,4197,3593,81,38,1308,3035,5586,6666,12252,3372,2431,43,27,1174,3327,4589,5785,10374,1669,1025,18,12,793,2721,2480,3758,6238,640,333,12,11,623,2141,1275,2485,3760,60396,61186,8090,8277,45880,53747,114366,123210,237576,5,32,88,245,10291,9786,10384,10063,20447,340,690,1181,1790,8444,7445,9965,9925,19890,1993,3019,1877,1976,4493,3761,8363,8756,17119,4453,5542,1610,1472,3163,3034,9226,10048,19274,5716,6412,1227,1162,2839,2923,9782,10497,20279,6155,6918,1043,1039,2994,3106,10192,11063,21255,6889,7167
112,22,35,82,226,6777,6023,6881,6284,13165,207,448,527,780,3505,2745,4239,3973,8212,1151,1777,822,887,2262,2054,4235,4718,8953,2341,2977,783,850,1772,1874,4896,5701,10597,3330,4055,885,870,1962,2223,6177,7148,13325,4339,4849,814,854,2165,2703,7318,8406,15724,4471,4683,714,632,2168,2462,7353,7777,15130,4400,4195,574,428,1770,1856,6744,6479,13223,3632,3459,293,217,1179,1418,5104,5094,10198,3196,3202,181,135,960,1378,4337,4715,9052,3151,2937,116,80,922,1490,4189,4507,8696,3136,2610,70,45,953,1933,4159,4588,8747,2413,1787,60,37,847,2089,3320,3913,7233,1312,769,23,20,580,1673,1915,2462,4377,533,223,15,4,414,1333,962,1560,2522,37634,38006,5959,6065,28236,33254,71829,77325,149154,7,14,84,217,7003,6248,7094,6479,13573,147,354,640,966,3841,3061,4628,4381,9009,881,1408,937,1005,2159,1901,3977,4314,8291,2104,2714,1048,1106,1798,1869,4950,5689,10639,3077,3694,993,1058,1765,2022,5835,6774,12609,3695,4302,1012,989,2026,2466,6733,7757,14490,4429,4738
113,3,22,68,231,4836,4357,4907,4610,9517,236,568,703,889,2953,2285,3892,3742,7634,1484,2035,809,756,1866,1395,4159,4186,8345,2450,3102,528,518,1241,1048,4219,4668,8887,3232,3579,466,414,1192,990,4890,4983,9873,3560,3723,354,347,1099,1057,5013,5127,10140,3285,3356,307,246,990,930,4582,4532,9114,3199,3066,205,168,926,877,4330,4111,8441,2554,2471,115,90,690,712,3359,3273,6632,2297,2065,72,55,620,758,2989,2878,5867,1840,1598,41,17,526,885,2407,2500,4907,1613,1231,18,18,563,1104,2194,2353,4547,1072,761,16,8,420,1235,1508,2004,3512,529,305,5,0,279,1001,813,1306,2119,238,94,5,6,209,791,452,891,1343,27592,27976,3712,3763,18410,19425,49714,51164,100878,4,17,90,197,4655,4347,4749,4561,9310,203,442,655,1000,2905,2466,3763,3908,7671,1074,1570,840,784,1608,1381,3522,3735,7257,2128,2659,623,579,1139,1104,3890,4342,8232,2731,3137,480,453,1020,1037,4231,4627,8858,3167,3402,406,412,1101,1048,4674,4862,9536,3331,3428
114,10,15,25,110,3626,3350,3661,3475,7136,165,355,312,458,1709,1261,2186,2074,4260,833,1211,493,490,1116,876,2442,2577,5019,1564,2124,425,377,863,881,2852,3382,6234,2363,2743,377,421,884,997,3624,4161,7785,2788,3088,361,339,980,1142,4129,4569,8698,2604,2658,274,268,896,1005,3774,3931,7705,2625,2711,223,254,779,924,3627,3889,7516,2433,2601,184,165,646,852,3263,3618,6881,2509,2422,121,78,627,870,3257,3370,6627,2302,2127,72,48,585,962,2959,3137,6096,2239,1690,51,24,628,1166,2918,2880,5798,1518,1014,26,9,488,1159,2032,2182,4214,669,415,8,6,320,893,997,1314,2311,269,143,4,4,235,745,508,892,1400,24891,25317,2956,3051,14382,17083,42229,45451,87680,3,7,40,126,3994,3581,4037,3714,7751,133,294,363,525,1796,1416,2292,2235,4527,651,954,512,526,907,816,2070,2296,4366,1405,1773,514,487,773,827,2692,3087,5779,1951,2386,447,459,807,961,3205,3806,7011,2470,2797,444,426,954,1189,3868,4412,8280,2758,2938
115,9,18,13,36,7322,6972,7344,7026,14370,179,434,198,328,5200,4373,5577,5135,10712,1512,2438,478,540,2684,1900,4674,4878,9552,3408,4452,430,403,1263,1008,5101,5863,10964,4966,5746,345,329,831,860,6142,6935,13077,5676,6392,313,318,711,947,6700,7657,14357,5881,6000,249,282,624,1011,6754,7293,14047,5993,5764,252,211,636,993,6881,6968,13849,4680,3871,166,130,496,839,5342,4840,10182,3041,2231,97,42,294,611,3432,2884,6316,1778,1360,27,23,259,586,2064,1969,4033,1389,1013,19,8,262,725,1670,1746,3416,872,630,8,4,248,893,1128,1527,2655,475,283,7,5,193,694,675,982,1657,193,86,3,0,168,689,364,775,1139,40052,40718,2605,2659,21191,23101,63848,66478,130326,0,16,14,40,7988,7601,8002,7657,15659,141,372,219,381,5816,5154,6176,5907,12083,1206,1958,519,566,2627,2031,4352,4555,8907,3425,4515,529,502,1419,1136,5373,6153,11526,5020,6097,436,438,954,1008,6410,7543,13953,6009,6565,381,423,823,1080,7213,8068,15281,6226,6488
116,22,73,68,175,9378,8979,9468,9227,18695,665,1616,674,1055,7209,6089,8548,8760,17308,3515,5068,1202,1191,4381,3631,9098,9890,18988,5708,6793,987,964,2949,2756,9644,10513,20157,6644,6839,780,701,2282,2385,9706,9925,19631,6422,6521,577,554,1904,2317,8903,9392,18295,6012,5992,444,379,1613,2047,8069,8418,16487,5960,5413,337,259,1403,2063,7700,7735,15435,4253,3531,189,140,1037,1602,5479,5273,10752,3070,2437,77,49,808,1428,3955,3914,7869,2229,1712,47,30,626,1437,2902,3179,6081,1720,1228,20,16,570,1434,2310,2678,4988,1046,636,19,7,415,1308,1480,1951,3431,400,224,7,0,205,791,612,1015,1627,148,76,5,3,168,498,321,577,898,47814,48159,5433,5523,34948,38765,88195,92447,180642,24,57,67,173,9709,9072,9800,9302,19102,483,1243,730,1168,7675,6702,8888,9113,18001,2958,4655,1255,1353,4564,3797,8777,9805,18582,5693,6792,1156,1038,2837,2830,9686,10660,20346,6383,6828,887,867,2380,2569,9650,10264,19914,6682,6701,754,652,2095,2442,9531,9795,19326,6259,6109
117,9,27,59,119,4248,4303,4316,4449,8765,258,611,950,1334,7679,7703,8887,9648,18535,1689,2687,2624,2531,7918,6511,12231,11729,23960,3144,3652,2668,1915,5841,4589,11653,10156,21809,3211,3207,1992,1229,4350,3093,9553,7529,17082,2753,2703,1352,781,3359,2710,7464,6194,13658,2426,2532,874,570,2549,2409,5849,5511,11360,2469,2410,619,375,2302,2233,5390,5018,10408,2077,1874,342,176,1744,1744,4163,3794,7957,1825,1575,154,64,1345,1492,3324,3131,6455,1531,1251,95,23,1130,1302,2756,2576,5332,1311,943,39,24,1000,1512,2350,2479,4829,810,494,20,29,763,1446,1593,1969,3562,383,227,11,8,407,1085,801,1320,2121,236,104,16,3,317,941,569,1048,1617,24132,24297,11815,9181,44952,43073,80899,76551,157450,9,25,65,126,3819,3857,3893,4008,7901,235,573,1053,1501,7919,8466,9207,10540,19747,1728,2624,2983,3044,7976,7106,12687,12774,25461,3614,4303,3203,2381,5557,4982,12374,11666,24040,3533,3535,2356,1544,4224,3434,10113,8513,18626,2917,2811,1707,974,3474,2747,8098,6532,14630,2491,2417
118,9,17,29,62,5274,5310,5312,5389,10701,164,390,582,1015,7800,7610,8546,9015,17561,1541,2487,2142,2425,6995,6601,10678,11513,22191,3459,4349,1969,1806,4682,4504,10110,10659,20769,4179,4518,1297,994,2946,3044,8422,8556,16978,3972,4305,886,655,2238,2553,7096,7513,14609,3676,3829,646,481,1889,2486,6211,6796,13007,3941,3985,500,413,1736,2544,6177,6942,13119,3227,2999,300,185,1358,1978,4885,5162,10047,2632,2370,164,76,1038,1611,3834,4057,7891,2169,1800,76,42,807,1629,3052,3471,6523,2098,1712,60,35,835,1971,2993,3718,6711,1709,1282,37,17,782,2421,2528,3720,6248,999,581,14,9,545,1947,1558,2537,4095,609,218,14,10,448,1798,1071,2026,3097,34384,34842,8716,8225,39373,48007,82473,91074,173547,8,9,21,58,4768,4717,4797,4784,9581,133,294,562,905,6680,6843,7375,8042,15417,1073,1819,1912,2365,5720,5762,8705,9946,18651,3410,4359,2281,2065,3939,4152,9630,10576,20206,4175,4699,1365,1139,2731,2937,8271,8775,17046,4121,4240,972,805,1981,2460,7074,7505,14579,3678,3898
119,44,263,44,130,14946,14068,15034,14461,29495,984,2738,598,951,13394,11222,14976,14911,29887,5111,8005,1254,1392,9664,7409,16029,16806,32835,9176,11482,1087,1063,6369,5184,16632,17729,34361,11497,12241,1015,920,4981,4616,17493,17777,35270,11364,11464,841,762,4151,4471,16356,16697,33053,10346,10306,587,583,3390,4024,14323,14913,29236,10060,9614,504,416,3012,3775,13576,13805,27381,8608,7465,306,216,2466,3170,11380,10851,22231,7323,6422,185,99,1883,3043,9391,9564,18955,6394,5399,95,56,1601,3268,8090,8723,16813,5740,4458,67,42,1687,4242,7494,8742,16236,4467,3250,44,32,1495,4854,6006,8136,14142,2392,1433,24,12,1130,3821,3546,5266,8812,1031,507,6,8,886,3084,1923,3599,5522,94537,95047,6657,6682,71055,80251,172249,181980,354229,24,198,33,120,14849,14072,14906,14390,29296,830,2705,660,1017,14083,12075,15573,15797,31370,4737,7523,1358,1461,9757,7329,15852,16313,32165,9133,10895,1289,1216,5945,5242,16367,17353,33720,10511,11914,928,962,4587,4629,16026,17505,33531,11430,11625,966,858,4258,4738,16654,17221,33875,10961,10726
120,11,24,19,68,5940,5695,5970,5787,11757,246,625,504,806,6540,6157,7290,7588,14878,2048,3221,1462,1739,5814,5110,9324,10070,19394,4408,5429,1458,1455,3945,3809,9811,10693,20504,5229,5844,1083,1001,2901,3082,9213,9927,19140,5023,5284,814,803,2278,2752,8115,8839,16954,4634,4632,658,646,1842,2592,7134,7870,15004,4449,4258,562,459,1718,2424,6729,7141,13870,3409,3099,290,187,1343,1807,5042,5093,10135,2922,2651,162,84,1011,1526,4095,4261,8356,2612,2121,79,27,821,1494,3512,3642,7154,2290,1641,36,23,806,1949,3132,3613,6745,1589,1018,27,15,628,2023,2244,3056,5300,838,488,10,13,437,1658,1285,2159,3444,422,174,10,7,389,1488,821,1669,2490,40130,40509,7174,7333,36413,43566,83717,91408,175125,7,20,23,54,5931,5619,5961,5693,11654,259,615,530,832,6905,6440,7694,7887,15581,1951,3061,1509,1744,5553,4818,9013,9623,18636,4703,5490,1606,1591,3381,3669,9690,10750,20440,5219,5964,1208,1125,2624,3073,9051,10162,19213,5281,5570,912,905,2231,2961,8424,9436,17860,4865,4854
121,15,21,26,83,9814,9803,9855,9907,19762,228,580,644,1105,9500,8896,10372,10581,20953,2368,3782,2108,2286,7089,6204,11565,12272,23837,5795,7344,1725,1549,4215,3945,11735,12838,24573,7747,9066,1032,932,2787,3008,11566,13006,24572,8607,9298,818,747,2215,2967,11640,13012,24652,8100,8644,703,643,1960,3057,10763,12344,23107,8348,8312,630,522,1938,3236,10916,12070,22986,6945,6114,428,265,1463,2580,8836,8959,17795,4980,4274,236,114,1042,2023,6258,6411,12669,3807,3244,87,31,754,1977,4648,5252,9900,3498,2826,54,35,851,2559,4403,5420,9823,2809,2088,39,19,761,3049,3609,5156,8765,1575,989,14,11,612,2824,2201,3824,6025,835,424,14,5,595,2632,1444,3061,4505,65657,67006,8558,8347,45596,58760,119811,134113,253924,7,19,22,69,9649,9637,9678,9725,19403,217,495,648,1097,8979,8648,9844,10240,20084,2007,3300,2072,2385,6276,5455,10355,11140,21495,5779,7222,1993,1726,3821,3828,11593,12776,24369,7887,9227,1184,1090,2684,3119,11755,13436,25191,8694,9581,972,844,2123,2940,11789,13365,25154,8693,9047
122,16,23,15,68,5957,5619,5988,5710,11698,164,411,461,821,5585,4550,6210,5782,11992,1553,2488,1342,1506,4467,3286,7362,7280,14642,3823,4949,1249,1131,2881,2208,7953,8288,16241,5249,5889,877,825,2146,1815,8272,8529,16801,5284,5646,672,626,1769,1753,7725,8025,15750,4927,5029,526,554,1406,1750,6859,7333,14192,4993,4855,486,348,1353,1772,6832,6975,13807,4421,4321,297,183,1034,1512,5752,6016,11768,3592,3061,133,79,743,1297,4468,4437,8905,2706,2261,55,34,556,1300,3317,3595,6912,2436,2025,36,21,588,1743,3060,3789,6849,1959,1456,24,10,624,2123,2607,3589,6196,1088,707,19,7,521,1904,1628,2618,4246,572,238,3,3,405,1619,980,1860,2840,42783,43359,6195,6216,30035,34251,79013,83826,162839,3,13,14,67,6154,5710,6171,5790,11961,112,284,405,715,4899,4266,5416,5265,10681,1083,1828,1294,1618,3469,2663,5846,6109,11955,3617,4687,1535,1359,2517,2114,7669,8160,15829,5197,6048,986,1011,1803,1772,7986,8831,16817,5677,5978,793,773,1669,1824,8139,8575,16714,5185,5332
123,11,48,57,163,8836,8273,8904,8484,17388,501,1149,685,990,5670,4830,6856,6969,13825,2708,3814,1103,1087,3292,2775,7103,7676,14779,4420,5210,830,823,1828,2011,7078,8044,15122,5371,5962,700,658,1487,1872,7558,8492,16050,6019,6322,562,536,1289,1901,7870,8759,16629,5740,5607,455,414,1218,1807,7413,7828,15241,5564,4937,340,278,1103,1594,7007,6809,13816,3586,2959,192,131,839,1184,4617,4274,8891,2455,1899,90,57,544,973,3089,2929,6018,1616,1229,37,22,374,905,2027,2156,4183,1149,862,24,20,357,1009,1530,1891,3421,807,541,18,12,289,971,1114,1524,2638,375,210,4,4,199,683,578,897,1475,149,79,0,6,124,489,273,574,847,40471,40828,5097,5201,27449,31277,73017,77306,150323,10,32,58,161,8733,8023,8801,8216,17017,346,808,710,1107,6233,5387,7289,7302,14591,2042,3134,1110,1134,3129,2690,6281,6958,13239,4007,4838,1013,918,2029,2120,7049,7876,14925,4834,5350,790,741,1512,1934,7136,8025,15161,5356,5696,625,653,1470,1984,7451,8333,15784,5616,5760
124,18,45,101,274,10719,9783,10838,10102,20940,714,1427,1003,1431,7264,5842,8981,8700,17681,3626,4967,1562,1499,4142,3343,9330,9809,19139,5720,6558,1199,1132,2499,2512,9418,10202,19620,6520,7182,961,959,2146,2394,9627,10535,20162,7330,7895,782,786,2105,2543,10217,11224,21441,7016,6955,620,638,1850,2351,9486,9944,19430,6933,6226,483,443,1708,2206,9124,8875,17999,4715,4005,288,202,1134,1777,6137,5984,12121,3246,2701,134,80,818,1524,4198,4305,8503,2312,1807,78,35,671,1478,3061,3320,6381,1789,1385,44,19,636,1601,2469,3005,5474,1331,953,18,9,547,1758,1896,2720,4616,638,420,8,6,344,1282,990,1708,2698,293,141,3,3,275,938,571,1082,1653,52201,52667,7284,7516,36858,41332,96343,101515,197858,13,32,90,249,9894,9496,9997,9777,19774,458,1020,1070,1669,7357,6049,8885,8738,17623,2675,3684,1700,1707,3754,3140,8129,8531,16660,4817,5747,1443,1256,2564,2525,8824,9528,18352,5806,6314,1137,1101,2111,2323,9054,9738,18792,6059,6529,928,942,2030,2520,9017,9991,19008,6520,6990
125,25,196,37,129,10591,10097,10653,10422,21075,769,2117,534,871,10146,8299,11449,11287,22736,3717,5872,1079,1142,7364,5186,12160,12200,24360,6597,7986,961,842,4738,3592,12296,12420,24716,8239,8527,680,608,3649,3104,12568,12239,24807,8058,7994,593,542,3071,3042,11722,11578,23300,7149,6923,428,425,2436,2886,10013,10234,20247,6936,6629,351,281,2192,2669,9479,9579,19058,5882,5159,218,162,1623,2063,7723,7384,15107,4883,4043,130,75,1331,1947,6344,6065,12409,3775,3086,64,31,1058,2104,4897,5221,10118,3254,2511,47,30,1037,2664,4338,5205,9543,2262,1629,27,14,899,3017,3188,4660,7848,1175,676,7,7,639,2156,1821,2839,4660,497,235,5,0,451,1580,953,1815,2768,63218,63583,5161,5159,51225,54406,119604,123148,242752,17,153,35,104,11343,10472,11395,10729,22124,792,2436,593,902,11026,8910,12411,12248,24659,4050,6350,1179,1280,7825,5375,13054,13005,26059,7302,8324,958,892,4566,3765,12826,12981,25807,7720,8316,740,737,3490,3402,11950,12455,24405,8351,8207,651,613,3006,3289,12008,12109,24117,7643,7318
126,6,20,11,48,4759,4473,4776,4541,9317,166,414,301,415,4665,4206,5132,5035,10167,1229,1940,586,662,2999,2492,4814,5094,9908,2681,3486,509,474,1816,1599,5006,5559,10565,3877,4185,360,326,1383,1324,5620,5835,11455,3876,4193,278,277,1163,1389,5317,5859,11176,3611,3783,242,235,1002,1332,4855,5350,10205,3600,3345,215,159,898,1347,4713,4851,9564,2678,2453,110,82,625,1050,3413,3585,6998,2239,2008,63,26,466,970,2768,3004,5772,1890,1656,25,10,440,935,2355,2601,4956,1813,1460,16,9,438,1406,2267,2875,5142,1380,1018,7,5,424,1585,1811,2608,4419,780,456,5,5,319,1237,1104,1698,2802,336,160,3,0,262,1074,601,1234,1835,30162,30577,2731,2733,21659,26419,54552,59729,114281,6,16,11,30,4522,4434,4539,4480,9019,155,366,335,477,4973,4676,5463,5519,10982,1025,1591,544,619,2871,2400,4440,4610,9050,2483,3091,518,458,1528,1477,4529,5026,9555,3257,3992,382,363,1146,1288,4785,5643,10428,4015,4219,314,310,1070,1328,5399,5857,11256,3828,4038
127,25,152,34,123,12220,11413,12279,11688,23967,775,2222,439,738,9784,8154,10998,11114,22112,4118,6564,817,927,6459,4958,11394,12449,23843,7018,8665,847,790,4281,3556,12146,13011,25157,8881,8911,758,708,3409,3020,13048,12639,25687,8802,9046,606,536,2754,2995,12162,12577,24739,7966,7819,424,394,1967,2493,10357,10706,21063,7524,6830,305,260,1718,2253,9547,9343,18890,5652,4571,199,127,1219,1703,7070,6401,13471,4406,3659,112,59,1017,1818,5535,5536,11071,3469,2590,60,50,855,1936,4384,4576,8960,2566,1772,39,22,762,1992,3367,3786,7153,1592,923,19,14,576,1822,2187,2759,4946,658,332,13,7,322,1115,993,1454,2447,292,97,5,3,281,810,578,910,1488,63744,64153,4677,4758,47624,50038,116045,118949,234994,13,107,38,107,12126,11400,12177,11614,23791,587,1862,428,724,10243,8890,11258,11476,22734,3004,5080,758,824,6273,5040,10035,10944,20979,6016,7849,735,749,3916,3656,10667,12254,22921,7565,8294,713,639,3073,3292,11351,12225,23576,8673,8492,649,639,2865,3233,12187,12364,24551,8303,8275
128,9,13,30,92,7001,6562,7040,6667,13707,252,589,489,781,5870,4662,6611,6032,12643,2025,3024,1079,1136,3877,2802,6981,6962,13943,3823,4740,789,733,2229,1706,6841,7179,14020,4990,5557,571,483,1620,1471,7181,7511,14692,5511,5944,428,425,1432,1505,7371,7874,15245,5365,5536,355,342,1197,1433,6917,7311,14228,5535,5214,315,247,1043,1425,6893,6886,13779,4380,3898,180,136,731,1194,5291,5228,10519,3087,2663,101,58,554,1001,3742,3722,7464,2411,2184,49,19,460,1076,2920,3279,6199,2366,1994,27,14,450,1491,2843,3499,6342,1715,1184,19,15,432,1628,2166,2827,4993,805,508,8,7,344,1265,1157,1780,2937,350,167,5,3,264,1046,619,1216,1835,42624,43215,4445,4491,27504,30267,74573,77973,152546,3,11,18,72,6921,6658,6942,6741,13683,149,363,432,749,5652,4843,6233,5955,12188,1387,2126,1084,1230,3214,2349,5685,5705,11390,3567,4453,964,819,1974,1675,6505,6947,13452,4470,5197,701,647,1482,1500,6653,7344,13997,4932,5325,520,527,1413,1533,6865,7385,14250,5294,5549
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
