region_id,C01_OO_DS_Sep_house,C01_OO_DS_SemiDRTHT,C01_OO_DS_FUA,C01_OO_DS_OD,C01_OO_DS_NS_,C01_Owned_Outright_Tot,C01_OWM_DS_Sep_house,C01_OWM_DS_SemiDRTHT,C01_OWM_DS_FUA,C01_OWM_DS_OD,C01_OWM_DS_NS_,C01_Owned_with_mortgage_Tot,C01_R_REA_DS_Sep_house,C01_R_REA_DS_SemiDRTHT,C01_R_REA_DS_FUA,C01_R_REA_DS_OD,C01_R_REA_DS_NS_,C01_R_Real_Estate_Agent_Tot,C01_R_STHA_DS_Sep_house,C01_R_STHA_DS_SemiDRTHT,C01_R_STHA_DS_FUA,C01_R_STHA_DS_OD,C01_R_STHA_DS_NS_,C01_R_ST_House_Auth_Tot,C01_R_PNISH_DS_Sep_house,C01_R_PNISH_DS_SemiDRTHT,C01_R_PNISH_DS_FUA,C01_R_PNISH_DS_OD,C01_R_PNISH_DS_NS_,C01_R_Psn_NI_SameHsehld_Tot,C01_R_HCCCG_DS_Sep_house,C01_R_HCCCG_DS_SemiDRTHT,C01_R_HCCCG_DS_FUA,C01_R_HCCCG_DS_OD,C01_R_HCCCG_DS_NS_,C01_R_HCCCG_Tot,C01_R_OLT_DS_Sep_house,C01_R_OLT_DS_SemiDRTHT,C01_R_OLT_DS_FUA,C01_R_OLT_DS_OD,C01_R_OLT_DS_NS_,C01_R_Oth_Llord_Type_Tot,C01_R_LT_NS_DS_Sep_house,C01_R_LT_NS_DS_SemiDRTHT,C01_R_LT_NS_DS_FUA,C01_R_LT_NS_DS_OD,C01_R_LT_NS_DS_NS_,C01_R_Llord_Type_NS_T,C01_R_Tot_DS_Sep_house,C01_R_Tot_DS_SemiDRTHT,C01_R_Tot_DS_FUA,C01_R_Tot_DS_OD,C01_R_Tot_DS_NS_,C01_R_T_T,C01_OTT_DS_Sep_house,C01_OTT_DS_SemiDRTHT,C01_OTT_DS_FUA,C01_OTT_DS_OD,C01_OTT_DS_NS_,C01_OTT_Tot,C01_TT_NS_DS_Sep_house,C01_TT_NS_DS_SemiDRTHT,C01_TT_NS_DS_FUA,C01_TT_NS_DS_OD,C01_TT_NS_DS_NS_,C01_TT_NS_T,C01_Tot_DS_Sep_house,C01_Tot_DS_SemiDRTHT,C01_Tot_DS_FUA,C01_Tot_DS_OD,C01_Tot_DS_NS_,C01_T_T,C06_OO_DS_Sep_house,C06_OO_DS_SemiDRTHT,C06_OO_DS_FUA,C06_OO_DS_OD,C06_OO_DS_NS_,C06_OO_Tot,C06_OWM_DS_Sep_house,C06_OWM_DS_SemiDRTHT,C06_OWM_DS_FUA,C06_OWM_DS_OD,C06_OWM_DS_NS_,C06_OWM_Tot,C06_R_REA_DS_Sep_house,C06_R_REA_DS_SemiDRTHT,C06_R_REA_DS_FUA,C06_R_REA_DS_OD,C06_R_REA_DS_NS_,C06_R_REA_Tot,C06_R_STHA_DS_Sep_house,C06_R_STHA_DS_SemiDRTHT,C06_R_STHA_DS_FUA,C06_R_STHA_DS_OD,C06_R_STHA_DS_NS_,C06_R_STHA_Tot,C06_R_PNISH_DS_Sep_house,C06_R_PNISH_DS_SemiDRTHT,C06_R_PNISH_DS_FUA,C06_R_PNISH_DS_OD,C06_R_PNISH_DS_NS_,C06_R_PNISH_Tot,C06_R_HCCCG_DS_Sep_house,C06_R_HCCCG_DS_SemiDRTHT,C06_R_HCCCG_DS_FUA,C06_R_HCCCG_DS_OD,C06_R_HCCCG_DS_NS_,C06_R_HCCCG_Tot,C06_R_OLT_DS_Sep_house,C06_R_OLT_DS_SemiDRTHT,C06_R_OLT_DS_FUA,C06_R_OLT_DS_OD,C06_R_OLT_DS_NS_,C06_R_OLT_Tot,C06_R_LT_NS_DS_Sep_house,C06_R_LT_NS_DS_SemiDRTHT,C06_R_LT_NS_DS_FUA,C06_R_LT_NS_DS_OD,C06_R_LT_NS_DS_NS_,C06_R_LT_NS_T,C06_R_Tot_DS_Sep_house,C06_R_Tot_DS_SemiDRTHT,C06_R_Tot_DS_FUA,C06_R_Tot_DS_OD,C06_R_Tot_DS_NS_,C06_R_T_T,C06_OTT_DS_Sep_house,C06_OTT_DS_SemiDRTHT,C06_OTT_DS_FUA,C06_OTT_DS_OD,C06_OTT_DS_NS_,C06_OTT_Tot,C06_TT_NS_DS_Sep_house,C06_TT_NS_DS_SemiDRTHT,C06_TT_NS_DS_FUA,C06_TT_NS_DS_OD,C06_TT_NS_DS_NS_,C06_TT_NS_T,C06_Tot_DS_Sep_house,C06_Tot_DS_SemiDRTHT,C06_Tot_DS_FUA,C06_Tot_DS_OD,C06_Tot_DS_NS_,C06_T_T,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_FUA,C11_OO_DS_OD,C11_OO_DS_NS_,C11_OO_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_FUA,C11_OWM_DS_OD,C11_OWM_DS_NS_,C11_OWM_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_FUA,C11_R_REA_DS_OD,C11_R_REA_DS_NS_,C11_R_REA_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_FUA,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS_,C11_R_STHA_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemiDRTHT,C11_R_PNISH_DS_FUA,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS_,C11_R_PNISH_Tot,C11_R_HCCCG_DS_Sep_house,C11_R_HCCCG_DS_SemiDRTHT,C11_R_HCCCG_DS_FUA,C11_R_HCCCG_DS_OD,C11_R_HCCCG_DS_NS_,C11_R_HCCCG_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemiDRTHT,C11_R_OLT_DS_FUA,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS_,C11_R_OLT_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemiDRTHT,C11_R_LT_NS_DS_FUA,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS_,C11_R_LT_NS_T,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemiDRTHT,C11_R_Tot_DS_FUA,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS_,C11_R_T_T,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT
101,29191,1293,1067,1037,145,32733,15447,615,430,153,82,16727,3638,1352,2420,80,50,7540,1825,165,333,6,12,2341,3961,567,1133,324,59,6044,271,74,102,4,14,465,1725,112,283,229,36,2385,425,41,83,37,8,594,11845,2311,4354,680,179,19369,675,132,221,139,14,1181,2556,286,705,230,189,3966,59714,4637,6777,2239,609,73976,27302,1184,911,911,18,30326,21432,794,686,235,12,23159,4988,1218,2486,47,4,8743,1895,240,332,5,4,2476,3830,371,699,139,7,5046,271,145,94,3,10,523,1128,64,89,258,3,1542,729,49,77,48,5,908,12841,2087,3777,500,33,19238,465,129,57,45,0,696,3456,454,1168,444,114,5636,65496,4648,6599,2135,177,79055,28170,1388,898,755,59,31270,23603,1177,845,166,25,25816,5513,1682,2546,63,22,9826,1731,303,341,6,0,2381,4223,563,645,141,16,5588,279,155,93,0,4,531,1147,90,115,307,11,1670,592,58,57,31,3,741,13485,2851,3797,548,56,20737,478,151
102,39112,4312,1736,1658,677,47495,28015,794,298,85,125,29317,9081,2602,1866,145,82,13776,1656,1147,861,3,14,3681,4745,883,725,480,83,6916,202,144,93,19,28,486,824,114,141,161,62,1302,432,56,87,34,9,618,16940,4946,3773,842,278,26779,965,574,495,113,181,2328,3414,523,471,209,157,4774,88446,11149,6773,2907,1418,110693,34106,3973,1868,857,36,40840,34632,1483,604,77,11,36807,11648,3097,2457,199,3,17404,1672,1114,846,3,0,3635,4312,628,466,110,0,5516,222,186,191,4,0,603,532,69,66,284,3,954,509,109,83,28,0,729,18895,5203,4109,628,6,28841,549,697,398,17,0,1661,5574,1070,1045,176,24,7889,93756,12426,8024,1755,77,116038,33777,4467,1960,710,20,40934,37224,2194,876,68,31,40393,12589,3497,3104,116,55,19361,1484,1266,1010,3,3,3766,4966,761,549,93,20,6389,204,211,250,0,0,665,586,104,73,363,6,1132,436,110,82,21,3,652,20265,5949,5068,596,87,31965,480,701
103,30020,563,422,435,181,31621,15768,218,114,108,78,16286,4565,958,1496,140,41,7200,2662,251,533,0,12,3458,3715,341,689,280,34,5059,305,104,144,8,9,570,1561,95,166,152,19,1993,537,26,58,29,3,653,13345,1775,3086,609,118,18933,688,34,87,62,18,889,2234,133,214,168,86,2835,62055,2723,3923,1382,481,70564,26872,542,507,450,26,28397,20539,272,160,114,16,21101,5896,931,1769,80,4,8680,2596,247,446,13,16,3318,3528,201,341,113,3,4186,269,114,100,3,0,486,960,43,115,216,5,1339,806,26,72,32,0,936,14055,1562,2843,457,28,18945,475,55,44,20,0,594,3145,177,321,159,6,3808,65086,2608,3875,1200,76,72845,26656,663,323,332,19,27993,22199,363,164,85,25,22836,7047,1453,1584,81,7,10172,2294,276,497,7,0,3074,4096,284,291,71,12,4754,273,111,119,7,0,510,1010,63,88,136,6,1303,679,28,44,18,0,769,15399,2215,2623,320,25,20582,453,77
104,17923,1098,810,1668,174,21673,9280,283,204,126,30,9923,3079,1039,1462,42,16,5638,979,258,494,0,0,1731,2816,418,767,366,41,4408,236,79,70,6,3,394,526,53,167,205,14,965,234,29,72,35,3,373,7870,1876,3032,654,77,13509,359,126,149,131,14,779,1001,133,217,257,57,1665,36433,3516,4412,2836,352,47549,17115,1050,822,1516,8,20511,12426,472,326,146,3,13373,3742,1124,1666,41,0,6573,993,363,381,3,0,1740,2673,324,545,132,0,3674,210,82,52,6,0,350,343,35,67,384,0,829,343,46,49,39,0,477,8304,1974,2760,605,0,13643,210,103,77,45,0,435,1658,253,414,251,3,2579,39713,3852,4399,2563,14,50541,17636,963,682,1500,6,20787,13409,487,299,111,4,14310,4683,1243,1725,43,5,7699,930,348,408,3,0,1689,2797,375,494,120,6,3792,204,105,102,8,11,430,347,38,75,377,7,844,311,36,45,30,0,422,9272,2145,2849,581,29,14876,311,117
105,19199,209,181,892,103,20584,8492,94,40,108,32,8766,1907,396,820,40,12,3175,1708,40,273,0,18,2039,3004,150,426,228,28,3836,670,58,128,7,28,891,2071,84,209,154,30,2548,476,16,49,44,10,595,9836,744,1905,473,126,13084,568,50,84,118,24,844,1838,54,192,292,75,2451,39933,1151,2402,1883,360,45729,16104,375,163,774,6,17422,10868,192,89,117,10,11276,2598,309,852,35,5,3799,1590,58,269,4,0,1921,2542,91,245,91,0,2969,605,29,170,5,3,812,1420,50,213,182,0,1865,758,30,51,48,0,887,9513,567,1800,365,8,12253,392,83,43,51,3,572,2578,118,349,363,9,3417,39455,1335,2444,1670,36,44940,15420,148,258,743,78,16647,11665,111,133,65,25,11999,3130,481,860,34,6,4511,1496,109,312,3,13,1933,2727,107,248,96,10,3188,553,40,146,3,0,742,1391,72,228,170,8,1869,628,14,43,39,3,727,9925,823,1837,345,40,12970,398,23
106,30820,884,437,720,187,33048,19589,290,130,129,111,20249,5864,1423,1445,69,59,8860,2768,310,391,0,11,3480,3323,356,473,279,29,4460,143,106,58,0,20,327,1891,119,115,154,16,2295,398,29,58,25,5,515,14387,2343,2540,527,140,19937,780,126,88,77,130,1201,2537,229,311,143,98,3318,68113,3872,3506,1596,666,77753,27731,1080,560,554,26,29951,26793,543,305,112,14,27767,7802,1351,1887,71,5,11116,2671,262,473,0,3,3409,3126,227,303,69,3,3728,171,132,81,14,0,398,1306,82,48,288,5,1729,649,53,59,25,0,786,15725,2107,2851,467,16,21166,482,205,51,39,0,777,3753,314,390,262,11,4730,74484,4249,4157,1434,67,84391,27992,1305,569,606,11,30483,30012,825,304,105,7,31253,9295,2378,1705,69,24,13471,2481,449,605,0,3,3538,3708,368,295,77,8,4456,230,138,77,0,0,445,1351,123,72,384,8,1938,533,51,35,13,3,635,17598,3507,2789,543,46,24483,547,151
107,35537,1972,2263,790,189,40751,20785,1069,997,81,111,23043,4249,1708,4295,128,61,10441,4239,1535,2168,3,18,7963,3118,659,1987,229,42,6035,184,76,142,9,11,422,557,80,260,107,16,1020,272,48,145,24,4,493,12619,4106,8997,500,152,26374,712,266,398,72,101,1549,2366,348,991,177,89,3971,72019,7761,13646,1620,642,95688,30759,2351,2140,801,16,36067,26507,1726,1542,68,27,29870,5436,2416,4875,110,9,12846,3888,1528,2079,13,0,7508,2934,675,1231,45,3,4888,224,139,154,3,0,520,286,66,156,125,0,633,378,87,146,14,0,625,13146,4911,8641,310,12,27020,286,192,326,28,0,832,3601,712,1570,207,7,6097,74299,9892,14219,1414,62,99886,30955,2747,2064,711,12,36489,28829,2381,1779,50,9,33048,6274,2848,5201,151,21,14495,3629,1916,2025,3,4,7577,3332,798,1290,86,4,5510,178,147,193,0,5,523,358,70,165,161,0,754,301,59,132,5,0,497,14072,5838,9006,406,34,29356,382,153
108,30922,2341,1357,1902,193,36715,13689,332,292,161,54,14528,4699,1109,2335,83,54,8280,1392,364,530,19,27,2332,3625,481,980,567,58,5711,393,117,132,11,5,658,854,109,191,232,22,1408,353,39,78,53,7,530,11316,2219,4246,965,173,18919,601,434,272,179,62,1548,1651,165,387,264,69,2536,58179,5491,6554,3471,551,74246,29034,2462,1307,1953,13,34769,18443,636,405,175,3,19662,5983,1321,2800,97,4,10205,1334,469,524,14,0,2341,3465,397,724,143,3,4732,415,155,151,4,6,731,477,52,122,447,0,1098,552,70,112,55,0,789,12226,2464,4433,760,13,19896,386,451,226,48,0,1111,2825,408,675,337,5,4250,62914,6421,7046,3273,34,79688,30021,2566,1414,1448,13,35462,19548,824,516,134,12,21034,7127,1770,2887,116,15,11915,1429,451,566,3,4,2453,3764,498,599,117,12,4990,394,205,151,3,0,753,478,81,120,451,3,1133,439,55,76,43,0,613,13631,3060,4399,733,34,21857,445,302
109,15743,524,709,524,89,17589,9856,164,251,70,46,10387,2034,541,1779,29,20,4403,1054,48,242,3,0,1347,2249,243,665,185,27,3369,183,22,107,3,0,315,1214,51,165,111,18,1559,294,9,73,26,3,405,7028,914,3031,357,68,11398,440,26,78,73,6,623,1330,87,261,206,52,1936,34397,1715,4330,1230,261,41933,14004,438,638,481,4,15565,12766,247,372,75,6,13466,2591,602,2027,53,3,5276,1017,72,239,3,0,1331,2124,170,480,60,0,2834,213,35,119,0,0,367,763,33,97,196,0,1089,474,17,65,28,0,584,7182,929,3027,340,3,11481,360,52,60,22,0,494,1817,144,458,146,4,2569,36129,1810,4555,1064,17,43575,14438,393,643,482,24,15980,12983,217,427,59,15,13701,3357,632,2154,32,7,6182,866,33,272,0,0,1171,2337,153,414,52,8,2964,211,80,107,5,0,403,695,23,69,155,8,950,400,18,28,15,0,461,7866,939,3044,259,23,12131,358,36
110,27638,312,427,563,120,29060,12935,85,97,118,58,13293,3889,548,1988,43,27,6495,2146,51,405,4,7,2613,4345,203,874,281,45,5748,526,77,286,7,3,899,2438,69,227,206,28,2968,648,23,71,36,9,787,13992,971,3851,577,119,19510,748,82,58,70,6,964,1994,64,241,252,91,2642,57307,1514,4674,1580,394,65469,24362,255,481,575,16,25689,17342,130,189,166,22,17849,4640,551,2247,47,5,7490,2038,68,456,10,0,2572,3928,138,471,93,5,4635,445,50,280,3,0,778,1546,29,160,213,0,1948,1040,20,88,35,0,1183,13637,856,3702,401,10,18606,621,48,71,29,3,772,3028,106,442,203,3,3782,58990,1395,4885,1374,54,66698,23836,421,368,503,35,25163,18498,183,174,115,27,18997,5987,707,2286,36,7,9023,1802,236,492,0,3,2533,4090,148,465,90,6,4799,416,105,205,0,3,729,1614,37,159,234,12,2056,846,24,79,27,0,976,14755,1257,3686,387,31,20116,564,87
