region_id,C06_5_9_Indig_st_ns_P,C06_5_9_T_M,C06_5_9_T_F,C06_5_9_T_P,C06_10_14_Indigen_M,C06_10_14_Indigen_F,C06_10_14_Indigen_P,C06_10_14_NonInd_M,C06_10_14_NonInd_F,C06_10_14_NonInd_P,C06_10_14_Ind_st_ns_M,C06_10_14_Ind_st_ns_F,C06_10_14_Ind_st_ns_P,C06_10_14_T_M,C06_10_14_T_F,C06_10_14_T_P,C06_15_19_Indigen_M,C06_15_19_Indigen_F,C06_15_19_Indigen_P,C06_15_19_NonInd_M,C06_15_19_NonInd_F,C06_15_19_NonInd_P,C06_15_19_Ind_st_ns_M,C06_15_19_Ind_st_ns_F,C06_15_19_Ind_st_ns_P,C06_15_19_T_M,C06_15_19_T_F,C06_15_19_T_P,C06_20_24_Indigen_M,C06_20_24_Indigen_F,C06_20_24_Indigen_P,C06_20_24_NonInd_M,C06_20_24_NonInd_F,C06_20_24_NonInd_P,C06_20_24_Ind_st_ns_M,C06_20_24_Ind_st_ns_F,C06_20_24_Ind_st_ns_P,C06_20_24_T_M,C06_20_24_T_F,C06_20_24_T_P,C06_25_29_Indigen_M,C06_25_29_Indigen_F,C06_25_29_Indigen_P,C06_25_29_NonInd_M,C06_25_29_NonInd_F,C06_25_29_NonInd_P,C06_25_29_Ind_st_ns_M,C06_25_29_Ind_st_ns_F,C06_25_29_Ind_st_ns_P,C06_25_29_T_M,C06_25_29_T_F,C06_25_29_T_P,C06_30_34_Indigen_M,C06_30_34_Indigen_F,C06_30_34_Indigen_P,C06_30_34_NonInd_M,C06_30_34_NonInd_F,C06_30_34_NonInd_P,C06_30_34_Ind_st_ns_M,C06_30_34_Ind_st_ns_F,C06_30_34_Ind_st_ns_P,C06_30_34_T_M,C06_30_34_T_F,C06_30_34_T_P,C06_35_39_Indigen_M,C06_35_39_Indigen_F,C06_35_39_Indigen_P,C06_35_39_NonInd_M,C06_35_39_NonInd_F,C06_35_39_NonInd_P,C06_35_39_Ind_st_ns_M,C06_35_39_Ind_st_ns_F,C06_35_39_Ind_st_ns_P,C06_35_39_T_M,C06_35_39_T_F,C06_35_39_T_P,C06_40_44_Indigen_M,C06_40_44_Indigen_F,C06_40_44_Indigen_P,C06_40_44_NonInd_M,C06_40_44_NonInd_F,C06_40_44_NonInd_P,C06_40_44_Ind_st_ns_M,C06_40_44_Ind_st_ns_F,C06_40_44_Ind_st_ns_P,C06_40_44_T_M,C06_40_44_T_F,C06_40_44_T_P,C06_45_49_Indigen_M,C06_45_49_Indigen_F,C06_45_49_Indigen_P,C06_45_49_NonInd_M,C06_45_49_NonInd_F,C06_45_49_NonInd_P,C06_45_49_Ind_st_ns_M,C06_45_49_Ind_st_ns_F,C06_45_49_Ind_st_ns_P,C06_45_49_T_M,C06_45_49_T_F,C06_45_49_T_P,C06_50_54_Indigen_M,C06_50_54_Indigen_F,C06_50_54_Indigen_P,C06_50_54_NonInd_M,C06_50_54_NonInd_F,C06_50_54_NonInd_P,C06_50_54_Ind_st_ns_M,C06_50_54_Ind_st_ns_F,C06_50_54_Ind_st_ns_P,C06_50_54_T_M,C06_50_54_T_F,C06_50_54_T_P,C06_55_59_Indigen_M,C06_55_59_Indigen_F,C06_55_59_Indigen_P,C06_55_59_NonInd_M,C06_55_59_NonInd_F,C06_55_59_NonInd_P,C06_55_59_Ind_st_ns_M,C06_55_59_Ind_st_ns_F,C06_55_59_Ind_st_ns_P,C06_55_59_T_M,C06_55_59_T_F,C06_55_59_T_P,C06_60_64_Indigen_M,C06_60_64_Indigen_F,C06_60_64_Indigen_P,C06_60_64_NonInd_M,C06_60_64_NonInd_F,C06_60_64_NonInd_P,C06_60_64_Ind_st_ns_M,C06_60_64_Ind_st_ns_F,C06_60_64_Ind_st_ns_P,C06_60_64_T_M,C06_60_64_T_F,C06_60_64_T_P,C06_65_over_Indigen_M,C06_65_over_Indigen_F,C06_65_over_Indigen_P,C06_65over_NonInd_M,C06_65over_NonInd_F,C06_65over_NonInd_P,C06_65over_Indig_st_ns_M,C06_65over_Indig_st_ns_F,C06_65over_Indig_st_ns_P,C06_65_over_T_M,C06_65_over_T_F,C06_65_over_T_P,C06_Tot_Indig_M,C06_Tot_Indig_F,C06_Tot_Indig_P,C06_Tot_NonInd_M,C06_Tot_NonInd_F,C06_Tot_NonInd_P,C06_Tot_Indig_st_ns_M,C06_Tot_Indig_st_ns_F,C06_Tot_Indig_st_ns_P,C06_Tot_T_M,C06_Tot_T_F,C06_Tot_T_P,C11_0_4_Indig_M,C11_0_4_Indig_F,C11_0_4_Indig_P,C11_0_4_NonInd_M,C11_0_4_NonInd_F,C11_0_4_NonInd_P,C11_0_4_Indig_st_ns_M,C11_0_4_Indig_st_ns_F,C11_0_4_Indig_st_ns_P,C11_0_4_T_M,C11_0_4_T_F,C11_0_4_T_P,C11_5_9_Indig_M,C11_5_9_Indig_F,C11_5_9_Indig_P,C11_5_9_NonInd_M,C11_5_9_NonInd_F,C11_5_9_NonInd_P,C11_5_9_Indig_st_ns_M,C11_5_9_Indig_st_ns_F,C11_5_9_Indig_st_ns_P,C11_5_9_T_M,C11_5_9_T_F,C11_5_9_T_P,C11_10_14_Indigen_M,C11_10_14_Indigen_F,C11_10_14_Indigen_P,C11_10_14_NonInd_M,C11_10_14_NonInd_F,C11_10_14_NonInd_P,C11_10_14_Ind_st_ns_M,C11_10_14_Ind_st_ns_F,C11_10_14_Ind_st_ns_P,C11_10_14_T_M,C11_10_14_T_F,C11_10_14_T_P,C11_15_19_Indigen_M,C11_15_19_Indigen_F,C11_15_19_Indigen_P,C11_15_19_NonInd_M
111,899,10485,9797,20282,473,458,931,10075,9573,19648,475,441,916,11023,10472,21495,442,424,866,10295,10185,20480,521,456,977,11258,11065,22323,349,328,677,10570,10414,20984,618,447,1065,11537,11189,22726,237,229,466,8724,8932,17656,453,322,775,9414,9483,18897,231,252,483,9443,10056,19499,407,325,732,10081,10633,20714,205,269,474,10022,10433,20455,432,352,784,10659,11054,21713,224,260,484,10354,11000,21354,447,364,811,11025,11624,22649,193,195,388,10866,11419,22285,464,437,901,11523,12051,23574,134,186,320,10155,10577,20732,436,370,806,10725,11133,21858,108,100,208,9608,9885,19493,372,355,727,10088,10340,20428,85,81,166,7844,8121,15965,329,347,676,8258,8549,16807,126,140,266,21506,28151,49657,1175,1738,2913,22807,30029,52836,3764,3813,7577,148046,156136,304182,7015,6787,13802,158825,166736,325561,582,581,1163,9608,9103,18711,369,369,738,10559,10053,20612,586,558,1144,9352,8820,18172,375,333,708,10313,9711,20024,586,574,1160,9664,9065,18729,407,343,750,10657,9982,20639,554,557,1111,10340
112,769,7318,7062,14380,479,474,953,7193,6996,14189,416,376,792,8088,7846,15934,401,374,775,7028,6472,13500,352,342,694,7781,7188,14969,257,248,505,4908,4616,9524,299,201,500,5464,5065,10529,180,231,411,4183,4402,8585,246,180,426,4609,4813,9422,204,261,465,5180,5718,10898,265,245,510,5649,6224,11873,221,255,476,5965,6755,12720,273,288,561,6459,7298,13757,194,215,409,6874,7734,14608,374,307,681,7442,8256,15698,193,223,416,7838,8475,16313,419,373,792,8450,9071,17521,155,178,333,7637,7983,15620,387,373,760,8179,8534,16713,81,107,188,7325,7239,14564,423,266,689,7829,7612,15441,74,66,140,5709,6002,11711,273,254,527,6056,6322,12378,96,137,233,17843,21292,39135,1053,1359,2412,18992,22788,41780,3488,3674,7162,99651,105266,204917,5482,5269,10751,108621,114209,222830,578,507,1085,6065,5692,11757,308,296,604,6951,6495,13446,520,513,1033,6243,6041,12284,299,295,594,7062,6849,13911,553,534,1087,6852,6624,13476,347,356,703,7752,7514,15266,494,503,997,6556
113,442,5696,5315,11011,433,394,827,5140,4935,10075,241,226,467,5814,5555,11369,315,322,637,5379,4903,10282,251,178,429,5945,5403,11348,284,223,507,4512,4264,8776,203,127,330,4999,4614,9613,206,180,386,3898,3761,7659,156,125,281,4260,4066,8326,163,215,378,4187,4245,8432,176,142,318,4526,4602,9128,184,187,371,4466,4547,9013,174,138,312,4824,4872,9696,164,173,337,4824,4793,9617,201,165,366,5189,5131,10320,141,132,273,5029,4927,9956,201,142,343,5371,5201,10572,108,113,221,4495,4419,8914,191,142,333,4794,4674,9468,77,79,156,4294,4045,8339,174,136,310,4545,4260,8805,48,64,112,3313,3237,6550,141,140,281,3502,3441,6943,78,121,199,8799,10772,19571,511,630,1141,9388,11523,20911,2980,3015,5995,68062,67961,136023,3108,2743,5851,74150,73719,147869,453,489,942,4622,4496,9118,222,237,459,5297,5222,10519,397,439,836,4775,4435,9210,245,245,490,5417,5119,10536,471,421,892,4886,4589,9475,219,224,443,5576,5234,10810,415,369,784,5028
114,420,4309,4248,8557,328,251,579,4542,4318,8860,245,234,479,5115,4803,9918,226,181,407,4051,3833,7884,194,157,351,4471,4171,8642,109,127,236,2397,2309,4706,118,88,206,2624,2524,5148,93,112,205,2157,2313,4470,102,96,198,2352,2521,4873,99,137,236,2777,3076,5853,131,121,252,3007,3334,6341,102,129,231,3285,3779,7064,117,153,270,3504,4061,7565,80,131,211,3951,4383,8334,184,163,347,4215,4677,8892,96,111,207,4240,4562,8802,201,166,367,4537,4839,9376,87,68,155,3900,4117,8017,192,149,341,4179,4334,8513,61,63,124,4086,4532,8618,166,167,333,4313,4762,9075,47,41,88,3901,4145,8046,157,177,334,4105,4363,8468,65,82,147,11201,12727,23928,652,824,1476,11918,13633,25551,1893,1930,3823,57705,60998,118703,2853,2940,5793,62451,65868,128319,297,385,682,3415,3227,6642,197,202,399,3909,3814,7723,315,310,625,3653,3390,7043,225,196,421,4193,3896,8089,320,311,631,4009,3987,7996,212,224,436,4541,4522,9063,300,263,563,3954
115,582,7598,7097,14695,45,57,102,8079,7424,15503,306,266,572,8430,7747,16177,51,45,96,8054,7689,15743,252,266,518,8357,8000,16357,29,26,55,6311,6061,12372,215,219,434,6555,6306,12861,27,18,45,4484,4668,9152,170,176,346,4681,4862,9543,28,25,53,5478,6245,11723,184,201,385,5690,6471,12161,26,47,73,6496,7546,14042,241,238,479,6763,7831,14594,26,29,55,7265,8077,15342,211,199,410,7502,8305,15807,27,24,51,7408,8051,15459,228,214,442,7663,8289,15952,16,16,32,6903,7220,14123,245,217,462,7164,7453,14617,14,9,23,6527,6478,13005,183,184,367,6724,6671,13395,12,7,19,4856,4542,9398,181,181,362,5049,4730,9779,14,18,32,8213,9845,18058,388,517,905,8615,10380,18995,403,398,801,93671,96571,190242,3346,3449,6795,97420,100418,197838,70,58,128,6573,6132,12705,198,186,384,6841,6376,13217,81,52,133,7476,7070,14546,215,212,427,7772,7334,15106,75,50,125,8093,7387,15480,244,256,500,8412,7693,16105,66,62,128,7982
116,1437,11892,11046,22938,532,496,1028,9862,9535,19397,699,617,1316,11093,10648,21741,384,379,763,9470,8988,18458,608,451,1059,10462,9818,20280,268,288,556,8965,9068,18033,502,431,933,9735,9787,19522,191,241,432,8983,9728,18711,451,469,920,9625,10438,20063,214,229,443,9826,10491,20317,463,473,936,10503,11193,21696,209,251,460,9677,10053,19730,524,451,975,10410,10755,21165,160,215,375,9568,9597,19165,465,420,885,10193,10232,20425,131,153,284,8695,8838,17533,456,398,854,9282,9389,18671,98,137,235,7597,7967,15564,361,371,732,8056,8475,16531,98,114,212,6802,6973,13775,364,325,689,7264,7412,14676,57,55,112,4936,4745,9681,267,247,514,5260,5047,10307,64,105,169,9123,11541,20664,697,834,1531,9884,12480,22364,3492,3584,7076,124472,127111,251583,7380,6882,14262,135344,137577,272921,571,544,1115,11983,11340,23323,643,532,1175,13197,12416,25613,594,513,1107,11017,10206,21223,558,497,1055,12169,11216,23385,539,457,996,10776,10087,20863,541,506,1047,11856,11050,22906,523,474,997,10089
117,1277,3813,3649,7462,168,169,337,2748,2621,5369,592,518,1110,3508,3308,6816,166,160,326,4264,4768,9032,1081,962,2043,5511,5890,11401,170,183,353,10570,11699,22269,3383,2986,6369,14123,14868,28991,136,146,282,13878,13533,27411,3934,3285,7219,17948,16964,34912,159,169,328,13389,12133,25522,3348,2570,5918,16896,14872,31768,170,178,348,11053,8836,19889,2642,1802,4444,13865,10816,24681,110,120,230,9050,6868,15918,2159,1390,3549,11319,8378,19697,121,113,234,7400,5991,13391,1780,1157,2937,9301,7261,16562,79,114,193,6154,5623,11777,1459,1136,2595,7692,6873,14565,66,90,156,5548,4974,10522,1402,1016,2418,7016,6080,13096,47,49,96,4112,3705,7817,988,737,1725,5147,4491,9638,59,79,138,9464,10575,20039,2253,1920,4173,11776,12574,24350,1759,1838,3597,104965,98404,203369,26663,20946,47609,133387,121188,254575,157,158,315,5626,5232,10858,639,537,1176,6422,5927,12349,149,126,275,3641,3512,7153,394,370,764,4184,4008,8192,137,142,279,3010,2882,5892,353,319,672,3500,3343,6843,127,207,334,4348
118,1148,5449,5150,10599,81,63,144,4402,4374,8776,544,463,1007,5027,4900,9927,81,83,164,5376,5343,10719,646,588,1234,6103,6014,12117,83,68,151,8178,8635,16813,1451,1070,2521,9712,9773,19485,68,78,146,9318,10333,19651,1692,1352,3044,11078,11763,22841,92,73,165,10133,10884,21017,1545,1371,2916,11770,12328,24098,89,75,164,8733,9002,17735,1232,1008,2240,10054,10085,20139,72,62,134,7460,7672,15132,1040,847,1887,8572,8581,17153,49,49,98,6405,6918,13323,842,747,1589,7296,7714,15010,39,36,75,5787,6317,12104,785,663,1448,6611,7016,13627,31,40,71,5799,6211,12010,757,665,1422,6587,6916,13503,27,26,53,4531,4762,9293,595,567,1162,5153,5355,10508,40,60,100,12021,16164,28185,1734,2088,3822,13795,18312,32107,913,867,1780,98662,106649,205311,14203,12639,26842,113778,120155,233933,100,92,192,7057,6740,13797,650,603,1253,7807,7435,15242,104,95,199,5498,5283,10781,505,426,931,6107,5804,11911,90,105,195,4827,4794,9621,458,356,814,5375,5255,10630,135,97,232,5528
119,2518,16665,15810,32475,156,145,301,14769,13728,28497,1157,1045,2202,16082,14918,31000,139,105,244,14637,14231,28868,998,887,1885,15774,15223,30997,105,128,233,15630,15982,31612,1264,1062,2326,16999,17172,34171,69,97,166,15997,16490,32487,1282,1126,2408,17348,17713,35061,75,115,190,16539,17466,34005,1203,1121,2324,17817,18702,36519,82,115,197,16180,17500,33680,1072,1060,2132,17334,18675,36009,57,99,156,16856,17177,34033,1117,979,2096,18030,18255,36285,74,92,166,15814,16218,32032,1092,954,2046,16980,17264,34244,66,65,131,13541,14280,27821,852,840,1692,14459,15185,29644,41,60,101,12602,12791,25393,828,718,1546,13471,13569,27040,32,41,73,10363,10089,20452,702,635,1337,11097,10765,21862,60,79,139,28826,36527,65353,2193,2813,5006,31079,39419,70498,1267,1427,2694,222878,231589,454467,16459,15754,32213,240604,248770,489374,171,170,341,17742,16690,34432,1196,1120,2316,19109,17980,37089,174,158,332,16035,14763,30798,1105,955,2060,17314,15876,33190,157,157,314,15310,14611,29921,1005,868,1873,16472,15636,32108,186,163,349,15587
120,854,6261,5954,12215,61,61,122,5605,5474,11079,444,411,855,6110,5946,12056,72,70,142,5966,5777,11743,512,389,901,6550,6236,12786,70,62,132,7857,8143,16000,864,711,1575,8791,8916,17707,44,54,98,9283,9853,19136,924,789,1713,10251,10696,20947,43,63,106,9913,10936,20849,882,802,1684,10838,11801,22639,48,58,106,9288,10327,19615,752,693,1445,10088,11078,21166,48,58,106,8679,9506,18185,686,640,1326,9413,10204,19617,41,60,101,7761,8331,16092,647,550,1197,8449,8941,17390,27,28,55,6700,7545,14245,553,503,1056,7280,8076,15356,25,30,55,6301,6684,12985,493,427,920,6819,7141,13960,18,21,39,4682,4787,9469,425,346,771,5125,5154,10279,27,27,54,12583,16300,28883,1137,1356,2493,13747,17683,31430,649,697,1346,107106,115475,222581,9393,8543,17936,117148,124715,241863,80,74,154,8114,7824,15938,579,445,1024,8773,8343,17116,71,64,135,6363,6068,12431,422,345,767,6856,6477,13333,57,55,112,5730,5554,11284,338,293,631,6125,5902,12027,78,62,140,5964
121,908,10564,10051,20615,36,22,58,10006,9606,19612,438,405,843,10480,10033,20513,26,30,56,10193,10190,20383,497,464,961,10716,10684,21400,35,42,77,10211,10691,20902,784,742,1526,11030,11475,22505,33,35,68,10788,11571,22359,1049,923,1972,11870,12529,24399,28,24,52,11992,13228,25220,917,790,1707,12937,14042,26979,23,26,49,12093,13759,25852,757,711,1468,12873,14496,27369,24,28,52,12131,13543,25674,620,639,1259,12775,14210,26985,16,23,39,11780,13173,24953,598,549,1147,12394,13745,26139,18,20,38,10312,11759,22071,545,562,1107,10875,12341,23216,7,14,21,10104,11137,21241,528,548,1076,10639,11699,22338,12,13,25,8022,8404,16426,474,457,931,8508,8874,17382,19,27,46,19090,26223,45313,1308,1909,3217,20417,28159,48576,332,365,697,157061,172241,329302,9486,9697,19183,166879,182303,349182,46,39,85,11353,10860,22213,520,464,984,11919,11363,23282,34,31,65,11326,10659,21985,467,388,855,11827,11078,22905,48,46,94,10953,10509,21462,415,398,813,11416,10953,22369,48,49,97,10611
122,726,7372,6783,14155,28,36,64,6746,6076,12822,325,287,612,7099,6399,13498,23,31,54,6281,5961,12242,361,293,654,6665,6285,12950,34,26,60,5549,5537,11086,485,311,796,6068,5874,11942,35,36,71,6039,6303,12342,604,395,999,6678,6734,13412,37,32,69,7815,8325,16140,571,409,980,8423,8766,17189,29,26,55,8119,8961,17080,469,428,897,8617,9415,18032,21,22,43,8287,8659,16946,464,374,838,8772,9055,17827,21,22,43,7397,7805,15202,403,304,707,7821,8131,15952,17,22,39,6451,6910,13361,360,281,641,6828,7213,14041,15,10,25,6198,6455,12653,341,291,632,6554,6756,13310,8,13,21,5147,5470,10617,299,251,550,5454,5734,11188,21,24,45,13396,17556,30952,772,1126,1898,14189,18706,32895,367,358,725,101574,107347,208921,6249,5466,11715,108190,113171,221361,50,31,81,8256,7860,16116,333,332,665,8639,8223,16862,63,49,112,7776,7387,15163,299,236,535,8138,7672,15810,61,52,113,7056,6648,13704,295,221,516,7412,6921,14333,39,40,79,6498
123,1132,9218,8869,18087,359,386,745,8743,8314,17057,558,540,1098,9660,9240,18900,302,261,563,8689,8110,16799,529,424,953,9520,8795,18315,192,218,410,7397,7354,14751,478,392,870,8067,7964,16031,139,180,319,6390,6948,13338,328,314,642,6857,7442,14299,123,190,313,7138,7798,14936,357,360,717,7618,8348,15966,115,158,273,7170,7912,15082,362,343,705,7647,8413,16060,103,153,256,7438,8169,15607,355,373,728,7896,8695,16591,98,140,238,7499,8181,15680,367,344,711,7964,8665,16629,97,112,209,6968,7219,14187,337,334,671,7402,7665,15067,54,67,121,6262,6265,12527,335,297,632,6651,6629,13280,35,39,74,4101,3935,8036,196,188,384,4332,4162,8494,57,53,110,7166,9118,16284,413,568,981,7636,9739,17375,2390,2683,5073,101224,104657,205881,5724,5551,11275,109338,112891,222229,486,468,954,8231,7876,16107,461,446,907,9178,8790,17968,459,444,903,8124,7704,15828,409,459,868,8992,8607,17599,469,410,879,8246,7916,16162,414,428,842,9129,8754,17883,394,409,803,8616
124,1073,10601,10171,20772,409,396,805,10072,9611,19683,547,515,1062,11028,10522,21550,365,333,698,9872,9696,19568,493,443,936,10730,10472,21202,251,254,505,9413,9048,18461,448,352,800,10112,9654,19766,179,222,401,8428,8703,17131,362,321,683,8969,9246,18215,175,233,408,9036,9587,18623,440,371,811,9651,10191,19842,178,207,385,9235,9703,18938,410,377,787,9823,10287,20110,148,193,341,9104,9935,19039,436,388,824,9688,10516,20204,129,151,280,9405,10458,19863,447,385,832,9981,10994,20975,110,107,217,8952,9175,18127,385,345,730,9447,9627,19074,71,94,165,8254,8168,16422,389,335,724,8714,8597,17311,51,56,107,5501,5494,10995,277,242,519,5829,5792,11621,48,86,134,10750,14255,25005,753,1020,1773,11551,15361,26912,2881,3038,5919,127234,132064,259298,6404,6115,12519,136519,141217,277736,467,466,933,9682,9275,18957,488,490,978,10637,10231,20868,489,421,910,9257,8868,18125,436,427,863,10182,9716,19898,535,480,1015,9426,8951,18377,541,431,972,10502,9862,20364,474,458,932,9590
125,1722,12051,11437,23488,140,137,277,10980,10086,21066,886,697,1583,12006,10920,22926,131,111,242,11532,10683,22215,931,713,1644,12594,11507,24101,142,118,260,12871,12481,25352,1275,905,2180,14288,13504,27792,133,106,239,13635,13217,26852,1410,951,2361,15178,14274,29452,143,110,253,13416,13205,26621,1091,902,1993,14650,14217,28867,121,91,212,12472,12597,25069,969,768,1737,13562,13456,27018,92,89,181,12457,12156,24613,930,742,1672,13479,12987,26466,68,66,134,11383,11177,22560,784,611,1395,12235,11854,24089,59,58,117,9730,9900,19630,666,576,1242,10455,10534,20989,36,51,87,8864,8842,17706,619,499,1118,9519,9392,18911,33,34,67,7113,6777,13890,464,372,836,7610,7183,14793,63,72,135,17077,21794,38871,1287,1684,2971,18427,23550,41977,1396,1287,2683,164294,164600,328894,13234,11246,24480,178924,177133,356057,145,155,300,14348,13672,28020,943,891,1834,15436,14718,30154,110,123,233,11940,11038,22978,728,722,1450,12778,11883,24661,140,130,270,11293,10684,21977,756,632,1388,12189,11446,23635,169,142,311,11889
126,477,4686,4238,8924,25,23,48,4477,4268,8745,269,220,489,4771,4511,9282,48,24,72,5118,4552,9670,270,228,498,5436,4804,10240,16,19,35,5717,5804,11521,447,380,827,6180,6203,12383,15,10,25,4619,4754,9373,367,297,664,5001,5061,10062,12,14,26,4692,5145,9837,320,282,602,5024,5441,10465,14,14,28,4934,5726,10660,304,302,606,5252,6042,11294,10,11,21,5552,5928,11480,320,282,602,5882,6221,12103,8,14,22,5277,5719,10996,305,255,560,5590,5988,11578,10,9,19,4696,5078,9774,283,245,528,4989,5332,10321,11,5,16,4415,4486,8901,238,196,434,4664,4687,9351,6,4,10,3075,3345,6420,168,157,325,3249,3506,6755,5,13,18,8900,12466,21366,527,778,1305,9432,13257,22689,218,187,405,70055,75226,145281,4326,4034,8360,74599,79447,154046,24,24,48,4687,4431,9118,186,165,351,4897,4620,9517,24,21,45,4436,4236,8672,163,135,298,4623,4392,9015,33,21,54,4615,4114,8729,148,132,280,4796,4267,9063,34,38,72,5118
127,2056,13528,12533,26061,214,229,443,12616,11810,24426,987,903,1890,13817,12942,26759,186,143,329,11959,11401,23360,825,742,1567,12970,12286,25256,117,148,265,11544,11524,23068,807,706,1513,12468,12378,24846,86,121,207,10239,10977,21216,708,656,1364,11033,11754,22787,75,124,199,10804,12185,22989,749,744,1493,11628,13053,24681,74,107,181,11506,12134,23640,710,733,1443,12290,12974,25264,92,92,184,12181,12249,24430,862,694,1556,13135,13035,26170,72,88,160,11315,11849,23164,747,654,1401,12134,12591,24725,57,61,118,9656,10174,19830,590,580,1170,10303,10815,21118,53,63,116,8585,8473,17058,553,506,1059,9191,9042,18233,20,36,56,6296,5824,12120,407,379,786,6723,6239,12962,48,90,138,13535,16402,29937,1164,1287,2451,14747,17779,32526,1546,1704,3250,154085,157305,311390,11238,10535,21773,166869,169544,336413,252,205,457,12120,11539,23659,834,759,1593,13206,12503,25709,274,211,485,12287,11783,24070,827,773,1600,13388,12767,26155,236,227,463,12818,12022,24840,749,710,1459,13803,12959,26762,246,240,486,13351
128,512,6581,6289,12870,63,65,128,6612,6319,12931,286,238,524,6961,6622,13583,91,61,152,6853,6702,13555,305,256,561,7249,7019,14268,61,60,121,6318,6082,12400,356,297,653,6735,6439,13174,47,44,91,5773,5813,11586,366,255,621,6186,6112,12298,43,49,92,6619,7025,13644,302,231,533,6964,7305,14269,49,39,88,6717,7384,14101,307,257,564,7073,7680,14753,28,45,73,6922,7351,14273,293,278,571,7243,7674,14917,33,32,65,7116,7583,14699,294,246,540,7443,7861,15304,24,34,58,6475,6851,13326,241,252,493,6740,7137,13877,17,20,37,6144,6224,12368,221,216,437,6382,6460,12842,19,15,34,4637,4767,9404,197,194,391,4853,4976,9829,36,36,72,10911,14294,25205,633,816,1449,11580,15146,26726,640,607,1247,93690,98476,192166,4291,4060,8351,98621,103143,201764,94,87,181,6814,6404,13218,240,188,428,7148,6679,13827,97,75,172,6521,6227,12748,217,196,413,6835,6498,13333,96,67,163,6483,6071,12554,172,184,356,6751,6322,13073,94,75,169,6502
197,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,25,43,0,0,0,18,28,46,0,0,0,18,5,23,0,4,4,18,9,27,4,0,4,20,8,28,0,0,0,24,8,32,3,0,3,16,3,19,0,6,6,19,9,28,0,0,0,31,3,34,3,0,3,34,3,37,0,0,0,29,3,32,6,0,6,35,3,38,0,0,0,40,0,40,10,0,10,50,0,50,0,0,0,25,4,29,4,3,7,29,7,36,0,0,0,32,3,35,4,3,7,36,6,42,0,0,0,15,9,24,4,4,8,19,13,32,0,0,0,6,0,6,0,3,3,6,3,9,7,3,10,250,66,316,31,23,54,288,92,380,0,0,0,8,7,15,0,3,3,8,10,18,0,0,0,24,22,46,9,3,12,33,25,58,0,0,0,24,29,53,4,7,11,28,36,64,0,0,0,14
