region_id,SOL_Polish_C01_P,SOL_Polish_C06_M,SOL_Polish_C06_F,SOL_Polish_C06_P,SOL_Polish_C11_M,SOL_Polish_C11_F,SOL_Polish_C11_P,SOL_Port_C01_M,SOL_Port_C01_F,SOL_Port_C01_P,SOL_Port_C06_M,SOL_Port_C06_F,SOL_Port_C06_P,SOL_Port_C11_M,SOL_Port_C11_F,SOL_Port_C11_P,SOL_Punjabi_C01_M,SOL_Punjabi_C01_F,SOL_Punjabi_C01_P,SOL_Punjabi_C06_M,SOL_Punjabi_C06_F,SOL_Punjabi_C06_P,SOL_Punjabi_C11_M,SOL_Punjabi_C11_F,SOL_Punjabi_C11_P,SOL_Russian_C01_M,SOL_Russian_C01_F,SOL_Russian_C01_P,SOL_Russian_C06_M,SOL_Russian_C06_F,SOL_Russian_C06_P,SOL_Russian_C11_M,SOL_Russian_C11_F,SOL_Russian_C11_P,SOL_Samoan_C01_M,SOL_Samoan_C01_F,SOL_Samoan_C01_P,SOL_Samoan_C06_M,SOL_Samoan_C06_F,SOL_Samoan_C06_P,SOL_Samoan_C11_M,SOL_Samoan_C11_F,SOL_Samoan_C11_P,SOL_Serbian_C01_M,SOL_Serbian_C01_F,SOL_Serbian_C01_P,SOL_Serbian_C06_M,SOL_Serbian_C06_F,SOL_Serbian_C06_P,SOL_Serbian_C11_M,SOL_Serbian_C11_F,SOL_Serbian_C11_P,SOL_Sinhalese_C01_M,SOL_Sinhalese_C01_F,SOL_Sinhalese_C01_P,SOL_Sinhalese_C06_M,SOL_Sinhalese_C06_F,SOL_Sinhalese_C06_P,SOL_Sinhalese_C11_M,SOL_Sinhalese_C11_F,SOL_Sinhalese_C11_P,SOL_Spanish_C01_M,SOL_Spanish_C01_F,SOL_Spanish_C01_P,SOL_Spanish_C06_M,SOL_Spanish_C06_F,SOL_Spanish_C06_P,SOL_Spanish_C11_M,SOL_Spanish_C11_F,SOL_Spanish_C11_P,SOL_Ta_in_Fi_C01_M,SOL_Ta_in_Fi_C01_F,SOL_Ta_in_Fi_C01_P,SOL_Ta_in_Fi_C06_M,SOL_Ta_in_Fi_C06_F,SOL_Ta_in_Fi_C06_P,SOL_Ta_in_Fi_C11_M,SOL_Ta_in_Fi_C11_F,SOL_Ta_in_Fi_C11_P,SOL_Tamil_C01_M,SOL_Tamil_C01_F,SOL_Tamil_C01_P,SOL_Tamil_C06_M,SOL_Tamil_C06_F,SOL_Tamil_C06_P,SOL_Tamil_C11_M,SOL_Tamil_C11_F,SOL_Tamil_C11_P,SOL_Thai_C01_M,SOL_Thai_C01_F,SOL_Thai_C01_P,SOL_Thai_C06_M,SOL_Thai_C06_F,SOL_Thai_C06_P,SOL_Thai_C11_M,SOL_Thai_C11_F,SOL_Thai_C11_P,SOL_Turkish_C01_M,SOL_Turkish_C01_F,SOL_Turkish_C01_P,SOL_Turkish_C06_M,SOL_Turkish_C06_F,SOL_Turkish_C06_P,SOL_Turkish_C11_M,SOL_Turkish_C11_F,SOL_Turkish_C11_P,SOL_Viet_C01_M,SOL_Viet_C01_F,SOL_Viet_C01_P,SOL_Viet_C06_M,SOL_Viet_C06_F,SOL_Viet_C06_P,SOL_Viet_C11_M,SOL_Viet_C11_F,SOL_Viet_C11_P,SOL_Other_C01_M,SOL_Other_C01_F,SOL_Other_C01_P,SOL_Other_C06_M,SOL_Other_C06_F,SOL_Other_C06_P,SOL_Other_C11_M,SOL_Other_C11_F,SOL_Other_C11_P,SOL_Tot_C01_M,SOL_Tot_C01_F,SOL_Tot_C01_P,SOL_Tot_C06_M,SOL_Tot_C06_F,SOL_Tot_C06_P,SOL_Tot_C11_M,SOL_Tot_C11_F,SOL_Tot_C11_P,Lang_spoke_home_NS_C01_M,Lang_spoke_home_NS_C01_F,Lang_spoke_home_NS_C01_P,Lang_spoke_home_NS_C06_M,Lang_spoke_home_NS_C06_F,Lang_spoke_home_NS_C06_P,Lang_spoke_home_NS_C11_M,Lang_spoke_home_NS_C11_F,Lang_spoke_home_NS_C11_P,OS_vis_C01_M,OS_vis_C01_F,OS_vis_C01_P,OS_vis_C06_M,OS_vis_C06_F,OS_vis_C06_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,Tot_C01_M,Tot_C01_F,Tot_C01_P,Tot_C06_M,Tot_C06_F,Tot_C06_P,Tot_C11_M,Tot_C11_F,Tot_C11_P
111,963,314,460,774,237,370,607,49,50,99,53,52,105,73,83,156,21,24,45,35,21,56,79,56,135,50,87,137,50,97,147,74,114,188,176,157,333,170,156,326,197,158,355,169,175,344,188,178,366,187,164,351,38,47,85,55,54,109,77,75,152,247,217,464,248,254,502,353,369,722,87,354,441,110,386,496,192,513,705,59,41,100,75,65,140,123,105,228,59,95,154,55,106,161,96,211,307,47,38,85,49,30,79,47,31,78,154,153,307,150,166,316,173,194,367,1358,1390,2748,1504,1484,2988,2031,2118,4149,7692,8056,15748,7777,8471,16248,9479,10245,19724,6251,6607,12858,6795,6402,13197,6297,5895,12192,584,746,1330,676,772,1448,753,770,1523,156038,163829,319867,159505,167504,327009,166494,173717,340211
112,80,32,36,68,43,64,107,17,16,33,45,44,89,109,94,203,122,125,247,128,134,262,138,132,270,21,34,55,19,42,61,31,46,77,3,5,8,13,16,29,24,24,48,5,10,15,12,14,26,10,20,30,5,6,11,12,4,16,13,17,30,103,118,221,137,164,301,225,243,468,44,185,229,50,232,282,81,308,389,6,6,12,9,12,21,16,12,28,38,77,115,42,86,128,86,156,242,10,4,14,10,6,16,6,9,15,31,36,67,46,34,80,72,62,134,565,538,1103,706,738,1444,903,905,1808,2856,3148,6004,3265,3813,7078,4109,4730,8839,4622,4729,9351,5332,5133,10465,5159,4865,10024,1161,1292,2453,921,1111,2032,942,1137,2079,104455,108997,213452,109542,115320,224862,112278,119617,231895
113,64,22,42,64,23,24,47,15,10,25,16,16,32,18,18,36,317,219,536,295,250,545,468,405,873,7,11,18,10,7,17,20,16,36,90,89,179,98,92,190,135,139,274,16,12,28,12,13,25,16,8,24,18,18,36,30,27,57,31,26,57,114,107,221,88,98,186,100,101,201,34,105,139,30,112,142,136,225,361,20,23,43,44,29,73,49,48,97,12,21,33,12,28,40,20,67,87,104,80,184,63,60,123,78,69,147,46,37,83,31,31,62,60,60,120,675,577,1252,772,681,1453,1165,1116,2281,4061,3811,7872,4052,3966,8018,4846,4833,9679,3716,2816,6532,3757,2525,6282,3989,2907,6896,247,238,485,244,250,494,318,242,560,74808,73169,147977,74395,73969,148364,75065,75088,150153
114,121,43,58,101,56,68,124,19,22,41,23,27,50,22,38,60,9,4,13,3,3,6,13,9,22,19,29,48,25,35,60,23,41,64,6,3,9,7,8,15,9,7,16,21,22,43,41,43,84,38,44,82,8,7,15,5,10,15,3,7,10,107,110,217,105,126,231,118,150,268,10,84,94,19,103,122,47,139,186,4,5,9,3,10,13,6,8,14,20,27,47,22,41,63,33,69,102,11,16,27,15,15,30,20,19,39,22,17,39,31,34,65,34,41,75,351,331,682,394,398,792,397,429,826,2124,2183,4307,2229,2481,4710,2386,2785,5171,2845,2763,5608,2775,2856,5631,3520,3071,6591,186,261,447,197,239,436,248,275,523,60897,63489,124386,62644,66107,128751,65620,69257,134877
115,539,354,378,732,317,346,663,62,59,121,66,65,131,83,88,171,177,165,342,370,368,738,534,525,1059,119,142,261,149,174,323,205,241,446,16,10,26,4,6,10,14,13,27,101,96,197,146,146,292,152,186,338,304,326,630,550,618,1168,792,821,1613,403,474,877,557,670,1227,695,816,1511,472,614,1086,833,1010,1843,793,1074,1867,375,403,778,561,591,1152,781,829,1610,26,44,70,42,78,120,80,123,203,120,136,256,182,216,398,215,240,455,142,144,286,182,186,368,254,275,529,1711,1774,3485,2292,2343,4635,3026,3066,6092,14973,15742,30715,19357,20702,40059,23438,25221,48659,3343,3529,6872,3075,3047,6122,2803,2658,5461,459,642,1101,526,728,1254,593,843,1436,88633,91283,179916,97941,101151,199092,102983,106374,209357
116,1602,635,778,1413,583,740,1323,203,202,405,180,223,403,211,234,445,1048,895,1943,1550,1357,2907,3879,3143,7022,179,243,422,207,263,470,247,300,547,1087,1269,2356,1508,1632,3140,1695,1818,3513,509,471,980,565,510,1075,525,500,1025,407,382,789,560,527,1087,868,844,1712,1458,1602,3060,1387,1548,2935,1394,1665,3059,6127,6934,13061,7075,8338,15413,8437,9905,18342,574,598,1172,992,1034,2026,1683,1676,3359,62,114,176,95,175,270,146,287,433,1052,1007,2059,1086,1077,2163,1145,1166,2311,476,482,958,525,594,1119,530,651,1181,5464,5540,11004,7515,7723,15238,11253,11455,22708,36358,37976,74334,43037,45504,88541,54585,57478,112063,7399,6882,14281,7927,6762,14689,6938,5676,12614,502,683,1185,663,935,1598,782,1248,2030,128198,130133,258331,136011,138508,274519,150704,153625,304329
117,564,290,352,642,327,418,745,1203,1173,2376,1026,1043,2069,1112,1099,2211,56,51,107,67,54,121,137,105,242,959,1210,2169,941,1201,2142,996,1444,2440,87,95,182,92,97,189,77,73,150,442,434,876,383,382,765,435,474,909,81,83,164,93,100,193,119,121,240,1820,1849,3669,1767,1836,3603,2153,2150,4303,679,914,1593,667,886,1553,869,1169,2038,172,93,265,116,77,193,212,138,350,618,709,1327,1074,1392,2466,1692,2403,4095,801,698,1499,773,679,1452,851,797,1648,2230,2367,4597,1908,2142,4050,2152,2423,4575,4367,3371,7738,4376,3618,7994,5488,4505,9993,34459,34011,68470,35088,36601,71689,42075,44358,86433,17731,14809,32540,27036,20898,47934,18367,14005,32372,8576,7871,16447,7401,6929,14330,8226,7795,16021,126532,115656,242188,140791,128114,268905,152097,140398,292495
118,1003,379,500,879,388,542,930,496,563,1059,563,614,1177,847,915,1762,41,44,85,36,39,75,78,65,143,1767,1952,3719,1577,1883,3460,1698,2078,3776,28,29,57,23,21,44,29,19,48,223,266,489,198,281,479,229,272,501,110,95,205,87,76,163,84,84,168,1252,1369,2621,1110,1358,2468,1534,1738,3272,217,382,599,258,416,674,348,643,991,65,57,122,88,56,144,104,89,193,373,477,850,303,436,739,329,532,861,144,157,301,170,187,357,183,184,367,247,260,507,246,278,524,327,401,728,3625,3788,7413,3393,3714,7107,3963,4184,8147,25091,27656,52747,23544,27164,50708,27191,30970,58161,10735,10232,20967,15140,12464,27604,12299,10325,22624,2840,3209,6049,2558,2770,5328,2297,2645,4942,115006,122870,237876,116337,122920,239257,122919,130168,253087
119,1404,570,713,1283,521,623,1144,1413,1381,2794,1581,1581,3162,1717,1717,3434,340,272,612,452,283,735,800,570,1370,428,552,980,434,616,1050,604,784,1388,855,947,1802,847,891,1738,799,880,1679,725,731,1456,801,845,1646,850,893,1743,135,138,273,126,133,259,164,168,332,2509,2678,5187,2530,2759,5289,2803,3134,5937,1668,2385,4053,1709,2508,4217,2067,3024,5091,306,256,562,316,299,615,381,392,773,237,424,661,317,613,930,538,999,1537,683,676,1359,760,778,1538,855,833,1688,7953,8194,16147,8812,9415,18227,10009,10964,20973,8377,7830,16207,11142,9560,20702,17518,14971,32489,115264,117110,232374,125034,129757,254791,142858,149082,291940,14160,14683,28843,15925,14998,30923,14640,13491,28131,1616,1962,3578,1465,1917,3382,1720,2425,4145,235066,243352,478418,242068,250695,492763,259358,267305,526663
120,978,430,518,948,388,500,888,824,814,1638,724,743,1467,718,739,1457,128,85,213,180,130,310,350,202,552,405,564,969,333,528,861,329,528,857,76,90,166,68,70,138,67,69,136,351,371,722,296,329,625,329,373,702,110,70,180,111,104,215,152,134,286,1274,1421,2695,1227,1434,2661,1459,1606,3065,770,1076,1846,721,1040,1761,808,1314,2122,1232,1249,2481,1323,1356,2679,1325,1363,2688,267,365,632,290,435,725,364,614,978,502,448,950,463,437,900,497,528,1025,960,1006,1966,901,1057,1958,1110,1319,2429,3839,3325,7164,4618,3710,8328,6765,5468,12233,41338,43118,84456,43268,46847,90115,49212,54062,103274,6560,6858,13418,9184,8302,17486,7994,7045,15039,1363,1640,3003,1203,1556,2759,1239,1647,2886,112830,120213,233043,118352,126273,244625,128146,136631,264777
121,1002,450,609,1059,428,588,1016,108,134,242,176,208,384,292,362,654,220,170,390,224,204,428,409,339,748,342,458,800,443,569,1012,615,823,1438,28,26,54,16,29,45,29,25,54,196,184,380,178,209,387,197,255,452,148,146,294,246,255,501,337,340,677,679,824,1503,884,1085,1969,1351,1654,3005,536,781,1317,640,950,1590,898,1310,2208,191,184,375,275,286,561,409,388,797,257,377,634,313,505,818,433,771,1204,101,111,212,136,122,258,139,141,280,183,238,421,252,336,588,390,540,930,3792,3949,7741,4356,4625,8981,5626,5908,11534,27692,31623,59315,31975,37847,69822,40357,47957,88314,7230,8113,15343,9207,9370,18577,8258,8232,16490,2289,2880,5169,2154,2642,4796,2349,2796,5145,163024,179299,342323,169030,184947,353977,180604,196373,376977
122,319,145,178,323,178,237,415,176,206,382,362,354,716,738,829,1567,88,65,153,96,68,164,273,153,426,98,124,222,140,185,325,182,244,426,47,43,90,41,46,87,22,36,58,570,593,1163,587,603,1190,578,636,1214,12,13,25,17,17,34,23,26,49,463,493,956,527,575,1102,728,851,1579,260,436,696,282,493,775,392,617,1009,16,18,34,27,24,51,32,31,63,112,207,319,126,245,371,170,366,536,56,57,113,56,63,119,63,77,140,105,103,208,128,158,286,188,206,394,2297,2350,4647,2358,2595,4953,2845,2981,5826,12194,13240,25434,12617,14338,26955,14754,16913,31667,5682,5877,11559,6118,5395,11513,4651,4498,9149,1306,1391,2697,1210,1405,2615,1027,1216,2243,107435,111796,219231,109397,114575,223972,115229,120951,236180
123,831,362,398,760,337,372,709,125,132,257,112,142,254,132,128,260,138,98,236,215,166,381,415,337,752,158,213,371,167,238,405,167,243,410,1011,1073,2084,1209,1255,2464,1476,1636,3112,210,196,406,231,233,464,268,278,546,92,100,192,97,102,199,164,174,338,1422,1493,2915,1383,1509,2892,1478,1644,3122,1008,1375,2383,1240,1643,2883,1377,1926,3303,109,120,229,151,167,318,228,235,463,92,135,227,112,216,328,149,299,448,113,120,233,112,91,203,101,87,188,428,469,897,446,481,927,476,536,1012,3089,3031,6120,3867,3945,7812,5233,5390,10623,15850,16439,32289,17640,18772,36412,20746,22389,43135,5463,5685,11148,5397,5514,10911,4931,5010,9941,382,498,880,308,412,720,298,402,700,107624,110447,218071,109647,113301,222948,115193,120074,235267
124,797,337,389,726,311,366,677,88,108,196,97,101,198,82,105,187,239,212,451,264,229,493,498,417,915,119,141,260,111,157,268,123,167,290,214,222,436,341,329,670,411,436,847,211,203,414,225,216,441,230,224,454,193,190,383,157,150,307,196,189,385,646,697,1343,630,694,1324,732,856,1588,1022,1342,2364,991,1346,2337,1179,1663,2842,187,183,370,168,179,347,172,195,367,44,91,135,71,138,209,109,226,335,304,263,567,313,275,588,328,288,616,135,129,264,157,172,329,158,223,381,2086,2108,4194,2237,2247,4484,2706,2800,5506,13445,13943,27388,13596,14335,27931,14970,16355,31325,6660,6508,13168,6455,6109,12564,6564,6074,12638,571,707,1278,568,711,1279,481,603,1084,138197,142140,280337,137085,141932,279017,141019,146890,287909
125,1594,565,787,1352,516,693,1209,195,230,425,183,212,395,213,227,440,576,377,953,974,577,1551,2422,1619,4041,561,662,1223,521,624,1145,506,608,1114,434,467,901,484,534,1018,475,537,1012,539,559,1098,581,576,1157,571,579,1150,441,384,825,585,533,1118,760,745,1505,1851,2092,3943,1748,2016,3764,1780,2111,3891,1938,2631,4569,1861,2691,4552,2348,3339,5687,1930,1800,3730,2737,2621,5358,3917,3739,7656,180,290,470,189,379,568,275,543,818,3490,3489,6979,3934,3970,7904,4208,4264,8472,3547,3832,7379,3884,4250,8134,4397,4871,9268,8042,7429,15471,11503,10172,21675,19090,17022,36112,73665,73602,147267,86552,87138,173690,106649,107958,214607,12425,10191,22616,15143,11185,26328,14183,10940,25123,1309,1347,2656,1458,1784,3242,1831,2365,4196,169667,168840,338507,180379,178918,359297,200526,198957,399483
