region_id,C06_45_49_Mar_DFM_M,C06_45_49_Mar_DFM_F,C06_45_49_N_mar_M,C06_45_49_N_mar_F,C06_45_49_T_M,C06_45_49_T_F,C06_45_49_T_P,C06_50_54_Mar_RegM_M,C06_50_54_Mar_RegM_F,C06_50_54_Mar_DFM_M,C06_50_54_Mar_DFM_F,C06_50_54_N_mar_M,C06_50_54_N_mar_F,C06_50_54_T_M,C06_50_54_T_F,C06_50_54_T_P,C06_55_59_Mar_RegM_M,C06_55_59_Mar_RegM_F,C06_55_59_Mar_DFM_M,C06_55_59_Mar_DFM_F,C06_55_59_N_mar_M,C06_55_59_N_mar_F,C06_55_59_T_M,C06_55_59_T_F,C06_55_59_T_P,C06_60_64_Mar_RegM_M,C06_60_64_Mar_RegM_F,C06_60_64_Mar_DFM_M,C06_60_64_Mar_DFM_F,C06_60_64_N_mar_M,C06_60_64_N_mar_F,C06_60_64_T_M,C06_60_64_T_F,C06_60_64_T_P,C06_65_69_Mar_RegM_M,C06_65_69_Mar_RegM_F,C06_65_69_Mar_DFM_M,C06_65_69_Mar_DFM_F,C06_65_69_N_mar_M,C06_65_69_N_mar_F,C06_65_69_T_M,C06_65_69_T_F,C06_65_69_T_P,C06_70_74_Mar_RegM_M,C06_70_74_Mar_RegM_F,C06_70_74_Mar_DFM_M,C06_70_74_Mar_DFM_F,C06_70_74_N_mar_M,C06_70_74_N_mar_F,C06_70_74_T_M,C06_70_74_T_F,C06_70_74_T_P,C06_75_79_Mar_RegM_M,C06_75_79_Mar_RegM_F,C06_75_79_Mar_DFM_M,C06_75_79_Mar_DFM_F,C06_75_79_N_mar_M,C06_75_79_N_mar_F,C06_75_79_T_M,C06_75_79_T_F,C06_75_79_T_P,C06_80_84_Mar_RegM_M,C06_80_84_Mar_RegM_F,C06_80_84_Mar_DFM_M,C06_80_84_Mar_DFM_F,C06_80_84_N_mar_M,C06_80_84_N_mar_F,C06_80_84_T_M,C06_80_84_T_F,C06_80_84_T_P,C06_85o_Mar_RegM_M,C06_85o_Mar_RegM_F,C06_85o_Mar_DFM_M,C06_85o_Mar_DFM_F,C06_85o_N_mar_M,C06_85o_N_mar_F,C06_85o_T_M,C06_85o_T_F,C06_85o_T_P,C06_T_Marr_reg_marr_M,C06_T_Marr_reg_marr_F,C06_T_Mar_de_fa_mar_M,C06_T_Mar_de_fa_mar_F,C06_Tot_N_mar_M,C06_Tot_N_mar_F,C06_Tot_T_M,C06_Tot_T_F,C06_Tot_T_P,C11_15_19_Mar_RegM_M,C11_15_19_Mar_RegM_F,C11_15_19_Mar_DFM_M,C11_15_19_Mar_DFM_F,C11_15_19_N_mar_M,C11_15_19_N_mar_F,C11_15_19_T_M,C11_15_19_T_F,C11_15_19_T_P,C11_20_24_Mar_RegM_M,C11_20_24_Mar_RegM_F,C11_20_24_Mar_DFM_M,C11_20_24_Mar_DFM_F,C11_20_24_N_mar_M,C11_20_24_N_mar_F,C11_20_24_T_M,C11_20_24_T_F,C11_20_24_T_P,C11_25_29_Mar_RegM_M,C11_25_29_Mar_RegM_F,C11_25_29_Mar_DFM_M,C11_25_29_Mar_DFM_F,C11_25_29_N_mar_M,C11_25_29_N_mar_F,C11_25_29_T_M,C11_25_29_T_F,C11_25_29_T_P,C11_30_34_Mar_RegM_M,C11_30_34_Mar_RegM_F,C11_30_34_Mar_DFM_M,C11_30_34_Mar_DFM_F,C11_30_34_N_mar_M,C11_30_34_N_mar_F,C11_30_34_T_M,C11_30_34_T_F,C11_30_34_T_P,C11_35_39_Mar_RegM_M,C11_35_39_Mar_RegM_F,C11_35_39_Mar_DFM_M,C11_35_39_Mar_DFM_F,C11_35_39_N_mar_M,C11_35_39_N_mar_F,C11_35_39_T_M,C11_35_39_T_F,C11_35_39_T_P,C11_40_44_Mar_RegM_M,C11_40_44_Mar_RegM_F,C11_40_44_Mar_DFM_M,C11_40_44_Mar_DFM_F,C11_40_44_N_mar_M,C11_40_44_N_mar_F,C11_40_44_T_M,C11_40_44_T_F,C11_40_44_T_P,C11_45_49_Mar_RegM_M,C11_45_49_Mar_RegM_F,C11_45_49_Mar_DFM_M,C11_45_49_Mar_DFM_F,C11_45_49_N_mar_M,C11_45_49_N_mar_F,C11_45_49_T_M,C11_45_49_T_F,C11_45_49_T_P,C11_50_54_Mar_RegM_M,C11_50_54_Mar_RegM_F,C11_50_54_Mar_DFM_M,C11_50_54_Mar_DFM_F,C11_50_54_N_mar_M,C11_50_54_N_mar_F,C11_50_54_T_M,C11_50_54_T_F,C11_50_54_T_P,C11_55_59_Mar_RegM_M,C11_55_59_Mar_RegM_F,C11_55_59_Mar_DFM_M,C11_55_59_Mar_DFM_F,C11_55_59_N_mar_M,C11_55_59_N_mar_F,C11_55_59_T_M,C11_55_59_T_F,C11_55_59_T_P,C11_60_64_Mar_RegM_M,C11_60_64_Mar_RegM_F,C11_60_64_Mar_DFM_M,C11_60_64_Mar_DFM_F,C11_60_64_N_mar_M,C11_60_64_N_mar_F,C11_60_64_T_M,C11_60_64_T_F,C11_60_64_T_P,C11_65_69_Mar_RegM_M,C11_65_69_Mar_RegM_F,C11_65_69_Mar_DFM_M,C11_65_69_Mar_DFM_F,C11_65_69_N_mar_M,C11_65_69_N_mar_F,C11_65_69_T_M,C11_65_69_T_F,C11_65_69_T_P,C11_70_74_Mar_RegM_M,C11_70_74_Mar_RegM_F,C11_70_74_Mar_DFM_M,C11_70_74_Mar_DFM_F,C11_70_74_N_mar_M,C11_70_74_N_mar_F,C11_70_74_T_M,C11_70_74_T_F,C11_70_74_T_P,C11_75_79_Mar_RegM_M,C11_75_79_Mar_RegM_F,C11_75_79_Mar_DFM_M,C11_75_79_Mar_DFM_F
111,910,873,2882,3350,10681,11390,22071,6690,6893,691,649,2588,2997,9969,10539,20508,6677,6443,521,465,2213,2823,9411,9731,19142,5655,5256,328,243,1713,2519,7696,8018,15714,4507,4175,159,125,1362,2422,6028,6722,12750,3848,3347,104,56,1168,2575,5120,5978,11098,3338,2622,61,37,1196,3198,4595,5857,10452,2205,1438,29,18,983,3044,3217,4500,7717,876,420,12,16,783,2596,1671,3032,4703,59347,60374,9841,10166,47112,55579,116300,126119,242419,6,9,101,248,10314,9594,10421,9851,20272,339,698,1224,1906,8955,7967,10518,10571,21089,2199,3284,2324,2530,5325,4155,9848,9969,19817,4238,5135,1809,1636,3105,2807,9152,9578,18730,5720,6390,1480,1391,2701,2920,9901,10701,20602,6018,6492,1237,1223,2944,3146,10199,10861,21060,6160,6740,1008,1018,3167,3415,10335,11173,21508,6637,6801,874,866,3052,3498,10563,11165,21728,6326,6518,682,577,2699,3226,9707,10321,20028,6415,6096,455,399,2171,3115,9041,9610,18651,5291,4774,290,227,1708,2771,7289,7772,15061,4096,3608,146,117,1301,2633,5543,6358,11901,3191,2495,83,40
112,898,906,2370,2791,7697,8435,16132,4401,4534,807,737,2240,2499,7448,7770,15218,4440,4213,619,468,1849,2109,6908,6790,13698,3708,3529,341,228,1228,1686,5277,5443,10720,3237,3075,190,121,1032,1663,4459,4859,9318,2917,2549,109,80,905,1853,3931,4482,8413,2621,1957,72,42,921,2162,3614,4161,7775,1625,1048,34,24,766,2037,2425,3109,5534,783,398,17,15,556,1647,1356,2060,3416,38072,38527,7801,7962,30459,36014,76332,82503,158835,4,21,76,169,6691,6130,6771,6320,13091,175,358,620,905,3767,3146,4562,4409,8971,968,1511,943,1147,2296,1935,4207,4593,8800,1857,2448,1018,1049,1710,1826,4585,5323,9908,2928,3456,1073,1176,1763,2096,5764,6728,12492,3340,3977,1049,1062,1903,2455,6292,7494,13786,3821,4180,978,1027,2240,2819,7039,8026,15065,4209,4584,884,961,2613,3019,7706,8564,16270,4368,4434,802,666,2413,2738,7583,7838,15421,4492,4153,613,460,1949,2402,7054,7015,14069,3619,3409,324,215,1372,1954,5315,5578,10893,3037,2711,147,113,1038,1847,4222,4671,8893,2432,1994,95,55
113,372,355,1146,1141,4849,4924,9773,3016,3071,282,229,1037,1041,4335,4341,8676,2997,2854,186,151,944,947,4127,3952,8079,2338,2173,120,80,716,886,3174,3139,6313,2038,1817,65,48,629,922,2732,2787,5519,1599,1319,31,16,545,1024,2175,2359,4534,1240,851,20,17,507,1210,1767,2078,3845,736,452,7,7,357,1112,1100,1571,2671,311,141,5,4,247,929,563,1074,1637,26913,27333,4182,4332,18556,20595,49651,52260,101911,4,11,72,176,4595,4169,4671,4356,9027,163,359,695,1028,2925,2552,3783,3939,7722,1037,1545,907,948,1657,1510,3601,4003,7604,1833,2237,677,629,1078,1018,3588,3884,7472,2447,2770,564,521,1009,1071,4020,4362,8382,2725,3071,437,439,1056,1119,4218,4629,8847,3007,3055,435,422,1157,1165,4599,4642,9241,3068,3163,376,340,1190,1214,4634,4717,9351,2874,2870,279,223,1119,1091,4272,4184,8456,2792,2580,159,141,954,1036,3905,3757,7662,2113,1953,101,65,723,949,2937,2967,5904,1763,1536,65,31,629,1022,2457,2589,5046,1324,990,25,15
114,363,408,1059,1200,4180,4546,8726,2552,2695,329,293,960,1063,3841,4051,7892,2862,3075,256,255,875,1091,3993,4421,8414,2826,2844,199,156,774,1018,3799,4018,7817,2618,2416,113,73,722,1058,3453,3547,7000,2189,1801,60,38,589,1128,2838,2967,5805,1764,1248,39,20,582,1270,2385,2538,4923,982,571,16,3,388,1149,1386,1723,3109,349,171,12,7,327,872,688,1050,1738,25513,25970,3707,3802,15507,18639,44727,48411,93138,4,6,31,100,3962,3632,3997,3738,7735,120,246,418,620,2073,1636,2611,2502,5113,580,885,546,568,1096,974,2222,2427,4649,1160,1467,452,427,736,814,2348,2708,5056,1752,2086,497,489,819,955,3068,3530,6598,2122,2443,468,482,903,1199,3493,4124,7617,2431,2642,451,488,1079,1308,3961,4438,8399,2629,2889,430,426,1218,1351,4277,4666,8943,2591,2823,340,303,1062,1270,3993,4396,8389,3156,3262,268,276,1005,1337,4429,4875,9304,2959,2803,206,151,854,1318,4019,4272,8291,2474,2146,105,68,776,1232,3355,3446,6801,1868,1380,57,31
115,372,362,748,1198,7346,8048,15394,5889,5853,278,262,689,1097,6856,7212,14068,5545,5116,257,193,643,1098,6445,6407,12852,4121,3393,143,101,529,998,4793,4492,9285,2661,1966,71,42,320,758,3052,2766,5818,1564,1148,26,11,261,729,1851,1888,3739,1179,775,18,13,265,898,1462,1686,3148,648,405,9,5,243,969,900,1379,2279,308,140,9,0,214,835,531,975,1506,43942,44807,3281,3339,23539,26590,70762,74736,145498,5,8,8,42,7963,7355,7976,7405,15381,123,269,207,350,6161,5559,6491,6178,12669,973,1678,487,511,3099,2342,4559,4531,9090,2896,3884,447,465,1405,1073,4748,5422,10170,5047,6062,447,471,1037,1088,6531,7621,14152,5956,6750,448,491,941,1172,7345,8413,15758,6288,6466,409,402,897,1337,7594,8205,15799,6008,6076,376,348,858,1311,7242,7735,14977,5397,5232,267,235,693,1202,6357,6669,13026,5023,4566,196,158,665,1216,5884,5940,11824,3703,2945,114,81,530,1148,4347,4174,8521,2356,1780,57,26,342,888,2755,2694,5449,1365,921,22,12
116,497,510,1970,2376,8726,8995,17721,5647,5459,378,336,1581,2291,7606,8086,15692,5210,4701,283,213,1359,2144,6852,7058,13910,3790,2971,159,99,1021,1703,4970,4773,9743,2538,1947,57,30,760,1496,3355,3473,6828,1792,1291,36,23,597,1563,2425,2877,5302,1255,794,12,14,506,1360,1773,2168,3941,629,344,13,7,316,1093,958,1444,2402,217,118,5,4,186,705,408,827,1235,49560,50010,6289,6487,37556,42143,93405,98640,192045,9,34,73,140,10501,10007,10583,10181,20764,407,1130,589,898,8641,7444,9637,9472,19109,3146,5229,1229,1403,5690,4530,10065,11162,21227,6665,7924,1052,1040,3255,2918,10972,11882,22854,7582,7867,936,840,2422,2903,10940,11610,22550,6946,7070,763,775,2336,2779,10045,10624,20669,6861,6616,666,617,2152,2699,9679,9932,19611,6156,5864,443,463,1988,2643,8587,8970,17557,5422,5065,346,297,1677,2472,7445,7834,15279,4843,4225,215,129,1333,2341,6391,6695,13086,3382,2566,119,75,988,1841,4489,4482,8971,2235,1579,41,30,665,1633,2941,3242,6183,1400,887,26,11
117,1205,698,2857,2597,6553,5712,12265,2310,2389,799,509,2295,2443,5404,5341,10745,2251,2231,554,303,2034,2104,4839,4638,9477,1877,1641,267,113,1576,1740,3720,3494,7214,1567,1316,114,58,1195,1434,2876,2808,5684,1259,971,71,20,926,1280,2256,2271,4527,1012,622,32,14,732,1315,1776,1951,3727,514,274,12,10,472,1078,998,1362,2360,263,101,8,8,310,915,581,1024,1605,25580,25833,14429,11303,45366,45498,85375,82634,168009,3,16,38,95,3829,3972,3870,4083,7953,269,612,1193,1657,8876,9329,10338,11598,21936,2240,3322,3865,4169,10180,9089,16285,16580,32865,4522,5134,3870,3000,6720,5904,15112,14038,29150,4411,4483,2817,1837,4756,4114,11984,10434,22418,3426,3319,2229,1331,3816,3314,9471,7964,17435,2862,2663,1597,900,3372,2883,7831,6446,14277,2468,2385,1087,635,2918,2721,6473,5741,12214,2262,2314,763,471,2304,2556,5329,5341,10670,2183,1965,544,259,1978,2198,4705,4422,9127,1706,1469,224,102,1488,1746,3418,3317,6735,1428,1149,88,38,1048,1461,2564,2648,5212,1059,780,44,9
118,679,552,1751,2370,6108,6820,12928,3318,3394,572,438,1607,2317,5497,6149,11646,3521,3430,437,317,1567,2320,5525,6067,11592,2872,2618,241,157,1183,1853,4296,4628,8924,2253,2015,119,63,851,1589,3223,3667,6890,1868,1485,71,39,689,1637,2628,3161,5789,1702,1235,45,30,705,1916,2452,3181,5633,1140,721,31,13,622,2100,1793,2834,4627,699,273,21,7,514,2007,1234,2287,3521,33971,34489,9329,8953,35308,44980,78608,88422,167030,0,8,16,39,4910,4662,4926,4709,9635,106,255,552,935,7148,7283,7806,8473,16279,1244,2031,2282,2938,6450,6272,9976,11241,21217,3525,4511,2665,2338,4117,4221,10307,11070,21377,4836,5315,1728,1475,2605,3053,9169,9843,19012,4515,4717,1186,1000,2072,2624,7773,8341,16114,4130,4133,873,680,1850,2543,6853,7356,14209,3588,3650,623,508,1765,2395,5976,6553,12529,3150,3154,480,368,1561,2222,5191,5744,10935,3261,3028,383,258,1468,2338,5112,5624,10736,2526,2279,232,138,1058,1909,3816,4326,8142,2000,1706,106,50,800,1723,2906,3479,6385,1592,1122,48,13
119,822,748,3931,4819,15714,16293,32007,9607,9519,604,520,3252,4261,13463,14300,27763,9153,8436,465,399,2883,3941,12501,12776,25277,7681,6473,294,158,2353,3465,10328,10096,20424,6326,5541,160,77,1688,3197,8174,8815,16989,5526,4448,56,37,1467,3383,7049,7868,14917,4597,3130,39,30,1484,4222,6120,7382,13502,2904,1821,15,15,1268,4174,4187,6010,10197,1421,684,17,14,1021,3608,2459,4306,6765,94841,95638,7706,7632,72826,83155,175373,186425,361798,10,114,39,83,15755,14495,15804,14692,30496,815,2652,589,916,15489,13078,16893,16646,33539,5352,9012,1474,1677,11585,8629,18411,19318,37729,10274,11776,1321,1316,6384,5383,17979,18475,36454,11472,12129,1135,1137,4493,4826,17100,18092,35192,11217,11941,996,971,4121,4908,16334,17820,34154,11433,11249,933,851,4116,5200,16482,17300,33782,10677,10244,820,731,3897,5266,15394,16241,31635,9179,8717,576,467,3278,4729,13033,13913,26946,8588,7670,412,290,2933,4250,11933,12210,24143,6859,5685,223,134,2149,3597,9231,9416,18647,5585,4689,120,57,1641,3454,7346,8200,15546,4620,3342,56,35
120,727,724,1946,2679,7538,8257,15795,4268,4205,606,579,1635,2633,6509,7417,13926,3993,3800,486,402,1574,2360,6053,6562,12615,3043,2725,246,150,1203,1776,4492,4651,9143,2510,2257,122,59,872,1611,3504,3927,7431,2221,1724,65,20,734,1675,3020,3419,6439,1798,1135,31,19,689,1894,2518,3048,5566,1086,608,19,7,479,1679,1584,2294,3878,569,254,5,5,431,1600,1005,1859,2864,41773,42282,8095,8216,36188,44487,86056,94985,181041,3,16,16,45,5937,5807,5956,5868,11824,304,704,520,845,7621,6947,8445,8496,16941,2515,3823,1723,1986,6665,5426,10903,11235,22138,5239,5996,1673,1617,3607,3528,10519,11141,21660,6167,6551,1307,1222,2450,3077,9924,10850,20774,5494,5886,1060,1024,2174,2946,8728,9856,18584,5223,5338,897,880,2024,3070,8144,9288,17432,4694,4623,671,635,1900,2754,7265,8012,15277,4096,3980,549,497,1539,2686,6184,7163,13347,3750,3475,394,330,1447,2399,5591,6204,11795,2760,2386,203,120,1067,1863,4030,4369,8399,2232,1892,99,41,786,1746,3117,3679,6796,1881,1318,50,19
121,764,705,2049,3188,11506,12940,24446,7581,7809,627,612,1823,3124,10031,11545,21576,7440,7192,555,416,1798,3209,9793,10817,20610,6028,5283,373,227,1365,2578,7766,8088,15854,4339,3650,179,93,972,2181,5490,5924,11414,3329,2685,70,21,741,2157,4140,4863,9003,2859,2178,44,19,811,2637,3714,4834,8548,1997,1324,23,15,724,2841,2744,4180,6924,1099,525,23,9,700,2929,1822,3463,5285,67956,69537,9549,9328,44515,58471,122020,137336,259356,3,3,13,35,10052,9853,10068,9891,19959,180,460,495,893,8883,8512,9558,9865,19423,2181,3546,2067,2467,6550,5772,10798,11785,22583,6153,7729,2007,1806,3951,3917,12111,13452,25563,8845,9790,1402,1211,2672,3249,12919,14250,27169,9370,10381,1048,1006,2213,3242,12631,14629,27260,9295,9721,933,831,2032,3274,12260,13826,26086,8472,8415,769,666,2076,3357,11317,12438,23755,7072,6961,551,527,1799,3157,9422,10645,20067,6746,6452,497,328,1674,3187,8917,9967,18884,5458,4640,296,152,1235,2716,6989,7508,14497,3892,3247,152,80,953,2362,4997,5689,10686,2958,2176,66,23
122,653,590,1470,1820,7308,7742,15050,4518,4537,489,489,1337,1793,6344,6819,13163,4477,4306,410,327,1219,1726,6106,6359,12465,3873,3638,266,146,923,1579,5062,5363,10425,3136,2598,115,67,666,1327,3917,3992,7909,2297,1864,54,34,546,1427,2897,3325,6222,1937,1490,36,24,567,1873,2540,3387,5927,1340,863,23,12,589,2019,1952,2894,4846,684,329,21,7,543,1966,1248,2302,3550,43136,43795,7094,7239,28371,33879,78601,84913,163514,3,5,21,38,6408,5870,6432,5913,12345,123,282,364,700,5103,4268,5590,5250,10840,1011,1772,1305,1723,3587,2711,5903,6206,12109,3328,4281,1543,1440,2312,1880,7183,7601,14784,5680,6492,1238,1105,1782,1756,8700,9353,18053,6020,6582,923,941,1591,1859,8534,9382,17916,5784,5831,780,806,1677,2078,8241,8715,16956,4989,4991,655,548,1473,1981,7117,7520,14637,4297,4238,437,423,1303,1860,6037,6521,12558,4173,3870,363,250,1181,1829,5717,5949,11666,3498,3269,219,125,867,1699,4584,5093,9677,2799,2239,100,51,635,1512,3534,3802,7336,1940,1499,33,15
123,534,561,1372,1954,7522,8275,15797,5279,5032,428,389,1291,1850,6998,7271,14269,4850,4294,302,243,1123,1731,6275,6268,12543,3184,2535,155,120,756,1252,4095,3907,8002,2049,1585,73,32,540,1061,2662,2678,5340,1364,974,40,22,372,1014,1776,2010,3786,891,591,15,18,328,1051,1234,1660,2894,529,334,10,4,260,846,799,1184,1983,231,114,4,7,179,642,414,763,1177,40588,41077,5867,6110,29327,33539,75782,80726,156508,3,20,50,115,8702,8115,8755,8250,17005,306,710,624,988,6472,5730,7402,7428,14830,2030,3154,1227,1327,3798,3252,7055,7733,14788,3845,4675,981,917,2143,2089,6969,7681,14650,4884,5347,888,865,1834,2256,7606,8468,16074,5067,5367,741,725,1479,2081,7287,8173,15460,5176,5355,657,646,1577,2143,7410,8144,15554,5356,5379,508,530,1440,2071,7304,7980,15284,4902,4608,405,335,1292,2051,6599,6994,13593,4478,3841,277,199,1134,1893,5889,5933,11822,2911,2255,122,93,771,1405,3804,3753,7557,1834,1391,54,28,517,1178,2405,2597,5002,1153,722,19,20
124,759,810,2029,2675,9308,10475,19783,6346,6152,602,580,1900,2414,8848,9146,17994,6040,5371,442,366,1660,2367,8142,8104,16246,4039,3391,224,160,1139,1842,5402,5393,10795,2728,2245,102,59,804,1630,3634,3934,7568,1984,1488,66,28,623,1588,2673,3104,5777,1376,963,28,22,605,1687,2009,2672,4681,859,543,12,5,448,1516,1319,2064,3383,368,210,3,3,303,1179,674,1392,2066,50088,50679,8606,8957,37221,42951,95915,102587,198502,3,13,84,185,9641,9167,9728,9365,19093,404,796,976,1503,7270,6466,8650,8765,17415,2423,3548,1701,1821,4258,3593,8382,8962,17344,4407,5210,1356,1329,2610,2509,8373,9048,17421,5506,5990,1201,1148,2231,2588,8938,9726,18664,5764,6232,1083,1064,2205,2679,9052,9975,19027,5796,6101,911,932,2171,2802,8878,9835,18713,6141,6544,710,750,2139,2822,8990,10116,19106,5927,5591,558,509,1933,2694,8418,8794,17212,5522,4883,426,352,1656,2595,7604,7830,15434,3671,3016,208,135,1198,2090,5077,5241,10318,2447,1914,91,49,785,1783,3323,3746,7069,1606,1091,55,22
125,546,492,2818,3324,11007,11134,22141,6683,6459,401,374,2370,2973,9454,9806,19260,6226,5762,327,234,2057,2749,8610,8745,17355,5303,4386,171,107,1520,2180,6994,6673,13667,4066,3358,95,53,1233,2056,5394,5467,10861,3186,2419,53,26,994,2248,4233,4693,8926,2475,1719,31,18,884,2598,3390,4335,7725,1409,906,16,15,731,2486,2156,3407,5563,656,271,5,4,533,1918,1194,2193,3387,65879,66384,5801,5851,54396,57745,126076,129980,256056,5,99,32,66,11686,10694,11723,10859,22582,809,2523,533,814,12368,9883,13710,13220,26930,5435,8945,1258,1427,9775,6709,16468,17081,33549,9835,10544,1030,984,5217,4025,16082,15553,31635,9336,9278,832,736,3528,3558,13696,13572,27268,8399,8284,661,670,3038,3673,12098,12627,24725,8191,7997,601,565,3026,3560,11818,12122,23940,7540,7030,507,459,2805,3742,10852,11231,22083,6484,6105,384,335,2415,3327,9283,9767,19050,5853,5167,259,180,2069,3010,8181,8357,16538,4658,3799,137,89,1380,2336,6175,6224,12399,3535,2779,79,41,1122,2227,4736,5047,9783,2616,1751,39,17
126,233,249,1081,1362,5142,5649,10791,3428,3416,215,193,924,1383,4567,4992,9559,3270,2927,194,154,821,1307,4285,4388,8673,2366,2096,105,60,516,1079,2987,3235,6222,1885,1705,45,23,446,1090,2376,2818,5194,1623,1384,29,12,408,1027,2060,2423,4483,1450,1034,19,8,416,1406,1885,2448,4333,952,614,7,5,402,1388,1361,2007,3368,435,213,4,0,344,1207,783,1420,2203,30178,30702,2955,2961,21468,26852,54601,60515,115116,3,7,5,27,4613,4528,4621,4562,9183,132,310,266,406,5290,5243,5688,5959,11647,1280,1999,696,779,3375,2740,5351,5518,10869,2951,3410,511,471,1754,1490,5216,5371,10587,3690,4057,411,369,1179,1269,5280,5695,10975,3660,4200,328,341,1011,1328,4999,5869,10868,4086,4113,307,293,1052,1430,5445,5836,11281,3723,3846,238,223,1000,1419,4961,5488,10449,3237,3101,207,174,898,1472,4342,4747,9089,2969,2629,151,121,805,1323,3925,4073,7998,2119,1857,90,47,506,1130,2715,3034,5749,1715,1492,30,17,435,1148,2180,2657,4837,1417,1074,22,10
127,491,436,2542,3254,11336,11965,23301,7406,7178,330,336,1937,2761,9673,10275,19948,6647,5920,262,196,1642,2426,8551,8542,17093,5002,3887,151,94,1139,1848,6292,5829,12121,3738,2958,74,45,915,1970,4727,4973,9700,2848,2016,48,31,774,2068,3670,4115,7785,2019,1176,23,16,659,2005,2701,3197,5898,1001,494,7,8,415,1532,1423,2034,3457,403,183,8,8,292,1002,703,1193,1896,63225,63771,4715,4852,48811,54377,116751,123000,239751,8,71,27,77,13545,12476,13580,12624,26204,482,1662,359,551,10943,9665,11784,11878,23662,3161,5300,835,986,7508,5988,11504,12274,23778,5694,7396,732,735,4406,3793,10832,11924,22756,7375,8479,688,743,3265,3557,11328,12779,24107,8126,8521,740,655,2889,3517,11755,12693,24448,8758,8284,630,599,2890,3537,12278,12420,24698,8179,7898,493,431,2704,3678,11376,12007,23383,7165,6641,302,282,1964,3151,9431,10074,19505,6186,5234,231,160,1634,2686,8051,8080,16131,4410,3345,106,73,1141,2103,5657,5521,11178,3308,2441,57,31,945,2198,4310,4670,8980,2297,1456,43,18
128,426,447,1373,1587,7093,7583,14676,4973,4963,347,315,1117,1538,6437,6816,13253,4827,4429,274,220,988,1521,6089,6170,12259,3747,3281,164,116,705,1321,4616,4718,9334,2576,2261,79,42,526,1104,3181,3407,6588,2036,1777,37,21,493,1232,2566,3030,5596,1938,1485,24,11,461,1629,2423,3125,5548,1146,720,8,10,430,1550,1584,2280,3864,517,280,5,8,366,1285,888,1573,2461,41562,42220,5083,5234,27115,31325,73760,78779,152539,0,8,16,31,6543,6229,6559,6268,12827,129,297,391,637,5747,5160,6267,6094,12361,1238,1990,1124,1346,3316,2626,5678,5962,11640,3185,3936,967,834,1758,1495,5910,6265,12175,4667,5253,763,724,1450,1517,6880,7494,14374,4857,5348,621,607,1311,1629,6789,7584,14373,4878,5166,485,511,1396,1766,6759,7443,14202,5046,5152,435,423,1397,1785,6878,7360,14238,4682,4556,349,291,1125,1570,6156,6417,12573,4391,3985,263,167,948,1574,5602,5726,11328,3348,2933,113,111,691,1435,4152,4479,8631,2362,2001,58,36,524,1260,2944,3297,6241,1772,1424,27,12
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
