region_id,C06_P_25_29_Em_FT,C06_P_25_29_Em_PT,C06_P_25_29_Em_AFW,C06_P_25_29_Em_Hrs_NS,C06_P_25_29_Em_Tot,C06_P_25_29_Unem_Look_FT,C06_P_25_29_Unem_Look_PT,C06_P_25_29_Unem_Tot,C06_P_25_29_Tot_LF,C06_P_25_29_Notin_LF,C06_P_25_29_LF_NS,C06_P_25_29_Tot,C06_P_30_34_Em_FT,C06_P_30_34_Em_PT,C06_P_30_34_Em_AFW,C06_P_30_34_Em_Hrs_NS,C06_P_30_34_Em_Tot,C06_P_30_34_Unem_Look_FT,C06_P_30_34_Unem_Look_PT,C06_P_30_34_Unem_Tot,C06_P_30_34_Tot_LF,C06_P_30_34_Notin_LF,C06_P_30_34_LF_NS,C06_P_30_34_Tot,C06_P_35_39_Em_FT,C06_P_35_39_Em_PT,C06_P_35_39_Em_AFW,C06_P_35_39_Em_Hrs_NS,C06_P_35_39_Em_Tot,C06_P_35_39_Unem_Look_FT,C06_P_35_39_Unem_Look_PT,C06_P_35_39_Unem_Tot,C06_P_35_39_Tot_LF,C06_P_35_39_Notin_LF,C06_P_35_39_LF_NS,C06_P_35_39_Tot,C06_P_40_44_Em_FT,C06_P_40_44_Em_PT,C06_P_40_44_Em_AFW,C06_P_40_44_Em_Hrs_NS,C06_P_40_44_Em_Tot,C06_P_40_44_Unem_Look_FT,C06_P_40_44_Unem_Look_PT,C06_P_40_44_Unem_Tot,C06_P_40_44_Tot_LF,C06_P_40_44_Notin_LF,C06_P_40_44_LF_NS,C06_P_40_44_Tot,C06_P_45_49_Em_FT,C06_P_45_49_Em_PT,C06_P_45_49_Em_AFW,C06_P_45_49_Em_Hrs_NS,C06_P_45_49_Em_Tot,C06_P_45_49_Unem_Look_FT,C06_P_45_49_Unem_Look_PT,C06_P_45_49_Unem_Tot,C06_P_45_49_Tot_LF,C06_P_45_49_Notin_LF,C06_P_45_49_LF_NS,C06_P_45_49_Tot,C06_P_50_54_Em_FT,C06_P_50_54_Em_PT,C06_P_50_54_Em_AFW,C06_P_50_54_Em_Hrs_NS,C06_P_50_54_Em_Tot,C06_P_50_54_Unem_Look_FT,C06_P_50_54_Unem_Look_PT,C06_P_50_54_Unem_Tot,C06_P_50_54_Tot_LF,C06_P_50_54_Notin_LF,C06_P_50_54_LF_NS,C06_P_50_54_Tot,C06_P_55_59_Em_FT,C06_P_55_59_Em_PT,C06_P_55_59_Em_AFW,C06_P_55_59_Em_Hrs_NS,C06_P_55_59_Em_Tot,C06_P_55_59_Unem_Look_FT,C06_P_55_59_Unem_Look_PT,C06_P_55_59_Unem_Tot,C06_P_55_59_Tot_LF,C06_P_55_59_Notin_LF,C06_P_55_59_LF_NS,C06_P_55_59_Tot,C06_P_60_64_Em_FT,C06_P_60_64_Em_PT,C06_P_60_64_Em_AFW,C06_P_60_64_Em_Hrs_NS,C06_P_60_64_Em_Tot,C06_P_60_64_Unem_Look_FT,C06_P_60_64_Unem_Look_PT,C06_P_60_64_Unem_Tot,C06_P_60_64_Tot_LF,C06_P_60_64_Notin_LF,C06_P_60_64_LF_NS,C06_P_60_64_Tot,C06_P_65_69_Em_FT,C06_P_65_69_Em_PT,C06_P_65_69_Em_AFW,C06_P_65_69_Em_Hrs_NS,C06_P_65_69_Em_Tot,C06_P_65_69_Unem_Look_FT,C06_P_65_69_Unem_Look_PT,C06_P_65_69_Unem_Tot,C06_P_65_69_Tot_LF,C06_P_65_69_Notin_LF,C06_P_65_69_LF_NS,C06_P_65_69_Tot,C06_P_70_74_Em_FT,C06_P_70_74_Em_PT,C06_P_70_74_Em_AFW,C06_P_70_74_Em_Hrs_NS,C06_P_70_74_Em_Tot,C06_P_70_74_Unem_Look_FT,C06_P_70_74_Unem_Look_PT,C06_P_70_74_Unem_Tot,C06_P_70_74_Tot_LF,C06_P_70_74_Notin_LF,C06_P_70_74_LF_NS,C06_P_70_74_Tot,C06_P_75ov_Em_FT,C06_P_75ov_Em_PT,C06_P_75ov_Emp_Aw_fr_w,C06_P_75ov_Emp_Hou_w_ns,C06_P_75andOver_Em_Tot,C06_P_75over_Unem_Lo_ft_wor,C06_P_75over_Unem_Lo_pt_wor,C06_P_75over_Unemp_Tot,C06_P_75over_Tot_lab_for,C06_P_75over_N_lab_forc,C06_P_75over_LF_NS,C06_P_75over_Tot,C06_P_Tot_Em_FT,C06_P_Tot_Em_PT,C06_P_Tot_Em_AFW,C06_P_Tot_Em_Hrs_NS,C06_P_Tot_Em_Tot,C06_P_Tot_Unem_Look_FT,C06_P_Tot_Unem_Look_PT,C06_P_Tot_Unem_Tot,C06_P_T_T_labo_for,C06_P_Tot_Notin_LF,C06_P_Tot_LF_NS,C06_P_T_T,C11_P_15_19_Em_FT,C11_P_15_19_Em_PT,C11_P_15_19_Em_AFW,C11_P_15_19_Em_Hrs_NS,C11_P_15_19_Em_Tot,C11_P_15_19_Unem_Look_FT,C11_P_15_19_Unem_Look_PT,C11_P_15_19_Unem_Tot,C11_P_15_19_Tot_LF,C11_P_15_19_Notin_LF,C11_P_15_19_LF_NS,C11_P_15_19_Tot,C11_P_20_24_Em_FT,C11_P_20_24_Em_PT,C11_P_20_24_Em_AFW,C11_P_20_24_Em_Hrs_NS,C11_P_20_24_Em_Tot,C11_P_20_24_Unem_Look_FT,C11_P_20_24_Unem_Look_PT,C11_P_20_24_Unem_Tot,C11_P_20_24_Tot_LF,C11_P_20_24_Notin_LF,C11_P_20_24_LF_NS,C11_P_20_24_Tot,C11_P_25_29_Em_FT,C11_P_25_29_Em_PT,C11_P_25_29_Em_AFW,C11_P_25_29_Em_Hrs_NS,C11_P_25_29_Em_Tot,C11_P_25_29_Unem_Look_FT,C11_P_25_29_Unem_Look_PT,C11_P_25_29_Unem_Tot,C11_P_25_29_Tot_LF,C11_P_25_29_Notin_LF,C11_P_25_29_LF_NS,C11_P_25_29_Tot,C11_P_30_34_Em_FT,C11_P_30_34_Em_PT,C11_P_30_34_Em_AFW,C11_P_30_34_Em_Hrs_NS,C11_P_30_34_Em_Tot,C11_P_30_34_Unem_Look_FT,C11_P_30_34_Unem_Look_PT,C11_P_30_34_Unem_Tot,C11_P_30_34_Tot_LF,C11_P_30_34_Notin_LF,C11_P_30_34_LF_NS,C11_P_30_34_Tot,C11_P_35_39_Em_FT,C11_P_35_39_Em_PT,C11_P_35_39_Em_AFW,C11_P_35_39_Em_Hrs_NS,C11_P_35_39_Em_Tot,C11_P_35_39_Unem_Look_FT,C11_P_35_39_Unem_Look_PT,C11_P_35_39_Unem_Tot
101,5049,1668,334,153,7204,322,104,426,7630,1885,716,10231,5919,2331,475,216,8941,302,147,449,9390,2197,700,12287,6980,3233,444,237,10894,316,178,494,11388,2374,754,14516,7928,3457,430,283,12098,328,163,491,12589,2155,808,15552,8471,3499,411,253,12634,318,153,471,13105,2365,850,16320,7507,2970,470,204,11151,310,140,450,11601,2774,738,15113,5525,2765,431,179,8900,208,147,355,9255,4852,706,14813,2672,1760,271,115,4818,137,98,235,5053,6505,575,12133,965,848,114,58,1985,18,19,37,2022,7217,548,9787,356,340,49,37,782,5,7,12,794,6253,556,7603,262,247,47,54,610,0,6,6,616,12000,1504,14120,58839,29055,4043,2350,94287,3202,1710,4912,99199,58409,10065,167673,2023,4124,325,227,6699,374,514,888,7587,6172,955,14714,5215,2155,291,189,7850,428,136,564,8414,1567,685,10666,5576,1743,392,153,7864,287,110,397,8261,1686,637,10584,5364,2192,488,162,8206,214,124,338,8544,1764,653,10961,6853,2887,461,213,10414,258,152,410
102,6988,2430,426,282,10126,608,212,820,10946,2474,769,14189,7851,3477,533,335,12196,552,299,851,13047,3337,902,17286,8496,4444,524,372,13836,588,323,911,14747,3598,997,19342,9616,4946,492,416,15470,622,344,966,16436,3266,1074,20776,10228,4735,486,375,15824,574,278,852,16676,3265,1051,20992,8801,3983,534,293,13611,495,208,703,14314,3710,868,18892,6105,3158,462,223,9948,366,184,550,10498,6122,891,17511,2640,2036,255,133,5064,212,126,338,5402,8800,830,15032,616,818,106,52,1592,16,27,43,1635,10624,888,13147,138,327,39,24,528,5,13,18,546,10376,1067,11989,114,191,36,49,390,8,7,15,405,23602,3812,27819,70935,39560,4613,3430,118538,6022,3167,9189,127727,89582,15006,232315,2271,5762,407,329,8769,973,1130,2103,10872,9152,857,20881,6822,4230,423,403,11878,1140,414,1554,13432,2739,735,16906,7806,2749,560,273,11388,651,267,918,12306,2712,738,15756,7499,3315,676,249,11739,519,233,752,12491,3029,709,16229,8946,4372,584,259,14161,517,315,832
103,4595,1468,287,181,6531,429,158,587,7118,2022,364,9504,5161,2133,325,184,7803,373,173,546,8349,2372,450,11171,5691,2551,260,243,8745,353,170,523,9268,2448,501,12217,6557,2817,261,268,9903,357,182,539,10442,2220,465,13127,7192,2690,273,231,10386,330,130,460,10846,2127,474,13447,6280,2303,344,192,9119,266,125,391,9510,2516,458,12484,5062,2096,315,180,7653,201,110,311,7964,4074,530,12568,2586,1454,192,118,4350,111,95,206,4556,5235,473,10264,1037,767,76,76,1956,5,23,28,1984,5867,482,8333,434,354,32,48,868,7,0,7,875,5558,488,6921,333,272,51,69,725,3,5,8,733,11184,1305,13222,51443,24137,2928,2273,80781,3593,1924,5517,86298,54546,6931,147775,1858,3185,265,179,5487,418,482,900,6387,6509,608,13504,4987,2188,280,196,7651,539,280,819,8470,2576,632,11678,5365,1637,316,172,7490,363,150,513,8003,2045,530,10578,4842,1948,383,171,7344,298,121,419,7763,2120,543,10426,5869,2443,316,196,8824,299,133,432
104,1953,951,135,104,3143,312,110,422,3565,1207,193,4965,2418,1429,203,116,4166,275,137,412,4578,1519,242,6339,2948,1855,224,154,5181,285,186,471,5652,1662,274,7588,3599,2323,215,155,6292,356,171,527,6819,1772,356,8947,4153,2528,245,153,7079,334,181,515,7594,1927,368,9889,3872,2104,275,143,6394,341,140,481,6875,2370,291,9536,2671,1632,260,85,4648,311,128,439,5087,3722,330,9139,1135,945,152,44,2276,157,101,258,2534,4999,312,7845,328,387,60,31,806,11,11,22,828,5629,329,6786,104,148,32,20,304,4,3,7,311,5061,402,5774,98,117,28,33,276,3,3,6,282,9379,1218,10879,26014,17970,2137,1304,47425,3236,1667,4903,52328,44504,4911,101743,867,2425,189,126,3607,360,449,809,4416,3897,329,8642,1949,1354,164,122,3589,461,185,646,4235,1463,282,5980,2197,1099,200,83,3579,285,124,409,3988,1375,260,5623,2283,1314,214,83,3894,280,132,412,4306,1358,234,5898,2956,1809,209,112,5086,266,149,415
105,2795,900,194,127,4016,286,92,378,4394,1218,385,5997,3012,1248,196,135,4591,280,128,408,4999,1381,388,6768,3408,1449,191,176,5224,243,134,377,5601,1440,419,7460,3965,1511,186,189,5851,257,100,357,6208,1345,465,8018,4339,1510,240,175,6264,221,105,326,6590,1465,515,8570,3746,1370,204,116,5436,182,63,245,5681,1718,429,7828,2879,1168,217,118,4382,141,77,218,4600,2569,433,7602,1536,826,121,78,2561,82,48,130,2691,3203,383,6277,631,430,60,43,1164,11,10,21,1185,3805,384,5374,290,219,29,25,563,4,7,11,574,3392,450,4416,240,156,21,37,454,10,6,16,470,6392,989,7851,30676,13363,1975,1509,47523,2461,1114,3575,51098,32380,6200,89678,1136,1686,85,133,3040,322,231,553,3593,3262,445,7300,2858,966,168,123,4115,365,132,497,4612,1410,411,6433,3156,940,193,118,4407,259,93,352,4759,1386,349,6494,2813,1077,225,96,4211,227,74,301,4512,1210,324,6046,3249,1269,181,105,4804,218,96,314
106,5982,1939,356,232,8509,535,217,752,9261,2462,479,12202,6535,2872,407,269,10083,459,222,681,10764,3031,589,14384,7113,3488,390,359,11350,458,250,708,12058,2834,637,15529,7856,3552,321,302,12031,406,214,620,12651,2835,635,16121,8186,3394,367,305,12252,346,159,505,12757,2908,639,16304,7042,2817,379,231,10469,285,127,412,10881,3492,545,14918,4864,2355,354,175,7748,211,130,341,8089,5723,617,14429,2089,1448,168,76,3781,151,109,260,4041,7231,518,11790,567,595,53,46,1261,7,19,26,1287,7278,531,9096,185,250,40,17,492,0,7,7,499,6437,562,7498,159,158,26,47,390,8,0,8,398,12191,1712,14301,59169,29553,3437,2762,94921,4400,2237,6637,101558,64544,8716,174818,2650,4593,340,265,7848,657,657,1314,9162,6663,725,16550,6822,2895,373,318,10408,696,217,913,11321,2221,642,14184,7428,2239,489,263,10419,431,174,605,11024,2523,619,14166,6880,2721,543,225,10369,352,219,571,10940,2860,583,14383,7621,3491,459,279,11850,352,230,582
107,7353,2604,467,327,10751,681,244,925,11676,2782,740,15198,7803,3402,640,305,12150,567,309,876,13026,3237,719,16982,7914,4006,438,349,12707,520,317,837,13544,3274,740,17558,8981,4487,449,382,14299,538,274,812,15111,3291,848,19250,9398,3997,471,353,14219,470,213,683,14902,3204,754,18860,8121,3273,404,258,12056,388,150,538,12594,3629,666,16889,5507,2423,435,194,8559,248,118,366,8925,5681,685,15291,2171,1371,202,93,3837,170,86,256,4093,7731,596,12420,476,547,60,43,1126,10,18,28,1154,9069,678,10901,115,206,28,20,369,3,3,6,375,8414,746,9535,97,133,36,34,300,4,4,8,308,16116,2244,18668,66904,35191,4275,3139,109509,5546,3130,8676,118185,78442,11242,207869,1981,4894,389,278,7542,726,1168,1894,9436,8986,646,19068,6307,4885,536,379,12107,1047,703,1750,13857,4434,854,19145,8095,2916,610,243,11864,664,302,966,12830,3142,743,16715,7562,3328,708,210,11808,466,273,739,12547,2903,598,16048,8534,4297,627,243,13701,463,269,732
108,2744,1334,196,111,4385,455,151,606,4991,1685,339,7015,3267,1902,300,143,5612,438,172,610,6222,2228,354,8804,4182,2641,295,193,7311,493,252,745,8056,2364,439,10859,5140,3138,308,233,8819,577,288,865,9684,2575,494,12753,5993,3467,323,213,9996,602,255,857,10853,2838,552,14243,5353,2857,379,189,8778,500,213,713,9491,3523,499,13513,3920,2471,417,135,6943,422,166,588,7531,6054,510,14095,1819,1603,225,88,3735,256,167,423,4158,8710,500,13368,541,653,108,48,1350,9,17,26,1376,9997,568,11941,177,272,39,33,521,5,3,8,529,9158,700,10387,140,196,45,46,427,6,11,17,444,17849,2293,20586,37407,24902,3026,1850,67185,5161,2297,7458,74643,74103,8063,156809,1152,3219,248,173,4792,484,496,980,5772,5812,470,12054,2671,1633,175,151,4630,670,198,868,5498,1871,400,7769,2836,1469,242,122,4669,419,147,566,5235,1843,333,7411,3138,1780,296,99,5313,332,170,502,5815,1947,318,8080,4114,2475,277,169,7035,362,202,564
109,2996,921,164,112,4193,192,64,256,4449,891,264,5604,3172,1278,169,142,4761,165,65,230,4991,1074,260,6325,3444,1577,192,145,5358,154,97,251,5609,1101,319,7029,4055,1673,166,138,6032,182,94,276,6308,1025,282,7615,4606,1729,204,155,6694,161,92,253,6947,980,360,8287,4141,1523,234,142,6040,131,71,202,6242,1277,313,7832,3028,1373,179,116,4696,114,91,205,4901,2152,325,7378,1581,917,127,83,2708,78,44,122,2830,2877,259,5966,618,428,69,36,1151,4,6,10,1161,3615,295,5071,225,176,27,22,450,0,3,3,453,3311,369,4133,172,139,33,40,384,3,0,3,387,7068,1050,8505,32180,14928,1837,1426,50371,1743,987,2730,53101,29499,4720,87320,1062,1954,135,142,3293,250,285,535,3828,3368,333,7529,2663,1236,162,128,4189,257,136,393,4582,1074,329,5985,3069,919,205,84,4277,183,83,266,4543,939,281,5763,2796,1153,195,77,4221,147,73,220,4441,996,254,5691,3244,1453,196,110,5003,145,87,232
110,3890,1357,245,164,5656,412,182,594,6250,1870,363,8483,4494,1900,288,194,6876,338,176,514,7390,2077,474,9941,5114,2299,234,230,7877,347,202,549,8426,2060,481,10967,5810,2549,224,266,8849,381,182,563,9412,2009,557,11978,6450,2479,280,249,9458,336,150,486,9944,2089,476,12509,5959,2053,272,198,8482,272,119,391,8873,2284,448,11605,4638,1891,282,185,6996,273,125,398,7394,3572,490,11456,2514,1387,178,126,4205,138,94,232,4437,4699,460,9596,1022,693,71,72,1858,5,10,15,1873,5713,489,8075,427,309,40,45,821,4,8,12,833,5093,498,6424,347,251,43,76,717,8,5,13,730,9797,1548,12075,46202,21748,2630,2226,72806,3578,2068,5646,78452,49947,7141,135540,1563,2876,256,201,4896,432,488,920,5816,5780,628,12224,4162,1791,235,142,6330,496,311,807,7137,2658,576,10371,4472,1455,309,137,6373,399,135,534,6907,1865,473,9245,4270,1744,264,113,6391,305,150,455,6846,1865,521,9232,4928,2194,221,176,7519,298,143,441
