region_id,C01_C_Tot_0_14,C01_C_Tot_15_24,C01_C_Tot_25_34,C01_C_Tot_35_44,C01_C_Tot_45_54,C01_C_Tot_55_64,C01_C_Tot_65_74,C01_C_Tot_75_84,C01_C_Tot_85ov,C01_C_T_T,C01_Hinduism_0_14,C01_Hinduism_15_24,C01_Hinduism_25_34,C01_Hinduism_35_44,C01_Hinduism_45_54,C01_Hinduism_55_64,C01_Hinduism_65_74,C01_Hinduism_75_84,C01_Hinduism_85ov,C01_Hinduism_Tot,C01_Islam_0_14,C01_Islam_15_24,C01_Islam_25_34,C01_Islam_35_44,C01_Islam_45_54,C01_Islam_55_64,C01_Islam_65_74,C01_Islam_75_84,C01_Islam_85ov,C01_Islam_Tot,C01_Judaism_0_14,C01_Judaism_15_24,C01_Judaism_25_34,C01_Judaism_35_44,C01_Judaism_45_54,C01_Judaism_55_64,C01_Judaism_65_74,C01_Judaism_75_84,C01_Judaism_85ov,C01_Judaism_Tot,C01_OR_Au_Ab_Tr_R_0_14,C01_OR_Au_Ab_Tr_R_15_24,C01_OR_Au_Ab_Tr_R_25_34,C01_OR_Au_Ab_Tr_R_35_44,C01_OR_Au_Ab_Tr_R_45_54,C01_OR_Au_Ab_Tr_R_55_64,C01_OR_Au_Ab_Tr_R_65_74,C01_OR_Au_Ab_Tr_R_75_84,C01_OR_A_Ab_Tr_Re_85oe,C01_OR_Au_Ab_Tr_Re_Tot,C01_OR_OR_0_14,C01_OR_OR_15_24,C01_OR_OR_25_34,C01_OR_OR_35_44,C01_OR_OR_45_54,C01_OR_OR_55_64,C01_OR_OR_65_74,C01_OR_OR_75_84,C01_OR_OR_85oe,C01_OR_OR_Tot,C01_OR_Tot_0_14,C01_OR_Tot_15_24,C01_OR_Tot_25_34,C01_OR_Tot_35_44,C01_OR_Tot_45_54,C01_OR_Tot_55_64,C01_OR_Tot_65_74,C01_OR_Tot_75_84,C01_OR_Tot_85ov,C01_OR_T_T,C01_No_religion_0_14,C01_No_religion_15_24,C01_No_religion_25_34,C01_No_religion_35_44,C01_No_religion_45_54,C01_No_religion_55_64,C01_No_religion_65_74,C01_No_religion_75_84,C01_No_religion_85ov,C01_No_religion_Tot,C01_Oth_rel_affi_0_14,C01_Oth_rel_aff_15_24,C01_Oth_rel_aff_25_34,C01_Oth_rel_aff_35_44,C01_Oth_rel_aff_45_54,C01_Oth_rel_aff_55_64,C01_Oth_rel_aff_65_74,C01_Oth_rel_aff_75_84,C01_Oth_rel_affil_85ov,C01_Oth_rel_affil_Tot,C01_Rel_aff_ns_0_14,C01_Rel_aff_ns_15_24,C01_Rel_aff_ns_25_34,C01_Rel_aff_ns_35_44,C01_Rel_aff_ns_45_54,C01_Rel_aff_ns_55_64,C01_Rel_aff_ns_65_74,C01_Rel_aff_ns_75_84,C01_Rel_aff_ns_85ov,C01_Rel_aff_NS_T,C01_OS_vis_0_14,C01_OS_vis_15_24,C01_OS_vis_25_34,C01_OS_vis_35_44,C01_OS_vis_45_54,C01_OS_vis_55_64,C01_OS_vis_65_74,C01_OS_vis_75_84,C01_OS_vis_85ov,C01_OS_vis_Tot,C01_Tot_0_14_yrs,C01_Tot_15_24_yrs,C01_Tot_25_34_yrs,C01_Tot_35_44_yrs,C01_Tot_45_54_yrs,C01_Tot_55_64_yrs,C01_Tot_65_74_yrs,C01_Tot_75_84_yrs,C01_Tot_85o,C01_T_T,C06_Buddhism_0_14_yrs,C06_Buddhism_15_24,C06_Buddhism_25_34,C06_Buddhism_35_44,C06_Buddhism_45_54,C06_Buddhism_55_64,C06_Buddhism_65_74,C06_Buddhism_75_84,C06_Buddhism_85ov,C06_Buddhism_Tot,C06_Christ_Angl_0_14,C06_Christ_Angl_15_24,C06_Christ_Angl_25_34,C06_Christ_Angl_35_44,C06_Christ_Angl_45_54,C06_Christ_Angl_55_64,C06_Christ_Angl_65_74,C06_Christ_Angl_75_84,C06_Christ_Angl_85ov,C06_Christ_Angl_Tot,C06_C_Assyr_Apo_0_14,C06_C_Assyr_Apo_15_24,C06_C_Assyr_Apo_25_34,C06_C_Assyr_Apo_35_44,C06_C_Assyr_Apo_45_54,C06_C_Assyr_Apo_55_64,C06_C_Assyr_Apo_65_74,C06_C_Assyr_Apo_75_84,C06_C_Assyr_Apo_85ov,C06_C_Assyr_Apo_Tot,C06_C_Baptist_0_14,C06_C_Baptist_15_24,C06_C_Baptist_25_34,C06_C_Baptist_35_44,C06_C_Baptist_45_54,C06_C_Baptist_55_64,C06_C_Baptist_65_74,C06_C_Baptist_75_84,C06_C_Baptist_85ov,C06_C_Baptist_Tot,C06_Christ_Breth_0_14,C06_Christ_Breth_15_24,C06_Christ_Breth_25_34,C06_Christ_Breth_35_44,C06_Christ_Breth_45_54,C06_Christ_Breth_55_64,C06_Christ_Breth_65_74,C06_Christ_Breth_75_84,C06_Christ_Breth_85ov,C06_Christ_Breth_To,C06_Ch_Catholic_0_14,C06_Ch_Catholic_15_24,C06_Ch_Catholic_25_34,C06_Ch_Catholic_35_44,C06_Ch_Catholic_45_54,C06_Ch_Catholic_55_64,C06_Ch_Catholic_65_74,C06_Ch_Catholic_75_84,C06_Ch_Catholic_85ov,C06_C_Catholic_Tot,C06_C_Chur_Christ_0_14,C06_C_Chur_Christ_15_24,C06_C_Chur_Christ_25_34,C06_C_Chur_Christ_35_44,C06_C_Chur_Christ_45_54,C06_C_Chur_Christ_55_64,C06_C_Chur_Christ_65_74,C06_C_Chur_Christ_75_84,C06_C_Chur_Christ_85ov,C06_C_Chur_Christ_Tot,C06_C_East_Ortho_0_14,C06_C_East_Ortho_15_24,C06_C_East_Ortho_25_34,C06_C_East_Ortho_35_44,C06_C_East_Ortho_45_54,C06_C_East_Ortho_55_64,C06_C_East_Ortho_65_74,C06_C_East_Ortho_75_84,C06_C_East_Ortho_85ov,C06_C_East_Ortho_To
101,30367,16731,16800,21926,20666,17440,13744,7993,2260,147927,64,30,47,43,40,15,7,0,0,246,156,71,81,71,36,34,7,0,0,456,26,20,26,35,33,26,12,4,4,186,11,11,6,10,3,0,3,0,0,44,89,99,109,126,122,52,16,16,3,632,100,110,115,136,125,52,19,16,3,676,6707,3690,3527,4104,3771,2069,1066,573,110,25617,746,561,518,449,404,201,103,54,17,3053,4628,2540,2551,2973,2703,1789,1399,778,204,19565,197,321,267,152,107,66,45,20,8,1183,43176,24202,24095,30126,28131,21784,16430,9446,2611,200001,219,156,188,281,310,198,38,10,0,1400,9779,5716,5401,8033,8893,8525,6005,4149,1325,57826,0,3,0,0,0,0,0,0,0,3,472,280,237,318,346,285,206,128,32,2304,132,54,52,52,31,26,21,13,5,386,13184,7650,6323,8765,8258,6864,4672,2799,741,59256,38,28,17,25,35,34,27,8,0,212,523,315,426,470,388,373,259,124,25,2903
102,44483,23666,24890,31903,28403,22444,21798,16418,4570,218575,77,39,59,78,50,37,17,7,3,367,224,113,110,119,81,38,14,3,3,705,42,94,19,46,51,47,26,32,12,369,0,4,0,3,3,0,3,0,0,13,88,118,155,166,94,62,25,9,6,723,88,122,155,169,97,62,28,9,6,736,10074,4897,5173,5140,3997,2093,1524,965,240,34103,1286,753,769,641,500,228,141,99,20,4437,6044,2910,2784,3373,3015,2030,1925,1506,486,24073,165,259,156,104,79,89,50,19,6,927,62628,33012,34343,41886,36511,27157,25555,19067,5352,285511,236,173,270,348,329,187,65,19,9,1636,14563,9056,8714,11977,12406,11300,9260,8109,2896,88281,4,0,0,3,0,0,0,0,0,7,1082,680,533,728,785,679,539,447,146,5619,54,40,27,14,16,22,13,26,10,222,17225,9825,8090,11015,10450,8267,6620,4752,1213,77457,110,58,50,68,106,58,44,41,21,556,355,177,215,316,251,231,222,118,21,1906
103,34477,19380,18205,22383,21156,16759,12484,7821,2591,155256,42,16,23,42,30,14,3,3,0,173,54,39,43,39,27,8,9,4,0,223,5,5,10,10,12,7,8,0,3,60,7,3,4,0,3,0,0,0,0,17,44,87,87,60,60,21,11,3,0,373,51,90,91,60,63,21,11,3,0,390,4469,2565,2302,2212,1916,994,549,227,58,15292,577,339,310,247,165,127,49,31,8,1853,3486,2057,2126,2057,1986,1284,960,604,195,14755,87,202,84,51,34,20,18,3,4,503,43326,24812,23288,27218,25491,19290,14104,8702,2859,189090,102,96,104,130,141,75,13,15,3,679,9634,5963,5579,7290,7803,7516,5358,3671,1233,54047,0,0,0,0,0,0,0,0,0,0,591,409,304,387,423,337,208,108,40,2807,311,214,145,107,105,59,44,40,16,1041,14792,8339,6451,8212,7689,6472,4523,2583,820,59881,21,31,20,19,31,26,10,8,3,169,113,56,85,118,82,113,69,34,12,682
104,17320,8799,8293,12849,12927,11075,9893,6092,1732,88980,16,7,18,15,13,4,5,0,0,78,33,9,18,22,13,8,7,3,3,116,14,3,4,12,9,9,7,6,0,64,9,0,5,4,3,0,0,0,0,21,278,148,165,236,176,52,53,18,6,1132,287,148,170,240,179,52,53,18,6,1153,5131,2476,1958,2677,2479,1220,855,391,78,17265,656,359,291,326,303,122,84,39,15,2195,2934,1404,1265,1674,1539,1078,826,498,157,11375,89,206,96,64,82,65,50,10,3,665,26614,13475,12200,18047,17731,13677,11801,7069,1994,122608,125,93,87,172,220,116,27,24,5,869,5645,3215,2839,4679,5619,5609,4675,3259,1074,36614,0,0,0,0,0,0,0,0,0,0,377,206,166,239,260,257,194,131,43,1873,5,4,0,5,3,0,3,3,0,23,6022,3308,2415,3865,4201,3607,2751,1602,463,28234,22,15,11,14,27,23,13,8,4,137,39,28,28,31,43,38,24,19,0,250
105,21719,10931,11978,14235,13317,10928,8336,4450,1417,97311,26,9,17,21,15,6,3,3,0,100,43,14,43,21,11,17,5,3,0,157,0,3,4,4,3,4,0,3,0,21,3,0,5,5,6,3,3,0,0,25,19,35,40,27,40,12,9,0,0,182,22,35,45,32,46,15,12,0,0,207,3544,1607,1775,1641,1302,701,452,184,45,11251,329,162,226,172,143,68,40,20,3,1163,2753,1325,1360,1483,1275,927,711,383,106,10323,43,126,67,38,37,26,16,8,0,361,28499,14233,15557,17709,16187,12704,9589,5057,1574,121109,22,26,36,52,64,31,7,3,3,244,6219,3364,3353,4425,4890,4396,3227,2019,600,32493,0,0,0,0,0,0,0,0,0,0,324,227,193,196,250,230,172,94,29,1715,26,11,11,8,9,11,9,0,3,88,8652,4224,3714,4695,4583,3702,2734,1503,388,34195,33,8,15,13,23,24,11,8,5,140,70,32,40,49,55,72,80,22,6,426
106,36255,20355,20725,25169,23387,17321,13154,7914,2349,166629,47,12,24,42,13,18,3,0,0,159,66,34,38,37,31,9,0,3,0,218,8,6,13,10,16,13,7,4,3,80,0,0,0,0,4,0,0,0,0,4,56,59,93,70,72,39,4,3,0,396,56,59,93,70,76,39,4,3,0,400,6616,3169,3094,3254,2636,1301,743,411,98,21322,789,400,407,356,235,121,70,46,10,2434,4572,2411,2564,2634,2324,1526,1107,700,190,18028,79,126,107,97,103,53,37,13,10,625,48576,26671,27155,31815,28947,20452,15152,9107,2663,210538,117,85,123,178,185,99,28,9,3,827,14115,8364,8528,10303,10651,9720,6381,4431,1380,73873,0,0,0,0,0,0,0,0,0,0,901,541,452,595,611,493,323,173,65,4154,87,60,27,43,26,11,11,13,3,281,13666,7722,6642,8218,7715,6122,4075,2442,679,57281,48,52,20,44,58,47,42,17,3,331,129,75,83,112,99,110,48,41,15,712
107,38732,25321,24944,29301,26084,20225,17147,10556,2892,195202,75,127,83,82,70,60,15,3,0,515,889,680,580,478,311,261,80,25,5,3309,17,129,16,21,23,13,10,6,0,235,5,3,7,6,0,3,3,0,0,27,83,172,167,125,87,48,23,16,7,728,88,175,174,131,87,51,26,16,7,755,8218,5166,5030,4752,3420,1735,1001,531,136,29989,901,820,711,566,389,191,92,66,14,3750,5209,2903,2788,2972,2438,1641,1173,817,201,20142,109,622,311,124,87,78,60,17,7,1415,54513,36433,35077,38853,33275,24367,19663,12057,3270,257508,315,376,454,449,416,212,78,31,16,2347,10313,6732,7094,8793,9156,7796,5731,4547,1541,61703,3,0,3,3,0,0,0,0,0,9,444,302,307,337,361,290,236,159,54,2490,103,43,43,45,14,18,19,13,7,305,15836,10747,8624,11050,10282,7661,6491,4406,953,76050,128,41,52,75,87,91,62,32,4,572,2465,1652,2138,2030,1882,1859,1320,697,107,14150
108,26436,13030,12446,19147,19613,19405,18247,11692,3129,143145,20,19,13,25,16,14,7,0,0,114,26,19,19,28,19,7,0,0,0,118,19,4,6,12,29,13,13,14,3,113,16,6,10,3,13,0,0,3,3,54,79,70,86,112,98,33,25,4,3,510,95,76,96,115,111,33,25,7,6,564,6487,2805,2313,3105,2902,1793,1279,742,153,21579,840,395,296,409,332,202,137,84,23,2718,3889,1657,1423,2050,1925,1532,1407,978,292,15153,88,153,116,83,99,56,35,21,5,656,37996,18226,16834,25142,25250,23123,21171,13549,3614,184905,104,95,118,185,277,131,32,7,3,952,8619,4903,4579,7333,8738,10043,8683,6365,1981,61244,0,0,3,0,0,0,0,0,0,3,439,302,190,347,489,479,415,289,72,3022,0,0,0,0,0,4,0,12,4,20,9455,4790,3557,5734,6004,5840,4815,2866,781,43842,50,31,29,37,70,75,79,73,26,470,57,32,38,87,66,65,67,32,6,450
109,17169,9452,9400,12190,11915,9282,7540,4716,1549,83213,19,12,13,22,10,7,0,0,0,83,30,32,26,17,16,5,0,0,0,126,0,4,4,7,10,3,3,3,3,37,5,0,0,4,0,3,0,0,0,12,26,50,42,30,27,10,8,0,0,193,31,50,42,34,27,13,8,0,0,205,3837,2112,1992,1871,1526,808,441,216,39,12842,425,249,250,226,161,100,53,23,18,1505,2342,1274,1128,1232,1198,843,700,394,107,9218,22,72,51,34,29,30,21,8,0,267,23944,13319,12973,15723,14950,11128,8777,5365,1721,107900,64,90,70,91,89,43,13,8,0,468,3898,2362,2484,3354,4079,3799,2649,1938,624,25187,0,0,0,0,0,0,0,0,0,0,248,131,158,162,161,177,95,67,29,1228,32,34,18,10,12,11,12,4,5,138,7293,4209,3339,4283,4262,3349,2444,1541,425,31145,21,19,12,25,31,31,41,28,10,218,98,44,61,97,64,54,67,46,4,535
110,30782,17782,16777,20417,19503,15974,11748,7008,2368,142359,30,18,22,31,22,16,3,0,0,142,61,44,37,50,19,7,4,3,0,225,7,9,6,7,11,8,0,7,0,55,6,5,7,4,0,0,3,0,0,25,31,87,60,63,72,23,10,5,0,351,37,92,67,67,72,23,13,5,0,376,3914,2484,1995,1937,1702,918,475,270,56,13751,576,366,248,256,197,124,64,29,9,1869,3576,1824,1621,1935,1710,1225,902,509,148,13450,60,344,104,73,61,56,19,11,4,732,39111,23056,20967,24858,23410,18397,13244,7850,2588,173481,74,105,101,92,111,87,20,6,3,599,12031,7239,6445,8386,9121,8482,5950,3914,1340,62908,0,0,0,0,0,0,0,0,0,0,354,238,182,236,245,233,136,67,40,1731,122,64,33,44,23,8,30,8,4,336,10421,6189,4712,5933,5608,4713,3439,1875,551,43441,32,15,9,24,21,35,13,14,10,173,40,32,40,56,47,59,51,22,4,351
