region_id,C01_F_55_59_Em_FT,C01_F_55_59_Em_PT,C01_F_55_59_Em_AFW,C01_F_55_59_Em_Hrs_NS,C01_F_55_59_Em_Tot,C01_F_55_59_Unem_Look_FT,C01_F_55_59_Unem_Look_PT,C01_F_55_59_Unem_Tot,C01_F_55_59_Tot_LF,C01_F_55_59_Notin_LF,C01_F_55_59_LF_NS,C01_F_55_59_Tot,C01_F_60_64_Em_FT,C01_F_60_64_Em_PT,C01_F_60_64_Em_AFW,C01_F_60_64_Em_Hrs_NS,C01_F_60_64_Em_Tot,C01_F_60_64_Unem_Look_FT,C01_F_60_64_Unem_Look_PT,C01_F_60_64_Unem_Tot,C01_F_60_64_Tot_LF,C01_F_60_64_Notin_LF,C01_F_60_64_LF_NS,C01_F_60_64_Tot,C01_F_65_69_Em_FT,C01_F_65_69_Em_PT,C01_F_65_69_Em_AFW,C01_F_65_69_Em_Hrs_NS,C01_F_65_69_Em_Tot,C01_F_65_69_Unem_Look_FT,C01_F_65_69_Unem_Look_PT,C01_F_65_69_Unem_Tot,C01_F_65_69_Tot_LF,C01_F_65_69_Notin_LF,C01_F_65_69_LF_NS,C01_F_65_69_Tot,C01_F_70_74_Em_FT,C01_F_70_74_Em_PT,C01_F_70_74_Em_AFW,C01_F_70_74_Em_Hrs_NS,C01_F_70_74_Em_Tot,C01_F_70_74_Unem_Look_FT,C01_F_70_74_Unem_Look_PT,C01_F_70_74_Unem_Tot,C01_F_70_74_Tot_LF,C01_F_70_74_Notin_LF,C01_F_70_74_LF_NS,C01_F_70_74_Tot,C01_F_75ov_Em_FT,C01_F_75ov_Em_PT,C01_F_75ov_Em_AFW,C01_F_75ov_Em_Hrs_NS,C01_F_75andOver_Em_Tot,C01_F_75over_Unem_Lo_ft_wo,C01_F_75ov_Unem_Lo_pt_wor,C01_F_75andOver_Unemp_Tot,C01_F_75over_Tot_lab_for,C01_F_75over_N_lab_forc,C01_F_75over_LF_NS,C01_F_75over_Tot,C01_F_Tot_Em_FT,C01_F_Tot_Em_PT,C01_F_Tot_Em_AFW,C01_F_Tot_Em_Hrs_NS,C01_F_Tot_Em_Tot,C01_F_Tot_Unem_Look_FT,C01_F_Tot_Unem_Look_PT,C01_F_Tot_Unem_Tot,C01_F_T_T_labo_for,C01_F_Tot_Notin_LF,C01_F_Tot_LF_NS,C01_F_T_T,C06_F_15_19_Em_FT,C06_F_15_19_Em_PT,C06_F_15_19_Em_AFW,C06_F_15_19_Em_Hrs_NS,C06_F_15_19_Em_Tot,C06_F_15_19_Unem_Look_FT,C06_F_15_19_Unem_Look_PT,C06_F_15_19_Unem_Tot,C06_F_15_19_Tot_LF,C06_F_15_19_Notin_LF,C06_F_15_19_LF_NS,C06_F_15_19_Tot,C06_F_20_24_Em_FT,C06_F_20_24_Em_PT,C06_F_20_24_Em_AFW,C06_F_20_24_Em_Hrs_NS,C06_F_20_24_Em_Tot,C06_F_20_24_Unem_Look_FT,C06_F_20_24_Unem_Look_PT,C06_F_20_24_Unem_Tot,C06_F_20_24_Tot_LF,C06_F_20_24_Notin_LF,C06_F_20_24_LF_NS,C06_F_20_24_Tot,C06_F_25_29_Em_FT,C06_F_25_29_Em_PT,C06_F_25_29_Em_AFW,C06_F_25_29_Em_Hrs_NS,C06_F_25_29_Em_Tot,C06_F_25_29_Unem_Look_FT,C06_F_25_29_Unem_Look_PT,C06_F_25_29_Unem_Tot,C06_F_25_29_Tot_LF,C06_F_25_29_Notin_LF,C06_F_25_29_LF_NS,C06_F_25_29_Tot,C06_F_30_34_Em_FT,C06_F_30_34_Em_PT,C06_F_30_34_Em_AFW,C06_F_30_34_Em_Hrs_NS,C06_F_30_34_Em_Tot,C06_F_30_34_Unem_Look_FT,C06_F_30_34_Unem_Look_PT,C06_F_30_34_Unem_Tot,C06_F_30_34_Tot_LF,C06_F_30_34_Notin_LF,C06_F_30_34_LF_NS,C06_F_30_34_Tot,C06_F_35_39_Em_FT,C06_F_35_39_Em_PT,C06_F_35_39_Em_AFW,C06_F_35_39_Em_Hrs_NS,C06_F_35_39_Em_Tot,C06_F_35_39_Unem_Look_FT,C06_F_35_39_Unem_Look_PT,C06_F_35_39_Unem_Tot,C06_F_35_39_Tot_LF,C06_F_35_39_Notin_LF,C06_F_35_39_LF_NS,C06_F_35_39_Tot,C06_F_40_44_Em_FT,C06_F_40_44_Em_PT,C06_F_40_44_Em_AFW,C06_F_40_44_Em_Hrs_NS,C06_F_40_44_Em_Tot,C06_F_40_44_Unem_Look_FT,C06_F_40_44_Unem_Look_PT,C06_F_40_44_Unem_Tot,C06_F_40_44_Tot_LF,C06_F_40_44_Notin_LF,C06_F_40_44_LF_NS,C06_F_40_44_Tot,C06_F_45_49_Em_FT,C06_F_45_49_Em_PT,C06_F_45_49_Em_AFW,C06_F_45_49_Em_Hrs_NS,C06_F_45_49_Em_Tot,C06_F_45_49_Unem_Look_FT,C06_F_45_49_Unem_Look_PT,C06_F_45_49_Unem_Tot,C06_F_45_49_Tot_LF,C06_F_45_49_Notin_LF,C06_F_45_49_LF_NS,C06_F_45_49_Tot,C06_F_50_54_Em_FT,C06_F_50_54_Em_PT,C06_F_50_54_Em_AFW,C06_F_50_54_Em_Hrs_NS,C06_F_50_54_Em_Tot,C06_F_50_54_Unem_Look_FT,C06_F_50_54_Unem_Look_PT,C06_F_50_54_Unem_Tot,C06_F_50_54_Tot_LF,C06_F_50_54_Notin_LF,C06_F_50_54_LF_NS,C06_F_50_54_Tot,C06_F_55_59_Em_FT,C06_F_55_59_Em_PT,C06_F_55_59_Em_AFW,C06_F_55_59_Em_Hrs_NS,C06_F_55_59_Em_Tot,C06_F_55_59_Unem_Look_FT,C06_F_55_59_Unem_Look_PT,C06_F_55_59_Unem_Tot,C06_F_55_59_Tot_LF,C06_F_55_59_Notin_LF,C06_F_55_59_LF_NS,C06_F_55_59_Tot,C06_F_60_64_Em_FT,C06_F_60_64_Em_PT,C06_F_60_64_Em_AFW,C06_F_60_64_Em_Hrs_NS,C06_F_60_64_Em_Tot,C06_F_60_64_Unem_Look_FT,C06_F_60_64_Unem_Look_PT,C06_F_60_64_Unem_Tot,C06_F_60_64_Tot_LF,C06_F_60_64_Notin_LF,C06_F_60_64_LF_NS,C06_F_60_64_Tot,C06_F_65_69_Em_FT,C06_F_65_69_Em_PT,C06_F_65_69_Em_AFW,C06_F_65_69_Em_Hrs_NS,C06_F_65_69_Em_Tot,C06_F_65_69_Unem_Look_FT,C06_F_65_69_Unem_Look_PT,C06_F_65_69_Unem_Tot
101,1303,1117,139,70,2629,46,37,83,2712,2891,214,5817,458,578,67,43,1146,17,6,23,1169,3443,214,4826,169,243,31,33,476,3,7,10,486,3412,291,4189,92,88,14,20,214,0,3,3,217,3374,350,3941,77,71,18,31,197,0,0,0,197,5910,859,6966,18389,16913,1772,937,38011,1401,992,2393,40404,33304,3940,77648,724,2242,143,170,3279,184,214,398,3677,2855,347,6879,2058,1249,124,84,3515,166,83,249,3764,1003,317,5084,1943,1168,197,43,3351,97,74,171,3522,1199,302,5023,1966,1743,266,74,4049,85,114,199,4248,1545,322,6115,2308,2544,255,93,5200,115,130,245,5445,1680,351,7476,2745,2705,202,107,5759,113,117,230,5989,1414,377,7780,3133,2619,196,116,6064,113,116,229,6293,1399,370,8062,2797,2137,249,76,5259,99,82,181,5440,1666,315,7421,1806,1710,196,71,3783,66,83,149,3932,2921,281,7134,741,942,115,47,1845,23,36,59,1904,3755,257,5916,222,363,44,21,650,7,5,12
102,1370,1451,153,75,3049,93,100,193,3242,3929,196,7367,362,619,56,43,1080,19,31,50,1130,5272,241,6643,77,229,23,29,358,0,9,9,367,5889,406,6662,25,86,9,22,142,0,4,4,146,6396,543,7085,28,44,13,45,130,3,7,10,140,12486,1920,14546,21964,24714,2270,1368,50316,2219,1947,4166,54482,56480,5416,116378,961,3275,164,250,4650,425,466,891,5541,3652,482,9675,2877,2052,200,164,5293,319,167,486,5779,1503,398,7680,2641,1698,253,91,4683,181,153,334,5017,1897,350,7264,2335,2720,333,112,5500,160,249,409,5909,2729,439,9077,2505,3534,300,129,6468,188,276,464,6932,2801,501,10234,3055,3983,252,157,7447,245,288,533,7980,2365,495,10840,3762,3686,264,150,7862,223,210,433,8295,2128,520,10943,3189,2954,287,130,6560,171,144,315,6875,2352,403,9630,1977,2192,210,101,4480,107,110,217,4697,3944,445,9086,740,1103,113,55,2011,54,63,117,2128,5303,418,7849,133,353,39,18,543,5,11,16
103,1226,1029,122,67,2444,45,50,95,2539,2393,114,5046,515,575,75,66,1231,5,12,17,1248,2972,168,4388,213,242,31,39,525,3,0,3,528,3003,223,3754,104,93,26,36,259,4,4,8,267,2878,264,3409,74,71,16,51,212,0,5,5,217,6148,786,7151,16033,15436,1603,993,34065,1473,1155,2628,36693,33562,2782,73037,575,1950,133,135,2793,227,275,502,3295,3184,221,6700,1690,1368,153,78,3289,203,157,360,3649,1404,207,5260,1540,1072,190,54,2856,131,120,251,3107,1401,169,4677,1435,1761,216,61,3473,131,134,265,3738,1694,206,5638,1639,2173,146,91,4049,128,124,252,4301,1708,229,6238,2183,2313,133,109,4738,149,140,289,5027,1420,216,6663,2545,2148,154,105,4952,121,91,212,5164,1236,190,6590,2216,1711,174,89,4190,79,79,158,4348,1597,183,6128,1601,1469,149,80,3299,56,65,121,3420,2467,235,6122,723,843,93,48,1707,19,37,56,1763,3060,219,5042,248,362,26,40,676,0,4,4
104,588,588,87,32,1295,84,54,138,1433,2045,81,3559,180,260,52,15,507,11,14,25,532,2686,89,3307,49,109,18,18,194,0,3,3,197,2720,136,3053,17,44,9,18,88,0,0,0,88,2482,218,2788,18,27,5,20,70,4,6,10,80,4500,630,5210,7884,9875,1021,564,19344,1509,1022,2531,21875,25085,1802,48762,263,1377,80,70,1790,170,202,372,2162,1893,146,4201,653,704,72,42,1471,137,96,233,1704,792,103,2599,672,633,74,42,1421,118,71,189,1610,881,87,2578,787,991,111,49,1938,90,101,191,2129,1115,121,3365,958,1359,119,71,2507,98,145,243,2750,1154,122,4026,1275,1738,92,56,3161,147,133,280,3441,1080,163,4684,1620,1870,125,60,3675,121,109,230,3905,1112,155,5172,1471,1427,135,62,3095,134,78,212,3307,1378,120,4805,836,1028,129,42,2035,97,67,164,2199,2210,133,4542,317,486,57,21,881,24,43,67,948,2837,156,3941,76,168,23,12,279,3,5,8
105,739,612,78,40,1469,42,21,63,1532,1547,109,3188,380,335,50,23,788,7,8,15,803,1967,132,2902,161,120,21,24,326,0,3,3,329,1979,177,2485,82,64,17,28,191,3,0,3,194,1867,195,2256,46,35,20,33,134,0,0,0,134,3421,505,4060,10423,9094,1005,668,21190,1043,617,1660,22850,21076,2186,46112,357,958,66,71,1452,133,135,268,1720,1589,236,3545,1025,630,80,47,1782,147,70,217,1999,910,201,3110,1065,650,119,49,1883,76,65,141,2024,931,176,3131,904,975,106,56,2041,90,75,165,2206,1061,183,3450,1115,1159,102,63,2439,73,94,167,2606,1031,194,3831,1472,1183,85,76,2816,87,58,145,2961,833,197,3991,1633,1177,114,71,2995,84,63,147,3142,889,222,4253,1387,992,93,59,2531,57,30,87,2618,1020,186,3824,927,816,108,50,1901,35,39,74,1975,1475,189,3639,452,505,54,32,1043,12,13,25,1068,1753,169,2990,169,206,20,19,414,3,3,6
106,864,985,106,54,2009,79,48,127,2136,3141,156,5433,276,418,43,49,786,9,11,20,806,3587,197,4590,85,150,19,20,274,3,4,7,281,3463,268,4012,38,76,10,19,143,0,3,3,146,3311,369,3826,39,41,10,30,120,4,7,11,131,5963,1007,7101,15073,17761,1554,1050,35438,1990,1360,3350,38788,39081,3498,81367,788,2573,140,186,3687,310,316,626,4313,2894,323,7530,2165,1584,146,99,3994,284,141,425,4419,1365,223,6007,1865,1446,210,73,3594,178,164,342,3936,1858,219,6013,1699,2315,254,79,4347,159,179,338,4685,2363,281,7329,1890,2862,228,117,5097,182,213,395,5492,2136,309,7937,2337,2937,141,106,5521,183,172,355,5876,1999,297,8172,2700,2695,197,105,5697,145,115,260,5957,1972,290,8219,2211,2127,185,93,4616,112,81,193,4809,2371,247,7427,1303,1583,146,60,3092,77,80,157,3249,3685,319,7253,497,730,76,29,1332,28,48,76,1408,4136,230,5774,118,245,15,21,399,0,5,5
107,934,1097,118,64,2213,79,61,140,2353,3971,199,6523,306,432,61,35,834,11,15,26,860,4739,254,5853,76,149,13,22,260,0,6,6,266,4624,279,5169,24,53,8,25,110,0,3,3,113,4610,381,5104,21,41,7,33,102,5,5,10,112,7960,1058,9130,20417,21722,2053,1268,45460,2204,1836,4040,49500,49093,4082,102675,791,2673,148,181,3793,361,475,836,4629,3951,377,8957,2809,2538,190,170,5707,401,281,682,6389,1891,418,8698,2810,1695,294,106,4905,202,156,358,5263,1927,324,7514,2208,2639,430,95,5372,152,247,399,5771,2546,330,8647,2189,3248,235,103,5775,166,263,429,6204,2477,370,9051,2664,3627,212,133,6636,202,218,420,7056,2370,404,9830,3171,3157,238,130,6696,176,163,339,7035,2209,359,9603,2750,2488,211,107,5556,136,97,233,5789,2547,318,8654,1498,1631,177,67,3373,58,60,118,3491,3687,325,7503,494,737,81,27,1339,37,23,60,1399,4718,302,6419,86,254,16,17,373,3,6,9
108,905,1034,148,75,2162,97,62,159,2321,3612,119,6052,317,444,69,47,877,22,13,35,912,4674,171,5757,91,198,20,27,336,0,4,4,340,4878,234,5452,46,80,16,30,172,0,3,3,175,4737,360,5272,23,48,11,29,111,4,3,7,118,8539,1101,9758,11467,14089,1307,800,27663,1951,1274,3225,30888,41909,2919,75716,450,1735,123,123,2431,278,219,497,2928,2613,220,5761,1046,803,70,52,1971,229,89,318,2289,1013,162,3464,984,897,114,39,2034,153,109,262,2296,1145,156,3597,943,1447,181,49,2620,126,125,251,2871,1595,166,4632,1338,2001,147,63,3549,155,192,347,3896,1649,212,5757,1819,2375,152,113,4459,229,216,445,4904,1596,227,6727,2353,2543,156,83,5135,236,170,406,5541,1645,253,7439,1993,1955,195,69,4212,181,133,314,4526,2045,224,6795,1273,1499,188,65,3025,129,92,221,3246,3670,245,7161,507,867,112,31,1517,51,55,106,1623,4987,241,6851,125,274,50,18,467,3,3,6
109,652,631,64,41,1388,30,21,51,1439,1294,95,2828,316,338,35,33,722,3,7,10,732,1733,121,2586,114,134,22,26,296,0,3,3,299,1827,156,2282,53,54,8,20,135,0,3,3,138,1847,198,2183,38,32,8,24,102,0,0,0,102,3627,525,4254,9557,9565,832,614,20568,765,587,1352,21920,18389,1906,42215,317,1222,59,81,1679,126,132,258,1937,1589,142,3668,1105,794,94,53,2046,111,73,184,2230,711,117,3058,1040,681,98,26,1845,64,47,111,1956,700,112,2768,892,1034,110,55,2091,52,52,104,2195,874,98,3167,994,1333,103,49,2479,66,72,138,2617,840,152,3609,1279,1420,75,63,2837,88,73,161,2998,721,106,3825,1650,1415,108,70,3243,71,68,139,3382,643,166,4191,1375,1163,122,49,2709,52,38,90,2799,862,115,3776,934,939,83,56,2012,36,50,86,2098,1288,129,3515,401,548,51,35,1035,14,16,30,1065,1743,116,2924,158,198,23,12,391,0,3,3
110,1218,1002,106,72,2398,61,39,100,2498,2193,114,4805,529,530,70,83,1212,10,13,23,1235,2860,163,4258,217,195,34,43,489,3,6,9,498,2796,190,3484,125,102,14,38,279,3,3,6,285,2669,283,3237,89,58,17,57,221,3,5,8,229,5517,681,6427,15013,13895,1356,955,31219,1600,1101,2701,33920,31373,2583,67876,510,1676,113,91,2390,204,278,482,2872,3066,217,6155,1390,1099,133,75,2697,208,186,394,3091,1689,176,4956,1381,990,148,55,2574,114,119,233,2807,1375,152,4334,1341,1501,181,69,3092,109,127,236,3328,1599,221,5148,1613,1851,142,83,3689,124,147,271,3960,1429,222,5611,2005,2026,112,123,4266,152,130,282,4548,1356,246,6150,2422,1885,124,105,4536,141,100,241,4777,1337,201,6315,2191,1520,132,72,3915,96,64,160,4075,1409,207,5691,1557,1284,130,77,3048,82,63,145,3193,2178,228,5599,680,828,68,55,1631,21,37,58,1689,2823,201,4713,284,331,29,25,669,0,3,3
