region_id,C01_SH_FH_CF_no_ch,C01_SH_FH_CF_w_ch,C01_SH_FH_One_PFam,C01_SH_FH_oth_fa,C01_SH_FH_Tot,C01_SH_LP_H,C01_SH_GH,C01_SH_OH,C01_SH_Tot,C01_SDRTHT1S_FH_CF_no_ch,C01_SDRTHT1S_FH_CF_w_ch,C01_SDRTHT1S_FH_One_PFam,C01_SDRTHT1S_FH_oth_fa,C01_SDRTHT1S_FH_Tot,C01_SDRTHT1S_LP_H,C01_SDRTHT1S_GH,C01_SDRTHT1S_OH,C01_SDRTHT1S_Tot,C01_SDRTHT2S_FH_CF_no_ch,C01_SDRTHT2S_FH_CF_w_ch,C01_SDRTHT2S_FH_One_PFam,C01_SDRTHT2S_FH_oth_fa,C01_SDRTHT2S_FH_Tot,C01_SDRTHT2S_LP_H,C01_SDRTHT2S_GH,C01_SDRTHT2S_OH,C01_SDRTHT2S_Tot,C01_SDRTHT_FH_CF_no_ch,C01_SDRTHT_FH_CF_w_ch,C01_SDRTHT_FH_One_PFam,C01_SDRTHT_FH_oth_fa,C01_SDRTHT_FH_Tot,C01_SDRTHT_LP_H,C01_SDRTHT_GH,C01_SDRTHT_OH,C01_SDRTHT_Tot,C01_F_u_a_1_2_FH_CF_no_ch,C01_F_u_a_1_2_FH_CF_w_ch,C01_F_u_a_1_2_FH_One_PFam,C01_F_u_a_1_2_FH_oth_fa,C01_F_u_a_1_2_FH_Tot,C01_F_u_a_1_2_LP_H,C01_F_u_a_1_2_GH,C01_F_u_a_1_2_OH,C01_F_u_a_1_2_Tot,C01_F_u_a_3_FH_CF_no_ch,C01_F_u_a_3_FH_CF_w_ch,C01_F_u_a_3_FH_One_PFam,C01_F_u_a_3_FH_oth_fa,C01_F_u_a_3_FH_Tot,C01_F_u_a_3_LP_H,C01_F_u_a_3_GH,C01_F_u_a_3_OH,C01_F_u_a_3_Tot,C01_F_u_a_4m_FH_CF_no_ch,C01_F_u_a_4m_FH_CF_w_ch,C01_F_u_a_4m_FH_One_PFam,C01_F_u_a_4m_FH_oth_fa,C01_F_u_a_4m_FH_Tot,C01_F_u_a_4m_LP_H,C01_F_u_a_4m_GH,C01_F_u_a_4m_OH,C01_F_u_a_4m_Tot,C01_F_u_a_a_h_FH_CF_no_ch,C01_F_u_a_a_h_FH_CF_w_ch,C01_F_u_a_a_h_FH_One_PFam,C01_F_u_a_a_h_FH_oth_fa,C01_F_u_a_a_h_FH_Tot,C01_F_u_a_a_h_LP_H,C01_F_u_a_a_h_GH,C01_F_u_a_a_h_OH,C01_F_u_a_a_h_Tot,C01_F_u_a_T_FH_CF_no_ch,C01_F_u_a_T_FH_CF_w_ch,C01_F_u_a_T_FH_One_PFam,C01_F_u_a_T_FH_oth_fa,C01_F_u_a_T_FH_Tot,C01_F_u_a_T_LP_H,C01_F_u_a_T_GH,C01_F_u_a_T_OH,C01_F_u_a_T_Tot,C01_OD_C_c_hb_FH_CF_no_ch,C01_OD_C_c_hb_FH_CF_w_ch,C01_OD_C_c_hb_FH_One_PFam,C01_OD_C_c_hb_FH_oth_fa,C01_OD_C_c_hb_FH_Tot,C01_OD_C_c_hb_LP_H,C01_OD_C_c_hb_GH,C01_OD_C_c_hb_OH,C01_OD_C_c_hb_Tot,C01_OD_Ih_t_s_FH_CF_no_ch,C01_OD_Ih_t_s_FH_CF_w_ch,C01_OD_Ih_t_s_FH_One_PFam,C01_OD_Ih_t_s_FH_oth_fa,C01_OD_Ih_t_s_FH_Tot,C01_OD_Ih_t_s_LP_H,C01_OD_Ih_t_s_GH,C01_OD_Ih_t_s_OH,C01_OD_Ih_t_s_Tot,C01_OD_H_f_so_FH_CF_no_ch,C01_OD_H_f_so_FH_CF_w_ch,C01_OD_H_f_so_FH_One_PFam,C01_OD_H_f_so_FH_oth_fa,C01_OD_H_f_so_FH_Tot,C01_OD_H_f_so_LP_H,C01_OD_H_f_so_GH,C01_OD_H_f_so_OH,C01_OD_H_f_so_Tot,C01_OD_T_FH_CF_no_ch,C01_OD_T_FH_CF_w_ch,C01_OD_T_FH_One_PFam,C01_OD_T_FH_oth_fa,C01_OD_T_FH_Tot,C01_OD_Tot_LP_H,C01_OD_Tot_GH,C01_OD_Tot_OH,C01_OD_T_T,C01_DS_ns_FH_CF_no_ch,C01_DS_ns_FH_CF_w_ch,C01_DS_ns_FH_One_PFam,C01_DS_ns_FH_oth_fa,C01_DS_ns_FH_Tot,C01_DS_ns_LP_H,C01_DS_ns_GH,C01_DS_ns_OH,C01_DS_NS_T,C01_T_FH_CF_no_ch,C01_T_FH_CF_w_ch,C01_T_FH_One_PFam,C01_T_FH_oth_fa,C01_T_FH_Tot,C01_Tot_LP_H,C01_Tot_GH,C01_Tot_OH,C01_T_T,C06_SH_FH_CF_no_ch,C06_SH_FH_CF_w_ch,C06_SH_FH_One_PFam,C06_SH_FH_oth_fa,C06_SH_FH_Tot,C06_SH_LP_H,C06_SH_GH,C06_SH_OH,C06_SH_Tot,C06_Sd_r_t_1_FH_CF_no_ch,C06_Sd_r_t_1_FH_CF_w_ch,C06_Sd_r_t_1_FH_One_PFam,C06_Sd_r_t_1_FH_oth_fa,C06_Sd_r_t_1_FH_Tot,C06_Sd_r_t_1_LP_H,C06_Sd_r_t_1_GH,C06_Sd_r_t_1_OH,C06_Sd_r_t_1_Tot,C06_Sd_r_t_2m_FH_CF_no_ch,C06_Sd_r_t_2m_FH_CF_w_ch,C06_Sd_r_t_2m_FH_One_PFam,C06_Sd_r_t_2m_FH_oth_fa,C06_Sd_r_t_2m_FH_Tot,C06_Sd_r_t_2m_LP_H,C06_Sd_r_t_2m_GH,C06_Sd_r_t_2m_OH,C06_Sd_r_t_2m_Tot,C06_Sd_r_t_T_FH_CF_no_ch,C06_Sd_r_t_T_FH_CF_w_ch,C06_Sd_r_t_T_FH_One_PFam,C06_Sd_r_t_T_FH_oth_fa,C06_Sd_r_t_T_FH_Tot,C06_Sd_r_t_T_LP_H,C06_Sd_r_t_T_GH,C06_Sd_r_t_T_OH,C06_Sd_r_t_T_Tot,C06_F_u_a_1_2_FH_CF_no_ch,C06_F_u_a_1_2_FH_CF_w_ch,C06_F_u_a_1_2_FH_One_PFam,C06_F_u_a_1_2_FH_oth_fa,C06_F_u_a_1_2_FH_Tot,C06_F_u_a_1_2_LP_H,C06_F_u_a_1_2_GH,C06_F_u_a_1_2_OH,C06_F_u_a_1_2_Tot,C06_F_u_a_3_FH_CF_no_ch,C06_F_u_a_3_FH_CF_w_ch,C06_F_u_a_3_FH_One_PFam,C06_F_u_a_3_FH_oth_fa,C06_F_u_a_3_FH_Tot,C06_F_u_a_3_LP_H,C06_F_u_a_3_GH,C06_F_u_a_3_OH,C06_F_u_a_3_Tot,C06_F_u_a_4m_FH_CF_no_ch,C06_F_u_a_4m_FH_CF_w_ch,C06_F_u_a_4m_FH_One_PFam,C06_F_u_a_4m_FH_oth_fa,C06_F_u_a_4m_FH_Tot,C06_F_u_a_4m_LP_H,C06_F_u_a_4m_GH,C06_F_u_a_4m_OH,C06_F_u_a_4m_Tot,C06_F_u_a_a_h_FH_CF_no_ch,C06_F_u_a_a_h_FH_CF_w_ch
101,17951,20062,6004,457,44474,11685,1138,2417,59714,632,286,323,33,1274,1339,99,176,2888,393,231,146,18,788,642,71,248,1749,1025,517,469,51,2062,1981,170,424,4637,626,233,324,45,1228,2407,222,1198,5055,135,68,48,16,267,541,62,272,1142,38,24,22,5,89,160,13,69,331,38,14,18,3,73,123,9,44,249,837,339,412,69,1657,3231,306,1583,6777,251,77,58,4,390,468,24,720,1602,30,20,5,0,55,40,3,47,145,136,130,43,0,309,133,18,31,491,417,227,106,4,754,641,45,798,2238,96,96,33,0,225,127,15,241,608,20326,21241,7024,581,49172,17665,1674,5463,73974,20184,20862,6634,485,48165,13331,1290,2710,65496,764,346,336,24,1470,1464,107,195,3236,283,151,156,18,608,522,63,219,1412,1047,497,492,42,2078,1986,170,414,4648,687,265,348,48,1348,2567,210,828,4953,107,54,47,3,211,417,32,276,936,88,34,38,3,163,260,33,57,513,35,24
102,24022,32032,10798,731,67583,16351,2178,2334,88446,2102,612,874,85,3673,3659,227,206,7765,731,452,618,46,1847,1211,183,143,3384,2833,1064,1492,131,5520,4870,410,349,11149,984,200,436,40,1660,2905,196,236,4997,126,39,69,16,250,375,43,65,733,158,29,44,11,242,235,43,64,584,78,34,51,4,167,252,16,24,459,1346,302,600,71,2319,3767,298,389,6773,564,86,156,17,823,1504,82,250,2659,6,0,3,0,9,15,0,5,29,45,31,32,3,111,79,12,16,218,615,117,191,20,943,1598,94,271,2906,338,119,86,11,554,737,22,105,1418,29154,33634,13167,964,76919,27323,3002,3448,110692,24941,31622,12096,721,69380,18368,2309,3700,93757,1894,599,905,83,3481,3723,207,297,7708,1138,630,708,48,2524,1704,213,276,4717,3032,1229,1613,131,6005,5427,420,573,12425,1012,300,475,44,1831,3391,171,334,5727,213,53,105,21,392,466,77,144,1079,265,59,66,11,401,356,63,174,994,18,25
103,17189,22066,6600,606,46461,12626,1340,1628,62055,334,193,299,21,847,1226,125,119,2317,53,48,66,6,173,141,51,41,406,387,241,365,27,1020,1367,176,160,2723,397,119,272,43,831,2375,203,223,3632,12,7,11,4,34,96,8,11,149,0,0,0,0,0,0,0,0,0,14,7,8,3,32,92,8,9,141,423,133,291,50,897,2563,219,243,3922,69,31,28,5,133,309,12,296,750,7,6,3,0,16,15,0,17,48,128,124,37,8,297,187,44,57,585,204,161,68,13,446,511,56,370,1383,89,110,31,0,230,151,11,89,481,18292,22711,7355,696,49054,17218,1802,2490,70564,18823,20790,6961,581,47155,14422,1454,2054,65085,382,191,254,26,853,1181,129,117,2280,45,37,51,3,136,116,46,31,329,427,228,305,29,989,1297,175,148,2609,406,133,256,44,839,2271,226,231,3567,17,9,17,3,46,83,5,12,146,13,6,3,3,25,41,6,17,89,8,8
104,11170,12234,4495,274,28173,6626,852,782,36433,578,218,311,29,1136,1068,91,90,2385,269,142,212,22,645,350,67,69,1131,847,360,523,51,1781,1418,158,159,3516,458,182,348,30,1018,1775,177,428,3398,74,29,44,4,151,194,34,103,482,55,7,33,0,95,127,27,86,335,21,13,19,0,53,127,9,8,197,608,231,444,34,1317,2223,247,625,4412,417,80,77,8,582,741,30,1014,2367,10,22,14,0,46,69,0,58,173,78,85,23,3,189,81,11,17,298,505,187,114,11,817,891,41,1089,2838,74,37,24,3,138,128,6,80,352,13204,13049,5600,373,32226,11286,1304,2735,47551,12534,11990,5069,280,29873,7732,1061,1048,39714,531,234,347,18,1130,1102,87,109,2428,333,165,205,20,723,495,106,98,1422,864,399,552,38,1853,1597,193,207,3850,541,196,436,26,1199,1825,176,273,3473,68,13,50,3,134,167,38,74,413,98,18,20,5,141,166,19,61,387,19,20
105,10543,13159,4775,464,28941,8631,918,1443,39933,172,76,133,16,397,556,65,48,1066,27,10,11,0,48,26,9,3,86,199,86,144,16,445,582,74,51,1152,279,75,174,39,567,1418,130,196,2311,3,0,3,0,6,14,3,8,31,0,0,0,0,0,0,0,0,0,12,4,3,0,19,33,3,5,60,294,79,180,39,592,1465,136,209,2402,133,54,47,4,238,426,23,733,1420,8,3,11,3,25,43,3,72,143,94,88,29,6,217,84,7,16,324,235,145,87,13,480,553,33,821,1887,63,38,27,3,131,134,7,88,360,11334,13507,5213,535,30589,11365,1168,2612,45734,10718,11511,4920,450,27599,9153,883,1820,39455,264,194,137,14,609,530,32,64,1235,13,7,0,0,20,45,6,29,100,277,201,137,14,629,575,38,93,1335,232,76,179,33,520,1409,96,309,2334,5,0,0,0,5,5,0,0,10,0,0,3,0,3,28,0,0,31,13,11
106,18431,25967,7854,582,52834,12067,1316,1896,68113,600,276,403,19,1298,1346,100,157,2901,233,132,150,6,521,305,47,98,971,833,408,553,25,1819,1651,147,255,3872,341,144,271,37,793,1827,134,243,2997,26,7,3,0,36,64,8,79,187,31,3,6,0,40,42,4,96,182,22,13,8,0,43,77,6,10,136,420,167,288,37,912,2010,152,428,3502,202,75,68,7,352,522,25,340,1239,13,23,5,0,41,17,0,14,72,71,60,27,6,164,89,15,19,287,286,158,100,13,557,628,40,373,1598,193,108,40,4,345,218,10,93,666,20163,26808,8835,661,56467,16574,1665,3045,77751,21144,26434,8848,601,57027,13545,1484,2429,74485,764,405,362,16,1547,1326,99,167,3139,307,160,173,3,643,319,52,94,1108,1071,565,535,19,2190,1645,151,261,4247,518,213,425,33,1189,2143,146,258,3736,36,16,12,0,64,63,13,48,188,51,12,10,0,73,29,7,54,163,15,10
107,18912,30997,7973,648,58530,10603,1434,1452,72019,989,475,477,27,1968,1548,125,109,3750,925,721,772,51,2469,1188,196,158,4011,1914,1196,1249,78,4437,2736,321,267,7761,1240,601,901,115,2857,4234,571,504,8166,528,189,240,44,1001,1435,272,209,2917,503,137,118,41,799,971,214,169,2153,63,52,31,4,150,213,17,30,410,2334,979,1290,204,4807,6853,1074,912,13646,287,47,49,7,390,514,21,176,1101,0,0,3,0,3,77,0,8,88,67,91,49,11,218,144,25,44,431,354,138,101,18,611,735,46,228,1620,129,130,44,5,308,225,16,93,642,23643,33440,10657,953,68693,21152,2891,2952,95688,19625,29957,8756,645,58983,11765,1436,2117,74301,1177,601,671,42,2491,2065,169,180,4905,1113,781,894,42,2830,1618,293,248,4989,2290,1382,1565,84,5321,3683,462,428,9894,1295,596,867,92,2850,4244,480,467,8041,463,175,233,42,913,1405,328,340,2986,718,270,168,53,1209,1113,299,352,2973,29,36
108,19825,17843,6565,439,44672,11021,1194,1292,58179,1440,264,409,31,2144,2134,120,105,4503,217,100,184,9,510,378,34,66,988,1657,364,593,40,2654,2512,154,171,5491,607,207,454,37,1305,2549,175,453,4482,164,43,101,12,320,442,48,224,1034,158,17,54,4,233,244,43,249,769,42,22,24,3,91,164,6,8,269,971,289,633,56,1949,3399,272,934,6554,555,100,126,14,795,1091,55,1000,2941,16,18,9,0,43,38,3,29,113,102,88,32,3,225,151,17,26,419,673,206,167,17,1063,1280,75,1055,3473,144,61,44,4,253,203,10,85,551,23270,18763,8002,556,50591,18415,1705,3537,74248,21491,17573,7529,473,47066,12628,1328,1892,62914,1679,340,513,36,2568,2482,161,129,5340,302,116,126,12,556,428,37,60,1081,1981,456,639,48,3124,2910,198,189,6421,757,186,492,32,1467,2904,165,430,4966,170,30,85,9,294,389,46,146,875,216,30,71,5,322,383,48,297,1050,26,11
109,10006,12131,3442,318,25897,6697,844,959,34397,315,97,140,21,573,823,96,68,1560,29,13,8,0,50,76,13,15,154,344,110,148,21,623,899,109,83,1714,548,159,301,56,1064,2391,276,271,4002,10,4,4,3,21,102,6,13,142,22,4,7,3,36,51,13,19,119,16,3,5,0,24,40,3,4,71,596,170,317,62,1145,2584,298,307,4334,137,18,21,5,181,329,17,393,920,6,3,3,0,12,18,0,28,58,72,88,8,0,168,63,11,13,255,215,109,32,5,361,410,28,434,1233,65,56,15,3,139,61,10,52,262,11226,12576,3954,409,28165,10651,1289,1835,41940,10949,11624,3709,337,26619,7454,940,1116,36129,339,103,150,19,611,814,84,95,1604,38,15,15,4,72,86,19,28,205,377,118,165,23,683,900,103,123,1809,643,158,309,44,1154,2338,309,314,4115,24,11,13,4,52,116,16,11,195,20,3,11,7,41,123,28,23,215,4,3
110,16310,19539,6514,573,42936,11580,1337,1454,57307,237,103,118,20,478,705,92,37,1312,48,37,21,3,109,70,19,6,204,285,140,139,23,587,775,111,43,1516,463,214,390,64,1131,2789,331,219,4470,5,3,3,3,14,47,3,7,71,3,3,4,0,10,19,3,3,35,12,4,8,0,24,65,5,11,105,483,224,405,67,1179,2920,342,240,4681,106,44,34,3,187,365,22,446,1020,15,11,5,0,31,55,6,26,118,139,104,24,6,273,119,18,32,442,260,159,63,9,491,539,46,504,1580,82,79,33,5,199,73,8,113,393,17420,20141,7154,677,45392,15887,1844,2354,65477,17189,18310,6747,594,42840,12759,1447,1945,58991,187,92,108,21,408,610,83,59,1160,55,18,29,3,105,102,10,17,234,242,110,137,24,513,712,93,76,1394,526,194,359,65,1144,2931,280,280,4635,8,0,7,3,18,74,6,13,111,7,8,5,0,20,40,0,13,73,11,8
