region_id,C11_C_Sev_day_Adv_0_14,C11_C_Sev_day_Adv_15_24,C11_C_Sev_day_Adv_25_34,C11_C_Sev_day_Adv_35_44,C11_C_Sev_day_Adv_45_54,C11_C_Sev_day_Adv_55_64,C11_C_Sev_day_Adv_65_74,C11_C_Sev_day_Adv_75_84,C11_C_Sev_day_Adv_85ov,C11_C_Sev_day_Adv_Tot,C11_Chr_Unit_Ch_0_14,C11_Chr_Unit_Ch_15_24,C11_Chr_Unit_Ch_25_34,C11_Chr_Unit_Ch_35_44,C11_Chr_Unit_Ch_45_54,C11_Chr_Unit_Ch_55_64,C11_Chr_Unit_Ch_65_74,C11_Chr_Unit_Ch_75_84,C11_Chr_Unit_Ch_85ov,C11_Chr_Unit_Ch_Tot,C11_Chr_Chi_nfd_0_14,C11_Chr_Chi_nfd_15_24,C11_Chr_Chi_nfd_25_34,C11_Chr_Chi_nfd_35_44,C11_Chr_Chi_nfd_45_54,C11_Chr_Chi_nfd_55_64,C11_Chr_Chi_nfd_65_74,C11_Chr_Chi_nfd_75_84,C11_Chr_Chi_nfd_85ov,C11_Chr_Chi_nfd_Tot,C11_Chr_Oth_Chi_0_14,C11_Chr_Oth_Chi_15_24,C11_Chr_Oth_Chi_25_34,C11_Chr_Oth_Chi_35_44,C11_Chr_Oth_Chi_45_54,C11_Chr_Oth_Chi_55_64,C11_Chr_Oth_Chi_65_74,C11_Chr_Oth_Chi_75_84,C11_Chr_Oth_Chi_85ov,C11_Chr_Oth_Chi_Tot,C11_Christ_Tot_0_14,C11_Christ_Tot_15_24,C11_Christ_Tot_25_34,C11_Christ_Tot_35_44,C11_Christ_Tot_45_54,C11_Christ_Tot_55_64,C11_Christ_Tot_65_74,C11_Christ_Tot_75_84,C11_Christ_Tot_85ov,C11_Christ_T_T,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_AusAborTrad_0_14,C11_OR_AusAborTrad15_24,C11_OR_AusAborTrad25_34,C11_OR_AusAborTrad35_44,C11_OR_AusAborTrad45_54,C11_OR_AusAborTrad55_64,C11_OR_AusAborTrad65_74,C11_OR_AusAborTrad75_84,C11_OR_AusAborTrad85oe,C11_OR_AusAborTrade_Tot,C11_OR_Ot_Re_Gr_0_14,C11_OR_Ot_Re_Gr_15_24,C11_OR_Ot_Re_Gr_25_34,C11_OR_Ot_Re_Gr_35_44,C11_OR_Ot_Re_Gr_45_54,C11_OR_Ot_Re_Gr_55_64,C11_OR_Ot_Re_Gr_65_74,C11_OR_Ot_Re_Gr_75_84,C11_O_R_Ot_Re_Gr_85ov,C11_OR_Ot_Re_Gr_Tot,C11_Oth_Rel_Tot_0_14,C11_Oth_Rel_Tot_15_24,C11_Oth_Rel_Tot_25_34,C11_Oth_Rel_Tot_35_44,C11_Oth_Rel_Tot_45_54,C11_Oth_Rel_Tot_55_64,C11_Oth_Rel_Tot_65_74,C11_Oth_Rel_Tot_75_84,C11_Oth_Rel_Tot_85ov,C11_Other_Rel_T_T,C11_No_religion_0_14,C11_No_religion_15_24,C11_No_religion_25_34,C11_No_religion_35_44,C11_No_religion_45_54,C11_No_religion_55_64,C11_No_religion_65_74,C11_No_religion_75_84,C11_No_religion_85ov,C11_No_religion_Tot,C11_Oth_rel_affi_0_14,C11_Oth_rel_aff_15_24,C11_Oth_rel_aff_25_34,C11_Oth_rel_aff_35_44,C11_Oth_rel_aff_45_54,C11_Oth_rel_aff_55_64,C11_Oth_rel_aff_65_74,C11_Oth_rel_aff_75_84,C11_Oth_rel_affil_85ov,C11_Oth_rel_affil_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_T,C11_OS_vis_0_14,C11_OS_vis_15_24,C11_OS_vis_25_34,C11_OS_vis_35_44,C11_OS_vis_45_54,C11_OS_vis_55_64,C11_OS_vis_65_74,C11_OS_vis_75_84,C11_OS_vis_85ov,C11_OS_vis_Tot,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T
101,131,61,62,67,63,76,42,27,14,543,1285,833,622,1101,1560,1667,1405,836,356,9665,878,471,393,485,533,487,296,105,31,3679,24,16,20,31,28,50,34,12,0,215,26081,15569,12768,18982,22450,21844,16351,9540,3560,147145,136,46,202,97,53,38,7,4,0,583,260,124,214,140,77,46,26,4,4,895,34,11,13,25,30,47,30,16,6,212,17,12,5,6,8,5,0,0,0,53,111,125,231,187,183,148,41,9,6,1041,128,137,236,193,191,153,41,9,6,1094,10815,6301,5422,6215,6151,5603,2726,1044,322,44599,309,351,337,305,243,169,62,16,4,1796,4248,2634,2123,2658,2806,2500,1613,975,427,19984,108,333,302,123,98,84,64,19,5,1136,42360,25712,21848,29085,32437,30796,21007,11650,4339,219234
102,309,173,163,187,221,199,134,77,21,1484,1787,1457,960,1338,1819,1825,1699,1333,621,12839,1820,1042,854,896,1003,722,386,196,74,6993,84,36,44,70,53,68,39,18,12,424,38817,24829,20079,27825,31103,28720,23543,16643,7031,218590,155,68,168,115,110,44,35,16,3,714,247,135,197,149,112,83,35,10,3,971,37,38,35,37,56,55,48,27,23,356,3,7,7,8,5,5,0,0,0,35,141,132,185,197,195,130,47,11,9,1047,144,139,192,205,200,135,47,11,9,1082,15690,9098,8148,7929,6844,5257,2791,1624,634,58015,399,404,446,410,295,190,75,35,7,2261,4792,2784,2318,2671,2966,2536,2082,1765,1168,23082,125,146,116,94,109,128,66,29,6,819,60836,37932,32106,40011,42316,37503,28841,20189,8898,308632
103,62,45,49,55,47,57,56,29,17,417,1867,1339,1127,1420,1981,2081,1544,1050,475,12884,925,533,439,464,475,454,272,119,44,3725,10,14,14,16,26,19,16,6,0,121,29213,17625,14519,18612,21121,20004,14920,9404,3533,148951,96,29,70,58,39,17,7,0,0,316,116,85,76,77,36,28,9,6,0,433,9,15,4,5,10,13,9,5,3,73,11,4,4,10,8,6,3,0,0,46,73,85,114,103,95,74,29,11,0,584,84,89,118,113,103,80,32,11,0,630,7790,4775,3885,3518,3221,2616,1320,526,145,27796,220,261,225,193,132,74,38,16,4,1163,3352,2172,1937,2038,1876,1886,1338,820,318,15737,101,190,114,54,72,60,28,13,4,636,41134,25375,21117,24861,26793,24921,17758,10812,4007,196778
104,66,36,29,44,60,73,58,45,15,426,724,485,362,593,951,1235,1106,657,305,6418,771,453,271,378,463,454,243,97,36,3166,31,18,17,18,26,34,14,15,3,176,13765,8510,6299,9881,13263,14347,11602,7080,2678,87425,42,17,66,37,19,16,8,4,0,209,74,32,36,43,34,17,5,6,0,247,17,9,7,14,16,16,6,10,0,95,16,9,14,4,0,6,3,3,0,55,291,205,297,260,233,172,56,43,7,1564,307,214,311,264,233,178,59,46,7,1619,7895,4198,3434,3665,3767,3528,1781,765,257,29290,266,278,226,220,236,134,45,13,9,1427,2278,1216,995,1206,1330,1350,1027,670,374,10446,106,139,102,74,78,106,60,20,4,689,24921,14761,11625,15628,19258,19942,14664,8633,3335,132767
105,66,45,42,54,43,67,47,33,12,409,1100,762,662,887,1266,1422,1181,791,286,8357,485,242,222,230,276,215,123,70,11,1874,8,4,8,10,8,13,12,3,0,66,16541,9439,8481,10447,12703,12127,9226,5499,1816,86279,43,19,72,38,34,19,3,0,0,228,74,29,39,46,26,12,12,4,3,245,0,6,4,3,6,5,8,4,4,40,22,11,5,12,9,11,0,0,0,70,35,27,38,45,47,35,13,8,0,248,57,38,43,57,56,46,13,8,0,318,4923,2644,2472,2104,1922,1584,764,345,96,16854,135,110,113,87,79,45,17,3,0,589,2330,1389,1239,1272,1374,1199,951,602,237,10593,13,110,90,33,46,50,32,14,0,388,24186,13843,12629,14178,16334,15139,11046,6479,2160,115994
106,140,63,86,89,89,98,73,39,20,697,2165,1592,1340,1891,2474,2516,1853,1154,454,15439,1276,653,604,667,644,477,287,100,29,4737,31,23,19,32,31,43,29,23,5,236,34125,20942,19154,24128,25739,23787,17095,9846,3526,178342,91,36,130,84,40,24,14,5,0,424,104,66,100,64,53,37,4,0,0,428,12,8,12,19,19,22,17,7,0,116,3,8,6,10,10,6,3,0,0,46,89,108,174,142,133,76,35,6,0,763,92,116,180,152,143,82,38,6,0,809,12200,6702,6170,5322,4436,3545,1722,692,207,40996,289,286,314,227,199,97,31,9,7,1459,3907,2438,2279,2414,2349,2162,1488,1048,510,18595,81,129,136,104,78,105,38,4,5,680,51073,30868,28684,32748,33286,30020,20493,11629,4261,243062
107,63,52,39,34,56,39,25,23,7,338,2297,1599,1065,1313,1862,1682,1500,1028,453,12799,1102,720,611,620,631,455,235,99,18,4491,34,25,21,33,46,31,35,15,10,250,34187,23380,19876,25235,27813,24114,18627,13150,4938,191320,161,115,271,159,103,79,59,11,0,958,1248,710,1031,684,397,258,217,54,6,4605,13,21,18,17,28,19,20,8,0,144,16,8,7,6,16,0,0,0,0,53,149,127,171,186,166,97,52,26,10,984,165,135,178,192,182,97,52,26,10,1037,12533,10229,8178,7150,6329,4455,2101,962,361,52298,322,500,377,386,239,151,38,24,11,2048,3422,2601,2215,2038,2237,1848,1342,1110,447,17260,138,575,301,143,118,127,67,31,8,1508,52633,38787,33062,36582,37957,31543,22650,15427,5785,274426
108,338,209,129,173,228,179,153,140,28,1577,1524,1025,731,1183,1858,2270,2168,1443,630,12832,995,600,412,535,704,580,388,217,65,4496,14,10,12,14,25,36,26,18,12,167,22089,12517,9562,15515,20541,22993,21393,13697,5107,143414,44,15,61,53,41,23,4,0,0,241,63,30,36,55,38,23,17,4,3,269,16,4,6,16,18,33,27,14,7,141,34,17,24,17,15,15,0,0,0,122,76,76,71,115,132,99,32,13,7,621,110,93,95,132,147,114,32,13,7,743,9817,5034,3960,4233,4727,4461,2747,1311,434,36724,261,284,197,233,262,172,65,32,6,1512,3256,1716,1399,1599,2016,2155,1783,1362,852,16138,61,97,94,71,74,86,61,13,7,564,35915,19922,15583,22150,28190,30383,26193,16458,6426,201220
109,65,27,36,47,44,55,44,15,8,341,988,783,573,843,1354,1433,1091,773,317,8155,458,282,185,243,249,231,138,59,22,1867,18,3,0,15,12,13,8,0,0,69,13492,8359,6851,9386,11623,11586,8834,5665,2162,77958,102,80,192,74,37,23,13,4,3,528,70,41,103,58,24,15,4,0,0,315,6,4,6,6,6,11,8,4,0,51,3,4,0,5,7,0,3,0,0,22,34,53,103,48,48,24,12,10,3,335,37,57,103,53,55,24,15,10,3,357,5421,3500,3058,2707,2407,1991,1005,461,147,20697,127,182,148,131,57,44,16,0,0,705,1793,1201,871,1037,1134,1129,883,592,244,8884,39,90,67,30,45,38,17,3,0,329,21190,13604,11524,13607,15500,14935,10824,6744,2559,110487
110,130,76,60,81,80,102,65,41,14,649,1313,864,711,912,1385,1402,1165,744,302,8798,774,416,341,390,401,409,250,100,31,3112,31,15,13,22,26,32,17,3,0,159,25215,15528,12738,16352,19249,18357,14173,8356,3009,132977,62,27,94,58,26,22,7,0,0,296,147,63,166,78,50,14,3,4,0,525,6,6,8,9,12,15,14,4,0,74,12,15,7,5,15,4,3,0,0,61,60,71,87,90,86,60,16,9,5,484,72,86,94,95,101,64,19,9,5,545,7251,4623,3496,2966,2845,2414,1138,448,164,25345,231,227,183,143,121,86,36,15,6,1048,3199,1908,1578,1708,1754,1568,1208,750,401,14074,70,326,131,60,57,41,37,7,0,729,36337,22923,18611,21617,24353,22688,16677,9606,3588,176400
