region_id,C11_All_inc_ns_CF_1Ch,C11_All_inc_ns_CF_2C,C11_All_inc_ns_CF_3C,C11_All_inc_ns_CF_4mC,C11_All_inc_ns_CF_T,C11_Tot_CF_1C,C11_Tot_CF_2C,C11_Tot_CF_3C,C11_Tot_CF_4mC,C11_Tot_CF_T
101,107,110,43,16,276,8003,8931,3902,1464,22300
102,180,198,70,33,481,12024,14711,6061,2146,34942
103,112,119,59,40,330,7180,7979,4209,1742,21110
104,63,57,28,19,167,4723,5075,2178,872,12848
105,83,70,42,18,213,3974,4145,2207,966,11292
106,135,167,74,31,407,9959,11684,5088,1907,28638
107,145,141,70,29,385,11513,14373,5648,1838,33372
108,102,104,52,18,276,6703,7045,3178,1263,18189
109,68,60,40,13,181,3938,4463,2144,868,11413
110,146,113,68,35,362,6459,6927,3406,1353,18145
111,176,173,74,37,460,13924,16155,6199,1825,38103
112,112,111,48,30,301,8255,8956,3847,1436,22494
113,103,88,43,38,272,5485,6238,3389,1464,16576
114,71,74,22,12,179,4765,5390,2387,932,13474
115,113,137,47,20,317,10468,15555,6262,1865,34150
116,235,224,136,80,675,15040,17883,7228,3300,43451
117,91,78,24,5,198,8756,6955,1731,429,17871
118,125,125,44,15,309,9731,10791,3662,767,24951
119,412,394,225,130,1161,26015,28003,11231,4911,70160
120,151,112,45,21,329,13153,13357,3949,990,31449
121,152,176,68,11,407,17701,22044,8207,1774,49726
122,131,146,49,6,332,10685,14859,5463,1164,32171
123,149,176,92,51,468,10687,13374,5652,2547,32260
124,178,206,97,46,527,12954,15298,6580,2610,37442
125,266,270,163,138,837,19783,20389,7757,4116,52045
126,64,71,31,5,171,8321,9848,3331,677,22177
127,306,328,210,108,952,16547,21070,9689,4190,51496
128,100,121,44,8,273,9711,13237,5354,1306,29608
197,0,0,0,0,0,0,0,0,0,0
