region_id,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Eng_only_P,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Lang_spoken_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P
1000,502323,497552,999875,31797,30319,62116,69624,66124,135748,33591,30838,64429,23243,20935,44178,43440,45300,88740,60605,64274,124879,74876,74944,149820,76096,72185,148281,54270,50675,104945,27445,29240,56685,7336,12718,20054,461300,463490,924790,41022,34062,75084,26425,26721,53146,576,557,1133,458,399,857,27459,27677,55136,427744,424512,852256,44360,45632,89992,459358,459739,919097,15100,15981,31081,454512,455569,910081,7819,7666,15485,61941,58915,120856,22242,21873,44115,4125,5135,9260,8520,18410,26930,117484,140284,257768,28366,29587,57953,135469,128813,264282,44881,40787,85668,34059,26664,60723,1737,1266,3003,450628,454747,905375,48754,39231,87985
1001,39953,42130,82083,2872,2837,5709,5610,5372,10982,3180,2995,6175,3055,2999,6054,5143,5357,10500,5215,5566,10781,5188,5617,10805,4689,4882,9571,2835,3211,6046,1657,2199,3856,507,1096,1603,37497,39885,77382,2456,2244,4700,825,878,1703,41,35,76,11,14,25,877,927,1804,33965,36090,70055,3983,4214,8197,36227,38472,74699,1999,2194,4193,36221,38667,74888,560,573,1133,5025,4851,9876,2083,2163,4246,824,1156,1980,1231,2026,3257,11279,13541,24820,4226,4381,8607,8553,8315,16868,2839,2824,5663,1976,2084,4060,159,165,324,36545,39222,75767,3307,2656,5963
1002,10660,11808,22468,655,662,1317,1509,1449,2958,1027,1173,2200,1112,1304,2416,1255,1262,2517,1143,1334,2477,1391,1512,2903,1208,1253,2461,782,924,1706,425,631,1056,153,303,456,9913,11065,20978,746,742,1488,664,777,1441,6,3,9,11,6,17,681,786,1467,8643,9692,18335,1351,1345,2696,9305,10400,19705,769,753,1522,9262,10383,19645,174,181,355,1356,1292,2648,772,920,1692,610,786,1396,604,753,1357,4293,5140,9433,498,554,1052,1928,2040,3968,610,651,1261,406,431,837,38,39,77,9056,10015,19071,1805,2031,3836
1003,11179,12330,23509,652,589,1241,1358,1340,2698,730,667,1397,542,535,1077,999,1032,2031,1328,1557,2885,1589,1780,3369,1662,1753,3415,1130,1337,2467,828,1146,1974,361,594,955,10517,11671,22188,661,660,1321,290,381,671,10,12,22,11,8,19,311,401,712,9393,10285,19678,1187,1350,2537,10344,11405,21749,364,431,795,10161,11177,21338,165,159,324,1227,1231,2458,509,476,985,127,190,317,271,553,824,3490,3902,7392,691,743,1434,2760,3222,5982,865,997,1862,601,628,1229,21,25,46,10382,11457,21839,1039,1065,2104
1004,7607,8126,15733,466,427,893,903,943,1846,472,419,891,272,266,538,581,657,1238,811,848,1659,886,1047,1933,1239,1337,2576,1153,1188,2341,637,654,1291,187,340,527,7025,7625,14650,583,501,1084,324,381,705,8,5,13,3,0,3,335,386,721,5938,6398,12336,1069,1152,2221,6738,7292,14030,325,344,669,6743,7268,14011,94,96,190,784,819,1603,283,284,567,40,49,89,115,267,382,1971,2084,4055,438,490,928,1998,2264,4262,663,746,1409,466,469,935,19,22,41,6738,7264,14002,809,816,1625
1005,16201,16278,32479,1174,1146,2320,2341,2113,4454,1361,1220,2581,1510,1444,2954,2096,1932,4028,2037,2082,4119,1980,2065,4045,1751,1745,3496,1127,1196,2323,658,914,1572,166,421,587,15303,15527,30830,898,752,1650,753,678,1431,11,19,30,14,17,31,778,714,1492,13835,14117,27952,1444,1253,2697,14409,14996,29405,563,561,1124,14301,14905,29206,253,239,492,2092,1876,3968,971,929,1900,569,711,1280,427,732,1159,4865,5724,10589,858,789,1647,3690,3638,7328,1089,1128,2217,668,656,1324,44,37,81,14101,14772,28873,2225,1658,3883
1006,16595,18263,34858,1065,1027,2092,2373,2378,4751,1178,1169,2347,789,788,1577,1317,1421,2738,1946,2241,4187,2347,2559,4906,2193,2544,4737,1934,2167,4101,1130,1293,2423,324,676,1000,15619,17420,33039,976,844,1820,284,331,615,10,11,21,19,20,39,313,362,675,13292,14692,27984,2464,2791,5255,15170,16602,31772,722,885,1607,14992,16570,31562,294,270,564,2177,2158,4335,847,885,1732,176,234,410,351,705,1056,5413,6209,11622,952,1082,2034,3916,4453,8369,1119,1213,2332,645,665,1310,39,29,68,15243,16693,31936,1043,1410,2453
1007,9017,9500,18517,519,552,1071,1206,1065,2271,594,550,1144,512,521,1033,925,959,1884,1021,1100,2121,1344,1388,2732,1330,1269,2599,832,958,1790,581,800,1381,154,337,491,8339,8905,17244,679,594,1273,639,716,1355,10,8,18,12,8,20,661,732,1393,7969,8383,16352,412,416,828,8216,8701,16917,209,206,415,8170,8664,16834,109,134,243,1004,889,1893,356,356,712,69,111,180,200,373,573,1484,1734,3218,531,508,1039,2572,2625,5197,937,1099,2036,822,779,1601,35,26,61,8123,8553,16676,1012,1066,2078
1008,7678,8063,15741,368,382,750,962,911,1873,456,399,855,245,214,459,447,479,926,812,922,1734,1004,1132,2136,1215,1246,2461,1172,1244,2416,763,810,1573,233,324,557,7180,7614,14794,498,448,946,208,209,417,5,6,11,6,5,11,219,220,439,6586,6829,13415,723,809,1532,7292,7619,14911,102,125,227,7123,7432,14555,109,106,215,873,814,1687,317,283,600,47,71,118,131,271,402,1699,1984,3683,459,456,915,2297,2422,4719,828,863,1691,530,454,984,11,10,21,7158,7551,14709,418,482,900
1009,146926,157827,304753,9986,9400,19386,20291,19527,39818,10665,9926,20591,8546,8271,16817,15325,16430,31755,18690,20531,39221,19971,21670,41641,17866,19429,37295,13686,15411,29097,8773,11470,20243,3127,5762,8889,139566,151184,290750,7360,6643,14003,4150,4293,8443,134,121,255,76,92,168,4360,4506,8866,118460,127249,245709,20530,22282,42812,133702,143404,277106,6475,7677,14152,131523,142013,273536,2669,2598,5267,18199,17605,35804,7245,7074,14319,2332,2558,4890,3050,6086,9136,41526,45818,87344,8436,8365,16801,38224,42026,80250,11438,13457,24895,6292,7087,13379,414,321,735,136929,147626,284555,7615,8212,15827
