region_id,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
1000,1090,1875,4712,6709,8972,8802,5344,1870,214,39588,152,676,2054,2517,2093,1126,113,8,4,8743,1532,2302,4323,5586,6151,3960,691,66,9,24620,85,301,799,1189,1504,856,108,7,0,4849,1892,3025,5007,6477,7033,4899,774,39,0,29146,374,615,1388,1896,2102,1550,420,60,5,8410,2853,1676,2347,2906,3327,2682,771,108,9,16679,2348,1194,1518,1630,1841,1744,447,54,3,10779,228,488,1533,2974,4231,3720,1016,79,0,14269,66,119,222,379,498,380,88,12,6,1770,38,78,275,462,512,362,132,21,5,1885,91,116,301,501,585,493,174,29,0,2290,170,356,973,1640,1945,2039,651,66,3,7843,194,311,656,1032,1326,1034,255,13,0,4821,372,892,2297,4318,5129,3295,410,20,3,16736,154,335,1066,1852,2661,2734,424,49,3,9278,120,275,851,1737,2520,2115,424,49,3,8094,203,235,456,614,737,538,151,30,0,2964,814,1008,1435,1870,2007,1522,399,54,3,9112,469,527,860,1138,1282,1082,474,183,47,6062
1001,11,13,35,44,45,49,29,15,3,244,0,9,13,14,12,9,3,0,0,60,166,427,961,957,918,520,59,4,0,4012,3,19,40,47,87,45,4,0,0,245,179,459,699,543,533,350,46,6,3,2818,29,81,204,226,210,148,38,0,0,936,324,288,441,342,280,245,53,6,0,1979,276,176,219,132,117,101,24,5,0,1050,22,73,219,286,338,311,80,3,0,1332,5,38,71,59,36,34,6,0,0,249,3,20,67,81,71,58,12,0,0,312,13,16,27,39,57,48,16,6,0,222,19,67,172,168,176,176,45,6,0,829,18,37,88,100,132,133,24,0,0,532,186,372,418,521,450,272,25,0,0,2244,21,48,151,191,247,213,29,4,0,904,18,56,155,216,243,190,48,6,0,932,21,28,36,28,26,25,3,0,0,167,58,98,189,181,147,111,37,3,0,824,39,54,82,87,79,56,30,6,3,436
1002,19,31,34,30,47,38,24,8,0,231,3,4,11,8,11,0,0,0,0,37,27,28,41,38,39,21,6,4,0,204,0,6,8,21,17,11,0,0,0,63,23,74,97,86,129,75,15,4,0,503,3,17,38,30,38,30,5,0,0,161,118,105,113,70,79,50,13,0,0,548,83,94,86,47,40,39,7,4,0,400,5,13,22,27,53,33,13,0,0,166,3,9,16,12,10,8,3,0,0,61,6,20,29,30,24,16,4,0,0,129,4,5,6,4,10,16,0,0,0,45,5,22,49,54,80,76,19,3,0,308,5,8,16,23,31,27,0,0,0,110,4,22,38,83,107,72,8,0,0,334,16,47,116,181,221,196,36,0,0,813,3,13,62,53,82,66,10,3,0,292,5,3,15,9,14,9,0,0,0,55,14,25,37,28,40,29,5,3,0,181,9,12,12,17,18,16,7,3,0,94
1003,0,8,15,19,26,21,16,3,0,108,0,5,5,12,5,7,0,0,0,34,21,42,66,95,85,67,7,4,5,392,0,3,15,13,22,18,3,0,0,74,48,71,160,183,208,134,20,0,0,824,7,13,30,38,34,28,3,0,0,153,107,78,90,91,100,82,20,0,0,568,88,45,81,73,72,51,10,3,0,423,3,10,5,36,62,65,22,3,0,206,3,5,15,25,18,14,4,0,0,84,0,3,12,31,25,25,9,0,3,108,0,4,15,21,21,15,11,3,0,90,3,12,39,57,52,58,10,3,0,234,5,11,31,45,43,43,3,0,0,181,7,17,35,76,118,67,10,0,0,330,0,13,47,68,96,97,10,0,0,331,4,13,39,72,113,94,6,0,0,341,3,6,8,27,21,9,3,0,0,77,7,7,33,30,56,42,10,0,0,185,6,8,17,17,23,20,6,6,0,103
1004,0,4,11,7,13,14,6,0,0,55,0,0,3,3,3,3,0,0,0,12,8,10,34,41,62,39,7,0,0,201,3,0,3,4,14,11,0,0,0,35,34,37,102,128,110,93,13,0,0,517,4,0,7,12,21,32,3,0,3,82,54,42,60,65,65,54,13,0,0,353,58,31,49,47,44,42,16,5,0,292,3,3,11,22,36,43,14,0,0,132,6,4,3,5,3,11,3,0,0,35,0,4,4,7,5,5,0,0,0,25,3,4,0,11,11,11,3,0,0,43,3,9,12,28,17,23,17,0,0,109,3,3,13,19,16,30,4,0,0,88,3,6,21,53,48,42,4,0,0,177,0,3,11,19,38,41,5,0,0,117,3,3,22,35,31,34,6,0,0,134,0,3,9,4,5,6,3,0,0,30,3,15,30,37,36,24,12,4,0,161,7,3,7,20,11,10,5,5,0,68
1005,9,22,38,44,33,21,26,16,0,209,6,27,76,55,49,13,3,0,0,229,40,102,262,317,321,174,27,0,0,1243,6,15,34,60,61,31,5,0,0,212,65,170,205,156,152,128,23,3,0,902,11,25,51,57,45,32,10,0,0,231,116,160,139,101,89,65,18,3,0,691,116,123,91,42,51,25,12,0,0,460,8,14,83,114,129,115,29,3,0,495,14,26,45,33,21,11,4,0,0,154,0,4,12,14,26,14,4,3,0,77,5,5,18,16,18,17,6,0,0,85,12,20,57,51,45,60,21,3,0,269,11,26,28,44,40,30,5,0,0,184,17,38,131,199,201,169,16,3,0,774,13,55,98,130,151,115,17,0,0,579,3,27,40,78,79,66,15,3,0,311,21,19,9,9,12,8,0,0,0,78,26,56,100,58,54,35,9,0,0,338,15,21,27,31,31,27,10,3,0,165
1006,6,7,23,30,35,36,32,7,5,181,0,5,25,30,30,21,3,0,0,114,65,111,211,254,327,212,42,8,0,1230,0,6,21,31,36,23,5,0,0,122,62,132,211,244,248,182,37,3,0,1119,10,25,55,90,70,59,18,5,0,332,100,79,117,128,128,126,60,3,3,744,150,70,84,69,65,43,14,8,0,503,3,20,56,133,172,134,38,0,0,556,5,9,8,18,29,14,10,4,0,97,0,7,7,33,51,37,23,6,0,164,6,5,19,31,33,35,20,3,0,152,4,20,50,101,115,122,61,10,0,483,9,21,47,46,78,61,15,0,0,277,4,15,43,115,108,75,12,3,0,375,7,12,31,96,140,103,43,4,0,436,6,11,36,76,118,91,34,11,0,383,5,9,12,17,23,19,8,0,0,93,19,31,48,63,70,41,20,6,0,298,17,21,30,34,48,23,18,0,3,194
1007,0,6,10,8,17,14,5,3,0,63,12,47,168,177,183,84,10,0,0,681,18,25,41,41,37,14,4,0,0,180,0,8,19,30,43,39,3,0,0,142,29,43,67,74,72,68,5,3,0,361,4,8,24,31,29,21,3,0,0,120,82,45,66,52,64,62,12,0,0,383,49,33,30,31,59,24,13,0,0,239,7,12,31,30,75,63,11,0,0,229,0,4,8,9,11,12,0,0,0,44,0,0,7,6,7,8,0,0,0,28,3,3,3,0,3,3,3,0,0,18,3,8,16,15,12,17,5,0,0,76,5,6,10,18,23,23,3,0,0,88,6,18,45,72,99,57,4,0,0,301,7,8,31,44,46,31,3,0,0,170,9,16,36,46,75,45,3,0,0,230,3,3,3,3,10,9,3,3,0,37,10,21,27,19,41,26,6,0,0,150,7,10,21,24,22,29,4,0,0,117
1008,3,3,8,11,16,26,13,5,0,85,0,0,3,7,8,6,0,0,0,24,22,26,38,56,82,49,12,3,0,288,0,4,5,34,41,8,0,0,0,92,25,33,94,135,135,77,14,0,0,513,4,3,12,28,29,18,6,0,0,100,52,34,45,50,62,52,10,0,0,305,36,18,21,23,30,33,3,3,0,167,0,3,15,38,49,36,15,0,0,156,3,0,0,5,7,8,0,3,0,26,4,0,3,6,11,8,0,0,0,32,0,0,7,11,5,9,3,3,0,38,5,4,9,21,24,23,0,3,0,89,3,3,19,17,32,21,10,0,0,105,0,6,9,42,40,21,0,0,0,118,0,3,15,39,49,62,3,0,0,171,0,3,7,57,44,28,4,0,0,143,8,3,3,10,10,5,0,0,0,39,10,9,21,21,28,20,0,0,0,109,5,3,8,16,14,12,4,0,0,62
1009,24,37,59,64,77,48,29,3,0,341,7,49,147,157,147,109,6,0,0,622,347,792,1621,2045,2134,1199,204,14,3,8359,48,109,275,357,436,320,32,0,0,1577,618,1252,2419,2628,2294,1341,213,15,0,10780,72,183,519,771,757,439,121,11,0,2873,970,987,1277,1189,1141,838,222,17,0,6641,1185,629,626,541,482,330,70,9,0,3872,46,194,594,1053,1396,1050,223,9,0,4565,51,124,311,480,413,217,33,0,0,1629,14,105,333,474,476,260,63,11,7,1743,39,77,150,218,220,174,67,9,0,954,59,247,639,954,858,667,219,29,0,3672,80,185,380,489,512,390,78,10,0,2124,60,248,889,1294,1386,892,100,5,0,4874,42,153,454,562,719,724,113,21,0,2788,50,204,574,829,1054,799,171,19,5,3705,94,138,188,198,194,134,48,13,3,1010,160,318,565,606,669,423,94,10,0,2845,127,172,348,386,359,239,74,17,12,1734
