region_id,M_NatPhyl_Scn_15_24,M_NatPhyl_Scn_25_34,M_NatPhyl_Scn_35_44,M_NatPhyl_Scn_45_54,M_NatPhyl_Scn_55_64,M_NatPhyl_Scn_65_74,M_NatPhyl_Scn_75_84,M_NatPhyl_Scn_85ov,M_NatPhyl_Scn_Tot,M_InfoTech_15_24,M_InfoTech_25_34,M_InfoTech_35_44,M_InfoTech_45_54,M_InfoTech_55_64,M_InfoTech_65_74,M_InfoTech_75_84,M_InfoTech_85ov,M_InfoTech_Tot,M_Eng_RelTec_15_24,M_Eng_RelTec_25_34,M_Eng_RelTec_35_44,M_Eng_RelTec_45_54,M_Eng_RelTec_55_64,M_Eng_RelTec_65_74,M_Eng_RelTec_75_84,M_Eng_RelTec_85ov,M_Eng_RelTec_Tot,M_ArchtBldng_15_24,M_ArchtBldng_25_34,M_ArchtBldng_35_44,M_ArchtBldng_45_54,M_ArchtBldng_55_64,M_ArchtBldng_65_74,M_ArchtBldng_75_84,M_ArchtBldng_85ov,M_ArchtBldng_Tot,M_Ag_Envir_Rltd_Sts_15_24,M_Ag_Envir_Rltd_Sts_25_34,M_Ag_Envir_Rltd_Sts_35_44,M_Ag_Envir_Rltd_Sts_45_54,M_Ag_Envir_Rltd_Sts_55_64,M_Ag_Envir_Rltd_Sts_65_74,M_Ag_Envir_Rltd_Sts_75_84,M_Ag_Envir_Rltd_Sts_85ov,M_Ag_Envir_Rltd_Sts_Tot,M_Health_15_24,M_Health_25_34,M_Health_35_44,M_Health_45_54,M_Health_55_64,M_Health_65_74,M_Health_75_84,M_Health_85ov,M_Health_Tot,M_Educ_15_24,M_Educ_25_34,M_Educ_35_44,M_Educ_45_54,M_Educ_55_64,M_Educ_65_74,M_Educ_75_84,M_Educ_85_years_and_over,M_Educ_Tot,M_Mgnt_Com_15_24,M_Mgnt_Com_25_34,M_Mgnt_Com_35_44,M_Mgnt_Com_45_54,M_Mgnt_Com_55_64,M_Mgnt_Com_65_74,M_Mgnt_Com_75_84,M_Mgnt_Com_85ov,M_Mgnt_Com_Tot,M_Society_Cult_15_24,M_Society_Cult_25_34,M_Society_Cult_35_44,M_Society_Cult_45_54,M_Society_Cult_55_64,M_Society_Cult_65_74,M_Society_Cult_75_84,M_Society_Cult_85ov,M_Society_Cult_Tot,M_Creative_Arts_15_24,M_Creative_Arts_25_34,M_Creative_Arts_35_44,M_Creative_Arts_45_54,M_Creative_Arts_55_64,M_Creative_Arts_65_74,M_Creative_Arts_75_84,M_Creative_Arts_85ov,M_Creative_Arts_Tot,M_Fd_Hosp_Psnl_Svcs_15_24,M_Fd_Hosp_Psnl_Svcs_25_34,M_Fd_Hosp_Psnl_Svcs_35_44,M_Fd_Hosp_Psnl_Svcs_45_54,M_Fd_Hosp_Psnl_Svcs_55_64,M_Fd_Hosp_Psnl_Svcs_65_74,M_Fd_Hosp_Psnl_Svcs_75_84,M_Fd_Hosp_Psnl_Svcs_85ov,M_Fd_Hosp_Psnl_Svcs_Tot,M_MixFld_Prgm_15_24,M_MixFld_Prgm_25_34,M_MixFld_Prgm_35_44,M_MixFld_Prgm_45_54,M_MixFld_Prgm_55_64,M_MixFld_Prgm_65_74,M_MixFld_Prgm_75_84,M_MixFld_Prgm_85ov,M_MixFld_Prgm_Tot,M_FldStd_InadDes_15_24,M_FldStd_InadDes_25_34,M_FldStd_InadDes_35_44,M_FldStd_InadDes_45_54,M_FldStd_InadDes_55_64,M_FldStd_InadDes_65_74,M_FldStd_InadDes_75_84,M_FldStd_InadDes_85ov,M_FldStd_InadDes_Tot,M_FldStd_NS_15_24,M_FldStd_NS_25_34,M_FldStd_NS_35_44,M_FldStd_NS_45_54,M_FldStd_NS_55_64,M_FldStd_NS_65_74,M_FldStd_NS_75_84,M_FldStd_NS_85ov,M_FldStd_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_years_and_over,M_Tot_Tot,F_NatPhyl_Scn_15_24,F_NatPhyl_Scn_25_34,F_NatPhyl_Scn_35_44,F_NatPhyl_Scn_45_54,F_NatPhyl_Scn_55_64,F_NatPhyl_Scn_65_74,F_NatPhyl_Scn_75_84,F_NatPhyl_Scn_85ov,F_NatPhyl_Scn_Tot,F_InfoTech_15_24,F_InfoTech_25_34,F_InfoTech_35_44,F_InfoTech_45_54,F_InfoTech_55_64,F_InfoTech_65_74,F_InfoTech_75_84,F_InfoTech_85ov,F_InfoTech_Tot,F_Eng_RelTec_15_24,F_Eng_RelTec_25_34,F_Eng_RelTec_35_44,F_Eng_RelTec_45_54,F_Eng_RelTec_55_64,F_Eng_RelTec_65_74,F_Eng_RelTec_75_84,F_Eng_RelTec_85ov,F_Eng_RelTec_Tot,F_ArchtBldng_15_24,F_ArchtBldng_25_34,F_ArchtBldng_35_44,F_ArchtBldng_45_54,F_ArchtBldng_55_64,F_ArchtBldng_65_74,F_ArchtBldng_75_84,F_ArchtBldng_85ov,F_ArchtBldng_Tot,F_Ag_Envir_Rltd_Sts_15_24,F_Ag_Envir_Rltd_Sts_25_34,F_Ag_Envir_Rltd_Sts_35_44,F_Ag_Envir_Rltd_Sts_45_54,F_Ag_Envir_Rltd_Sts_55_64,F_Ag_Envir_Rltd_Sts_65_74,F_Ag_Envir_Rltd_Sts_75_84,F_Ag_Envir_Rltd_Sts_85ov,F_Ag_Envir_Rltd_Sts_Tot,F_Health_15_24,F_Health_25_34,F_Health_35_44,F_Health_45_54,F_Health_55_64,F_Health_65_74,F_Health_75_84,F_Health_85ov,F_Health_Tot,F_Educ_15_24,F_Educ_25_34,F_Educ_35_44,F_Educ_45_54,F_Educ_55_64,F_Educ_65_74,F_Educ_75_84,F_Educ_85ov,F_Educ_Tot,F_Mgnt_Com_15_24,F_Mgnt_Com_25_34
1000,109,373,718,792,1093,685,238,47,4055,444,606,613,602,450,126,31,0,2872,4119,8198,11726,14875,13834,9315,3726,866,66659,1766,3474,4767,5994,5231,3168,1344,256,26000,1147,2631,3734,3938,3193,1729,672,130,17174,215,678,1328,1732,1652,792,380,100,6877,182,784,1334,1915,3030,1369,458,89,9161,859,2172,3299,3645,3772,2196,703,187,16833,444,1269,2233,2190,2595,1350,455,93,10629,289,522,653,752,829,389,128,30,3592,792,1592,1840,1618,1171,797,277,60,8147,50,21,22,26,24,14,15,3,175,118,280,466,571,518,303,123,41,2420,6491,4648,6041,6892,6762,6215,4793,1617,43459,17025,27248,38774,45542,44154,28448,13343,3519,218053,135,543,874,776,724,303,83,14,3452,98,234,420,518,361,127,21,3,1782,145,437,657,668,556,447,311,126,3347,69,204,303,243,163,73,18,3,1076,641,1271,1556,1280,641,255,60,7,5711,1265,3926,6201,8779,7547,3915,1521,499,33653,713,3449,5015,6082,6630,2958,974,252,26073,3148,6966
1001,12,46,47,58,69,20,6,4,262,78,162,119,76,37,10,3,0,485,504,1025,1031,1114,904,492,253,50,5373,296,425,396,398,307,157,95,22,2096,52,150,167,139,108,65,23,3,707,41,146,151,172,124,57,22,8,721,14,101,127,173,241,122,37,7,822,189,508,556,450,373,145,54,5,2280,113,176,203,143,153,64,16,7,875,47,82,51,32,35,13,3,0,263,97,215,164,110,83,39,19,3,730,6,3,0,0,3,0,3,0,15,16,43,63,42,35,17,13,7,236,540,386,403,400,361,319,337,146,2892,2005,3468,3478,3307,2833,1520,884,262,17757,23,74,77,35,23,10,4,0,246,9,29,36,54,40,9,0,0,177,18,65,78,49,35,25,11,11,292,8,27,29,12,14,0,3,0,93,49,80,58,39,20,7,3,0,256,222,595,598,665,550,226,120,35,3011,80,389,398,470,400,202,49,18,2006,479,962
1002,9,44,54,57,65,48,15,10,302,29,65,30,27,12,0,0,0,163,74,111,128,192,153,90,58,14,820,45,82,78,128,87,41,19,4,484,32,84,67,75,48,35,18,13,372,4,33,23,52,35,25,12,5,189,11,44,50,59,90,33,8,5,300,56,112,108,111,88,65,19,5,564,43,97,105,131,149,64,28,11,628,28,32,28,25,28,9,5,0,155,30,42,29,25,21,6,7,0,160,4,0,0,0,4,0,0,0,8,7,6,17,21,10,6,3,3,73,173,132,125,116,89,77,60,31,803,545,884,842,1019,879,499,252,101,5021,22,40,41,40,27,13,13,4,200,8,11,8,12,6,0,0,0,45,3,8,14,9,8,3,4,3,52,3,3,6,3,0,5,0,3,23,46,36,20,29,12,6,0,0,149,54,112,129,181,139,91,41,23,770,22,141,154,207,172,101,46,13,856,141,182
1003,0,7,30,15,19,13,9,6,99,14,19,21,13,16,0,0,0,83,45,130,161,258,283,193,124,64,1258,39,100,158,188,147,74,52,14,772,17,41,50,41,41,23,11,0,224,4,39,69,70,72,29,22,14,319,12,37,55,85,114,66,28,6,403,22,88,119,110,146,76,41,16,618,15,45,73,68,73,38,14,5,331,15,24,32,31,15,7,4,0,128,28,63,62,49,33,32,7,0,274,3,3,0,0,0,0,0,0,6,3,6,6,15,12,5,6,4,57,109,83,99,145,116,107,144,68,871,326,685,935,1088,1087,663,462,197,5443,3,10,13,14,13,5,3,0,61,0,3,12,18,8,5,0,0,46,5,5,10,21,14,11,14,8,88,0,4,5,5,0,3,3,0,20,7,13,28,19,14,0,0,0,81,27,117,171,255,189,105,73,12,949,12,88,143,176,225,119,53,13,829,72,175
1004,3,3,11,11,15,18,12,5,78,12,15,10,6,11,3,0,0,57,18,74,99,143,231,238,117,28,948,25,58,119,116,135,86,53,10,602,8,14,21,26,16,21,12,0,118,0,13,22,23,25,20,9,3,115,3,7,10,31,49,24,9,3,136,14,33,47,46,84,71,28,8,331,4,31,47,36,56,46,16,11,247,5,8,7,3,7,11,5,0,46,7,29,39,31,35,25,10,3,179,0,0,0,0,0,0,0,3,3,3,6,9,5,8,3,8,0,42,93,64,97,85,115,136,118,40,748,195,355,538,562,787,702,397,114,3650,0,6,4,8,14,5,4,0,41,0,4,4,6,0,6,0,0,20,3,3,9,8,11,14,10,4,62,0,0,5,9,5,0,0,0,19,0,9,9,8,7,0,3,0,36,7,41,64,121,118,79,36,16,482,3,37,52,67,95,70,23,12,359,35,94
1005,5,11,29,32,26,12,0,3,118,46,74,49,32,23,3,0,0,227,169,391,397,452,375,206,88,20,2098,96,153,147,139,128,68,36,8,775,25,55,63,57,33,28,17,11,289,28,46,51,58,39,14,12,3,251,14,49,78,74,78,38,20,0,351,72,147,144,138,131,72,28,9,741,27,78,98,89,68,40,20,3,423,31,36,29,22,18,7,5,0,148,53,83,67,38,30,23,7,3,304,4,0,0,0,0,3,3,0,10,10,9,12,21,5,10,10,3,80,365,334,281,186,154,138,129,41,1628,945,1466,1445,1338,1108,662,375,104,7443,0,16,25,19,13,8,0,0,81,8,8,16,18,15,3,0,0,68,4,19,24,23,13,8,9,8,108,3,4,9,9,9,0,3,0,37,13,26,22,23,6,5,0,0,95,86,201,209,267,217,91,65,18,1154,41,171,211,221,186,90,50,18,988,156,349
1006,4,13,18,37,31,32,21,11,167,10,29,23,19,14,7,3,0,105,127,249,403,555,430,407,223,48,2442,73,142,189,209,143,125,55,11,947,30,59,81,65,46,33,13,3,330,4,28,60,84,70,60,59,6,371,5,23,54,102,124,80,39,4,431,40,83,163,189,235,203,95,24,1032,19,53,111,128,138,117,57,11,634,24,36,42,40,36,22,11,0,211,36,72,74,55,27,29,8,0,301,0,0,3,5,0,0,0,0,8,4,11,16,22,13,16,9,0,91,179,85,138,191,191,171,169,79,1203,555,883,1375,1701,1498,1302,762,197,8273,6,17,36,48,32,18,6,0,163,3,4,11,12,6,9,0,0,45,3,13,29,25,22,13,26,6,137,0,10,17,17,9,9,4,0,66,17,31,37,28,16,10,0,0,139,50,117,202,327,312,194,119,31,1352,19,94,206,266,293,186,83,12,1159,109,216
1007,0,10,10,4,11,6,0,0,41,14,23,11,17,6,0,0,0,71,94,178,210,263,259,148,66,12,1230,36,47,39,67,82,44,23,3,341,9,9,14,18,11,4,3,0,68,14,32,23,40,21,8,4,0,142,4,22,33,32,27,5,3,0,126,18,43,45,58,49,16,7,4,240,9,25,37,36,36,7,3,0,153,4,12,5,5,8,5,3,3,45,15,27,38,28,29,11,3,0,151,0,3,0,0,0,0,0,0,3,4,0,3,0,5,4,3,0,19,129,130,114,151,152,134,157,62,1029,350,561,582,719,696,392,275,84,3659,0,7,8,5,6,0,0,0,26,4,10,10,20,9,0,0,0,53,4,13,8,3,7,3,5,0,43,0,0,4,4,0,0,0,0,8,3,4,5,11,4,0,0,0,27,41,96,126,190,102,45,16,8,624,17,68,81,84,37,20,13,0,320,66,93
1008,3,3,4,3,16,15,8,3,55,10,6,13,4,16,0,0,0,49,37,86,159,239,273,282,180,56,1312,24,66,113,122,129,64,67,12,597,10,23,26,35,31,17,6,3,151,0,9,33,20,33,10,8,3,116,0,14,26,34,66,34,27,3,204,9,16,50,44,49,59,23,7,257,5,14,35,35,36,23,15,3,166,3,4,6,14,10,7,4,0,48,16,26,29,40,26,16,7,0,160,0,0,0,0,0,3,0,0,3,3,5,0,6,8,7,4,3,36,49,30,58,62,95,114,130,58,596,169,302,552,658,788,651,479,151,3750,3,3,6,6,15,7,3,0,43,0,6,5,11,6,7,0,0,35,0,0,9,7,7,8,12,6,49,3,3,3,3,4,0,0,0,16,3,3,11,13,3,3,3,0,39,15,45,109,138,124,84,38,8,561,9,29,74,85,100,83,30,3,413,31,95
1009,68,142,221,194,197,145,75,22,1064,262,542,490,341,147,28,6,4,1820,947,2363,3461,4358,3869,2965,1706,520,20189,665,1683,1992,1937,1503,1002,578,167,9527,192,382,455,360,201,145,64,18,1817,137,418,550,679,470,229,141,35,2659,56,341,426,546,810,372,184,50,2785,480,1274,1634,1634,1441,913,405,128,7909,322,648,796,731,658,388,180,53,3776,206,285,300,221,212,126,51,16,1417,281,595,644,482,384,261,120,30,2797,12,8,4,17,9,3,8,0,61,43,102,136,142,119,74,50,27,693,1764,1114,1488,1649,1507,1625,1713,852,11712,5435,9897,12597,13291,11527,8276,5281,1922,68226,58,182,272,211,141,74,32,9,979,41,95,189,171,118,34,8,0,656,40,121,198,246,160,174,149,66,1154,25,79,89,78,35,23,13,0,342,93,164,130,119,57,22,7,4,596,550,1661,2123,2537,1763,902,479,131,10146,261,1221,1417,1535,1529,719,364,85,7131,1442,3002
