region_id,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
1000,314,231,493,774,902,778,387,154,27,4060,12569,12614,27414,43973,53536,34900,7453,1221,161,193841,1434,2441,6004,9144,12374,12661,7912,2581,319,54870,178,822,2384,2798,2322,1205,130,11,4,9854,2047,2864,5550,7469,8429,5180,926,93,9,32567,101,338,938,1499,1779,982,123,7,3,5770,1976,3172,5645,7629,8145,5577,874,53,0,33071,539,893,1976,2870,3167,2124,559,79,5,12212,7364,4102,5898,8097,9371,6292,1335,157,18,42634,6213,3286,4215,4979,5879,4154,881,95,7,29709,301,637,1992,3940,5483,4613,1235,102,0,18303,157,262,498,775,922,670,137,15,6,3442,146,450,1120,1648,1667,895,213,33,8,6180,302,376,783,1214,1297,960,256,37,0,5225,411,990,2699,4050,4276,3574,974,87,6,17067,313,573,1427,2382,3052,2077,426,27,0,10277,536,1382,4358,7835,8559,5002,562,33,3,28270,400,1268,4646,8182,10669,7951,1046,88,3,34253,894,2278,5644,10432,15742,10752,1475,94,10,47321,402,458,838,1196,1301,913,229,39,0,5376
1001,33,25,67,72,78,33,17,3,3,331,1441,2014,3589,4004,4328,2597,320,26,6,18325,11,24,46,55,72,71,45,19,6,349,0,9,16,17,15,9,3,0,0,69,242,506,1146,1197,1204,647,74,4,0,5020,3,19,46,63,97,51,4,0,0,283,186,489,779,656,642,406,56,9,3,3226,45,110,256,318,282,194,46,0,0,1251,874,759,963,856,760,543,93,10,0,4858,725,519,512,372,362,261,43,5,0,2799,30,98,275,372,447,389,93,6,0,1710,17,64,128,108,75,48,12,0,0,452,14,68,212,211,179,105,15,0,0,804,32,47,82,88,111,91,19,6,0,476,42,147,363,353,339,284,71,6,0,1605,30,70,168,226,274,237,37,0,0,1042,232,504,730,958,890,509,42,0,0,3865,48,190,597,715,885,580,67,7,0,3089,87,427,1013,1159,1398,935,114,9,0,5142,55,59,74,63,55,45,3,0,0,354
1002,20,3,3,15,9,7,0,0,0,57,424,614,768,910,1167,734,120,11,3,4751,25,40,40,45,59,51,44,12,0,316,6,4,11,11,11,0,0,0,0,43,39,36,48,48,52,29,10,4,0,266,0,6,8,24,20,14,0,0,0,72,27,82,109,103,138,80,18,4,0,561,10,30,46,46,52,33,5,0,0,222,245,254,216,178,177,116,27,0,0,1213,220,202,151,95,106,89,13,4,0,880,5,13,27,37,60,42,18,0,0,202,6,18,28,21,14,11,6,0,0,104,12,38,70,56,50,42,4,0,0,272,9,17,23,17,18,25,3,0,3,115,14,70,100,106,139,115,26,3,0,573,5,23,40,48,55,48,0,0,0,219,4,37,70,128,166,101,12,0,0,518,32,104,301,429,659,436,63,0,0,2024,41,114,227,257,360,246,28,7,0,1280,11,20,18,21,23,12,3,0,0,108
1003,4,5,5,22,12,6,4,3,0,61,334,352,684,1103,1322,851,123,15,0,4784,0,8,23,24,33,35,24,3,0,150,0,5,5,12,8,7,0,0,0,37,29,53,88,127,127,90,10,4,5,533,0,3,18,17,25,21,3,0,0,87,51,77,177,198,233,156,23,0,0,915,7,18,43,55,50,38,3,0,0,214,264,191,179,227,266,202,37,0,0,1366,190,116,185,186,187,120,24,3,0,1011,8,10,9,54,82,74,26,3,0,266,6,8,26,35,29,20,4,0,0,128,3,11,32,58,61,48,12,3,3,231,5,11,36,44,47,34,16,3,0,196,8,29,89,125,126,100,18,6,0,501,8,22,54,94,89,62,6,0,0,335,7,23,69,158,182,109,13,0,0,561,6,37,120,236,327,246,28,3,0,1003,13,57,186,316,490,338,33,3,0,1436,8,11,21,42,36,15,6,0,0,139
1004,5,3,13,4,8,6,6,0,0,45,194,160,380,548,726,497,88,7,0,2600,0,4,14,10,20,17,6,0,0,71,0,0,3,3,3,3,0,0,0,12,15,15,41,58,84,57,7,0,0,277,3,0,3,7,17,14,0,0,0,44,39,40,111,144,133,102,13,0,0,582,4,0,13,18,27,40,8,0,3,113,147,85,125,161,199,125,31,0,0,873,112,68,113,126,136,90,27,5,0,677,3,3,11,32,44,51,18,0,0,162,6,4,9,12,14,15,3,0,0,63,0,9,19,24,28,16,0,0,0,96,6,13,9,24,22,28,9,3,0,114,3,12,33,56,38,51,27,0,0,220,6,6,36,37,31,47,4,4,0,171,3,13,38,75,83,65,8,0,0,285,3,7,53,91,135,105,16,0,0,410,16,27,79,145,212,170,19,0,0,668,0,10,15,10,11,14,3,0,0,63
1005,9,9,16,17,24,13,9,3,5,105,542,890,1287,1502,1585,988,135,21,5,6955,13,28,44,53,40,34,42,19,0,273,6,30,79,58,49,13,6,0,0,241,71,146,331,393,439,234,30,0,0,1644,6,19,72,92,84,45,5,0,0,323,69,173,224,180,183,147,27,3,0,1006,18,38,68,85,54,38,10,0,0,311,313,363,332,266,253,173,32,3,0,1735,287,286,183,140,152,68,22,3,0,1141,12,27,101,136,163,132,29,6,0,606,22,57,82,57,34,14,4,0,0,270,4,14,43,48,65,32,7,3,0,216,9,16,33,42,36,27,12,3,0,178,29,62,125,110,92,93,28,3,0,542,18,51,66,92,87,58,5,0,0,377,25,69,234,339,321,254,25,3,0,1270,30,140,291,456,512,331,34,3,0,1797,31,181,309,384,455,333,45,3,0,1741,28,33,22,20,20,16,0,0,0,139
1006,12,11,12,36,27,22,15,3,3,141,462,540,892,1596,1942,1305,323,30,8,7098,13,10,33,41,56,55,44,10,10,272,0,8,29,33,30,24,6,0,0,130,80,132,245,338,437,273,49,11,0,1565,0,9,24,41,45,26,5,0,0,150,66,136,241,294,291,213,46,6,0,1293,10,36,81,134,120,94,29,8,0,512,246,190,276,335,401,289,118,6,3,1864,329,188,183,201,193,123,30,8,0,1255,3,25,82,169,216,165,41,0,0,701,10,14,22,39,50,18,13,7,0,173,4,21,45,73,93,62,37,6,0,341,18,20,47,73,73,67,23,3,0,324,14,43,109,237,219,191,92,10,0,915,12,30,73,104,137,109,25,0,0,490,4,18,86,188,190,109,15,3,0,613,17,45,108,325,477,329,97,10,0,1408,37,115,185,356,587,467,89,14,0,1850,10,16,19,47,44,35,17,0,0,188
1007,8,5,8,16,15,16,3,3,0,74,235,304,554,713,951,496,84,12,0,3349,0,9,10,12,20,17,8,6,0,82,12,55,183,185,190,91,10,0,0,726,21,29,46,48,49,26,4,0,0,223,0,11,30,38,57,42,3,0,0,181,29,43,71,83,87,75,5,3,0,396,4,11,29,37,36,24,3,0,0,144,167,115,164,145,184,124,23,3,0,925,140,82,95,106,158,71,27,0,0,679,7,12,36,37,93,72,11,0,0,268,3,15,11,14,11,15,0,0,0,69,4,8,14,29,30,15,3,0,0,103,6,8,9,7,10,6,6,0,0,52,6,17,28,30,37,31,15,0,0,164,8,10,31,39,80,43,6,0,0,217,6,25,78,150,177,93,7,0,0,536,13,34,123,154,156,95,9,0,0,584,26,85,172,232,388,207,24,3,0,1137,6,3,9,10,14,13,7,3,0,65
1008,5,6,5,8,11,6,0,4,0,45,161,116,283,641,814,438,65,8,0,2526,6,3,12,25,16,41,22,9,0,134,0,0,3,10,8,6,0,0,0,27,22,31,47,73,110,54,15,3,0,355,0,4,15,54,56,11,0,0,0,140,25,33,98,161,154,86,17,0,0,574,4,3,12,44,32,23,9,0,0,127,109,59,90,128,191,121,15,0,0,713,98,36,50,66,95,60,6,3,0,414,0,3,18,42,66,42,18,0,0,189,6,0,0,8,16,13,3,3,0,49,4,5,14,38,23,14,3,0,0,101,4,3,14,32,24,16,3,3,0,99,5,9,24,47,48,47,3,3,0,186,6,6,33,38,51,43,13,0,0,190,0,11,26,72,81,31,3,0,0,224,0,11,50,124,173,131,10,0,0,499,16,26,65,211,288,156,15,0,0,777,8,3,7,19,19,11,0,0,0,67
1009,108,104,207,231,270,192,54,24,9,1199,4569,5644,10637,13886,15510,9026,1284,106,15,60677,30,48,80,98,122,82,51,6,0,517,7,56,161,171,154,120,6,0,0,675,483,992,2098,2792,2900,1617,256,21,3,11162,54,126,322,420,493,356,35,0,0,1806,653,1323,2685,3007,2662,1564,256,15,0,12165,105,273,801,1174,1154,670,159,11,6,4353,2553,2319,2750,2955,3215,1920,385,30,0,16127,2817,1525,1354,1387,1318,751,120,17,0,9289,55,243,730,1287,1717,1226,254,9,0,5521,114,224,486,674,630,348,52,4,0,2532,56,338,885,1089,1045,566,90,16,7,4092,130,196,375,480,499,316,101,14,0,2111,147,525,1377,1798,1586,1143,327,40,0,6943,129,402,842,1050,1130,715,127,10,0,4405,100,394,1676,2274,2272,1340,143,5,0,8204,148,514,1588,2080,2629,1901,252,25,0,9137,344,1191,2870,4198,5577,3575,514,34,5,18308,177,264,339,416,361,224,72,16,3,1872
