region_id,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
1000,23,363,28872,29258,741,2961,14419,18121,13322,8177,14243,35742,30824,8118,13535,52477,39929,7424,18349,65702,43987,5226,17341,66554,33296,1998,11882,47176,16166,460,7213,23839,3066,55,2523,5644,181354,34782,128377,344513,60,938,25802,26800,1604,4421,11226,17251,18530,8674,13069,40273,36273,8409,14385,59067,43362,7454,17426,68242,43448,4362,16212,64022,28561,1298,14711,44570,10870,255,14059,25184,1363,27,6881,8271,184071,35838,133771,353680,83,1301,54674,56058,2345,7382,25645,35372,31852,16851,27312,76015,67097,16527,27920,111544,83291,14878,35775,133944,87435,9588,33553,130576,61857,3296,26593,91746,27036,715,21272,49023,4429,82,9404,13915,365425,70620,262148,698193
1001,0,40,2656,2696,102,474,1886,2462,1717,1016,1806,4539,2828,606,1292,4726,3010,424,1296,4730,2860,274,1043,4177,1750,97,566,2413,1003,19,387,1409,211,4,138,353,13481,2954,11070,27505,7,105,2521,2633,218,632,1717,2567,2204,994,1775,4973,3086,601,1604,5291,3151,434,1703,5288,2748,219,1430,4397,1550,63,1177,2790,706,15,1115,1836,109,0,545,654,13779,3063,13587,30429,7,145,5177,5329,320,1106,3603,5029,3921,2010,3581,9512,5914,1207,2896,10017,6161,858,2999,10018,5608,493,2473,8574,3300,160,1743,5203,1709,34,1502,3245,320,4,683,1007,27260,6017,24657,57934
1002,0,20,690,710,32,130,549,711,351,231,453,1035,590,133,269,992,765,135,344,1244,705,87,262,1054,482,25,148,655,262,3,100,365,57,0,40,97,3244,764,2855,6863,0,49,712,761,71,177,601,849,442,219,438,1099,679,149,390,1218,832,129,416,1377,638,63,395,1096,448,13,327,788,160,3,352,515,37,0,157,194,3307,802,3788,7897,0,69,1402,1471,103,307,1150,1560,793,450,891,2134,1269,282,659,2210,1597,264,760,2621,1343,150,657,2150,930,38,475,1443,422,6,452,880,94,0,197,291,6551,1566,6643,14760
1003,0,6,661,667,8,62,415,485,254,212,407,873,638,207,367,1212,796,177,480,1453,946,133,402,1481,719,39,256,1014,511,21,207,739,163,4,105,272,4035,861,3300,8196,0,20,585,605,27,93,350,470,349,222,360,931,773,220,470,1463,869,201,587,1657,921,94,565,1580,684,33,482,1199,404,7,605,1016,71,7,305,383,4098,897,4309,9304,0,26,1246,1272,35,155,765,955,603,434,767,1804,1411,427,837,2675,1665,378,1067,3110,1867,227,967,3061,1403,72,738,2213,915,28,812,1755,234,11,410,655,8133,1758,7609,17500
1004,0,8,404,412,3,38,183,224,170,113,210,493,353,143,220,716,421,92,248,761,728,80,251,1059,753,41,184,978,402,11,146,559,68,0,52,120,2898,526,1898,5322,0,19,362,381,30,69,144,243,224,132,231,587,404,113,262,779,520,109,320,949,792,66,287,1145,669,29,318,1016,260,9,277,546,46,0,153,199,2945,546,2354,5845,0,27,766,793,33,107,327,467,394,245,441,1080,757,256,482,1495,941,201,568,1710,1520,146,538,2204,1422,70,502,1994,662,20,423,1105,114,0,205,319,5843,1072,4252,11167
1005,3,13,969,985,39,219,839,1097,619,408,664,1691,1025,237,464,1726,1104,184,477,1765,1105,103,359,1567,708,29,244,981,404,4,153,561,69,0,49,118,5076,1197,4218,10491,3,47,885,935,65,294,759,1118,788,383,614,1785,1149,242,557,1948,1205,155,560,1920,999,83,477,1559,601,19,433,1053,315,3,465,783,35,0,234,269,5160,1226,4984,11370,6,60,1854,1920,104,513,1598,2215,1407,791,1278,3476,2174,479,1021,3674,2309,339,1037,3685,2104,186,836,3126,1309,48,677,2034,719,7,618,1344,104,0,283,387,10236,2423,9202,21861
1006,0,7,1062,1069,28,93,571,692,483,288,412,1183,1127,230,422,1779,1411,184,519,2114,1380,122,426,1928,1298,76,345,1719,765,20,207,992,161,0,93,254,6653,1020,4057,11730,0,21,942,963,81,160,443,684,611,261,419,1291,1331,255,530,2116,1498,186,669,2353,1489,110,704,2303,1205,38,717,1960,477,6,650,1133,85,0,351,436,6777,1037,5425,13239,0,28,2004,2032,109,253,1014,1376,1094,549,831,2474,2458,485,952,3895,2909,370,1188,4467,2869,232,1130,4231,2503,114,1062,3679,1242,26,857,2125,246,0,444,690,13430,2057,9482,24969
1007,0,13,519,532,11,98,313,422,197,199,343,739,434,145,298,877,628,132,419,1179,722,69,366,1157,492,27,206,725,339,9,164,512,58,0,54,112,2881,692,2682,6255,0,34,446,480,32,130,261,423,292,195,368,855,477,155,363,995,692,130,434,1256,708,55,361,1124,492,16,321,829,226,13,421,660,27,0,158,185,2946,728,3133,6807,0,47,965,1012,43,228,574,845,489,394,711,1594,911,300,661,1872,1320,262,853,2435,1430,124,727,2281,984,43,527,1554,565,22,585,1172,85,0,212,297,5827,1420,5815,13062
1008,0,3,425,428,6,32,170,208,156,82,160,398,456,107,180,743,538,112,269,919,746,90,250,1086,764,52,232,1048,516,18,161,695,108,3,78,189,3290,499,1925,5714,0,9,349,358,22,50,116,188,217,85,148,450,538,102,236,876,635,120,313,1068,771,80,261,1112,737,50,325,1112,372,15,355,742,50,0,190,240,3342,511,2293,6146,0,12,774,786,28,82,286,396,373,167,308,848,994,209,416,1619,1173,232,582,1987,1517,170,511,2198,1501,102,557,2160,888,33,516,1437,158,3,268,429,6632,1010,4218,11860
1009,7,82,9735,9824,270,924,6377,7571,5199,3008,5591,13798,10222,2450,4456,17128,11247,1833,5219,18299,10831,1075,4302,16208,8632,510,3075,12217,5377,140,2269,7786,1338,20,1061,2419,53123,10042,42085,105250,11,184,8980,9175,577,1445,5395,7417,6876,3145,5253,15274,11340,2334,5695,19369,11863,1834,6644,20341,10690,1004,6187,17881,7834,330,5781,13945,3979,98,5926,10003,709,19,3129,3857,53879,10393,52990,117262,18,266,18715,18999,847,2369,11772,14988,12075,6153,10844,29072,21562,4784,10151,36497,23110,3667,11863,38640,21521,2079,10489,34089,16466,840,8856,26162,9356,238,8195,17789,2047,39,4190,6276,107002,20435,95075,222512
