region_id,M_1_299_DS_DS_Seprt_house,M_1_299_DS_DS_sd_row_tce_hs_t,M_1_299_DS_DS_Flat_unit_apart,M_1_299_DS_DS_Other_dwg,M_1_299_DS_ns,M_1_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_unit_apartm,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_unit_aptmnt,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_unit_aptmt,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_unit_aprtm,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_unt_aprt,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flt_unit_aprt,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_unt_aprt,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flt_unit_aprtm,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_unit_aprt,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_unit_aptm,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flt_unit_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_unit_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
1010,71,0,3,0,0,74,62,0,0,0,0,62,51,0,0,0,0,51,119,0,0,0,0,119,142,0,3,0,0,145,467,6,4,0,0,477,515,8,3,0,0,526,416,5,3,0,0,424,126,0,0,4,0,130,92,0,0,0,0,92,38,0,0,0,0,38,127,0,0,0,0,127,2226,19,16,4,0,2265
1011,281,24,12,4,0,321,192,12,9,0,0,213,156,9,8,3,0,176,338,20,16,0,0,374,405,34,21,5,0,465,1027,77,58,6,0,1168,1076,93,41,0,0,1210,1387,73,16,3,0,1479,554,16,7,0,0,577,314,11,4,3,0,332,200,6,3,0,0,209,326,22,17,0,0,365,6256,397,212,24,0,6889
1012,118,0,5,3,0,126,88,3,3,0,0,94,87,0,3,3,0,93,228,9,0,0,0,237,338,6,11,0,0,355,950,35,22,0,0,1007,921,21,8,0,0,950,776,8,0,0,0,784,291,0,0,0,0,291,142,4,0,0,0,146,66,0,0,3,0,69,203,3,0,0,0,206,4208,89,52,9,0,4358
1013,96,15,6,3,0,120,47,8,5,0,0,60,40,6,3,5,0,54,72,11,9,0,0,92,83,7,11,0,0,101,235,23,19,0,0,277,223,20,14,3,0,260,287,27,6,0,0,320,114,4,5,3,0,126,63,0,0,0,0,63,32,3,3,0,0,38,93,12,3,3,0,111,1385,136,84,17,0,1622
1014,83,4,0,0,0,87,64,3,3,0,0,70,66,0,0,0,3,69,142,4,0,0,0,146,188,8,6,0,0,202,509,22,7,6,0,544,557,11,0,3,0,571,456,10,0,0,0,466,189,0,0,3,0,192,86,3,3,0,0,92,48,0,0,3,0,51,122,6,3,0,0,131,2510,71,22,15,3,2621
1015,69,0,4,0,3,76,67,0,4,0,0,71,66,0,0,0,0,66,158,0,4,0,0,162,181,5,0,0,0,186,459,13,7,0,0,479,426,6,3,0,0,435,260,5,5,0,0,270,83,0,0,0,0,83,45,0,0,0,0,45,27,3,0,0,0,30,71,3,4,4,0,82,1912,35,31,4,3,1985
1016,79,3,5,0,0,87,27,3,3,0,0,33,14,3,3,0,0,20,74,3,8,0,0,85,99,7,5,0,0,111,339,15,6,0,0,360,362,18,8,0,0,388,383,8,5,0,0,396,111,4,3,0,0,118,59,0,3,0,0,62,32,0,3,0,0,35,85,0,3,0,0,88,1664,64,55,0,0,1783
1017,64,0,0,0,0,64,57,3,0,0,0,60,61,3,0,0,0,64,113,5,0,0,0,118,159,4,4,0,0,167,470,7,6,0,0,483,471,0,0,3,0,474,379,0,0,0,0,379,133,3,0,0,0,136,92,0,0,0,0,92,32,0,0,0,0,32,152,0,0,0,0,152,2183,25,10,3,0,2221
1018,131,3,3,0,0,137,102,3,3,0,0,108,93,3,3,3,0,102,218,13,8,0,0,239,239,6,19,3,0,267,597,30,37,3,0,667,651,27,15,3,0,696,679,7,9,3,0,698,188,0,0,0,0,188,77,3,3,3,0,86,39,0,3,3,0,45,130,3,4,3,0,140,3144,98,107,24,0,3373
1019,55,5,0,0,0,60,44,0,0,0,0,44,30,0,0,0,0,30,65,11,0,0,0,76,148,6,0,0,0,154,311,6,3,0,3,323,229,0,0,0,0,229,216,0,0,0,0,216,99,0,0,0,0,99,59,0,0,0,0,59,33,0,0,0,0,33,65,7,0,0,0,72,1354,35,3,0,3,1395
1020,128,3,0,0,0,131,60,0,0,0,0,60,55,0,0,4,0,59,118,0,0,0,0,118,128,3,0,0,0,131,397,0,0,0,0,397,443,0,5,0,0,448,578,5,0,0,0,583,244,0,0,3,3,250,188,0,0,0,0,188,108,0,0,0,0,108,164,0,0,0,0,164,2611,11,5,7,3,2637
1021,34,0,0,0,0,34,12,0,0,0,0,12,23,0,0,0,0,23,67,0,3,0,0,70,67,0,4,0,0,71,198,6,8,0,0,212,318,3,3,0,0,324,342,3,4,0,0,349,138,0,4,0,0,142,75,0,0,0,0,75,32,0,0,0,0,32,63,3,3,0,0,69,1369,15,29,0,0,1413
1022,111,13,7,3,0,134,57,14,8,0,0,79,39,14,3,0,0,56,71,21,3,0,0,95,100,21,0,3,0,124,252,39,13,3,0,307,267,51,12,3,0,333,405,37,15,0,3,460,270,23,5,0,0,298,176,25,8,0,0,209,100,11,4,4,3,122,104,16,4,0,0,124,1952,285,82,16,6,2341
1023,1836,96,49,10,0,1991,998,38,31,3,0,1070,933,56,34,3,0,1026,1954,98,44,4,0,2100,2648,120,82,3,7,2860,7048,328,234,11,5,7626,8328,408,255,10,0,9001,12005,442,305,10,7,12769,5397,156,108,8,0,5669,3560,138,68,3,3,3772,1817,65,73,8,0,1963,2175,117,65,7,0,2364,48699,2062,1348,80,22,52211
1024,175,7,6,0,0,188,88,4,0,0,0,92,89,3,4,0,0,96,191,5,11,0,0,207,269,11,7,0,0,287,664,37,20,0,0,721,756,19,10,0,0,785,795,7,4,3,3,812,257,4,3,0,0,264,164,0,0,0,0,164,103,0,0,0,0,103,180,3,3,0,0,186,3731,100,68,3,3,3905
1025,117,3,3,0,0,123,79,3,0,0,0,82,79,8,3,0,0,90,178,12,3,0,0,193,261,19,3,0,0,283,750,34,7,3,0,794,835,20,7,0,0,862,947,8,7,0,0,962,353,0,0,0,0,353,236,0,0,0,0,236,114,0,0,3,0,117,189,3,0,0,3,195,4138,110,33,6,3,4290
1026,39,0,0,0,0,39,39,0,0,0,0,39,40,0,3,0,0,43,79,0,4,0,0,83,108,0,0,0,0,108,309,4,0,0,0,313,239,0,0,3,0,242,216,0,0,0,0,216,77,0,0,0,0,77,42,0,0,0,0,42,24,0,0,3,0,27,54,0,0,0,0,54,1266,4,7,6,0,1283
1027,132,25,11,3,0,171,106,14,10,0,0,130,73,11,9,0,0,93,149,18,22,5,0,194,191,21,21,3,3,239,534,78,68,0,0,680,580,93,59,0,0,732,922,78,35,0,0,1035,470,29,10,0,0,509,259,11,8,3,0,281,124,17,16,4,0,161,151,17,8,0,0,176,3691,412,277,18,3,4401
1028,53,3,0,0,0,56,27,0,0,0,0,27,23,0,0,0,0,23,53,0,0,0,0,53,66,3,4,0,0,73,243,12,10,0,0,265,315,24,8,3,0,350,548,29,5,0,0,582,297,9,0,0,0,306,225,9,4,0,0,238,77,4,0,0,0,81,103,5,3,0,0,111,2030,98,34,3,0,2165
1029,93,0,0,0,0,93,63,0,0,0,0,63,36,0,0,0,0,36,92,0,0,0,0,92,118,4,0,0,0,122,307,0,0,0,0,307,294,5,0,0,0,299,232,0,0,0,3,235,71,3,0,0,0,74,39,0,0,0,0,39,23,0,0,0,0,23,76,0,0,0,0,76,1444,12,0,0,3,1459
1030,12615,1915,2665,29,17,17241,4756,726,1038,12,3,6535,4423,650,913,14,3,6003,7854,1155,1748,12,10,10779,10442,1620,2623,24,19,14728,30690,5098,9081,74,41,44984,35509,6657,12513,65,45,54789,65829,11872,21217,100,79,99097,45719,8218,13326,45,56,67364,52610,9629,11642,61,51,73993,46485,8639,6802,81,40,62047,18857,2717,3220,54,15,24863,335789,58896,86788,571,379,482423
1031,164,3,3,3,3,176,94,3,3,0,0,100,109,4,3,0,0,116,230,3,15,0,0,248,335,4,16,0,0,355,973,14,25,0,5,1017,983,11,10,0,0,1004,775,10,0,0,0,785,262,5,0,0,0,267,127,3,0,0,0,130,70,0,0,0,0,70,210,5,0,0,0,215,4332,65,75,3,8,4483
1032,126,0,6,0,0,132,109,0,5,0,0,114,106,0,4,3,0,113,208,3,5,0,0,216,260,8,8,0,0,276,668,15,11,0,0,694,494,7,5,0,0,506,354,0,0,0,0,354,103,0,0,0,0,103,53,0,0,0,0,53,37,0,3,0,0,40,113,6,3,0,0,122,2631,39,50,3,0,2723
1033,83,0,0,3,0,86,53,0,0,3,0,56,34,0,0,0,0,34,75,0,3,0,0,78,111,0,4,0,0,115,257,4,0,0,0,261,210,8,0,0,0,218,250,4,0,0,0,254,99,0,0,0,0,99,53,0,3,0,0,56,28,0,0,0,0,28,75,0,0,0,0,75,1328,16,10,6,0,1360
1034,202,0,11,0,0,213,127,5,4,0,0,136,132,0,8,0,0,140,249,12,17,0,0,278,425,7,27,0,0,459,1163,19,50,0,0,1232,1396,26,23,7,0,1452,1322,26,16,7,0,1371,455,4,3,0,0,462,305,3,7,0,0,315,141,3,3,0,0,147,284,9,3,0,0,296,6201,114,172,14,0,6501
1035,938,90,67,0,0,1095,561,43,36,0,0,640,469,45,33,3,0,550,906,92,73,4,3,1078,1289,113,96,3,0,1501,3399,367,313,6,0,4085,4052,432,391,9,0,4884,6680,622,370,7,0,7679,4000,247,141,3,0,4391,3061,150,110,3,3,3327,1329,71,70,0,0,1470,1339,82,55,3,0,1479,28023,2354,1755,41,6,32179
