region_id,Singapore_Before_1941,Singapore_1941_1950,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2005,Singapore_2006,Singapore_2007,Singapore_2008,Singapore_2009,Singapore_2010,Singapore_2011,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1941,South_Africa_1941_1950,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2005,South_Africa_2006,South_Africa_2007,South_Africa_2008,South_Africa_2009,South_Africa_2010,South_Africa_2011,South_Africa_Yr_arrival_ns,South_Africa_Tot,SE_Europe_nfd_Before_1941,SE_Europe_nfd_1941_1950,SE_Europe_nfd_1951_1960,SE_Europe_nfd_1961_1970,SE_Europe_nfd_1971_1980,SE_Europe_nfd_1981_1990,SE_Europe_nfd_1991_2000,SE_Europe_nfd_2001_2005,South_Eastern_Europe_nfd_2006,South_Eastern_Europe_nfd_2007,South_Eastern_Europe_nfd_2008,South_Eastern_Europe_nfd_2009,South_Eastern_Europe_nfd_2010,South_Eastern_Europe_nfd_2011,SE_Europe_nfd_arrival_ns,SE_Europe_nfd_Total,Sri_Lanka_Before_1941,Sri_Lanka_1941_1950,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2005,Sri_Lanka_2006,Sri_Lanka_2007,Sri_Lanka_2008,Sri_Lanka_2009,Sri_Lanka_2010,Sri_Lanka_2011,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1941,Thailand_1941_1950,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2005,Thailand_2006,Thailand_2007,Thailand_2008,Thailand_2009,Thailand_2010,Thailand_2011,Thailand_Yr_arrival_ns,Thailand_Tot,Turkey_Before_1941,Turkey_1941_1950,Turkey_1951_1960,Turkey_1961_1970,Turkey_1971_1980,Turkey_1981_1990,Turkey_1991_2000,Turkey_2001_2005,Turkey_2006,Turkey_2007,Turkey_2008,Turkey_2009,Turkey_2010,Turkey_2011,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1941,United_Kingdom_1941_1950,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2005,United_Kingdom_2006,United_Kingdom_2007,United_Kingdom_2008,United_Kingdom_2009,United_Kingdom_2010,United_Kingdom_2011,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1941,USA_1941_1950,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2005,United_States_America_2006,United_States_America_2007,United_States_America_2008,United_States_America_2009,United_States_America_2010,United_States_America_2011,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1941,Vietnam_1941_1950,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2005,Vietnam_2006,Vietnam_2007,Vietnam_2008,Vietnam_2009,Vietnam_2010,Vietnam_2011,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1941,Born_elsewhere_1941_1950,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2005,Born_elsewhere_2006,Born_elsewhere_2007,Born_elsewhere_2008,Born_elsewhere_2009,Born_elsewhere_2010,Born_elsewhere_2011,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1941,Tot_1941_1950,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2005,Tot_2006,Tot_2007,Tot_2008,Tot_2009,Tot_2010,Tot_2011,Tot_Yr_arrival_NS,Tot_Tot
1000,6,7,29,54,64,48,33,17,7,7,9,8,4,9,26,328,7,7,47,175,346,333,382,326,110,89,164,145,55,64,58,2308,0,20,80,229,60,19,21,4,3,5,0,0,0,0,17,458,3,7,12,38,43,53,39,26,16,16,33,24,10,4,18,342,0,0,0,15,36,73,110,104,26,26,41,57,48,26,44,606,3,0,0,13,30,22,17,13,0,0,5,0,0,3,7,113,386,1763,5310,11173,5704,3201,2074,1500,317,341,308,270,275,251,1926,34799,6,29,61,321,480,365,425,404,96,71,93,83,98,96,111,2739,3,3,3,4,58,129,66,31,11,21,26,26,22,14,85,502,54,670,1233,1988,1909,1323,1097,842,199,221,309,270,294,232,708,11349,726,4260,12886,19363,13568,10783,8279,5528,1401,1410,1866,1686,1653,1381,5202,89992
1001,0,0,0,3,9,3,3,5,0,0,0,0,0,0,0,23,0,0,3,4,16,14,45,35,26,11,15,16,15,5,6,211,0,11,34,27,7,3,0,0,0,0,0,0,0,0,4,86,0,0,3,0,3,8,11,10,9,8,17,9,7,3,0,88,0,0,3,0,0,7,19,15,11,3,0,8,5,0,3,74,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,10,17,99,292,615,328,230,134,142,45,45,37,39,30,17,120,2190,0,0,0,15,18,19,28,24,8,6,3,3,3,5,3,135,0,0,0,0,4,5,6,0,0,0,3,0,3,4,3,28,4,104,189,193,179,100,102,103,53,54,102,153,131,113,65,1645,29,414,1215,1327,890,816,725,579,287,301,308,392,298,219,395,8195
1002,0,0,0,3,5,0,3,0,0,0,3,3,0,3,0,20,0,0,3,3,9,6,48,4,4,3,0,7,4,0,0,91,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,3,3,4,4,0,3,3,6,0,34,0,0,0,0,0,0,0,3,3,3,3,3,9,4,0,28,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,9,11,23,61,166,91,66,58,37,5,3,10,12,11,6,39,599,0,0,3,10,15,11,17,21,6,6,3,10,3,0,11,116,0,0,0,0,3,0,0,0,0,3,3,3,11,17,3,43,0,12,25,41,39,36,65,61,18,34,51,80,102,69,26,659,17,68,170,301,237,249,365,238,60,84,133,182,261,193,140,2698
1003,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,12,0,0,0,11,12,6,9,3,7,0,6,13,0,4,4,75,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,12,16,0,3,0,3,5,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,143,296,144,73,59,75,12,14,17,16,16,7,44,977,0,0,0,8,19,17,9,20,3,0,0,4,4,3,5,92,0,0,0,0,3,0,4,0,0,0,0,0,3,0,3,13,3,16,41,45,37,34,36,21,13,5,5,5,15,13,18,307,44,111,314,476,365,296,248,216,62,50,64,78,69,32,115,2540
1004,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,9,0,0,0,8,14,6,6,6,0,5,0,0,0,0,0,45,0,3,5,8,0,0,3,0,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,16,57,197,345,167,66,29,19,0,11,3,12,7,3,32,964,3,0,0,5,8,3,11,4,0,0,0,0,0,0,4,38,0,0,0,0,3,7,4,0,0,0,0,0,0,0,0,14,0,25,43,66,48,18,13,16,0,0,3,3,0,3,4,242,22,140,483,623,354,192,125,74,18,29,19,22,15,21,86,2223
1005,0,0,0,3,3,3,5,3,3,0,0,0,0,0,0,20,0,0,3,3,7,3,24,14,0,10,0,9,4,0,0,77,0,0,3,7,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,3,10,5,7,3,3,0,7,0,0,3,41,0,0,0,0,0,3,3,3,0,3,3,3,3,0,3,24,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,14,42,116,200,170,82,59,33,10,4,6,9,4,6,42,797,0,3,0,3,10,10,12,10,5,0,0,0,0,3,3,59,0,0,0,0,5,8,0,6,0,0,3,0,3,3,15,43,0,15,26,33,46,47,64,56,9,13,12,10,9,5,48,393,18,106,259,375,361,319,348,240,67,77,59,89,66,52,262,2698
1006,0,0,0,3,3,4,0,3,3,3,0,3,0,0,0,22,0,4,10,12,28,19,30,27,10,3,0,0,3,0,5,151,0,0,8,15,3,0,0,0,0,0,0,0,0,0,0,26,0,0,3,5,3,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,3,3,0,3,3,3,0,0,3,23,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,9,32,98,325,798,454,209,137,123,20,14,12,32,11,6,129,2400,0,0,4,24,35,9,36,9,4,3,3,7,3,0,14,151,0,0,0,0,0,3,0,5,0,3,0,0,0,0,12,23,3,34,83,121,133,65,68,40,12,7,10,10,9,3,31,629,53,250,712,1300,911,565,429,313,84,67,51,92,56,37,334,5254
1007,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,12,0,0,0,0,0,4,0,5,0,3,3,0,0,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,4,0,0,4,7,3,3,0,0,0,21,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,13,45,57,37,21,10,9,4,3,5,0,0,3,18,230,0,0,0,4,3,3,0,3,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,13,7,4,4,3,13,3,3,3,0,0,3,11,71,17,43,145,113,81,96,57,52,23,28,27,24,25,16,79,826
1008,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,4,12,3,8,0,0,0,0,0,0,0,0,27,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,63,144,280,125,49,47,29,5,6,3,14,0,0,59,840,0,0,0,8,0,0,8,3,0,0,0,3,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,35,19,16,7,9,0,0,0,0,0,0,4,107,29,104,264,428,230,136,121,68,17,11,9,20,6,0,95,1538
1009,0,4,5,20,33,25,20,15,3,3,7,3,6,0,3,147,3,8,16,72,208,212,288,235,47,49,70,63,24,18,26,1339,0,16,35,52,33,10,14,0,0,0,0,0,0,0,5,165,0,0,9,39,28,38,17,16,0,3,3,3,3,0,6,165,0,0,0,5,11,43,77,85,21,26,24,16,18,6,19,351,0,0,0,18,18,10,11,9,0,3,4,3,0,4,0,80,248,726,1982,4887,2698,2126,1518,1199,357,288,271,250,219,86,897,17752,3,12,15,86,141,102,184,134,30,30,60,33,30,16,35,911,0,0,0,6,31,54,25,5,4,8,11,5,3,4,13,169,32,254,403,804,963,777,642,465,101,97,137,118,98,56,264,5211,399,1677,4530,8156,6424,6301,5213,3503,876,878,960,782,680,342,2091,42812
