region_id,Sme_Usl_ad_5_yr_ago_as_2011_M,Sme_Usl_ad_5_yr_ago_as_2011_F,Sme_Usl_ad_5_yr_ago_as_2011_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
1000,286651,281430,568081,48018,51136,99154,74098,78035,152133,5021,5280,10301,9657,9980,19637,1011,1017,2028,1313,1385,2698,578,612,1190,809,799,1608,3811,4013,7824,16,13,29,96314,101134,197448,5757,6351,12108,2133,1850,3983,152222,160471,312693,31651,25336,56987,470524,467237,937761
1001,19667,20701,40368,3498,3896,7394,5134,5531,10665,4222,4742,8964,713,631,1344,157,158,315,137,143,280,79,82,161,149,160,309,126,148,274,0,0,0,10717,11595,22312,893,974,1867,211,158,369,15319,16623,31942,2093,1965,4058,37079,39289,76368
1002,4826,5326,10152,1740,1905,3645,1819,2175,3994,68,81,149,257,307,564,25,39,64,28,22,50,8,19,27,9,27,36,14,27,41,0,0,0,2228,2697,4925,503,479,982,33,28,61,4504,5109,9613,671,711,1382,10001,11146,21147
1003,5746,6342,12088,1388,1499,2887,1936,2159,4095,110,154,264,372,437,809,20,20,40,37,50,87,23,31,54,24,24,48,22,32,54,0,0,0,2544,2907,5451,216,295,511,60,91,151,4208,4792,9000,572,607,1179,10526,11741,22267
1004,3706,3963,7669,738,823,1561,1437,1619,3056,87,109,196,97,105,202,11,22,33,21,30,51,16,20,36,14,7,21,323,341,664,0,0,0,2006,2253,4259,84,92,176,41,34,75,2869,3202,6071,567,528,1095,7142,7693,14835
1005,7464,7626,15090,1937,2032,3969,3628,3980,7608,74,72,146,155,154,309,21,18,39,24,37,61,16,19,35,19,21,40,50,39,89,0,0,0,3987,4340,8327,248,252,500,68,55,123,6240,6679,12919,1325,832,2157,15029,15137,30166
1006,8943,9806,18749,1594,1738,3332,3490,4039,7529,61,78,139,159,165,324,28,31,59,29,32,61,20,30,50,4,8,12,63,73,136,0,0,0,3854,4456,8310,271,303,574,94,150,244,5813,6647,12460,774,783,1557,15530,17236,32766
1007,5660,5944,11604,1117,1231,2348,419,462,881,84,94,178,87,62,149,215,198,413,21,26,47,11,8,19,28,24,52,9,7,16,0,0,0,874,881,1755,65,82,147,37,29,66,2093,2223,4316,749,779,1528,8502,8946,17448
1008,4200,4378,8578,960,1006,1966,1372,1422,2794,58,67,125,170,179,349,8,12,20,26,28,54,17,21,38,15,16,31,39,38,77,0,4,4,1705,1787,3492,53,68,121,31,24,55,2749,2885,5634,363,417,780,7312,7680,14992
1009,78862,84915,163777,10722,12020,22742,33669,37075,70744,416,469,885,1218,1434,2652,130,154,284,246,289,535,121,144,265,70,88,158,212,207,419,0,0,0,36082,39860,75942,2666,2820,5486,921,1115,2036,50391,55815,106206,7685,7696,15381,136938,148426,285364
