region_id,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Emp_wkd_Tot_15_19,M_Emp_wkd_Tot_20_24,M_Emp_wkd_Tot_25_34,M_Emp_wkd_Tot_35_44,M_Emp_wkd_Tot_45_54,M_Emp_wkd_Tot_55_64,M_Emp_wkd_Tot_65_74,M_Emp_wkd_Tot_75_84,M_Emp_wkd_Tot_85ov,M_Emp_wkd_Tot_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Unem_look_Tot_15_19,M_Unem_look_Tot_20_24,M_Unem_look_Tot_25_34,M_Unem_look_Tot_35_44,M_Unem_look_Tot_45_54,M_Unem_look_Tot_55_64,M_Unem_look_Tot_65_74,M_Unem_look_Tot_75_84,M_Unem_look_Tot_85ov,M_Unem_look_Tot_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Emp_wkd_Tot_15_19,F_Emp_wkd_Tot_20_24,F_Emp_wkd_Tot_25_34,F_Emp_wkd_Tot_35_44,F_Emp_wkd_Tot_45_54,F_Emp_wkd_Tot_55_64,F_Emp_wkd_Tot_65_74,F_Emp_wkd_Tot_75_84,F_Emp_wkd_Tot_85ov,F_Emp_wkd_Tot_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Unem_look_Tot_15_19,F_Unem_look_Tot_20_24,F_Unem_look_Tot_25_34,F_Unem_look_Tot_35_44,F_Unem_look_Tot_45_54,F_Unem_look_Tot_55_64,F_Unem_look_Tot_65_74,F_Unem_look_Tot_75_84,F_Unem_look_Tot_85ov,F_Unem_look_Tot_Tot
1000,6239,12386,26967,38891,45011,31811,7357,1339,117,170118,5924,2960,4078,5743,8197,10052,4829,1135,125,43043,539,473,1014,1410,1873,2088,674,164,34,8269,542,585,1014,1383,1374,985,408,176,39,6506,13244,16404,33073,47427,56455,44936,13268,2814,315,227936,1392,1582,2107,2079,2106,1601,87,9,3,10966,998,397,409,435,605,769,166,26,0,3805,2390,1979,2516,2514,2711,2370,253,35,3,14771,15634,18383,35589,49941,59166,47306,13521,2849,318,242707,16299,3332,5121,7062,11497,24695,37475,22237,6134,133852,1658,1529,2728,3603,4212,4096,3274,2358,882,24340,33591,23244,43438,60606,74875,76097,54270,27444,7334,400899,2427,6481,12489,18902,26353,15210,2549,409,36,84856,9005,5289,12473,22524,24181,17041,4107,591,65,95276,677,523,1966,1755,2080,1988,493,109,28,9619,461,321,487,794,920,658,304,113,30,4088,12570,12614,27415,43975,53534,34897,7453,1222,159,193839,811,905,1111,1203,1304,534,24,6,0,5898,1188,497,958,1231,1030,732,78,5,3,5722,1999,1402,2069,2434,2334,1266,102,11,3,11620
1001,655,1795,3569,3641,3590,2295,275,22,3,15845,658,441,484,410,407,593,276,39,4,3312,53,66,125,117,134,158,42,4,0,699,48,77,109,94,72,47,15,4,0,466,1414,2379,4287,4262,4203,3093,608,69,7,20322,129,152,183,152,136,101,0,0,0,853,129,44,39,44,40,40,3,3,4,346,258,196,222,196,176,141,3,3,4,1199,1672,2575,4509,4458,4379,3234,611,72,11,21521,1379,319,376,497,577,1256,2075,1449,451,8379,129,161,258,260,232,198,148,135,45,1566,3180,3055,5143,5215,5188,4688,2834,1656,507,31466,275,960,1835,1767,2218,1127,69,0,0,8251,1064,895,1428,1993,1891,1297,215,15,0,8798,64,113,269,179,155,131,34,5,3,953,37,45,58,67,64,41,4,5,3,324,1440,2013,3590,4006,4328,2596,322,25,6,18326,94,101,120,88,74,34,5,0,0,516,177,108,108,113,80,55,3,3,0,647,271,209,228,201,154,89,8,3,0,1163
1002,109,313,623,693,892,607,75,11,0,3323,206,218,185,125,141,174,83,16,0,1148,24,21,19,13,37,27,15,4,0,160,18,7,16,20,18,20,6,0,0,105,357,559,843,851,1088,828,179,31,0,4736,35,44,73,41,36,25,0,0,0,254,56,63,23,10,14,12,4,0,0,182,91,107,96,51,50,37,4,0,0,436,448,666,939,902,1138,865,183,31,0,5172,530,387,213,150,177,282,546,359,139,2783,50,58,102,90,75,62,52,35,16,540,1028,1111,1254,1142,1390,1209,781,425,155,8495,68,228,401,447,657,371,38,3,0,2213,297,332,307,418,451,321,72,11,0,2209,37,41,54,30,46,33,9,0,3,253,19,12,8,15,12,7,0,0,0,73,421,613,770,910,1166,732,119,14,3,4748,16,19,25,27,21,7,0,0,0,115,92,68,33,22,19,12,0,0,0,246,108,87,58,49,40,19,0,0,0,361
1003,79,229,562,781,891,633,78,3,5,3261,202,125,159,201,238,257,90,21,0,1293,17,7,20,27,45,52,11,3,0,182,14,13,19,20,24,16,4,3,0,113,312,374,760,1029,1198,958,183,30,5,4849,27,44,48,52,49,46,3,0,0,269,28,14,15,18,18,19,3,0,0,115,55,58,63,70,67,65,6,0,0,384,367,432,823,1099,1265,1023,189,30,5,5233,337,82,112,166,234,568,880,742,311,3432,27,27,64,63,91,68,61,56,47,504,731,541,999,1328,1590,1659,1130,828,363,9169,43,152,307,459,632,366,23,0,0,1982,268,184,316,580,616,425,90,7,0,2486,16,14,46,48,48,44,7,0,0,223,9,4,14,18,27,15,4,0,0,91,336,354,683,1105,1323,850,124,7,0,4782,17,17,27,36,34,14,0,0,0,145,42,24,19,37,36,25,0,3,0,186,59,41,46,73,70,39,0,3,0,331
1004,61,121,301,413,420,340,54,3,0,1713,113,43,92,112,131,189,71,12,0,763,12,11,9,21,22,30,6,0,3,114,9,10,9,18,16,10,4,0,0,76,195,185,411,564,589,569,135,15,3,2666,32,24,36,38,37,29,0,0,0,196,15,8,8,3,4,15,9,0,0,62,47,32,44,41,41,44,9,0,0,258,242,217,455,605,630,613,144,15,3,2924,198,37,78,135,192,542,924,558,166,2830,31,17,49,71,64,85,86,62,18,483,471,271,582,811,886,1240,1154,635,187,6237,30,74,135,215,323,189,13,0,0,979,151,77,209,303,349,265,66,6,0,1426,8,5,24,20,36,30,10,3,0,136,3,3,13,12,16,12,0,0,0,59,192,159,381,550,724,496,89,9,0,2600,10,12,9,24,16,16,0,0,0,87,23,5,21,34,16,12,0,0,0,111,33,17,30,58,32,28,0,0,0,198
1005,212,644,1309,1382,1347,901,119,10,0,5924,250,259,162,151,176,188,129,24,4,1343,40,35,41,40,53,48,9,3,0,269,12,16,32,36,31,19,3,3,0,152,514,954,1544,1609,1607,1156,260,40,4,7688,36,72,65,47,36,33,0,0,0,289,62,52,20,7,14,10,4,0,0,169,98,124,85,54,50,43,4,0,0,458,612,1078,1629,1663,1657,1199,264,40,4,8146,686,339,362,274,244,469,782,553,148,3857,63,91,105,98,80,83,80,65,15,680,1361,1508,2096,2035,1981,1751,1126,658,167,12683,81,372,646,704,907,480,39,3,0,3232,415,463,527,710,606,442,86,9,0,3258,32,42,96,64,58,49,9,3,0,353,12,15,18,25,16,17,3,3,4,113,540,892,1287,1503,1587,988,137,18,4,6956,23,49,37,39,16,12,0,0,0,176,80,54,43,38,24,13,3,0,0,255,103,103,80,77,40,25,3,0,0,431
1006,191,443,936,1374,1587,1032,219,22,0,5804,241,129,140,192,237,337,264,54,8,1602,15,26,34,42,67,56,18,4,0,262,34,17,22,33,32,32,12,0,3,185,481,615,1132,1641,1923,1457,513,80,11,7853,34,37,36,39,50,33,5,0,0,234,44,17,7,6,5,21,11,3,0,114,78,54,43,45,55,54,16,3,0,348,559,669,1175,1686,1978,1511,529,83,11,8201,574,86,92,165,261,568,1307,964,268,4285,46,33,50,97,109,114,99,83,44,675,1179,788,1317,1948,2348,2193,1935,1130,323,13161,104,280,427,665,953,558,85,8,0,3080,316,234,389,854,883,668,210,19,3,3576,23,13,66,50,79,57,17,0,0,305,18,14,13,26,29,21,12,0,4,137,461,541,895,1595,1944,1304,324,27,7,7098,20,20,28,23,42,20,3,0,0,156,40,13,20,40,35,29,4,0,0,181,60,33,48,63,77,49,7,0,0,337
1007,106,250,541,580,770,464,55,4,0,2770,127,51,70,89,106,128,35,3,0,609,11,7,30,35,31,42,4,3,0,163,9,16,20,27,21,17,5,0,0,115,253,324,661,731,928,651,99,10,0,3657,35,61,65,64,43,26,3,0,0,297,29,7,11,4,12,10,3,0,0,76,64,68,76,68,55,36,6,0,0,373,317,392,737,799,983,687,105,10,0,4030,249,75,131,157,285,560,662,507,120,2746,29,44,57,66,77,83,65,65,34,520,595,511,925,1022,1345,1330,832,582,154,7296,48,181,279,335,487,238,29,4,0,1601,167,97,235,323,398,201,49,0,0,1470,8,13,29,33,54,45,5,3,0,190,11,16,14,23,13,11,0,0,0,88,234,307,557,714,952,495,83,7,0,3349,24,27,34,31,18,14,0,0,0,148,16,15,28,23,15,16,0,0,0,113,40,42,62,54,33,30,0,0,0,261
1008,67,113,265,486,530,305,32,3,4,1805,95,37,48,115,151,183,57,14,0,700,10,4,14,14,18,28,11,0,0,99,5,4,15,11,16,6,0,0,0,57,177,158,342,626,715,522,100,17,4,2661,18,35,28,31,37,36,3,0,0,188,29,3,3,9,17,17,0,0,0,78,47,38,31,40,54,53,3,0,0,266,224,196,373,666,769,575,103,17,4,2927,222,34,55,117,197,588,1015,681,191,3100,10,15,21,29,38,54,52,63,38,320,456,245,449,812,1004,1217,1170,761,233,6347,32,51,113,251,368,153,17,0,0,985,116,49,148,362,400,252,40,3,0,1370,10,9,15,18,35,26,5,0,0,118,6,5,8,12,12,4,0,7,0,54,164,114,284,643,815,435,62,10,0,2527,9,12,13,22,23,14,0,0,0,93,13,10,17,17,25,14,0,0,0,96,22,22,30,39,48,28,0,0,0,189
1009,1416,4079,10046,12735,12893,7615,978,49,7,49818,2341,1722,1606,1744,1972,2300,1054,135,13,12887,177,185,372,444,502,476,111,27,3,2297,159,218,343,374,354,202,37,12,9,1708,4093,6204,12367,15297,15721,10593,2180,223,32,66710,589,710,757,647,613,450,19,4,0,3789,554,176,127,101,127,169,53,4,0,1311,1143,886,884,748,740,619,72,8,0,5100,5236,7090,13251,16045,16461,11212,2252,231,32,71810,4958,1051,1278,1710,2523,5773,10605,7735,2657,38290,469,406,795,935,989,880,828,808,439,6549,10663,8547,15324,18690,19973,17865,13685,8774,3128,116649,853,2741,5219,5796,7494,3873,320,16,0,26312,3326,2482,4376,7241,7147,4533,845,65,5,30020,223,245,866,640,601,484,83,14,3,3159,167,176,177,208,270,135,35,12,5,1185,4569,5644,10638,13885,15512,9025,1283,107,13,60676,367,411,396,392,404,173,3,4,0,2150,567,241,364,506,361,215,26,0,4,2284,934,652,760,898,765,388,29,4,4,4434
