region_id,SEO_Males,SEO_Females,SEO_Persons,SOL_Arabic_M,SOL_Arabic_F,SOL_Arabic_P,SOL_Assyrian_M,SOL_Assyrian_F,SOL_Assyrian_P,SOL_Aus_Indig_Lang_M,SOL_Aus_Indig_Lang_F,SOL_Aus_Indig_Lang_P,SOL_Chin_lang_Cant_M,SOL_Chin_lang_Cant_F,SOL_Chin_lang_Cant_P,SOL_Chin_lang_Mand_M,SOL_Chin_lang_Mand_F,SOL_Chin_lang_Mand_P,SOL_Chin_lang_Other_M,SOL_Chin_lang_Other_F,SOL_Chin_lang_Other_P,SOL_Chin_lang_Tot_M,SOL_Chin_lang_Tot_F,SOL_Chin_lang_Tot_P,SOL_Croatian_M,SOL_Croatian_F,SOL_Croatian_P,SOL_Dutch_M,SOL_Dutch_F,SOL_Dutch_P,SOL_French_M,SOL_French_F,SOL_French_P,SOL_German_M,SOL_German_F,SOL_German_P,SOL_Greek_M,SOL_Greek_F,SOL_Greek_P,SOL_Hungarian_M,SOL_Hungarian_F,SOL_Hungarian_P,SOL_In_Ar_Lang_Beng_M,SOL_In_Ar_Lang_Beng_F,SOL_In_Ar_Lang_Beng_P,SOL_In_Ar_Lang_Hind_M,SOL_In_Ar_Lang_Hind_F,SOL_In_Ar_Lang_Hind_P,SOL_In_Ar_Lang_Punj_M,SOL_In_Ar_Lang_Punj_F,SOL_In_Ar_Lang_Punj_P,SOL_In_Ar_Lang_Sinh_M,SOL_In_Ar_Lang_Sinh_F,SOL_In_Ar_Lang_Sinh_P,SOL_In_Ar_Lang_Urdu_M,SOL_In_Ar_Lang_Urdu_F,SOL_In_Ar_Lang_Urdu_P,SOL_In_Ar_Lang_Othr_M,SOL_In_Ar_Lang_Othr_F,SOL_In_Ar_Lang_Othr_P,SOL_In_Ar_Lang_Tot_M,SOL_In_Ar_Lang_Tot_F,SOL_In_Ar_Lang_Tot_P,SOL_Ir_Lang_Dari_M,SOL_Ir_Lang_Dari_F,SOL_Ir_Lang_Dari_P,SOL_Ir_La_Pe_excl_Da_M,SOL_Ir_La_Pe_excl_Da_F,SOL_Ir_La_Pe_excl_Da_P,SOL_Irani_Lan_Othr_M,SOL_Irani_Lan_Othr_F,SOL_Irani_Lan_Othr_P,SOL_Iran_Lan_Tot_M,SOL_Iran_Lan_Tot_F,SOL_Iran_Lan_Tot_P,SOL_Italian_M,SOL_Italian_F,SOL_Italian_P,SOL_Japanese_M,SOL_Japanese_F,SOL_Japanese_P,SOL_Khmer_M,SOL_Khmer_F,SOL_Khmer_P,SOL_Korean_M,SOL_Korean_F,SOL_Korean_P,SOL_Macedonian_M,SOL_Macedonian_F,SOL_Macedonian_P,SOL_Maltese_M,SOL_Maltese_F,SOL_Maltese_P,SOL_Polish_M,SOL_Polish_F,SOL_Polish_P,SOL_Portuguese_M,SOL_Portuguese_F,SOL_Portuguese_P,SOL_Russian_M,SOL_Russian_F,SOL_Russian_P,SOL_Samoan_M,SOL_Samoan_F,SOL_Samoan_P,SOL_Serbian_M,SOL_Serbian_F,SOL_Serbian_P,SOL_Se_As_A_L_Filipino_M,SOL_Se_As_A_L_Filipino_F,SOL_Se_As_A_L_Filipino_P,SOL_Se_As_A_L_Indon_M,SOL_Se_As_A_L_Indon_F,SOL_Se_As_A_L_Indon_P,SOL_Se_As_A_L_Tagal_M,SOL_Se_As_A_L_Tagal_F,SOL_Se_As_A_L_Tagal_P,SOL_Se_As_A_L_Othr_M,SOL_Se_As_A_L_Othr_F,SOL_Se_As_A_L_Othr_P,SOL_Se_As_A_L_Tot_M,SOL_Se_As_A_L_Tot_F,SOL_Se_As_A_L_Tot_P,SOL_Spanish_M,SOL_Spanish_F,SOL_Spanish_P,SOL_Tamil_M,SOL_Tamil_F,SOL_Tamil_P,SOL_Thai_M,SOL_Thai_F,SOL_Thai_P,SOL_Turkish_M,SOL_Turkish_F,SOL_Turkish_P,SOL_Vietnamese_M,SOL_Vietnamese_F,SOL_Vietnamese_P,SOL_Other_M,SOL_Other_F,SOL_Other_P,SOL_Tot_M,SOL_Tot_F,SOL_Tot_P,Language_spoken_home_ns_M,Language_spoken_home_ns_F,Language_spoken_home_ns_P,Total_M,Total_F,Total_P
1010,8853,9481,18334,4,7,11,0,0,0,0,0,0,16,15,31,8,4,12,0,3,3,24,22,46,5,0,5,4,9,13,4,5,9,11,14,25,3,0,3,3,0,3,5,6,11,5,3,8,3,3,6,3,3,6,3,5,8,0,0,0,19,20,39,0,0,0,0,0,0,3,0,3,3,0,3,9,4,13,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,4,4,3,0,3,0,3,3,0,12,12,3,0,3,4,20,24,0,3,3,7,35,42,11,5,16,0,0,0,3,6,9,0,0,0,4,4,8,32,27,59,149,176,325,1036,567,1603,10038,10224,20262
1011,28012,29897,57909,61,50,111,0,0,0,18,6,24,43,41,84,57,75,132,23,21,44,123,137,260,6,10,16,46,63,109,59,85,144,124,165,289,23,21,44,14,18,32,9,4,13,14,25,39,470,436,906,3,5,8,6,0,6,6,7,13,508,477,985,3,0,3,0,0,0,0,0,0,3,0,3,111,128,239,23,28,51,0,0,0,11,9,20,0,0,0,7,10,17,21,28,49,8,8,16,4,9,13,6,12,18,4,16,20,8,33,41,4,22,26,14,62,76,13,16,29,39,133,172,58,64,122,10,10,20,12,38,50,4,6,10,8,22,30,433,467,900,1744,2020,3764,1306,1263,2569,31062,33180,64242
1012,14985,16572,31557,45,35,80,0,0,0,7,8,15,44,46,90,29,31,60,4,3,7,77,80,157,3,0,3,5,6,11,11,18,29,8,12,20,23,33,56,3,5,8,10,10,20,18,25,43,6,0,6,19,18,37,0,0,0,20,19,39,73,72,145,5,3,8,4,3,7,6,3,9,15,9,24,21,31,52,4,5,9,0,0,0,8,5,13,3,3,6,3,0,3,5,8,13,3,5,8,4,9,13,0,0,0,3,0,3,9,18,27,3,5,8,24,27,51,3,5,8,39,55,94,11,15,26,29,29,58,9,14,23,3,0,3,12,13,25,118,115,233,545,585,1130,712,596,1308,16242,17753,33995
1013,8563,9413,17976,13,4,17,0,0,0,0,6,6,18,18,36,3,3,6,0,0,0,21,21,42,6,5,11,10,10,20,9,13,22,28,28,56,11,3,14,0,3,3,7,4,11,3,8,11,0,0,0,4,0,4,0,0,0,0,3,3,14,15,29,0,0,0,0,0,0,0,0,0,0,0,0,35,29,64,3,3,6,0,0,0,0,0,0,0,0,0,7,3,10,7,6,13,6,4,10,0,3,3,0,0,0,5,6,11,0,6,6,5,3,8,7,12,19,0,3,3,12,24,36,7,8,15,0,0,0,0,10,10,0,0,0,4,3,7,24,29,53,222,236,458,518,550,1068,9303,10199,19502
1014,9459,9979,19438,20,8,28,0,0,0,0,0,0,16,13,29,15,22,37,0,0,0,31,35,66,8,4,12,3,9,12,11,3,14,17,18,35,41,20,61,3,3,6,3,4,7,8,10,18,4,3,7,4,0,4,3,3,6,11,8,19,33,28,61,3,4,7,3,0,3,0,0,0,6,4,10,27,21,48,0,3,3,7,7,14,6,5,11,0,0,0,0,0,0,8,7,15,0,0,0,0,7,7,0,4,4,7,0,7,0,12,12,3,3,6,8,14,22,0,3,3,11,32,43,7,12,19,3,3,6,8,15,23,3,6,9,3,4,7,80,72,152,343,330,673,958,416,1374,10760,10725,21485
1015,8136,8954,17090,7,0,7,0,0,0,7,9,16,15,12,27,6,8,14,0,0,0,21,20,41,0,0,0,10,6,16,5,5,10,19,15,34,0,3,3,0,0,0,3,3,6,0,3,3,4,10,14,0,0,0,10,4,14,0,0,0,17,20,37,0,0,0,0,0,0,0,0,0,0,0,0,13,9,22,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,12,15,3,0,3,3,10,13,0,3,3,9,25,34,3,7,10,3,0,3,0,3,3,0,0,0,3,5,8,37,32,69,157,167,324,572,375,947,8865,9496,18361
1016,6233,6456,12689,15,12,27,0,0,0,3,3,6,14,25,39,21,11,32,0,0,0,35,36,71,0,0,0,0,8,8,0,9,9,14,15,29,3,5,8,0,3,3,4,11,15,28,24,52,331,297,628,0,0,0,30,18,48,75,66,141,468,416,884,36,18,54,3,3,6,14,7,21,53,28,81,803,863,1666,0,3,3,0,0,0,5,3,8,5,0,5,0,3,3,5,0,5,0,0,0,0,0,0,106,103,209,0,0,0,12,28,40,0,0,0,28,40,68,3,6,9,43,74,117,33,31,64,16,16,32,5,23,28,70,61,131,3,3,6,300,291,591,1985,2009,3994,665,552,1217,8883,9017,17900
1017,7613,7807,15420,0,4,4,0,0,0,3,0,3,3,6,9,3,0,3,0,0,0,6,6,12,4,4,8,0,0,0,4,3,7,11,9,20,8,8,16,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,5,11,3,3,6,12,8,20,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,7,0,0,0,0,3,3,0,0,0,3,0,3,5,10,15,0,0,0,3,11,14,0,0,0,8,21,29,8,4,12,3,3,6,3,9,12,0,0,0,3,4,7,30,24,54,112,120,232,263,282,545,7988,8209,16197
1018,12498,13594,26092,17,8,25,0,0,0,11,14,25,12,10,22,51,46,97,11,3,14,74,59,133,5,0,5,11,18,29,23,19,42,49,47,96,8,10,18,5,8,13,3,3,6,6,5,11,10,8,18,5,6,11,5,3,8,8,9,17,37,34,71,0,0,0,3,5,8,0,0,0,3,5,8,111,129,240,17,16,33,0,3,3,0,4,4,0,3,3,3,3,6,6,4,10,8,5,13,3,3,6,0,0,0,0,0,0,8,25,33,8,11,19,8,32,40,3,6,9,27,74,101,20,24,44,3,3,6,7,17,24,0,0,0,14,8,22,129,110,239,591,628,1219,500,474,974,13589,14696,28285
1019,5417,5529,10946,11,9,20,0,0,0,3,3,6,17,25,42,5,6,11,3,4,7,25,35,60,5,0,5,12,8,20,3,3,6,14,14,28,5,4,9,0,7,7,3,0,3,4,0,4,0,0,0,0,0,0,0,4,4,0,3,3,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,10,16,26,3,0,3,0,0,0,5,3,8,3,3,6,4,3,7,0,3,3,0,3,3,3,0,3,0,0,0,3,4,7,5,8,13,5,3,8,0,22,22,0,0,0,10,33,43,7,8,15,3,3,6,0,11,11,3,4,7,4,3,7,32,28,60,175,215,390,636,277,913,6228,6021,12249
1020,9831,10177,20008,9,8,17,0,0,0,4,0,4,15,6,21,12,8,20,0,0,0,27,14,41,8,8,16,23,28,51,20,28,48,20,24,44,16,8,24,4,9,13,6,3,9,0,4,4,4,3,7,3,0,3,4,0,4,0,0,0,17,10,27,0,0,0,0,0,0,0,5,5,0,5,5,31,30,61,0,3,3,5,0,5,8,8,16,3,0,3,3,4,7,10,13,23,3,11,14,7,6,13,34,21,55,8,8,16,4,7,11,3,4,7,5,14,19,3,4,7,15,29,44,31,38,69,0,0,0,10,10,20,0,0,0,3,3,6,118,117,235,437,443,880,431,454,885,10699,11074,21773
1021,5305,5184,10489,6,3,9,0,0,0,3,8,11,11,12,23,8,7,15,0,0,0,19,19,38,3,0,3,0,0,0,0,0,0,4,4,8,7,8,15,0,0,0,0,4,4,7,3,10,6,0,6,5,3,8,4,3,7,0,3,3,22,16,38,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17,4,3,7,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,3,3,6,9,9,18,0,3,3,7,7,14,0,3,3,16,22,38,3,3,6,5,4,9,7,12,19,0,3,3,0,0,0,58,56,114,175,181,356,645,301,946,6125,5666,11791
1022,10902,11601,22503,4,3,7,3,0,3,0,0,0,18,13,31,11,8,19,0,3,3,29,24,53,39,33,72,12,19,31,25,32,57,36,53,89,41,35,76,8,6,14,0,0,0,4,0,4,7,0,7,0,3,3,0,0,0,14,18,32,25,21,46,0,0,0,0,0,0,0,0,0,0,0,0,43,60,103,7,14,21,0,0,0,9,14,23,0,7,7,10,8,18,9,12,21,4,6,10,3,8,11,0,0,0,0,3,3,8,10,18,3,0,3,9,14,23,0,6,6,20,30,50,17,25,42,0,0,0,8,24,32,6,5,11,5,4,9,44,50,94,407,496,903,866,802,1668,12175,12899,25074
1023,177488,185115,362603,499,379,878,4,3,7,23,18,41,481,504,985,567,680,1247,109,113,222,1157,1297,2454,194,194,388,145,196,341,197,218,415,421,533,954,605,612,1217,55,74,129,115,126,241,205,204,409,118,84,202,75,76,151,117,93,210,134,102,236,764,685,1449,10,9,19,107,83,190,12,17,29,129,109,238,813,793,1606,83,139,222,29,39,68,264,242,506,892,870,1762,22,32,54,277,435,712,89,98,187,73,122,195,186,170,356,180,178,358,71,243,314,128,149,277,142,393,535,79,138,217,420,923,1343,378,392,770,129,109,238,101,236,337,45,30,75,186,199,385,1733,1758,3491,10093,11083,21176,7849,7143,14992,195430,203341,398771
1024,14586,15336,29922,16,16,32,3,0,3,6,5,11,28,32,60,17,17,34,4,6,10,49,55,104,10,14,24,19,33,52,13,18,31,37,57,94,33,16,49,12,8,20,3,5,8,8,10,18,5,5,10,0,9,9,5,0,5,6,9,15,27,38,65,0,0,0,4,7,11,0,0,0,4,7,11,39,35,74,4,8,12,0,0,0,8,4,12,3,5,8,11,10,21,8,5,13,3,3,6,4,9,13,7,4,11,3,8,11,4,18,22,5,8,13,21,48,69,0,4,4,30,78,108,23,38,61,5,5,10,3,13,16,6,8,14,7,8,15,61,65,126,454,573,1027,1475,914,2389,16515,16823,33338
1025,15840,16898,32738,62,56,118,0,0,0,6,3,9,32,30,62,29,41,70,8,3,11,69,74,143,22,17,39,8,12,20,9,15,24,29,36,65,48,35,83,9,8,17,0,3,3,20,25,45,12,16,28,4,3,7,9,8,17,8,9,17,53,64,117,0,0,0,8,9,17,4,0,4,12,9,21,73,75,148,3,10,13,0,0,0,14,15,29,4,7,11,3,0,3,4,29,33,13,12,25,39,47,86,0,0,0,6,9,15,17,31,48,6,8,14,13,23,36,5,6,11,41,68,109,23,34,57,12,8,20,16,20,36,15,16,31,9,11,20,264,271,535,866,961,1827,1033,868,1901,17739,18727,36466
1026,4860,5158,10018,10,11,21,0,0,0,5,3,8,12,11,23,4,0,4,0,0,0,16,11,27,0,3,3,0,3,3,4,3,7,3,3,6,0,0,0,0,0,0,0,0,0,3,10,13,0,0,0,6,0,6,0,0,0,0,0,0,9,10,19,0,0,0,3,0,3,0,0,0,3,0,3,4,11,15,3,8,11,4,0,4,0,0,0,0,0,0,0,0,0,3,9,12,0,0,0,3,0,3,0,0,0,0,0,0,3,9,12,0,0,0,8,8,16,0,0,0,11,17,28,3,3,6,0,0,0,0,3,3,0,0,0,3,4,7,29,40,69,113,142,255,339,329,668,5312,5629,10941
1027,18345,20582,38927,15,12,27,3,0,3,5,0,5,22,31,53,27,17,44,3,3,6,52,51,103,18,10,28,39,51,90,28,29,57,45,62,107,12,13,25,16,11,27,8,3,11,14,12,26,11,7,18,3,0,3,3,0,3,7,12,19,46,34,80,0,0,0,10,0,10,0,0,0,10,0,10,50,44,94,11,19,30,0,0,0,4,10,14,0,3,3,6,6,12,8,6,14,4,3,7,9,11,20,0,9,9,4,4,8,10,13,23,5,5,10,6,19,25,3,7,10,24,44,68,21,23,44,3,4,7,15,22,37,5,8,13,13,19,32,96,106,202,562,614,1176,842,777,1619,19749,21973,41722
1028,7667,7401,15068,4,3,7,0,0,0,0,0,0,15,18,33,7,0,7,3,3,6,25,21,46,0,0,0,3,0,3,4,3,7,9,11,20,3,6,9,0,0,0,5,3,8,9,9,18,3,0,3,7,3,10,6,6,12,3,4,7,33,25,58,0,0,0,3,0,3,3,0,3,6,0,6,13,0,13,3,3,6,0,0,0,6,3,9,0,3,3,5,0,5,0,3,3,0,0,0,4,0,4,0,0,0,0,0,0,11,16,27,6,5,11,9,21,30,0,4,4,26,46,72,13,14,27,0,0,0,6,10,16,0,3,3,8,8,16,85,61,146,256,223,479,330,256,586,8253,7880,16133
1029,5576,6022,11598,3,0,3,0,0,0,0,4,4,10,8,18,0,0,0,0,0,0,10,8,18,14,17,31,6,14,20,0,4,4,24,38,62,34,22,56,10,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,19,20,39,0,4,4,0,0,0,0,0,0,4,0,4,12,3,15,3,7,10,4,7,11,4,10,14,0,0,0,7,0,7,0,4,4,3,3,6,3,4,7,0,3,3,6,14,20,16,17,33,0,0,0,0,4,4,0,0,0,0,0,0,33,21,54,212,220,432,303,277,580,6091,6519,12610
