region_id,Ag_For_Fish_OcMngr,Ag_For_Fish_OcProf,Ag_For_Fish_OcTechTrdW,Ag_For_Fish_OcComPerS,Ag_For_Fish_OcClericAdm,Ag_For_Fish_OcSalesWk,Ag_For_Fish_OcMacOp_Driv,Ag_For_Fish_OcLab,Ag_For_Fish_OcID_NS,Agri_for_fish_Tot,Mining_OcMngr,Mining_OcProf,Mining_OcTechTrdW,Mining_OcComPerS,Mining_OcClericAdm,Mining_OcSalesWk,Mining_OcMacOp_Driv,Mining_OcLab,Mining_OcID_NS,Mining_Tot,Manufact_OcMngr,Manufact_OcProf,Manufact_OcTechTrdW,Manufact_OcComPerS,Manufact_OcClericAdm,Manufact_OcSalesWk,Manufact_OcMacOp_Driv,Manufact_OcLab,Manufact_OcID_NS,Manufacturing_Tot,El_Gas_W_W_OcMngr,El_Gas_W_W_OcProf,El_Gas_W_W_OcTechTrdW,El_Gas_W_W_OcComPerS,El_Gas_W_W_OcClericAdm,El_Gas_W_W_OcSalesWk,El_Gas_W_W_OcMacOp_Driv,El_Gas_W_W_OcLab,El_Gas_W_W_OcID_NS,El_Gas_W_W_Tot,Construc_OcMngr,Construc_OcProf,Construc_OcTechTrdW,Construc_OcComPerS,Construc_OcClericAdm,Construc_OcSalesWk,Construc_OcMacOp_Driv,Construc_OcLab,Construc_OcID_NS,Construction_Tot,WhlesaleTde_OcMngr,WhlesaleTde_OcProf,WhlesaleTde_OcTechTrdW,WhlesaleTde_OcComPerS,WhlesaleTde_OcClericAdm,WhlesaleTde_OcSalesWk,WhlesaleTde_OcMacOp_Driv,WhlesaleTde_OcLab,WhlesaleTde_OcID_NS,WhlesaleTde_Tot,RetTde_OcMngr,RetTde_OcProf,RetTde_OcTechTrdW,RetTde_OcComPerS,RetTde_OcClericAdm,RetTde_OcSalesWk,RetTde_OcMacOp_Driv,RetTde_OcLab,RetTde_OcID_NS,RetTde_Tot,Acom_food_OcMngr,Acom_food_OcProf,Acom_food_OcTechTrdW,Acom_food_OcComPerS,Acom_food_OcClericAdm,Acom_food_OcSalesWk,Acom_food_OcMacOp_Driv,Acom_food_OcLab,Acom_food_OcID_NS,Acom_food_scs_Tot,Trans_po_wh_OcMngr,Trans_po_wh_OcProf,Trans_po_wh_OcTechTrdW,Trans_po_wh_OcComPerS,Trans_po_wh_OcClericAdm,Trans_po_wh_OcSalesWk,Trans_po_wh_OcMacOp_Driv,Trans_po_wh_OcLab,Trans_po_wh_OcID_NS,Trans_po_wh_Tot,Infon_med_tel_OcMngr,Infon_med_tel_OcProf,Infon_med_tel_OcTechTrdW,Infon_med_tel_OcComPerS,Infon_med_tel_OcClericAdm,Infon_med_tel_OcSalesWk,Infon_med_tel_OcMacOp_Driv,Infon_med_tel_OcLab,Infon_med_tel_OcID_NS,Infon_med_tel_Tot,Fin_and_ins_s_OcMngr,Fin_and_ins_s_OcProf,Fin_and_ins_s_OcTechTrdW,Fin_and_ins_s_OcComPerS,Fin_and_ins_s_OcClericAdm,Fin_and_ins_s_OcSalesWk,Fin_and_ins_s_OcMacOp_Driv,Fin_and_ins_s_OcLab,Fin_and_ins_s_OcID_NS,Fin_and_ins_s_Tot,Rent_hi_re_es_OcMngr,Rent_hi_re_es_OcProf,Rent_hi_re_es_OcTechTrdW,Rent_hi_re_es_OcComPerS,Rent_hi_re_es_OcClericAdm,Rent_hi_re_es_OcSalesWk,Rent_hi_re_es_OcMacOp_Driv,Rent_hi_re_es_OcLab,Rent_hi_re_es_OcID_NS,Rent_hi_re_es_Tot,Prof_sci_tec_OcMngr,Prof_sci_tec_OcProf,Prof_sci_tec_OcTechTrdW,Prof_sci_tec_OcComPerS,Prof_sci_tec_OcClericAdm,Prof_sci_tec_OcSalesWk,Prof_sci_tec_OcMacOp_Driv,Prof_sci_tec_OcLab,Prof_sci_tec_OcID_NS,Prof_sci_tec_Tot,Admin_sup_s_OcMngr,Admin_sup_s_OcProf,Admin_sup_s_OcTechTrdW,Admin_sup_s_OcComPerS,Admin_sup_s_OcClericAdm,Admin_sup_s_OcSalesWk,Admin_sup_s_OcMacOp_Driv,Admin_sup_s_OcLab,Admin_sup_s_OcID_NS,Admin_sup_s_Tot,Pub_adm_sfty_OcMngr,Pub_adm_sfty_OcProf,Pub_adm_sfty_OcTechTrdW,Pub_adm_sfty_OcComPerS,Pub_adm_sfty_OcClericAdm,Pub_adm_sfty_OcSalesWk,Pub_adm_sfty_OcMacOp_Driv,Pub_adm_sfty_OcLab,Pub_adm_sfty_OcID_NS,Pub_adm_sfty_Tot,Educ_training_OcMngr,Educ_training_OcProf,Educ_training_OcTechTrdW,Educ_training_OcComPerS,Educ_training_OcClericAdm,Educ_training_OcSalesWk,Educ_training_OcMacOp_Driv,Educ_training_OcLab,Educ_training_OcID_NS,Educ_training_Tot,Hlth_care_soc_OcMngr,Hlth_care_soc_OcProf,Hlth_care_soc_OcTechTrdW,Hlth_care_soc_OcComPerS,Hlth_care_soc_OcClericAdm,Hlth_care_soc_OcSalesWk,Hlth_care_soc_OcMacOp_Driv,Hlth_care_soc_OcLab,Hlth_care_soc_OcID_NS,Hlth_care_soc_Tot,ArtRecreatOcMngr,ArtRecreatOcProf,ArtRecreatOcTechTrdW,ArtRecreatOcComPerS,ArtRecreatOcClericAdm,ArtRecreatOcSalesWk,ArtRecreatOcMacOp_Driv,ArtRecreatOcLab,ArtRecreatOcID_NS,ArtRecreatTot,Other_scs_OcMngr,Other_scs_OcProf,Other_scs_OcTechTrdW,Other_scs_OcCom_PS_W,Other_scs_OcClericAdmin,Other_scs_OcSalesWk,Other_scs_OcMacOp_Driv,Other_scs_OcLab,Other_scs_OcID_NS,Other_scs_Tot,ID_NS_OcMngr,ID_NS_OcProf,ID_NS_OcTechTrdW,ID_NS_OcComPerS,ID_NS_OcClericAdm,ID_NS_OcSalesWk,ID_NS_OcMacOp_Driv,ID_NS_OcLab,ID_NS_OcID_NS,ID_NS_Tot
1000,37538,732,2731,127,1724,211,2131,9310,366,54870,568,737,2449,39,465,19,5063,405,110,9855,4093,1709,9040,293,2979,1477,4426,8069,481,32567,477,557,2127,15,892,112,874,612,102,5768,3734,553,15174,63,3005,239,4542,5513,250,33073,2297,848,1190,49,1773,2777,1475,1683,121,12213,7347,1032,3650,422,2716,22238,1154,3768,308,42635,5959,192,3874,8014,1440,2545,348,7088,247,29707,1836,559,832,284,3479,552,9725,831,203,18301,426,1061,738,18,589,407,64,106,36,3445,1005,1257,62,40,3425,218,19,41,112,6179,563,292,225,60,1081,2504,210,225,64,5224,1207,7337,2243,114,5263,241,147,321,193,17066,614,1032,1282,773,1106,145,327,4895,106,10280,3112,4841,2865,5785,6386,188,2187,2351,557,28272,2205,20754,901,5352,3697,48,112,1004,180,34253,1906,16917,1664,17698,5591,150,274,2667,454,47321,629,1203,844,1192,501,116,131,701,58,5375,825,882,8682,1365,1645,249,252,1251,104,15255,1123,588,1223,523,843,356,692,1524,3247,10119
1001,157,23,33,0,32,15,14,75,0,349,9,5,21,0,9,0,22,3,0,69,614,342,1310,23,441,227,839,1135,88,5019,38,23,86,0,39,14,52,28,3,283,304,81,1697,7,322,56,266,466,27,3226,224,85,141,3,182,280,216,110,9,1250,731,120,285,28,294,2685,292,391,33,4859,452,27,391,800,101,312,39,650,28,2800,162,64,63,38,357,60,872,79,14,1709,69,142,70,7,46,80,20,18,3,455,120,200,5,3,440,24,3,3,6,804,51,38,18,4,110,209,12,23,11,476,112,808,197,5,418,27,8,14,14,1603,59,117,102,54,120,12,78,483,15,1040,388,631,555,810,1076,13,113,121,157,3864,206,1939,106,412,337,3,11,64,11,3089,222,1961,178,1717,709,17,33,279,27,5143,61,53,48,95,28,13,3,47,3,351,75,99,764,162,158,27,34,159,15,1493,47,54,106,38,92,41,48,112,230,768
1002,136,17,38,3,23,3,9,86,3,318,5,3,10,0,3,0,17,3,0,41,52,10,105,7,19,31,13,27,0,264,3,3,26,0,11,3,13,15,0,74,84,12,300,0,58,4,36,65,0,559,44,14,17,0,48,60,23,16,0,222,189,17,74,10,63,712,27,114,5,1211,156,6,109,246,29,94,6,228,6,880,15,11,5,0,46,8,113,4,0,202,17,22,15,0,15,21,0,13,0,103,48,65,5,0,139,10,0,0,5,272,8,7,0,0,22,61,0,7,5,110,34,312,49,4,153,6,0,8,8,574,15,27,15,19,22,5,0,114,4,221,45,131,33,85,121,6,37,43,16,517,150,1232,101,154,305,3,3,58,18,2024,64,474,37,455,166,9,9,58,8,1280,13,26,5,27,12,8,3,14,0,108,27,21,164,51,34,8,3,35,7,350,12,16,22,11,8,8,9,14,52,152
1003,56,13,7,0,10,0,8,55,0,149,3,0,9,0,0,4,18,4,0,38,100,29,136,15,49,52,49,98,7,535,8,12,34,0,10,0,11,6,3,84,114,25,468,3,73,7,73,148,4,915,56,6,18,3,24,51,23,31,3,215,234,41,90,7,78,776,44,90,6,1366,221,9,147,231,72,75,8,240,8,1011,25,10,3,3,65,14,127,18,3,268,15,32,32,3,11,24,3,8,0,128,36,70,3,3,109,7,0,0,3,231,13,12,3,3,43,105,9,5,5,198,25,261,47,3,145,12,3,3,3,502,29,39,26,32,36,6,10,154,3,335,48,114,52,114,139,4,34,46,8,559,58,641,22,149,113,4,0,10,5,1002,66,573,47,483,184,4,3,66,9,1435,24,37,23,40,8,0,0,6,0,138,19,27,160,70,33,4,9,33,3,358,15,17,25,12,13,6,6,20,51,165
1004,34,9,7,0,10,0,0,11,0,71,0,0,4,0,0,0,5,0,0,9,47,9,82,9,31,27,43,25,4,277,0,4,14,0,4,4,9,9,0,44,60,5,334,0,47,9,44,84,0,583,27,5,5,0,17,39,12,10,0,115,131,22,51,15,44,511,20,68,11,873,140,3,80,156,54,60,18,159,6,676,12,3,6,3,32,6,89,10,3,164,3,8,7,0,19,21,0,6,0,64,19,14,0,0,57,0,0,6,0,96,6,11,0,0,30,56,0,5,3,111,7,73,36,3,84,7,0,6,3,219,6,18,15,18,25,3,0,81,3,169,25,54,18,89,58,0,13,24,3,284,33,247,7,65,55,0,0,4,0,411,30,215,29,260,77,0,7,42,12,672,11,12,12,13,5,7,0,3,3,66,9,14,135,33,26,8,0,23,4,252,3,11,16,11,10,3,7,6,45,112
1005,120,34,22,0,13,4,19,60,3,275,17,25,72,0,7,0,104,14,0,239,214,99,397,26,120,65,198,498,26,1643,42,65,92,0,75,4,19,19,6,322,98,17,570,3,81,8,62,159,7,1005,45,15,22,0,50,91,63,23,3,312,288,34,107,11,85,1005,35,158,13,1736,163,15,140,318,42,131,19,305,7,1140,57,24,33,4,135,17,300,25,8,603,22,64,19,4,49,98,7,5,4,272,33,48,3,0,120,5,3,0,6,218,23,8,6,7,34,83,6,14,0,181,26,246,68,5,169,7,7,10,4,542,33,21,48,29,39,3,11,191,5,380,105,268,106,358,302,9,58,55,11,1272,108,1068,83,206,245,7,13,59,10,1799,73,655,61,600,232,4,10,87,18,1740,23,17,15,50,17,8,0,8,0,138,32,41,302,51,43,9,7,72,3,560,18,17,32,24,29,14,14,33,87,268
1006,138,5,24,3,14,8,8,64,9,273,22,13,43,0,4,0,40,3,3,128,254,139,443,8,173,67,183,274,25,1566,22,9,45,0,17,0,38,17,0,148,133,51,688,0,127,12,104,171,6,1292,142,45,42,3,89,89,67,31,3,511,385,60,135,12,125,934,61,140,14,1866,207,8,212,384,50,119,12,256,9,1257,65,84,23,32,131,26,302,31,6,700,35,57,21,4,21,22,4,5,4,173,61,103,3,3,150,7,4,0,9,340,40,22,9,0,67,159,10,10,7,324,83,451,87,3,248,20,4,15,5,916,37,40,112,40,48,4,11,195,5,492,65,132,42,171,122,3,30,37,10,612,101,921,38,172,106,6,11,46,8,1409,101,718,62,554,256,7,10,129,15,1852,26,64,10,44,22,3,5,11,3,188,43,32,303,65,68,8,4,49,0,572,29,31,38,23,36,7,14,43,113,334
1007,26,0,18,3,4,0,3,29,0,83,32,53,197,7,30,0,368,34,6,727,21,4,102,0,18,13,32,28,6,224,23,14,63,3,38,5,21,13,3,183,34,5,197,3,27,3,61,63,3,396,30,3,35,0,24,23,23,3,3,144,148,13,77,23,55,482,15,104,7,924,119,3,72,172,34,69,10,194,6,679,15,0,15,4,43,11,157,17,5,267,4,22,13,0,7,11,4,7,0,68,19,12,3,0,69,3,0,0,0,106,4,0,3,3,15,25,0,3,0,53,20,54,19,0,53,4,4,11,0,165,10,13,22,24,26,0,6,113,3,217,47,57,36,192,119,0,33,38,15,537,41,346,8,107,60,0,4,13,3,582,58,416,37,399,149,7,5,61,3,1135,14,13,7,17,7,0,0,4,0,62,9,13,160,22,29,4,4,22,0,263,12,8,20,10,19,7,19,26,71,192
1008,72,0,0,5,7,0,6,39,5,134,0,3,8,0,3,0,9,5,0,28,49,10,142,5,26,27,46,43,8,356,22,22,32,0,52,0,8,3,0,139,69,12,270,0,47,9,67,99,0,573,19,10,17,3,17,26,16,20,0,128,122,14,76,8,34,371,20,64,5,714,76,0,67,112,20,49,9,79,0,412,12,5,9,0,39,8,109,5,0,187,3,14,9,0,5,11,0,3,3,48,14,16,0,0,64,6,0,0,0,100,6,4,3,0,14,63,3,7,0,100,5,74,38,0,66,0,3,3,0,189,14,9,20,9,32,8,5,94,0,191,8,29,21,52,72,4,13,21,4,224,39,327,6,65,54,0,0,10,0,501,20,275,21,288,114,0,6,46,7,777,13,5,5,27,4,4,0,7,0,65,9,5,147,17,18,3,0,16,0,215,9,3,13,3,5,3,6,14,51,107
1009,147,22,82,6,40,7,19,196,0,519,49,67,159,3,46,0,301,47,4,676,1584,831,3131,76,1218,693,1418,2034,176,11161,162,197,636,11,260,28,299,179,31,1803,1174,265,6422,32,1171,152,767,2079,103,12165,926,506,337,7,772,892,603,265,46,4354,2513,390,1120,163,980,8959,711,1203,88,16127,1372,134,1159,2616,442,1276,221,1998,71,9289,451,280,327,222,1030,280,2342,525,61,5518,382,752,498,11,430,220,109,96,35,2533,652,1009,43,27,2124,155,3,17,63,4093,254,126,69,21,450,1031,56,81,25,2113,720,3005,839,27,1968,177,37,86,83,6942,351,496,393,403,659,139,97,1827,38,4403,596,1257,686,2379,2296,50,325,456,158,8203,576,5881,232,1312,876,26,40,162,34,9139,778,6634,660,6193,2680,98,174,926,164,18307,242,357,227,546,226,79,31,146,18,1872,336,394,2658,554,680,90,88,396,38,5234,226,245,404,185,344,154,157,334,886,2935
