region_id,Indonesia_2006,Indonesia_2007,Indonesia_2008,Indonesia_2009,Indonesia_2010,Indonesia_2011,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iraq_Before_1941,Iraq_1941_1950,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2005,Iraq_2006,Iraq_2007,Iraq_2008,Iraq_2009,Iraq_2010,Iraq_2011,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1941,Ireland_1941_1950,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2005,Ireland_2006,Ireland_2007,Ireland_2008,Ireland_2009,Ireland_2010,Ireland_2011,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1941,Italy_1941_1950,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2005,Italy_2006,Italy_2007,Italy_2008,Italy_2009,Italy_2010,Italy_2011,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1941,Japan_1941_1950,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2005,Japan_2006,Japan_2007,Japan_2008,Japan_2009,Japan_2010,Japan_2011,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1941,Korea_Rep_Sth_1941_1950,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2005,Korea_Republic_South_2006,Korea_Republic_South_2007,Korea_Republic_South_2008,Korea_Republic_South_2009,Korea_Republic_South_2010,Korea_Republic_South_2011,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1941,Lebanon_1941_1950,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2005,Lebanon_2006,Lebanon_2007,Lebanon_2008,Lebanon_2009,Lebanon_2010,Lebanon_2011,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1941,Malaysia_1941_1950,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2005,Malaysia_2006,Malaysia_2007,Malaysia_2008,Malaysia_2009,Malaysia_2010,Malaysia_2011,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1941,Malta_1941_1950,Malta_1951_1960,Malta_1961_1970,Malta_1971_1980,Malta_1981_1990,Malta_1991_2000,Malta_2001_2005,Malta_2006,Malta_2007,Malta_2008,Malta_2009,Malta_2010,Malta_2011,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1941,Netherlands_1941_1950,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2005,Netherlands_2006,Netherlands_2007,Netherlands_2008,Netherlands_2009,Netherlands_2010,Netherlands_2011,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1941,New_Zealand_1941_1950,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2005,New_Zealand_2006,New_Zealand_2007,New_Zealand_2008,New_Zealand_2009,New_Zealand_2010,New_Zealand_2011,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Philippines_Before_1941,Philippines_1941_1950,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2005,Philippines_2006,Philippines_2007,Philippines_2008,Philippines_2009,Philippines_2010,Philippines_2011,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1941,Poland_1941_1950,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2005,Poland_2006,Poland_2007,Poland_2008,Poland_2009,Poland_2010,Poland_2011,Poland_Yr_arrival_NS,Poland_Tot
1000,12,12,22,25,13,15,21,450,0,0,3,24,12,11,26,18,3,3,3,6,4,11,20,144,8,33,109,337,250,220,160,93,18,27,46,52,84,83,62,1582,46,212,1137,706,135,82,53,28,7,12,21,12,13,12,210,2686,3,6,26,16,20,40,91,79,21,21,13,39,22,21,42,460,0,0,0,6,9,40,43,35,16,11,18,25,44,29,54,330,6,14,29,86,95,81,45,21,5,3,8,0,9,3,51,456,5,9,37,124,140,105,59,30,14,8,8,6,10,4,57,616,4,130,390,253,88,30,10,0,0,0,7,0,0,0,42,954,5,242,1796,480,232,197,160,106,31,14,24,13,16,7,110,3433,96,103,297,1223,2509,2400,1643,794,203,179,246,176,257,215,799,11140,0,3,5,31,101,538,404,245,61,95,156,130,124,93,107,2093,0,117,72,70,54,133,19,16,3,0,5,7,3,5,31,535
1001,3,3,3,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,15,18,19,9,5,0,3,3,8,7,3,3,108,3,15,78,35,3,3,5,0,0,0,0,3,0,0,16,161,0,0,0,0,3,0,5,5,0,0,0,0,0,0,3,16,0,0,0,0,3,3,3,3,0,0,7,3,9,5,3,39,5,3,0,9,7,3,6,7,3,0,0,0,0,3,3,49,0,0,0,15,8,14,6,0,3,3,0,0,3,3,5,60,0,3,10,6,0,0,3,0,0,0,0,0,0,0,3,25,0,23,209,46,33,8,7,5,0,4,0,0,0,0,10,345,0,3,20,65,136,163,141,52,7,20,23,22,37,19,55,763,0,0,0,3,10,92,57,46,7,29,28,40,7,10,13,342,0,27,16,11,3,21,5,0,0,0,0,0,0,0,7,90
1002,0,0,3,12,5,5,0,42,0,0,0,0,0,0,3,0,0,0,6,0,4,7,0,20,0,0,3,3,0,4,4,4,0,0,0,0,0,0,0,18,0,5,5,6,0,0,0,4,0,0,0,0,0,0,3,23,0,0,0,0,0,5,5,10,0,0,0,0,0,0,5,25,0,0,0,0,0,3,3,3,0,0,3,3,0,3,0,18,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,5,0,9,4,3,3,0,3,0,0,3,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,8,5,5,7,0,0,3,0,0,0,0,0,60,3,3,3,29,33,44,50,7,4,10,9,5,8,4,6,218,0,0,0,0,3,13,15,3,3,0,3,3,10,3,3,59,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,12
1003,3,0,0,3,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,10,3,7,3,3,0,0,4,0,0,0,42,3,10,10,6,7,4,0,3,0,0,0,0,0,0,3,46,0,0,3,0,0,3,4,11,3,0,9,4,0,0,0,37,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,3,3,0,0,3,0,3,0,0,0,28,0,7,7,3,4,0,0,0,0,0,0,0,0,0,0,21,0,0,45,6,5,9,5,3,3,0,0,0,0,0,3,79,3,9,5,51,86,88,54,29,6,13,12,9,7,5,23,400,0,0,0,4,3,16,5,9,3,6,3,4,3,0,3,59,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,12
1004,0,3,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,10,6,3,0,4,0,0,0,0,0,3,35,0,0,31,22,6,0,0,0,0,0,0,0,0,0,5,64,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,4,3,3,0,0,0,0,0,0,0,3,19,0,5,12,9,0,0,0,0,0,0,0,0,0,0,0,26,0,11,49,11,5,6,3,0,0,0,0,0,0,0,3,88,0,3,8,31,48,45,23,10,7,0,0,3,0,3,10,191,0,3,0,0,3,11,5,6,3,4,3,0,0,0,3,41,0,5,0,0,3,5,3,0,0,0,0,0,0,0,0,16
1005,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,10,0,0,3,5,4,4,5,3,8,0,0,7,0,4,0,43,0,3,16,12,0,0,4,0,0,0,0,0,0,0,3,38,0,0,3,0,0,0,6,3,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,3,3,0,3,0,6,18,0,0,0,14,6,9,0,0,0,0,0,0,0,0,6,35,0,0,0,8,4,6,8,4,3,0,0,0,0,0,3,36,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,11,0,5,44,11,5,12,3,0,0,0,0,0,0,0,9,89,0,3,3,29,59,59,60,51,10,15,14,18,26,9,42,398,0,0,0,0,3,20,25,10,0,5,3,7,4,6,3,86,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,9
1006,3,0,0,0,3,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,3,17,9,6,14,6,0,3,0,0,0,0,5,71,0,10,38,38,8,8,3,0,0,3,0,0,0,0,12,120,0,3,0,0,5,0,3,6,3,0,0,0,0,0,0,20,0,0,0,0,8,0,0,5,0,0,0,0,0,4,0,17,0,0,0,5,3,0,3,0,0,0,0,0,0,0,4,15,3,0,0,6,10,7,3,0,0,0,0,0,3,0,6,38,0,7,18,9,5,0,0,0,0,0,0,0,0,0,4,43,0,7,86,36,8,9,3,3,0,3,0,0,3,0,9,167,5,12,26,82,106,111,44,30,6,3,8,7,6,9,42,497,0,0,0,3,7,24,8,0,3,3,4,7,5,0,6,70,0,14,0,10,7,17,0,0,0,0,0,0,0,0,12,60
1007,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,33,3,0,0,0,0,0,0,0,0,0,0,8,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,5,15,3,0,0,0,0,0,0,0,0,0,0,3,26,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,17,5,0,3,8,16,23,11,8,3,0,0,3,11,3,9,103,0,0,0,0,0,22,13,9,0,0,0,3,3,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,0,0,3,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,4,5,0,0,0,0,0,0,0,0,0,27,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,13,0,5,45,14,5,3,3,0,0,0,0,0,0,0,0,75,6,4,7,30,38,40,13,8,4,0,3,0,0,0,17,170,0,0,0,0,3,5,10,4,3,0,0,0,0,0,0,25,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,8
1009,6,13,6,14,8,0,13,310,0,0,0,11,4,0,18,9,0,3,0,0,3,0,5,53,3,13,69,199,165,178,108,52,16,21,20,17,16,14,40,931,21,47,319,245,58,25,11,0,0,0,0,5,4,0,57,792,0,0,8,6,19,27,57,48,5,8,9,0,3,0,7,197,0,0,0,4,18,63,64,59,23,12,18,12,14,7,16,310,3,6,22,38,40,18,9,9,0,0,0,0,4,0,3,152,0,14,13,44,61,82,38,44,3,8,0,3,14,0,13,337,3,105,244,162,44,14,5,0,0,0,3,0,0,0,26,606,0,92,533,144,85,73,50,20,3,10,9,14,9,3,48,1093,48,36,86,477,1105,1294,991,472,95,79,87,74,71,54,320,5289,0,0,0,27,93,403,332,127,45,38,56,37,38,25,45,1266,3,46,28,25,18,91,19,21,7,3,0,6,0,3,17,287
