region_id,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_unit_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_unit_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_unit_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_unit_aprt,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_Ps_not_in_s_hh_DS_Flt_ut_at,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Fl_u_at,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flt_unt_apt,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flt_unit_apt,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_unit_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flt_unt_apt,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flt_unt_apt,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
1010,2311,80,36,11,0,2438,2226,21,13,5,0,2265,940,222,133,3,6,1304,242,45,112,0,0,399,296,20,21,3,0,340,14,28,4,0,0,46,24,29,0,8,0,61,35,12,4,0,0,51,1551,356,274,14,6,2201,28,25,3,0,0,56,204,30,14,3,0,251,6320,512,340,33,6,7211
1011,7148,684,398,463,0,8693,6257,397,213,23,0,6890,2425,913,1082,16,0,4436,569,293,285,0,0,1147,1156,254,267,54,3,1734,77,70,71,4,0,222,129,33,37,146,3,348,108,26,28,9,0,171,4464,1589,1770,229,6,8058,140,109,48,17,3,317,402,97,107,32,0,638,18411,2876,2536,764,9,24596
1012,3281,106,127,16,0,3530,4210,89,54,6,0,4359,1409,402,557,17,0,2385,471,79,197,0,0,747,547,51,68,13,0,679,45,13,32,0,0,90,61,5,17,19,0,102,56,8,6,3,0,73,2589,558,877,52,0,4076,39,10,82,3,0,134,210,33,61,25,0,329,10329,796,1201,102,0,12428
1013,2767,718,319,168,7,3979,1385,135,85,16,3,1624,631,299,535,5,0,1470,41,109,70,0,0,220,259,102,101,14,0,476,46,54,10,0,0,110,23,12,17,33,0,85,20,7,8,6,0,41,1020,583,741,58,0,2402,20,51,5,7,0,83,142,100,60,17,0,319,5334,1587,1210,266,10,8407
1014,2606,134,21,33,0,2794,2510,72,22,14,3,2621,763,222,275,14,4,1278,479,17,59,0,0,555,425,54,29,14,0,522,21,24,17,0,0,62,66,5,3,42,0,116,29,4,3,3,0,39,1783,326,386,73,4,2572,37,6,0,3,0,46,179,15,19,4,0,217,7115,553,448,127,7,8250
1015,2433,102,100,39,0,2674,1912,33,30,8,3,1986,676,131,236,5,3,1051,238,29,97,3,0,367,407,54,100,11,0,572,32,3,5,0,10,50,52,4,20,21,0,97,27,3,3,3,0,36,1432,224,461,43,13,2173,24,0,4,3,3,34,172,17,20,6,3,218,5973,376,615,99,22,7085
1016,1873,109,81,17,0,2080,1664,65,54,0,0,1783,771,235,263,3,0,1272,276,9,40,0,0,325,257,39,51,0,0,347,37,5,12,0,0,54,52,6,13,17,0,88,46,8,4,0,0,58,1439,302,383,20,0,2144,22,10,4,0,0,36,172,13,38,3,0,226,5170,499,560,40,0,6269
1017,2073,40,10,6,0,2129,2182,26,11,3,0,2222,614,148,79,0,0,841,171,30,40,0,0,241,268,16,8,0,0,292,8,0,0,0,0,8,40,4,0,4,0,48,22,0,0,0,0,22,1123,198,127,4,0,1452,23,0,0,0,0,23,166,14,9,0,4,193,5567,278,157,13,4,6019
1018,3219,168,133,93,0,3613,3147,102,108,17,0,3374,1005,310,570,21,0,1906,288,95,140,3,0,526,667,103,143,23,3,939,59,32,27,0,0,118,54,12,19,91,0,176,46,5,3,0,0,54,2119,557,902,138,3,3719,34,17,18,0,0,69,189,41,53,15,0,298,8708,885,1214,263,3,11073
1019,1703,103,9,7,0,1822,1353,36,3,0,5,1397,458,147,87,19,0,711,250,39,53,0,0,342,221,30,19,7,0,277,4,6,4,5,0,19,26,3,3,0,0,32,23,4,0,0,0,27,982,229,166,31,0,1408,13,24,0,0,0,37,134,21,14,26,0,195,4185,413,192,64,5,4859
1020,2807,180,74,127,3,3191,2610,12,3,10,3,2638,879,32,34,6,0,951,28,14,3,0,0,45,483,14,10,8,0,515,68,7,34,0,0,109,98,3,0,50,3,154,44,0,4,0,0,48,1600,70,85,64,3,1822,34,55,58,0,0,147,160,16,18,11,0,205,7211,333,238,212,9,8003
1021,1006,32,8,15,4,1065,1367,14,29,4,0,1414,699,67,162,0,12,940,233,21,40,0,0,294,160,3,21,0,3,187,47,7,8,0,0,62,37,0,4,18,0,59,26,0,6,3,0,35,1202,98,241,21,15,1577,13,3,3,0,0,19,84,5,18,4,0,111,3672,152,299,44,19,4186
1022,3146,557,222,113,0,4038,1952,286,82,11,8,2339,873,609,323,3,0,1808,28,68,49,0,0,145,325,125,71,10,5,536,51,38,7,0,0,96,136,52,11,19,0,218,27,20,9,0,0,56,1440,912,470,32,5,2859,91,69,16,0,0,176,169,57,28,11,0,265,6798,1881,818,167,13,9677
1023,45601,3410,1777,414,19,51221,48700,2063,1348,78,23,52212,13477,3794,4650,151,32,22104,4273,2045,2631,0,8,8957,6188,1164,1249,84,23,8708,259,319,292,3,0,873,885,197,105,236,3,1426,456,78,94,12,6,646,25538,7597,9021,486,72,42714,499,284,243,10,0,1036,2623,484,606,77,4,3794,122961,13838,12995,1065,118,150977
1024,3667,143,120,111,3,4044,3730,100,70,3,3,3906,1144,270,256,4,0,1674,657,156,184,0,0,997,465,49,68,4,0,586,81,31,56,0,0,168,254,7,10,42,10,323,38,6,6,3,0,53,2639,519,580,53,10,3801,40,20,14,0,0,74,234,33,36,10,0,313,10310,815,820,177,16,12138
1025,3865,196,66,19,4,4150,4140,112,34,4,3,4293,1852,423,363,24,0,2662,609,122,184,0,0,915,482,51,54,8,0,595,48,7,30,4,0,89,68,7,12,12,0,99,43,5,7,0,0,55,3102,615,650,48,0,4415,50,9,15,3,0,77,281,46,38,24,0,389,11438,978,803,98,7,13324
1026,1295,34,3,9,0,1341,1266,3,8,6,0,1283,447,71,78,3,0,599,182,7,38,0,4,231,264,15,17,0,0,296,16,17,3,0,0,36,38,5,4,11,0,58,13,0,4,0,0,17,960,115,144,14,4,1237,23,13,0,0,0,36,98,12,13,9,0,132,3642,177,168,38,4,4029
1027,4969,939,552,226,0,6686,3690,411,277,18,4,4400,1430,653,948,29,0,3060,260,225,202,3,0,690,555,174,206,20,3,958,33,52,32,4,0,121,61,18,26,86,4,195,43,13,33,4,0,93,2382,1135,1447,146,7,5117,85,153,61,44,0,343,221,116,151,27,4,519,11347,2754,2488,461,15,17065
1028,1455,53,56,29,0,1593,2029,97,35,4,0,2165,624,199,158,5,0,986,288,16,68,0,0,372,139,24,10,6,0,179,5,0,6,0,0,11,76,4,3,47,3,133,23,0,0,0,0,23,1155,243,245,58,3,1704,15,3,5,0,0,23,84,4,14,5,0,107,4738,400,355,96,3,5592
1029,1959,105,7,17,6,2094,1443,10,0,3,3,1459,668,36,5,0,0,709,34,0,6,0,0,40,250,10,0,3,0,263,19,3,0,0,0,22,57,3,3,6,0,69,32,0,0,0,0,32,1060,52,14,9,0,1135,23,28,3,0,5,59,132,12,0,8,0,152,4617,207,24,37,14,4899
1030,314042,43006,57338,1126,268,415780,335788,58897,86788,572,377,482422,79319,39054,158210,1791,578,278952,22809,15810,26174,35,309,65137,32833,11117,30235,972,234,75391,2206,2254,4586,18,43,9107,4956,1955,2843,578,107,10439,3372,945,2376,79,27,6799,145495,71135,224424,3473,1298,445825,4073,2095,3835,42,90,10135,17597,4697,10687,215,79,33275,816995,179830,383072,5428,2112,1387437
1031,4240,168,148,19,3,4578,4332,64,71,8,7,4482,1914,232,773,9,4,2932,578,97,134,0,4,813,677,52,125,8,4,866,27,29,37,0,0,93,106,10,24,13,0,153,54,3,28,3,0,88,3356,423,1121,33,12,4945,50,30,3,0,3,86,321,79,89,18,0,507,12299,764,1432,78,25,14598
1032,3440,145,173,21,5,3784,2631,40,50,4,0,2725,1002,165,428,11,5,1611,390,42,156,0,0,588,426,46,68,6,5,551,92,29,45,0,0,166,44,14,12,29,0,99,31,9,11,5,0,56,1985,305,720,51,10,3071,29,16,18,3,0,66,223,23,61,3,3,313,8308,529,1022,82,18,9959
1033,2521,81,53,88,3,2746,1327,19,8,4,0,1358,558,94,84,0,0,736,96,32,48,0,0,176,343,25,27,4,3,402,39,4,13,0,0,56,34,3,5,9,0,51,30,0,0,0,0,30,1100,158,177,13,3,1451,31,3,0,5,6,45,121,7,13,16,0,157,5100,268,251,126,12,5757
1034,5116,191,285,19,3,5614,6199,115,171,16,0,6501,2054,307,1136,31,15,3543,955,66,149,3,0,1173,880,63,180,9,0,1132,33,18,51,0,0,102,374,15,19,8,0,416,68,10,16,5,0,99,4364,479,1551,56,15,6465,64,47,50,0,0,161,363,37,109,6,0,515,16106,869,2166,97,18,19256
1035,29746,2706,2014,650,13,35129,28024,2354,1756,39,7,32180,6004,2798,5046,147,18,14013,3608,1904,2004,0,5,7521,3182,779,1235,77,5,5278,165,136,156,0,5,462,336,69,158,113,0,676,279,56,125,6,0,466,13574,5742,8724,343,33,28416,356,145,298,18,0,817,1655,361,481,75,0,2572,73355,11308,13273,1125,53,99114
