region_id,Australia_M,Australia_F,Australia_P,Bosnia_Herzegovina_M,Bosnia_Herzegovina_F,Bosnia_Herzegovina_P,Cambodia_M,Cambodia_F,Cambodia_P,Canada_M,Canada_F,Canada_P,China_excl_SARs_Taiwan_M,China_excl_SARs_Taiwan_F,China_excl_SARs_Taiwan_P,Croatia_M,Croatia_F,Croatia_P,Egypt_M,Egypt_F,Egypt_P,Fiji_M,Fiji_F,Fiji_P,Frmr_Yug_Repc_Mac_FYROM_M,Frmr_Yug_Repc_Mac_FYROM_F,Frmr_Yug_Repc_Mac_FYROM_P,Germany_M,Germany_F,Germany_P,Greece_M,Greece_F,Greece_P,Hong_Kong_SAR_China_M,Hong_Kong_SAR_China_F,Hong_Kong_SAR_China_P,India_M,India_F,India_P,Indonesia_M,Indonesia_F,Indonesia_P,Iraq_M,Iraq_F,Iraq_P,Ireland_M,Ireland_F,Ireland_P,Italy_M,Italy_F,Italy_P,Japan_M,Japan_F,Japan_Tot,Korea_Republic_South_M,Korea_Republic_South_F,Korea_Republic_South_P,Lebanon_M,Lebanon_F,Lebanon_P,Malaysia_M,Malaysia_F,Malaysia_P,Malta_M,Malta_F,Malta_P,Netherlands_M,Netherlands_F,Netherlands_P,New_Zealand_M,New_Zealand_F,New_Zealand_P,Philippines_M,Philippines_F,Philippines_P,Poland_M,Poland_F,Poland_P,Singapore_M,Singapore_F,Singapore_P,South_Africa_M,South_Africa_F,South_Africa_P,South_Eastern_Europe_nfd_M,South_Eastern_Europe_nfd_F,South_Eastern_Europe_nfd_P,Sri_Lanka_M,Sri_Lanka_F,Sri_Lanka_P,Thailand_M,Thailand_F,Thailand_P,Turkey_M,Turkey_F,Turkey_P,UK_Channel_Islands_Isle_Man_M,UK_Channel_Islands_Isle_Man_F,UK_Channel_Islands_Isle_Man_P,United_States_America_M,United_States_America_F,United_States_America_P,Vietnam_M,Vietnam_F,Vietnam_P,Born_elsewhere_M,Born_elsewhere_F,Born_elsewhere_P,Country_birth_not_stated_M,Country_birth_not_stated_F,Country_birth_not_stated_P,Tot_M,Tot_F,Tot_P
1012,14455,15991,30446,0,0,0,0,0,0,3,11,14,45,46,91,0,0,0,6,4,10,14,14,28,3,0,3,18,15,33,13,13,26,4,12,16,55,69,124,10,6,16,3,0,3,21,16,37,20,21,41,4,7,11,6,6,12,12,8,20,8,18,26,0,3,3,16,25,41,138,130,268,34,61,95,3,11,14,6,10,16,27,33,60,3,3,6,41,49,90,8,9,17,5,0,5,238,199,437,16,26,42,7,8,15,157,149,306,845,780,1625,16244,17753,33997
1013,7720,8542,16262,0,0,0,0,0,0,12,12,24,13,12,25,10,8,18,13,7,20,3,7,10,0,0,0,37,42,79,6,3,9,7,4,11,15,14,29,7,6,13,0,4,4,22,22,44,34,16,50,0,3,3,0,0,0,5,0,5,5,6,11,15,10,25,31,32,63,96,110,206,14,32,46,3,9,12,3,4,7,27,14,41,7,8,15,5,0,5,0,15,15,4,0,4,405,416,821,19,18,37,4,3,7,97,102,199,664,716,1380,9303,10197,19500
1014,9378,9480,18858,0,0,0,3,9,12,12,5,17,21,25,46,8,3,11,11,3,14,5,12,17,4,0,4,27,28,55,21,12,33,5,4,9,30,20,50,3,3,6,3,3,6,12,5,17,19,14,33,6,0,6,6,8,14,18,0,18,5,10,15,0,5,5,20,21,41,102,86,188,18,46,64,9,9,18,3,4,7,4,7,11,3,0,3,4,0,4,9,19,28,3,3,6,282,244,526,13,20,33,27,3,30,161,146,307,506,467,973,10761,10724,21485
1015,7965,8530,16495,0,0,0,0,0,0,7,5,12,11,12,23,3,0,3,5,0,5,7,4,11,0,0,0,20,15,35,6,0,6,7,3,10,11,16,27,3,3,6,0,0,0,7,5,12,5,3,8,3,3,6,0,4,4,0,0,0,3,9,12,4,0,4,21,22,43,57,58,115,3,48,51,3,3,6,5,4,9,6,9,15,0,3,3,5,3,8,3,3,6,0,0,0,160,188,348,10,13,23,4,6,10,67,52,119,454,471,925,8865,9495,18360
1016,6346,6613,12959,3,0,3,0,0,0,3,0,3,20,23,43,3,0,3,3,5,8,69,59,128,3,3,6,16,15,31,0,3,3,3,4,7,391,339,730,0,0,0,0,0,0,3,8,11,472,499,971,0,0,0,3,7,10,3,5,8,3,7,10,0,3,3,10,6,16,175,185,360,42,94,136,3,3,6,3,0,3,31,34,65,3,0,3,16,16,32,8,18,26,57,49,106,110,96,206,12,19,31,0,4,4,321,269,590,750,630,1380,8885,9016,17901
1017,7213,7369,14582,0,0,0,0,0,0,0,7,7,3,5,8,3,0,3,0,0,0,6,5,11,0,5,5,26,33,59,0,4,4,0,3,3,10,12,22,0,4,4,0,0,0,5,3,8,3,0,3,0,0,0,0,3,3,0,0,0,5,3,8,4,0,4,16,10,26,50,35,85,10,32,42,3,7,10,0,3,3,10,4,14,0,4,4,3,0,3,5,11,16,0,0,0,204,220,424,5,5,10,0,0,0,31,26,57,373,396,769,7988,8209,16197
1018,11852,12832,24684,3,0,3,0,3,3,14,22,36,61,49,110,3,3,6,3,0,3,12,17,29,0,0,0,44,54,98,3,3,6,12,12,24,31,16,47,14,12,26,0,0,0,18,7,25,79,78,157,7,21,28,4,6,10,0,0,0,13,10,23,3,0,3,26,29,55,142,142,284,15,75,90,3,7,10,3,6,9,22,33,55,3,3,6,13,8,21,6,21,27,0,0,0,314,352,666,42,38,80,8,11,19,192,178,370,624,649,1273,13589,14697,28286
1019,5230,5136,10366,0,3,3,4,4,8,5,5,10,23,12,35,10,3,13,0,0,0,9,4,13,4,3,7,17,25,42,8,3,11,8,4,12,16,11,27,9,5,14,10,3,13,14,8,22,10,16,26,0,0,0,5,3,8,9,3,12,9,9,18,0,5,5,15,16,31,50,50,100,18,36,54,6,5,11,3,4,7,9,10,19,6,0,6,3,4,7,0,6,6,3,3,6,200,187,387,12,8,20,13,3,16,89,56,145,401,368,769,6228,6021,12249
1020,8843,9151,17994,4,0,4,4,3,7,17,16,33,10,13,23,13,8,21,3,7,10,19,22,41,0,4,4,47,40,87,9,5,14,3,3,6,13,21,34,9,8,17,0,0,0,22,24,46,23,19,42,0,0,0,7,13,20,7,6,13,8,14,22,14,10,24,60,56,116,268,290,558,13,48,61,4,13,17,0,4,4,53,70,123,4,4,8,5,6,11,5,13,18,0,0,0,462,488,950,38,45,83,5,0,5,251,236,487,454,416,870,10697,11076,21773
1021,5245,4935,10180,0,0,0,0,0,0,0,5,5,10,10,20,5,0,5,0,5,5,5,3,8,0,3,3,12,3,15,3,3,6,0,3,3,16,9,25,4,0,4,0,0,0,13,7,20,5,0,5,0,3,3,3,3,6,5,3,8,3,8,11,0,4,4,13,10,23,99,78,177,17,26,43,5,0,5,0,0,0,24,20,44,0,0,0,7,4,11,4,10,14,3,3,6,119,89,208,6,9,15,8,0,8,84,65,149,406,346,752,6124,5667,11791
1022,9520,10126,19646,0,0,0,0,0,0,29,34,63,10,26,36,27,23,50,11,3,14,8,5,13,0,6,6,71,88,159,22,14,36,8,10,18,25,11,36,3,3,6,3,0,3,31,38,69,44,38,82,8,13,21,10,16,26,3,3,6,20,16,36,21,24,45,48,62,110,176,183,359,22,51,73,11,11,22,3,5,8,53,53,106,9,8,17,3,4,7,13,26,39,5,3,8,760,804,1564,64,57,121,5,5,10,166,213,379,963,916,1879,12175,12898,25073
1023,166170,173472,339642,109,103,212,37,49,86,260,286,546,589,756,1345,194,168,362,95,74,169,116,153,269,504,488,992,807,942,1749,279,306,585,145,171,316,710,594,1304,141,177,318,40,36,76,329,255,584,648,548,1196,52,117,169,298,304,602,31,29,60,391,475,866,80,87,167,454,436,890,2012,1926,3938,310,1042,1352,261,386,647,82,104,186,588,563,1151,180,162,342,158,151,309,88,274,362,43,33,76,5955,5763,11718,476,506,982,116,158,274,3111,3087,6198,9571,9160,18731,195430,203341,398771
1024,13368,13748,27116,0,0,0,6,0,6,10,25,35,39,36,75,15,8,23,14,8,22,23,13,36,5,5,10,73,95,168,14,8,22,7,5,12,34,27,61,13,15,28,3,3,6,27,21,48,33,25,58,4,10,14,14,3,17,8,5,13,10,10,20,18,15,33,59,70,129,199,199,398,31,100,131,8,11,19,11,4,15,21,36,57,5,5,10,9,12,21,7,20,27,0,0,0,863,891,1754,36,29,65,20,10,30,257,197,454,1250,1155,2405,16514,16824,33338
1025,15038,16004,31042,0,3,3,0,0,0,9,17,26,48,57,105,16,15,31,18,14,32,16,22,38,0,6,6,38,63,101,18,14,32,13,14,27,70,67,137,10,18,28,12,5,17,32,13,45,49,47,96,3,5,8,15,16,31,3,3,6,12,14,26,4,4,8,40,49,89,189,184,373,48,88,136,13,31,44,7,12,19,59,62,121,13,4,17,15,14,29,18,21,39,7,11,18,360,372,732,30,27,57,5,5,10,321,335,656,1189,1094,2283,17738,18730,36468
1026,4656,4938,9594,0,0,0,3,0,3,0,5,5,8,8,16,0,0,0,4,0,4,6,5,11,0,0,0,7,13,20,0,0,0,3,0,3,9,11,20,4,0,4,7,5,12,10,9,19,3,0,3,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,11,12,23,37,25,62,12,27,39,3,5,8,0,0,0,8,12,20,0,0,0,0,7,7,3,3,6,0,0,0,81,76,157,7,19,26,3,0,3,31,34,65,392,407,799,5308,5629,10937
1027,16254,18225,34479,0,0,0,0,0,0,28,32,60,36,30,66,26,8,34,16,10,26,24,17,41,0,5,5,94,96,190,4,3,7,10,17,27,56,46,102,6,12,18,0,0,0,54,47,101,52,27,79,7,10,17,0,12,12,0,5,5,20,25,45,21,25,46,87,101,188,313,355,668,22,88,110,14,17,31,6,11,17,77,84,161,8,7,15,8,5,13,11,28,39,5,5,10,1151,1304,2455,65,47,112,10,15,25,252,271,523,1012,984,1996,19749,21974,41723
1028,7145,6862,14007,0,0,0,0,0,0,5,4,9,15,18,33,0,0,0,0,0,0,6,4,10,0,3,3,19,9,28,3,0,3,3,7,10,19,11,30,3,6,9,0,0,0,13,11,24,4,0,4,3,0,3,5,6,11,0,3,3,0,8,8,3,4,7,18,12,30,231,188,419,22,61,83,0,3,3,0,4,4,60,52,112,4,0,4,8,5,13,5,10,15,0,3,3,163,171,334,16,15,31,7,8,15,75,73,148,397,322,719,8252,7883,16135
1029,4929,5314,10243,0,3,3,0,0,0,4,13,17,8,7,15,23,7,30,4,3,7,9,0,9,4,0,4,37,62,99,21,11,32,0,0,0,5,4,9,4,3,7,0,0,0,10,14,24,24,18,42,0,3,3,3,3,6,0,0,0,0,7,7,31,16,47,29,38,67,64,83,147,3,25,28,7,3,10,0,4,4,12,12,24,12,0,12,0,0,0,0,0,0,0,0,0,375,408,783,8,18,26,0,0,0,107,88,195,359,350,709,6092,6517,12609
1030,1156022,1184450,2340472,3317,3466,6783,4876,5886,10762,3831,4299,8130,65161,82266,147427,7113,7315,14428,8777,8112,16889,13821,15981,29802,5643,5718,11361,8561,9482,18043,13671,14707,28378,17402,19498,36900,47454,39589,87043,11327,13479,24806,14541,14234,28775,9161,7653,16814,20713,19775,40488,3542,7110,10652,18393,21451,39844,28130,26580,54710,11108,13062,24170,6386,6355,12741,4596,4253,8849,39853,39125,78978,25409,36049,61458,5046,6596,11642,4622,5394,10016,15801,16346,32147,3109,3221,6330,10954,10987,21941,5186,9587,14773,5996,5730,11726,84901,76526,161427,9273,9605,18878,31717,37854,69571,138648,137297,275945,121861,113564,235425,1985922,2042602,4028524
1031,16600,17711,34311,0,0,0,0,0,0,5,17,22,28,28,56,0,4,4,4,4,8,3,6,9,0,0,0,30,30,60,5,5,10,8,9,17,41,31,72,10,5,15,0,4,4,17,19,36,21,7,28,4,4,8,30,12,42,10,3,13,10,23,33,9,3,12,23,29,52,124,121,245,58,86,144,6,6,12,20,29,49,39,37,76,8,3,11,11,13,24,5,15,20,3,0,3,307,290,597,35,39,74,4,4,8,125,117,242,1164,1254,2418,18767,19968,38735
1032,10583,11611,22194,0,0,0,4,0,4,3,4,7,11,19,30,4,3,7,5,13,18,5,4,9,0,0,0,31,31,62,6,3,9,6,13,19,24,23,47,8,8,16,3,4,7,13,10,23,11,6,17,0,9,9,3,3,6,5,4,9,3,11,14,11,6,17,53,41,94,116,105,221,16,59,75,6,6,12,3,3,6,21,15,36,3,3,6,6,10,16,3,14,17,0,0,0,328,365,693,20,18,38,0,3,3,110,113,223,699,758,1457,12123,13298,25421
1033,5540,6073,11613,0,0,0,0,0,0,4,4,8,6,16,22,8,8,16,5,4,9,0,0,0,6,0,6,38,36,74,7,3,10,3,4,7,10,7,17,7,0,7,0,0,0,11,14,25,52,29,81,0,5,5,0,3,3,3,0,3,6,6,12,19,14,33,22,29,51,81,82,163,3,26,29,6,8,14,3,5,8,13,16,29,5,9,14,0,0,0,10,15,25,0,0,0,379,423,802,22,21,43,3,8,11,83,95,178,387,444,831,6742,7407,14149
1034,21874,23627,45501,3,4,7,0,3,3,29,24,53,121,133,254,9,14,23,44,37,81,19,27,46,0,0,0,59,72,131,14,17,31,21,32,53,133,138,271,5,16,21,14,12,26,42,30,72,27,24,51,5,12,17,18,25,43,0,7,7,39,46,85,3,8,11,46,66,112,196,171,367,41,84,125,12,13,25,11,10,21,99,82,181,8,8,16,44,41,85,6,22,28,5,0,5,461,438,899,46,32,78,13,18,31,498,501,999,1106,1178,2284,25071,26972,52043
1035,99559,101801,201360,205,207,412,22,37,59,195,252,447,1495,1174,2669,629,588,1217,108,83,191,98,138,236,1986,2013,3999,882,1028,1910,483,537,1020,111,124,235,546,380,926,156,192,348,63,58,121,309,278,587,1713,1664,3377,49,120,169,112,139,251,315,311,626,162,203,365,358,336,694,557,595,1152,1342,1366,2708,279,834,1113,231,318,549,55,86,141,358,348,706,369,314,683,122,137,259,194,390,584,390,348,738,7565,8298,15863,334,408,742,359,394,753,4681,4639,9320,6379,6035,12414,132771,136173,268944
