region_id,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
1024,77,92,64,34,9,0,313,7,39,60,79,76,27,11,7,306,98,399,436,405,335,176,75,20,1944,88,281,457,474,369,222,96,18,2005,44,53,78,118,112,66,26,3,500,588,1073,989,1017,791,458,249,75,5240,122,107,91,86,51,26,5,5,493,754,1233,1158,1221,954,550,280,83,6233,25,31,50,102,88,68,43,10,417,610,484,469,507,406,389,388,190,3443,1585,2501,2707,2880,2292,1466,902,328,14661
1025,165,132,131,37,20,0,602,3,57,84,95,87,31,17,0,374,212,830,681,506,448,175,73,24,2949,126,373,473,425,386,185,78,23,2069,52,74,102,101,95,57,21,9,511,676,1257,1043,962,609,319,172,53,5091,134,125,84,66,65,14,4,0,492,862,1456,1229,1129,769,390,197,62,6094,24,30,58,81,81,61,25,11,371,461,367,423,383,388,386,334,143,2885,1697,3221,3113,2751,2290,1265,744,263,15344
1026,29,15,16,0,0,0,82,0,12,15,21,9,3,0,0,60,37,166,152,93,71,27,14,3,563,24,79,89,83,87,33,20,3,418,13,16,24,34,26,18,5,0,136,162,324,354,341,192,102,57,14,1546,37,30,25,16,11,7,7,0,133,212,370,403,391,229,127,69,14,1815,8,12,16,33,22,12,3,3,109,162,103,121,141,126,150,153,63,1019,443,764,825,777,560,352,259,86,4066
1027,156,150,117,64,27,3,597,3,43,102,121,110,62,17,4,462,104,633,809,651,500,344,168,58,3267,87,348,610,675,539,403,236,48,2946,68,73,102,140,167,130,58,21,759,542,1006,1160,1379,1033,807,486,135,6548,126,105,86,112,72,36,18,3,558,736,1184,1348,1631,1272,973,562,159,7865,18,31,68,117,128,115,73,24,574,383,210,255,419,463,606,785,467,3588,1334,2526,3348,3764,3129,2567,1868,763,19299
1028,48,37,15,7,0,0,138,3,28,29,21,15,6,0,0,102,92,344,207,168,101,30,14,7,963,55,150,207,178,117,36,12,7,762,26,28,44,65,35,12,7,0,217,397,777,690,560,300,111,57,6,2898,62,57,49,39,20,12,3,0,242,485,862,783,664,355,135,67,6,3357,15,15,22,29,24,7,7,7,126,184,139,162,147,133,108,92,24,989,837,1566,1458,1244,760,329,192,51,6437
1029,16,16,22,7,6,0,72,4,13,16,15,21,11,0,0,80,7,76,112,90,98,49,17,13,462,16,59,111,161,143,91,32,17,630,21,23,34,32,40,37,10,4,201,178,322,403,412,355,314,174,33,2191,41,22,44,32,19,8,3,0,169,240,367,481,476,414,359,187,37,2561,11,16,18,27,36,33,18,7,166,101,72,109,146,169,227,258,115,1197,379,608,863,931,903,777,518,189,5168
1030,52697,38820,24636,9615,2790,631,193687,1006,11783,14145,12243,9534,3083,894,196,52884,47821,185139,142311,98560,62849,25664,10454,3158,575956,26993,67353,71762,57870,40041,19878,9031,2968,295896,4047,7777,11242,12153,10319,5520,2432,957,54447,41091,80350,81301,75019,53000,30634,15610,4938,381943,6114,7733,7204,6301,4052,1608,556,190,33758,51252,95860,99747,93473,67371,37762,18598,6085,470148,4567,10249,11673,13670,12308,8015,4859,2040,67381,48255,52325,43854,40807,36281,30461,27634,17730,297347,183847,483254,436189,355443,253020,134478,74260,32808,1953299
1031,92,82,78,33,12,3,385,5,71,87,92,81,19,8,0,363,164,631,578,454,409,174,88,28,2526,110,330,429,464,327,222,98,26,2006,55,67,87,116,92,73,17,8,515,753,1234,1119,1116,803,471,203,41,5740,161,136,127,77,65,19,8,0,593,969,1437,1333,1309,960,563,228,49,6848,36,34,47,85,103,80,36,11,432,515,356,430,467,436,471,506,271,3452,1803,2940,2996,2953,2394,1562,976,388,16012
1032,28,24,34,12,7,4,128,0,13,30,59,55,14,6,0,177,41,147,209,208,243,124,58,18,1048,50,139,221,258,218,164,78,17,1145,35,49,69,112,75,56,26,10,432,362,601,686,792,552,404,193,52,3642,101,91,74,66,49,22,5,0,408,498,741,829,970,676,482,224,62,4482,19,28,35,59,73,49,31,13,307,292,160,208,300,339,378,516,319,2512,903,1244,1560,1878,1638,1223,920,433,9799
1033,19,27,32,36,9,3,139,3,14,16,33,44,14,6,0,130,18,110,180,175,184,129,62,18,876,26,74,135,178,196,147,76,11,843,22,16,34,65,42,39,17,6,241,145,267,386,497,402,354,218,50,2319,35,27,40,38,27,14,6,0,187,202,310,460,600,471,407,241,56,2747,8,12,5,35,46,42,26,7,181,124,74,122,156,180,268,304,183,1411,381,607,937,1204,1153,1043,724,278,6327
1034,267,256,176,81,24,4,999,6,108,150,147,113,36,19,0,579,402,1426,1094,709,558,231,96,27,4543,157,490,604,614,490,223,113,47,2738,93,121,111,146,143,73,30,10,727,1246,1764,1500,1497,1017,448,230,75,7777,212,191,136,105,53,21,6,3,727,1551,2076,1747,1748,1213,542,266,88,9231,34,61,83,111,138,68,47,23,565,601,339,365,470,478,447,496,253,3449,2764,4678,4310,4055,3166,1628,1061,442,22104
1035,1676,1621,1278,463,113,29,7021,82,609,644,766,718,172,49,6,3046,2083,6142,5436,4096,2909,1254,461,129,22510,1436,3002,4201,3739,2778,1282,537,156,17131,347,542,833,979,803,457,192,54,4207,4210,7947,8278,8510,5829,3382,1885,507,40548,679,691,556,529,323,164,59,10,3011,5236,9180,9667,10018,6955,4003,2136,571,47766,215,301,457,650,596,420,204,69,2912,2849,1986,2202,2650,2787,2755,3002,1244,19475,12067,22895,24283,23540,18021,10349,6502,2204,119861
