region_id,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
1000,13245,16404,33073,47427,56456,44933,13266,2817,317,227938,344,566,1292,2435,3402,3859,2568,711,105,15282,26,146,330,281,229,79,17,3,0,1111,515,562,1227,1883,2278,1220,235,27,0,7947,16,37,139,310,275,126,15,0,3,921,84,147,638,1152,1112,678,100,14,0,3925,165,278,588,974,1065,574,139,19,0,3802,4511,2426,3551,5191,6044,3610,564,49,9,25955,3865,2092,2697,3349,4038,2410,434,41,4,18930,73,149,459,966,1252,893,219,23,0,4034,91,143,276,396,424,290,49,3,0,1672,108,372,845,1186,1155,533,81,12,3,4295,211,260,482,713,712,467,82,8,0,2935,241,634,1726,2410,2331,1535,323,21,3,9224,119,262,771,1350,1726,1043,171,14,0,5456,164,490,2061,3517,3430,1707,152,13,0,11534,246,933,3580,6330,8008,5217,622,39,0,24975,774,2003,4793,8695,13222,8637,1051,45,7,39227,199,223,382,582,564,375,78,9,0,2412,503,660,1084,1479,1367,869,166,16,0,6144
1001,1411,2379,4287,4262,4204,3094,611,70,9,20327,0,11,11,11,27,22,16,4,3,105,0,0,3,3,3,0,0,0,0,9,76,79,185,240,286,127,15,0,0,1008,0,0,6,16,10,6,0,0,0,38,7,30,80,113,109,56,10,3,0,408,16,29,52,92,72,46,8,0,0,315,550,471,522,514,480,298,40,4,0,2879,449,343,293,240,245,160,19,0,0,1749,8,25,56,86,109,78,13,3,0,378,12,26,57,49,39,14,6,0,0,203,11,48,145,130,108,47,3,0,0,492,19,31,55,49,54,43,3,0,0,254,23,80,191,185,163,108,26,0,0,776,12,33,80,126,142,104,13,0,0,510,46,132,312,437,440,237,17,0,0,1621,27,142,446,524,638,367,38,3,0,2185,69,371,858,943,1155,745,66,3,0,4210,34,31,38,35,29,20,0,0,0,187,49,107,132,139,141,86,10,3,0,667
1002,355,558,846,851,1090,828,175,32,0,4735,6,9,6,15,12,13,20,4,0,85,3,0,0,3,0,0,0,0,0,6,12,8,7,10,13,8,4,0,0,62,0,0,0,3,3,3,0,0,0,9,4,8,12,17,9,5,3,0,0,58,7,13,8,16,14,3,0,0,0,61,127,149,103,108,98,66,14,0,0,665,137,108,65,48,66,50,6,0,0,480,0,0,5,10,7,9,5,0,0,36,3,9,12,9,4,3,3,0,0,43,6,18,41,26,26,26,0,0,0,143,5,12,17,13,8,9,3,0,3,70,9,48,51,52,59,39,7,0,0,265,0,15,24,25,24,21,0,0,0,109,0,15,32,45,59,29,4,0,0,184,16,57,185,248,438,240,27,0,0,1211,38,101,165,204,278,180,18,4,0,988,6,17,3,12,9,3,3,0,0,53,25,24,29,31,31,20,3,3,0,166
1003,312,374,758,1029,1200,957,183,25,8,4846,0,0,8,5,7,14,8,0,0,42,0,0,0,0,3,0,0,0,0,3,8,11,22,32,42,23,3,0,0,141,0,0,3,4,3,3,0,0,0,13,3,6,17,15,25,22,3,0,0,91,0,5,13,17,16,10,0,0,0,61,157,113,89,136,166,120,17,0,0,798,102,71,104,113,115,69,14,0,0,588,5,0,4,18,20,9,4,0,0,60,3,3,11,10,11,6,0,0,0,44,3,8,20,27,36,23,3,3,0,123,5,7,21,23,26,19,5,0,0,106,5,17,50,68,74,42,8,3,0,267,3,11,23,49,46,19,3,0,0,154,0,6,34,82,64,42,3,0,0,231,6,24,73,168,231,149,18,3,0,672,9,44,147,244,377,244,27,3,0,1095,5,5,13,15,15,6,3,0,0,62,16,16,27,55,33,25,0,0,0,172
1004,195,184,412,567,589,568,134,14,3,2666,0,0,3,3,7,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,7,5,7,17,22,18,0,0,0,76,0,0,0,3,3,3,0,0,0,9,5,3,9,16,23,9,0,0,0,65,0,0,6,6,6,8,5,0,0,31,93,43,65,96,134,71,18,0,0,520,54,37,64,79,92,48,11,0,0,385,0,0,0,10,8,8,4,0,0,30,0,0,6,7,11,4,0,0,0,28,0,5,15,17,23,11,0,0,0,71,3,9,9,13,11,17,6,3,0,71,0,3,21,28,21,28,10,0,0,111,3,3,23,18,15,17,0,4,0,83,0,7,17,22,35,23,4,0,0,108,3,4,42,72,97,64,11,0,0,293,13,24,57,110,181,136,13,0,0,534,0,7,6,6,6,8,0,0,0,33,8,7,17,21,23,15,0,0,0,91
1005,514,955,1544,1609,1608,1156,260,40,0,7686,4,6,6,9,7,13,16,3,0,64,0,3,3,3,0,0,3,0,0,12,31,44,69,76,118,60,3,0,0,401,0,4,38,32,23,14,0,0,0,111,4,3,19,24,31,19,4,0,0,104,7,13,17,28,9,6,0,0,0,80,197,203,193,165,164,108,14,0,0,1044,171,163,92,98,101,43,10,3,0,681,4,13,18,22,34,17,0,3,0,111,8,31,37,24,13,3,0,0,0,116,4,10,31,34,39,18,3,0,0,139,4,11,15,26,18,10,6,3,0,93,17,42,68,59,47,33,7,0,0,273,7,25,38,48,47,28,0,0,0,193,8,31,103,140,120,85,9,0,0,496,17,85,193,326,361,216,17,3,0,1218,28,154,269,306,376,267,30,0,0,1430,7,14,13,11,8,8,0,0,0,61,15,26,49,54,45,27,4,3,0,223
1006,478,616,1134,1639,1924,1457,513,81,11,7853,7,3,10,11,21,19,12,3,5,91,0,3,4,3,0,3,3,0,0,16,15,21,34,84,110,61,7,3,0,335,0,3,3,10,9,3,0,0,0,28,4,4,30,50,43,31,9,3,0,174,0,11,26,44,50,35,11,3,0,180,146,111,159,207,273,163,58,3,0,1120,179,118,99,132,128,80,16,0,0,752,0,5,26,36,44,31,3,0,0,145,5,5,14,21,21,4,3,3,0,76,4,14,38,40,42,25,14,0,0,177,12,15,28,42,40,32,3,0,0,172,10,23,59,136,104,69,31,0,0,432,3,9,26,58,59,48,10,0,0,213,0,3,43,73,82,34,3,0,0,238,10,33,77,229,337,226,54,6,0,972,31,104,149,280,469,376,55,3,0,1467,5,7,7,30,21,16,9,0,0,95,19,37,48,74,62,27,7,0,0,274
1007,254,324,663,730,928,649,100,9,0,3657,0,3,0,4,3,3,3,3,0,19,0,8,15,8,7,7,0,0,0,45,3,4,5,7,12,12,0,0,0,43,0,3,11,8,14,3,0,0,0,39,0,0,4,9,15,7,0,0,0,35,0,3,5,6,7,3,0,0,0,24,85,70,98,93,120,62,11,3,0,542,91,49,65,75,99,47,14,0,0,440,0,0,5,7,18,9,0,0,0,39,3,11,3,5,0,3,0,0,0,25,4,8,7,23,23,7,3,0,0,75,3,5,6,7,7,3,3,0,0,34,3,9,12,15,25,14,10,0,0,88,3,4,21,21,57,20,3,0,0,129,0,7,33,78,78,36,3,0,0,235,6,26,92,110,110,64,6,0,0,414,17,69,136,186,313,162,21,3,0,907,3,0,6,7,4,4,4,0,0,28,6,20,22,28,24,14,0,0,0,114
1008,180,158,342,627,716,522,97,20,0,2662,3,0,4,14,0,15,9,4,0,49,0,0,0,3,0,0,0,0,0,3,0,5,9,17,28,5,3,0,0,67,0,0,10,20,15,3,0,0,0,48,0,0,4,26,19,9,3,0,0,61,0,0,0,16,3,5,3,0,0,27,57,25,45,78,129,69,5,0,0,408,62,18,29,43,65,27,3,0,0,247,0,0,3,4,17,6,3,0,0,33,3,0,0,3,9,5,3,0,0,23,0,5,11,32,12,6,3,0,0,69,4,3,7,21,19,7,0,0,0,61,0,5,15,26,24,24,3,0,0,97,3,3,14,21,19,22,3,0,0,85,0,5,17,30,41,10,3,0,0,106,0,8,35,85,124,69,7,0,0,328,16,23,58,154,244,128,11,0,0,634,0,0,4,9,9,6,0,0,0,28,8,10,13,31,26,16,3,0,0,107
1009,4093,6203,12368,15295,15724,10593,2180,222,30,66708,6,11,21,34,45,34,22,3,0,176,0,7,14,14,7,11,0,0,0,53,136,200,477,747,766,418,52,7,0,2803,6,17,47,63,57,36,3,0,0,229,35,71,266,379,368,223,43,0,0,1385,33,90,282,403,397,231,38,0,6,1480,1583,1332,1473,1766,2074,1082,163,13,0,9486,1632,896,728,846,836,421,50,8,0,5417,9,49,136,234,321,176,31,0,0,956,63,100,175,194,217,131,19,4,0,903,42,233,552,615,569,306,27,5,0,2349,91,119,225,262,279,142,34,5,0,1157,88,278,738,844,728,476,108,11,0,3271,49,217,462,561,618,325,49,0,0,2281,40,146,787,980,886,448,43,0,0,3330,106,361,1134,1518,1910,1177,139,4,0,6349,294,987,2296,3369,4523,2776,343,15,0,14603,83,126,151,218,167,90,24,3,0,862,165,300,466,608,472,331,42,4,0,2388
1010,302,477,969,873,883,593,82,9,0,4188,0,0,11,11,8,7,3,0,0,40,3,12,21,16,6,0,0,0,0,58,12,17,32,43,41,19,6,0,0,170,0,0,3,9,5,3,0,0,0,20,3,4,11,11,18,6,0,0,0,53,0,7,13,12,7,3,0,0,0,42,119,86,133,130,116,57,7,0,0,648,116,109,115,129,120,43,4,3,0,639,0,3,16,7,12,7,0,0,0,45,0,3,8,3,5,3,0,0,0,22,3,12,25,27,14,3,0,0,0,84,6,15,23,13,9,6,0,0,0,72,5,14,25,30,24,14,3,0,0,115,3,17,26,32,28,24,3,0,0,133,0,11,30,40,37,13,0,0,0,131,3,14,63,71,61,69,3,0,0,284,18,51,134,180,242,131,8,3,0,767,0,5,9,8,7,7,0,0,0,36,16,25,42,38,30,13,3,0,0,167
1011,949,1060,2262,2892,3144,2539,383,59,3,13291,0,20,46,66,69,48,17,3,0,269,0,0,3,3,3,0,0,0,0,9,19,15,39,57,78,59,7,3,0,277,3,0,7,5,15,7,0,0,0,37,4,23,60,69,94,52,6,0,0,308,3,13,37,47,52,31,4,0,0,187,382,245,335,351,458,288,28,4,0,2091,371,232,204,264,300,157,18,3,0,1549,14,8,19,42,48,34,7,3,0,175,10,19,33,42,21,12,4,0,0,141,9,23,68,85,111,47,5,0,0,348,14,17,46,61,65,45,4,3,0,255,11,48,105,167,157,82,19,0,0,589,10,25,60,100,115,70,6,0,0,386,5,28,150,223,223,112,4,0,0,745,21,50,220,400,502,299,42,0,0,1534,60,158,420,668,1061,646,60,4,0,3077,21,21,28,28,53,15,0,0,0,166,33,47,81,102,114,64,12,3,0,456
1012,651,792,1610,1693,1740,1213,301,44,6,8050,0,3,12,9,17,12,7,3,0,63,0,3,3,4,4,0,0,0,0,14,22,15,35,45,52,30,3,0,0,202,3,3,13,14,23,8,3,0,0,67,3,8,31,39,38,19,3,0,0,141,3,17,28,40,28,23,9,0,0,148,242,148,184,200,240,119,22,7,0,1162,196,120,124,116,138,101,18,3,0,816,4,7,21,25,50,24,3,0,0,134,6,9,24,17,17,11,0,0,0,84,12,30,58,65,50,21,3,0,0,239,8,18,26,26,26,15,3,3,0,125,16,54,111,80,73,39,8,0,0,381,12,14,28,49,59,33,0,0,0,195,9,31,121,180,145,58,8,0,0,552,7,61,260,288,266,182,28,0,0,1092,38,173,411,434,541,316,36,3,0,1952,7,14,41,22,14,17,0,0,0,115,23,43,68,60,62,41,15,0,0,312
1013,195,212,430,578,743,584,154,20,4,2920,0,0,0,3,11,5,6,0,0,25,0,0,0,3,0,0,0,0,0,3,4,0,15,8,21,10,4,0,0,62,0,0,3,6,15,3,0,0,0,27,3,3,8,22,16,7,0,0,0,59,0,0,4,6,0,6,0,0,0,16,90,61,62,110,122,101,13,0,0,559,102,36,48,62,101,39,10,0,0,398,0,3,3,6,13,12,3,4,0,44,5,3,3,3,4,5,3,0,0,26,0,4,10,15,20,14,0,0,0,63,3,3,15,16,19,22,3,0,0,81,0,6,13,29,25,25,3,0,0,101,0,3,18,15,31,19,3,0,0,89,0,3,18,34,44,22,7,0,0,128,0,7,37,73,105,87,6,0,0,315,12,47,84,144,278,173,16,0,0,754,5,0,9,12,9,6,0,0,0,41,8,9,19,32,27,25,6,0,0,126
