region_id,A_0_4_y_Indigenous_M,A_0_4_y_Indigenous_F,A_0_4_y_Indigenous_P,A_0_4_y_Non_Indigenous_M,A_0_4_y_Non_Indigenous_F,A_0_4_y_Non_Indigenous_P,A_0_4_y_Indig_stat_ns_M,A_0_4_y_Indig_stat_ns_F,A_0_4_y_Indig_stat_ns_P,A_0_4_y_Tot_M,A_0_4_y_Tot_F,A_0_4_y_Tot_P,A_5_9_y_Indigenous_M,A_5_9_y_Indigenous_F,A_5_9_y_Indigenous_P,A_5_9_y_Non_Indigenous_M,A_5_9_y_Non_Indigenous_F,A_5_9_y_Non_Indigenous_P,A_5_9_y_Indig_stat_ns_M,A_5_9_y_Indig_stat_ns_F,A_5_9_y_Indig_stat_ns_P,A_5_9_y_Tot_M,A_5_9_y_Tot_F,A_5_9_y_Tot_P,A_10_14_y_Indigenous_M,A_10_14_y_Indigenous_F,A_10_14_y_Indigenous_P,A_10_14_y_Non_Indig_M,A_10_14_y_Non_Indig_F,A_10_14_y_Non_Indig_P,A_10_14_y_Indig_stat_ns_M,A_10_14_y_Indig_stat_ns_F,A_10_14_y_Indig_stat_ns_P,A_10_14_y_Tot_M,A_10_14_y_Tot_F,A_10_14_y_Tot_P,A_15_19_y_Indigenous_M,A_15_19_y_Indigenous_F,A_15_19_y_Indigenous_P,A_15_19_y_Non_Indig_M,A_15_19_y_Non_Indig_F,A_15_19_y_Non_Indig_P,A_15_19_y_Indig_stat_ns_M,A_15_19_y_Indig_stat_ns_F,A_15_19_y_Indig_stat_ns_P,A_15_19_y_Tot_M,A_15_19_y_Tot_F,A_15_19_y_Tot_P,A_20_24_y_Indigenous_M,A_20_24_y_Indigenous_F,A_20_24_y_Indigenous_P,A_20_24_y_Non_Indig_M,A_20_24_y_Non_Indig_F,A_20_24_y_Non_Indig_P,A_20_24_y_Indig_stat_ns_M,A_20_24_y_Indig_stat_ns_F,A_20_24_y_Indig_stat_ns_P,A_20_24_y_Tot_M,A_20_24_y_Tot_F,A_20_24_y_Tot_P,A_25_29_y_Indigenous_M,A_25_29_y_Indigenous_F,A_25_29_y_Indigenous_P,A_25_29_y_Non_Indig_M,A_25_29_y_Non_Indig_F,A_25_29_y_Non_Indig_P,A_25_29_y_Indig_stat_ns_M,A_25_29_y_Indig_stat_ns_F,A_25_29_y_Indig_stat_ns_P,A_25_29_y_Tot_M,A_25_29_y_Tot_F,A_25_29_y_Tot_P,A_30_34_y_Indigenous_M,A_30_34_y_Indigenous_F,A_30_34_y_Indigenous_P,A_30_34_y_Non_Indig_M,A_30_34_y_Non_Indig_F,A_30_34_y_Non_Indig_P,A_30_34_y_Indig_stat_ns_M,A_30_34_y_Indig_stat_ns_F,A_30_34_y_Indig_stat_ns_P,A_30_34_y_Tot_M,A_30_34_y_Tot_F,A_30_34_y_Tot_P,A_35_39_y_Indigenous_M,A_35_39_y_Indigenous_F,A_35_39_y_Indigenous_P,A_35_39_y_Non_Indig_M,A_35_39_y_Non_Indig_F,A_35_39_y_Non_Indig_P,A_35_39_y_Indig_stat_ns_M,A_35_39_y_Indig_stat_ns_F,A_35_39_y_Indig_stat_ns_P,A_35_39_y_Tot_M,A_35_39_y_Tot_F,A_35_39_y_Tot_P,A_40_44_y_Indigenous_M,A_40_44_y_Indigenous_F,A_40_44_y_Indigenous_P,A_40_44_y_Non_Indig_M,A_40_44_y_Non_Indig_F,A_40_44_y_Non_Indig_P,A_40_44_y_Indig_stat_ns_M,A_40_44_y_Indig_stat_ns_F,A_40_44_y_Indig_stat_ns_P,A_40_44_y_Tot_M,A_40_44_y_Tot_F,A_40_44_y_Tot_P,A_45_49_y_Indigenous_M,A_45_49_y_Indigenous_F,A_45_49_y_Indigenous_P,A_45_49_y_Non_Indig_M,A_45_49_y_Non_Indig_F,A_45_49_y_Non_Indig_P,A_45_49_y_Indig_stat_ns_M,A_45_49_y_Indig_stat_ns_F,A_45_49_y_Indig_stat_ns_P,A_45_49_y_Tot_M,A_45_49_y_Tot_F,A_45_49_y_Tot_P,A_50_54_y_Indigenous_M,A_50_54_y_Indigenous_F,A_50_54_y_Indigenous_P,A_50_54_y_Non_Indig_M,A_50_54_y_Non_Indig_F,A_50_54_y_Non_Indig_P,A_50_54_y_Indig_stat_ns_M,A_50_54_y_Indig_stat_ns_F,A_50_54_y_Indig_stat_ns_P,A_50_54_y_Tot_M,A_50_54_y_Tot_F,A_50_54_y_Tot_P,A_55_59_y_Indigenous_M,A_55_59_y_Indigenous_F,A_55_59_y_Indigenous_P,A_55_59_y_Non_Indig_M,A_55_59_y_Non_Indig_F,A_55_59_y_Non_Indig_P,A_55_59_y_Indig_stat_ns_M,A_55_59_y_Indig_stat_ns_F,A_55_59_y_Indig_stat_ns_P,A_55_59_y_Tot_M,A_55_59_y_Tot_F,A_55_59_y_Tot_P,A_60_64_y_Indigenous_M,A_60_64_y_Indigenous_F,A_60_64_y_Indigenous_P,A_60_64_y_Non_Indig_M,A_60_64_y_Non_Indig_F,A_60_64_y_Non_Indig_P,A_60_64_y_Indig_stat_ns_M,A_60_64_y_Indig_stat_ns_F,A_60_64_y_Indig_stat_ns_P,A_60_64_y_Tot_M,A_60_64_y_Tot_F,A_60_64_y_Tot_P,A_65_y_ov_Indigenous_M,A_65_y_ov_Indigenous_F,A_65_y_ov_Indigenous_P,A_65_y_ov_Non_Indig_M,A_65_y_ov_Non_Indig_F,A_65_y_ov_Non_Indig_P,A_65_y_ov_Indig_stat_ns_M,A_65_y_ov_Indig_stat_ns_F,A_65_y_ov_Indig_stat_ns_P,A_65_y_ov_Tot_M,A_65_y_ov_Tot_F,A_65_y_ov_Tot_P,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Indigenous_P,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Non_Indigenous_P,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,Tot_Indig_status_ns_P,Tot_Tot_M,Tot_Tot_F,Tot_Tot_P
1000,3421,3389,6810,26816,25413,52229,1561,1515,3076,31798,30317,62115,3354,3280,6634,28613,27014,55627,1627,1620,3247,33594,31914,65508,3514,3417,6931,30730,29098,59828,1785,1692,3477,36029,34207,70236,3101,2842,5943,28892,26554,55446,1599,1441,3040,33592,30837,64429,1943,1859,3802,19974,18151,38125,1326,925,2251,23243,20935,44178,1552,1579,3131,18352,18889,37241,1133,873,2006,21037,21341,42378,1301,1478,2779,19966,21525,41491,1129,961,2090,22396,23964,46360,1563,1727,3290,25459,27307,52766,1479,1298,2777,28501,30332,58833,1588,1758,3346,28857,30847,59704,1660,1339,2999,32105,33944,66049,1508,1637,3145,32652,33171,65823,1720,1392,3112,35880,36200,72080,1386,1428,2814,35611,35786,71397,2001,1530,3531,38998,38744,77742,1103,1079,2182,34914,33980,68894,1901,1465,3366,37918,36524,74442,848,829,1677,35511,33432,68943,1822,1399,3221,38181,35660,73841,1278,1375,2653,83138,86524,169662,4634,4735,9369,89050,92634,181684,27460,27677,55137,449485,447691,897176,25377,22185,47562,502322,497553,999875
1001,144,139,283,2606,2580,5186,123,118,241,2873,2837,5710,119,115,234,2523,2393,4916,116,96,212,2758,2604,5362,126,107,233,2617,2551,5168,111,110,221,2854,2768,5622,100,87,187,2948,2810,5758,131,99,230,3179,2996,6175,87,94,181,2824,2795,5619,143,111,254,3054,3000,6054,56,62,118,2441,2625,5066,119,78,197,2616,2765,5381,35,64,99,2372,2444,4816,122,78,200,2529,2586,5115,33,45,78,2403,2612,5015,99,79,178,2535,2736,5271,45,55,100,2509,2686,5195,131,89,220,2685,2830,5515,45,38,83,2483,2648,5131,106,63,169,2634,2749,5383,25,35,60,2418,2751,5169,112,81,193,2555,2867,5422,23,30,53,2319,2470,4789,112,79,191,2454,2579,5033,17,21,38,2134,2208,4342,80,80,160,2231,2309,4540,22,36,58,4713,6108,10821,260,359,619,4995,6503,11498,877,928,1805,37310,39681,76991,1765,1520,3285,39952,42129,82081
1002,101,98,199,518,505,1023,37,59,96,656,662,1318,93,73,166,582,572,1154,37,52,89,712,697,1409,79,95,174,671,617,1288,43,39,82,793,751,1544,81,107,188,897,1011,1908,49,56,105,1027,1174,2201,60,84,144,995,1126,2121,59,93,152,1114,1303,2417,31,56,87,618,572,1190,54,41,95,703,669,1372,36,41,77,470,520,990,44,32,76,550,593,1143,31,38,69,462,552,1014,37,40,77,530,630,1160,36,57,93,536,605,1141,43,41,84,615,703,1318,40,35,75,650,668,1318,25,36,61,715,739,1454,26,28,54,612,724,1336,36,24,60,674,776,1450,20,32,52,605,609,1214,19,25,44,644,666,1310,18,16,34,510,554,1064,35,19,54,563,589,1152,28,27,55,1270,1713,2983,67,116,183,1365,1856,3221,680,787,1467,9396,10348,19744,585,673,1258,10661,11808,22469
1003,41,44,85,586,525,1111,26,19,45,653,588,1241,41,57,98,586,568,1154,17,19,36,644,644,1288,37,41,78,647,625,1272,29,28,57,713,694,1407,44,33,77,663,595,1258,25,39,64,732,667,1399,26,29,55,497,484,981,20,21,41,543,534,1077,15,26,41,431,468,899,33,21,54,479,515,994,16,11,27,477,491,968,26,19,45,519,521,1040,11,29,40,589,700,1289,26,24,50,626,753,1379,22,35,57,656,739,1395,26,32,58,704,806,1510,12,35,47,733,788,1521,30,25,55,775,848,1623,19,16,35,752,887,1639,43,30,73,814,933,1747,6,10,16,788,875,1663,32,30,62,826,915,1741,13,11,24,790,798,1588,32,28,60,835,837,1672,10,22,32,2218,2949,5167,88,106,194,2316,3077,5393,313,399,712,10413,11492,21905,453,441,894,11179,12332,23511
1004,58,53,111,371,339,710,39,34,73,468,426,894,36,54,90,374,353,727,40,36,76,450,443,893,35,40,75,381,413,794,35,45,80,451,498,949,43,47,90,396,353,749,33,20,53,472,420,892,23,21,44,228,241,469,20,7,27,271,269,540,19,23,42,273,265,538,21,17,38,313,305,618,18,15,33,233,317,550,19,20,39,270,352,622,17,27,44,342,343,685,32,16,48,391,386,777,23,20,43,364,407,771,34,31,65,421,458,879,18,32,50,361,431,792,33,33,66,412,496,908,10,22,32,432,508,940,29,20,49,471,550,1021,11,13,24,523,561,1084,29,40,69,563,614,1177,10,14,24,624,670,1294,45,41,86,679,725,1404,12,7,19,1813,2033,3846,148,144,292,1973,2184,4157,333,388,721,6715,7234,13949,557,504,1061,7605,8126,15731
1005,95,107,202,1021,991,2012,58,48,106,1174,1146,2320,85,90,175,1027,949,1976,56,49,105,1168,1088,2256,99,79,178,1017,906,1923,61,44,105,1177,1029,2206,99,79,178,1198,1089,2287,64,51,115,1361,1219,2580,96,83,179,1327,1292,2619,86,70,156,1509,1445,2954,71,48,119,983,917,1900,54,32,86,1108,997,2105,58,38,96,886,860,1746,43,39,82,987,937,1924,48,50,98,937,930,1867,38,50,88,1023,1030,2053,43,39,82,919,978,1897,50,36,86,1012,1053,2065,17,28,45,923,954,1877,41,34,75,981,1016,1997,21,16,37,942,993,1935,38,36,74,1001,1045,2046,14,16,30,902,852,1754,43,32,75,959,900,1859,13,17,30,745,781,1526,33,44,77,791,842,1633,22,21,43,1824,2371,4195,105,139,244,1951,2531,4482,781,711,1492,14651,14863,29514,770,704,1474,16202,16278,32480
1006,38,45,83,991,927,1918,34,55,89,1063,1027,2090,46,52,98,1047,960,2007,47,46,93,1140,1058,2198,35,41,76,1149,1238,2387,46,44,90,1230,1323,2553,51,36,87,1074,1100,2174,52,34,86,1177,1170,2347,23,21,44,733,737,1470,33,29,62,789,787,1576,14,18,32,605,658,1263,31,18,49,650,694,1344,9,28,37,638,673,1311,19,28,47,666,729,1395,19,23,42,833,970,1803,37,32,69,889,1025,1914,16,23,39,1001,1166,2167,40,28,68,1057,1217,2274,12,21,33,1098,1239,2337,55,39,94,1165,1299,2464,15,24,39,1121,1200,2321,49,36,85,1185,1260,2445,12,7,19,968,1152,2120,58,28,86,1038,1187,2225,11,7,18,1086,1302,2388,59,44,103,1156,1353,2509,12,17,29,3214,3907,7121,165,211,376,3391,4135,7526,313,363,676,15558,17229,32787,725,672,1397,16596,18264,34860
1007,79,96,175,412,415,827,28,41,69,519,552,1071,88,76,164,461,424,885,37,28,65,586,528,1114,95,79,174,490,435,925,35,22,57,620,536,1156,74,81,155,492,443,935,28,27,55,594,551,1145,65,78,143,418,416,834,29,26,55,512,520,1032,55,47,102,412,443,855,33,24,57,500,514,1014,37,35,72,371,385,756,23,23,46,431,443,874,32,54,86,421,445,866,26,24,50,479,523,1002,30,57,87,486,489,975,28,31,59,544,577,1121,32,33,65,561,591,1152,34,32,66,627,656,1283,23,32,55,645,652,1297,44,49,93,712,733,1445,16,15,31,612,590,1202,36,34,70,664,639,1303,14,22,36,609,575,1184,39,34,73,662,631,1293,21,28,49,1434,1897,3331,112,171,283,1567,2096,3663,661,733,1394,7824,8200,16024,532,566,1098,9017,9499,18516
1008,29,34,63,324,333,657,13,17,30,366,384,750,24,23,47,378,396,774,18,23,41,420,442,862,28,23,51,494,420,914,19,25,44,541,468,1009,27,25,52,422,357,779,6,17,23,455,399,854,10,12,22,221,196,417,13,6,19,244,214,458,11,11,22,182,197,379,8,7,15,201,215,416,10,10,20,228,250,478,8,5,13,246,265,511,7,10,17,350,385,735,8,11,19,365,406,771,10,17,27,425,480,905,15,18,33,450,515,965,11,11,22,468,532,1000,19,9,28,498,552,1050,14,15,29,474,549,1023,19,16,35,507,580,1087,10,12,22,522,530,1052,27,31,58,559,573,1132,13,6,19,623,651,1274,22,15,37,658,672,1330,17,10,27,2057,2245,4302,93,123,216,2167,2378,4545,221,219,440,7168,7521,14689,288,323,611,7677,8063,15740
1009,520,518,1038,9009,8486,17495,459,396,855,9988,9400,19388,546,510,1056,9017,8402,17419,463,453,916,10026,9365,19391,605,553,1158,9197,9177,18374,467,431,898,10269,10161,20430,586,506,1092,9584,8998,18582,494,421,915,10664,9925,20589,410,374,784,7761,7591,15352,375,305,680,8546,8270,16816,243,302,545,6988,7456,14444,395,281,676,7626,8039,15665,227,245,472,7149,7834,14983,323,309,632,7699,8388,16087,200,250,450,8501,9289,17790,425,355,780,9126,9894,19020,225,271,496,8885,9956,18841,451,412,863,9561,10639,20200,207,284,491,9329,10103,19432,462,379,841,9998,10766,20764,197,209,406,9311,10245,19556,465,451,916,9973,10905,20878,124,141,265,8590,9288,17878,413,338,751,9127,9767,18894,104,132,236,8238,9142,17380,395,387,782,8737,9661,18398,166,210,376,24163,30762,54925,1256,1675,2931,25585,32647,58232,4360,4505,8865,135722,146729,282451,6843,6593,13436,146925,157827,304752
