region_id,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
1019,1269,2509,20,145,120,559,55,226,605,2374,800,3304,54,231,77,240,238,749,369,1220,1169,4524,8,37,35,125,26,101,298,799,367,1062,13,37,53,101,223,471,289,609,656,1671,53,109,3147,8813
1020,2624,5197,55,296,220,1024,98,463,1131,4489,1504,6272,110,465,179,587,486,1518,775,2570,2279,8842,20,72,79,274,46,182,399,1068,544,1596,39,130,99,224,300,642,438,996,982,2592,64,134,5949,16765
1021,1067,2132,21,102,129,603,58,255,796,3193,1004,4153,42,168,77,237,210,668,329,1073,1333,5226,10,38,40,141,20,78,268,760,338,1017,23,79,40,84,141,282,204,445,542,1462,53,115,2995,8935
1022,3359,6624,34,188,255,1167,107,503,1231,4828,1627,6686,89,372,211,707,440,1348,740,2427,2367,9113,10,59,86,291,42,144,462,1233,600,1727,36,97,106,237,318,637,460,971,1060,2698,58,127,6844,18562
1023,41466,82313,760,4150,4189,19073,1491,6678,24084,93944,30524,123845,2323,9486,3771,12645,8959,28107,15053,50238,45577,174083,245,1135,1300,4544,795,2748,7811,20997,10151,29424,735,2241,1768,3878,6786,14425,9289,20544,19440,49968,1701,3509,108184,309873
1024,3444,6810,69,366,327,1528,137,627,1800,7135,2333,9656,162,689,271,880,590,1859,1023,3428,3356,13084,25,112,131,450,89,288,827,2266,1072,3116,65,197,144,308,463,1000,672,1505,1744,4621,110,236,8654,24751
1025,3390,6673,81,466,402,1869,142,658,2337,9255,2962,12248,158,650,248,772,614,1917,1020,3339,3982,15587,28,126,126,468,83,327,815,2317,1052,3238,48,157,143,294,504,1074,695,1525,1747,4763,140,287,9259,27310
1026,1082,2123,27,139,118,582,37,175,668,2774,850,3670,44,181,84,260,180,536,308,977,1158,4647,3,24,38,144,24,83,269,756,334,1007,15,32,36,85,148,308,199,425,533,1432,31,67,2804,8269
1027,5690,11250,58,332,408,1841,101,430,2231,8721,2798,11324,151,601,355,1112,584,1806,1090,3519,3888,14843,15,83,156,532,82,260,876,2249,1129,3124,71,220,228,478,581,1184,880,1882,2009,5006,128,258,11715,31357
1028,1468,2907,42,249,208,965,70,326,1184,4671,1504,6211,102,439,108,357,352,1119,562,1915,2066,8126,4,20,45,168,38,139,294,807,381,1134,28,92,41,94,210,456,279,642,660,1776,40,78,4234,12887
1029,1638,3262,29,158,110,498,44,195,637,2544,820,3395,42,156,75,241,209,640,326,1037,1146,4432,8,46,61,213,26,104,337,925,432,1288,17,53,54,116,198,411,269,580,701,1868,32,70,3517,9632
1030,348873,697134,8874,50671,50282,235031,12987,60375,274473,1069535,346616,1415612,31262,134099,45969,159923,98422,321498,175653,615520,522269,2031132,2085,9927,10888,39276,5478,19970,56208,152660,74659,221833,7805,25642,18297,42254,61974,137420,88076,205316,162735,427149,20527,43947,1054404,3199362
1031,4018,7956,56,295,368,1698,121,555,2211,8732,2756,11280,142,586,278,857,696,2126,1116,3569,3872,14849,31,145,143,489,96,336,1090,3113,1360,4083,54,175,171,366,592,1268,817,1809,2177,5892,174,352,10241,29049
1032,2928,5817,38,215,256,1204,88,403,1195,4909,1577,6731,93,376,172,530,433,1353,698,2259,2275,8990,23,94,121,443,69,243,694,1977,907,2757,35,101,124,269,430,923,589,1293,1496,4050,94,195,6793,19052
1033,2010,3960,21,111,144,645,44,198,634,2525,843,3479,59,250,117,371,228,687,404,1308,1247,4787,6,30,61,216,26,92,317,837,410,1175,24,75,82,172,203,417,309,664,719,1839,43,88,4019,10674
1034,5185,10211,109,622,576,2775,184,815,3274,13112,4143,17324,228,947,403,1314,824,2541,1455,4802,5598,22126,28,117,179,653,116,451,1139,3115,1462,4336,72,217,191,418,683,1443,946,2078,2408,6414,248,512,13439,39263
1035,26570,52833,594,3239,3213,14816,999,4546,16472,64818,21278,87419,1861,7791,2654,9039,6725,21408,11240,38238,32518,125657,163,748,940,3359,497,1748,4977,13358,6577,19213,522,1662,1218,2727,4476,9610,6216,13999,12793,33212,1064,2211,72945,213913
