region_id,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
1000,1552,27469,4572,33593,1251,19569,2423,23243,3213,35960,4266,43439,6040,49327,5237,60604,9405,59680,5791,74876,10273,60020,5802,76095,5564,43036,5669,54269,2435,20419,4591,27445,563,5267,1505,7335,40296,320747,39856,400899,1750,25198,3887,30835,1685,17791,1459,20935,5634,36875,2791,45300,10389,50100,3787,64276,15519,55333,4092,74944,16155,51506,4524,72185,7253,38151,5273,50677,2866,20978,5399,29243,467,9695,2557,12719,61718,305627,33769,401114,3302,52667,8459,64428,2936,37360,3882,44178,8847,72835,7057,88739,16429,99427,9024,124880,24924,115013,9883,149820,26428,111526,10326,148280,12817,81187,10942,104946,5301,41397,9990,56688,1030,14962,4062,20054,102014,626374,73625,802013
1001,118,2716,345,3179,137,2704,213,3054,340,4474,329,5143,500,4378,336,5214,633,4241,314,5188,674,3712,303,4689,318,2235,280,2833,162,1221,275,1658,35,387,85,507,2917,26068,2480,31465,126,2609,260,2995,219,2621,160,3000,610,4485,261,5356,833,4465,268,5566,1169,4214,235,5618,1110,3500,272,4882,450,2401,359,3210,186,1607,404,2197,35,878,184,1097,4738,26780,2403,33921,244,5325,605,6174,356,5325,373,6054,950,8959,590,10499,1333,8843,604,10780,1802,8455,549,10806,1784,7212,575,9571,768,4636,639,6043,348,2828,679,3855,70,1265,269,1604,7655,52848,4883,65386
1002,32,894,102,1028,54,985,71,1110,69,1056,129,1254,116,910,118,1144,206,1088,96,1390,176,958,73,1207,94,603,85,782,42,325,59,426,11,120,24,155,800,6939,757,8496,60,1006,107,1173,64,1136,107,1307,143,1022,99,1264,206,1020,109,1335,283,1149,80,1512,290,896,67,1253,124,703,96,923,59,442,129,630,10,226,66,302,1239,7600,860,9699,92,1900,209,2201,118,2121,178,2417,212,2078,228,2518,322,1930,227,2479,489,2237,176,2902,466,1854,140,2460,218,1306,181,1705,101,767,188,1056,21,346,90,457,2039,14539,1617,18195
1003,31,610,91,732,23,485,34,542,80,839,79,998,142,1103,84,1329,207,1267,114,1588,240,1331,90,1661,125,908,96,1129,74,630,125,829,36,247,78,361,958,7420,791,9169,26,576,64,666,53,458,23,534,105,867,62,1034,233,1248,75,1556,364,1343,74,1781,409,1247,97,1753,226,975,137,1338,113,833,198,1144,24,429,143,596,1553,7976,873,10402,57,1186,155,1398,76,943,57,1076,185,1706,141,2032,375,2351,159,2885,571,2610,188,3369,649,2578,187,3414,351,1883,233,2467,187,1463,323,1973,60,676,221,957,2511,15396,1664,19571
1004,17,383,73,473,14,225,31,270,50,475,56,581,81,647,84,812,102,698,86,886,178,952,108,1238,100,923,129,1152,71,465,102,638,18,137,32,187,631,4905,701,6237,10,356,55,421,27,224,17,268,86,509,62,657,126,658,62,846,192,784,70,1046,269,966,103,1338,162,893,133,1188,62,467,124,653,11,277,51,339,945,5134,677,6756,27,739,128,894,41,449,48,538,136,984,118,1238,207,1305,146,1658,294,1482,156,1932,447,1918,211,2576,262,1816,262,2340,133,932,226,1291,29,414,83,526,1576,10039,1378,12993
1005,49,1154,160,1363,62,1243,206,1511,116,1638,341,2095,185,1609,243,2037,262,1575,142,1979,238,1383,130,1751,107,912,108,1127,69,473,113,655,14,120,32,166,1102,10107,1475,12684,54,1053,112,1219,81,1277,87,1445,221,1610,101,1932,318,1651,116,2085,412,1552,101,2065,345,1276,125,1746,167,915,113,1195,71,655,190,916,13,350,58,421,1682,10339,1003,13024,103,2207,272,2582,143,2520,293,2956,337,3248,442,4027,503,3260,359,4122,674,3127,243,4044,583,2659,255,3497,274,1827,221,2322,140,1128,303,1571,27,470,90,587,2784,20446,2478,25708
1006,61,969,147,1177,43,694,54,791,94,1151,72,1317,230,1588,128,1946,305,1902,141,2348,295,1751,145,2191,191,1583,162,1936,102,881,149,1132,32,231,61,324,1353,10750,1059,13162,67,985,118,1170,53,682,52,787,179,1152,89,1420,346,1785,110,2241,511,1936,112,2559,580,1838,127,2545,306,1695,165,2166,122,984,187,1293,27,495,154,676,2191,11552,1114,14857,128,1954,265,2347,96,1376,106,1578,273,2303,161,2737,576,3373,238,4187,816,3838,253,4907,875,3589,272,4736,497,3278,327,4102,224,1865,336,2425,59,726,215,1000,3544,22302,2173,28019
1007,26,496,70,592,17,423,73,513,70,734,122,926,107,809,107,1023,168,1052,124,1344,208,990,132,1330,86,632,115,833,56,398,127,581,7,103,45,155,745,5637,915,7297,34,446,73,553,49,421,50,520,127,753,79,959,182,828,88,1098,276,1000,112,1388,268,894,106,1268,132,648,177,957,60,545,195,800,6,236,95,337,1134,5771,975,7880,60,942,143,1145,66,844,123,1033,197,1487,201,1885,289,1637,195,2121,444,2052,236,2732,476,1884,238,2598,218,1280,292,1790,116,943,322,1381,13,339,140,492,1879,11408,1890,15177
1008,20,393,43,456,17,211,17,245,31,387,30,448,102,670,40,812,134,820,50,1004,175,970,70,1215,144,938,91,1173,75,554,133,762,25,150,57,232,723,5093,531,6347,25,333,40,398,21,186,8,215,61,394,24,479,161,715,45,921,229,861,42,1132,296,895,55,1246,177,969,98,1244,86,574,151,811,9,216,99,324,1065,5143,562,6770,45,726,83,854,38,397,25,460,92,781,54,927,263,1385,85,1733,363,1681,92,2136,471,1865,125,2461,321,1907,189,2417,161,1128,284,1573,34,366,156,556,1788,10236,1093,13117
1009,408,8979,1278,10665,377,7578,592,8547,1003,13301,1023,15327,1806,15654,1230,18690,2449,16180,1342,19971,2530,14083,1252,17865,1553,10744,1387,13684,875,6398,1499,8772,268,2136,724,3128,11269,95053,10327,116649,479,8467,980,9926,581,7198,491,8270,1839,13732,858,16429,3196,16243,1093,20532,4291,16180,1198,21669,4516,13776,1138,19430,2215,11495,1703,15413,995,8244,2232,11471,222,4076,1462,5760,18334,99411,11155,128900,887,17446,2258,20591,958,14776,1083,16817,2842,27033,1881,31756,5002,31897,2323,39222,6740,32360,2540,41640,7046,27859,2390,37295,3768,22239,3090,29097,1870,14642,3731,20243,490,6212,2186,8888,29603,194464,21482,245549
