region_id,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sede_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Fl_u_a_1_or2_st_bl_NofB_0_ib,Flt_un_at_In_1_or2_s_b_NofB_1,Flt_un_at_In_1_or2_s_b_NofB_2,Flt_un_at_In_1_or2_s_b_NofB_3,Flt_un_at_In_1_or2_s_b_NofB_4,Flt_un_at_In_1_or2_s_b_NofB_5,Fl_un_at_In_1_or2_s_b_NoB_6_m,Flt_u_at_In_1_or2_s_b_NoB_NS,Flt_un_at_In_1_or2_s_b_Total,Flt_un_apt_3_st_bl_NoB_0_ib,Flt_un_apt_In_3_st_bl_NofB_1,Flt_un_apt_In_3_st_bl_NofB_2,Flt_un_apt_In_3_st_bl_NofB_3,Flt_un_apt_In_3_st_bl_NofB_4,Flt_un_apt_In_3_st_bl_NofB_5,Flt_un_apt_In_3_s_bl_NofB_6_m,Flt_un_apt_In_3_st_bl_NofB_NS,Flt_un_apt_In_3_st_bl_Total,Ft_un_ap_4_or_m_s_b_NofB_0_ib,Ft_un_apt_4_or_m_s_b_NofB_1,Ft_un_apt_4_or_m_s_b_NofB_2,Ft_un_apt_4_or_m_s_b_NofB_3,Ft_un_apt_4_or_m_s_b_NofB_4,Ft_un_apt_4_or_m_s_b_NofB_5,Ft_un_apt_4_or_m_s_b_NofB_6_m,Ft_un_apt_4_or_m_s_b_NofB_NS,Ft_un_apt_4_or_m_s_b_Total,Fl_un_at_At_to_a_h_NofB_0_ib,Flt_un_apt_At_to_a_hse_NofB_1,Flt_un_apt_At_to_a_hse_NofB_2,Flt_un_apt_At_to_a_hse_NofB_3,Flt_un_apt_At_to_a_hse_NofB_4,Flt_un_apt_At_to_a_hse_NofB_5,Fl_un_apt_At_to_a_hs_NofB_6_m,Flt_un_apt_At_to_a_hs_NofB_NS,Flt_un_apt_At_to_a_hse_Total,Flt_un_apart_Tot_NofB_0_i_b,Flt_un_apart_Tot_NofB_1,Flt_un_apart_Tot_NofB_2,Flt_un_apart_Tot_NofB_3,Flt_un_apart_Tot_NofB_4,Flt_un_apart_Tot_NofB_5,Flt_un_apart_Tot_NofB_6_or_m,Flt_un_apart_Tot_NofB_NS,Flt_un_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
1010,10,79,1088,3480,1337,160,37,130,6321,0,107,250,117,6,4,0,21,505,0,3,0,5,0,0,0,0,8,0,110,250,122,6,4,0,21,513,0,112,130,67,5,0,0,12,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,112,135,72,5,0,0,12,336,5,6,3,7,7,0,0,3,31,0,3,3,3,0,0,0,0,9,15,310,1479,3684,1355,164,37,166,7210
1011,33,243,1842,9123,5582,1096,222,271,18412,5,145,939,495,46,5,3,50,1688,5,64,421,611,57,4,3,22,1187,10,209,1360,1106,103,9,6,72,2875,36,339,1233,273,17,3,10,86,1997,3,7,172,42,0,0,3,6,233,0,31,133,61,5,0,0,6,236,0,25,29,3,3,5,3,3,71,39,402,1567,379,25,8,16,101,2537,43,252,343,76,16,4,0,31,765,0,3,3,4,0,0,0,0,10,125,1109,5115,10688,5726,1117,244,475,24599
1012,9,55,737,4795,3960,511,97,166,10330,3,72,462,161,32,3,0,25,758,0,5,15,11,8,0,0,0,39,3,77,477,172,40,3,0,25,797,18,247,788,59,5,0,0,46,1163,0,7,13,0,0,0,0,0,20,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,18,254,817,59,5,0,0,46,1199,9,18,32,16,3,0,0,24,102,0,0,0,0,0,0,0,0,0,39,404,2063,5042,4008,514,97,261,12428
1013,4,40,491,2987,1504,196,33,80,5335,5,71,575,588,15,3,0,51,1308,0,48,121,87,5,3,0,13,277,5,119,696,675,20,6,0,64,1585,3,89,327,187,4,3,0,27,640,0,12,181,36,4,0,0,6,239,0,13,233,58,0,0,0,11,315,0,7,4,6,0,0,0,0,17,3,121,745,287,8,3,0,44,1211,8,57,154,21,5,3,0,17,265,0,0,4,5,0,0,0,0,9,20,337,2090,3975,1537,208,33,205,8405
1014,7,62,934,3721,1947,264,50,132,7117,3,55,228,157,32,3,0,13,491,0,4,31,21,5,0,0,0,61,3,59,259,178,37,3,0,13,552,4,82,244,31,0,0,0,14,375,0,7,26,3,0,0,0,0,36,0,19,8,3,0,0,0,6,36,0,0,3,0,0,0,0,0,3,4,108,281,37,0,0,0,20,450,20,41,26,24,8,3,3,3,128,0,0,0,3,0,0,0,0,3,34,270,1500,3963,1992,270,53,168,8250
1015,10,63,826,3139,1489,269,54,126,5976,7,24,115,69,3,0,0,10,228,0,7,50,73,10,0,0,7,147,7,31,165,142,13,0,0,17,375,4,125,330,94,13,0,5,20,591,0,3,16,0,0,0,0,0,19,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,128,349,94,13,0,5,20,613,15,35,22,14,5,0,0,9,100,0,13,3,3,3,0,0,0,22,36,270,1365,3392,1523,269,59,172,7086
1016,12,106,507,2596,1607,185,28,129,5170,3,30,172,203,19,3,0,13,443,0,0,46,6,5,0,0,0,57,3,30,218,209,24,3,0,13,500,3,63,292,111,39,5,3,37,553,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,63,295,111,39,5,6,37,559,7,22,0,4,0,0,0,7,40,0,0,0,0,0,0,0,0,0,25,221,1020,2920,1670,193,34,186,6269
1017,3,95,1018,3010,1118,170,23,131,5568,0,18,151,59,6,0,0,10,244,0,3,14,15,0,0,0,3,35,0,21,165,74,6,0,0,13,279,3,58,77,6,3,0,0,7,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,61,77,6,3,0,0,7,157,3,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,3,9,183,1260,3090,1127,170,23,154,6016
1018,16,57,931,4802,2245,426,92,139,8708,6,62,358,166,9,0,4,34,639,4,10,90,121,17,3,0,5,250,10,72,448,287,26,3,4,39,889,12,165,660,163,9,3,0,31,1043,3,28,38,0,0,0,0,7,76,0,0,33,5,0,0,0,8,46,5,17,10,12,4,0,0,0,48,20,210,741,180,13,3,0,46,1213,45,98,67,25,6,3,0,18,262,3,0,0,0,0,0,0,0,3,94,437,2187,5294,2290,435,96,242,11075
1019,4,67,857,2146,849,126,38,98,4185,0,31,228,106,6,0,3,14,388,0,3,5,17,0,0,0,0,25,0,34,233,123,6,0,3,14,413,12,55,58,21,0,0,0,9,155,0,4,16,12,0,0,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,59,74,33,0,0,0,13,191,0,6,12,14,4,0,0,27,63,0,0,4,0,0,0,3,0,7,16,166,1180,2316,859,126,44,152,4859
1020,19,191,1067,2978,2309,432,101,114,7211,0,8,142,143,6,3,3,6,311,0,0,3,16,4,0,0,0,23,0,8,145,159,10,3,3,6,334,0,31,155,22,3,0,0,11,222,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,12,0,39,162,22,3,0,0,11,237,14,67,104,12,3,3,0,10,213,0,0,0,7,0,0,0,0,7,33,305,1478,3178,2325,438,104,141,8002
1021,0,49,309,1823,1218,178,27,68,3672,0,15,47,51,5,0,0,0,118,0,3,22,8,0,3,0,0,36,0,18,69,59,5,3,0,0,154,3,81,132,51,12,0,3,16,298,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,84,132,51,12,0,3,16,301,3,21,13,3,0,0,0,6,46,0,0,17,0,0,0,0,0,17,6,172,540,1936,1235,181,30,90,4190
1022,4,81,858,2951,2297,429,66,111,6797,0,35,374,454,81,0,0,33,977,3,23,110,618,135,4,5,5,903,3,58,484,1072,216,4,5,38,1880,5,79,190,192,36,3,0,17,522,0,9,81,44,4,0,0,3,141,0,5,79,49,7,4,0,3,147,0,6,6,0,0,0,0,0,12,5,99,356,285,47,7,0,23,822,3,59,73,14,11,0,0,6,166,0,4,3,5,0,0,0,0,12,15,301,1774,4327,2571,440,71,178,9677
1023,143,1386,17316,62190,33514,5615,1033,1765,122962,55,1056,4837,2313,208,28,13,259,8769,12,350,1979,2279,253,54,15,126,5068,67,1406,6816,4592,461,82,28,385,13837,169,2881,4063,1353,95,16,28,398,9003,37,388,1239,334,12,3,3,114,2130,20,252,834,509,20,3,3,30,1671,12,96,38,22,14,0,3,5,190,238,3617,6174,2218,141,22,37,547,12994,74,342,419,109,26,8,9,79,1066,6,35,40,19,11,0,5,3,119,528,6786,30765,69128,34153,5727,1112,2779,150978
1024,15,88,784,4719,3820,609,114,160,10309,0,76,340,248,56,3,0,30,753,0,4,20,30,4,4,0,0,62,0,80,360,278,60,7,0,30,815,11,194,508,47,3,0,4,31,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,3,0,3,22,11,204,511,50,3,3,4,34,820,15,53,81,17,0,0,0,10,176,0,0,0,10,5,0,0,0,15,41,425,1736,5074,3888,619,118,234,12135
1025,11,89,1032,5891,3543,556,108,210,11440,4,82,547,224,18,4,0,39,918,0,24,23,8,0,0,0,3,58,4,106,570,232,18,4,0,42,976,16,258,360,64,3,3,13,27,744,0,0,22,5,0,0,0,0,27,0,11,9,0,0,0,0,0,20,0,7,6,0,0,0,0,0,13,16,276,397,69,3,3,13,27,804,6,33,20,8,4,0,0,26,97,0,0,3,0,3,0,3,0,9,37,504,2022,6200,3571,563,124,305,13326
1026,5,50,470,1775,1043,194,35,71,3643,0,18,104,38,6,0,0,10,176,0,0,0,0,0,0,0,0,0,0,18,104,38,6,0,0,10,176,0,41,77,15,3,0,0,14,150,0,6,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7,4,50,81,15,3,0,0,14,167,6,10,12,0,4,0,0,7,39,0,0,0,0,0,0,3,0,3,15,128,667,1828,1056,194,38,102,4028
1027,15,66,1016,5791,3581,646,101,131,11347,4,79,951,831,34,5,4,63,1971,7,188,191,321,61,7,0,11,786,11,267,1142,1152,95,12,4,74,2757,3,226,672,161,10,3,0,107,1182,0,23,430,70,0,3,0,18,544,3,35,435,247,7,0,5,14,746,3,7,5,3,0,0,0,0,18,9,291,1542,481,17,6,5,139,2490,16,102,265,46,9,0,0,21,459,0,0,5,7,0,0,0,0,12,51,726,3970,7477,3702,664,110,365,17065
1028,9,27,330,2116,1870,279,51,57,4739,0,10,103,168,18,3,0,0,302,0,5,48,29,11,3,0,0,96,0,15,151,197,29,6,0,0,398,3,64,218,48,6,0,0,10,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,3,67,218,48,9,0,0,10,355,14,54,17,7,0,0,0,4,96,0,0,3,0,0,0,0,0,3,26,163,719,2368,1908,285,51,71,5591
1029,11,55,655,2420,1172,185,33,85,4616,0,6,77,82,3,0,0,5,173,0,0,13,16,3,0,0,0,32,0,6,90,98,6,0,0,5,205,0,4,12,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,7,12,5,0,0,0,0,24,6,17,6,3,0,0,0,6,38,0,0,8,6,3,0,0,0,17,17,85,771,2532,1181,185,33,96,4900
1030,1497,7718,69114,360107,281068,70184,15179,12129,816996,733,5679,25928,33332,5713,824,229,1780,74218,495,4870,25385,54922,15565,1970,515,1889,105611,1228,10549,51313,88254,21278,2794,744,3669,179829,2584,19087,50681,12830,1366,194,157,3119,90018,2004,19655,93546,17276,687,154,117,2975,136414,5571,35588,85996,22743,867,106,142,2997,154010,129,919,711,465,229,57,24,94,2628,10288,75249,230934,53314,3149,511,440,9185,383070,242,1368,2062,1125,299,62,48,222,5428,69,427,880,458,148,35,23,74,2114,13324,95311,354303,503258,305942,73586,16434,25279,1387437
1031,12,96,1004,6476,3791,583,103,234,12299,4,92,360,84,9,0,0,37,586,0,18,64,44,23,0,0,30,179,4,110,424,128,32,0,0,67,765,5,253,856,160,13,6,0,79,1372,0,11,18,3,0,0,0,4,36,0,0,14,0,0,0,0,0,14,0,3,3,3,0,0,0,0,9,5,267,891,166,13,6,0,83,1431,3,27,17,4,3,0,5,20,79,0,5,11,7,0,0,0,0,23,24,505,2347,6781,3839,589,108,404,14597
1032,4,67,885,4667,2163,293,64,164,8307,9,84,309,72,5,0,3,17,499,0,0,12,17,0,0,0,0,29,9,84,321,89,5,0,3,17,528,7,234,626,69,7,0,0,51,994,7,5,11,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,14,243,637,69,7,0,0,51,1021,13,27,17,15,4,3,0,3,82,0,3,8,5,3,0,0,3,22,40,424,1868,4845,2182,296,67,238,9960
1033,6,80,621,2538,1473,257,47,77,5099,4,16,74,64,5,0,0,5,168,0,0,29,58,9,0,0,3,99,4,16,103,122,14,0,0,8,267,0,37,108,76,4,0,0,7,232,0,0,5,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,0,12,0,42,117,80,4,3,0,7,253,6,16,68,21,0,0,0,15,126,0,4,9,0,0,0,0,0,13,16,158,918,2761,1491,260,47,107,5758
1034,18,78,1274,7902,5474,951,150,258,16105,5,80,440,143,11,0,0,29,708,0,9,84,54,3,6,0,5,161,5,89,524,197,14,6,0,34,869,10,192,1607,140,3,4,3,76,2035,0,21,43,9,0,0,0,5,78,0,7,15,8,0,0,0,3,33,5,9,4,0,3,0,0,0,21,15,229,1669,157,6,4,3,84,2167,6,21,30,25,8,0,0,7,97,0,4,9,3,3,0,0,0,19,44,421,3506,8284,5505,961,153,383,19257
1035,83,724,6953,37249,22168,4337,791,1050,73355,36,375,2577,2169,180,14,3,183,5537,14,242,2148,2923,302,32,3,107,5771,50,617,4725,5092,482,46,6,290,11308,88,1601,3833,961,97,52,8,223,6863,35,432,2169,378,12,4,0,100,3130,28,329,1722,906,31,5,3,72,3096,6,73,52,29,11,3,3,9,186,157,2435,7776,2274,151,64,14,404,13275,39,236,606,126,26,6,9,77,1125,4,8,21,15,0,0,3,0,51,333,4020,20081,44756,22827,4453,823,1821,99114
