region_id,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Emp_wkd_Tot_15_19,P_Emp_wkd_Tot_20_24,P_Emp_wkd_Tot_25_34,P_Emp_wkd_Tot_35_44,P_Emp_wkd_Tot_45_54,P_Emp_wkd_Tot_55_64,P_Emp_wkd_Tot_65_74,P_Emp_wkd_Tot_75_84,P_Emp_wkd_Tot_85ov,P_Emp_wkd_Tot_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Unem_look_Tot_15_19,P_Unem_look_Tot_20_24,P_Unem_look_Tot_25_34,P_Unem_look_Tot_35_44,P_Unem_look_Tot_45_54,P_Unem_look_Tot_55_64,P_Unem_look_Tot_65_74,P_Unem_look_Tot_75_84,P_Unem_look_Tot_85ov,P_Unem_look_Tot_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
1000,14569,14016,29484,46409,55868,36163,7555,1233,162,205459,14849,5831,13678,14962,16026,32905,40313,25276,10933,174773,1419,1085,2141,2904,3051,3117,2810,2730,1623,20880,30837,20932,45303,64275,74945,72185,50678,29239,12718,401112,8666,18867,39456,57793,71364,47021,9906,1748,153,254974,14929,8249,16551,28267,32378,27093,8936,1726,190,138319,1216,996,2980,3165,3953,4076,1167,273,62,17888,1003,906,1501,2177,2294,1643,712,289,69,10594,25814,29018,60488,91402,109989,79833,20721,4036,474,421775,2203,2487,3218,3282,3410,2135,111,15,3,16864,2186,894,1367,1666,1635,1501,244,31,3,9527,4389,3381,4585,4948,5045,3636,355,46,6,26391,30203,32399,65073,96350,115034,83469,21076,4082,480,448166,31148,9163,18799,22024,27523,57600,77788,47513,17067,308625,3077,2614,4869,6507,7263,7213,6084,5088,2505,45220,64428,44176,88741,124881,149820,148282,104948,56683,20052,802011
1001,1711,2222,3818,4207,4482,2685,330,28,6,19489,1182,668,1353,1179,985,2034,2706,1957,980,13044,102,110,183,179,149,164,176,214,110,1387,2995,3000,5354,5565,5616,4883,3212,2199,1096,33920,930,2755,5404,5408,5808,3422,344,22,3,24096,1722,1336,1912,2403,2298,1890,491,54,4,12110,117,179,394,296,289,289,76,9,3,1652,85,122,167,161,136,88,19,9,3,790,2854,4392,7877,8268,8531,5689,930,94,13,38648,223,253,303,240,210,135,5,0,0,1369,306,152,147,157,120,95,6,6,4,993,529,405,450,397,330,230,11,6,4,2362,3383,4797,8327,8665,8861,5919,941,100,17,41010,2561,987,1729,1676,1562,3290,4781,3406,1431,21423,231,271,441,439,381,362,324,349,155,2953,6175,6055,10497,10780,10804,9571,6046,3855,1603,65386
1002,529,700,828,959,1206,751,119,14,3,5109,585,515,354,290,248,446,750,538,256,3982,58,91,80,85,59,55,56,79,45,608,1172,1306,1262,1334,1513,1252,925,631,304,9699,177,541,1024,1140,1549,978,113,14,0,5536,503,550,492,543,592,495,155,27,0,3357,61,62,73,43,83,60,24,4,3,413,37,19,24,35,30,27,6,0,0,178,778,1172,1613,1761,2254,1560,298,45,3,9484,51,63,98,68,57,32,0,0,0,369,148,131,56,32,33,24,4,0,0,428,199,194,154,100,90,56,4,0,0,797,977,1366,1767,1861,2344,1616,302,45,3,10281,1115,902,567,440,425,728,1296,897,395,6765,108,149,182,175,134,117,108,114,61,1148,2200,2417,2516,2476,2903,2461,1706,1056,459,18194
1003,395,395,729,1178,1393,889,124,10,0,5113,242,119,256,324,334,798,1145,1039,502,4759,30,21,49,54,52,67,69,97,90,529,667,535,1034,1556,1779,1754,1338,1146,592,10401,122,381,869,1240,1523,999,101,3,5,5243,470,309,475,781,854,682,180,28,0,3779,33,21,66,75,93,96,18,3,0,405,23,17,33,38,51,31,8,3,0,204,648,728,1443,2134,2521,1808,307,37,5,9631,44,61,75,88,83,60,3,0,0,414,70,38,34,55,54,44,3,3,0,301,114,99,109,143,137,104,6,3,0,715,762,827,1552,2277,2658,1912,313,40,5,10346,579,201,368,490,568,1366,2025,1781,813,8191,57,48,113,117,143,135,130,153,137,1033,1398,1076,2033,2884,3369,3413,2468,1974,955,19570
1004,225,176,411,608,756,524,89,9,0,2798,174,80,199,194,235,737,1017,582,319,3537,23,11,46,45,56,77,81,63,20,422,422,267,656,847,1047,1338,1187,654,339,6757,91,195,436,628,743,529,67,3,0,2692,264,120,301,415,480,454,137,18,0,2189,20,16,33,41,58,60,16,3,3,250,12,13,22,30,32,22,4,0,0,135,387,344,792,1114,1313,1065,224,24,3,5266,42,36,45,62,53,45,0,0,0,283,38,13,29,37,20,27,9,0,0,173,80,49,74,99,73,72,9,0,0,456,467,393,866,1213,1386,1137,233,24,3,5722,372,117,277,329,427,1279,1941,1140,485,6367,54,28,95,116,120,162,167,125,38,905,893,538,1238,1658,1933,2578,2341,1289,526,12994
1005,643,995,1367,1580,1627,1013,140,18,4,7387,529,378,483,414,366,643,969,810,381,4973,49,72,82,89,72,89,86,86,37,662,1221,1445,1932,2083,2065,1745,1195,914,422,13022,293,1016,1955,2086,2254,1381,158,13,0,9156,665,722,689,861,782,630,215,33,4,4601,72,77,137,104,111,97,18,6,0,622,24,31,50,61,47,36,6,6,4,265,1054,1846,2831,3112,3194,2144,397,58,8,14644,59,121,102,86,52,45,0,0,0,465,142,106,63,45,38,23,7,0,0,424,201,227,165,131,90,68,7,0,0,889,1255,2073,2996,3243,3284,2212,404,58,8,15533,1215,717,845,688,610,1112,1751,1363,529,8830,112,163,187,187,152,172,166,151,52,1342,2582,2953,4028,4118,4046,3496,2321,1572,589,25705
1006,521,574,943,1658,2021,1353,331,27,7,7435,607,182,425,521,466,1111,1745,1169,572,6798,40,32,54,62,73,78,90,97,98,624,1168,788,1422,2241,2560,2542,2166,1293,677,14857,295,723,1363,2039,2540,1590,304,30,0,8884,557,363,529,1046,1120,1005,474,73,11,5178,38,39,100,92,146,113,35,4,0,567,52,31,35,59,61,53,24,0,7,322,942,1156,2027,3236,3867,2761,837,107,18,14951,54,57,64,62,92,53,8,0,0,390,84,30,27,46,40,50,15,3,0,295,138,87,91,108,132,103,23,3,0,685,1080,1243,2118,3344,3999,2864,860,110,18,15636,1181,268,517,686,727,1679,3052,2133,840,11083,86,65,104,159,182,192,189,180,142,1299,2347,1576,2739,4189,4908,4735,4101,2423,1000,28018
1007,274,349,619,768,985,525,83,7,0,3610,244,141,283,277,325,668,780,676,261,3655,33,31,57,57,77,77,93,116,75,616,551,521,959,1102,1387,1270,956,799,336,7881,154,431,820,915,1257,702,84,8,0,4371,294,148,305,412,504,329,84,3,0,2079,19,20,59,68,85,87,9,6,0,353,20,32,34,50,34,28,5,0,0,203,487,631,1218,1445,1880,1146,182,17,0,7006,59,88,99,95,61,40,3,0,0,445,45,22,39,27,27,26,3,0,0,189,104,110,138,122,88,66,6,0,0,634,591,741,1356,1567,1968,1212,188,17,0,7640,493,216,414,434,610,1228,1442,1183,381,6401,62,75,114,123,154,160,158,181,109,1136,1146,1032,1884,2124,2732,2600,1788,1381,490,15177
1008,186,136,314,682,863,463,62,10,0,2716,201,72,148,209,245,743,1133,721,254,3726,12,7,17,30,23,39,50,80,71,329,399,215,479,921,1131,1245,1245,811,325,6771,99,164,378,737,898,458,49,3,4,2790,211,86,196,477,551,435,97,17,0,2070,20,13,29,32,53,54,16,0,0,217,11,9,23,23,28,10,0,7,0,111,341,272,626,1269,1530,957,162,27,4,5188,27,47,41,53,60,50,3,0,0,281,42,13,20,26,42,31,0,0,0,174,69,60,61,79,102,81,3,0,0,455,410,332,687,1348,1632,1038,165,27,4,5643,423,106,203,326,442,1331,2148,1402,445,6826,22,22,38,59,61,93,102,143,109,649,855,460,928,1733,2135,2462,2415,1572,558,13118
1009,5503,6296,11398,14783,16277,9413,1312,111,17,65110,4029,1646,4377,4922,4525,9236,13207,10205,4747,56894,393,330,654,827,867,781,894,1153,996,6895,9925,8272,16429,20532,21669,19430,15413,11469,5760,128899,2269,6820,15265,18531,20387,11488,1298,65,7,76130,5667,4204,5982,8985,9119,6833,1899,200,18,42907,400,430,1238,1084,1103,960,194,41,6,5456,326,394,520,582,624,337,72,24,14,2893,8662,11848,23005,29182,31233,19618,3463,330,45,127386,956,1121,1153,1039,1017,623,22,8,0,5939,1121,417,491,607,488,384,79,4,4,3595,2077,1538,1644,1646,1505,1007,101,12,4,9534,10739,13386,24649,30828,32738,20625,3564,342,49,136920,8987,2697,5655,6632,7048,15009,23812,17940,7404,95184,862,736,1449,1762,1856,1661,1722,1961,1435,13444,20588,16819,31753,39222,41642,37295,29098,20243,8888,245548
