region_id,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_199_Family_households,HI_1_199_Non_family_hseholds,HI_1_199_Tot,HI_200_299_Family_households,HI_200_299_Non_fam_househlds,HI_200_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_599_Family_households,HI_400_599_Non_fam_househlds,HI_400_599_Tot,HI_600_799_Family_households,HI_600_799_Non_fam_househlds,HI_600_799_Tot,HI_800_999_Family_households,HI_800_999_Non_fam_househlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1999_Fam_households,HI_1500_1999_Non_fam_hsehlds,HI_1500_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
1010,31,39,70,52,59,111,35,217,252,102,618,720,637,285,922,545,195,740,447,158,605,421,123,544,377,81,458,608,94,702,440,3,443,373,71,444,252,0,252,83,0,83,102,0,102,473,32,505,116,144,260,5094,2119,7213
1011,105,133,238,191,176,367,121,806,927,287,1805,2092,2076,1357,3433,1966,843,2809,1796,607,2403,1774,417,2191,1474,266,1740,2122,305,2427,1497,64,1561,795,143,938,519,13,532,197,3,200,259,11,270,1624,125,1749,308,413,721,17111,7487,24598
1012,45,60,105,85,89,174,63,332,395,132,770,902,754,521,1275,723,466,1189,765,330,1095,766,273,1039,709,239,948,1212,228,1440,957,49,1006,538,95,633,369,8,377,134,4,138,196,7,203,1013,83,1096,214,199,413,8675,3753,12428
1013,36,45,81,95,75,170,38,313,351,104,846,950,977,655,1632,865,359,1224,688,172,860,437,101,538,426,57,483,451,83,534,279,10,289,174,42,216,117,0,117,43,3,46,62,3,65,452,29,481,134,235,369,5378,3028,8406
1014,24,40,64,62,78,140,48,274,322,122,676,798,588,433,1021,509,305,814,483,207,690,487,203,690,446,137,583,754,147,901,606,6,612,330,57,387,232,5,237,77,0,77,95,4,99,512,27,539,124,153,277,5499,2752,8251
1015,28,33,61,54,72,126,55,257,312,101,614,715,662,455,1117,588,268,856,524,150,674,495,121,616,403,73,476,535,73,608,332,6,338,162,29,191,120,3,123,29,0,29,55,5,60,462,27,489,134,161,295,4739,2347,7086
1016,38,36,74,67,52,119,55,177,232,80,370,450,435,252,687,415,226,641,365,170,535,409,131,540,430,81,511,638,95,733,446,19,465,256,38,294,164,5,169,73,3,76,70,0,70,392,25,417,126,130,256,4459,1810,6269
1017,15,34,49,51,28,79,40,166,206,93,483,576,530,201,731,454,183,637,354,106,460,400,98,498,371,54,425,543,81,624,404,7,411,282,42,324,193,3,196,73,0,73,66,0,66,399,17,416,120,126,246,4388,1629,6017
1018,30,67,97,72,104,176,57,413,470,157,931,1088,851,692,1543,833,474,1307,760,318,1078,801,251,1052,699,177,876,952,162,1114,563,32,595,296,71,367,191,3,194,60,0,60,77,4,81,592,113,705,119,150,269,7110,3962,11072
1019,17,19,36,44,59,103,40,207,247,69,469,538,421,281,702,338,185,523,277,97,374,244,117,361,181,71,252,354,77,431,229,8,237,226,56,282,176,0,176,81,0,81,61,3,64,266,8,274,72,105,177,3096,1762,4858
1020,40,48,88,74,57,131,35,171,206,80,538,618,644,446,1090,620,223,843,563,183,746,449,128,577,437,94,531,704,103,807,554,9,563,345,52,397,247,0,247,97,0,97,135,4,139,625,46,671,135,118,253,5784,2220,8004
1021,12,18,30,28,29,57,25,93,118,45,211,256,226,127,353,213,110,323,177,96,273,198,103,301,190,85,275,317,118,435,307,10,317,395,116,511,257,8,265,101,6,107,133,15,148,265,23,288,59,71,130,2948,1239,4187
1022,58,57,115,84,62,146,38,248,286,83,710,793,814,559,1373,741,347,1088,752,201,953,534,169,703,570,107,677,771,157,928,592,14,606,393,78,471,264,4,268,104,3,107,133,3,136,669,43,712,134,183,317,6734,2945,9679
1023,549,778,1327,893,1041,1934,631,3891,4522,1383,10675,12058,9449,5980,15429,8950,4447,13397,8241,3320,11561,8249,3324,11573,7939,2305,10244,14074,2989,17063,11711,631,12342,9099,1740,10839,6580,203,6783,2796,103,2899,3657,115,3772,10023,1130,11153,1844,2239,4083,106068,44911,150979
1024,46,61,107,90,118,208,71,383,454,156,903,1059,1001,612,1613,955,449,1404,852,275,1127,796,223,1019,741,135,876,1072,141,1213,758,36,794,411,63,474,314,5,319,118,0,118,103,0,103,837,61,898,167,182,349,8488,3647,12135
1025,47,69,116,82,130,212,73,360,433,144,900,1044,774,556,1330,700,469,1169,658,345,1003,751,305,1056,736,234,970,1266,272,1538,975,54,1029,744,163,907,511,18,529,223,3,226,318,21,339,893,81,974,204,246,450,9099,4226,13325
1026,16,18,34,38,39,77,31,121,152,62,365,427,286,191,477,273,120,393,240,76,316,274,75,349,218,52,270,333,68,401,250,6,256,161,38,199,126,5,131,41,0,41,48,0,48,302,9,311,76,71,147,2775,1254,4029
1027,72,91,163,139,150,289,75,559,634,187,1398,1585,1516,990,2506,1414,630,2044,1326,415,1741,1054,298,1352,981,169,1150,1277,232,1509,883,34,917,619,129,748,436,3,439,140,3,143,198,3,201,1032,60,1092,217,335,552,11566,5499,17065
1028,21,30,51,40,38,78,33,109,142,53,243,296,251,130,381,215,119,334,218,100,318,229,84,313,250,80,330,493,149,642,379,19,398,635,185,820,410,20,430,196,5,201,268,19,287,386,28,414,75,82,157,4152,1440,5592
1029,17,27,44,61,41,102,37,167,204,71,435,506,669,238,907,477,140,617,390,106,496,335,83,418,281,45,326,340,39,379,190,7,197,84,12,96,51,0,51,14,0,14,24,0,24,319,18,337,88,93,181,3448,1451,4899
1030,10162,12138,22300,11097,9427,20524,7098,26768,33866,12378,55103,67481,61477,38118,99595,62818,32541,95359,63491,28732,92223,69512,30785,100297,69122,25147,94269,122594,34847,157441,110682,7559,118241,104371,33249,137620,78495,3619,82114,41212,1895,43107,77131,3565,80696,98201,11593,109794,17035,15477,32512,1016876,370563,1387439
1031,43,77,120,96,100,196,102,394,496,187,991,1178,1015,755,1770,1043,557,1600,966,359,1325,965,316,1281,952,221,1173,1317,249,1566,1025,43,1068,543,115,658,368,7,375,122,4,126,167,4,171,923,68,991,225,278,503,10059,4538,14597
1032,38,63,101,105,95,200,71,388,459,153,1015,1168,1071,566,1637,922,371,1293,760,209,969,709,148,857,546,74,620,730,82,812,405,14,419,181,31,212,101,4,105,37,0,37,50,0,50,595,31,626,186,209,395,6660,3300,9960
1033,31,28,59,67,45,112,34,168,202,85,522,607,689,358,1047,570,186,756,533,144,677,361,94,455,329,46,375,346,61,407,232,0,232,110,17,127,53,0,53,25,0,25,32,0,32,381,22,403,91,99,190,3969,1790,5759
1034,66,98,164,132,145,277,94,504,598,208,1136,1344,1105,794,1899,1052,758,1810,1047,553,1600,1167,499,1666,1166,343,1509,1966,422,2388,1584,88,1672,931,166,1097,675,22,697,214,11,225,314,6,320,1311,174,1485,229,276,505,13261,5995,19256
1035,524,763,1287,800,887,1687,490,2943,3433,1090,6677,7767,7154,3714,10868,6126,2536,8662,5633,1958,7591,5289,1839,7128,5159,1369,6528,9212,1718,10930,7652,275,7927,5785,977,6762,4289,100,4389,1698,36,1734,2301,39,2340,6772,546,7318,1330,1432,2762,71304,27809,99113
