region_id,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
1000,77464,63083,61796,42226,48600,34792,34153,52365,7299,421778
1001,4101,6812,6176,4206,5311,4115,2975,4260,694,38650
1002,1117,2426,1130,1072,1297,1060,321,922,137,9482
1003,1165,1968,1352,1174,1215,1155,438,1041,124,9632
1004,603,737,858,675,685,761,267,582,100,5268
1005,1540,2781,2198,1696,1887,1572,955,1795,221,14645
1006,1989,2985,2380,1521,1874,1501,922,1527,254,14953
1007,686,1049,1104,989,826,667,769,783,134,7007
1008,581,837,904,594,693,592,326,578,83,5188
1009,13491,22848,20082,14794,18692,14506,7798,13053,2122,127386
1010,602,792,1443,906,831,869,1115,1088,134,7780
1011,3178,4667,3652,3099,3723,3106,1355,2978,377,26135
1012,1729,2914,2338,1840,2352,1840,986,1726,223,15948
1013,702,965,814,792,715,840,252,732,96,5908
1014,905,1332,1312,1500,1244,988,803,1133,144,9361
1015,651,934,918,983,899,876,474,870,123,6728
1016,1074,1066,1135,659,997,898,534,1393,155,7911
1017,408,558,1352,699,787,642,988,992,127,6553
1018,1087,2240,1623,1445,1578,1496,630,1553,151,11803
1019,336,561,824,591,643,398,663,529,74,4619
1020,812,1578,1480,853,1194,761,728,1050,139,8595
1021,411,616,1108,438,588,461,1005,669,92,5388
1022,1198,1584,1627,1186,1183,1150,517,1015,156,9616
1023,17861,38260,28858,18363,26666,18763,13472,17628,2670,182541
1024,1304,2131,2229,1723,1612,1523,797,1383,181,12883
1025,1639,3174,2527,1653,2309,1587,1425,1865,244,16423
1026,517,658,714,439,623,502,552,452,69,4526
1027,1835,3333,2277,1964,2491,1937,654,1442,208,16141
1028,708,1034,1531,754,967,578,1591,739,143,8045
1029,377,516,680,621,484,417,272,460,66,3893
1030,256598,499297,226573,164746,310816,169254,107812,135525,37777,1908398
1031,1747,3001,2516,1704,2278,1884,1123,2383,263,16899
1032,784,1253,1276,1050,1050,1123,617,1364,112,8629
1033,600,726,814,652,596,654,250,619,69,4980
1034,2543,4981,3969,2896,3312,2791,1433,2655,397,24977
1035,11431,23790,18419,13352,16517,10999,9030,10754,1887,116179
