region_id,No_IC_DS_Separate_house,No_IC_DS_SemD_ro_tr_h_th,No_IC_DS_Flat_Unit_or_Apart,No_IC_DS_Other_dwelling,No_IC_DS_Not_stated,No_IC_Total,Tof_IC_BrdB_DS_Separate_house,Tof_IC_BrdB_DS_SemD_ro_tr_h_t,Tof_IC_BrdB_DS_Flt_Unt_or_Apt,Tof_IC_BrdB_DS_Other_dwelling,Tof_IC_BrdB_DS_Not_stated,Tof_IC_BrdB_Total,Tof_IC_DU_DS_Separate_house,Tof_IC_DU_DS_SemD_ro_tr_h_th,Tof_IC_DU_DS_Flt_Unt_or_Aprt,Tof_IC_DU_DS_Other_dwelling,Tof_IC_DU_DS_Not_stated,Tof_IC_D_up_Total,Tof_IC_Oth_DS_Separate_house,Tof_IC_Oth_DS_SemD_ro_tr_h_th,Tof_IC_Ot_DS_Flt_Unt_or_Aprt,Tof_IC_Oth_DS_Other_dwelling,Tof_IC_Oth_DS_Not_stated,Tof_IC_Other_Total,Tof_IC_Tot_DS_Separate_house,Tof_IC_Tot_DS_SemD_ro_tr_h_th,Tof_IC_Tot_DS_Flt_Unt_or_Apt,Tof_IC_Tot_DS_Other_dwelling,Tof_IC_Tot_DS_Not_stated,Tof_IC_Tot_Total,IC_NS_DS_Separate_house,IC_NS_DS_SemD_ro_tr_h_th,IC_NS_DS_Flat_Unit_or_Apart,IC_NS_DS_Other_dwelling,IC_NS_DS_Not_stated,IC_not_stated_Total,Total_DS_Separate_house,Total_DS_SemD_ro_tr_h_th,Total_DS_Flat_Unit_or_Apart,Total_DS_Other_dwelling,Total_DS_Not_stated,Total_Total
1010,1807,221,168,13,0,2209,3893,203,135,14,4,4249,182,15,5,0,0,202,217,32,14,3,0,266,4292,250,154,17,4,4717,222,42,16,3,0,283,6321,513,338,33,4,7209
1011,3493,868,924,384,3,5672,13199,1645,1217,293,5,16359,580,105,87,20,0,792,553,129,158,26,0,866,14332,1879,1462,339,5,18017,586,129,149,42,3,909,18411,2876,2535,765,11,24598
1012,2274,264,576,25,0,3139,6962,396,449,49,0,7856,330,32,23,0,0,385,425,52,82,3,3,565,7717,480,554,52,3,8806,336,54,70,25,0,485,10327,798,1200,102,3,12430
1013,1516,754,487,120,0,2877,3325,639,552,112,6,4634,179,59,27,9,0,274,148,48,71,7,0,274,3652,746,650,128,6,5182,167,86,74,18,0,345,5335,1586,1211,266,6,8404
1014,1965,230,205,54,0,2454,4382,253,166,60,3,4864,278,17,8,3,0,306,258,35,36,6,0,335,4918,305,210,69,3,5505,233,19,34,5,0,291,7116,554,449,128,3,8250
1015,1703,161,317,48,13,2242,3585,167,203,37,3,3995,232,12,26,3,3,276,203,16,39,5,0,263,4020,195,268,45,6,4534,252,18,29,8,3,310,5975,374,614,101,22,7086
1016,1538,176,209,23,0,1946,3052,263,248,14,0,3577,157,14,13,0,0,184,184,22,44,0,0,250,3393,299,305,14,0,4011,237,25,46,4,0,312,5168,500,560,41,0,6269
1017,1546,97,77,0,0,1720,3401,149,64,8,0,3622,185,4,0,0,0,189,184,18,6,0,0,208,3770,171,70,8,0,4019,250,11,10,4,4,279,5566,279,157,12,4,6018
1018,1910,339,476,141,3,2869,5937,422,566,85,3,7013,281,30,39,3,0,353,296,47,63,19,0,425,6514,499,668,107,3,7791,283,47,69,14,0,413,8707,885,1213,262,6,11073
1019,1283,218,94,18,0,1613,2497,143,57,16,6,2719,125,4,7,0,0,136,128,23,13,4,0,168,2750,170,77,20,6,3023,153,25,19,26,0,223,4186,413,190,64,6,4859
1020,1414,126,107,114,0,1761,5055,162,103,75,4,5399,251,19,10,5,3,288,240,7,4,5,0,256,5546,188,117,85,7,5943,251,18,16,14,0,299,7211,332,240,213,7,8003
1021,819,51,100,20,7,997,2466,79,132,18,11,2706,103,10,6,0,0,119,150,6,39,0,0,195,2719,95,177,18,11,3020,132,8,23,7,0,170,3670,154,300,45,18,4187
1022,1404,467,225,89,0,2185,4692,1193,488,57,8,6438,278,61,35,5,4,383,200,91,41,7,0,339,5170,1345,564,69,12,7160,224,69,31,9,0,333,6798,1881,820,167,12,9678
1023,25169,4507,4609,439,24,34748,86738,7702,6450,447,83,101420,3477,374,348,27,0,4226,3619,617,799,63,8,5106,93834,8693,7597,537,91,110752,3958,638,789,88,4,5477,122961,13838,12995,1064,119,150977
1024,2180,286,385,90,3,2944,6992,388,300,65,12,7757,436,31,26,6,0,499,388,62,51,6,0,507,7816,481,377,77,12,8763,314,48,56,12,0,430,10310,815,818,179,15,12137
1025,2673,362,371,32,0,3438,7555,457,305,35,0,8352,356,37,18,0,0,411,422,65,57,10,3,557,8333,559,380,45,3,9320,435,58,53,23,0,569,11441,979,804,100,3,13327
1026,1048,93,82,20,0,1243,2217,58,55,8,4,2342,126,6,4,0,0,136,128,4,11,3,0,146,2471,68,70,11,4,2624,124,15,15,8,0,162,3643,176,167,39,4,4029
1027,2208,935,877,242,0,4262,8214,1501,1225,160,11,11111,357,103,80,14,0,554,280,90,145,21,0,536,8851,1694,1450,195,11,12201,289,127,163,22,0,601,11348,2756,2490,459,11,17064
1028,915,78,147,46,3,1189,3380,269,149,38,0,3836,137,8,10,0,0,155,163,31,31,10,0,235,3680,308,190,48,0,4226,144,13,16,3,0,176,4739,399,353,97,3,5591
1029,1250,81,17,19,9,1376,2840,91,7,8,3,2949,228,17,0,0,3,248,138,6,0,0,0,144,3206,114,7,8,6,3341,160,10,0,10,3,183,4616,205,24,37,18,4900
1030,124289,31385,64743,1371,474,222262,626109,130781,271104,3281,1338,1032613,19579,4296,9943,155,66,34039,19714,6688,22395,349,117,49263,665402,141765,303442,3785,1521,1115915,27304,6679,14886,273,119,49261,816995,179829,383071,5429,2114,1387438
1031,3094,324,622,21,5,4066,7913,287,556,29,20,8805,414,24,38,6,0,482,456,44,106,0,0,606,8783,355,700,35,20,9893,422,85,111,20,0,638,12299,764,1433,76,25,14597
1032,2509,253,546,39,5,3352,4975,198,310,32,10,5525,279,16,21,3,0,319,236,25,63,5,0,329,5490,239,394,40,10,6173,309,36,81,3,5,434,8308,528,1021,82,20,9959
1033,1400,100,106,68,6,1680,3181,134,110,37,6,3468,215,12,9,3,0,239,135,10,13,0,0,158,3531,156,132,40,6,3865,169,13,13,19,0,214,5100,269,251,127,12,5759
1034,3266,292,785,22,3,4368,11175,450,1005,62,15,12707,474,26,63,3,0,566,688,56,177,4,0,925,12337,532,1245,69,15,14198,501,45,138,6,0,690,16104,869,2168,97,18,19256
1035,14808,3304,3925,504,13,22554,51597,6611,7441,451,32,66132,2506,390,420,34,5,3355,2068,514,845,46,0,3473,56171,7515,8706,531,37,72960,2376,491,643,90,0,3600,73355,11310,13274,1125,50,99114
