POA_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA2100,7,20,0,1643,30,6,3,31,7,17,0,8,5,13,52,173,7,0,0,0,0,4,3,0,0,0,10,24,924,182,42,982,212,466,57,133,43,192,66,3300
POA2101,0,16,0,1059,24,6,0,16,3,14,0,5,3,16,49,144,0,0,0,4,0,0,0,0,0,0,5,18,603,179,24,793,186,345,68,112,43,122,60,2541
POA2102,3,3,0,529,12,6,7,7,3,3,5,0,6,0,28,70,0,0,0,0,0,0,0,0,0,0,6,8,308,71,18,382,89,169,35,54,15,48,29,1218
POA2103,9,11,0,600,13,10,0,13,10,3,0,4,0,3,30,97,0,0,0,0,0,0,0,0,0,3,4,10,312,104,19,412,89,159,38,79,13,98,39,1360
POA2104,0,16,0,231,9,0,0,9,0,0,0,4,0,4,14,43,0,0,0,0,0,0,0,0,0,0,0,0,111,35,10,113,16,49,5,28,6,47,17,431
POA2105,0,7,0,118,3,8,0,0,0,0,0,0,0,0,10,26,0,0,0,0,0,0,0,0,0,0,0,0,47,14,0,83,10,35,9,13,6,22,12,256
POA2106,7,15,0,618,21,0,0,24,0,13,0,6,0,0,25,101,0,0,0,0,0,0,0,0,0,3,8,15,310,78,17,383,77,176,29,71,17,59,38,1257
POA2107,6,26,0,994,22,13,3,25,12,16,3,7,0,8,53,164,0,0,0,0,0,4,0,0,0,0,4,12,454,150,28,635,108,320,55,120,22,144,57,2099
POA2108,0,3,0,73,4,5,0,3,0,6,0,0,0,4,3,22,0,0,0,0,0,0,0,0,0,0,0,0,34,22,5,36,4,24,4,13,0,17,6,161
POA2110,3,26,0,915,11,4,0,15,0,12,4,4,4,9,25,89,0,0,0,0,0,0,0,0,0,0,3,11,367,75,12,348,78,245,17,73,11,81,30,1334
POA2111,4,29,0,1037,25,9,4,17,7,8,4,0,0,12,43,126,3,0,0,0,0,0,0,0,0,3,4,15,565,89,20,523,144,286,43,89,29,148,51,1987
POA2112,14,27,0,1789,26,12,9,23,14,10,6,6,14,21,128,269,7,0,0,0,0,0,0,0,0,0,23,35,1285,282,102,1069,297,883,117,322,128,500,161,5135
POA2113,7,18,0,1245,23,0,0,11,8,19,4,9,8,9,61,148,3,0,6,0,0,3,0,0,0,0,4,20,939,147,43,650,176,607,63,154,59,276,76,3187
POA2114,7,39,4,1024,11,3,0,13,0,17,10,9,0,11,62,126,5,0,0,0,4,0,0,0,0,0,12,27,812,148,53,657,206,570,70,170,83,315,81,3171
POA2115,8,18,0,466,7,4,7,3,0,8,0,6,3,12,41,100,0,0,0,0,0,0,0,0,0,0,5,8,395,73,67,298,132,277,54,109,80,256,55,1801
POA2116,0,5,0,218,5,0,4,3,0,5,0,7,3,11,17,54,0,0,4,0,0,0,0,0,0,0,3,5,207,47,38,195,65,169,32,79,38,113,20,1008
POA2117,9,27,0,727,11,0,7,10,10,13,7,10,3,16,83,181,0,0,0,0,0,0,0,0,0,0,12,14,662,190,95,572,169,471,89,217,118,426,102,3111
POA2118,9,34,0,1099,17,7,9,25,11,22,3,9,6,22,109,238,0,0,0,0,0,0,0,0,5,3,26,33,967,231,134,788,224,834,112,305,173,587,142,4493
POA2119,6,16,0,1101,24,4,0,20,3,12,3,6,0,12,50,128,0,0,3,0,0,0,0,0,0,0,7,12,644,97,22,492,83,328,24,106,28,140,56,2025
POA2120,0,14,0,1513,24,4,0,24,8,13,0,0,5,20,53,153,0,0,0,4,0,0,4,0,0,4,0,14,986,138,33,918,169,509,49,138,34,236,61,3283
POA2121,17,50,0,1873,37,3,6,11,9,15,0,5,3,19,125,236,5,0,0,0,0,0,0,0,3,3,22,37,1420,228,104,989,243,1046,106,304,138,498,161,5240
POA2122,9,33,0,1081,18,8,4,8,6,12,4,11,4,22,80,181,3,0,0,0,0,0,0,0,3,0,12,23,923,241,104,745,182,725,97,292,102,513,109,4035
POA2125,5,51,5,1490,29,0,0,26,0,18,5,3,3,17,56,166,0,0,3,3,0,0,0,4,0,3,3,19,845,124,36,662,145,446,59,134,32,261,72,2813
POA2126,11,25,0,1578,36,5,4,30,4,21,0,10,0,8,68,190,0,0,4,0,0,0,0,0,0,0,9,12,1092,133,37,773,152,575,38,148,40,260,82,3332
POA2127,3,13,0,637,12,0,0,3,0,3,0,0,3,10,76,112,3,0,0,0,0,0,0,0,0,0,8,8,537,143,84,425,156,506,89,166,114,322,86,2618
POA2128,0,0,0,37,3,0,0,0,0,0,0,0,0,5,7,19,0,0,0,0,0,0,0,0,0,0,0,0,48,22,10,37,14,53,13,24,20,46,8,300
POA2130,3,0,0,366,6,0,0,3,0,3,0,0,0,0,16,29,0,0,0,0,0,0,0,0,0,0,0,0,223,43,9,189,51,100,11,28,15,41,16,724
POA2131,4,17,0,621,14,0,0,12,0,12,0,0,4,14,44,107,0,0,0,0,0,0,0,0,0,0,7,10,468,139,45,423,130,348,57,140,61,261,54,2127
POA2132,4,21,0,548,15,4,3,4,4,4,3,3,4,13,31,83,0,0,0,0,0,0,0,0,0,0,3,5,355,78,21,309,84,189,28,88,44,179,37,1414
POA2133,0,15,0,464,3,0,4,11,4,5,0,7,3,12,38,86,0,0,0,0,0,0,0,0,0,5,14,19,317,85,48,289,76,225,47,116,57,214,57,1528
POA2134,0,18,0,327,12,0,4,5,0,5,0,6,3,15,36,80,0,0,0,0,0,0,0,0,0,0,6,9,270,102,35,214,78,250,34,111,65,274,43,1483
POA2135,13,50,0,1131,28,11,0,20,8,20,4,8,9,19,70,187,0,0,3,0,0,4,3,0,0,0,8,28,670,201,57,479,129,459,61,196,88,377,86,2796
POA2136,3,10,0,322,0,0,0,3,0,8,3,0,0,9,22,56,0,0,0,0,0,0,0,0,5,0,6,15,246,67,22,189,59,161,29,70,41,147,32,1079
POA2137,12,34,0,1554,20,5,6,15,9,10,5,9,0,21,69,169,5,4,3,3,0,0,4,0,0,4,10,26,905,265,72,787,225,528,83,202,77,331,89,3572
POA2138,5,24,3,781,7,0,0,8,0,9,0,8,0,20,74,124,0,0,0,0,0,0,0,0,0,0,9,10,569,108,41,413,137,415,50,146,54,255,84,2281
POA2140,0,0,3,373,4,0,0,8,3,3,0,0,4,9,63,99,0,0,0,0,0,0,0,0,0,0,12,19,482,101,46,347,118,540,42,173,86,272,86,2290
POA2141,12,39,0,612,10,5,0,3,3,19,6,10,13,42,107,223,0,0,0,0,0,0,0,0,0,13,23,37,540,150,120,425,180,621,114,315,243,894,144,3739
POA2142,8,32,0,264,4,0,3,0,0,11,3,4,12,30,100,168,0,0,0,0,0,0,0,0,0,14,40,56,353,102,65,316,106,571,66,278,189,880,148,3086
POA2143,7,9,0,187,3,0,0,0,0,10,4,4,0,12,29,71,0,0,0,0,0,0,0,0,0,3,5,15,166,40,33,147,74,207,34,117,71,337,47,1274
POA2144,12,52,0,325,10,0,9,6,0,23,6,5,17,54,116,259,0,0,5,0,0,0,0,0,3,13,55,83,311,121,112,336,130,840,104,477,256,1420,200,4300
POA2145,38,66,4,2893,65,3,20,29,21,42,10,21,21,77,264,572,6,0,15,5,0,7,0,0,3,4,90,125,3431,439,281,1955,714,2554,311,740,419,1608,393,12850
POA2146,5,11,0,580,13,0,4,10,9,17,0,4,5,12,54,134,0,0,0,0,0,0,0,0,0,7,13,29,756,121,67,535,180,519,85,153,84,301,76,2875
POA2147,16,33,0,1070,32,3,10,35,14,27,6,11,8,38,93,269,0,0,6,0,0,0,0,0,0,6,13,31,1191,191,123,941,390,849,171,273,164,626,116,5052
POA2148,17,35,0,1121,32,6,11,27,8,49,9,20,19,67,245,483,7,6,3,5,4,4,0,0,0,10,45,73,1742,360,196,1391,558,1715,254,657,366,1311,301,8849
POA2150,4,10,6,751,11,3,0,0,4,8,0,3,3,12,107,155,3,0,0,0,0,0,0,0,4,0,9,28,1032,120,66,450,224,1188,61,223,107,400,143,4006
POA2151,6,14,0,745,11,3,3,12,4,9,0,7,6,15,53,118,0,0,0,0,0,0,0,0,0,0,9,16,667,108,79,549,177,480,81,158,71,318,66,2748
POA2152,3,5,0,443,12,5,0,7,0,5,0,0,0,6,26,69,0,0,5,0,0,0,0,0,0,0,0,5,385,63,38,310,104,222,43,84,41,144,34,1468
POA2153,21,78,3,3929,78,9,5,51,13,37,10,12,17,42,190,469,7,3,6,4,0,3,0,0,0,0,32,60,3011,456,138,2267,634,1598,242,479,216,802,240,10088
POA2154,11,61,3,2728,67,6,4,45,11,34,4,13,9,20,146,355,0,5,4,0,0,6,0,0,3,5,15,38,1932,320,88,1366,341,1113,134,317,111,536,180,6423
POA2155,21,56,0,5510,125,21,26,61,25,48,10,15,16,35,273,668,8,0,7,11,4,4,0,0,3,6,47,95,4504,519,218,3071,882,2184,271,480,238,729,333,13435
POA2156,13,30,0,1011,22,6,3,17,0,13,0,6,3,9,29,121,0,0,0,3,3,0,0,0,0,0,3,18,517,111,28,557,107,265,50,106,43,173,43,2001
POA2157,0,10,0,214,3,0,0,9,0,0,0,0,0,0,4,30,0,0,0,0,0,0,0,0,0,3,0,14,119,45,18,154,37,81,17,34,16,51,13,573
POA2158,0,26,0,596,16,3,5,13,3,8,0,0,0,5,24,76,0,0,6,0,0,0,0,0,0,4,4,16,365,80,22,309,66,200,22,74,27,122,34,1318
POA2159,0,5,0,293,7,3,0,8,0,8,0,0,0,0,13,52,0,0,0,0,0,0,0,0,0,0,6,7,174,46,12,190,27,94,16,48,7,57,21,701
POA2160,29,79,0,586,9,0,12,10,0,18,4,17,22,65,133,299,0,0,0,0,0,4,0,0,3,9,64,87,469,139,120,459,205,783,130,450,339,1496,221,4809
POA2161,15,57,0,351,12,5,3,5,3,16,0,12,20,83,100,262,0,0,0,0,0,0,0,3,9,12,49,77,320,88,99,302,132,617,83,380,310,1640,168,4136
POA2162,4,27,3,279,11,3,6,7,0,16,0,7,10,28,63,148,3,0,0,0,0,0,0,0,3,6,29,47,278,81,62,233,110,412,63,220,166,795,106,2529
POA2163,0,16,0,71,0,0,0,4,0,0,0,5,12,19,29,67,0,0,0,0,0,0,0,0,3,0,10,15,84,22,15,80,33,162,15,90,79,433,43,1061
POA2164,10,42,0,333,8,0,4,9,3,7,0,8,10,35,63,147,0,0,0,0,0,0,0,0,0,8,19,32,254,69,67,241,123,395,79,202,180,1117,86,2820
POA2165,17,77,0,430,9,0,6,4,3,24,3,17,14,95,107,282,0,0,0,0,0,0,6,0,0,37,53,89,426,121,98,323,158,686,88,485,324,2823,199,5725
POA2166,33,67,0,494,25,4,7,7,7,34,4,19,28,94,158,390,0,0,4,0,4,0,4,0,3,13,46,76,609,216,184,407,235,1076,145,572,376,2151,238,6214
POA2167,0,8,0,274,10,0,5,6,3,7,3,6,3,11,31,84,0,0,0,0,0,6,0,0,0,0,4,8,385,67,25,292,99,304,40,102,56,169,41,1587
POA2168,16,61,0,580,18,6,8,16,12,34,0,18,21,97,142,378,0,0,3,0,0,3,0,0,0,19,36,70,581,176,137,507,239,935,161,483,345,1949,212,5718
POA2170,42,123,3,2085,60,19,23,47,19,60,20,43,26,137,339,793,3,0,8,6,6,13,0,0,13,34,92,174,2256,513,398,1889,809,2544,440,1260,766,3723,501,15109
POA2171,23,72,0,1347,30,5,11,23,11,31,4,14,14,44,127,318,4,0,9,0,0,0,0,7,4,10,38,69,1269,253,185,1050,407,976,235,499,270,1191,187,6516
POA2172,0,3,0,226,6,3,0,0,0,0,0,0,0,0,4,28,0,0,3,0,0,0,0,0,0,0,0,6,146,25,16,114,59,70,8,25,14,32,9,515
POA2173,4,10,0,571,23,4,5,9,9,18,0,0,7,0,80,153,4,0,4,0,0,0,0,0,0,0,5,15,623,88,66,486,196,414,71,120,64,154,90,2373
POA2174,5,12,0,463,6,3,0,6,0,11,0,0,7,8,50,88,0,0,0,0,0,0,0,0,0,0,12,15,537,81,43,375,144,340,62,124,86,211,68,2072
