POA_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA2655,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,3,3,30,8,0,16,3,16,4,8,5,61,7,152
POA2656,0,6,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,7,38,7,5,31,0,19,4,15,0,50,3,173
POA2658,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,5,6,24,10,0,27,0,21,0,18,3,75,19,190
POA2659,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,21,3,0,25,4,9,0,3,3,35,6,109
POA2660,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,3,3,6,21,8,0,18,0,12,0,9,4,85,7,169
POA2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,3,0,0,0,0,0,12
POA2663,0,0,0,20,0,0,0,0,0,0,0,4,0,0,19,23,0,0,0,0,0,0,0,0,0,4,3,13,78,14,9,75,10,42,10,31,3,187,29,485
POA2665,0,0,0,15,3,0,0,0,0,0,0,0,0,0,11,16,3,0,0,4,0,0,0,0,0,6,0,15,52,12,3,43,4,23,4,11,4,88,18,272
POA2666,0,3,0,28,0,0,0,0,0,0,0,0,0,0,26,32,0,0,0,0,0,0,0,0,0,12,7,18,127,46,8,102,11,53,0,51,5,281,37,721
POA2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,3,0,26,3,51
POA2669,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,3,0,0,0,0,0,7,49,14,0,29,0,18,0,9,0,37,3,163
POA2671,0,3,0,24,0,0,0,0,0,0,0,0,0,0,21,32,0,0,0,0,0,0,0,0,0,4,6,8,85,15,3,87,8,41,9,33,3,161,33,482
POA2672,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,4,4,28,5,0,22,5,22,4,7,6,46,10,154
POA2675,0,0,0,15,0,0,0,0,0,0,0,0,0,3,3,12,0,0,3,0,0,0,0,0,0,0,4,3,52,8,4,26,0,22,6,6,3,30,6,166
POA2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2680,0,16,0,151,0,0,3,8,0,6,0,0,3,9,76,98,7,0,0,5,0,0,0,0,0,24,28,64,645,138,22,412,40,208,28,150,27,686,134,2481
POA2681,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,5,6,47,5,3,29,6,22,0,11,3,50,9,186
POA2700,0,0,0,25,0,0,0,0,0,6,0,0,0,0,23,31,0,0,0,0,0,0,0,0,0,3,5,11,100,18,6,87,13,32,5,36,9,190,31,520
POA2701,0,0,0,13,0,0,0,0,0,3,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0,5,81,11,0,41,4,29,3,22,3,105,11,310
POA2702,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,21,5,0,10,0,9,0,8,0,35,6,102
POA2703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,7,0,6,0,4,0,23,8,61
POA2705,0,4,0,62,5,0,0,0,0,3,0,3,0,0,34,38,0,0,0,0,0,3,0,0,0,12,5,24,262,44,6,184,10,107,10,64,10,343,45,1104
POA2706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,4,32,9,4,7,5,11,0,4,0,29,7,118
POA2707,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,3,38,5,0,38,0,14,0,9,3,24,5,143
POA2710,0,9,0,63,0,0,0,0,4,3,0,0,0,3,59,74,5,0,0,3,0,0,0,0,0,18,17,38,238,53,12,174,21,113,10,107,13,407,85,1233
POA2711,4,3,0,31,0,0,0,0,0,0,0,0,0,0,21,26,4,0,0,0,0,0,0,0,0,5,6,19,105,15,8,66,12,31,8,19,3,105,32,400
POA2712,0,0,0,8,0,0,0,0,0,0,0,0,0,5,9,11,0,0,0,0,0,0,0,0,0,4,3,7,23,3,0,29,0,8,0,10,4,91,17,195
POA2713,0,0,0,15,3,0,0,0,0,0,0,0,0,0,7,11,5,0,3,0,0,0,0,0,0,0,3,9,62,17,9,69,9,29,6,33,8,112,14,350
POA2714,0,3,0,20,0,0,0,0,0,0,0,0,0,3,15,21,0,0,0,0,0,0,0,0,0,9,0,6,59,13,0,44,0,30,6,38,9,235,20,453
POA2715,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,4,34,7,0,24,4,15,0,10,0,44,6,154
POA2716,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,5,0,4,31,6,0,13,0,13,0,9,0,44,7,135
POA2717,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,12,0,10,0,3,3,69,9,128
POA2720,0,6,0,52,0,0,0,0,0,0,0,0,0,9,40,56,0,0,0,0,0,0,0,0,0,12,8,27,161,42,7,161,12,98,12,71,12,340,60,980
POA2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,0,8,0,25
POA2722,0,0,0,22,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,6,0,0,0,0,0,3,3,12,73,22,3,61,3,31,0,26,4,127,18,376
POA2725,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,9,3,3,0,8,0,25,3,54
POA2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,0,0,5,0,29
POA2727,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,8,0,0,0,0,0,3,0,32
POA2729,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,5,46,9,3,36,0,21,0,14,9,66,10,211
POA2730,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,31,13,0,31,0,17,7,17,0,74,4,190
POA2731,0,10,0,48,0,0,0,0,0,0,0,0,0,8,26,43,3,0,0,0,0,0,0,0,0,8,12,30,141,52,7,113,11,51,16,88,14,526,52,1080
POA2732,0,0,0,24,0,0,0,0,0,0,0,0,0,4,12,15,0,0,0,0,0,0,0,0,0,6,6,11,55,11,4,41,8,22,6,17,9,111,21,299
POA2733,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,14,0,0,15,0,4,0,3,3,18,4,72
POA2734,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,20,0,0,5,9,0,18,0,70
POA2735,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,3,0,9,7,0,0,0,0,20,0,54
POA2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,0,7,0,10,0,0,0,16,8,49
POA2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,18,0,11,0,5,0,28,0,85
POA2738,0,4,0,29,0,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,3,7,58,12,0,33,5,20,0,15,4,89,14,253
POA2739,0,3,0,13,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,6,36,8,0,18,4,17,0,15,3,46,7,156
POA2745,0,8,0,299,0,0,0,0,0,0,0,0,5,5,52,68,0,0,0,5,0,0,0,0,0,14,5,29,645,110,31,282,117,284,32,148,46,707,69,2469
POA2747,0,8,0,255,7,0,0,3,0,3,0,0,0,16,105,136,0,0,0,0,3,0,0,0,0,20,26,59,999,149,53,546,190,411,94,233,103,1239,141,4164
POA2748,0,0,0,17,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,18,18,3,12,0,25,0,14,4,88,7,192
POA2749,0,6,0,114,3,0,0,0,0,0,0,0,3,0,35,43,5,0,0,0,0,0,0,0,0,3,9,18,325,55,17,224,75,142,29,72,30,405,44,1422
POA2750,3,14,0,300,3,0,0,0,0,4,0,3,4,15,131,167,0,0,0,0,0,4,0,4,0,26,23,64,977,186,74,541,236,486,96,308,95,1627,188,4817
POA2752,0,0,0,47,0,0,0,0,0,0,0,0,0,3,19,24,0,0,0,0,0,0,0,0,0,0,4,7,131,22,6,82,23,56,7,33,13,136,22,533
POA2753,0,4,0,123,0,0,0,3,3,0,0,0,0,4,39,51,3,0,0,0,0,0,0,3,0,15,14,37,285,77,23,230,78,182,31,117,36,551,56,1673
POA2754,3,9,0,53,0,0,0,0,3,0,0,0,0,0,21,27,0,0,0,0,0,0,0,0,0,0,6,6,136,30,7,92,33,60,15,44,15,337,33,797
POA2756,0,18,0,261,4,0,0,3,0,0,0,9,0,10,71,98,0,0,0,0,6,4,0,0,0,23,18,58,703,178,46,463,148,360,62,220,75,939,102,3287
POA2757,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,10,0,7,0,12,0,42,0,97
POA2758,0,7,0,136,0,0,0,0,0,0,0,0,0,0,22,30,0,0,0,0,0,0,0,0,0,7,4,18,188,59,8,133,34,100,22,74,32,336,31,1028
POA2759,4,10,0,146,0,0,3,0,0,4,0,0,0,5,46,66,3,0,0,0,0,0,0,0,0,15,16,43,453,67,23,283,105,286,31,172,70,726,75,2298
POA2760,0,6,0,103,0,0,0,0,3,0,0,5,0,5,75,93,0,0,0,0,0,0,0,0,0,20,18,34,512,65,47,282,94,311,42,145,70,861,101,2516
POA2761,0,0,0,101,4,0,0,0,0,0,0,0,0,6,51,65,3,0,4,0,0,4,0,0,0,5,12,29,421,53,35,229,122,291,45,130,75,579,86,2078
POA2762,0,0,0,217,0,0,0,0,0,0,0,0,4,3,30,38,0,0,0,0,0,0,0,0,0,0,12,11,537,50,28,179,74,161,28,42,34,254,40,1449
POA2763,0,0,0,230,0,0,0,0,0,0,0,0,0,9,41,50,3,0,4,0,0,0,0,0,0,4,10,23,558,76,32,224,147,289,40,147,57,715,59,2347
POA2765,0,15,0,416,4,0,7,0,0,0,0,0,0,0,70,91,8,0,3,0,0,0,0,0,3,12,26,55,1037,120,45,360,197,290,76,153,72,791,128,3258
POA2766,0,3,0,41,0,0,0,0,0,0,0,0,4,0,26,31,0,0,4,0,0,0,0,0,0,3,9,14,179,36,21,104,31,137,24,59,30,392,35,1041
POA2767,0,3,0,74,0,0,0,0,0,0,0,0,3,6,44,57,0,0,0,0,0,0,0,0,0,12,18,34,247,47,23,143,72,205,28,91,49,559,75,1532
POA2768,0,4,0,247,5,0,0,0,0,4,0,0,0,3,38,55,4,0,5,0,0,0,0,0,0,3,11,22,412,47,30,144,72,210,27,88,38,617,64,1750
POA2769,0,5,0,143,0,0,0,0,0,0,0,0,0,0,19,28,0,0,0,0,0,0,0,0,0,3,4,9,220,16,9,67,37,79,12,48,18,294,23,826
POA2770,0,4,0,75,0,0,0,0,5,7,0,4,5,13,81,115,0,0,6,0,0,0,0,0,0,24,63,94,429,97,50,288,144,445,74,228,105,1474,180,3517
POA2773,3,6,0,111,0,0,0,0,0,0,0,0,0,3,11,13,0,0,0,0,0,0,0,0,0,8,0,10,95,43,5,68,20,58,0,56,16,292,12,667
POA2774,0,8,0,164,0,0,0,0,0,0,0,0,0,0,24,30,0,0,0,0,0,0,0,0,0,6,4,17,252,63,16,167,50,124,25,112,34,582,37,1452
POA2775,0,4,0,19,0,0,0,0,0,0,0,0,0,0,17,12,0,0,0,0,0,0,0,0,0,0,5,7,19,12,3,19,5,19,0,14,6,76,18,195
POA2776,0,0,0,53,0,0,0,0,0,0,0,0,0,0,12,19,0,0,0,0,0,0,0,0,0,0,0,0,72,21,4,61,15,51,8,39,12,165,12,465
POA2777,3,9,0,207,0,0,0,0,3,0,0,0,0,3,46,57,0,0,0,0,0,0,0,0,0,13,10,21,312,99,16,260,56,185,41,163,46,838,56,2078
POA2778,0,0,0,24,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,3,55,11,0,37,12,31,10,33,6,106,8,307
POA2779,0,3,0,39,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,104,36,3,63,27,54,14,41,7,181,12,541
POA2780,0,17,0,181,0,0,0,0,0,3,0,0,0,3,44,58,0,0,0,0,0,0,0,0,0,4,4,10,206,116,30,195,36,161,47,189,35,630,53,1711
POA2782,0,4,0,82,0,0,0,0,0,0,0,0,0,3,9,17,0,0,0,0,0,0,0,0,0,6,0,11,87,55,11,78,21,84,20,84,25,403,10,876
POA2783,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,5,48,16,3,41,12,32,8,30,10,78,13,285
POA2784,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,21,4,3,29,12,14,11,10,0,56,0,165
POA2785,0,7,0,66,0,0,0,0,0,0,0,0,0,0,36,39,0,0,0,0,0,0,0,0,0,3,0,9,65,55,8,66,16,60,13,66,23,276,38,685
POA2786,0,0,0,31,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,26,10,0,25,0,9,3,9,5,72,13,178
POA2787,0,0,0,22,0,0,0,0,0,0,0,3,0,0,20,29,0,0,0,0,0,0,0,0,0,5,4,11,112,31,9,96,8,59,5,46,7,191,27,596
POA2790,0,9,0,121,0,0,0,0,0,3,0,0,0,7,56,69,0,0,0,0,0,0,0,0,0,16,17,35,229,62,17,207,34,159,27,149,27,755,91,1756
POA2791,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,3,0,19,0,43
POA2792,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,7,17,0,0,10,0,3,4,6,0,15,6,51
POA2793,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,4,17,3,0,10,0,19,0,15,6,76,4,153
POA2794,0,5,0,53,0,0,0,0,0,0,0,0,0,7,49,62,5,3,0,0,0,0,0,0,0,12,18,40,204,57,17,169,13,109,10,88,11,516,86,1282
POA2795,0,23,4,326,4,3,0,3,7,3,3,0,0,17,171,218,9,0,0,0,0,0,0,0,0,39,24,75,985,216,34,644,76,442,50,380,68,1596,222,4725
POA2797,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,11,4,3,0,0,0,11,4,52
POA2798,0,5,0,29,0,0,0,0,0,0,0,0,0,3,17,25,0,0,0,0,0,0,0,0,0,0,3,4,46,18,0,39,6,26,3,20,3,67,22,260
POA2799,0,0,0,20,0,0,0,0,0,0,0,0,0,0,18,29,0,0,0,0,0,0,0,0,0,6,4,4,117,24,3,53,3,52,0,32,6,144,22,463
POA2800,6,29,0,476,3,0,5,5,4,4,0,0,0,9,162,196,4,3,4,4,0,0,0,4,4,35,25,81,1165,245,22,740,76,442,33,347,63,1578,216,4920
POA2803,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,4,3,0,0,0,0,26,6,50
POA2804,0,0,0,18,0,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,5,8,60,18,3,57,5,25,0,20,0,130,18,345
POA2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,10,10,0,3,0,4,0,4,0,19,5,50
POA2806,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,26,3,11,0,3,4,40,5,122
POA2807,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,6,15,0,0,6,0,3,0,5,0,31,5,62
POA2808,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,4,0,0,0,4,0,16,0,36
POA2809,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,5,0,4,0,4,0,9,0,32
POA2810,0,0,0,15,0,0,0,0,0,0,0,0,0,0,14,21,3,0,0,0,0,0,0,0,0,3,7,11,75,27,3,60,9,32,4,21,8,178,23,440
POA2817,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,6,0,10,0,3,0,4,0,6,3,51
POA2818,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,30,9,0,13,0,11,0,3,0,27,10,101
POA2820,0,0,0,24,6,0,0,0,0,4,0,0,0,3,26,33,0,0,0,0,0,0,0,0,0,13,4,18,127,32,3,83,17,66,5,41,5,258,41,679
POA2821,0,0,0,23,0,0,0,0,0,0,0,0,0,6,31,42,0,4,0,0,0,0,0,0,0,5,4,14,99,13,4,69,15,45,4,37,5,158,37,490
POA2822,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,8,0,4,0,0,0,14,0,45
POA2823,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,6,36,3,4,18,3,15,0,9,0,39,6,123
POA2824,0,0,0,18,0,0,0,0,0,0,0,0,0,3,13,16,0,0,0,0,0,0,0,0,0,5,5,12,55,7,5,38,0,20,0,8,6,79,15,236
POA2825,0,3,0,24,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,0,0,0,0,0,0,0,3,5,69,6,5,38,3,17,0,12,4,60,24,241
POA2826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,17
POA2827,0,0,0,10,0,0,0,0,0,0,0,0,0,0,13,14,3,0,0,4,0,0,0,0,0,0,7,18,78,22,9,68,3,33,3,29,5,154,24,441
POA2828,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,4,26,5,0,14,0,11,0,0,0,18,11,85
POA2829,0,0,0,21,0,0,0,0,0,3,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,9,4,13,73,13,3,32,8,20,0,16,0,79,14,268
POA2830,0,19,0,311,3,0,0,8,4,3,0,0,3,11,193,230,6,4,0,3,3,0,0,0,0,30,36,88,1173,206,40,698,84,344,40,269,36,1312,253,4461
POA2831,0,0,0,14,0,0,0,0,0,0,0,0,0,0,8,13,3,0,0,0,0,0,0,0,0,0,3,7,61,7,3,36,3,17,3,9,0,37,16,189
POA2832,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,8,3,0,0,0,0,0,0,0,0,0,3,7,56,7,0,21,3,16,0,9,3,31,9,162
POA2833,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,11,0,3,0,4,0,15,8,57
POA2834,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0,16,3,16,0,14,3,79,12,184
POA2835,0,0,0,31,0,0,0,0,0,0,0,0,0,0,18,24,0,0,0,0,0,0,0,0,0,8,3,13,92,11,4,55,6,41,7,22,5,74,24,350
POA2836,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,12,0,3,0,4,0,15,3,63
POA2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,5,21
POA2839,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,5,9,0,6,0,3,0,18,8,80
POA2840,0,0,0,16,0,0,0,0,0,5,0,4,0,0,17,19,0,0,3,0,0,0,0,0,0,0,4,12,59,18,8,27,0,18,0,4,5,34,24,198
POA2842,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,7,0,7,0,5,0,28,3,66
POA2843,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,6,3,7,29,8,0,26,5,11,0,12,0,53,7,152
POA2844,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,3,0,6,29,3,3,22,0,14,0,19,4,63,10,176
POA2845,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,33,11,19,0,5,0,84,14,199
POA2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,8,0,0,0,16,0,35
POA2847,0,3,0,19,0,0,0,0,0,0,0,0,0,6,11,14,0,0,0,0,0,0,0,0,0,5,8,8,34,10,3,27,0,29,5,25,4,138,18,294
POA2848,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,8,4,3,20,0,0,23,7,11,0,11,0,93,3,175
POA2849,0,3,0,13,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0,0,5,31,10,0,35,0,20,0,18,5,91,19,229
POA2850,0,12,0,224,0,5,0,3,0,0,0,5,0,6,84,103,4,0,5,0,0,0,0,7,0,21,21,54,450,117,28,356,43,209,26,160,24,685,112,2200
POA2852,0,0,0,26,0,0,0,0,0,3,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,7,11,70,27,7,61,11,45,4,29,12,150,28,438
POA2864,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,31,12,0,11,5,12,0,11,0,36,3,119
POA2865,0,0,0,5,0,0,0,0,0,0,0,6,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,20,6,13,0,6,0,40,3,118
POA2866,0,0,0,22,0,0,0,0,0,0,0,0,0,0,12,12,3,0,0,0,0,0,0,0,0,3,4,13,76,13,3,43,0,27,7,23,7,106,17,333
POA2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,4,15,3,0,10,4,7,0,10,0,20,3,69
POA2868,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,16,3,3,0,3,3,22,4,69
POA2869,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,3,0,37,10,0,24,5,19,3,6,0,49,10,166
POA2870,0,3,0,71,0,0,0,0,0,5,0,0,0,0,51,57,0,0,0,0,0,0,0,0,0,8,13,20,282,32,8,193,13,123,8,99,15,448,66,1286
POA2871,0,4,0,63,0,0,0,0,0,4,0,4,0,7,47,66,0,0,0,0,0,0,0,0,0,8,5,20,232,48,14,146,7,79,5,70,21,374,64,1047
POA2873,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,26,12,0,14,0,3,0,3,0,20,0,79
POA2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,7,0,5,0,5,0,42
POA2875,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,21,5,11,0,10,4,25,7,106
POA2876,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,7,0,9,0,7,0,15,0,45
POA2877,0,0,0,20,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,0,0,0,0,0,0,0,3,8,93,18,6,59,5,27,0,20,0,104,24,357
POA2878,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,13,0,0,8,0,4,0,6,0,4,0,29
POA2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,9,0,10,0,0,0,27,4,66
POA2880,3,9,0,97,0,0,0,0,0,6,0,0,0,8,102,123,7,3,3,0,0,4,0,0,0,32,13,61,375,66,15,226,42,196,18,126,33,761,131,1991
POA2898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,6,0,3,3,0,4,13,8,58
