POA_CODE_2021,P_AdvDi_Di_AdvDi_AsDe_Mng,P_AdvDi_Di_AdvDi_AsDe_Pro,P_AdvDi_Di_AdvDi_AsDe_TTW,P_AdvDi_Di_AdvDi_AsDe_CPS,P_AdvDi_Di_AdvDi_AsDe_CA,P_AdvDi_Di_AdvDi_AsDe_Sal,P_AdvDi_Di_AdvDi_AsDe_MOD,P_AdvDi_Di_AdvDi_AsDe_Lab,P_AdvDi_Di_AdvDi_AsDe_IDNS,P_AdvDi_Di_AdvDi_AsDe_Tot,P_AdvDi_Di_Dip_Mng,P_AdvDi_Di_Dip_Pro,P_AdvDi_Di_Dip_TTW,P_AdvDi_Di_Dip_CPS,P_AdvDi_Di_Dip_CA,P_AdvDi_Di_Dip_Sal,P_AdvDi_Di_Dip_MOD,P_AdvDi_Di_Dip_Lab,P_AdvDi_Di_Dip_IDNS,P_AdvDi_Di_Dip_Tot,P_Cert_CertIII_IV_Mng,P_Cert_CertIII_IV_Pro,P_Cert_CertIII_IV_TTW,P_Cert_CertIII_IV_CPS,P_Cert_CertIII_IV_CA,P_Cert_CertIII_IV_Sal,P_Cert_CertIII_IV_MOD,P_Cert_CertIII_IV_Lab,P_Cert_CertIII_IV_IDNS,P_Cert_CertIII_IV_Tot,P_Cert_CertI_II_Mng,P_Cert_CertI_II_Pro,P_Cert_CertI_II_TTW,P_Cert_CertI_II_CPS,P_Cert_CertI_II_CA,P_Cert_CertI_II_Sal,P_Cert_CertI_II_MOD,P_Cert_CertI_II_Lab,P_Cert_CertI_II_IDNS,P_Cert_CertI_II_Tot,P_Cert_Cert_nfd_Mng,P_Cert_Cert_nfd_Pro,P_Cert_Cert_nfd_TTW,P_Cert_Cert_nfd_CPS,P_Cert_Cert_nfd_CA,P_Cert_Cert_nfd_Sal,P_Cert_Cert_nfd_MOD,P_Cert_Cert_nfd_Lab,P_Cert_Cert_nfd_IDNS,P_Cert_Cert_nfd_Tot,P_LE_ID_Mng,P_LE_ID_Pro,P_LE_ID_TTW,P_LE_ID_CPS,P_LE_ID_CA,P_LE_ID_Sal,P_LE_ID_MOD,P_LE_ID_Lab,P_LE_ID_IDNS,P_LE_ID_Tot,P_LE_NS_Mng,P_LE_NS_Pro,P_LE_NS_TTW,P_LE_NS_CPS,P_LE_NS_CA,P_LE_NS_Sal,P_LE_NS_MOD,P_LE_NS_Lab,P_LE_NS_IDNS,P_LE_NS_Tot,P_Tot_Mng,P_Tot_Pro,P_Tot_TTW,P_Tot_CPS,P_Tot_CA,P_Tot_Sal,P_Tot_MOD,P_Tot_Lab,P_Tot_IDNS,P_Tot_Tot
POA2758,57,55,15,25,50,18,10,10,0,230,60,44,44,99,60,25,13,17,5,368,185,53,588,114,145,69,101,87,23,1369,9,9,5,0,20,8,0,5,0,61,17,11,14,15,33,10,4,7,4,115,7,3,0,0,12,0,0,0,0,30,23,16,12,6,7,5,5,5,8,79,584,805,717,334,434,152,138,160,52,3371
POA2759,64,89,37,50,98,21,31,22,3,416,142,143,86,195,223,79,42,32,17,958,262,149,1121,382,482,169,343,270,59,3235,18,11,15,14,54,22,23,17,4,183,43,15,33,42,88,24,41,37,5,330,3,11,9,0,11,0,5,8,0,53,23,31,15,26,44,14,35,17,30,234,870,1614,1437,948,1320,427,624,465,134,7842
POA2760,52,64,49,56,82,32,39,24,5,405,122,145,84,270,239,71,107,61,24,1128,218,147,829,461,449,175,451,303,65,3090,11,12,18,32,55,21,43,36,0,231,33,12,28,63,72,23,50,24,0,305,8,12,14,14,19,8,14,11,0,106,13,26,31,35,21,14,52,31,37,264,850,2001,1266,1327,1506,504,980,638,174,9253
POA2761,70,96,88,85,99,34,72,40,3,593,147,153,119,234,220,88,121,73,19,1181,207,141,864,392,383,143,387,230,41,2792,14,10,19,27,58,32,28,31,0,223,31,16,19,42,79,28,57,36,0,316,13,30,11,10,15,9,17,14,5,124,19,20,28,45,40,12,44,25,56,277,1094,2720,1443,1292,1699,596,1033,689,196,10765
POA2762,65,66,48,37,59,26,33,24,6,357,106,96,89,152,142,43,49,28,10,722,142,87,394,180,186,84,103,98,25,1299,18,4,14,11,20,7,3,7,0,78,12,18,6,12,37,8,14,5,5,120,17,42,11,10,15,8,4,4,0,113,14,29,9,12,16,9,11,11,40,148,1294,3562,850,788,1253,426,414,297,184,9076
POA2763,86,115,79,84,142,29,58,28,8,622,162,200,103,253,231,100,104,71,28,1253,291,154,781,316,343,164,218,199,46,2519,17,5,15,24,48,26,18,15,0,182,36,29,21,43,83,24,25,21,5,298,15,42,6,22,23,16,21,15,4,170,25,45,17,27,31,27,22,16,44,246,1613,4054,1382,1292,1879,669,705,566,244,12412
POA2765,132,139,83,123,150,45,80,36,13,805,242,271,166,294,326,119,109,69,22,1620,463,188,1346,370,496,194,310,252,43,3652,25,14,21,18,68,26,30,18,3,221,58,40,34,45,79,35,31,35,8,364,21,50,11,22,37,7,17,5,0,179,43,59,20,33,45,15,28,25,58,322,2446,5561,2185,1617,2504,831,945,670,285,17040
POA2766,24,39,38,34,48,18,35,23,5,265,36,53,45,111,81,35,57,28,5,449,81,48,317,167,139,57,159,122,16,1100,3,0,4,8,22,7,10,11,0,77,9,10,11,29,34,14,35,23,3,158,10,13,3,5,13,5,13,0,0,61,3,9,7,13,24,7,11,14,31,118,420,1263,586,600,771,235,479,355,97,4799
POA2767,44,53,57,57,67,15,51,40,9,392,65,104,85,117,120,52,81,55,12,704,102,65,425,219,178,74,158,130,31,1382,7,6,7,15,31,11,19,16,0,116,13,14,19,38,34,14,23,26,4,184,8,21,4,11,22,5,22,13,4,108,12,34,22,18,23,13,16,28,50,214,755,2100,860,850,1137,364,627,469,173,7329
POA2768,109,139,64,74,120,41,44,27,4,627,158,161,78,162,195,67,50,40,14,919,198,116,481,195,211,94,126,78,21,1518,16,13,9,21,29,17,7,3,0,114,35,31,22,31,73,17,21,11,3,253,20,40,3,8,19,4,4,7,9,115,15,35,15,15,31,14,18,19,20,183,1903,4242,940,880,1673,529,456,305,168,11099
POA2769,70,84,22,41,64,16,14,6,6,314,115,96,46,88,108,42,18,20,10,539,114,49,196,80,86,54,48,34,12,661,3,4,4,4,15,7,3,4,0,49,28,9,11,13,21,13,9,7,0,105,14,30,7,11,8,3,0,0,0,77,14,32,5,9,17,15,0,5,17,109,1238,2680,480,460,978,295,196,144,99,6575
POA2770,57,79,61,102,92,30,75,43,14,547,124,170,123,323,234,110,154,90,29,1362,270,165,972,605,436,215,524,345,84,3627,13,3,12,35,72,31,58,51,0,283,25,30,28,67,65,30,75,72,7,400,7,22,10,21,17,3,24,19,4,135,24,23,31,47,47,26,108,64,83,452,875,2207,1526,1695,1583,635,1319,920,285,11039
POA2773,32,32,12,24,26,7,0,4,0,128,51,48,22,28,34,9,5,9,0,202,85,23,163,43,72,22,25,26,0,461,6,0,0,8,5,6,3,5,0,33,11,9,7,9,17,5,4,0,0,60,3,3,0,0,3,4,0,0,0,14,5,5,0,3,7,0,0,0,0,21,486,952,230,184,287,83,48,47,26,2338
POA2774,51,84,20,40,62,11,10,8,3,286,83,98,52,100,109,29,12,10,0,493,165,82,447,167,179,54,77,99,16,1283,3,9,10,9,17,6,0,9,0,63,25,9,8,16,26,7,8,5,3,111,3,9,5,3,7,0,0,0,0,34,6,17,4,0,7,9,6,3,12,66,772,1875,626,512,606,161,124,169,51,4902
POA2775,17,12,0,4,7,4,0,0,0,43,8,11,4,3,8,0,0,0,0,35,22,15,70,20,12,14,18,18,5,197,0,0,4,0,0,3,0,4,0,13,3,0,0,0,5,0,0,3,0,14,0,0,0,0,6,0,0,0,0,4,0,6,0,0,0,0,6,3,6,21,74,105,90,40,43,25,27,39,10,450
POA2776,15,38,7,18,14,5,5,0,0,102,24,33,13,31,25,4,3,6,0,148,45,23,152,63,60,25,21,24,9,422,0,0,5,5,3,0,0,5,0,24,3,9,5,7,6,3,0,4,0,42,0,0,4,0,0,0,0,5,0,15,0,3,4,0,6,4,0,3,5,18,219,614,216,155,183,68,35,47,24,1559
POA2777,85,112,31,89,66,19,0,16,7,422,120,133,65,147,102,41,15,26,19,670,222,138,685,256,243,88,124,153,26,1941,10,9,8,15,32,15,5,21,3,116,26,23,12,28,51,16,9,18,4,185,8,18,10,4,10,5,4,0,0,58,13,21,3,8,21,8,6,7,11,100,956,2334,915,771,734,257,192,285,84,6531
POA2778,4,16,7,10,7,4,0,0,0,59,20,18,9,20,10,5,0,4,0,88,38,15,93,46,31,12,18,17,0,276,5,0,0,0,3,5,3,4,0,22,5,3,0,8,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,9,4,7,0,0,0,3,0,0,5,11,136,360,130,141,90,29,28,34,10,965
POA2779,22,35,11,15,16,8,0,4,0,116,23,42,27,40,38,11,8,4,0,188,63,35,193,82,92,21,44,41,6,571,4,3,3,12,5,8,7,4,0,38,3,6,5,3,5,3,0,4,0,37,0,0,0,0,0,0,3,0,0,12,3,5,3,5,3,6,0,0,3,34,245,647,291,237,212,71,72,76,20,1858
POA2780,50,83,22,50,50,26,8,7,0,300,64,86,52,87,52,23,13,20,9,396,113,68,305,182,105,56,46,101,8,975,7,3,6,8,13,14,7,11,0,73,11,10,4,14,23,8,4,12,5,89,9,17,0,6,0,0,0,0,0,29,3,22,3,3,17,7,4,10,8,81,629,1618,511,575,451,210,101,223,66,4387
POA2782,20,38,11,29,22,7,0,3,4,125,28,36,23,30,34,17,0,4,4,169,56,40,156,72,55,41,26,51,3,502,0,4,0,0,3,3,0,4,0,17,11,4,7,4,9,9,0,0,0,42,0,0,0,0,3,0,0,0,0,9,6,8,5,3,10,3,0,0,4,50,307,785,240,240,215,106,39,84,36,2054
POA2783,15,19,3,12,9,3,0,0,0,50,13,22,3,24,20,8,0,6,0,88,28,17,82,37,34,14,20,35,7,274,3,0,3,0,0,4,0,3,0,12,0,3,0,5,4,3,3,4,0,26,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,12,115,346,106,126,108,44,35,59,11,959
POA2784,3,10,8,5,4,3,0,0,0,39,11,9,8,10,17,4,6,3,0,56,13,12,62,21,16,4,10,8,0,154,0,0,0,4,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,5,0,4,0,0,0,0,4,13,76,156,85,61,63,17,19,20,10,514
POA2785,15,30,4,22,22,10,6,8,3,110,15,23,16,29,20,6,3,3,0,133,33,21,116,62,42,19,28,26,7,355,4,0,6,0,0,0,5,6,0,17,4,8,0,4,9,0,3,3,0,35,3,3,0,0,4,0,0,0,0,13,4,7,5,0,4,3,0,0,5,25,235,609,197,182,167,63,44,79,28,1606
POA2786,7,7,3,9,4,0,0,0,0,28,4,5,3,6,0,3,0,4,0,31,8,3,40,8,9,3,11,7,0,93,0,0,0,0,0,0,0,0,0,4,3,0,6,3,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,10,54,132,60,45,32,16,12,16,4,376
POA2787,15,7,5,14,10,4,3,0,3,55,9,11,14,23,16,4,0,4,4,90,85,16,204,60,35,26,82,72,10,583,10,0,3,3,0,0,7,10,0,44,8,4,7,10,9,0,5,3,0,46,0,0,0,0,0,0,0,3,0,8,14,5,4,8,0,8,15,6,8,75,214,218,242,145,107,49,117,107,31,1221
POA2790,41,57,26,50,32,10,8,7,4,229,60,54,55,90,81,17,19,24,0,381,197,85,619,270,209,89,275,171,25,1937,16,3,12,16,39,12,14,25,0,137,12,10,16,22,31,17,8,20,0,117,5,0,3,4,11,0,6,5,0,35,14,11,12,26,17,10,23,22,12,140,510,813,784,580,506,180,356,281,57,4071
POA2791,0,0,0,0,4,0,0,0,0,6,4,0,0,3,3,0,0,0,0,12,10,0,15,6,0,0,4,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,37,16,16,12,11,0,4,3,0,102
POA2792,3,3,0,4,0,0,0,0,0,12,3,0,0,0,6,0,0,0,0,12,3,0,16,10,8,4,8,7,0,47,3,0,0,0,4,0,0,0,0,8,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,34,19,21,10,16,4,9,14,10,129
POA2793,4,0,0,3,0,0,0,0,0,16,10,6,0,7,6,0,0,0,0,31,22,7,28,11,7,4,14,10,0,105,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,6,0,9,61,36,34,26,24,9,19,17,0,230
POA2794,27,39,7,23,22,0,0,11,0,136,49,28,9,81,41,19,4,9,6,249,190,46,354,207,123,80,82,129,14,1223,21,0,3,19,22,16,7,15,3,98,22,0,4,11,15,9,8,13,0,91,5,5,0,5,9,4,6,3,0,34,12,17,13,14,19,9,8,27,10,138,436,514,414,411,292,159,113,225,36,2602
POA2795,130,178,70,142,127,37,11,36,5,734,189,210,144,378,237,80,45,50,9,1343,672,245,1863,927,639,328,432,527,94,5727,32,28,34,48,79,49,32,56,4,365,61,26,38,92,118,45,25,41,7,448,6,19,12,15,23,15,5,16,0,105,33,27,35,51,37,25,27,49,34,325,1950,3760,2366,2151,1700,716,644,905,219,14409
POA2797,0,0,0,0,4,0,0,0,0,9,3,3,0,0,5,0,0,3,0,13,11,0,14,5,3,0,13,14,0,58,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,15,12,12,13,5,14,17,0,115
POA2798,15,16,3,8,0,4,4,3,0,48,9,11,8,16,13,9,0,0,0,71,57,15,79,26,22,13,12,21,6,247,7,0,0,0,4,0,0,0,0,17,5,0,4,3,4,3,0,0,0,29,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,18,178,233,115,77,86,32,26,40,12,801
POA2799,14,8,6,10,9,0,0,4,0,56,19,17,5,33,20,6,7,3,3,108,63,26,199,94,69,26,83,76,10,635,5,0,4,4,13,10,0,4,0,39,0,0,3,5,14,3,6,6,3,43,3,0,0,0,0,0,0,0,0,8,6,0,3,3,8,3,7,4,0,31,159,215,230,170,141,59,110,115,16,1220
POA2800,175,197,74,138,152,36,25,44,8,851,243,256,170,412,307,67,41,71,23,1594,621,294,2015,840,733,334,517,467,75,5899,39,17,42,44,83,46,24,47,5,347,41,33,36,78,127,42,33,43,10,451,18,30,13,11,12,5,3,12,0,111,29,39,24,46,54,32,32,47,42,349,2228,4886,2616,2050,1969,687,751,846,207,16236
POA2803,4,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,10,10,6,9,0,4,0,6,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,13,6,3,0,0,9,12,0,84
POA2804,18,6,0,8,5,6,0,3,0,51,15,9,6,26,16,0,4,9,0,76,65,14,93,40,21,19,31,38,5,328,4,0,0,3,3,0,0,4,0,17,4,0,3,4,3,5,0,0,0,22,3,0,0,0,0,0,0,0,0,5,7,0,0,3,3,4,0,8,0,31,172,171,111,97,71,35,38,61,8,769
POA2805,0,0,0,0,3,0,0,0,0,7,6,4,0,0,0,3,3,0,0,19,14,4,9,3,0,0,3,7,0,44,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,14,19,5,7,5,5,18,0,102
POA2806,3,0,0,5,0,0,0,0,0,14,11,0,0,3,3,0,0,3,0,23,20,3,31,9,5,5,17,21,0,110,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,53,38,33,24,13,11,18,29,5,223
POA2807,3,0,6,0,0,0,0,0,0,13,4,0,4,0,8,0,0,0,0,11,17,0,9,3,0,3,0,4,0,37,3,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,7,11,8,9,4,4,11,0,92
POA2808,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,11,6,9,3,3,8,0,46
POA2809,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,6,0,5,9,0,5,4,0,0,0,5,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,4,4,8,0,0,11,0,60
POA2810,12,12,0,6,11,0,5,3,0,49,19,3,3,32,10,0,4,3,0,80,83,11,84,38,30,15,32,40,5,339,6,3,0,0,0,9,3,6,0,21,12,0,0,0,3,0,0,9,0,29,0,0,0,0,0,0,0,0,0,4,10,0,0,3,5,0,0,11,4,32,228,148,97,89,71,29,47,73,12,790
POA2817,4,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,9,21,0,3,6,0,0,0,5,0,45,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,57,23,4,7,3,0,8,5,4,119
POA2818,7,5,0,4,4,3,0,0,0,25,6,4,0,9,7,0,0,0,0,25,34,5,36,25,20,0,8,9,0,141,4,0,0,3,0,0,0,5,0,13,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,6,0,4,0,0,0,0,0,6,68,50,39,55,37,7,11,11,0,288
POA2820,30,22,0,15,7,6,3,6,0,86,35,18,10,34,21,7,0,9,6,140,92,33,161,161,69,27,60,65,13,680,3,0,6,6,9,8,3,11,0,47,7,7,0,10,15,5,4,3,0,50,0,5,0,5,0,0,0,0,0,8,15,5,5,10,6,6,7,8,4,67,258,282,206,288,147,63,87,152,25,1507
POA2821,11,7,0,7,14,0,0,4,0,53,23,21,8,29,22,3,0,3,0,109,82,27,175,83,57,28,66,64,8,582,7,0,3,7,8,3,0,3,0,30,8,3,0,6,12,0,8,4,0,43,4,0,0,0,5,0,0,0,0,10,7,4,5,6,4,4,6,6,4,42,219,244,196,163,137,51,95,93,16,1219
POA2822,0,3,0,0,0,0,0,0,0,9,0,3,0,5,0,0,0,0,0,12,10,0,18,4,7,3,5,6,0,51,0,0,0,4,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,24,22,20,19,10,3,8,10,3,119
POA2823,11,3,0,0,0,0,0,0,0,19,17,5,0,0,5,6,0,0,0,31,28,0,29,15,12,4,16,7,0,107,3,4,0,0,3,0,0,3,0,15,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,4,0,0,10,96,64,37,25,28,15,21,21,8,311
POA2824,12,9,0,9,6,0,0,0,0,36,18,6,8,9,11,4,0,5,0,54,45,0,60,9,17,6,18,20,4,190,5,0,0,7,0,0,0,5,0,13,4,0,0,0,3,0,6,0,0,11,0,0,3,0,4,0,0,0,0,7,5,3,0,3,4,0,3,6,0,28,128,87,76,53,50,19,38,48,9,495
POA2825,4,7,0,11,0,0,0,0,0,25,13,3,0,17,8,5,0,0,0,44,50,14,72,34,24,5,41,30,3,270,0,0,0,0,0,0,3,7,0,10,6,0,0,9,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,4,6,0,4,0,7,0,5,3,5,27,112,147,81,88,47,18,55,51,6,611
POA2826,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,12,5,0,3,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,23,4,3,10,9,4,5,6,0,58
POA2827,18,9,0,9,3,0,0,0,0,44,11,12,0,22,11,9,4,6,0,71,82,20,124,69,39,20,28,45,9,425,6,0,0,4,0,0,0,6,0,20,10,0,0,5,5,6,4,3,0,34,0,0,0,0,0,0,0,0,0,3,7,4,0,7,9,4,4,7,0,39,182,181,135,134,82,43,40,63,16,883
POA2828,9,0,0,0,0,0,0,0,0,6,5,3,0,4,8,0,0,3,0,17,24,0,13,15,8,0,3,8,3,74,0,0,0,0,3,0,0,0,0,3,7,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,9,65,33,17,23,16,0,4,17,9,187
POA2829,21,12,0,10,0,0,0,0,0,47,21,11,0,7,17,0,0,4,0,60,46,15,63,36,40,8,21,40,0,264,7,0,0,6,4,0,0,5,0,23,5,0,0,0,0,0,0,0,4,11,0,5,0,0,0,0,0,0,0,7,4,0,4,4,0,3,0,3,5,28,148,151,71,89,79,14,24,57,15,646
POA2830,134,156,40,154,118,26,23,25,7,684,201,241,108,417,258,82,25,54,20,1412,637,265,1823,891,760,360,415,456,84,5698,34,28,28,64,103,50,20,37,6,360,44,31,37,74,122,43,28,49,3,436,12,29,13,18,28,9,6,7,3,128,31,62,49,57,51,41,41,60,55,439,1809,3908,2326,2312,1851,846,618,894,239,14800
POA2831,19,3,0,7,0,3,0,0,0,31,19,11,4,12,12,0,0,0,0,62,54,6,62,28,21,6,22,29,4,231,10,0,5,0,4,4,0,3,0,15,7,0,0,3,0,0,0,3,0,17,0,0,0,0,4,0,0,0,0,3,10,0,0,0,4,4,0,0,0,15,142,101,69,54,58,19,26,40,7,512
POA2832,8,7,0,22,0,3,0,0,0,48,12,7,3,17,11,4,0,3,5,59,21,4,51,21,13,3,4,16,0,138,4,0,0,3,0,0,3,3,0,17,4,0,0,8,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,7,22,97,93,58,96,33,14,13,29,9,444
POA2833,0,0,0,0,0,0,5,0,0,5,0,0,0,4,0,0,0,0,0,17,5,0,6,6,4,0,7,0,0,33,4,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,5,25,20,3,19,12,0,16,5,0,115
POA2834,8,3,0,12,3,0,0,0,0,27,14,11,0,6,8,3,0,0,0,45,10,7,28,23,23,5,12,14,0,129,0,3,3,0,0,0,0,3,0,15,4,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,13,54,78,39,67,44,19,16,24,7,337
POA2835,7,3,3,10,5,0,0,0,0,35,16,10,10,22,28,5,11,6,0,85,58,20,232,32,43,25,94,37,5,545,4,0,0,0,4,7,5,5,0,27,3,0,0,3,5,3,4,7,0,29,0,0,0,6,0,0,0,0,0,13,8,0,5,5,3,0,11,3,0,42,138,184,274,87,115,35,129,61,13,1039
POA2836,9,0,0,3,3,0,0,0,0,21,6,0,6,7,0,0,0,0,0,14,20,0,0,6,5,0,4,11,3,56,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,45,36,9,23,12,0,7,21,3,153
POA2838,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,0,0,3,0,4,3,5,32
POA2839,0,0,0,3,0,0,0,0,0,11,9,4,0,16,0,0,0,0,0,24,14,5,16,3,9,0,7,8,0,61,0,3,0,0,0,0,0,4,0,10,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,18,45,52,15,31,17,9,9,16,3,206
POA2840,12,0,0,30,0,0,0,6,0,46,15,4,3,17,18,0,0,3,0,61,47,13,49,33,25,3,21,19,7,210,0,0,0,0,0,0,0,4,0,9,10,0,0,3,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,5,5,5,0,0,5,0,4,7,33,138,143,61,106,57,16,27,44,18,598
POA2842,7,5,0,0,3,0,0,0,0,18,7,3,0,4,0,0,0,0,0,16,24,0,4,7,8,0,7,17,0,67,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,56,32,7,10,14,3,10,17,4,157
POA2843,11,0,0,0,0,4,0,5,0,19,15,3,0,7,8,0,0,0,0,29,20,3,40,5,7,6,15,15,0,118,4,0,0,0,3,0,0,0,0,7,6,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,4,4,6,18,66,56,46,18,33,11,21,22,5,282
POA2844,4,9,0,5,0,0,0,0,4,26,8,6,0,3,3,0,0,0,0,27,30,3,31,15,7,3,10,19,0,126,0,0,0,0,0,0,0,4,0,7,4,0,0,0,6,0,0,6,0,16,3,0,0,0,0,0,0,0,0,6,9,3,0,0,0,0,0,3,0,18,87,57,32,35,28,9,17,35,3,307
POA2845,5,6,0,4,6,0,0,0,0,27,9,3,3,11,14,0,0,3,0,43,29,11,106,50,38,14,49,14,0,308,0,0,0,7,11,3,0,0,0,20,6,0,0,0,6,0,0,3,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,65,72,122,95,77,17,61,30,6,535
POA2846,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,6,0,15,3,3,0,0,9,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,4,19,6,3,0,0,8,0,66
POA2847,0,3,3,7,0,0,3,0,0,18,6,5,3,15,13,5,6,0,5,57,24,17,104,58,42,13,45,32,0,338,0,0,4,0,3,3,0,0,0,15,3,0,0,5,5,0,4,0,0,22,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,3,0,8,5,14,47,85,130,99,75,28,63,50,12,582
POA2848,0,0,5,7,0,0,0,0,0,8,3,0,4,11,8,0,0,0,0,20,12,3,44,18,12,4,16,10,0,116,0,0,0,0,0,6,0,0,0,16,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,19,39,51,43,20,14,22,16,5,228
POA2849,10,9,5,9,4,0,0,5,0,45,14,8,3,11,9,3,3,3,0,54,38,4,62,20,7,5,23,20,5,185,4,0,0,4,0,0,0,3,0,9,11,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,3,3,6,0,0,3,0,6,4,0,20,115,86,74,51,35,20,33,41,8,453
POA2850,72,71,37,57,50,10,22,9,4,335,81,67,66,121,88,46,31,32,6,545,335,111,999,305,254,127,489,251,45,2909,19,8,16,7,32,29,17,32,0,166,32,4,15,31,41,19,18,28,0,188,7,11,7,5,5,3,9,10,0,52,20,22,17,18,21,15,29,24,21,176,892,1269,1231,674,613,302,637,419,97,6137
POA2852,5,12,8,12,12,5,9,0,3,62,22,5,7,23,10,7,0,4,0,73,60,21,205,53,52,27,112,54,6,587,6,0,0,5,3,0,6,0,0,27,6,0,5,8,7,5,0,0,0,36,0,0,0,0,0,0,0,0,0,4,9,3,5,5,0,4,3,5,4,32,142,147,230,118,101,48,134,74,17,1016
