POA_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
POA2150,0,0,0,0,21,57,58,55,12,7,6,0,0,0,0,218,0,0,0,0,3,31,88,76,11,22,25,35,14,0,4,319,0,0,0,5,4,0,3,3,7,3,7,11,7,0,0,49,0,3,4,16,271,481,910,566,139,154,132,126,37,3,55,2894,0,0,0,3,4,14,0,6,0,0,0,3,0,0,0,38,0,0,5,0,7,12,9,5,8,10,11,7,3,0,3,90,0,0,0,4,46,34,29,26,4,7,13,0,3,0,0,178,0,8,6,5,0,6,8,5,3,3,0,0,0,0,0,38,0,15,51,13,0,0,0,0,0,0,0,0,0,0,0,89,0,0,5,15,63,77,56,32,10,0,12,4,3,0,3,280,0,0,0,16,46,175,1345,2245,1100,1528,1806,2178,795,252,148,11636,0,0,0,6,5,33,53,33,17,4,11,13,6,0,0,195,0,0,0,0,4,44,78,185
POA2151,0,0,0,0,11,36,36,12,9,3,3,0,0,0,0,108,0,0,0,0,5,16,32,16,9,0,3,4,6,0,0,88,0,0,0,5,3,7,0,3,0,0,0,0,0,0,0,23,0,9,6,16,179,268,609,265,63,60,38,48,14,0,20,1591,0,0,6,8,3,12,4,0,0,0,0,0,0,0,5,37,3,0,9,4,4,5,9,6,3,5,9,6,0,0,0,65,0,0,3,12,40,55,30,20,3,0,5,4,4,0,4,170,4,5,13,3,5,5,3,3,0,0,0,0,4,0,4,49,0,19,44,3,0,0,0,8,0,0,0,0,0,0,0,78,0,0,0,29,66,98,50,13,4,0,3,0,0,0,11,282,0,6,3,13,36,86,342,292,100,101,149,150,60,5,23,1362,0,0,0,0,23,35,28,8,0,0,3,5,0,0,0,123,0,0,0,15,32,97,83,235
POA2152,0,0,0,0,7,17,8,9,0,0,0,0,0,0,0,46,0,0,0,0,3,9,3,3,8,3,0,0,3,0,0,29,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,7,4,4,0,4,42,76,159,45,3,9,0,9,3,0,3,352,0,0,8,5,6,3,0,0,0,0,0,0,0,0,0,23,0,3,0,0,0,7,0,6,0,0,0,0,0,0,0,26,0,0,0,10,18,12,25,5,0,0,4,7,0,0,0,80,3,3,4,9,5,0,0,6,0,0,0,0,0,0,0,33,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4,18,27,17,9,0,0,0,6,0,0,0,84,0,0,5,3,9,48,184,135,56,46,45,33,4,0,5,589,0,4,0,8,5,6,15,3,0,0,0,0,0,0,0,46,0,0,0,6,19,42,52,86
POA2153,0,0,0,3,32,67,21,4,3,0,0,3,0,0,0,132,0,0,0,8,20,61,82,22,5,3,4,5,9,6,3,217,0,0,9,13,12,18,16,12,7,5,0,9,3,5,0,109,8,21,20,24,402,663,1849,841,176,135,114,189,61,19,72,4586,4,17,111,20,8,20,4,0,0,3,0,0,0,0,8,193,9,16,38,12,59,23,20,22,9,4,11,8,8,11,0,237,0,0,13,35,154,100,57,14,0,0,3,4,8,0,3,395,43,43,27,18,23,15,17,4,3,4,7,0,6,4,13,220,0,33,75,24,4,0,0,0,0,0,0,0,0,0,10,152,0,6,14,55,231,325,94,25,4,14,16,9,12,3,9,812,6,0,44,74,259,730,1522,796,205,213,189,234,112,33,56,4485,0,4,3,16,44,77,93,34,12,3,11,7,8,0,8,317,0,0,0,10,75,122,254,263
POA2154,0,0,0,6,27,25,17,3,0,0,0,0,0,0,0,73,0,0,0,0,7,44,21,13,0,0,3,0,0,0,0,99,0,0,3,4,5,9,18,12,5,3,3,4,6,0,0,74,9,13,14,31,353,584,1543,643,102,121,115,143,53,0,52,3780,0,0,37,15,10,6,0,0,0,0,0,0,0,0,0,73,4,3,23,20,27,17,23,34,16,3,15,9,10,11,7,228,0,0,0,15,42,27,13,0,0,0,0,0,0,0,7,115,28,22,11,10,16,16,12,0,0,0,0,4,0,0,8,135,0,17,19,3,3,0,3,3,0,0,0,0,0,0,7,59,4,0,8,44,191,300,76,41,30,12,9,15,23,9,7,769,3,8,34,62,151,425,657,283,127,113,129,124,47,24,26,2211,0,8,9,27,52,96,66,16,9,15,9,6,6,0,6,313,0,0,0,11,74,104,191,189
POA2155,0,0,0,0,70,181,108,46,4,0,0,0,0,0,4,422,0,0,0,0,12,94,148,49,4,9,10,10,4,0,3,343,0,0,4,6,11,18,41,10,3,8,5,9,0,3,0,120,4,6,12,13,169,387,1610,794,163,121,99,145,52,8,41,3624,0,13,68,15,13,15,3,0,0,0,0,0,0,0,5,130,4,8,38,34,85,85,100,87,50,72,47,32,23,0,10,666,0,0,5,24,200,191,163,31,9,4,4,11,0,4,5,642,11,21,8,18,14,19,26,16,4,9,0,0,3,0,0,146,6,9,34,12,4,0,4,3,0,0,0,0,0,0,0,66,0,0,7,37,121,188,85,56,12,15,10,12,14,4,6,554,0,3,36,71,259,950,2491,1151,393,289,254,232,119,27,67,6345,0,0,4,31,65,180,186,39,4,7,4,4,4,0,3,536,0,0,7,13,131,232,340,413
POA2156,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,15,0,0,5,0,3,5,4,0,0,0,0,0,0,0,0,18,0,4,10,7,32,41,70,40,8,8,7,11,6,0,3,244,0,7,22,11,0,3,0,0,0,0,0,0,0,0,4,43,0,0,14,3,0,5,4,0,0,0,0,0,0,0,0,30,0,0,4,3,20,3,3,0,0,0,0,0,0,0,0,37,16,13,12,9,5,3,8,0,0,0,0,0,0,0,0,67,0,6,7,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,13,4,7,7,5,0,8,3,0,0,0,0,52,0,0,11,11,20,50,43,14,3,0,6,8,0,0,4,178,0,0,6,3,0,5,8,0,0,0,0,0,0,0,0,17,0,0,0,0,25,20,20,15
POA2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,12,10,0,0,0,0,0,0,0,0,35,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,8,4,0,0,0,0,0,0,0,0,16,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0
POA2158,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,21,0,0,0,0,4,5,4,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,22,4,4,0,3,38,43,151,48,15,8,9,11,3,0,9,347,0,0,12,4,5,0,4,0,0,0,0,0,0,0,0,26,0,0,3,0,4,3,8,0,0,0,0,0,0,0,3,23,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,17,12,8,3,0,6,0,4,0,0,0,0,0,0,0,4,34,0,3,8,0,0,0,0,6,0,0,0,0,0,0,3,20,0,0,0,5,25,34,8,4,0,0,0,0,0,0,0,89,0,4,4,4,19,39,99,39,13,11,3,9,0,7,5,257,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,37,0,0,0,4,20,27,20,15
POA2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,4,13,15,3,3,0,0,0,0,0,44,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,5,4,0,0,4,4,0,0,0,0,0,0,0,0,36,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,4,7,0,0,0,0,0,0,20,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,4
POA2160,0,0,0,0,24,233,610,519,98,110,95,90,60,20,31,1895,0,0,0,0,0,16,34,34,10,4,11,0,0,0,3,123,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,12,0,11,21,10,227,309,658,316,77,93,71,66,17,6,71,1947,0,6,85,30,11,30,7,3,0,0,0,0,0,0,0,185,0,3,21,19,16,29,41,16,0,3,6,7,3,0,4,169,0,0,0,11,93,90,103,35,8,8,17,22,4,0,12,405,10,10,5,3,0,9,7,5,0,0,0,0,0,0,0,45,0,15,68,23,9,0,0,3,0,0,0,0,0,0,0,114,0,0,4,18,41,45,23,10,6,3,7,0,3,0,8,164,0,0,11,16,35,57,270,223,101,96,147,159,43,4,21,1209,0,0,0,3,33,46,45,15,0,4,4,6,4,0,3,160,0,0,0,0,20,42,137,315
POA2161,0,0,0,0,14,142,523,394,51,64,68,84,18,19,18,1398,0,0,0,0,3,10,39,24,6,0,4,8,0,0,0,104,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,12,0,10,5,17,133,158,338,163,24,38,51,29,4,0,22,993,0,6,32,9,3,3,0,0,0,0,0,0,0,0,4,70,0,3,8,14,17,16,34,23,6,4,0,4,0,0,4,134,0,0,0,18,88,31,54,16,3,7,10,11,0,0,3,250,14,3,0,0,4,5,3,0,0,0,0,0,0,0,3,38,0,6,30,12,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,32,27,11,5,0,0,3,0,0,0,0,83,0,0,16,7,29,36,118,84,30,27,46,51,8,0,5,462,0,4,0,4,12,21,34,7,0,0,0,3,4,0,4,100,0,0,0,6,10,42,105,177
POA2162,0,0,0,0,0,23,92,73,13,29,32,31,0,5,14,315,0,0,0,0,4,9,25,14,5,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,139,161,311,111,35,56,36,27,3,0,17,926,0,4,27,0,0,6,0,3,0,0,0,0,0,0,4,47,0,5,8,5,3,16,13,10,3,5,3,0,0,0,0,66,0,0,0,5,24,34,14,7,0,0,5,8,0,0,0,99,17,10,9,4,4,6,0,0,0,0,0,0,0,0,0,48,0,26,35,13,9,4,0,0,0,0,0,0,0,0,10,96,0,0,0,4,31,22,16,0,0,0,0,0,0,0,0,78,0,0,6,5,17,20,44,35,5,10,13,7,3,0,8,170,0,0,0,13,16,21,15,3,4,0,0,0,0,0,0,70,0,0,3,0,0,8,21,43
POA2163,0,0,0,0,0,12,58,37,16,5,18,16,9,0,17,195,0,0,0,0,0,0,6,3,4,0,0,0,0,0,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,3,66,32,114,54,11,17,10,6,6,0,41,364,0,0,6,0,4,7,0,0,0,0,0,0,0,0,3,17,0,5,0,4,5,5,14,9,4,0,0,3,0,0,3,49,0,0,0,6,26,27,19,5,5,3,6,5,0,0,20,133,7,6,7,3,0,0,0,0,0,0,0,0,0,0,5,29,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4,9,3,5,5,0,0,0,0,0,0,0,38,0,0,0,0,0,7,12,7,0,3,0,3,0,0,13,58,0,0,0,8,6,9,13,3,0,0,0,0,0,0,4,56,0,0,0,0,0,8,3,25
POA2164,0,0,0,0,3,25,29,33,5,12,0,5,0,0,0,112,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,5,5,0,0,0,0,0,0,0,17,0,0,8,4,28,36,53,19,0,9,5,10,0,0,8,181,0,15,81,34,0,22,5,0,0,0,0,0,0,0,4,161,0,4,9,8,3,7,14,0,0,0,0,0,0,0,4,59,0,0,0,10,84,47,27,5,4,0,0,0,0,0,6,179,14,15,10,8,0,3,4,0,0,0,0,0,0,0,0,46,0,6,30,10,3,5,3,4,3,0,0,0,0,0,0,66,0,0,0,3,13,4,0,0,0,0,0,0,0,0,5,27,0,0,0,3,14,8,34,15,0,3,7,8,0,0,0,93,0,0,0,9,23,10,11,7,0,0,0,0,0,0,0,57,0,0,10,24,25,29,26,31
POA2165,0,0,0,0,0,12,45,48,8,11,8,12,0,0,6,151,0,0,0,0,0,8,5,10,3,3,0,0,0,0,0,30,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,16,0,6,14,21,225,209,237,78,16,55,16,12,4,0,21,915,0,8,128,36,11,44,12,9,0,0,0,0,0,0,9,253,4,10,11,6,13,24,23,7,0,0,0,0,0,0,3,96,0,0,0,20,53,66,72,20,0,3,4,9,0,0,6,255,11,21,10,10,3,9,11,5,0,0,0,0,0,0,0,85,0,19,36,17,5,7,7,3,0,0,0,0,0,0,5,100,0,0,0,7,31,30,8,3,3,0,0,4,0,0,3,89,0,0,3,0,10,15,56,27,4,14,5,18,9,0,0,172,0,0,0,4,20,17,22,10,6,5,0,3,0,0,0,96,0,0,6,8,43,50,104,105
POA2166,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,12,10,3,4,5,0,0,0,0,34,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,12,6,9,35,60,448,372,275,153,35,70,46,36,12,5,119,1660,4,12,64,25,9,64,20,0,0,0,0,0,0,0,29,220,0,7,6,4,4,7,5,3,0,5,0,0,0,0,0,48,0,0,0,7,49,41,20,29,12,8,20,21,6,0,7,232,39,31,10,11,4,6,5,0,3,0,0,3,0,0,10,105,0,4,17,6,0,0,0,0,0,0,0,0,0,0,3,37,0,0,5,16,59,31,16,15,0,3,3,0,3,0,4,147,0,0,0,4,6,7,41,18,0,11,13,18,4,0,9,129,0,0,0,11,25,43,19,10,0,5,3,0,0,0,0,131,0,0,0,9,29,11,18,62
POA2167,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,8,128,212,61,15,14,9,7,0,4,4,462,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,32,60,147,26,8,3,10,15,3,8,11,329,0,3,9,5,8,7,0,0,0,0,0,0,0,0,4,30,0,0,5,0,14,21,18,37,7,0,3,0,0,0,3,108,0,0,0,8,58,63,62,7,3,0,9,0,0,0,12,219,6,11,0,0,0,0,0,0,0,0,0,0,0,0,8,23,0,4,15,0,0,0,0,3,0,0,0,0,0,0,5,28,0,0,0,3,10,19,10,3,0,0,0,0,0,0,0,44,0,0,0,3,38,171,433,187,28,26,19,44,10,5,9,980,0,0,0,4,12,29,39,5,0,0,3,0,0,0,0,100,0,0,0,0,0,4,8,4
POA2168,0,0,0,0,8,10,23,0,0,0,0,0,0,0,0,54,0,0,0,0,4,10,18,14,0,0,0,4,0,0,0,52,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,11,0,0,3,22,98,83,76,25,0,6,4,0,0,0,8,327,0,5,44,32,6,85,29,0,0,5,0,0,0,0,3,201,0,5,17,14,18,25,17,22,4,0,3,9,0,0,12,148,0,0,3,37,452,423,355,100,28,30,24,13,5,0,42,1511,5,12,9,5,0,12,10,0,0,0,3,0,5,0,0,52,0,9,48,10,9,9,8,5,0,0,0,0,0,0,5,104,0,0,3,4,20,16,4,0,0,0,0,0,0,0,0,52,0,0,4,14,45,64,48,24,13,24,7,5,0,0,8,247,0,0,0,5,18,29,27,14,6,0,3,3,0,0,0,109,0,0,0,6,53,20,61,48
POA2170,0,0,0,0,14,50,96,20,5,10,4,3,0,21,7,233,0,0,0,0,16,86,266,169,27,38,26,26,9,3,13,702,0,0,0,10,9,12,13,7,0,0,4,0,0,0,0,63,3,18,11,37,278,250,534,255,47,65,40,34,10,0,39,1608,9,37,140,63,25,442,261,16,0,0,0,3,0,0,31,1033,8,22,56,48,121,134,218,176,42,26,30,20,19,6,27,937,0,5,9,90,777,861,766,273,57,39,53,83,17,5,64,3099,53,59,26,14,10,35,30,6,5,0,0,4,0,0,15,267,0,94,311,109,37,31,19,38,6,0,3,0,0,3,32,683,0,0,10,27,61,51,36,18,8,8,5,6,3,0,13,240,4,0,26,36,131,508,1222,580,133,182,204,232,65,17,48,3395,0,3,0,33,89,169,183,62,8,11,12,13,8,0,10,594,0,0,3,11,29,62,122,166
POA2171,0,0,0,0,10,10,21,0,0,0,0,0,0,0,0,49,0,0,0,0,0,13,23,3,0,4,0,0,0,0,0,40,0,0,0,0,3,8,8,0,0,0,0,0,0,0,0,26,0,0,3,10,100,79,81,20,6,5,0,0,0,0,12,329,0,12,107,54,21,82,19,0,0,0,0,0,0,0,4,289,0,4,21,15,21,42,43,16,5,0,3,0,0,0,0,177,0,0,3,35,363,424,425,73,7,6,12,3,7,0,19,1385,9,8,3,9,6,12,6,5,0,0,0,0,0,0,0,59,0,6,42,15,11,8,10,7,0,0,0,0,0,0,5,100,0,0,3,3,33,16,12,0,0,0,0,0,0,0,0,64,0,0,4,11,31,121,232,89,6,6,0,14,4,0,10,522,0,0,0,7,25,29,19,4,0,0,0,0,0,0,0,86,0,0,9,25,103,51,54,28
POA2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,12,4,0,0,5,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,6,12,11,6,5,0,0,0,0,0,0,52,0,0,0,5,11,17,3,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,63,44,8,0,0,0,0,0,0,0,147,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
POA2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,75,65,16,9,0,10,8,0,0,4,197,0,0,0,0,5,4,5,0,0,4,0,0,0,0,0,11,0,0,0,0,38,48,112,41,11,9,5,12,0,3,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,8,41,79,108,75,7,17,4,10,4,0,7,357,0,0,0,4,46,86,49,11,0,8,3,5,0,0,0,223,0,3,0,4,0,8,8,0,0,0,5,0,0,0,0,35,0,0,18,5,0,7,0,7,0,0,0,0,0,0,0,48,0,0,0,3,17,20,11,0,0,0,0,0,0,0,0,54,0,0,6,11,40,205,317,121,34,21,33,24,3,0,5,828,0,0,0,13,22,42,60,17,0,0,0,0,0,0,3,159,0,0,0,0,0,0,0,0
POA2174,0,0,0,0,0,8,18,7,0,0,0,0,0,0,0,33,0,0,0,0,9,41,140,48,5,3,12,3,3,4,0,263,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,3,13,40,129,56,12,10,14,8,4,0,4,288,0,0,7,9,8,20,14,5,0,0,0,0,0,0,5,73,0,0,0,3,12,18,44,24,9,9,0,0,3,0,0,118,0,0,0,8,99,146,166,40,9,3,10,6,4,0,9,491,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,18,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,17,0,0,0,0,10,13,10,7,3,0,0,0,9,0,5,43,0,0,0,0,14,112,435,264,32,28,31,34,9,0,22,990,0,0,0,3,9,32,52,14,5,3,7,0,0,0,3,130,0,0,0,0,10,8,4,3
POA2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,6,10,0,0,12,0,3,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
POA2176,0,0,0,0,0,9,25,3,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,3,4,3,0,0,0,4,0,0,0,0,0,24,0,4,29,55,152,82,64,22,4,3,3,5,4,0,19,444,4,63,467,160,37,56,10,3,0,0,0,0,0,0,29,843,0,6,23,15,27,11,12,7,0,0,0,0,0,0,3,111,0,0,0,33,87,87,40,6,3,3,3,0,0,0,8,271,20,17,18,13,4,5,8,3,4,0,0,0,0,0,8,98,0,4,45,21,4,13,15,5,0,0,0,0,3,0,16,125,0,3,3,18,36,16,11,0,0,0,0,0,0,0,5,84,0,0,10,23,32,24,21,11,0,0,0,0,0,0,0,126,0,0,0,16,20,18,13,4,0,0,0,0,0,0,0,78,0,0,21,94,130,69,50,37
POA2177,0,0,0,0,0,5,7,0,0,0,4,0,0,0,0,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,12,83,43,35,11,0,5,0,4,0,0,65,260,0,3,41,17,10,46,17,0,0,0,0,0,0,0,0,138,0,0,4,9,11,3,0,12,0,0,0,0,0,0,0,41,0,0,0,16,72,62,41,11,0,0,5,0,0,0,7,206,3,0,0,3,0,4,3,0,0,0,0,0,0,0,0,18,0,3,14,4,0,4,0,0,0,0,0,0,0,0,0,27,0,0,0,4,22,13,3,0,0,4,0,0,0,0,0,45,0,0,0,5,9,17,15,7,0,0,0,0,0,0,4,56,0,0,0,11,6,10,9,3,4,0,0,3,0,0,0,48,0,0,0,4,13,10,24,24
POA2178,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,25,15,20,17,0,0,0,0,0,0,0,78,0,7,32,13,3,10,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,6,6,0,0,0,0,0,0,0,28,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,4,5,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,22,6,4,0
