POA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
POA2179,0,0,0,0,0,3,0,0,4,13,0,18,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,3,0,16,0,19,0,0,0,0,0,3,0,14,0,27,0,42,0,3,0,0,0,10,3,14,7,18,0,56,3,7,0,5,3,30,0,21,11,32,0,114,6,0,5,9,6,42,9,23,10,32,0,143,9,6,4,23,5,44,7,18,6,26,0,149,3,16,5,27,11,53,9,15,10,24,0,178,59,28,20,86,37,100,21,27,16,36,0,432,77,22,18,89,37,29,13,11,9,22,0,334,86,13,3,70,29,29,6,8,4,13,0,268,74,9,5,45,25,14,3,7,0,9,0,204,157,17,9,69,38,46,8,16
POA2190,0,0,0,0,0,0,0,0,0,57,0,62,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,3,0,12,0,16,0,0,0,0,0,0,0,7,0,8,0,23,0,0,0,0,0,0,0,3,3,30,0,39,0,0,0,0,0,4,0,12,7,59,0,94,0,3,0,0,0,8,0,23,10,95,0,144,0,0,3,3,0,23,0,34,15,103,4,189,0,15,0,3,0,28,6,38,33,138,0,269,0,11,4,24,8,52,18,44,39,131,8,335,8,7,3,22,0,48,9,31,24,90,4,236,10,11,9,24,13,49,16,32,20,85,0,266,35,19,17,57,22,118,19,43,46,131,0,506,47,22,9,64,17,50,17,24,25,65,0,327,47,11,11,43,14,58,6,19,21,43,0,269,44,8,4,34,18,19,8,7,4,23,0,176,136,22,18,98,40,86,16,26
POA2191,0,0,0,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,3,9,0,15,0,0,0,0,0,6,0,0,3,12,0,18,0,0,0,0,0,4,0,13,4,21,0,45,0,5,0,3,0,12,0,7,0,23,0,52,6,8,0,5,0,12,7,10,5,18,0,59,3,5,0,9,0,7,5,7,11,9,0,60,8,10,5,17,12,20,10,8,5,19,0,112,13,5,6,32,6,13,3,3,3,6,0,87,13,8,3,32,8,10,5,0,5,6,0,94,19,3,4,13,8,6,0,0,3,6,0,65,64,11,4,39,26,19,3,4
POA2192,0,0,0,0,0,0,0,0,0,22,0,27,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,3,14,0,21,0,0,0,0,0,0,0,7,4,7,0,24,0,0,0,0,0,4,0,3,0,25,0,40,0,0,0,0,4,7,0,18,12,32,0,69,0,0,3,0,0,18,3,9,9,39,0,82,3,6,3,10,3,24,0,17,7,46,0,126,5,8,6,9,0,20,0,12,8,33,0,105,5,5,5,13,9,16,3,16,5,34,0,105,21,9,11,28,21,40,6,16,19,46,0,213,29,11,9,29,21,21,14,8,7,26,0,166,25,5,5,24,11,21,7,14,9,30,0,141,28,0,6,17,11,11,7,0,3,5,0,85,71,16,7,32,27,29,3,8
POA2193,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,3,0,0,0,7,0,18,0,0,0,0,0,3,0,9,0,17,0,28,0,0,4,0,0,4,0,5,3,25,0,44,0,3,8,0,0,14,7,17,10,33,0,81,0,5,5,9,0,16,4,16,14,42,0,111,3,7,0,5,3,25,0,14,7,21,0,83,7,0,3,20,9,20,6,13,6,30,0,125,23,20,10,38,17,52,17,18,11,48,4,253,35,20,9,54,20,33,12,3,15,25,0,219,40,3,7,62,21,25,6,15,4,23,0,205,62,3,5,45,16,20,7,7,0,15,0,189,266,19,14,161,60,77,23,18
POA2194,0,0,4,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,0,0,3,6,0,8,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,3,3,27,0,42,0,0,0,0,0,4,0,9,10,30,0,56,0,0,3,0,0,0,0,11,9,66,0,94,0,3,4,4,0,27,0,20,17,43,3,120,0,3,7,3,0,31,6,36,27,79,4,205,0,14,16,11,3,48,21,42,28,89,0,273,6,10,24,22,5,49,7,19,16,51,0,210,11,10,12,28,9,34,17,11,14,52,0,197,44,24,25,56,38,71,22,25,19,72,0,401,45,8,21,47,31,38,14,10,18,37,3,276,34,7,12,31,18,21,5,8,9,34,0,171,40,4,8,13,18,16,8,5,9,21,0,138,74,10,9,31,11,32,3,5
POA2195,0,0,0,0,0,0,0,5,0,70,0,73,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,3,21,0,23,0,0,0,0,0,0,0,8,0,17,0,27,0,0,0,0,0,4,0,16,4,50,0,77,0,0,0,0,0,3,0,34,18,92,0,154,0,10,0,0,0,27,6,55,33,170,0,298,0,0,0,0,0,52,0,80,29,152,5,329,5,12,4,3,0,118,7,86,37,147,3,429,3,24,3,16,15,114,13,76,46,128,6,450,7,11,8,26,10,89,7,38,23,66,0,275,9,10,4,30,7,79,3,26,11,55,0,236,31,12,11,58,19,121,9,39,23,79,0,402,24,9,4,33,18,41,5,17,10,47,0,213,21,6,0,13,5,25,0,5,9,27,0,127,19,0,3,7,8,9,6,5,0,19,0,73,40,8,6,27,20,29,0,10
POA2196,0,0,0,0,0,3,0,0,0,53,3,63,0,0,0,0,0,0,0,3,0,6,0,12,0,0,0,0,0,0,0,4,0,19,0,23,0,0,0,0,0,0,0,3,0,23,0,30,0,0,0,0,0,0,0,4,4,43,0,55,0,0,3,0,0,3,0,22,6,77,0,110,0,0,0,3,0,18,3,22,20,95,0,163,0,3,0,0,0,47,6,38,18,114,0,219,0,9,7,6,5,58,11,50,37,156,0,332,3,14,8,23,7,58,15,44,39,143,4,369,0,14,8,23,11,68,11,35,22,117,3,311,8,13,11,30,15,48,19,38,28,101,0,316,54,25,24,88,28,113,16,55,42,136,3,592,89,23,21,78,41,73,22,47,15,82,3,487,66,11,9,49,36,44,15,18,21,63,0,331,60,10,5,44,10,23,7,14,4,25,0,212,150,19,17,93,45,76,15,21
POA2197,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,3,0,7,0,0,0,0,0,0,0,0,3,10,0,18,0,0,0,0,0,0,0,10,3,13,0,23,0,3,0,0,0,4,0,12,3,36,0,52,0,0,0,0,0,14,0,6,0,33,0,63,0,4,0,3,5,7,3,13,22,46,0,98,0,3,5,3,0,14,3,22,16,41,0,120,0,0,6,10,3,10,7,8,12,25,0,82,4,4,0,5,5,20,0,8,6,39,0,91,14,8,6,28,5,27,7,10,8,44,0,142,13,9,6,26,8,23,5,14,7,26,0,133,20,6,8,7,10,20,3,4,8,10,0,95,21,4,0,11,0,21,7,8,4,3,0,77,51,6,3,26,9,25,4,6
POA2198,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,7,0,6,0,14,0,0,0,0,0,0,0,0,0,9,0,23,0,0,0,0,0,0,0,3,6,21,0,27,0,0,0,0,0,3,0,6,4,8,0,25,0,4,0,0,0,8,0,7,10,41,0,72,3,0,0,5,0,11,6,13,10,33,0,80,0,7,3,10,0,11,3,10,8,27,0,78,5,9,0,8,4,16,6,10,6,20,0,78,23,8,12,24,12,39,14,18,8,27,0,181,31,8,5,24,6,22,10,9,8,21,0,142,27,5,0,32,9,21,13,3,0,15,0,129,27,0,6,24,14,9,4,5,3,11,0,95,75,7,4,59,23,31,3,4
POA2199,0,0,0,0,0,0,0,0,0,37,0,35,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,6,0,9,0,16,0,0,0,0,0,0,0,4,0,29,0,30,0,0,0,0,0,3,0,8,3,40,0,49,0,0,0,0,0,4,0,18,15,61,0,101,0,3,0,0,0,9,0,19,13,56,4,113,0,9,3,3,0,16,3,41,23,76,0,178,0,4,10,13,3,35,6,25,27,87,7,212,3,9,10,12,3,38,3,22,18,41,0,155,9,8,5,20,6,37,7,24,10,54,0,179,35,18,12,44,20,87,15,39,21,72,0,355,38,20,7,42,22,43,20,15,20,51,0,274,31,9,4,36,17,29,10,3,9,28,0,179,35,8,0,16,11,20,9,4,4,15,0,121,91,10,9,62,32,40,7,16
POA2200,0,0,0,0,0,0,0,0,5,65,0,81,0,0,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,3,0,5,3,32,0,39,0,0,0,0,0,0,0,10,5,27,0,44,0,0,0,0,0,3,0,14,13,69,0,100,0,3,0,0,0,5,0,19,7,88,4,125,0,6,6,3,0,23,4,45,17,162,4,264,0,5,8,0,0,50,0,65,51,196,0,381,4,14,10,13,3,105,14,92,54,198,6,515,15,25,27,42,18,140,24,73,49,187,9,601,12,12,12,30,16,117,16,55,31,137,0,434,30,22,13,37,20,136,14,42,29,115,0,455,94,33,29,96,40,242,24,62,44,169,3,837,84,21,30,76,40,89,14,44,28,97,0,522,75,14,16,61,24,56,14,17,20,55,3,359,54,9,10,40,15,36,4,13,4,33,0,225,172,31,16,78,38,75,15,20
POA2203,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,6,0,0,0,7,0,9,0,0,0,0,0,0,0,3,0,18,0,32,0,3,0,8,0,10,0,5,9,9,0,42,4,4,4,3,3,3,0,0,0,13,0,38,3,3,0,8,5,13,3,0,0,5,0,37,13,9,0,31,10,43,6,10,3,29,0,159,33,11,0,35,9,7,3,7,3,8,0,125,45,8,0,50,15,25,10,5,0,5,0,160,29,8,0,34,16,8,0,0,0,6,0,96,264,20,5,189,40,83,10,15
POA2204,0,0,0,0,0,4,0,0,0,10,0,17,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,3,4,3,0,16,0,0,0,0,0,5,0,4,0,15,0,24,0,0,0,0,0,11,0,8,0,19,5,38,0,4,0,0,0,17,0,8,6,37,0,85,0,9,3,13,0,18,0,9,10,34,0,95,0,7,4,4,0,23,6,8,0,27,0,85,4,11,0,16,10,30,4,6,5,19,0,98,23,19,3,40,11,54,7,22,4,34,0,221,39,22,3,62,24,33,3,11,7,37,0,236,42,16,8,77,13,26,4,10,3,23,0,231,69,13,0,64,22,31,0,8,4,10,0,225,420,29,5,258,100,125,7,17
POA2205,0,0,0,0,0,0,0,0,0,19,0,15,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,6,0,6,0,11,0,0,0,0,0,0,0,12,0,9,0,27,0,0,0,0,0,4,0,3,10,23,0,41,0,7,0,0,0,8,0,12,8,38,0,77,0,10,9,4,0,23,3,27,10,45,0,122,0,8,6,7,9,31,7,33,11,44,0,156,4,4,0,18,6,36,0,16,5,48,0,144,6,12,3,14,15,30,12,23,10,42,0,157,35,18,5,48,19,54,13,35,16,52,0,312,40,18,4,56,25,35,11,13,12,32,0,234,48,10,5,49,15,30,8,5,7,22,0,215,55,5,4,26,19,19,4,0,0,11,0,145,191,18,0,107,40,54,12,7
POA2206,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,3,17,0,28,0,0,0,0,0,3,0,4,9,22,0,39,0,4,0,0,0,18,3,11,3,28,0,67,3,3,5,10,3,19,10,10,7,48,0,119,3,0,0,14,0,18,7,14,11,41,0,115,8,9,3,16,5,24,5,16,8,36,0,134,27,16,13,49,26,47,17,28,14,55,3,293,31,22,13,68,29,45,24,17,13,43,0,304,61,19,9,81,28,36,24,10,3,31,0,311,62,11,3,56,34,17,13,13,7,23,0,234,352,35,17,225,83,117,26,31
POA2207,0,0,0,0,0,0,0,0,0,19,0,24,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,12,0,13,0,0,0,0,0,0,0,3,0,11,0,12,0,0,4,0,0,0,0,0,0,15,0,22,0,0,0,0,0,0,0,12,7,17,0,34,0,5,0,0,0,9,0,11,5,46,0,69,0,7,4,9,0,12,4,19,10,37,0,97,0,8,4,12,0,17,0,34,17,68,0,158,3,10,5,11,8,46,6,30,18,66,0,205,5,12,4,25,3,43,12,17,13,37,0,167,15,15,0,27,5,39,11,19,8,43,0,189,50,48,14,85,23,99,27,49,21,86,0,497,64,17,15,117,28,68,20,21,16,48,0,427,102,27,10,121,28,62,8,18,7,18,0,412,92,15,9,85,22,36,12,6,3,17,0,310,420,29,9,258,63,125,18,30
POA2208,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,8,0,14,0,0,0,0,0,0,0,0,4,6,0,8,0,0,0,0,0,4,0,0,0,10,0,21,0,0,0,0,0,7,0,7,0,23,0,36,0,4,0,0,0,6,0,12,9,33,0,65,0,0,3,13,4,11,5,11,11,43,0,102,3,7,3,10,0,14,8,7,8,19,0,76,3,9,4,15,8,15,0,6,5,16,0,77,20,19,10,36,10,28,14,24,13,36,0,209,37,10,5,48,24,27,20,8,12,20,0,207,30,3,6,58,12,20,4,8,5,20,0,170,58,6,5,37,6,20,5,3,3,10,0,148,189,19,9,120,44,70,11,18
POA2209,0,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,17,0,18,0,0,0,0,0,0,0,8,6,20,0,30,0,0,0,0,0,7,0,5,6,23,0,45,0,4,0,0,0,6,0,5,10,26,0,56,5,5,0,9,0,14,0,18,17,47,0,108,0,3,9,11,0,24,9,8,11,42,0,124,0,0,0,13,0,26,4,6,8,27,0,89,11,15,9,24,9,21,0,17,5,24,0,132,23,10,6,43,14,63,12,25,13,50,0,273,48,11,14,50,32,44,3,14,17,27,0,256,33,13,5,57,17,32,10,5,3,14,0,187,52,13,8,25,19,19,3,15,3,7,0,153,205,17,6,90,43,72,6,19
POA2210,0,0,0,0,0,0,0,0,0,20,0,23,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,3,0,0,0,16,3,21,0,0,0,0,0,0,0,8,3,18,0,25,0,0,0,0,0,3,0,12,9,46,0,72,0,0,4,0,0,16,6,14,17,55,0,113,4,8,3,9,3,30,4,20,22,83,0,198,8,18,11,13,8,43,8,19,14,67,4,217,9,15,6,23,7,50,10,19,8,50,0,195,12,13,3,33,7,57,13,28,11,48,0,222,67,46,19,99,44,110,24,33,16,80,5,550,93,33,16,127,40,55,21,20,17,39,5,468,103,22,9,137,39,61,19,21,15,39,0,462,90,14,6,82,47,33,8,11,3,21,0,314,408,39,17,311,105,116,36,20
POA2211,0,0,0,0,0,0,0,0,0,16,0,17,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,4,0,3,0,12,0,0,0,0,0,0,0,0,0,22,0,24,0,0,0,0,0,7,0,3,3,27,0,41,0,4,3,4,0,13,4,12,16,28,0,83,0,9,8,5,3,18,8,11,10,37,0,114,0,9,5,15,7,30,0,20,12,31,0,130,10,6,7,19,6,30,0,9,11,30,0,122,30,17,15,48,26,82,9,26,9,53,0,327,50,18,12,72,32,37,20,24,8,24,0,300,62,5,10,63,36,41,16,19,4,22,0,280,67,10,4,41,12,24,8,11,0,14,0,179,234,10,7,122,61,75,12,15
POA2212,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,4,5,0,15,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,3,0,5,9,24,0,47,0,0,0,0,0,5,0,3,6,35,0,58,0,3,0,0,3,13,0,16,12,48,0,105,4,10,6,10,0,18,0,17,14,40,0,105,0,0,7,17,6,26,10,19,10,25,0,115,12,14,6,18,0,25,3,6,15,23,0,123,30,22,12,51,23,80,12,24,16,41,0,316,53,16,9,72,31,34,19,12,13,28,0,285,66,13,5,59,22,37,12,7,10,31,0,253,54,11,8,47,18,19,0,3,0,7,0,173,206,19,10,120,43,72,11,9
POA2213,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0,0,3,0,3,0,14,0,0,0,0,0,0,0,3,0,18,0,25,0,0,0,0,0,0,0,6,3,21,0,37,0,0,3,0,0,12,0,9,0,20,0,51,0,4,3,4,4,22,3,4,16,44,0,93,10,8,8,16,11,38,9,14,18,44,0,161,0,10,4,23,7,28,10,12,15,22,0,128,9,14,7,19,11,35,3,19,10,34,0,165,45,19,16,74,29,74,27,33,21,43,0,388,69,13,13,92,43,58,30,29,11,43,0,395,102,18,12,109,50,51,21,17,4,23,0,399,125,13,13,85,30,25,12,11,5,7,0,330,399,28,22,239,75,124,26,18
POA2214,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,12,0,15,0,0,3,0,0,3,3,6,5,5,0,20,0,0,0,0,0,8,0,0,0,7,0,24,0,0,5,0,7,8,0,4,0,8,0,33,8,7,4,20,7,13,5,9,6,16,0,85,13,3,6,23,10,16,7,3,0,3,0,79,17,4,0,15,10,7,9,0,0,11,0,77,20,0,0,23,7,0,0,5,0,0,0,65,60,3,3,42,17,18,4,0
POA2216,0,0,0,0,0,0,0,0,0,17,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,3,0,3,0,12,0,22,0,0,0,0,0,0,0,5,4,18,0,25,0,3,0,0,0,3,0,16,5,37,0,68,0,0,0,0,0,15,0,30,4,22,0,82,0,3,0,4,3,41,6,27,13,39,0,135,3,20,0,12,7,48,3,34,11,59,0,199,0,17,3,37,11,37,6,21,10,40,0,181,12,9,10,43,9,36,5,22,11,31,0,183,62,31,9,88,32,96,26,39,19,49,0,453,82,29,5,83,35,50,14,22,15,27,0,357,79,15,4,87,19,53,11,19,6,24,0,311,64,3,6,48,17,19,7,13,5,8,0,185,255,22,3,147,53,80,9,17
POA2217,0,0,0,0,0,7,0,0,0,16,0,18,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,6,13,0,22,0,0,0,0,0,0,0,14,5,5,0,30,0,0,0,3,0,0,0,17,3,19,0,49,0,3,0,0,0,20,3,25,8,23,0,81,0,11,0,6,3,31,5,27,6,53,0,155,0,18,3,16,3,50,6,34,12,48,0,195,11,13,3,38,8,44,9,23,11,39,0,207,9,14,6,34,14,55,13,13,12,30,0,194,65,38,11,97,32,117,23,22,26,31,3,466,72,32,8,92,33,54,12,15,15,39,0,371,105,17,9,86,33,58,8,24,0,25,0,368,95,6,7,73,30,18,13,6,7,20,0,280,373,39,13,175,55,97,15,19
POA2218,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,3,0,11,0,17,0,0,0,0,0,8,0,3,0,21,0,38,0,3,0,3,0,12,0,6,9,25,6,65,0,13,4,4,0,27,3,13,15,34,0,107,4,10,7,18,6,28,3,22,9,37,0,144,5,10,9,16,7,18,0,14,5,32,0,112,9,11,0,25,7,40,6,14,10,18,0,140,33,21,5,71,27,77,9,23,12,33,0,316,51,13,7,59,19,41,13,15,9,17,4,237,47,10,5,49,20,24,7,11,0,21,0,196,40,8,0,26,17,13,0,0,5,11,0,124,176,13,3,93,31,52,7,9
