SA3_CODE_2021,C21_75_79_Div_P,C21_75_79_Wid_M,C21_75_79_Wid_F,C21_75_79_Wid_P,C21_75_79_Nvr_marrd_M,C21_75_79_Nvr_marrd_F,C21_75_79_Nvr_marrd_P,C21_75_79_Tot_M,C21_75_79_Tot_F,C21_75_79_Tot_P,C21_80_84_Married_M,C21_80_84_Married_F,C21_80_84_Married_P,C21_80_84_Sep_M,C21_80_84_Sep_F,C21_80_84_Sep_P,C21_80_84_Div_M,C21_80_84_Div_F,C21_80_84_Div_P,C21_80_84_Wid_M,C21_80_84_Wid_F,C21_80_84_Wid_P,C21_80_84_Nvr_marrd_M,C21_80_84_Nvr_marrd_F,C21_80_84_Nvr_marrd_P,C21_80_84_Tot_M,C21_80_84_Tot_F,C21_80_84_Tot_P,C21_85_over_Married_M,C21_85_over_Married_F,C21_85_over_Married_P,C21_85_over_Seprtd_M,C21_85_over_Seprtd_F,C21_85_over_Seprtd_P,C21_85_over_Divorce_M,C21_85_over_Divorce_F,C21_85_over_Divorce_P,C21_85_over_Wid_M,C21_85_over_Wid_F,C21_85_over_Wid_P,C21_85_over_Nvr_mard_M,C21_85_over_Nvr_mard_F,C21_85_over_Nvr_mard_P,C21_85_over_Tot_M,C21_85_over_Tot_F,C21_85_over_Tot_P,C21_Tot_Married_M,C21_Tot_Married_F,C21_Tot_Married_P,C21_Tot_Sep_M,C21_Tot_Sep_F,C21_Tot_Sep_P,C21_Tot_Div_M,C21_Tot_Div_F,C21_Tot_Div_P,C21_Tot_Wid_M,C21_Tot_Wid_F,C21_Tot_Wid_P,C21_Tot_nver_marrie_M,C21_Tot_nver_marrie_F,C21_Tot_nver_marrie_P,C21_Tot_Tot_M,C21_Tot_Tot_F,C21_Tot_Tot_P
12404,186,59,212,274,24,16,36,531,640,1169,265,168,431,11,10,23,41,78,118,56,253,313,21,15,36,399,526,928,146,82,226,8,9,14,25,50,77,86,383,465,16,29,42,277,553,829,6740,6590,13332,524,623,1148,1282,1867,3155,342,1322,1667,6419,5400,11815,15312,15804,31115
12405,174,67,232,299,23,17,42,618,618,1239,206,105,309,7,10,22,29,40,64,54,228,280,13,9,22,306,390,699,108,53,166,8,0,9,20,28,47,65,327,390,7,10,18,209,420,628,9802,9889,19690,879,1005,1878,1657,2136,3794,413,1574,1987,9375,8000,17373,22124,22605,44725
12501,146,52,274,327,45,31,74,857,829,1682,405,215,615,15,5,24,36,41,81,64,287,355,28,40,61,551,584,1136,261,102,368,9,11,13,25,22,52,161,456,618,24,27,53,475,620,1092,23018,20962,43989,1165,1327,2491,2647,3405,6046,513,1961,2472,18768,13266,32034,46110,40922,87030
12502,178,73,305,379,33,48,79,942,1082,2028,523,374,894,15,10,31,48,70,118,107,346,450,28,22,53,716,831,1544,405,186,592,10,10,13,34,52,83,179,560,740,12,30,40,643,835,1477,16371,16605,32979,676,875,1554,1706,2566,4271,531,2006,2539,9939,8247,18179,29225,30300,59519
12503,380,180,742,916,127,83,205,1978,1963,3941,829,537,1371,44,15,59,104,117,222,176,772,948,84,51,134,1238,1495,2733,598,261,856,12,9,19,64,112,178,405,1292,1692,46,62,103,1122,1734,2852,32143,31144,63285,2300,2774,5067,4196,5802,10001,1218,4998,6212,25617,19060,44678,65469,63769,129241
12504,392,125,622,745,110,87,197,1589,1862,3455,750,508,1258,30,28,54,88,147,236,158,668,834,51,49,104,1073,1406,2482,566,257,826,15,13,30,56,74,133,295,1101,1394,28,48,69,958,1489,2452,33651,32927,66582,1419,1758,3180,3374,4984,8361,895,3954,4847,22970,17291,40258,62314,60914,123226
12601,140,48,203,254,27,30,60,728,823,1547,402,315,722,6,3,17,25,63,88,57,260,316,18,25,47,509,668,1180,326,178,505,11,8,14,22,28,53,128,489,615,14,8,24,498,714,1209,13063,13296,26358,361,498,858,794,1527,2322,362,1452,1813,6706,6345,13050,21287,23104,44393
12602,456,120,582,703,133,164,302,1828,2091,3917,943,652,1591,41,39,82,92,168,264,169,829,998,81,110,189,1334,1792,3126,846,410,1262,29,17,39,64,152,223,441,1691,2135,79,189,268,1465,2461,3920,31057,31322,62382,1214,1476,2686,3311,5298,8616,1021,4503,5522,22874,21139,44011,59476,63745,123220
12701,201,112,440,546,34,24,59,1216,1187,2402,513,257,772,22,13,33,33,41,74,119,475,592,14,16,30,702,807,1502,299,97,394,9,7,18,22,40,64,189,488,683,14,11,23,535,643,1179,28401,28542,56937,1729,2300,4022,2801,4244,7046,793,3065,3861,19398,17163,36563,53112,55312,108424
12702,472,218,1092,1310,115,118,238,2681,2829,5514,1304,755,2066,62,39,103,111,116,233,282,1259,1536,63,78,141,1822,2252,4079,981,392,1373,38,24,60,62,98,159,477,1879,2350,53,60,106,1603,2452,4051,37521,37538,75061,2779,3441,6222,6008,8292,14299,1624,7729,9358,30374,25287,55665,78318,82287,160601
12703,309,159,614,775,58,39,92,1400,1570,2972,630,339,969,35,22,57,82,101,183,132,614,746,30,27,55,907,1100,2007,439,206,643,17,7,24,41,55,95,223,912,1137,19,44,62,730,1228,1966,26692,26659,53355,1808,2212,4018,3294,4764,8062,937,3959,4895,19713,16372,36085,52446,53965,106411
12801,572,158,652,809,83,63,146,2018,2460,4478,1035,760,1791,23,23,43,104,188,297,199,761,956,53,39,89,1416,1762,3180,897,499,1391,26,9,37,68,163,235,451,1684,2134,34,53,92,1478,2413,3890,24171,24355,48531,1182,1337,2527,3389,5170,8562,1147,4293,5437,16874,15288,32157,46768,50448,97216
12802,445,140,547,690,58,36,90,1828,2000,3828,751,554,1309,21,14,31,78,119,202,167,584,749,35,34,67,1055,1299,2350,555,303,854,13,5,21,41,84,127,333,1122,1460,29,55,82,972,1575,2542,24464,24590,49056,946,1194,2138,2488,4082,6570,983,3342,4326,14671,13218,27892,43558,46424,89982
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,54,13,6,17,9,7,17,120,66,191,28,10,41,0,0,0,15,8,25,6,16,17,3,3,9,48,39,86,6,0,10,0,0,0,4,5,3,9,23,31,0,3,6,19,32,49,1134,982,2118,554,309,863,790,647,1431,89,141,230,3174,2300,5471,5734,4381,10112
