SA3_CODE_2021,C21_75_99_CF_CU15_NDS,C21_75_99_CF_NCU15_DS,C21_75_99_CF_NDCO,C21_75_99_Tot,C21_100_149_CF_NC,C21_100_149_CF_Cu15DS_,C21_100_149_CF_CU15_NDS,C21_100_149_CF_NCU15_DS,C21_100_149_CF_NDCO,C21_100_149_Tot,C21_150_199_CF_NC,C21_150_199_CF_Cu15DS_,C21_150_199_CF_CU15_NDS,C21_150_199_CF_NCU15_DS,C21_150_199_CF_NDCO,C21_150_199_Tot,C21_200_224_CF_NC,C21_200_224_CF_Cu15DS_,C21_200_224_CF_CU15_NDS,C21_200_224_CF_NCU15_DS,C21_200_224_CF_NDCO,C21_200_224_Tot,C21_225_274_CF_NC,C21_225_274_CF_Cu15DS_,C21_225_274_CF_CU15_NDS,C21_225_274_CF_NCU15_DS,C21_225_274_CF_NDCO,C21_225_274_Tot,C21_275_349_CF_NC,C21_275_349_CF_Cu15DS_,C21_275_349_CF_CU15_NDS,C21_275_349_CF_NCU15_DS,C21_275_349_CF_NDCO,C21_275_349_Tot,C21_350_449_CF_NC,C21_350_449_CF_Cu15DS_,C21_350_449_CF_CU15_NDS,C21_350_449_CF_NCU15_DS,C21_350_449_CF_NDCO,C21_350_449_Tot,C21_450_549_CF_NC,C21_450_549_CF_Cu15DS_,C21_450_549_CF_CU15_NDS,C21_450_549_CF_NCU15_DS,C21_450_549_CF_NDCO,C21_450_549_Tot,C21_550_649_CF_NC,C21_550_649_CF_Cu15DS_,C21_550_649_CF_CU15_NDS,C21_550_649_CF_NCU15_DS,C21_550_649_CF_NDCO,C21_550_649_Tot,C21_650_749_CF_NC,C21_650_749_CF_Cu15DS_,C21_650_749_CF_CU15_NDS,C21_650_749_CF_NCU15_DS,C21_650_749_CF_NDCO,C21_650_749_Tot,C21_750_849_CF_NC,C21_750_849_CF_Cu15DS_,C21_750_849_CF_CU15_NDS,C21_750_849_CF_NCU15_DS,C21_750_849_CF_NDCO,C21_750_849_Tot,C21_850_949_CF_NC,C21_850_949_CF_Cu15DS_,C21_850_949_CF_CU15_NDS,C21_850_949_CF_NCU15_DS,C21_850_949_CF_NDCO,C21_850_949_Tot,C21_950over_CF_NC,C21_950over_CF_Cu15DS_,C21_950over_CF_CU15_NDS,C21_950over_CF_NCU15_DS,C21_950over_CF_NDCO,C21_950over_Tot,C21_Rns_CF_NC,C21_Rns_CF_Cu15DS_,C21_Rns_CF_CU15_NDS,C21_Rns_CF_NCU15_DS,C21_Rns_CF_NDCO,C21_Rns_Tot,C21_Tot_CF_NC,C21_Tot_CF_Cu15DS_,C21_Tot_CF_CU15_NDS,C21_Tot_CF_NCU15_DS,C21_Tot_CF_NDCO,C21_Tot_Tot
11903,0,0,0,21,42,0,6,4,3,60,149,0,11,10,14,183,75,3,24,4,11,118,157,6,44,8,19,236,294,16,98,19,25,451,1129,48,586,58,65,1882,1235,95,821,93,102,2354,492,83,572,87,112,1342,154,42,287,38,70,593,63,29,126,27,19,269,23,9,46,17,15,116,35,20,66,23,21,161,105,12,80,20,21,242,3979,360,2785,407,508,8041
11904,4,0,0,3,24,0,9,0,0,40,52,3,12,0,8,70,49,0,9,0,3,71,121,4,31,9,9,167,295,5,98,4,17,420,1250,47,794,43,66,2200,1897,72,1176,93,126,3364,1052,92,881,89,131,2251,388,71,406,57,79,1008,129,33,158,29,37,383,46,17,79,19,24,191,47,25,68,21,17,179,145,11,77,18,15,266,5516,375,3806,391,535,10613
12001,0,0,0,7,22,0,5,5,0,31,35,0,7,0,4,44,23,0,3,0,0,28,67,0,20,0,4,85,71,0,22,4,9,99,324,9,87,4,8,426,950,16,356,24,30,1376,993,27,559,41,45,1667,587,29,477,53,39,1187,227,42,332,51,43,693,111,24,164,18,11,329,162,62,276,50,37,590,98,3,50,8,17,166,3669,211,2358,250,238,6730
12002,0,0,0,4,9,0,7,0,0,15,15,0,5,0,0,21,10,0,7,0,0,16,26,0,8,0,6,33,45,0,23,4,0,79,147,5,36,0,3,194,307,0,66,10,4,393,467,4,120,14,11,607,550,8,255,16,14,840,307,17,252,20,12,604,169,10,211,16,13,418,203,47,452,63,22,787,31,0,23,6,4,62,2295,97,1457,137,88,4080
12003,0,0,0,9,35,0,8,0,0,43,71,0,6,0,3,82,69,0,13,0,0,78,169,4,25,6,5,206,366,3,89,11,8,486,1823,45,801,64,59,2788,2557,81,1324,121,101,4184,1312,71,790,105,86,2374,502,51,407,70,50,1079,186,39,224,33,34,516,78,28,139,20,21,282,71,34,145,31,25,315,168,8,103,15,21,312,7420,367,4077,494,409,12772
12101,0,0,0,3,14,0,3,0,0,16,13,0,3,0,0,22,17,0,5,0,0,23,56,0,21,0,0,80,86,3,21,0,0,114,528,3,167,12,10,718,1289,24,622,43,22,1999,1061,52,740,73,47,1969,553,51,570,62,37,1275,345,35,480,45,22,932,174,37,320,29,29,596,224,195,816,163,53,1449,109,6,96,9,13,226,4478,412,3877,443,245,9452
12102,0,0,3,4,8,0,3,0,0,11,19,0,5,0,3,25,28,0,5,0,0,36,39,0,15,0,11,63,71,3,28,0,7,110,599,14,317,24,24,973,667,41,928,44,48,1730,251,59,435,58,52,850,103,51,275,52,34,521,36,35,118,26,23,239,16,13,60,11,12,113,14,16,43,15,4,97,60,5,35,7,10,113,1916,238,2270,243,218,4887
12103,0,0,0,0,4,0,6,0,0,7,4,0,4,0,0,4,8,0,5,0,5,13,16,0,12,0,3,35,30,5,15,0,5,56,200,0,56,8,0,272,430,8,205,19,12,677,374,27,480,48,36,964,174,47,265,61,23,571,97,36,270,66,21,497,82,52,254,62,18,467,187,237,721,238,99,1488,57,3,47,12,8,129,1661,420,2346,521,237,5186
12104,0,0,0,3,8,0,0,0,0,15,25,0,0,0,0,26,12,0,4,0,0,18,47,0,14,0,0,65,75,0,20,0,0,103,490,0,60,5,13,559,1171,15,246,6,11,1459,1354,15,442,22,13,1850,914,18,454,40,26,1447,589,23,372,33,12,1037,303,23,297,26,20,680,520,144,789,160,64,1678,108,8,49,8,6,183,5643,253,2755,311,177,9128
12201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,14,0,0,0,4,21,20,0,6,0,0,29,58,0,20,0,0,79,163,6,46,5,3,210,332,0,86,9,8,439,315,3,147,6,3,478,272,11,139,8,3,426,132,8,137,9,0,289,351,94,518,87,42,1087,40,4,16,5,4,69,1695,130,1124,126,73,3152
12202,0,0,0,5,6,0,0,0,0,11,6,0,3,0,0,9,8,0,0,0,0,6,7,0,0,0,0,8,9,3,5,0,0,21,60,4,27,0,0,89,126,0,46,5,5,189,165,0,120,7,5,298,129,13,132,11,16,307,80,17,147,7,26,274,41,19,122,27,22,225,158,93,301,79,60,696,29,4,29,3,4,76,832,157,945,147,142,2221
12203,0,0,0,8,20,0,5,0,0,24,27,0,9,0,0,30,31,0,8,4,0,41,63,0,11,0,5,85,79,4,35,0,5,128,287,10,95,7,13,409,961,29,347,43,36,1420,1139,23,588,42,43,1841,649,37,493,46,49,1269,297,41,390,56,43,830,138,52,341,39,47,613,247,176,751,181,117,1470,91,8,78,9,22,208,4043,381,3146,431,372,8382
12301,0,0,0,0,8,0,5,0,0,11,13,0,5,0,0,26,11,0,3,0,0,23,25,0,21,0,0,48,42,0,26,3,5,76,191,9,168,9,27,401,412,93,589,64,88,1240,134,68,279,41,53,576,22,9,42,6,12,83,7,5,16,7,3,40,0,0,3,4,0,6,0,0,3,0,0,9,21,7,24,5,10,67,887,202,1185,134,204,2609
12302,5,0,4,19,52,0,23,3,5,87,232,8,65,11,21,345,54,13,49,7,12,140,141,30,78,16,49,311,368,44,319,25,78,838,1307,226,1693,135,308,3673,539,231,1013,119,197,2103,173,114,391,75,91,840,40,15,82,12,26,181,14,5,16,10,4,44,4,0,4,0,0,17,6,0,10,0,0,17,97,22,95,11,33,255,3060,719,3844,426,835,8884
12303,0,0,0,0,10,0,3,0,4,16,10,0,8,0,4,15,15,0,3,0,0,18,22,0,7,0,3,28,58,0,28,0,0,93,124,12,139,8,10,304,107,23,169,16,32,344,62,22,92,5,17,201,14,9,29,4,9,58,9,4,8,0,4,33,5,0,0,0,0,9,6,0,6,0,0,13,20,5,27,0,5,54,459,75,519,46,93,1194
12401,4,0,0,0,7,0,0,0,0,13,19,3,8,0,0,28,20,0,6,0,0,22,50,6,29,0,7,88,98,4,35,7,4,150,338,28,231,27,27,657,299,38,297,38,25,702,67,26,117,15,6,227,27,12,44,10,12,105,5,3,15,6,0,31,5,0,4,5,0,15,5,0,4,0,0,6,21,0,28,4,12,67,951,126,825,115,95,2117
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,4,0,0,7,21,6,14,0,3,35,69,0,24,0,8,102,43,0,20,5,8,68,127,7,74,8,11,231,318,27,202,21,27,591,1283,105,1139,78,146,2750,761,136,1006,87,135,2128,266,101,537,70,113,1092,49,33,114,11,35,247,23,7,29,6,8,78,8,0,13,3,8,30,10,4,12,3,0,35,71,11,70,8,20,178,3056,430,3268,307,520,7581
12404,0,0,0,4,3,0,3,0,0,15,13,0,7,0,0,14,23,0,0,0,0,25,62,3,49,7,3,124,108,3,61,3,9,189,323,24,255,20,47,674,191,38,200,29,40,496,58,25,81,11,19,194,16,3,27,7,4,63,6,4,11,0,4,30,7,0,3,0,0,6,4,0,11,0,0,16,30,5,16,3,5,60,852,111,726,84,137,1916
12405,0,0,0,4,5,0,0,0,0,11,37,0,7,0,3,50,12,0,16,0,4,26,39,5,23,0,5,73,146,11,114,10,18,293,479,91,605,52,88,1320,197,77,373,29,61,736,38,39,70,16,16,168,9,6,10,0,4,33,0,0,3,5,0,11,0,0,0,0,0,4,0,0,3,0,0,3,39,3,35,5,0,83,1005,232,1259,116,218,2826
12501,0,0,0,6,52,0,9,0,6,67,91,3,18,3,8,118,57,6,17,0,3,91,115,8,45,6,14,183,310,20,168,15,17,527,1055,65,735,41,65,1957,1701,142,1179,107,142,3273,826,108,674,95,87,1794,215,66,240,48,38,607,82,35,100,33,28,276,22,10,32,4,9,78,36,9,30,10,3,86,181,12,97,16,28,335,4752,475,3352,387,445,9417
12502,0,0,0,16,19,0,8,4,3,32,84,0,6,3,10,106,33,4,10,5,0,60,103,11,126,11,13,263,82,13,63,9,18,178,311,7,309,29,29,684,496,77,818,115,85,1597,196,95,456,84,88,922,98,51,214,59,40,467,50,25,152,30,24,283,32,14,56,11,15,131,18,9,26,10,7,68,44,7,54,7,12,126,1599,317,2302,363,357,4938
12503,0,0,0,26,66,0,12,7,5,89,261,9,33,17,17,339,95,15,45,11,16,174,180,21,73,20,31,330,374,33,279,28,50,762,1024,149,1313,115,154,2758,740,286,1302,179,228,2735,239,216,608,105,118,1284,83,120,287,54,76,612,26,21,58,8,25,130,7,0,16,8,4,34,13,3,15,0,12,47,116,29,161,30,47,386,3270,910,4196,578,767,9726
12504,0,0,0,23,56,0,5,6,0,61,142,0,16,5,9,180,54,0,24,8,12,95,158,7,42,6,12,216,673,16,376,21,21,1110,2423,141,2758,136,108,5573,1773,186,2868,190,156,5175,529,121,800,87,86,1618,136,52,208,35,23,453,39,5,56,13,9,127,9,6,25,4,6,40,16,4,27,5,4,57,125,12,138,10,23,306,6163,550,7353,522,469,15049
12601,0,0,0,0,5,0,0,0,0,9,5,0,0,0,0,8,18,0,0,0,3,18,22,0,15,0,3,34,40,4,25,4,5,74,333,0,224,18,18,596,459,66,534,63,18,1133,229,60,500,60,24,877,78,50,215,40,17,407,36,22,119,24,21,213,22,22,59,18,11,137,15,28,44,14,12,118,38,0,33,5,4,75,1298,256,1770,253,120,3697
12602,0,0,0,3,32,0,7,0,0,40,51,0,6,0,0,61,54,0,13,3,4,76,158,0,32,7,17,220,406,8,120,13,22,571,1521,38,629,40,44,2274,1753,60,943,71,64,2888,1032,80,1069,103,102,2388,368,84,577,75,68,1175,150,40,311,49,30,578,62,30,179,29,22,319,94,58,272,64,34,532,126,11,105,17,10,269,5816,418,4279,480,414,11403
12701,3,0,6,13,23,7,3,4,0,32,116,4,34,4,6,159,33,16,34,4,10,102,89,17,89,14,23,236,122,26,106,17,20,283,378,80,376,49,104,981,619,221,1119,136,216,2313,390,248,841,151,206,1841,71,72,141,42,55,387,21,20,33,11,15,96,3,3,19,4,6,32,12,10,19,0,8,49,87,23,99,15,30,254,1965,740,2925,451,705,6783
12702,0,0,0,16,57,0,14,3,12,82,239,10,46,23,24,344,113,11,48,15,15,205,251,30,109,41,59,494,635,78,480,89,133,1415,985,254,1352,254,438,3277,613,526,1385,397,602,3522,184,269,443,186,247,1320,69,86,160,56,98,463,26,15,35,13,25,111,9,0,15,7,4,31,7,5,11,9,3,29,153,30,102,35,60,382,3350,1325,4205,1108,1717,11706
12703,0,0,0,17,24,0,16,0,3,40,102,4,23,4,8,145,47,5,21,4,5,88,265,18,240,21,28,578,406,48,413,36,66,964,949,123,1077,96,163,2416,599,240,1046,152,239,2274,250,173,549,110,138,1214,73,52,164,46,60,394,15,18,44,4,14,92,3,4,4,0,0,19,11,4,9,0,0,23,93,16,90,7,27,237,2868,710,3700,495,752,8519
12801,0,0,0,6,15,0,5,0,0,18,31,0,10,0,3,47,17,0,14,4,0,36,61,0,51,0,7,120,75,6,40,7,0,124,387,12,158,13,8,583,731,28,372,32,35,1197,533,41,398,43,56,1073,308,53,299,41,52,756,149,38,238,36,41,502,73,33,179,27,15,324,94,71,265,61,38,530,63,8,39,6,11,126,2549,293,2064,264,279,5456
12802,0,0,0,0,9,0,0,0,0,21,39,0,0,0,0,38,20,0,0,0,0,17,26,0,11,5,3,49,45,6,10,0,5,63,267,11,139,15,24,446,427,17,251,16,30,745,292,38,331,37,49,750,119,37,255,40,31,487,71,35,151,31,25,312,28,18,65,18,15,144,18,8,38,7,10,83,27,5,21,0,7,72,1388,174,1288,172,192,3220
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
