SA3_CODE_2021,C16_Rel_NS_0_14,C16_Rel_NS_15_24,C16_Rel_NS_25_34,C16_Rel_NS_35_44,C16_Rel_NS_45_54,C16_Rel_NS_55_64,C16_Rel_NS_65_74,C16_Rel_NS_75_84,C16_Rel_NS_85ov,C16_Rel_NS_Tot,C16_Tot_0_14,C16_Tot_15_24,C16_Tot_25_34,C16_Tot_35_44,C16_Tot_45_54,C16_Tot_55_64,C16_Tot_65_74,C16_Tot_75_84,C16_Tot_85ov,C16_Tot_Tot,C21_Buddhism_0_14,C21_Buddhism_15_24,C21_Buddhism_25_34,C21_Buddhism_35_44,C21_Buddhism_45_54,C21_Buddhism_55_64,C21_Buddhism_65_74,C21_Buddhism_75_84,C21_Buddhism_85ov,C21_Buddhism_Tot,C21_Christ_Angli_0_14,C21_Christ_Angl_15_24,C21_Christ_Angl_25_34,C21_Christ_Angl_35_44,C21_Christ_Angl_45_54,C21_Christ_Angl_55_64,C21_Christ_Angl_65_74,C21_Christ_Angl_75_84,C21_Christ_Anglic_85ov,C21_Christ_Anglic_Tot,C21_Chr_Ass_Apo_0_14,C21_Chr_Ass_Apo_15_24,C21_Chr_Ass_Apo_25_34,C21_Chr_Ass_Apo_35_44,C21_Chr_Ass_Apo_45_54,C21_Chr_Ass_Apo_55_64,C21_Chr_Ass_Apo_65_74,C21_Chr_Ass_Apo_75_84,C21_Chr_Ass_Apo_85ov,C21_Chr_Ass_Apo_Tot,C21_Chr_Bapt_0_14,C21_Chr_Bapt_15_24,C21_Chr_Bapt_25_34,C21_Chr_Bapt_35_44,C21_Chr_Bapt_45_54,C21_Chr_Bapt_55_64,C21_Chr_Bapt_65_74,C21_Chr_Bapt_75_84,C21_Chr_Bapt_85ov,C21_Chr_Bapt_Tot,C21_Chr_Breth_0_14,C21_Chr_Bret_15_24,C21_Chr_Bret_25_34,C21_Chr_Bret_35_44,C21_Chr_Bret_45_54,C21_Chr_Bret_55_64,C21_Chr_Bret_65_74,C21_Chr_Bret_75_84,C21_Chr_Breth_85ov,C21_Chr_Bret_Tot,C21_Chr_Cath_0_14,C21_Chr_Cath_15_24,C21_Chr_Cath_25_34,C21_Chr_Cath_35_44,C21_Chr_Cath_45_54,C21_Chr_Cath_55_64,C21_Chr_Cath_65_74,C21_Chr_Cath_75_84,C21_Chr_Catho_85ov,C21_Chr_Catho_Tot,C21_C_Chur_Christ_0_14,C21_C_Chur_Christ_15_24,C21_C_Chur_Christ_25_34,C21_C_Chur_Christ_35_44,C21_C_Chur_Christ_45_54,C21_C_Chur_Christ_55_64,C21_C_Chur_Christ_65_74,C21_C_Chur_Christ_75_84,C21_C_Chur_Christ_85ov,C21_C_Chur_Christ_Tot,C21_C_East_Ortho_0_14,C21_C_East_Ortho_15_24,C21_C_East_Ortho_25_34,C21_C_East_Ortho_35_44,C21_C_East_Ortho_45_54,C21_C_East_Ortho_55_64,C21_C_East_Ortho_65_74,C21_C_East_Ortho_75_84,C21_C_East_Ortho_85ov,C21_C_East_Ortho_Tot,C21_C_Jeh_Wit_0_14,C21_C_Jeh_Wit_15_24,C21_C_Jeh_Wit_25_34,C21_C_Jeh_Wit_35_44,C21_C_Jeh_Wit_45_54,C21_C_Jeh_Wit_55_64,C21_C_Jeh_Wit_65_74,C21_C_Jeh_Wit_75_84,C21_C_Jeh_Wit_85ov,C21_C_Jeh_Wit_Tot,C21_C_La_Da_Sai_0_14,C21_C_La_Da_Sa_15_24,C21_C_La_Da_Sa_25_34,C21_C_La_Da_Sa_35_44,C21_C_La_Da_Sa_45_54,C21_C_La_Da_Sa_55_64,C21_C_La_Da_Sa_65_74,C21_C_La_Da_Sa_75_84,C21_C_Lat_Da_Sa_85ov,C21_C_Lat_Da_Sa_Tot,C21_C_Luthe_0_14,C21_C_Luthe_15_24,C21_C_Luthe_25_34,C21_C_Luthe_35_44,C21_C_Luthe_45_54,C21_C_Luthe_55_64,C21_C_Luthe_65_74,C21_C_Luthe_75_84,C21_C_Luthe_85ov,C21_C_Luthe_Tot,C21_C_Ori_Orth_0_14,C21_C_Ori_Orth_15_24,C21_C_Ori_Orth_25_34,C21_C_Ori_Orth_35_44,C21_C_Ori_Orth_45_54,C21_C_Ori_Orth_55_64,C21_C_Ori_Orth_65_74,C21_C_Ori_Orth_75_84,C21_C_Ori_Orth_85ov,C21_C_Ori_Ort_Tot,C21_C_Oth_Pro_0_14,C21_C_Oth_Pro_15_24,C21_C_Oth_Pro_25_34,C21_C_Oth_Pro_35_44,C21_C_Oth_Pro_45_54,C21_C_Oth_Pro_55_64,C21_C_Oth_Pro_65_74,C21_C_Oth_Pro_75_84,C21_C_Oth_Pro_85ov,C21_C_Oth_Pro_Tot,C21_C_Pent_0_14,C21_C_Pent_15_24,C21_C_Pent_25_34,C21_C_Pent_35_44,C21_C_Pent_45_54,C21_C_Pent_55_64,C21_C_Pent_65_74,C21_C_Pent_75_84,C21_C_Pent_85ov,C21_C_Pent_Tot,C21_C_Pres_Ref_0_14,C21_C_Pres_Ref_15_24,C21_C_Pres_Ref_25_34,C21_C_Pres_Ref_35_44,C21_C_Pres_Ref_45_54,C21_C_Pres_Ref_55_64,C21_C_Pres_Ref_65_74,C21_C_Pres_Ref_75_84,C21_C_Pres_Ref_85ov,C21_C_Pres_Ref_Tot,C21_C_Sal_Army_0_14,C21_C_Sal_Army_15_24,C21_C_Sal_Army_25_34,C21_C_Sal_Army_35_44,C21_C_Sal_Army_45_54,C21_C_Sal_Army_55_64,C21_C_Sal_Army_65_74,C21_C_Sal_Army_75_84,C21_C_Sal_Army_85ov,C21_C_Sal_Army_Tot,C21_C_Sev_day_Adv_0_14,C21_C_Sev_day_Adv_15_24,C21_C_Sev_day_Adv_25_34,C21_C_Sev_day_Adv_35_44,C21_C_Sev_day_Adv_45_54,C21_C_Sev_day_Adv_55_64,C21_C_Sev_day_Adv_65_74,C21_C_Sev_day_Adv_75_84,C21_C_Sev_day_Adv_85ov,C21_C_Sev_day_Adv_Tot,C21_Chr_Unit_Ch_0_14,C21_Chr_Unit_Ch_15_24,C21_Chr_Unit_Ch_25_34,C21_Chr_Unit_Ch_35_44,C21_Chr_Unit_Ch_45_54,C21_Chr_Unit_Ch_55_64,C21_Chr_Unit_Ch_65_74,C21_Chr_Unit_Ch_75_84,C21_Chr_Unit_Ch_85ov,C21_Chr_Unit_Ch_Tot
10304,874,636,613,613,710,583,478,271,128,4906,12293,6838,6986,7183,7433,6972,5522,3129,1260,57612,52,27,84,108,60,55,36,5,3,423,1499,880,783,1142,1555,1599,1622,1106,436,10627,0,0,0,0,0,0,0,0,0,0,177,84,100,103,120,149,81,59,31,904,78,64,42,50,25,33,14,6,10,330,3414,1881,1669,1825,2076,2000,1638,1012,373,15892,7,0,7,5,3,7,8,4,3,39,41,19,22,26,28,27,31,16,8,219,19,22,10,29,37,20,12,8,3,162,13,3,13,6,7,9,9,4,0,56,11,13,0,14,16,15,18,9,9,105,5,5,5,3,0,0,0,0,0,27,161,49,62,86,66,52,51,29,3,567,189,69,107,71,81,102,54,29,8,699,132,83,91,111,203,270,295,176,57,1410,11,7,4,6,8,19,22,21,0,104,8,11,3,14,20,9,18,6,0,92,354,214,172,322,387,509,567,349,158,3033
10401,776,530,510,618,708,818,726,393,143,5229,8226,4973,4117,5111,6641,8253,7350,3968,1611,50268,30,16,46,58,70,89,53,7,0,368,879,628,487,666,1341,1925,2324,1556,652,10456,0,0,0,0,0,0,0,0,0,0,101,73,40,64,65,88,121,71,27,641,0,0,0,0,0,0,0,0,0,0,1237,751,646,791,1155,1655,1561,969,359,9123,0,0,0,0,4,5,5,5,0,13,11,5,4,8,14,12,12,6,0,73,43,22,19,37,37,58,69,25,16,321,11,3,7,3,16,7,6,8,0,61,0,0,0,4,15,17,28,22,4,93,0,0,0,0,0,0,0,0,0,7,8,0,4,6,17,24,30,20,9,117,69,26,32,45,37,65,43,20,7,345,193,118,130,153,253,501,542,396,173,2463,19,11,6,19,15,26,41,32,13,184,27,10,12,12,12,17,19,17,9,149,59,75,48,90,144,281,402,273,109,1481
10402,1388,888,894,895,1147,1312,1038,705,466,8726,15635,9177,8635,9577,11519,13027,10282,5735,2440,86026,97,82,158,170,182,144,141,32,5,1007,1079,753,570,977,1736,2435,2883,1948,858,13241,0,0,0,0,0,0,0,0,0,0,329,140,129,198,174,154,155,89,37,1393,7,4,0,0,4,6,0,0,0,13,2676,1352,1190,1605,2010,2335,2140,1321,457,15083,4,4,9,5,11,3,13,9,3,48,19,20,14,23,38,25,24,16,11,191,78,60,55,84,63,86,74,47,24,565,0,3,9,7,8,8,9,11,7,74,16,10,5,7,37,42,38,33,21,204,11,5,0,9,3,0,0,0,0,39,44,21,70,31,35,65,66,35,22,393,308,169,125,175,157,174,185,60,16,1368,198,124,114,163,322,434,550,402,148,2445,6,8,10,13,25,36,37,18,11,161,31,30,31,33,48,34,42,28,14,284,162,98,97,155,260,430,537,375,176,2288
10501,728,377,451,372,489,458,360,184,66,3491,5109,2566,3060,2644,3367,3216,2429,1305,445,24148,7,4,15,15,21,16,5,0,0,93,542,327,371,384,590,775,668,408,127,4192,0,0,0,0,0,0,0,0,0,0,58,22,26,32,21,27,30,5,0,211,0,0,0,0,4,3,0,0,0,13,1138,611,653,573,732,873,593,374,135,5679,0,0,0,0,4,0,0,0,0,8,3,5,4,8,8,18,18,12,8,77,5,3,7,6,5,5,11,7,0,49,3,5,0,7,0,3,3,0,0,19,0,7,0,5,12,8,8,7,0,38,3,0,7,0,0,0,0,0,0,11,0,0,4,0,3,6,9,9,4,33,18,13,9,4,14,13,6,6,0,80,43,25,38,49,87,150,133,82,41,639,0,0,0,0,3,6,6,4,0,23,14,3,9,6,8,4,4,4,0,54,42,42,36,40,81,108,88,57,30,527
10502,375,245,342,280,306,282,246,145,89,2310,3422,2200,2456,2159,2690,3032,2321,1311,627,20220,9,4,14,16,16,19,8,0,0,82,142,92,99,187,247,355,419,197,93,1826,0,0,0,0,0,0,0,0,0,0,13,19,13,15,17,37,26,20,9,165,0,0,0,0,0,0,0,0,0,0,484,280,340,398,474,641,564,339,137,3665,3,3,5,3,0,9,4,4,0,40,10,5,3,6,8,10,0,10,0,47,0,4,5,3,0,3,10,0,5,27,11,4,3,5,4,5,4,0,0,34,7,22,10,11,20,18,16,19,5,134,5,0,8,0,0,0,0,0,0,17,8,0,6,0,13,23,25,12,5,102,30,9,14,12,15,19,8,5,0,111,15,4,10,7,16,28,50,33,10,175,6,4,5,9,19,33,30,12,11,126,4,4,4,4,7,7,7,5,0,35,56,52,35,57,111,237,276,214,108,1158
10503,1227,945,1149,920,976,1030,795,425,198,7659,14096,8188,8489,7857,8853,9051,7076,4129,1675,69411,66,21,104,103,63,42,19,10,0,427,1788,1173,1192,1361,1935,2406,2302,1589,569,14321,0,0,0,0,3,0,0,0,0,3,204,79,118,139,112,169,160,99,34,1108,0,0,0,0,0,0,0,0,4,5,4061,2027,2155,1984,2153,2417,1815,1124,400,18129,0,4,0,3,8,9,9,0,0,35,16,22,18,16,21,24,24,15,5,158,21,10,19,15,11,16,33,19,9,155,7,3,11,13,3,5,8,4,0,49,33,12,30,24,22,52,20,22,8,218,8,0,5,12,4,4,0,0,0,35,19,15,18,20,26,26,26,27,9,181,129,48,64,74,67,83,73,30,16,586,282,146,148,235,316,477,483,329,122,2537,17,8,6,16,24,30,25,23,4,150,53,16,35,30,42,24,32,28,13,272,328,214,198,308,370,524,571,339,154,2998
10601,1550,1036,1315,1160,1121,1185,913,454,192,8913,17928,10983,10877,10942,11671,11391,8346,3959,1577,87675,54,46,78,129,95,82,42,12,0,545,2742,1899,1658,2279,3040,3238,3119,1640,638,20251,0,0,0,0,0,0,0,0,0,0,198,112,100,129,182,165,186,86,33,1194,34,16,42,13,10,13,0,4,0,133,3696,2118,2161,2238,2432,2530,1890,944,320,18327,3,7,4,3,0,6,4,4,4,36,35,11,32,22,27,31,37,13,0,207,41,18,24,50,40,28,46,38,3,296,32,14,16,9,31,37,16,7,7,171,4,8,7,16,13,41,26,12,4,138,0,0,7,6,0,3,0,0,0,20,56,38,35,44,75,90,64,41,30,467,144,56,62,84,79,84,67,32,5,613,118,116,102,177,345,482,467,261,82,2140,23,29,20,24,38,52,40,18,9,250,58,29,37,40,49,55,47,33,12,368,332,251,224,342,503,706,752,387,150,3647
10602,1068,600,751,694,696,650,516,282,177,5435,16246,9340,10193,9812,9528,8452,6219,3134,1247,74163,64,34,94,101,81,64,26,3,0,485,2220,1413,1368,1929,2306,2369,2308,1444,473,15834,0,0,0,0,0,0,0,0,0,0,240,164,128,168,171,171,143,76,16,1270,56,26,43,25,10,16,3,0,3,191,4476,2482,2303,2535,2576,2468,1913,999,381,20132,6,0,0,10,4,4,14,13,0,65,51,28,37,38,55,35,27,14,4,282,25,14,20,30,25,30,40,16,3,205,28,26,17,20,16,17,14,0,0,141,0,5,13,11,18,21,17,13,0,98,9,3,7,10,3,4,0,0,0,38,93,55,44,68,75,67,69,43,12,518,188,73,71,101,95,102,71,24,3,717,131,97,120,181,315,364,376,231,90,1909,45,20,20,23,53,48,50,20,9,288,31,29,15,29,32,19,31,10,9,197,254,282,197,278,420,505,529,347,131,2949
10603,979,705,686,700,856,917,999,633,283,6753,12558,7758,6600,7886,9454,10079,10064,5132,1842,71380,55,42,61,105,90,92,55,16,4,522,1348,1024,615,1205,2057,2785,3394,2364,706,15499,0,0,0,0,0,0,0,0,0,0,205,94,85,114,178,194,222,173,50,1311,0,0,0,0,0,0,0,0,0,5,2263,1496,1048,1449,1904,2445,2506,1505,406,15014,15,7,4,3,4,16,19,14,6,81,47,35,37,47,53,75,84,42,13,432,21,9,20,24,31,43,35,28,9,211,17,3,7,9,11,12,14,5,0,76,13,3,12,12,23,30,40,29,16,167,4,0,4,3,0,5,3,4,0,18,45,18,18,30,35,46,63,35,14,313,177,130,69,97,126,127,102,52,9,879,137,84,55,109,248,361,498,360,85,1947,0,7,10,15,15,28,52,23,4,168,18,23,8,15,12,17,32,8,8,140,223,175,108,230,331,537,668,480,151,2911
10604,604,330,475,427,429,375,281,148,73,3146,6529,3414,3937,3837,4118,3655,2700,1449,555,30198,21,20,31,42,32,18,13,0,3,178,1240,764,656,921,1207,1357,1240,740,313,8427,0,0,0,0,0,0,0,0,0,0,73,22,34,47,41,41,37,14,0,312,0,0,0,0,0,0,0,0,0,7,1247,726,794,836,902,939,708,379,124,6649,0,0,0,0,0,4,0,0,0,5,3,0,3,7,9,3,3,3,0,44,27,6,13,9,7,15,13,4,0,91,12,0,4,9,4,5,4,0,0,34,5,0,0,0,6,0,0,0,4,25,9,0,3,7,4,0,0,0,0,21,9,11,3,12,3,14,10,0,0,62,16,3,8,13,4,14,14,0,0,87,27,18,39,58,112,140,111,91,38,629,4,3,0,3,8,5,8,4,0,42,10,6,23,7,9,5,9,6,0,76,92,52,49,103,111,173,180,108,34,915
10701,958,615,651,628,667,719,551,457,263,5513,14408,9357,8903,9344,9960,9274,7288,4874,1942,75354,66,62,55,144,103,107,75,17,8,629,1328,886,734,1166,1572,1841,1785,1240,518,11062,0,0,0,0,0,0,0,0,0,0,127,47,97,77,73,80,76,55,20,660,33,20,20,12,8,12,0,7,3,118,3344,2086,1865,2234,2474,2762,2238,1539,770,19306,3,8,4,5,10,20,15,13,0,87,618,466,412,474,682,538,575,420,129,4305,52,23,39,39,28,42,45,28,17,307,28,15,4,21,17,6,10,7,3,114,7,21,11,20,24,56,54,36,32,261,34,13,11,25,16,5,9,0,0,111,25,20,25,21,34,23,31,37,21,235,169,107,77,96,102,78,61,21,8,711,70,66,72,77,149,289,258,226,80,1279,16,15,16,16,13,34,44,20,10,180,22,15,17,11,16,11,10,7,0,118,205,223,112,135,244,291,285,267,116,1883
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,1248,774,832,803,905,936,854,429,228,7004,17203,11299,9862,10953,12062,11960,9357,5069,2075,89839,49,57,89,107,134,108,73,26,3,650,1857,1198,952,1535,2373,2635,2820,1866,641,15891,0,0,0,0,0,0,0,0,0,3,97,46,60,75,101,125,152,91,43,797,0,0,0,0,0,0,0,3,0,4,4363,2772,2467,2676,3084,3614,2818,1625,598,24007,4,0,11,3,5,22,17,3,0,69,497,344,260,391,453,359,373,164,48,2890,80,50,55,58,81,80,91,50,18,551,25,15,13,15,20,14,9,4,0,111,24,18,10,23,51,87,58,62,24,362,40,5,11,27,8,3,9,5,0,113,10,9,15,13,31,25,59,36,12,215,176,72,78,93,83,110,90,31,5,743,100,78,80,115,226,374,416,280,111,1780,26,13,8,15,17,19,23,20,7,155,17,11,5,13,16,9,14,4,3,93,305,246,160,243,300,472,471,364,150,2707
10704,1554,1596,1517,1257,1269,1210,1065,653,313,10438,22153,19176,17129,16501,16509,15005,11390,7123,3313,128299,182,219,312,341,296,267,148,67,12,1842,1683,1463,954,1652,2290,2563,2739,1930,825,16096,0,0,4,0,0,3,0,0,0,12,157,140,130,115,136,166,126,90,31,1089,37,44,32,23,22,13,6,12,0,188,5079,3991,2926,3305,3962,4165,3156,2058,961,29604,4,9,3,4,15,13,23,20,10,102,744,587,468,585,743,676,557,423,188,4967,51,47,32,62,66,62,57,36,17,438,33,30,7,19,16,14,13,12,0,141,20,21,19,23,43,64,70,59,29,352,58,39,48,37,31,19,15,0,0,247,103,39,86,62,43,49,57,41,28,503,224,142,122,162,115,128,90,48,9,1033,158,130,105,173,299,441,483,407,155,2353,11,22,21,20,29,49,46,48,23,277,23,23,20,16,14,24,13,14,6,135,345,305,194,287,390,569,548,448,200,3292
10801,396,223,226,253,338,470,537,340,188,2976,4428,2586,2167,2797,3843,5026,5616,3345,1448,31268,8,8,34,28,50,63,52,13,5,254,494,401,256,440,828,1347,1928,1304,581,7593,0,0,0,0,0,3,0,0,0,3,43,16,12,32,36,66,75,81,35,401,0,0,0,0,0,0,0,0,0,0,690,442,354,469,765,1042,1240,849,289,6151,4,5,0,4,0,0,13,5,6,33,4,7,4,7,11,16,16,18,5,85,37,12,4,36,30,28,39,20,3,211,9,0,0,5,10,9,8,6,13,59,0,0,0,0,5,17,18,23,8,69,6,0,0,4,0,3,0,0,0,19,43,20,12,21,28,20,35,17,14,212,10,0,0,7,15,12,16,14,4,87,20,15,18,28,72,167,277,208,84,880,7,3,0,6,7,18,30,17,9,95,0,4,4,7,9,9,17,6,4,63,64,46,25,71,119,202,333,237,102,1196
10802,862,606,642,573,751,888,810,456,249,5831,8137,4767,4125,4633,6180,8056,7073,3581,1573,48125,20,25,38,53,57,87,70,23,4,363,582,437,347,548,1065,1689,1988,1331,532,8521,0,0,0,0,0,0,0,0,0,0,24,24,16,21,41,65,77,42,10,328,0,0,0,0,0,0,0,0,0,0,1317,936,721,753,1122,1611,1515,931,283,9190,0,0,0,4,0,3,6,4,0,19,19,4,6,4,18,15,20,3,7,101,74,42,46,55,50,85,74,35,10,478,0,3,5,0,6,7,7,4,0,37,0,5,4,8,5,17,18,16,4,80,3,0,0,0,0,0,0,0,0,3,6,6,11,8,11,21,32,27,16,131,74,45,22,45,57,72,73,39,3,442,84,49,37,77,141,261,377,251,92,1379,20,14,11,18,37,56,63,30,9,262,150,81,58,56,66,88,48,34,12,596,148,103,80,127,208,400,454,332,146,1994
10803,5,0,8,11,3,10,7,5,0,50,51,27,50,67,54,62,35,31,13,381,0,0,0,5,0,0,0,0,0,4,3,0,0,5,8,15,17,13,4,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,12,0,13,5,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,12,3,3,4,37,0,0,0,0,0,0,0,0,0,5
10804,971,655,601,646,851,959,1189,723,321,6915,13108,7528,6635,8109,10158,11270,11783,7000,2977,78566,46,39,70,101,119,105,104,23,3,604,1264,978,638,1196,2216,2837,3693,2948,1242,17015,0,0,0,0,0,0,0,0,0,0,83,54,37,67,88,123,197,170,60,880,0,0,0,0,0,0,0,0,0,7,3011,1914,1234,1678,2276,2615,2608,1761,635,17733,3,0,0,6,4,7,13,4,3,46,27,27,13,19,36,51,37,24,10,231,46,31,24,39,42,49,71,57,12,370,13,3,7,8,7,9,14,11,4,78,8,7,3,16,20,34,50,55,11,208,12,3,6,9,16,4,0,0,0,50,139,59,51,72,77,89,94,41,25,661,161,75,65,92,86,82,95,35,12,702,140,76,71,136,273,431,621,478,217,2437,19,21,9,21,25,45,64,47,8,262,50,47,28,44,54,61,88,49,36,457,162,151,114,200,333,544,778,581,220,3090
10805,727,451,361,413,642,840,839,433,271,4971,8977,5312,4288,5104,6992,8706,8440,4310,1734,53861,34,28,31,64,69,64,73,13,0,372,1101,752,574,877,1584,2339,2863,1844,676,12611,0,0,0,0,0,0,0,0,0,0,182,93,70,110,118,172,178,129,38,1101,0,0,0,0,0,0,0,0,0,4,1136,688,650,786,1110,1620,1660,917,319,8882,0,0,0,0,0,8,19,12,5,53,11,5,9,9,29,36,34,13,4,151,53,51,37,38,68,59,71,36,9,429,15,6,5,6,16,20,24,19,6,112,6,0,3,3,4,13,29,20,3,90,3,4,0,3,4,0,3,0,0,18,25,10,14,18,17,29,28,24,9,178,56,21,35,24,28,66,78,32,4,337,93,56,52,83,190,368,489,346,146,1818,39,15,8,24,23,50,75,38,18,291,46,18,24,15,26,44,30,23,16,253,134,109,81,131,229,430,559,428,180,2279
10901,946,712,710,677,651,741,555,383,186,5560,11813,7817,7372,7267,7907,7916,6131,3461,1590,61267,62,43,52,105,93,78,44,12,0,494,963,641,470,818,1235,1494,1623,1060,431,8742,0,0,0,0,0,0,0,0,0,0,102,68,42,83,82,71,91,68,15,614,38,16,29,27,11,9,7,8,7,148,2843,1786,1373,1672,1870,1993,1688,1044,373,14634,7,0,0,3,8,10,7,6,3,39,24,29,17,26,48,48,38,32,20,293,27,21,18,39,28,26,39,20,10,223,9,6,9,7,10,4,7,11,3,59,259,178,118,144,223,266,284,197,109,1783,0,4,5,3,5,0,0,0,0,15,11,14,7,8,12,24,30,14,9,127,191,81,89,121,99,83,72,28,5,769,151,90,86,137,238,324,435,261,132,1857,10,11,4,9,9,20,24,15,3,105,44,15,19,34,30,22,44,25,3,237,149,129,110,168,280,434,465,325,142,2199
10902,276,158,198,159,220,257,213,132,58,1677,2360,1362,1267,1340,1782,1925,1473,803,246,12553,10,6,31,17,20,18,4,0,0,108,143,111,104,112,256,382,379,238,75,1797,0,0,0,0,0,0,0,0,0,0,16,4,6,18,9,9,3,0,5,68,0,0,0,0,0,0,0,0,0,0,567,334,284,296,387,502,342,188,81,2978,0,0,6,0,0,0,10,5,0,27,8,4,5,6,10,3,8,3,0,38,7,3,5,5,7,0,4,0,0,31,0,0,0,0,3,0,0,0,0,11,3,9,4,7,8,12,17,3,6,73,0,0,0,3,0,0,0,0,0,0,12,0,15,4,0,6,0,3,0,39,15,11,8,8,11,13,5,9,0,76,13,15,21,18,58,116,88,64,17,412,0,0,0,0,0,6,0,0,0,9,3,4,11,0,6,11,7,5,0,48,35,25,23,37,68,134,121,82,24,547
10903,691,415,388,426,519,702,692,423,215,4472,7271,4038,3775,4227,5159,6490,6118,3521,1376,41979,25,10,32,39,27,33,18,4,0,188,524,386,251,452,784,1194,1604,1052,403,6640,0,0,0,0,0,0,0,0,0,0,69,45,36,40,63,69,73,55,20,471,0,0,0,0,5,0,0,0,0,6,1679,912,822,974,1219,1601,1611,942,322,10086,7,5,0,7,7,3,5,10,4,41,5,3,11,16,15,14,14,4,0,91,7,10,3,10,7,9,17,9,8,75,14,7,8,10,6,7,12,3,4,64,24,10,10,26,27,45,39,30,12,214,4,0,0,0,0,0,0,0,0,11,7,0,7,7,3,12,19,21,5,88,17,12,13,12,10,12,16,4,6,99,90,51,52,74,168,327,490,326,123,1703,0,4,6,8,3,3,18,11,4,56,3,0,0,4,3,3,4,4,0,23,161,107,89,168,281,542,622,438,209,2617
11001,617,719,427,397,499,505,423,201,89,3878,6759,6061,4098,3940,4781,4762,3813,2061,824,37089,49,37,50,77,64,26,43,8,0,361,893,668,512,621,1008,1211,1208,862,272,7252,0,0,0,0,0,0,0,0,0,0,43,30,27,24,28,50,45,32,10,294,23,48,29,6,24,21,3,9,0,162,1137,874,660,672,836,948,741,472,147,6487,0,0,0,0,0,12,8,0,0,23,11,13,10,7,10,11,8,0,4,78,16,21,12,18,26,33,26,13,10,180,4,7,0,12,5,4,4,5,0,40,12,9,13,7,11,18,4,5,3,77,0,0,0,4,0,0,0,0,0,6,15,7,13,11,13,19,9,4,0,89,57,19,22,26,31,32,28,14,0,239,102,85,59,79,190,298,310,234,103,1449,3,6,5,11,18,24,15,15,0,105,39,15,16,24,21,21,19,9,0,171,72,71,52,90,88,177,154,144,58,909
11002,744,437,466,482,532,716,606,371,207,4557,7035,3960,3453,3974,4834,5792,5300,2939,1049,38344,12,10,16,17,31,37,21,7,3,164,1001,644,560,765,1227,1608,1748,1256,468,9279,0,0,0,0,0,0,0,0,0,4,27,28,24,29,37,44,49,37,11,275,0,0,0,0,0,0,0,0,0,3,1200,741,613,683,939,1086,1025,680,209,7178,0,0,0,5,0,16,13,6,0,39,3,0,11,8,0,3,14,8,0,48,3,8,0,24,24,24,44,28,14,161,0,9,3,5,3,0,6,0,0,23,21,5,6,16,14,7,19,11,4,95,0,0,0,3,0,0,0,0,0,9,3,7,23,16,4,13,20,9,6,88,46,30,21,29,46,48,32,14,4,273,99,65,71,93,222,330,414,266,104,1661,39,43,18,19,38,35,41,16,9,237,15,8,11,14,21,25,39,22,4,152,138,93,65,117,169,283,329,251,90,1534
11003,706,384,370,407,445,420,314,209,91,3340,5574,2872,3105,3091,3498,3350,2440,1302,404,25626,13,4,20,22,18,12,3,3,0,95,774,487,526,547,843,1033,878,549,163,5808,0,0,0,0,0,0,0,0,0,0,18,15,17,14,19,23,14,5,0,124,0,0,0,0,0,0,0,0,0,0,1200,633,647,616,699,764,510,343,111,5517,0,0,0,0,0,3,0,3,0,9,3,4,3,5,4,9,16,5,0,48,6,7,9,7,9,8,8,6,3,53,3,0,0,3,0,3,3,0,0,14,12,6,9,9,15,14,9,0,5,81,0,0,0,0,0,0,0,0,0,3,10,0,5,8,0,6,3,3,3,50,53,18,15,22,14,21,21,5,0,179,56,48,47,69,128,208,156,102,42,846,5,8,8,10,16,21,15,5,0,86,7,9,7,12,8,7,9,7,3,71,46,37,33,68,75,120,113,39,19,543
