SA3_CODE_2021,C21_CF_1P1NW_Tot,C21_CF_1A1NW_Neg_ni_inc,C21_CF_1A1NW_1_149,C21_CF_1A1NW_150_399,C21_CF_1A1NW_400_649,C21_CF_1A1NW_650_799,C21_CF_1A1NW_800_1249,C21_CF_1A1NW_1250_1999,C21_CF_1A1NW_2000_2499,C21_CF_1A1NW_2500_2999,C21_CF_1A1NW_3000_3999,C21_CF_1A1NW_4000more,C21_CF_1A1NW_Ns,C21_CF_1A1NW_Tot,C21_CF_BA_Neg_ni_inc,C21_CF_BA_1_149,C21_CF_BA_150_399,C21_CF_BA_400_649,C21_CF_BA_650_799,C21_CF_BA_800_1249,C21_CF_BA_1250_1999,C21_CF_BA_2000_2499,C21_CF_BA_2500_2999,C21_CF_BA_3000_3999,C21_CF_BA_4000more,C21_CF_BA_Ns,C21_CF_BA_Tot,C21_CF_BNW_Neg_ni_inc,C21_CF_BNW_1_149,C21_CF_BNW_150_399,C21_CF_BNW_400_649,C21_CF_BNW_650_799,C21_CF_BNW_800_1249,C21_CF_BNW_1250_1999,C21_CF_BNW_2000_2499,C21_CF_BNW_2500_2999,C21_CF_BNW_3000_3999,C21_CF_BNW_4000more,C21_CF_BNW_Ns,C21_CF_BNW_Tot,C21_CF_LFns_Neg_ni_inc,C21_CF_LFns_1_149,C21_CF_LFns_150_399,C21_CF_LFns_400_649,C21_CF_LFns_650_799,C21_CF_LFns_800_1249,C21_CF_LFns_1250_1999,C21_CF_LFns_2000_2499,C21_CF_LFns_2500_2999,C21_CF_LFns_3000_3999,C21_CF_LFns_4000more,C21_CF_LFns_Ns,C21_CF_LFns_Tot,C21_C_f_c_Tot_Fi_Neg_ni_inc,C21_C_f_c_Tot_Fi_1_149,C21_C_f_c_Tot_Fi_150_399,C21_C_f_c_Tot_Fi_400_649,C21_CF_c_Tot_Fi_650_799,C21_CF_c_Tot_Fi_800_1249,C21_CF_c_Tot_Fi_1250_1999,C21_CF_c_Tot_Fi_2000_2499,C21_CF_c_Tot_Fi_2500_2999,C21_CF_c_Tot_Fi_3000_3999,C21_CF_c_Tot_Fi_4000more,C21_C_f_with_c_TotFI_Ns,C21_C_f_with_c_Tot_Tot,C21_1PF_F_Neg_ni_inc,C21_1PF_F_1_149,C21_1PF_F_150_399,C21_1PF_F_400_649,C21_1PF_F_650_799,C21_1PF_F_800_1249,C21_1PF_F_1250_1999,C21_1PF_F_2000_2499,C21_1PF_F_2500_2999,C21_1PF_F_3000_3999,C21_1PF_F_4000more,C21_1PF_F_Ns,C21_1PF_F_Tot,C21_1PF_P_Neg_ni_inc,C21_1PF_P_1_149,C21_1PF_P_150_399,C21_1PF_P_400_649,C21_1PF_P_650_799,C21_1PF_P_800_1249,C21_1PF_P_1250_1999,C21_1PF_P_2000_2499,C21_1PF_P_2500_2999,C21_1PF_P_3000_3999,C21_1PF_P_4000more,C21_1PF_P_Ns,C21_1PF_P_Tot,C21_1PF_A_Neg_ni_inc,C21_1PF_A_1_149,C21_1PF_A_150_399,C21_1PF_A_400_649,C21_1PF_A_650_799,C21_1PF_A_800_1249,C21_1PF_A_1250_1999,C21_1PF_A_2000_2499,C21_1PF_A_2500_2999,C21_1PF_A_3000_3999,C21_1PF_A_4000_more,C21_1PF_A_Ns,C21_1PF_A_Tot,C21_1PF_U_Neg_ni_inc,C21_1PF_U_1_149,C21_1PF_U_150_399,C21_1PF_U_400_649,C21_1PF_U_650_799,C21_1PF_U_800_1249,C21_1PF_U_1250_1999,C21_1PF_U_2000_2499,C21_1PF_U_2500_2999,C21_1PF_U_3000_3999,C21_1PF_U_4000_more,C21_1PF_U_Ns,C21_1PF_U_Tot,C21_1PF_N_lf_Fi_Neg_ni_inc,C21_1PF_N_lf_Fi_1_149,C21_1PF_N_lf_Fi_150_399,C21_1PF_N_lf_Fi_400_649,C21_1PF_N_lf_Fi_650_799,C21_1PF_N_lf_Fi_800_1249,C21_1PF_N_lf_Fi_1250_1999,C21_1PF_N_lf_Fi_2000_2499,C21_1PF_N_lf_Fi_2500_2999,C21_1PF_N_lf_Fi_3000_3999,C21_1PF_N_lf_Fi_4000_more,C21_1PF_N_lf_Fi_Ns,C21_1PF_N_the_lf_Tot,C21_1PF_LFns_Neg_ni_inc,C21_1PF_LFns_1_149,C21_1PF_LFns_150_399,C21_1PF_LFns_400_649,C21_1PF_LFns_Fi_650_799,C21_1PF_LFns_Fi_800_1249,C21_1PF_LFns_Fi_1250_1999,C21_1PF_LFns_Fi_2000_2499,C21_1PF_LFns_Fi_2500_2999,C21_1PF_LFns_Fi_3000_3999,C21_1PF_LFns_4000more,C21_1PF_LFns_Ns,C21_1PF_LFns_Tot,C21_1PF_TotFI_Neg_ni_inc,C21_1PF_TotFI_1_149,C21_1PF_TotFI_150_399,C21_1PF_TotFI_400_649,C21_1PF_TotFI_650_799,C21_1PF_TotFI_800_1249,C21_1PF_TotFI_1250_1999,C21_1PF_TotFI_2000_2499,C21_1PF_TotFI_2500_2999,C21_1PF_TotFI_3000_3999,C21_1PF_TotFI_4000more,C21_One_par_f_TotFI_Ns,C21_One_parent_f_Tot_Tot,C21_TotFI_Neg_ni_inc,C21_TotFI_1_149,C21_TotFI_150_399,C21_TotFI_400_649,C21_TotFI_650_799,C21_TotFI_800_1249,C21_TotFI_1250_1999,C21_TotFI_2000_2499,C21_TotFI_2500_2999,C21_TotFI_3000_3999,C21_TotFI_4000_more,C21_TotFI_Ns,C21_Tot_Tot
11701,404,0,0,0,4,5,24,45,24,26,15,5,12,164,3,0,0,0,3,5,30,14,10,15,24,12,119,30,0,9,43,41,127,193,98,45,56,30,37,706,0,0,0,0,0,7,0,3,3,0,3,158,173,40,8,17,76,84,383,985,826,706,1246,1839,371,6567,0,0,0,3,13,58,207,153,60,105,77,49,715,0,0,6,48,34,95,114,52,13,14,11,22,399,0,0,3,4,14,26,24,18,3,7,4,13,121,7,0,8,12,3,4,7,8,4,0,0,0,59,46,9,46,101,61,214,176,85,47,34,24,44,894,0,0,0,0,0,4,4,0,0,0,0,20,30,57,14,67,177,126,394,529,313,117,154,110,154,2217,268,57,143,476,638,1335,2479,1974,1527,2330,2808,836,14865
11702,253,0,0,0,4,0,10,23,10,11,18,10,5,90,0,0,0,0,0,0,11,4,8,12,19,9,67,14,0,4,18,31,76,138,65,50,58,32,38,528,0,0,0,0,0,3,0,0,0,0,0,98,108,22,10,4,38,44,185,449,437,448,971,2329,241,5188,0,0,0,0,10,52,148,145,39,75,126,47,643,0,0,5,19,23,64,106,39,16,15,19,17,334,0,0,0,11,8,24,12,13,6,3,3,5,79,3,0,9,18,5,8,11,3,3,3,3,3,70,32,12,29,110,57,178,191,67,38,26,16,55,811,0,0,0,0,0,4,0,0,0,0,0,8,16,35,11,50,159,98,335,471,272,99,120,165,144,1955,148,46,86,330,481,926,1706,1379,1188,2195,4130,640,13257
11703,644,0,0,0,6,4,37,54,33,14,21,39,5,212,0,0,0,0,0,10,27,31,15,21,60,16,192,65,11,33,63,68,149,223,101,44,63,99,37,960,0,0,0,3,0,5,3,0,0,0,12,290,318,72,12,44,118,140,454,1143,946,743,1757,5327,557,11314,0,0,0,10,14,98,336,332,83,176,384,108,1548,0,3,22,68,64,173,203,82,26,37,54,43,774,0,0,11,14,18,37,44,32,10,9,12,17,217,15,0,21,29,18,34,24,7,6,3,3,9,168,157,23,142,292,171,403,331,144,74,46,63,134,1986,0,0,0,0,4,0,3,0,0,0,0,35,53,178,38,198,423,292,752,944,589,193,274,511,345,4744,790,178,406,1029,1167,2812,5732,5126,4135,7280,15962,2167,46781
11801,680,0,0,0,5,6,7,21,20,9,23,59,27,170,4,0,0,0,0,3,15,19,19,24,68,27,175,37,7,11,17,28,54,110,65,49,67,166,79,679,0,0,0,0,0,0,0,0,3,5,15,388,418,55,5,25,41,48,194,595,686,658,1447,8191,1080,13020,4,0,3,5,15,59,236,256,56,156,484,133,1419,5,3,15,33,30,134,194,106,39,67,100,84,803,0,0,6,11,16,37,29,16,5,7,23,15,172,5,0,6,14,10,12,13,9,0,5,11,10,101,101,12,45,112,62,223,189,103,52,64,114,102,1176,0,0,0,0,0,0,4,6,0,3,0,28,36,112,21,70,177,128,457,666,496,158,304,742,376,3707,363,92,165,435,520,1353,2871,2523,2003,3985,14737,2118,31168
11802,708,3,0,4,0,7,19,60,39,26,26,34,20,244,5,0,0,0,4,5,24,21,27,25,60,22,185,40,7,21,49,44,140,236,156,110,120,138,81,1146,0,0,0,0,3,0,0,10,3,7,4,380,406,51,7,32,83,98,367,1147,1192,1222,2393,7286,988,14865,6,0,0,8,13,118,385,320,119,208,304,115,1592,0,5,23,55,72,185,236,115,39,44,61,61,889,0,0,0,24,18,41,60,31,17,8,13,29,240,6,0,19,29,10,19,19,3,6,3,5,12,137,73,20,109,230,158,398,326,134,92,67,82,132,1825,0,0,0,3,0,0,0,0,0,0,0,23,34,91,26,156,342,281,764,1030,608,269,329,471,368,4730,407,132,296,800,1087,2245,4033,3380,2855,4930,10842,1990,32989
11901,2035,13,0,7,52,69,304,452,179,119,125,100,93,1512,0,0,4,3,3,46,168,129,102,118,89,62,724,248,52,153,448,485,1180,1479,632,379,372,242,322,5973,3,0,0,6,6,14,22,5,3,12,6,784,869,276,59,216,646,752,2484,4878,3286,2536,3633,4062,1753,24573,3,0,3,21,34,215,468,286,145,185,137,106,1601,0,4,41,111,131,253,292,134,74,55,45,55,1187,4,0,16,59,48,111,149,66,39,31,25,61,602,16,8,38,57,33,57,42,18,11,11,5,18,311,280,49,323,794,457,1075,968,384,218,164,97,298,5105,7,0,0,9,4,5,4,0,0,0,0,125,154,313,61,424,1041,700,1709,1924,891,491,445,297,661,8969,1168,261,836,2517,3240,6091,8986,5460,3929,5078,5186,3029,45782
11902,1638,8,8,9,60,76,220,318,134,83,84,74,77,1147,0,0,0,3,4,37,131,101,81,83,71,46,565,212,27,132,362,398,899,1165,447,258,315,182,233,4630,7,0,0,5,0,15,20,4,7,7,8,512,584,236,40,167,578,660,2078,3799,2261,1778,2316,2683,1152,17745,0,0,0,10,27,146,299,187,78,122,92,70,1021,0,4,12,94,69,174,237,89,46,51,35,46,867,3,0,15,28,44,94,118,53,31,29,9,31,464,18,6,26,35,14,34,38,10,4,5,6,13,202,203,29,220,461,307,742,771,288,156,120,78,204,3576,0,0,0,4,0,5,3,0,0,0,0,70,86,225,38,266,636,465,1195,1468,626,316,325,218,432,6214,956,188,612,1867,2653,4797,7214,3986,2799,3443,3540,2136,34197
11903,1108,4,0,7,24,25,131,197,95,57,71,62,51,714,0,0,0,0,6,41,108,64,66,65,51,39,441,83,19,53,127,167,423,634,313,177,223,165,122,2517,0,0,0,3,0,10,12,4,7,5,0,475,522,100,21,73,225,287,1129,2701,2072,1734,2910,4689,1096,17036,0,0,4,7,30,148,350,235,129,166,155,77,1301,0,3,29,77,94,222,211,84,50,68,37,50,921,0,0,14,31,34,79,114,54,14,24,17,28,395,9,4,18,39,22,21,27,11,8,3,5,0,168,138,26,142,317,200,549,490,252,136,95,75,139,2559,0,0,0,4,6,4,4,0,0,0,0,43,69,152,33,207,478,379,1017,1199,639,341,358,284,336,5421,869,228,480,1410,1933,3750,6338,4249,3035,4422,6099,1980,34794
11904,1339,0,0,3,21,23,110,177,97,72,56,49,33,643,0,0,0,4,3,25,72,63,49,67,45,34,361,94,19,71,130,160,433,682,299,191,217,156,144,2604,3,0,4,0,0,3,8,7,4,3,9,453,492,101,22,98,237,294,1186,2871,2313,1928,3002,4112,997,17168,0,0,0,12,25,156,452,299,138,164,182,104,1537,0,7,18,90,88,180,266,105,52,58,32,54,954,3,0,21,28,33,56,81,43,15,15,16,36,345,14,3,12,46,23,32,32,9,5,8,6,10,204,145,24,119,330,216,614,580,240,138,96,60,136,2698,0,0,0,0,0,6,5,0,0,0,0,44,63,157,29,174,506,387,1042,1416,696,353,334,300,395,5797,781,191,470,1394,2099,3852,6980,5053,3603,5119,6032,2040,37607
12001,585,0,0,5,12,10,33,49,29,17,19,29,5,213,4,0,0,4,3,6,31,32,23,38,46,22,208,37,5,21,41,41,126,197,125,85,106,100,52,935,0,0,0,0,0,4,12,4,0,8,7,257,292,45,14,27,92,82,355,988,965,913,1827,4943,563,10817,0,0,4,3,10,73,248,236,77,154,227,82,1113,0,0,15,30,39,114,127,71,31,37,30,29,517,0,0,6,11,16,26,35,14,10,8,13,7,136,6,0,5,15,6,9,13,12,4,6,4,5,89,79,15,63,118,69,240,259,92,80,60,59,89,1221,0,0,0,0,0,0,0,0,0,0,0,21,25,87,19,90,171,128,453,685,424,207,260,336,231,3100,401,126,211,592,876,1757,3162,2540,2079,3587,7547,1214,24102
12002,244,0,0,0,0,0,3,3,10,6,10,18,4,62,0,0,0,0,0,6,9,0,6,11,25,9,56,7,0,0,11,11,40,66,32,10,30,35,13,257,0,0,0,0,0,0,0,0,0,0,0,138,141,9,6,4,19,27,101,287,340,379,885,4377,334,6774,0,0,7,3,0,27,139,173,43,104,256,64,809,0,0,3,24,16,57,91,55,22,18,20,30,340,4,0,0,10,10,18,18,14,0,6,7,8,92,5,0,5,13,3,5,5,10,0,0,6,5,61,23,11,36,85,40,130,121,50,27,21,22,36,594,0,0,0,0,0,0,0,0,0,0,0,8,17,35,16,47,134,69,235,375,290,89,155,317,150,1905,105,48,71,248,278,683,1338,1225,1010,2052,7141,740,14950
12003,1142,9,0,9,17,20,95,162,82,34,44,34,45,555,0,0,0,0,5,24,74,53,52,50,65,26,359,69,17,60,112,116,367,536,276,177,209,172,130,2231,0,0,0,0,0,5,9,10,3,5,6,466,503,88,22,92,210,214,986,2437,2038,1624,2921,6068,1060,17760,4,0,4,9,20,156,407,361,125,183,236,101,1603,4,6,25,73,80,217,255,105,44,57,49,62,976,6,0,11,29,27,55,80,39,16,19,23,35,329,17,0,16,39,27,29,26,12,4,8,5,12,201,184,43,145,284,173,515,518,211,110,104,96,137,2519,4,0,0,5,0,4,8,0,0,0,4,47,64,208,52,205,440,327,976,1292,725,299,367,408,385,5689,863,211,479,1283,1679,3652,6725,4939,3441,5516,8880,2143,39791
12101,753,0,0,0,6,6,30,37,32,21,23,46,21,224,0,0,0,0,4,9,34,22,20,25,47,14,178,66,15,27,42,34,111,213,102,90,112,181,61,1059,0,0,0,0,0,0,6,3,3,5,13,428,463,78,22,36,100,99,384,1144,1102,958,2130,8846,953,15852,7,0,4,10,11,86,294,281,78,175,376,96,1419,0,0,22,45,39,125,151,74,34,48,72,46,666,0,0,6,19,15,35,30,15,13,8,11,20,172,19,3,13,26,6,18,29,8,0,10,7,9,142,130,34,95,166,69,243,281,132,75,65,81,62,1434,0,0,0,0,0,0,0,0,0,0,0,24,23,156,40,147,258,140,503,794,513,197,296,555,256,3859,563,162,283,720,698,1777,3656,2960,2268,4171,12779,1658,31695
12102,628,4,0,0,3,8,33,46,20,22,15,22,10,189,0,0,0,0,4,8,38,19,19,27,25,18,159,35,9,15,38,35,121,214,140,64,71,50,53,832,0,0,0,0,0,0,11,0,0,5,8,262,283,38,11,25,84,91,451,1340,1487,1335,2748,4958,687,13247,0,0,0,7,17,96,303,261,65,127,135,90,1091,0,0,4,45,53,152,218,69,35,28,16,43,660,0,0,10,14,21,29,46,13,12,13,4,16,170,6,8,7,13,10,11,14,3,0,3,0,4,83,69,10,68,124,72,239,223,92,57,34,31,60,1091,0,0,0,0,0,3,0,0,0,4,0,9,12,84,17,92,204,172,523,807,439,168,204,183,226,3117,387,127,219,671,808,1971,3683,2942,2213,4029,6221,1218,24491
12103,926,3,0,7,12,15,25,37,30,19,35,45,26,251,0,0,0,3,5,6,25,24,18,31,54,21,184,78,17,57,67,57,167,239,155,117,171,284,93,1499,0,0,0,0,0,0,5,3,0,0,9,603,625,105,26,75,135,141,480,1206,1238,1114,2575,11195,1371,19655,0,0,0,5,16,71,265,287,98,165,356,124,1382,9,0,14,46,52,129,195,98,52,44,71,55,749,5,0,5,12,6,31,34,16,16,10,5,19,162,11,0,15,27,10,13,22,6,4,11,11,5,130,200,41,81,133,75,204,248,135,82,88,102,83,1466,0,0,0,0,0,0,0,0,0,0,0,19,24,226,45,111,219,155,444,763,541,251,315,548,302,3917,777,209,301,776,825,2028,3915,3022,2303,4296,14524,2128,35097
12104,447,0,0,0,0,3,14,26,18,12,10,38,7,125,0,0,0,0,0,0,6,4,6,14,39,12,97,34,4,19,15,12,49,85,46,43,45,126,32,505,0,0,0,0,0,0,0,0,0,3,3,263,280,46,4,19,31,32,145,463,474,434,1087,5942,624,9293,0,0,5,5,9,51,213,239,71,143,478,110,1321,0,0,7,35,25,94,121,67,32,45,67,32,520,0,0,3,8,3,20,29,14,4,10,6,13,119,14,5,3,10,6,13,12,6,3,3,13,10,100,73,15,25,75,49,142,133,79,51,38,67,41,788,0,0,0,0,0,0,0,6,0,0,0,18,19,87,15,42,139,90,320,502,413,155,235,633,221,2870,295,79,118,362,378,1088,2333,2164,1734,3466,11618,1335,24991
12201,262,0,0,0,4,0,4,12,6,11,3,16,9,57,0,0,0,0,0,0,4,3,0,6,25,13,55,12,3,10,11,8,21,41,23,19,36,88,31,294,0,0,0,0,0,0,0,0,0,0,4,149,151,19,7,8,23,13,65,221,246,267,606,3627,453,5560,0,0,0,3,0,14,81,85,34,58,158,57,494,0,3,0,15,6,35,68,41,10,17,17,24,248,0,0,0,5,3,11,4,3,6,0,6,5,46,0,0,4,0,5,4,7,3,0,3,0,6,34,27,0,15,36,18,76,68,29,21,19,21,34,363,0,0,0,0,0,0,0,0,0,0,0,8,9,27,6,19,60,37,141,232,166,70,100,204,135,1183,109,32,50,159,180,511,1043,872,768,1438,5675,764,11597
12202,443,0,0,5,0,0,13,25,22,13,8,21,12,112,0,0,0,0,4,0,18,12,20,20,33,15,110,17,0,7,10,21,57,99,62,46,82,89,45,532,0,0,0,0,0,0,0,0,0,3,4,224,232,34,3,20,30,41,143,646,708,751,1592,3969,664,8599,0,0,6,11,4,48,158,149,58,81,144,72,730,0,0,15,35,37,110,145,59,32,40,33,48,546,4,0,4,3,12,20,31,17,8,9,11,7,125,0,0,3,7,3,6,5,0,0,3,0,8,45,18,5,20,47,44,111,149,64,38,40,38,49,616,0,0,0,0,0,0,0,0,0,0,0,12,14,22,4,42,102,99,290,486,287,142,170,222,196,2069,162,68,109,341,552,1218,2497,1813,1499,2584,5674,1174,17690
12203,994,0,0,4,7,8,26,73,43,31,32,50,35,312,0,0,0,0,0,15,41,36,41,67,61,22,276,26,4,13,43,47,148,272,186,118,157,154,101,1261,0,0,0,0,0,4,0,3,0,6,10,446,477,36,7,29,88,108,472,1698,1827,1966,3778,10680,1307,21995,6,0,0,11,20,128,501,423,170,223,376,168,2028,0,0,23,73,76,257,348,151,65,70,52,81,1197,0,0,0,13,21,58,77,36,15,15,19,39,305,14,4,7,24,10,18,19,7,3,0,3,8,128,73,16,70,163,110,320,409,148,81,73,55,113,1634,0,0,0,0,0,4,0,0,0,0,0,32,44,89,25,108,289,240,788,1356,766,332,386,515,441,5331,391,139,262,860,1265,2928,5787,4513,3792,6223,13923,2365,42447
12301,500,0,0,4,4,7,29,78,49,28,14,23,21,248,0,0,0,0,0,10,48,51,46,53,41,22,271,19,4,9,30,22,99,181,79,53,58,20,40,615,0,0,0,0,0,0,0,0,4,0,0,259,266,29,4,24,38,62,329,1395,1532,1598,2550,2864,646,11067,0,0,0,9,12,125,326,246,121,142,75,76,1135,0,0,4,49,51,203,163,69,46,36,28,35,690,0,0,3,22,18,43,52,22,9,14,0,22,227,0,0,7,13,14,19,15,3,5,0,4,4,80,33,8,48,168,87,214,204,65,33,24,21,58,973,0,0,0,0,0,6,0,0,0,0,0,28,27,35,12,60,262,183,614,766,421,219,219,135,222,3138,175,64,144,485,776,1687,3215,2773,2506,3603,3564,1107,20094
12302,1770,6,0,7,19,34,184,333,152,73,81,51,69,1007,0,0,0,0,3,29,155,103,103,96,68,49,601,93,26,74,230,260,693,847,384,221,190,114,210,3340,6,0,0,0,4,5,19,16,11,6,9,735,806,116,36,108,350,461,1899,4899,3921,3057,3800,3114,1618,23388,0,0,4,18,45,366,745,398,201,230,130,163,2303,3,7,30,144,166,393,385,151,47,65,29,82,1493,8,3,19,73,49,144,149,77,38,27,8,68,666,15,3,35,84,47,54,59,21,9,9,3,20,371,172,26,284,903,512,1061,816,262,141,87,45,275,4585,5,0,3,4,4,12,7,0,0,0,7,98,131,204,40,374,1221,823,2028,2163,916,438,415,221,697,9545,755,174,677,2231,2853,5866,9914,6710,4653,5522,4089,2914,46357
12303,287,0,0,0,5,0,23,49,29,9,10,17,11,147,0,0,0,3,0,10,28,26,25,30,13,18,154,13,4,3,20,23,69,118,66,32,47,23,33,452,0,0,0,0,0,0,5,0,0,0,3,185,200,19,7,6,41,52,228,894,900,818,1337,1458,514,6280,0,0,0,9,6,70,147,114,62,40,32,54,536,3,0,7,32,28,117,97,30,19,16,7,30,371,4,0,3,5,8,22,26,9,4,0,4,9,105,3,0,10,8,3,10,5,0,0,0,0,3,47,25,6,26,102,67,152,122,32,20,13,11,39,607,0,0,0,0,0,0,0,0,0,0,0,10,16,35,3,37,166,120,370,394,184,105,68,52,145,1687,157,36,99,400,686,1248,2182,1668,1333,1936,1885,905,12538
12401,489,0,0,0,5,0,29,51,22,17,26,16,16,176,0,0,0,0,0,0,28,28,22,27,22,16,140,11,10,8,20,31,120,190,89,49,65,33,42,672,0,0,0,0,0,3,0,0,0,0,0,218,225,19,11,12,45,60,364,1254,1236,1156,2013,2433,579,9175,0,0,0,0,12,108,285,213,90,93,78,95,980,0,4,15,71,80,207,241,74,33,22,21,66,832,0,0,3,22,32,49,46,22,4,4,4,20,209,3,0,18,12,15,10,10,0,4,0,0,10,80,20,11,53,178,104,322,244,81,41,22,12,70,1154,0,0,0,0,0,0,6,0,0,0,0,15,25,24,13,86,295,242,691,830,393,181,147,113,265,3284,159,81,188,687,1092,2560,4189,2756,2170,3203,3526,1202,21817
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,1037,9,0,0,10,12,67,167,86,37,41,33,37,498,3,0,0,3,0,18,95,88,60,72,55,39,431,54,8,24,66,85,261,396,205,133,108,69,77,1483,0,0,0,0,0,7,16,7,9,6,8,616,659,74,9,32,126,176,825,3208,3175,2882,4532,4422,1379,20845,5,0,5,15,39,351,787,534,230,263,161,136,2524,0,5,22,116,158,360,362,155,83,68,36,63,1436,8,4,9,54,54,138,129,51,28,17,20,52,571,14,0,19,64,31,47,43,7,10,0,0,9,250,101,25,158,589,367,682,601,172,98,60,51,164,3058,0,0,0,4,4,5,0,0,5,0,3,66,92,129,26,213,848,655,1586,1926,918,442,414,266,495,7924,512,121,378,1438,2064,4164,7796,6077,4872,6669,5715,2495,42302
12404,282,4,0,0,0,3,9,35,23,8,11,3,8,104,0,0,0,0,0,10,15,19,22,14,6,5,103,14,0,6,20,16,56,100,42,34,27,19,23,354,0,0,0,0,0,0,4,0,0,0,3,142,154,21,4,15,34,36,198,743,656,608,860,778,299,4252,0,0,0,3,11,77,199,103,64,67,32,46,604,0,3,4,37,34,110,90,37,19,12,0,24,372,0,0,3,18,9,29,28,8,9,8,0,18,134,0,3,14,9,8,8,8,6,0,0,0,11,68,27,10,32,160,86,172,155,45,18,12,7,56,791,0,0,0,0,0,0,4,0,0,0,0,17,18,30,15,56,236,151,389,488,201,106,104,46,165,1986,123,48,104,403,540,1048,1925,1358,1123,1363,1042,647,9741
12405,464,3,0,0,4,5,41,100,35,18,16,8,27,264,0,0,0,0,0,7,27,31,19,26,8,12,137,32,11,19,50,61,169,245,105,66,67,25,53,896,0,0,0,0,0,0,10,10,0,4,0,213,237,43,11,19,72,106,481,1460,1185,912,1269,909,500,6970,0,0,0,3,21,153,261,158,87,87,43,61,880,3,0,10,46,71,145,126,48,30,25,9,24,552,0,0,3,13,21,43,54,24,6,3,0,27,213,3,0,21,27,12,15,23,5,0,0,0,9,116,51,11,95,271,152,295,310,102,48,33,17,90,1475,0,0,0,0,0,0,0,0,0,0,0,37,43,58,14,128,361,286,652,783,339,177,152,70,254,3281,235,50,213,635,883,1755,3150,2196,1532,1857,1190,969,14665
12501,1041,4,0,11,47,47,154,178,62,54,43,28,40,664,0,0,0,0,6,44,96,49,42,59,23,18,348,139,15,73,239,263,599,709,282,152,136,119,143,2869,0,0,5,0,4,20,10,12,0,4,5,408,462,156,16,106,364,450,1443,2605,1524,1034,1415,1688,787,11592,0,0,0,9,18,91,200,115,66,68,58,40,663,0,4,14,54,36,123,126,44,22,25,19,16,483,6,0,7,23,13,46,60,26,23,11,8,24,240,11,0,20,25,13,20,22,3,12,6,0,14,134,138,26,142,250,162,365,366,148,76,55,47,81,1855,3,0,0,5,0,3,0,0,0,0,0,44,65,158,30,183,366,238,646,776,338,188,166,129,217,3441,724,133,461,1227,1486,3296,5367,3239,2084,2581,2625,1465,24696
12502,754,0,0,8,14,26,77,119,53,24,48,27,22,426,3,0,0,4,3,35,80,53,46,33,44,30,343,60,3,30,76,85,263,386,154,96,133,92,69,1451,0,0,0,0,0,6,6,6,0,8,3,316,342,73,13,48,138,183,754,1831,1427,1148,1983,2757,680,11033,0,0,0,3,13,96,216,197,87,98,78,49,840,0,3,18,43,52,120,114,52,29,18,27,23,488,0,4,4,20,18,33,41,18,11,4,5,11,160,10,4,5,21,7,19,13,5,0,0,4,4,94,83,20,91,176,107,250,271,109,60,40,46,67,1327,5,0,0,0,0,4,0,0,0,0,0,36,46,98,27,122,259,195,521,657,384,192,163,154,185,2957,540,142,275,786,968,2038,3555,2516,1837,2767,3500,1151,20080
12503,1709,9,0,14,50,79,218,410,144,97,91,87,105,1305,3,0,0,0,6,36,125,95,72,88,54,43,527,264,46,173,461,499,1233,1556,621,371,372,258,336,6183,0,0,0,9,3,10,22,10,7,10,4,710,798,290,51,221,636,756,2355,4383,2658,1996,2729,2719,1536,20342,0,0,3,16,29,191,421,212,132,144,101,78,1332,4,4,34,89,82,197,205,89,50,50,40,46,884,0,0,15,38,29,65,88,49,26,28,14,49,405,14,4,24,56,25,37,53,17,4,9,0,11,248,256,47,255,668,404,907,823,328,190,145,96,223,4344,6,0,0,0,0,8,4,5,0,0,0,117,140,277,62,333,864,564,1407,1581,697,411,378,255,526,7355,1074,227,741,2182,2854,5318,7922,4468,3123,3840,3467,2632,37858
12504,1127,0,0,6,15,13,90,180,100,46,43,45,29,579,0,4,0,0,4,30,81,51,56,66,48,46,386,90,9,56,150,148,391,482,249,144,162,90,82,2059,0,0,0,7,4,11,16,7,4,13,6,545,615,107,16,77,221,253,1187,3172,3223,2328,4177,4815,1026,20601,3,0,0,6,34,179,440,288,145,174,124,76,1470,3,0,21,71,61,192,183,67,45,44,16,34,737,0,0,6,26,21,53,74,43,15,18,13,23,297,20,7,10,38,13,23,27,9,11,11,3,5,172,122,16,103,345,187,464,473,183,93,71,50,132,2241,0,0,0,0,0,5,8,0,0,0,0,45,57,147,25,143,486,311,912,1202,587,302,319,204,320,4978,713,159,371,1212,1582,3603,6902,5700,3891,6186,6427,1931,38682
