SA3_CODE_2021,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_Tot,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_Tot_Tot,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_Tot,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_Tot_Tot,C21_Se_h_NPUR_1,C21_Se_h_NPUR_2,C21_Se_h_NPUR_3,C21_Se_h_NPUR_4,C21_Se_h_NPUR_5,C21_Se_h_NPUR_6more,C21_Se_h_Tot,C21_SDRTHT1S_NPUR_1,C21_SDRTHT1S_NPUR_2,C21_SDRTHT1S_NPUR_3,C21_SDRTHT1S_NPUR_4,C21_SDRTHT1S_NPUR_5,C21_SDRTHT1S_NPUR_6mor,C21_SDRTHT1S_Tot,C21_SDRTHT2S_NPUR_1,C21_SDRTHT2S_NPUR_2,C21_SDRTHT2S_NPUR_3,C21_SDRTHT2S_NPUR_4,C21_SDRTHT2S_NPUR_5,C21_SDRTHT2S_NPUR_6mor,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_NPUR_1,C21_SDRTHT_Tot_NPUR_2,C21_SDRTHT_Tot_NPUR_3,C21_SDRTHT_Tot_NPUR_4,C21_SDRTHT_Tot_NPUR_5,C21_SDRTHT_Tot_NPUR_6mor,C21_SDRTHT_Tot_Tot,C21_F_a_1_2SB_NPUR_1,C21_F_a_1_2SB_NPUR_2,C21_F_a_1_2SB_NPUR_3,C21_F_a_1_2SB_NPUR_4,C21_F_a_1_2SB_NPUR_5,C21_F_a_1_2SB_NPUR_6mor,C21_F_a_1_2SB_Tot,C21_F_a_I_a_3SB_NPUR_1,C21_F_a_I_a_3SB_NPUR_2,C21_F_a_I_a_3SB_NPUR_3,C21_F_a_I_a_3SB_NPUR_4,C21_F_a_I_a_3SB_NPUR_5,C21_F_a_I_a_3SB_NPUR_6mor,C21_F_a_In_a_3_st_b_Tot,C21_F_a_4_8SB_NPUR_1,C21_F_a_4_8SB_NPUR_2,C21_F_a_4_8SB_NPUR_3,C21_F_a_4_8SB_NPUR_4,C21_F_a_4_8SB_NPUR_5,C21_F_a_4_8SB_NPUR_6mor,C21_F_a_4_8SB_Tot,C21_F_a_9mor_s_b_NPUR_1,C21_F_a_9mor_s_b_NPUR_2,C21_F_a_9mor_s_b_NPUR_3,C21_F_a_9mor_s_b_NPUR_4,C21_F_a_9mor_s_b_NPUR_5,C21_F_a_9m_s_b_NPUR_6mor,C21_F_a_9mor_st_bl_Tot,C21_F_a_AH_NPUR_1,C21_F_a_AH_NPUR_2,C21_F_a_AH_NPUR_3,C21_F_a_AH_NPUR_4,C21_F_a_AH_NPUR_5,C21_F_a_AH_NPUR_6mor,C21_F_a_AH_Tot,C21_F_a_Tot_NPUR_1,C21_F_a_Tot_NPUR_2,C21_F_a_Tot_NPUR_3,C21_F_a_Tot_NPUR_4,C21_F_a_Tot_NPUR_5,C21_F_a_Tot_NPUR_6mor,C21_F_a_Tot_Tot,C21_OD_CCH_NPUR_1,C21_OD_CCH_NPUR_2,C21_OD_CCH_NPUR_3,C21_OD_CCH_NPUR_4,C21_OD_CCH_NPUR_5,C21_OD_CCH_NPUR_6mor,C21_OD_CCH_Tot,C21_OD_IHTSO_NPUR_1,C21_OD_IHTSO_NPUR_2,C21_OD_IHTSO_NPUR_3,C21_OD_IHTSO_NPUR_4,C21_OD_IHTSO_NPUR_5,C21_OD_IHTSO_NPUR_6mor,C21_OD_IHTSO_Tot,C21_OD_H_f_a_s_o_NPUR_1,C21_OD_H_f_a_s_o_NPUR_2,C21_OD_H_f_a_s_o_NPUR_3,C21_OD_H_f_a_s_o_NPUR_4,C21_OD_H_f_a_s_o_NPUR_5,C21_OD_H_f_a_s_o_NPUR_6mor,C21_OD_H_f_a_s_o_Tot,C21_OD_Tot_NPUR_1,C21_OD_Tot_NPUR_2,C21_OD_Tot_NPUR_3,C21_OD_Tot_NPUR_4,C21_OD_Tot_NPUR_5,C21_OD_Tot_NPUR_6mor,C21_OD_Tot_Tot,C21_DS_ns_NPUR_1,C21_DS_ns_NPUR_2,C21_DS_ns_NPUR_3,C21_DS_ns_NPUR_4,C21_DS_ns_NPUR_5,C21_DS_ns_NPUR_6more,C21_Dwg_st_NS_Tot,C21_Tot_NPUR_1,C21_Tot_NPUR_2,C21_Tot_NPUR_3,C21_Tot_NPUR_4,C21_Tot_NPUR_5,C21_Tot_NPUR_6more,C21_Tot_Tot
12301,0,0,0,22,17,0,0,0,0,47,16,11,0,0,0,0,33,2719,5346,3683,4607,2128,1016,19498,2673,6083,4067,5146,2616,1163,21740,371,155,55,26,9,7,620,316,209,112,78,23,14,754,686,367,169,102,36,17,1378,120,46,11,4,4,0,176,0,0,0,0,0,0,0,23,9,3,0,0,0,35,0,0,0,0,0,0,0,22,15,6,5,3,7,54,164,67,24,7,8,7,265,33,16,0,0,0,0,49,0,0,0,0,0,0,0,4,0,0,0,0,0,9,36,20,0,0,0,0,60,24,14,0,0,0,0,35,3577,6544,4261,5254,2657,1187,23480
12302,7,6,65,50,28,15,9,7,6,109,46,124,14,12,0,0,198,9237,14265,9478,9435,4541,3372,50325,6652,12486,9100,9208,4415,3293,45158,1485,1112,612,456,176,77,3921,1544,1335,807,658,257,186,4787,3027,2445,1422,1115,432,263,8705,574,260,91,66,21,6,1023,265,173,36,19,4,0,500,605,598,234,98,30,3,1570,80,62,29,5,5,0,182,153,113,59,43,22,13,405,1677,1207,447,229,83,31,3674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,13,7,4,0,0,0,0,15,41,15,10,4,5,0,71,11399,16165,10977,10555,4936,3585,57624
12303,5,3,36,59,21,7,10,5,3,109,11,20,4,9,0,4,48,2036,4041,2136,2496,1376,811,12900,2113,4366,2268,2731,1508,907,13894,291,196,30,17,9,0,543,14,23,16,11,0,0,67,306,218,46,27,10,0,603,62,28,0,0,0,0,99,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,5,6,7,5,59,86,46,10,6,7,3,164,53,12,0,0,0,0,66,3,0,0,0,0,0,9,20,6,5,0,0,4,35,77,17,0,0,0,4,106,13,16,4,5,0,0,35,2596,4663,2332,2773,1528,917,14805
12401,0,0,30,22,19,3,6,0,0,54,54,36,10,11,3,0,105,7353,10020,4302,4224,1875,781,28563,6651,10377,4281,4233,1788,724,28054,473,214,60,29,3,5,783,297,157,64,29,4,8,554,774,374,121,61,10,8,1339,434,104,27,19,0,0,584,125,55,13,0,0,0,195,27,3,0,0,0,0,31,0,0,0,0,0,0,0,50,44,18,13,6,0,131,628,209,59,31,10,8,943,3,0,0,0,0,0,3,0,0,0,0,0,0,0,22,19,5,0,0,0,38,25,18,5,0,0,0,47,49,9,0,3,0,0,64,8123,10983,4464,4330,1805,738,30458
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,4
12403,3,5,28,112,53,20,0,3,5,193,45,51,17,12,11,11,161,9064,13874,8392,8668,4007,2290,46299,6520,12465,8136,8763,4201,2302,42383,929,562,265,211,83,35,2086,1498,1312,776,542,186,92,4406,2432,1877,1040,750,263,127,6493,953,334,98,40,12,0,1437,676,356,110,51,9,4,1205,957,761,231,108,7,0,2067,361,354,77,30,7,0,831,73,45,18,13,7,6,174,3023,1862,532,245,47,11,5717,83,33,0,0,0,0,119,5,3,0,0,5,0,3,9,0,0,4,0,4,15,91,41,0,0,4,4,142,33,26,7,6,3,8,77,12098,16266,9714,9759,4520,2451,54809
12404,0,0,30,17,6,4,0,4,0,29,31,35,12,12,9,7,104,2928,3588,2088,1895,966,599,12059,2093,3325,1829,1749,856,578,10421,773,495,209,97,35,11,1627,203,162,78,45,27,8,519,977,654,285,150,58,20,2151,203,82,27,0,0,0,308,56,37,9,5,0,0,100,7,11,0,0,0,0,21,0,0,0,0,0,0,0,10,10,5,6,0,3,38,273,135,41,13,3,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,4,10,0,0,31,14,8,4,10,0,0,35,11,13,0,0,0,4,41,3370,4139,2161,1918,926,605,13112
12405,0,0,15,14,10,9,0,0,0,30,26,13,8,0,0,3,48,3192,4978,3225,3199,1576,1077,17244,2717,4515,2915,2811,1315,958,15231,276,176,84,56,21,19,636,379,496,365,316,122,98,1776,654,668,452,376,145,116,2412,173,67,32,14,8,3,296,171,91,37,27,0,4,323,110,79,30,9,3,0,241,0,0,0,0,0,0,0,33,31,23,10,6,9,109,488,268,118,57,26,11,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,4,0,0,0,22,5,11,4,0,0,0,19,14,6,0,4,5,0,23,3878,5465,3489,3249,1488,1087,18663
12501,15,21,162,37,34,30,28,20,21,172,55,36,18,10,6,0,127,4443,6787,5021,4868,2610,2516,26249,1528,2612,2098,2156,1332,1578,11307,123,139,68,38,30,13,423,369,654,630,664,310,201,2835,496,796,695,704,342,215,3255,714,644,452,325,126,68,2325,387,591,472,344,141,100,2037,1896,2515,1262,895,252,119,6930,1973,2887,1338,843,277,158,7481,77,90,67,45,35,38,352,5054,6732,3582,2448,830,471,19120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,21,17,3,9,97,23,22,21,17,3,9,99,46,53,21,13,6,3,141,7153,10211,6423,5338,2513,2284,33926
12502,0,0,43,16,18,6,11,0,0,51,31,20,12,14,6,3,81,4018,5853,4277,4609,1990,1052,21799,1942,3931,2811,3152,1498,836,14170,359,193,113,112,47,15,837,795,1220,1028,1084,347,151,4629,1160,1409,1143,1194,395,169,5465,413,114,49,24,12,6,611,402,309,160,74,28,8,977,570,796,557,450,107,26,2511,171,280,195,181,30,12,865,29,32,18,9,7,6,106,1575,1530,984,742,179,57,5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,24,14,6,0,0,0,0,24,15,8,7,3,0,0,34,4710,6887,4936,5096,2078,1065,24765
12503,33,21,213,38,48,40,44,40,24,232,55,36,37,17,11,18,184,8980,10978,7868,8057,4897,4599,45379,4609,7145,5129,5753,3686,3975,30292,831,482,246,214,119,73,1968,902,1148,837,1003,607,512,5014,1733,1631,1086,1220,722,588,6976,1195,553,226,160,71,32,2245,1535,1261,791,522,189,86,4387,1022,1049,781,519,206,82,3663,145,183,86,69,20,3,502,119,121,87,85,62,58,532,4019,3171,1971,1363,554,264,11330,0,0,0,0,0,0,7,0,0,0,0,0,0,8,47,40,24,17,13,6,141,42,42,26,22,13,6,153,71,36,28,12,13,12,170,10475,12027,8231,8370,4994,4840,48924
12504,15,7,186,41,36,48,35,21,7,191,106,54,45,29,13,12,252,10042,13289,10165,8862,3247,1836,47432,2942,5530,3638,4514,1929,1089,19645,795,540,441,444,99,44,2360,988,1182,1091,1092,321,167,4841,1784,1721,1531,1536,421,214,7203,1830,1268,851,651,105,51,4748,2312,2203,1569,1042,219,75,7426,1960,2594,2035,1231,205,68,8095,1612,2233,1649,849,165,44,6545,45,52,35,37,12,6,186,7759,8346,6141,3812,707,240,27000,3,0,0,0,5,0,5,0,0,0,0,0,0,0,37,38,39,40,7,0,164,34,38,39,40,11,0,165,57,37,22,15,0,0,144,12579,15671,11372,9917,3069,1548,54151
12601,0,0,14,3,7,4,7,0,0,18,10,10,6,5,4,4,37,2435,4330,3012,3635,1436,690,15536,1295,3286,2070,2881,1168,608,11316,172,145,71,89,24,6,509,245,334,208,246,62,22,1114,414,480,279,333,88,31,1624,136,51,11,20,4,0,217,418,428,296,251,42,10,1460,622,1079,678,470,82,14,2950,248,376,234,138,23,5,1024,29,39,16,6,5,7,98,1461,1973,1240,886,160,35,5747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,4,0,0,0,10,16,8,4,4,0,0,37,3187,5752,3605,4107,1418,677,18738
12602,5,3,108,43,35,24,8,5,4,122,84,60,34,30,11,8,233,10927,14427,8611,8350,3303,1620,47238,3220,6727,4447,5633,2415,1214,23658,831,846,492,509,120,39,2833,1280,1579,1018,909,243,92,5123,2105,2431,1517,1413,360,131,7961,973,499,147,86,33,5,1746,3195,2243,981,468,87,14,6994,2728,3120,1388,750,165,26,8174,2019,2850,1011,416,64,16,6380,60,57,21,19,3,5,154,8973,8767,3544,1730,358,70,23453,9,0,0,0,0,0,8,0,0,0,0,0,0,0,48,50,19,15,0,0,123,50,45,19,14,0,0,133,58,24,19,3,0,0,105,14408,18003,9541,8802,3132,1420,55301
12701,0,0,23,21,14,5,8,0,5,47,86,34,20,14,11,5,175,3545,6082,5161,6581,3932,2998,28297,3866,8271,7064,8933,4985,3612,36722,192,220,125,120,54,43,742,405,467,407,417,190,128,2013,593,687,523,537,241,170,2754,293,101,45,18,11,0,464,182,56,14,9,0,3,265,4,5,3,6,0,0,25,0,0,0,0,0,0,0,65,81,43,49,23,13,275,549,246,105,78,32,21,1030,63,26,4,0,0,0,88,4,0,0,0,0,0,0,3,0,0,0,0,0,14,68,27,9,0,0,0,103,31,43,33,24,12,11,145,5098,9270,7725,9574,5269,3812,40758
12702,41,40,320,132,93,70,52,48,37,431,74,65,53,36,12,14,259,8078,12516,9997,10611,6438,5772,53413,5455,9966,7517,8187,5291,5213,41629,491,368,204,195,96,52,1414,969,1331,1149,1178,735,461,5821,1464,1701,1355,1368,833,515,7230,838,534,312,266,111,48,2103,744,777,489,280,101,34,2431,611,622,370,229,90,28,1941,165,166,118,56,32,16,554,183,207,142,119,90,54,792,2545,2308,1427,945,423,176,7825,49,7,0,0,0,0,63,5,4,0,0,0,0,9,23,8,7,4,7,6,53,76,20,14,4,7,6,116,57,38,26,25,13,14,171,9587,14034,10336,10539,6563,5915,56981
12703,11,3,65,22,11,9,9,8,4,71,45,25,9,9,3,5,106,6201,8628,6654,7470,3740,2488,35183,3146,6211,5119,6414,3396,2513,26802,295,227,127,111,33,21,819,1118,1134,809,807,300,168,4334,1414,1362,937,916,338,182,5151,623,300,139,84,34,7,1188,1541,1063,579,458,126,46,3815,434,580,371,250,84,51,1778,1102,1092,589,372,116,59,3322,62,86,57,32,16,20,273,3775,3117,1731,1190,378,187,10376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,4,0,0,28,12,4,0,4,0,4,36,26,30,15,13,4,8,97,8380,10733,7794,8537,4113,2892,42456
12801,7,0,131,84,72,33,15,7,0,209,31,37,14,6,7,4,104,9804,13126,6210,6840,2981,1080,40031,2988,7026,3842,5723,2635,972,23190,614,427,159,141,28,13,1380,1589,1949,973,805,235,58,5602,2204,2377,1133,943,261,69,6983,1256,765,217,98,23,8,2371,2322,2244,749,296,64,11,5694,1654,1724,494,203,40,17,4124,648,649,159,80,24,5,1564,25,38,19,13,3,3,101,5908,5414,1640,700,148,40,13852,44,20,9,0,0,0,65,0,0,0,0,0,0,0,38,57,16,9,4,0,135,83,75,24,9,5,0,201,23,23,9,8,4,0,61,11203,14911,6646,7379,3054,1086,44287
12802,0,0,54,86,47,16,12,7,3,164,35,27,14,15,5,7,94,6212,10766,6486,8009,3476,1183,36132,3049,8247,4835,6977,3095,1084,27293,463,356,186,189,62,13,1266,838,1021,694,575,141,39,3307,1300,1378,875,761,205,49,4576,667,359,169,81,16,0,1294,1286,1108,426,182,32,3,3038,819,938,304,120,14,0,2201,67,95,29,12,4,0,199,31,18,10,10,7,0,71,2863,2523,938,400,72,8,6803,30,5,0,0,0,0,36,0,0,0,0,0,0,0,13,18,5,5,0,0,49,46,22,4,9,0,0,80,31,11,3,3,0,5,50,7287,12194,6662,8145,3375,1141,38809
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
