SA3_CODE_2021,C16_CFNC_BF_4000more,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_Neg_ni_inc,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_399,C16_CFNC_BPT_400_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_1249,C16_CFNC_BPT_1250_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000more,C16_CFNC_BPT_Ns,C16_CFNC_BPT_Tot,C16_CFNC_1F1P_Neg_ni_inc,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_399,C16_CFNC_1F1P_400_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_1249,C16_CFNC_1F1P_1250_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000more,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_Tot,C16_CFNC_1E1A_Neg_ni_inc,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_399,C16_CFNC_1E1A_400_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_1249,C16_CFNC_1E1A_1250_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000more,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_Tot,C16_CFNC_1F1NW_Neg_ni_inc,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_399,C16_CFNC_1F1NW_400_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_1249,C16_CFNC_1F1NW_1250_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000more,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_Neg_ni_inc,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_399,C16_CFNC_1P1NW_400_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_1249,C16_CFNC_1P1NW_1250_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000more,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_Neg_ni_inc,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_399,C16_CFNC_1A1NW_400_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_1249,C16_CFNC_1A1NW_1250_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000more,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_Tot,C16_CFNC_BA_Neg_ni_inc,C16_CFNC_BA_1_149,C16_CFNC_BA_150_399,C16_CFNC_BA_400_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_1249,C16_CFNC_BA_1250_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000more,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_Neg_ni_inc,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_399,C16_CFNC_BNW_400_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_1249,C16_CFNC_BNW_1250_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000more,C16_CFNC_BNW_Ns,C16_CFNC_BNW_Tot,C16_CFNC_LFns_Neg_ni_inc,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_399,C16_CFNC_LFns_400_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_1249,C16_CFNC_LFns_1250_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000more,C16_CFNC_LFns_Ns,C16_CFNC_LFns_Tot,C16_CFNC_Tot_Neg_ni_inc,C16_CFNC_Tot_1_149,C16_CFNC_Tot_150_399,C16_CFNC_Tot_400_649,C16_CFNC_Tot_650_799,C16_CFNC_Tot_800_1249,C16_CFNC_Tot_1250_1999,C16_CFNC_Tot_2000_2499,C16_CFNC_Tot_2500_2999,C16_CFNC_Tot_3000_3999,C16_CFNC_Tot_4000more,C16_CFNC_Tot_Ns,C16_CFNC_Tot_Tot,C16_CFC_BFT_Neg_ni_inc,C16_CFC_BFT_1_149,C16_CFC_BFT_150_399,C16_CFC_BFT_400_649,C16_CFC_BFT_650_799,C16_CFC_BFT_800_1249,C16_CFC_BFT_1250_1999,C16_CFC_BFT_2000_2499,C16_CFC_BFT_2500_2999,C16_CFC_BFT_3000_3999,C16_CFC_BFT_4000more,C16_CFC_BFT_Ns,C16_CFC_BFT_Tot,C16_CFC_BPT_Neg_ni_inc,C16_CFC_BPT_1_149,C16_CFC_BPT_150_399,C16_CFC_BPT_400_649,C16_CFC_BPT_650_799,C16_CFC_BPT_800_1249,C16_CFC_BPT_1250_1999,C16_CFC_BPT_2000_2499,C16_CFC_BPT_2500_2999,C16_CFC_BPT_3000_3999,C16_CFC_BPT_4000more,C16_CFC_BPT_Ns,C16_CFC_BPT_Tot,C16_CFC_1F1P_Neg_ni_inc,C16_CFC_1F1P_1_149,C16_CFC_1F1P_150_399,C16_CFC_1F1P_400_649,C16_CFC_1F1P_650_799,C16_CFC_1F1P_800_1249,C16_CFC_1F1P_1250_1999,C16_CFC_1F1P_2000_2499,C16_CFC_1F1P_2500_2999,C16_CFC_1F1P_3000_3999,C16_CFC_1F1P_4000more,C16_CFC_1F1P_Ns,C16_CFC_1F1P_Tot,C16_CF_1E1A_Neg_ni_inc,C16_CF_1E1A_1_149,C16_CF_1E1A_150_399,C16_CF_1E1A_400_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_1249,C16_CF_1E1A_1250_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000more,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot,C16_CF_1F1NW_Neg_ni_inc,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_399,C16_CF_1F1NW_400_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_1249,C16_CF_1F1NW_1250_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000more,C16_CF_1F1NW_Ns,C16_CF_1F1NW_Tot,C16_CF_1P1NW_Neg_ni_inc,C16_CF_1P1NW_1_149
10304,137,19,1252,0,0,3,16,15,63,74,31,9,8,13,9,249,6,3,3,7,11,127,311,141,101,67,73,20,859,0,0,0,0,0,20,36,19,19,16,10,9,123,0,0,5,26,32,154,179,66,24,29,21,17,563,3,4,12,64,53,121,73,26,8,15,8,18,404,0,3,0,10,6,14,15,14,5,3,0,8,77,0,0,0,0,0,8,14,12,5,0,4,3,52,50,39,34,274,571,444,225,50,16,27,27,99,1861,0,0,0,0,15,3,3,4,0,0,3,305,342,64,54,58,418,739,993,1246,664,395,364,293,501,5796,0,0,0,5,5,25,203,291,277,391,291,144,1629,0,0,0,3,3,33,74,33,17,13,11,22,206,4,0,0,0,9,116,552,417,332,283,248,158,2129,0,0,0,0,5,20,61,57,52,73,37,25,320,4,0,3,14,23,161,375,184,67,64,34,50,975,0,0
10401,34,18,654,3,4,0,14,44,94,87,29,15,6,4,8,313,0,0,4,14,25,115,270,127,73,30,30,7,691,0,0,0,5,3,17,33,14,10,4,3,4,103,4,0,5,17,37,147,132,54,23,20,6,15,464,0,3,13,79,88,178,85,19,6,7,6,7,501,0,0,0,12,5,21,18,7,0,5,0,0,80,0,0,0,3,0,8,9,12,0,0,0,3,41,53,51,49,498,1196,766,367,78,31,11,24,164,3291,0,0,0,12,18,18,0,3,0,0,0,321,380,68,64,75,666,1438,1422,1233,474,231,171,105,558,6511,0,0,0,0,9,30,157,141,134,125,70,84,755,0,0,0,10,12,69,74,31,13,15,0,27,250,0,0,0,12,9,132,432,201,116,85,55,102,1151,0,0,0,4,3,32,54,30,23,17,3,17,184,0,0,0,14,33,175,260,89,32,37,14,48,708,0,0
10402,105,23,1316,0,0,0,42,41,168,182,49,19,18,7,12,539,0,0,0,13,16,174,530,236,120,64,46,20,1222,0,0,0,4,11,28,59,34,21,13,9,7,178,0,0,0,26,49,237,233,88,47,23,28,22,757,0,8,23,111,131,300,157,39,8,6,15,16,816,0,0,0,16,14,22,17,9,5,8,0,11,102,0,0,0,5,6,13,23,4,4,0,6,8,64,90,36,70,586,1355,1103,624,115,57,36,29,169,4267,0,0,4,12,20,12,15,3,0,0,0,533,594,104,47,103,817,1660,2120,2207,875,498,356,253,816,9860,4,0,0,3,8,43,305,343,285,316,176,154,1653,0,0,3,10,27,115,191,73,38,31,21,48,554,5,4,0,14,17,197,802,502,316,274,155,170,2470,0,0,0,3,3,34,93,63,47,48,24,32,343,3,0,3,15,47,297,464,190,76,92,39,100,1311,4,5
10501,54,23,658,0,0,0,8,15,24,20,11,4,3,6,4,95,0,0,0,0,9,41,103,62,29,14,19,14,296,0,0,0,0,0,5,13,9,4,5,4,4,50,0,0,0,5,12,58,76,25,4,10,5,12,224,0,3,7,28,17,31,16,3,0,0,7,6,124,0,0,0,0,0,11,0,0,0,0,0,5,23,0,0,0,0,5,0,6,4,3,4,0,6,29,16,13,13,116,240,111,57,6,4,0,7,41,622,0,0,0,4,4,3,3,3,3,0,0,151,176,47,19,26,179,320,353,441,258,150,133,101,260,2298,5,3,4,3,7,15,81,72,73,84,55,132,521,0,0,0,6,0,8,22,9,0,4,0,8,57,0,0,4,6,3,41,134,75,79,45,38,69,492,0,0,0,0,0,10,19,15,16,17,13,12,103,4,3,3,3,12,60,95,65,13,28,3,32,324,0,0
10502,31,12,389,0,0,0,3,3,33,13,0,3,0,5,0,64,3,0,0,4,3,29,82,49,32,14,9,5,224,0,0,0,0,0,11,10,8,6,4,5,0,41,0,0,0,12,8,56,63,37,4,13,8,10,209,0,0,5,25,29,50,12,7,0,0,0,0,133,0,0,0,0,7,11,3,6,0,0,0,0,32,0,0,0,0,5,0,10,6,0,0,0,3,20,17,10,16,138,318,153,85,13,0,0,4,70,825,0,0,0,3,10,4,9,0,0,0,0,138,161,27,10,22,188,385,372,361,207,133,104,60,245,2113,3,0,0,0,0,18,50,63,61,96,64,51,404,0,0,0,5,0,7,14,10,4,9,0,9,50,0,0,0,0,5,29,108,66,68,52,31,36,397,0,0,0,0,0,6,22,15,11,9,11,7,84,0,0,0,6,6,47,103,32,13,13,12,24,260,0,0
10503,131,50,1762,0,0,0,9,28,66,80,31,8,10,14,5,258,0,4,0,17,22,151,381,152,99,70,51,16,965,0,3,0,0,3,18,38,27,11,12,13,5,139,5,4,0,20,70,181,183,67,23,18,23,32,643,0,0,16,73,88,167,74,22,4,12,7,11,474,0,0,3,5,4,20,18,10,4,0,0,6,70,0,0,0,4,7,10,16,11,3,7,3,11,73,49,31,41,359,816,460,233,55,18,8,26,123,2233,3,0,0,0,17,4,7,4,0,0,0,460,506,77,51,79,504,1089,1227,1504,775,436,387,267,730,7126,4,6,8,10,12,75,296,326,305,364,225,216,1844,0,0,3,9,13,49,89,35,16,8,3,31,255,6,0,4,10,17,166,609,371,291,217,127,183,1999,0,0,0,0,3,20,89,56,57,54,22,30,332,6,5,0,24,38,229,350,118,57,43,14,86,959,0,0
10601,174,26,1527,4,4,4,25,26,90,94,46,28,6,10,10,346,0,0,0,8,15,128,405,219,146,92,76,35,1130,0,0,0,0,5,24,49,43,22,16,19,13,189,6,0,4,28,38,214,302,170,30,54,40,32,915,5,14,23,96,90,188,119,40,5,9,15,19,625,0,0,0,9,6,29,25,14,0,7,3,3,97,0,0,0,3,4,4,11,8,10,13,0,0,63,83,47,55,494,1117,703,348,74,24,10,30,162,3147,0,0,0,6,15,15,10,3,0,0,0,445,500,97,72,91,682,1339,1456,1699,988,511,503,367,738,8538,3,0,0,4,5,43,209,303,269,417,337,187,1770,0,0,0,11,15,54,96,69,45,19,18,33,363,0,0,8,8,14,133,786,544,569,396,360,217,3028,4,0,0,0,3,25,97,76,82,75,58,37,455,0,0,3,14,30,283,657,398,127,181,112,116,1923,0,0
10602,124,30,1530,0,0,0,13,12,74,75,13,14,12,13,4,240,0,0,0,9,13,87,395,220,129,68,63,14,992,0,0,0,6,0,19,49,31,23,19,11,8,152,0,4,4,11,32,155,262,126,32,42,19,15,705,5,3,8,63,77,167,95,21,8,8,12,13,479,0,0,0,0,11,21,22,9,11,4,0,6,85,0,0,0,0,0,6,12,0,12,0,3,7,47,60,46,42,377,873,708,329,54,15,17,14,108,2647,0,0,0,6,3,11,4,0,5,0,4,364,393,62,53,61,490,1038,1267,1546,910,547,455,262,571,7273,3,0,0,0,3,21,208,322,349,505,399,168,1975,0,0,0,10,6,35,108,43,25,28,15,20,294,0,4,3,6,9,109,780,585,597,413,343,200,3058,0,0,0,0,3,23,77,95,76,70,55,20,423,6,0,0,12,16,252,652,338,113,144,99,86,1721,0,0
10603,74,17,1000,0,3,0,25,33,115,98,33,12,9,9,10,353,0,0,0,9,12,101,369,167,122,75,59,14,946,0,0,0,0,0,27,37,23,25,17,10,13,160,0,0,3,18,21,193,226,113,33,45,20,30,704,0,6,13,86,82,192,139,28,10,7,14,18,597,0,0,3,7,8,25,26,7,0,10,3,5,101,0,0,0,0,0,3,14,8,9,10,0,0,40,91,68,65,554,1308,1178,638,161,49,31,51,209,4401,3,0,0,13,18,9,16,6,0,3,3,445,511,94,74,86,724,1499,1881,1826,814,452,353,248,755,8808,5,0,3,0,4,24,167,268,262,308,219,142,1405,0,0,4,3,5,67,107,44,29,21,7,37,315,0,0,0,4,17,114,643,478,334,252,188,164,2201,0,0,0,0,0,21,76,64,57,32,24,30,299,0,0,0,6,23,207,489,202,87,77,63,102,1253,3,0
10604,79,21,699,0,0,0,3,16,36,41,10,11,5,3,0,129,0,0,0,3,7,63,167,90,48,39,33,15,482,0,0,0,0,0,4,22,17,11,12,7,4,84,0,3,0,15,16,75,80,58,12,16,3,13,299,0,0,13,19,32,60,31,8,6,3,0,7,182,0,0,0,5,5,9,3,3,0,3,0,3,40,0,0,0,0,0,4,0,3,3,5,3,3,24,42,19,21,129,304,212,113,22,8,3,14,58,953,0,0,0,4,0,3,0,0,0,0,0,173,189,58,32,42,192,400,516,624,349,222,202,153,302,3080,0,0,0,0,0,17,95,114,84,171,133,84,708,0,0,0,5,0,9,32,20,19,14,9,4,118,0,0,0,0,3,46,210,176,194,136,104,90,972,0,0,0,0,0,8,37,20,23,28,22,18,156,0,0,0,9,10,111,204,161,45,44,28,42,649,0,0
10701,84,15,1084,0,0,3,13,17,55,68,17,5,6,0,0,191,0,0,0,6,3,94,303,159,95,56,30,15,760,0,0,0,6,0,19,52,37,17,5,9,0,143,3,0,3,22,37,173,236,89,31,32,21,16,650,0,8,13,58,82,148,71,25,14,0,3,0,421,0,0,0,10,11,20,17,7,5,0,0,3,71,0,0,0,0,0,0,7,10,0,4,0,3,35,98,73,59,497,1250,742,333,61,14,10,22,161,3323,3,0,0,4,24,10,5,0,0,0,0,329,383,110,87,86,609,1436,1274,1340,698,402,307,169,549,7061,4,0,0,3,6,16,212,343,298,397,272,111,1678,0,0,4,6,12,51,96,61,22,24,14,24,314,0,0,0,4,13,138,715,611,469,375,268,166,2763,0,0,0,0,0,15,108,77,78,68,40,27,409,0,0,0,17,36,270,572,295,128,130,87,122,1663,4,0
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,127,24,1345,0,0,3,18,18,75,118,47,17,13,21,5,335,0,0,0,11,5,100,338,240,145,95,56,23,1010,0,0,0,5,0,17,50,33,19,25,12,5,169,0,3,6,19,26,187,293,123,36,62,25,36,814,5,0,21,82,86,219,154,37,23,10,16,11,665,0,0,0,3,4,22,40,11,3,5,0,8,107,0,0,0,0,3,4,10,12,11,11,3,0,64,102,63,60,567,1370,1087,607,108,42,29,40,196,4269,0,0,0,8,15,13,9,0,0,0,4,481,546,112,66,95,715,1548,1772,1910,950,549,500,300,791,9315,9,0,0,0,5,24,220,337,364,548,416,198,2118,0,0,0,7,10,64,138,59,43,23,30,33,412,0,0,0,9,13,151,943,776,666,544,364,259,3731,0,0,0,3,9,18,118,91,104,99,61,46,534,5,0,9,16,32,267,657,356,133,187,122,137,1918,0,0
10704,340,36,2352,0,5,3,23,41,111,133,73,33,21,16,9,461,0,0,0,3,8,124,452,273,232,155,145,29,1423,0,0,3,5,3,14,53,42,43,40,21,9,230,8,0,8,34,36,209,299,191,69,105,79,23,1063,6,9,43,113,102,240,209,73,24,31,30,16,889,3,4,0,13,17,34,22,20,4,13,9,13,154,0,0,0,0,0,5,8,13,5,10,3,11,61,177,99,86,624,1351,1238,713,194,71,52,58,202,4856,3,0,0,9,18,13,5,0,3,0,4,704,771,193,115,142,823,1586,2038,2230,1351,980,1038,714,1048,12249,0,0,3,4,9,26,227,328,453,757,839,271,2921,0,0,4,11,13,68,158,94,64,67,60,39,576,0,0,3,16,6,143,900,884,950,898,856,311,4967,0,0,0,4,3,25,97,111,97,166,128,47,678,0,0,11,17,45,278,705,480,206,303,204,158,2405,0,5
10801,25,14,363,3,3,0,13,23,72,49,15,4,5,5,4,193,0,5,0,3,13,55,150,66,38,20,28,5,382,0,0,0,3,3,17,22,10,4,4,0,0,66,0,0,0,10,21,86,62,24,10,6,3,14,238,0,4,11,65,62,107,51,19,9,0,3,6,333,0,0,0,5,7,14,12,0,0,0,0,3,50,0,0,0,0,4,6,3,3,0,0,0,3,29,55,46,36,371,942,641,310,72,30,18,23,152,2682,4,0,0,9,9,5,4,0,0,0,0,214,247,59,57,59,484,1086,1025,761,288,145,98,103,418,4593,5,0,4,5,6,29,79,63,53,82,36,55,405,0,0,0,3,4,37,41,21,12,3,6,21,153,0,0,0,4,4,57,235,113,94,46,34,44,640,0,0,0,0,0,14,33,7,12,6,6,9,94,4,0,0,3,15,76,116,38,21,14,8,31,321,0,0
10802,40,10,532,0,5,0,17,40,98,89,17,8,6,9,5,293,0,0,0,8,15,106,245,87,53,26,19,8,576,0,0,0,0,3,20,51,18,8,8,8,3,121,0,5,3,13,47,123,121,43,16,18,11,7,405,0,10,12,83,83,184,79,18,3,3,3,7,494,0,0,0,13,15,24,18,9,0,0,4,4,90,0,0,0,4,0,12,10,10,7,3,0,3,59,69,50,50,423,1120,667,305,53,20,5,16,142,2922,4,0,0,0,17,10,5,3,0,0,0,306,351,77,71,73,577,1363,1284,1101,381,177,115,108,507,5835,0,3,0,5,4,27,155,153,103,104,52,71,676,0,0,0,13,9,61,78,27,10,6,0,22,225,0,0,0,4,10,98,345,189,125,61,25,104,965,0,0,0,4,0,17,58,25,18,18,4,14,167,0,0,4,6,21,129,230,82,27,18,8,41,564,0,0
10803,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,8,5,9,6,7,4,0,7,48,0,0,0,0,0,0,0,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,113,18,1292,0,6,0,24,47,140,133,37,28,16,10,10,456,0,0,3,14,23,151,441,178,123,72,59,26,1087,0,0,0,7,5,23,52,24,16,18,6,6,156,3,0,0,28,42,168,196,95,29,36,24,18,638,4,8,19,97,125,238,160,29,14,12,8,27,736,3,0,6,18,10,30,18,7,3,4,5,3,104,0,0,0,0,6,6,25,6,0,7,8,4,60,84,56,73,666,1802,1487,744,159,55,38,48,256,5461,3,0,0,3,20,9,17,6,0,0,0,520,578,99,79,101,854,2099,2343,2143,825,480,376,283,894,10574,0,0,0,6,8,48,252,309,289,341,209,127,1578,0,0,0,3,5,81,132,49,32,15,24,36,374,0,0,4,3,17,184,676,489,317,216,166,148,2217,0,0,0,3,0,18,87,48,33,41,17,18,273,3,0,6,16,29,230,394,164,59,73,41,69,1080,0,0
10805,37,13,710,5,0,3,16,35,123,110,23,10,4,4,8,348,0,0,0,8,23,110,318,96,74,31,24,7,694,0,0,0,0,4,21,49,24,7,3,4,6,125,0,0,3,35,37,164,159,45,21,17,8,15,504,5,4,22,96,115,189,79,16,12,5,6,23,564,0,0,5,4,9,24,24,10,3,0,5,3,93,0,0,0,0,4,14,13,9,3,3,0,10,66,73,46,58,522,1306,861,430,89,36,19,24,169,3630,4,7,0,0,20,14,9,0,0,0,0,382,439,90,61,92,710,1570,1569,1433,460,247,180,120,639,7176,0,3,0,4,7,37,182,165,131,126,54,91,793,0,0,0,8,7,53,90,31,11,15,6,19,246,0,0,0,11,10,124,468,205,175,82,44,118,1245,0,0,0,3,4,17,72,36,31,15,15,20,218,4,0,0,17,27,183,267,93,24,15,27,55,713,0,3
10901,85,21,1224,0,0,3,12,22,84,99,25,21,14,8,5,300,0,0,0,14,19,139,416,183,118,65,60,19,1033,0,0,0,0,0,17,39,18,21,8,9,6,120,0,0,6,17,40,178,201,69,29,31,21,13,599,0,0,16,56,82,153,100,26,13,12,7,15,470,0,0,0,5,3,15,26,7,4,4,0,7,74,0,0,0,0,0,5,6,8,8,3,0,9,48,57,31,34,255,662,545,269,62,28,21,19,121,2110,0,4,0,6,12,13,10,0,0,0,0,388,440,64,38,63,377,859,1202,1480,726,442,332,226,615,6418,3,0,3,6,3,36,194,245,237,289,169,122,1315,0,0,4,3,10,41,68,52,23,21,17,18,247,0,4,0,6,13,148,684,479,313,290,154,153,2245,0,0,0,6,3,18,88,63,62,46,26,24,333,0,0,4,25,29,224,333,123,60,53,37,62,957,0,0
10902,25,7,294,0,0,4,5,9,23,16,7,0,0,0,0,60,0,0,0,4,10,35,86,29,20,10,10,8,211,0,0,0,0,0,7,10,3,3,0,0,5,30,0,3,0,6,6,40,37,13,8,6,3,4,126,3,0,3,17,11,24,10,10,0,0,0,3,96,0,0,5,4,8,6,6,0,0,0,0,4,23,0,0,0,4,0,7,0,4,0,6,0,4,17,17,8,16,64,160,97,61,11,6,7,0,37,461,0,0,0,0,0,0,0,0,0,0,0,102,118,24,16,19,104,209,264,314,137,68,48,48,170,1440,4,0,0,3,0,18,59,51,42,42,31,41,283,0,0,0,0,3,9,16,8,3,0,4,5,47,0,0,0,5,4,42,98,58,42,34,19,47,357,0,0,0,0,6,9,15,14,10,3,0,9,64,0,0,0,4,8,33,83,22,4,8,5,11,182,0,0
10903,36,22,886,0,0,6,15,14,68,60,22,9,12,5,0,212,6,0,0,10,19,123,273,120,54,36,31,18,690,0,0,0,4,8,19,50,29,18,9,12,9,159,4,0,5,24,44,122,138,47,19,9,12,20,433,3,10,13,75,64,137,53,18,4,4,8,16,411,0,3,0,8,16,16,18,6,7,0,0,7,85,0,0,0,6,7,15,11,3,9,6,0,5,62,52,37,41,325,757,502,225,45,14,8,24,162,2185,4,0,0,11,13,16,8,4,7,0,0,294,356,82,64,62,488,961,1091,1100,505,260,168,134,561,5471,0,4,4,5,14,48,190,186,141,142,100,118,939,0,0,0,0,6,36,49,18,11,9,7,12,146,7,0,4,12,7,116,465,243,145,110,62,131,1299,3,0,0,4,4,15,63,39,19,13,11,19,191,0,0,9,13,13,127,182,66,27,27,16,46,520,0,0
11001,73,29,799,0,0,0,22,25,76,66,19,9,8,3,5,227,0,0,4,8,11,103,219,113,52,32,42,9,603,0,0,0,3,4,8,19,10,12,7,5,4,73,0,0,3,10,24,86,91,53,30,22,9,18,348,0,4,9,45,39,76,53,11,9,5,6,8,271,0,0,0,3,3,11,17,10,0,0,0,0,46,0,0,0,0,0,5,5,4,4,6,0,5,31,38,12,27,171,363,269,179,61,24,17,15,58,1224,0,0,0,3,9,3,3,0,0,0,0,205,233,59,23,43,281,495,694,851,451,241,218,162,336,3856,5,0,0,3,7,29,163,131,112,168,126,100,845,0,0,0,7,5,31,52,16,9,6,8,12,151,0,5,0,5,6,88,342,196,135,117,64,86,1063,0,0,0,0,0,6,45,33,17,17,5,15,141,0,0,5,10,17,132,182,68,18,39,19,37,534,0,4
11002,56,21,809,7,5,0,18,24,78,69,19,9,9,5,8,247,6,3,3,18,25,112,242,77,45,28,11,19,582,0,0,3,6,0,18,33,13,9,5,3,9,105,0,3,5,29,47,122,78,30,8,14,9,12,358,3,5,17,62,57,112,37,11,0,0,0,13,317,0,0,4,6,9,15,7,3,4,0,0,5,49,0,0,0,3,5,6,7,6,4,0,0,5,42,50,30,29,331,753,372,166,31,16,3,9,102,1898,4,0,0,8,14,5,8,0,0,0,0,263,305,82,58,66,509,961,935,909,362,160,122,93,454,4714,0,0,7,15,6,60,168,125,111,90,56,123,763,0,0,0,8,5,31,55,16,6,3,6,18,145,3,3,4,14,10,122,348,149,86,57,26,70,895,0,0,0,3,0,15,43,19,13,9,12,11,132,0,3,0,23,27,142,178,43,15,11,6,40,491,0,4
11003,52,24,678,4,0,0,4,11,27,24,11,3,6,4,0,89,0,0,0,5,3,55,143,73,33,32,24,9,384,0,0,0,0,3,9,27,8,3,6,11,8,75,0,0,0,10,20,61,75,23,10,17,16,16,243,0,0,7,20,24,45,25,9,0,5,5,9,144,0,0,0,3,0,8,4,4,0,0,0,4,27,0,0,0,0,0,8,15,4,3,6,6,5,45,21,12,12,113,189,118,61,19,7,10,9,52,616,0,0,0,0,9,10,4,0,0,0,4,145,170,40,21,23,164,273,398,550,307,171,155,112,271,2473,3,3,0,0,6,27,102,124,113,110,69,111,675,0,0,0,0,0,9,29,7,5,6,0,9,67,0,0,3,0,3,62,244,143,92,82,75,86,794,0,0,0,0,0,9,35,29,13,15,10,9,121,0,0,0,5,9,75,145,52,13,20,17,46,391,0,0
