SA3_CODE_2021,C11_1_74_CF_NC,C11_1_74_CF_Cu15DS_,C11_1_74_CF_CU15_NDS,C11_1_74_CF_NCU15_DS,C11_1_74_CF_NDCO,C11_1_74_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_Tot,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Tot,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_Tot,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_Tot,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_Tot,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_Tot,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_Tot,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_Tot,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_Tot,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_Tot,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_Tot,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_Tot,C11_950over_CF_NC,C11_950over_CF_Cu15DS_,C11_950over_CF_CU15_NDS,C11_950over_CF_NCU15_DS,C11_950over_CF_NDCO,C11_950over_Tot,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_Tot,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_Tot,C16_1_74_CF_NC,C16_1_74_CF_Cu15DS_,C16_1_74_CF_CU15_NDS,C16_1_74_CF_NCU15_DS,C16_1_74_CF_NDCO,C16_1_74_Tot,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_Tot,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_Tot,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_Tot,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_Tot,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_Tot,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_Tot,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_Tot,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_Tot,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_Tot,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_Tot,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_Tot,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_Tot,C16_950over_CF_NC,C16_950over_CF_Cu15DS_,C16_950over_CF_CU15_NDS,C16_950over_CF_NCU15_DS,C16_950over_CF_NDCO,C16_950over_Tot,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_Tot,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_Tot,C21_1_74_CF_NC,C21_1_74_CF_Cu15DS_,C21_1_74_CF_CU15_NDS,C21_1_74_CF_NCU15_DS,C21_1_74_CF_NDCO,C21_1_74_Tot,C21_75_99_CF_NC,C21_75_99_CF_Cu15DS_
10402,21,0,10,0,0,38,8,0,0,0,0,11,123,10,31,4,8,173,146,15,76,10,18,263,138,11,91,6,15,262,274,33,211,22,38,579,399,69,483,21,36,1017,205,88,414,54,37,793,45,23,93,10,14,178,7,0,25,5,0,32,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,16,38,9,40,4,10,93,1413,245,1483,140,172,3457,5,0,0,0,3,13,4,0,0,0,0,4,30,0,22,3,5,59,117,3,26,3,6,153,69,7,37,4,11,123,200,9,131,8,21,371,394,33,328,32,57,837,472,118,614,66,89,1360,145,45,243,22,40,489,32,11,45,8,5,97,0,0,12,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,46,4,33,0,10,95,1523,238,1497,146,237,3631,3,4,5,0,0,12,4,0
10501,96,5,105,5,6,214,36,6,34,4,4,86,111,17,127,5,30,294,91,8,125,8,10,239,30,13,29,3,4,84,26,3,36,4,5,73,4,4,26,0,0,33,6,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,11,0,0,12,36,0,53,3,7,100,438,52,554,41,64,1151,85,0,66,0,9,160,28,5,29,0,9,72,63,10,52,3,6,134,109,12,127,5,11,260,47,8,61,6,12,133,53,3,48,3,9,111,35,10,37,6,4,87,8,0,12,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,34,7,34,3,6,81,462,60,458,29,57,1067,51,6,47,0,3,98,21,4
10502,44,4,25,0,0,77,11,0,9,0,0,22,50,10,42,0,10,116,68,6,66,3,4,149,40,6,29,0,0,73,28,4,24,0,0,55,10,0,24,0,0,31,4,0,10,0,0,14,0,3,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,4,35,268,29,247,9,30,581,29,0,15,0,4,51,14,0,20,0,0,33,28,8,25,0,4,65,44,0,34,0,6,89,30,4,40,0,5,73,56,5,35,3,0,105,37,4,37,0,3,82,15,0,24,0,0,36,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,0,0,29,252,20,253,11,29,573,15,0,3,0,3,22,12,5
10503,34,9,38,0,0,84,33,3,22,0,3,66,220,30,138,14,23,420,226,36,183,18,26,489,102,13,129,10,13,263,172,20,187,12,20,405,97,22,152,15,13,300,41,27,87,8,7,168,5,0,4,0,0,13,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,4,0,0,15,45,9,44,6,7,104,980,164,988,78,120,2328,15,0,15,0,0,40,19,0,7,0,0,30,82,9,52,4,6,153,199,5,126,11,21,365,142,11,104,10,21,284,217,18,197,10,23,462,241,40,274,28,21,596,129,32,227,23,28,426,23,10,38,4,9,83,9,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,47,10,32,4,9,95,1121,141,1068,86,132,2556,6,0,13,0,0,25,8,0
10601,28,0,14,0,4,42,14,0,9,0,0,25,108,6,34,5,9,165,148,17,120,17,30,326,109,16,134,4,27,297,225,29,271,16,36,580,247,36,318,22,51,674,180,32,308,9,19,547,29,10,45,11,3,91,8,0,7,0,0,16,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,12,34,0,41,6,7,92,1130,151,1306,92,192,2885,9,3,9,0,4,28,14,0,0,0,0,13,39,3,8,4,5,60,107,11,34,3,14,161,86,6,59,4,8,161,226,11,174,18,30,459,435,55,478,24,74,1067,255,80,455,49,59,899,39,15,60,5,7,126,13,3,12,0,4,40,3,0,5,0,3,13,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,4,49,5,16,3,5,85,1269,203,1313,120,224,3121,9,0,10,0,0,16,8,0
10602,14,0,0,0,0,11,9,0,6,0,0,14,89,4,31,9,0,131,103,9,80,6,15,219,80,16,86,11,24,209,158,24,166,13,20,387,298,48,327,23,54,743,170,53,374,28,37,665,28,12,70,6,8,129,0,0,8,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,24,0,22,0,6,56,976,164,1182,99,168,2592,9,0,5,0,0,10,10,0,0,0,0,18,14,0,13,0,0,25,90,0,28,4,11,140,60,8,31,7,4,114,122,18,132,5,24,307,417,31,324,23,44,833,477,122,832,71,97,1597,67,22,117,13,17,242,8,3,20,6,8,43,0,0,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,3,17,4,5,52,1315,214,1525,131,210,3395,6,0,6,0,0,7,8,0
10603,13,0,7,0,0,22,12,0,6,0,0,14,84,7,32,0,20,141,128,18,103,11,10,274,175,12,173,10,22,398,222,42,260,19,44,593,317,55,407,36,45,863,172,59,272,34,28,558,35,11,62,0,3,117,5,0,22,0,3,32,6,0,11,0,0,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,13,39,8,33,3,3,94,1219,211,1408,122,182,3142,3,0,4,0,0,10,7,0,0,0,0,10,36,0,10,0,0,51,74,8,31,0,10,127,58,7,32,4,7,102,193,28,241,13,27,499,305,22,266,37,47,678,328,91,474,44,77,1012,99,35,146,19,21,320,17,20,34,5,7,83,3,5,11,3,3,28,0,0,0,0,0,5,0,0,4,0,0,3,0,3,4,0,0,11,37,0,18,5,0,56,1166,216,1266,138,199,2985,3,0,5,0,0,4,0,0
10604,12,0,16,0,0,32,8,0,0,0,0,5,50,5,20,5,4,81,89,5,63,7,13,179,76,14,81,4,10,182,78,9,106,7,11,215,100,15,131,3,13,263,66,16,160,6,5,260,9,0,22,0,0,30,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,5,0,0,9,29,9,37,3,0,78,519,80,637,38,66,1337,7,0,7,0,0,13,0,0,0,0,0,4,18,0,9,0,3,41,65,4,34,3,8,112,98,3,34,4,8,149,167,16,143,9,26,358,158,31,218,8,22,442,55,16,79,7,10,165,6,4,28,0,0,36,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,3,31,3,29,0,4,68,614,82,591,34,84,1404,3,5,4,0,0,9,4,0
10701,19,0,8,0,0,27,13,0,5,0,0,17,215,6,35,8,20,281,141,19,73,17,35,273,98,5,59,11,21,182,167,25,186,23,49,440,172,47,305,31,33,583,82,39,164,23,27,342,11,10,42,7,7,75,3,0,5,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,13,35,0,22,5,5,73,962,145,918,110,197,2333,3,0,0,0,3,8,7,0,0,0,0,9,35,0,20,0,0,59,174,12,47,5,8,243,72,9,39,4,10,137,97,9,50,12,20,182,210,29,173,12,56,482,285,96,463,48,80,972,78,26,150,20,29,305,26,13,53,9,5,98,5,3,12,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,15,4,4,63,1023,205,1028,120,227,2599,8,0,0,0,0,12,11,0
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,19,0,4,0,6,25,17,0,0,0,0,16,152,5,24,7,13,194,112,12,55,5,16,203,90,11,69,12,18,200,184,29,147,31,44,429,309,60,374,28,68,839,221,77,409,42,52,804,36,36,110,17,21,220,9,3,31,4,0,44,4,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,0,12,33,5,24,0,4,68,1189,247,1255,148,241,3080,12,0,5,0,0,12,12,0,0,5,0,20,27,0,12,0,3,47,142,4,26,4,10,187,54,7,25,0,12,98,90,11,41,12,16,165,228,15,157,24,48,476,434,66,489,51,90,1131,196,71,370,45,61,734,64,32,141,19,26,281,10,11,39,6,5,69,0,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,6,33,4,24,4,7,69,1310,213,1334,170,282,3314,10,0,3,0,3,12,7,0
10704,23,0,3,0,0,33,17,0,7,0,0,25,222,0,34,5,18,278,241,12,86,16,16,375,180,11,94,9,33,334,377,30,254,30,44,729,646,36,416,51,73,1225,489,71,497,52,33,1141,169,42,205,19,22,456,45,5,74,11,8,149,15,11,20,3,3,52,0,3,8,0,3,15,0,0,6,3,0,9,12,0,5,0,3,20,72,7,31,5,6,130,2519,229,1729,211,272,4962,6,0,0,0,0,14,9,0,0,0,0,14,64,0,15,4,5,85,201,5,43,9,15,274,93,0,42,4,6,149,230,16,93,7,29,371,559,30,328,22,37,976,815,59,576,66,102,1626,449,62,469,62,54,1099,180,33,207,35,22,473,53,21,88,8,13,184,24,6,30,6,3,70,13,3,19,0,3,43,5,4,7,0,0,25,52,5,36,4,11,109,2766,246,1960,229,301,5500,6,0,0,0,0,11,11,0
10801,7,0,0,0,0,7,5,0,0,0,0,7,44,0,15,0,3,59,111,14,45,5,5,178,68,5,42,11,9,130,101,19,86,10,9,230,108,23,134,12,26,306,34,11,66,6,8,130,10,0,4,0,0,13,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,15,6,0,39,518,69,412,48,61,1122,4,0,4,0,0,10,3,0,0,0,0,4,9,0,4,0,5,17,46,4,16,0,0,68,48,0,22,3,6,76,93,0,47,4,7,159,138,12,112,10,22,298,109,26,140,20,14,315,24,15,30,10,7,86,0,6,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,9,0,0,30,505,69,389,53,66,1079,0,0,0,0,0,4,0,0
10802,15,6,11,0,0,32,10,0,5,0,0,19,109,7,40,6,17,173,155,14,89,11,19,290,91,17,107,8,15,236,141,28,151,11,25,354,82,20,133,10,7,254,26,8,35,0,0,68,0,0,4,0,0,10,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,16,4,20,0,0,44,651,96,590,51,93,1486,6,0,5,0,0,19,0,0,0,0,0,0,50,4,11,4,0,72,86,15,31,3,14,150,75,3,40,4,17,134,121,15,114,9,18,278,167,24,201,14,36,440,82,22,141,10,13,263,11,3,17,3,3,35,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,35,4,14,0,0,55,644,86,580,50,109,1464,7,4,3,0,0,18,0,0
10803,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,10,0,0,20,5,0,0,0,0,5,0,0
10804,11,0,0,0,0,16,10,0,8,0,0,22,100,0,8,3,6,126,145,9,50,10,17,227,115,10,64,8,15,211,254,21,207,24,25,536,313,53,411,35,45,859,187,72,368,33,33,698,36,23,67,5,4,138,8,6,10,0,0,17,3,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,13,44,3,26,3,7,80,1250,204,1231,123,159,2959,7,0,3,0,0,20,8,0,3,0,0,12,43,3,7,0,3,57,103,0,15,4,4,126,67,8,17,0,11,107,131,12,65,8,22,233,357,28,236,19,36,677,473,75,531,72,64,1211,165,57,208,28,28,486,39,17,59,9,12,135,10,0,12,0,0,22,3,0,0,0,0,6,4,0,0,0,0,9,5,0,6,0,0,10,35,4,14,3,7,65,1453,213,1177,146,181,3169,3,0,0,0,4,13,5,0
10805,15,3,7,0,0,26,15,0,0,0,0,21,98,3,34,6,14,162,197,13,92,12,24,338,91,13,83,13,22,227,180,39,228,18,23,485,121,30,179,18,19,371,36,8,55,9,0,114,0,0,8,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,17,25,0,23,0,4,56,782,124,716,81,111,1817,4,0,6,0,0,12,3,0,0,0,0,8,45,0,18,0,6,63,108,0,42,6,14,168,87,3,44,0,7,152,174,18,111,8,25,344,230,35,285,18,59,628,105,25,174,21,21,344,10,5,23,5,6,52,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,26,4,16,3,3,56,801,101,719,61,153,1838,3,0,3,0,0,11,0,0
10901,13,5,11,0,0,25,18,0,5,0,0,21,175,14,68,5,7,260,223,9,134,6,16,389,150,10,101,9,9,282,195,24,200,10,13,443,150,22,197,20,20,407,39,17,93,15,8,172,12,3,28,0,0,41,0,0,10,3,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,29,0,26,5,4,68,1004,107,867,78,83,2141,4,0,9,0,0,12,9,0,3,0,0,19,45,0,31,4,0,93,176,3,133,12,13,339,149,8,85,6,5,261,235,25,196,4,17,483,287,34,270,23,25,638,116,37,191,23,18,383,20,3,39,7,3,71,0,0,6,0,0,6,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,19,4,14,9,7,48,1078,118,980,88,91,2353,9,0,6,0,0,9,13,0
10902,23,0,24,0,0,48,8,0,9,0,0,15,70,8,26,0,7,109,71,3,72,9,4,157,13,5,10,0,4,36,9,8,14,0,0,38,0,0,9,3,0,13,0,0,4,0,0,10,0,0,3,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,8,0,10,0,0,21,212,20,190,12,30,471,18,0,14,4,0,39,5,0,10,0,0,10,34,4,23,3,4,62,61,3,27,0,9,94,26,7,27,0,0,61,19,0,24,3,3,48,14,5,9,0,0,25,0,3,14,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,12,0,4,29,193,20,160,16,27,404,17,0,0,0,0,14,6,0
10903,29,7,30,0,0,68,30,0,14,0,0,41,132,9,57,5,7,214,155,18,97,4,21,293,73,7,64,6,6,160,100,14,110,9,6,228,34,14,61,4,5,115,9,7,16,3,0,38,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,33,6,27,5,5,66,600,65,478,40,50,1231,21,0,13,0,0,35,12,0,7,0,0,26,68,3,38,4,3,120,132,11,76,11,11,236,88,6,60,0,0,159,132,13,114,8,12,272,95,22,120,5,7,248,38,8,60,0,5,110,8,0,9,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,5,0,8,0,0,11,32,7,26,0,4,63,633,71,525,36,46,1309,16,3,12,0,0,33,10,0
11001,18,5,15,0,5,40,10,0,6,0,0,19,68,6,59,4,7,146,142,6,104,5,14,281,73,9,62,12,7,161,111,21,84,0,16,231,91,17,127,11,8,247,47,8,90,8,7,163,0,3,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,27,4,25,0,3,62,595,85,591,43,63,1374,14,3,16,0,0,31,7,0,0,0,0,10,38,0,26,0,5,64,86,5,35,3,15,147,71,4,75,6,10,164,128,8,107,6,10,253,167,12,174,11,17,375,117,41,166,11,10,342,12,3,31,6,5,59,4,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,27,3,17,6,0,58,678,86,654,43,72,1528,14,3,3,0,0,21,0,0
11002,33,5,24,3,0,66,13,5,14,0,0,35,119,14,69,8,7,221,148,17,128,14,29,325,73,15,82,0,9,176,65,16,98,11,4,196,17,9,39,0,7,69,11,0,16,0,0,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,21,0,26,0,3,55,499,69,503,44,62,1186,21,3,9,8,4,39,10,0,4,0,0,15,69,6,36,0,7,122,98,15,56,5,3,186,105,14,69,6,5,194,111,10,136,9,23,289,88,18,132,14,14,260,14,7,40,4,4,69,0,3,0,0,0,6,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,31,0,17,3,8,67,551,79,509,52,63,1257,13,0,4,3,0,29,12,0
11003,38,6,31,7,5,84,15,0,11,0,0,26,108,21,101,8,14,259,98,16,113,11,23,254,50,3,42,0,3,110,63,7,81,4,5,165,30,9,54,3,0,100,12,7,32,4,3,57,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,3,24,3,36,3,0,73,456,77,509,45,60,1153,22,4,15,3,3,49,12,0,8,4,0,27,54,18,47,0,12,125,87,8,58,4,14,175,50,3,41,3,10,104,56,4,58,6,9,137,64,6,65,4,4,146,50,5,79,5,7,146,17,0,16,3,0,41,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,35,11,32,3,3,80,453,61,434,40,70,1048,13,0,18,0,0,36,3,0
11004,28,4,27,0,10,67,20,0,12,0,4,38,160,10,72,4,10,262,249,24,194,16,37,521,158,21,157,20,28,388,237,35,295,22,40,626,231,18,310,16,25,600,70,24,157,19,11,285,14,6,15,3,3,37,0,0,0,0,0,6,0,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,7,0,5,0,0,17,69,11,48,8,12,146,1244,155,1296,112,185,2989,20,8,20,0,0,46,4,3,5,0,0,11,72,9,33,0,5,122,164,10,70,10,17,274,146,15,83,11,9,266,223,26,194,22,44,505,414,57,462,19,45,984,233,57,392,27,39,747,31,15,103,12,10,170,9,3,9,0,0,22,5,0,3,0,0,6,0,0,4,0,0,3,0,0,0,0,0,0,6,0,7,0,0,10,58,6,54,9,11,132,1383,196,1430,105,182,3295,10,0,14,0,0,32,8,0
11101,18,3,6,3,0,35,18,0,3,0,0,23,213,0,31,7,15,264,135,10,81,6,12,246,98,17,66,6,35,223,269,34,202,18,71,593,465,53,482,40,66,1112,288,67,371,46,54,837,65,33,135,25,20,285,18,7,25,9,4,66,4,5,11,4,0,26,8,0,6,0,0,5,0,0,6,0,0,6,7,0,5,0,0,12,23,6,18,0,9,69,1626,235,1456,164,299,3783,10,0,0,0,0,14,5,0,0,0,3,16,45,4,8,0,0,58,163,7,37,5,20,225,83,12,30,5,12,136,123,10,54,9,19,219,433,32,282,26,66,839,630,74,583,60,98,1454,154,57,266,36,46,567,58,23,93,29,13,217,15,8,20,10,4,49,0,6,7,3,3,24,3,0,0,0,0,4,3,0,0,0,0,8,41,8,22,3,8,83,1771,247,1406,185,296,3905,3,0,0,0,0,7,14,0
11102,16,0,0,0,3,22,22,0,0,0,0,27,129,0,34,0,9,174,94,8,68,7,14,199,78,12,49,8,16,155,185,23,181,24,38,440,244,45,351,25,49,713,147,49,193,23,30,448,39,9,58,8,19,125,0,0,7,0,0,10,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,29,9,18,6,6,56,989,161,957,103,189,2394,0,0,0,0,0,4,8,0,3,0,0,11,49,0,8,0,0,62,105,4,19,3,5,141,61,7,30,0,6,106,73,11,57,10,20,162,224,32,223,29,43,548,299,73,427,57,61,907,135,63,239,20,36,487,20,11,20,3,9,64,0,3,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,8,25,4,19,0,10,48,1012,201,1043,125,193,2580,6,0,0,0,0,8,0,0
