SA3_CODE_2021,C16_F_a_4_8_FH_One_PFam,C16_F_a_4_8_FH_oth_fa,C16_F_a_4_8_FH_Tot,C16_F_a_4_8_LP_H,C16_F_a_4_8_GH,C16_F_a_4_8_OH,C16_F_a_4_8_Tot,C16_F_a_9m_FH_CF_no_ch,C16_F_a_9m_FH_CF_w_ch,C16_F_a_9m_FH_One_PFam,C16_F_a_9m_FH_oth_fa,C16_F_a_9m_FH_Tot,C16_F_a_9m_LP_H,C16_F_a_9m_GH,C16_F_a_9m_OH,C16_F_a_9m_Tot,C16_F_a_a_h_FH_CF_no_ch,C16_F_a_a_h_FH_CF_w_ch,C16_F_a_a_h_FH_One_PFam,C16_F_a_a_h_FH_oth_fa,C16_F_a_a_h_FH_Tot,C16_F_a_a_h_LP_H,C16_F_a_a_h_GH,C16_F_a_a_h_OH,C16_F_a_a_h_Tot,C16_F_a_Tot_FH_CF_no_ch,C16_F_a_Tot_FH_CF_w_ch,C16_F_a_Tot_FH_One_PFam,C16_F_a_Tot_FH_oth_fa,C16_F_a_Tot_FH_Tot,C16_F_a_Tot_LP_H,C16_F_a_Tot_GH,C16_F_a_Tot_OH,C16_F_a_Tot_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_Tot_FH_CF_no_ch,C16_OD_Tot_FH_CF_w_ch,C16_OD_Tot_FH_One_PFam,C16_OD_Tot_FH_oth_fa,C16_OD_Tot_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_Tot_Tot,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_Tot,C16_Tot_FH_CF_no_ch,C16_Tot_FH_CF_w_ch,C16_Tot_FH_One_PFam,C16_Tot_FH_oth_fa,C16_Tot_FH_Tot,C16_Tot_LP_H,C16_Tot_GH,C16_Tot_OH,C16_Tot_Tot,C21_S_h_FH_CF_no_ch,C21_S_h_FH_CF_w_ch,C21_S_h_FH_One_PFam,C21_S_h_FH_oth_fa,C21_S_h_FH_Tot,C21_S_h_LP_H,C21_S_h_GH,C21_S_h_OH,C21_S_h_Tot,C21_SDRTHT1S_FH_CF_no_ch,C21_SDRTHT1S_FH_CF_w_ch,C21_SDRTHT1S_FH_One_PFam,C21_SDRTHT1S_FH_oth_fa,C21_SDRTHT1S_FH_Tot,C21_SDRTHT1S_LP_H,C21_SDRTHT1S_GH,C21_SDRTHT1S_OH,C21_SDRTHT1S_Tot,C21_SDRTHT2S_FH_CF_no_ch,C21_SDRTHT2S_FH_CF_w_ch,C21_SDRTHT2S_FH_One_PFam,C21_SDRTHT2S_FH_oth_fa,C21_SDRTHT2S_FH_Tot,C21_SDRTHT2S_LP_H,C21_SDRTHT2S_GH,C21_SDRTHT2S_OH,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_FH_CF_no_ch,C21_SDRTHT_Tot_FH_CF_w_ch,C21_SDRTHT_Tot_FH_One_PFam,C21_SDRTHT_Tot_FH_oth_fa,C21_SDRTHT_Tot_FH_Tot,C21_SDRTHT_Tot_LP_H,C21_SDRTHT_Tot_GH,C21_SDRTHT_Tot_OH,C21_SDRTHT_Tot_Tot,C21_F_a_1_2_FH_CF_no_ch,C21_F_a_1_2_FH_CF_w_ch,C21_F_a_1_2_FH_One_PFam,C21_F_a_1_2_FH_oth_fa,C21_F_a_1_2_FH_Tot,C21_F_a_1_2_LP_H,C21_F_a_1_2_GH,C21_F_a_1_2_OH,C21_F_a_1_2_Tot,C21_F_a_3_FH_CF_no_ch,C21_F_a_3_FH_CF_w_ch,C21_F_a_3_FH_One_PFam,C21_F_a_3_FH_oth_fa,C21_F_a_3_FH_Tot,C21_F_a_3_LP_H,C21_F_a_3_GH,C21_F_a_3_OH,C21_F_a_3_Tot,C21_F_a_4_8_FH_CF_no_ch,C21_F_a_4_8_FH_CF_w_ch,C21_F_a_4_8_FH_One_PFam,C21_F_a_4_8_FH_oth_fa,C21_F_a_4_8_FH_Tot,C21_F_a_4_8_LP_H,C21_F_a_4_8_GH,C21_F_a_4_8_OH,C21_F_a_4_8_Tot,C21_F_a_9m_FH_CF_no_ch,C21_F_a_9m_FH_CF_w_ch,C21_F_a_9m_FH_One_PFam,C21_F_a_9m_FH_oth_fa,C21_F_a_9m_FH_Tot,C21_F_a_9m_LP_H,C21_F_a_9m_GH,C21_F_a_9m_OH,C21_F_a_9m_Tot,C21_F_a_a_h_FH_CF_no_ch,C21_F_a_a_h_FH_CF_w_ch,C21_F_a_a_h_FH_One_PFam,C21_F_a_a_h_FH_oth_fa,C21_F_a_a_h_FH_Tot,C21_F_a_a_h_LP_H,C21_F_a_a_h_GH,C21_F_a_a_h_OH,C21_F_a_a_h_Tot,C21_F_a_Tot_FH_CF_no_ch,C21_F_a_Tot_FH_CF_w_ch,C21_F_a_Tot_FH_One_PFam,C21_F_a_Tot_FH_oth_fa,C21_F_a_Tot_FH_Tot,C21_F_a_Tot_LP_H,C21_F_a_Tot_GH,C21_F_a_Tot_OH,C21_F_a_Tot_Tot,C21_OD_C_c_hb_FH_CF_no_ch,C21_OD_C_c_hb_FH_CF_w_ch,C21_OD_C_c_hb_FH_One_PFam,C21_OD_C_c_hb_FH_oth_fa,C21_OD_C_c_hb_FH_Tot,C21_OD_C_c_hb_LP_H,C21_OD_C_c_hb_GH,C21_OD_C_c_hb_OH,C21_OD_C_c_hb_Tot,C21_OD_Ih_t_s_FH_CF_no_ch,C21_OD_Ih_t_s_FH_CF_w_ch,C21_OD_Ih_t_s_FH_One_PFam,C21_OD_Ih_t_s_FH_oth_fa,C21_OD_Ih_t_s_FH_Tot,C21_OD_Ih_t_s_LP_H,C21_OD_Ih_t_s_GH,C21_OD_Ih_t_s_OH,C21_OD_Ih_t_s_Tot,C21_OD_H_f_so_FH_CF_no_ch,C21_OD_H_f_so_FH_CF_w_ch,C21_OD_H_f_so_FH_One_PFam,C21_OD_H_f_so_FH_oth_fa
10304,0,0,6,5,0,0,15,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,3,87,30,46,9,163,464,22,114,766,0,4,0,0,3,40,0,69,113,0,0,0,0,7,0,0,0,9,14,10,0,0,21,9,0,8,48,14,11,6,0,38,48,0,78,167,22,23,5,0,51,124,6,10,199,5668,6363,2383,165,14580,5618,558,1385,22147,5820,6528,2311,192,14845,4586,501,1093,21025,244,115,142,19,515,897,41,156,1617,22,18,24,3,64,142,4,31,253,268,133,164,21,580,1043,49,190,1869,89,24,32,0,146,393,29,77,647,6,4,3,0,9,16,6,25,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,9,7,0,0,18,90,30,35,11,166,421,39,98,727,9,0,3,0,11,26,0,29,66,0,0,0,0,0,0,0,0,0,59,65,18,7
10401,0,0,0,9,0,0,13,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,3,149,43,107,10,310,603,39,177,1129,122,13,17,3,160,273,16,616,1064,13,11,9,0,39,40,3,56,141,20,6,3,0,35,27,3,8,78,156,41,30,0,235,340,27,681,1280,54,23,15,0,97,49,5,39,183,6361,4266,2335,187,13152,5679,614,2157,21600,6286,4241,2212,202,12941,4341,586,1110,18972,165,42,87,10,307,517,22,90,936,104,54,85,12,248,223,23,66,562,268,95,177,15,561,736,46,153,1494,116,37,81,9,234,494,28,95,857,25,3,8,0,39,42,4,44,129,8,0,0,0,8,15,0,11,36,0,0,0,0,0,0,0,0,0,12,3,4,0,17,22,3,5,47,157,47,89,8,297,582,36,155,1066,113,7,8,7,133,234,8,390,765,5,3,0,0,8,7,0,28,40,48,42,7,5
10402,23,3,123,153,18,55,352,..,..,..,..,..,..,..,..,..,0,0,0,0,0,7,3,0,11,477,253,381,31,1142,1534,180,315,3180,155,29,31,4,215,389,17,680,1311,18,0,4,0,19,29,0,38,90,14,7,5,0,26,13,3,5,50,184,40,37,6,262,430,23,728,1448,99,56,23,0,184,121,19,93,423,9537,8228,4202,236,22206,8776,1193,2848,35026,8860,7987,3541,225,20613,5904,900,1447,28864,476,228,289,10,1003,1093,94,159,2351,388,235,225,20,867,570,82,132,1653,867,456,509,30,1866,1665,175,290,4001,378,226,308,41,946,1314,111,263,2637,77,36,61,3,174,202,18,32,429,75,10,11,3,101,157,12,28,289,43,3,6,0,57,53,4,4,121,23,7,10,0,40,46,3,6,91,592,284,392,43,1320,1763,149,334,3567,156,27,29,6,224,338,26,458,1042,0,0,0,0,0,9,0,68,77,8,4,0,0
10501,0,0,0,13,0,5,17,..,..,..,..,..,..,..,..,..,4,0,0,0,4,0,0,0,6,52,9,32,6,102,295,16,111,525,21,6,4,0,25,58,0,399,482,36,21,5,0,56,88,10,122,285,19,6,4,0,27,20,5,18,58,67,29,12,0,109,162,14,540,828,35,27,20,3,82,60,7,73,213,2260,1978,1167,124,5535,2808,242,1819,10405,1798,1643,873,104,4420,1958,168,1389,7938,44,5,24,3,76,167,5,85,345,0,0,3,0,5,0,0,4,8,47,9,24,3,82,174,5,87,354,15,6,3,0,32,136,3,71,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,3,0,31,136,3,71,249,14,4,3,0,21,28,5,206,257,48,10,12,0,73,118,17,89,293,4,6,3,0
10502,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,18,9,7,0,35,159,4,41,236,4,0,3,0,8,10,0,102,126,0,0,0,0,0,6,0,16,26,0,0,0,0,3,9,0,4,9,9,4,4,0,20,22,0,125,156,14,3,9,0,22,16,0,36,77,2078,1677,1134,82,4968,2817,207,776,8769,2028,1516,1124,88,4761,2616,170,750,8289,25,11,7,5,46,133,0,34,216,0,3,0,0,12,7,0,7,25,26,17,8,6,55,144,0,43,242,14,7,8,6,30,151,0,49,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,14,7,8,6,33,151,0,49,240,3,0,0,0,6,8,0,119,140,0,0,0,0,0,0,0,7,6,0,0,0,0
10503,0,0,0,16,0,3,20,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,277,88,82,12,458,899,51,174,1589,29,6,0,0,33,46,3,308,400,0,3,0,0,6,6,0,4,14,87,79,31,5,208,81,9,35,332,115,91,37,5,245,138,12,350,751,48,33,13,0,94,70,8,23,187,6947,6741,3225,303,17222,6768,680,2175,26844,6641,6774,3048,286,16750,5488,692,2185,25108,346,152,136,18,651,890,47,186,1773,15,11,7,0,33,33,5,19,84,365,163,142,18,679,926,50,208,1860,218,125,70,0,416,819,54,206,1496,4,0,0,0,3,11,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,10,4,3,0,28,223,132,75,0,432,837,54,218,1540,17,5,0,0,23,45,3,158,226,0,0,0,0,0,5,0,13,26,20,17,10,0
10601,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,..,0,0,0,0,3,0,0,0,3,62,39,63,9,175,408,21,82,688,26,10,4,0,45,50,5,54,151,13,6,4,0,20,9,0,4,34,8,6,4,0,19,22,0,17,57,42,23,13,0,86,79,4,74,240,41,48,27,0,115,66,10,38,221,8253,9682,4099,303,22342,7338,747,2106,32529,9040,10491,4413,305,24246,6489,685,1499,32926,318,188,326,24,853,1008,56,159,2079,66,37,85,10,185,265,34,44,525,376,224,403,27,1033,1276,87,208,2605,68,28,45,3,139,334,16,55,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,11,0,37,22,0,4,66,80,35,55,8,173,356,14,62,610,29,6,10,0,46,94,9,52,202,4,0,0,0,3,8,0,25,34,10,4,4,0
10602,3,0,12,24,4,3,42,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,3,3,60,21,67,11,160,422,23,88,690,4,3,3,0,14,33,0,37,88,4,3,7,0,8,3,0,0,9,18,11,6,0,34,15,3,0,55,21,14,14,0,52,53,3,44,150,78,14,20,3,114,258,0,9,386,7022,9179,3452,278,19926,5705,627,1074,27330,7716,10388,3651,275,22032,4697,634,741,28109,567,233,324,26,1152,1261,66,105,2584,95,50,91,9,246,351,24,55,671,665,284,413,41,1400,1606,89,157,3253,71,24,52,6,156,462,33,53,698,0,0,0,0,0,0,0,0,0,0,0,8,0,14,14,4,0,30,0,0,0,0,0,0,0,0,0,20,10,10,0,44,28,3,3,75,94,35,77,6,211,503,40,62,806,26,0,3,3,31,125,3,9,173,0,6,0,0,0,0,0,0,4,10,4,4,4
10603,27,4,154,160,13,35,365,..,..,..,..,..,..,..,..,..,0,3,4,0,11,12,0,6,24,256,58,95,3,422,551,33,133,1142,163,11,26,3,203,312,19,260,801,7,3,0,0,14,4,0,3,23,11,15,8,0,37,22,0,6,63,179,33,37,6,258,334,25,279,892,36,15,16,0,64,61,3,57,182,8545,7210,3040,207,19002,6639,649,2140,28433,8483,6837,2798,186,18307,5027,548,1075,24957,533,170,218,17,943,1158,52,127,2281,608,278,276,11,1173,642,49,120,1987,1139,447,492,26,2108,1802,105,250,4267,71,22,30,3,133,214,16,50,405,71,10,17,0,95,128,10,26,266,170,22,37,4,228,202,17,35,475,0,0,0,0,0,0,0,0,0,16,7,10,3,40,19,0,8,61,324,60,94,13,496,557,42,115,1205,106,20,35,7,168,227,26,150,575,0,0,0,0,0,5,0,15,22,8,7,7,0
10604,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,40,21,16,0,86,203,16,36,344,14,0,0,0,20,62,4,75,153,0,0,0,0,7,0,0,5,10,6,0,0,0,10,0,0,9,19,26,3,0,0,32,68,4,79,178,26,32,11,0,68,27,0,4,107,3024,3217,1277,75,7597,3009,318,909,11833,3089,3105,1191,79,7470,2550,263,667,10948,128,78,66,8,274,492,39,111,911,25,7,15,4,47,118,9,44,220,149,86,84,8,324,610,48,159,1135,12,8,3,0,29,52,4,14,92,5,7,5,0,4,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,14,13,6,0,37,54,6,14,115,29,3,7,0,34,43,0,29,109,3,0,0,0,3,0,0,5,12,10,0,0,0
10701,3,0,3,32,0,0,39,..,..,..,..,..,..,..,..,..,0,3,3,0,16,16,3,0,27,188,129,189,25,533,1016,57,172,1774,8,6,5,0,18,20,7,21,61,0,0,0,0,0,5,0,14,16,9,23,15,0,48,12,3,3,68,17,29,22,0,66,35,9,38,150,19,12,16,0,44,29,6,0,89,6714,8950,3848,308,19821,6402,568,1023,27807,6748,8857,3581,249,19442,4887,567,784,25678,289,143,155,16,599,689,29,70,1388,206,219,190,18,633,405,39,90,1165,494,362,346,34,1233,1096,58,163,2547,200,97,145,19,457,806,41,103,1409,26,19,32,3,76,166,9,49,303,0,0,0,0,0,43,0,5,41,0,0,0,0,0,0,0,0,0,25,30,20,0,68,39,3,8,122,254,137,193,19,603,1053,55,163,1876,21,0,3,0,29,50,0,18,87,0,0,0,0,0,0,0,0,4,3,9,6,6
10702,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,4,4,72,121,6,26,216,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,5,345,113,198,21,676,854,48,193,1778,86,11,19,6,124,207,6,104,438,0,0,0,0,0,3,0,22,21,21,9,12,0,40,22,7,14,83,106,24,30,6,165,226,14,136,539,54,25,9,0,86,65,27,41,217,8887,10918,4092,270,24164,6517,648,1655,32983,8739,10804,3619,264,23430,4532,527,955,29441,566,208,306,36,1111,1064,55,102,2333,803,579,435,31,1844,970,104,138,3062,1367,788,739,63,2960,2034,159,240,5399,242,110,152,16,516,695,35,93,1339,118,24,16,3,158,119,12,13,301,145,11,7,4,173,228,13,18,429,0,0,0,0,0,0,0,0,0,44,22,14,0,78,34,0,4,114,547,164,193,26,924,1076,56,131,2188,71,5,19,0,94,199,10,81,378,0,0,0,0,0,0,0,0,0,19,11,7,5
10704,257,66,2005,1364,474,397,4240,..,..,..,..,..,..,..,..,..,4,0,4,0,11,11,0,0,22,2653,1196,943,170,4966,4601,1278,1039,11890,34,12,21,4,75,129,4,176,389,0,0,0,0,0,0,0,118,119,32,38,32,3,101,68,15,15,200,66,54,48,9,174,197,28,308,706,100,46,23,5,173,199,18,29,408,11816,14503,5084,559,31967,12469,2733,2607,49780,8196,12567,3119,271,24154,5020,1130,802,31105,518,338,348,31,1233,1265,126,151,2770,1096,902,718,46,2766,1742,308,238,5055,1612,1243,1066,77,4000,3006,435,391,7824,853,490,447,63,1854,2206,353,248,4658,589,231,230,32,1083,1339,344,218,2982,1239,359,261,57,1910,1495,378,224,4013,775,219,94,14,1107,746,224,94,2168,48,41,13,0,109,66,14,10,194,3512,1336,1048,173,6064,5845,1311,799,14019,39,7,9,7,62,107,9,42,212,0,0,0,0,0,0,0,6,6,57,45,22,10
10801,52,4,205,178,19,74,474,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,270,71,182,13,535,742,65,221,1564,80,16,13,0,106,159,10,236,512,0,0,0,0,4,0,4,7,18,12,4,11,3,26,24,3,8,65,89,19,24,5,138,188,16,251,592,29,10,14,0,54,42,0,31,126,4533,2350,1441,109,8428,4109,389,1191,14112,3988,2249,1119,93,7456,2550,280,751,11038,459,67,157,11,692,731,42,75,1537,60,24,39,7,123,123,8,29,286,518,96,191,11,820,856,47,98,1819,160,39,78,6,287,585,36,78,982,83,13,31,5,129,245,19,35,428,113,23,18,4,153,204,15,49,414,43,0,3,0,46,28,0,29,100,4,3,0,0,4,0,0,0,5,399,81,130,10,620,1053,72,186,1940,73,13,11,0,93,169,4,128,397,0,0,0,0,0,0,0,9,3,9,9,8,0
10802,0,0,11,25,0,5,38,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,4,10,147,55,113,6,316,552,30,144,1044,121,4,12,5,146,240,7,392,790,3,5,0,0,11,12,0,21,41,16,10,6,3,38,25,10,3,76,138,23,22,6,194,276,18,418,903,46,32,14,0,100,67,5,64,236,5663,3776,2552,196,12190,5574,576,1913,20261,5658,3855,2389,203,12107,4707,543,1265,18625,102,64,59,6,229,301,21,54,607,56,18,29,5,115,142,3,32,295,157,84,88,16,340,442,25,85,905,136,40,92,10,284,533,30,146,986,28,4,19,0,51,106,4,38,202,9,0,0,0,13,19,0,4,36,0,0,0,0,0,0,0,0,0,6,8,0,0,20,7,0,4,33,186,52,113,15,363,662,37,194,1252,69,3,15,3,89,135,19,410,655,0,0,4,0,4,5,0,11,19,12,3,10,0
10803,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,44,36,7,0,85,44,3,20,157,47,35,6,0,89,33,3,29,150,0,0,0,0,0,0,0,0,0,0,9,0,0,11,15,0,9,32,3,9,0,0,12,15,0,9,34,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,5,13,3,0,0,0,5,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,72,3,435,467,70,135,1111,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,731,149,328,26,1227,1883,181,400,3695,168,14,22,13,215,402,18,371,1002,4,0,0,0,6,12,0,37,54,16,6,11,0,29,25,8,4,67,186,22,35,13,248,437,24,409,1115,41,31,17,0,95,81,11,23,210,10326,7136,3406,221,21094,8815,952,2161,33029,9529,7424,2986,217,20154,5564,681,1009,27403,927,214,374,19,1533,1874,121,190,3718,321,130,171,12,630,424,63,71,1191,1243,344,546,32,2163,2301,179,263,4904,294,71,158,17,544,988,71,124,1735,148,45,42,5,241,321,19,52,640,277,45,68,3,398,522,54,64,1032,58,7,8,0,74,58,0,20,155,12,15,3,0,31,9,0,8,45,797,187,284,24,1289,1895,151,271,3613,92,8,10,0,107,202,5,168,493,0,0,0,0,0,0,0,14,17,12,8,8,0
10805,0,0,0,8,0,0,8,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,4,123,41,89,15,270,641,40,89,1036,92,7,17,0,112,161,6,108,398,7,0,4,0,8,15,0,13,34,16,13,5,0,35,27,3,8,75,112,21,29,0,162,202,16,133,502,50,32,16,0,98,49,4,26,178,7006,4659,2589,192,14447,6037,592,1359,22430,7180,4558,2585,211,14527,4929,534,1229,21223,216,50,120,11,402,859,48,87,1398,73,26,31,0,128,100,4,29,269,288,79,155,17,533,962,51,117,1664,107,39,83,3,235,603,31,97,966,13,0,5,0,9,46,0,8,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,9,0,3,16,120,42,87,3,259,654,34,107,1050,68,7,13,0,85,159,8,61,314,5,0,0,0,3,3,0,9,16,8,3,4,4
10901,0,0,5,21,0,5,36,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,48,35,20,7,112,281,23,129,546,19,10,3,0,33,46,0,29,103,0,0,0,0,4,0,0,5,7,8,11,5,4,26,15,3,10,52,26,20,13,4,60,58,4,45,159,25,16,5,0,46,42,4,16,111,6310,6266,2559,182,15320,6955,869,1597,24735,6398,6486,2630,191,15700,5243,689,1108,22737,540,238,341,50,1167,2188,160,304,3826,63,27,47,4,140,268,23,66,495,610,266,386,52,1307,2461,182,368,4320,41,11,7,0,62,147,11,18,240,11,13,0,0,26,40,12,11,84,11,0,3,0,14,13,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,5,64,20,15,0,98,215,17,33,363,15,3,3,0,15,41,0,54,109,0,0,0,0,0,0,0,7,8,7,5,7,0
10902,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,39,5,26,0,67,132,5,45,253,24,0,0,0,33,45,7,184,266,3,0,0,0,0,3,0,10,10,4,4,0,0,16,4,3,0,27,35,14,6,0,51,52,9,195,304,9,12,6,0,23,21,0,26,66,1409,1223,460,40,3131,1275,94,721,5229,1408,1218,421,43,3092,1030,76,559,4755,37,13,20,0,70,136,8,49,259,3,0,0,0,3,4,0,0,3,40,13,20,0,74,137,8,49,268,8,5,4,0,17,41,3,17,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,14,41,3,15,75,15,0,0,0,15,29,0,75,119,6,0,0,0,0,0,0,12,16,4,0,0,0
10903,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,0,152,48,63,8,265,586,39,149,1039,74,10,8,0,97,146,13,207,463,0,0,4,0,4,7,0,5,13,35,23,3,0,61,31,4,19,117,108,37,10,3,161,183,19,233,589,30,25,11,0,57,39,5,19,116,5408,3823,1438,120,10798,5031,380,1746,17949,5513,3829,1326,108,10778,4124,330,1210,16440,312,61,78,6,459,941,35,164,1598,8,0,6,0,14,18,0,3,32,319,58,81,6,468,957,35,163,1628,20,9,11,0,35,70,0,22,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,9,11,0,35,73,0,24,139,41,6,0,0,43,63,6,118,223,0,0,0,0,0,0,0,8,6,8,4,0,0
11001,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,3,0,0,0,3,87,38,37,7,165,380,45,86,676,10,6,5,0,19,30,0,67,117,0,4,0,0,7,0,0,3,14,10,4,0,0,16,6,0,3,24,25,12,3,0,38,40,0,78,158,30,29,6,4,66,46,0,16,131,3786,3467,1454,140,8846,3814,540,1057,14268,3832,3179,1319,121,8452,3200,423,826,12903,172,109,74,9,366,596,42,95,1094,36,20,8,0,61,94,8,14,184,207,124,89,9,431,689,46,109,1279,67,30,33,3,136,320,19,67,540,13,5,5,0,26,21,8,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,0,0,10,91,36,34,5,163,340,25,73,605,12,0,0,0,10,45,5,63,122,0,0,0,0,0,0,0,0,9,8,4,9,3
11002,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,51,31,43,3,134,402,10,69,615,38,6,5,0,51,71,0,203,328,4,0,0,0,9,11,0,18,33,13,10,0,0,26,13,3,3,49,54,21,12,0,88,95,7,219,412,57,49,16,5,117,69,3,29,220,4638,3300,1660,138,9743,4509,385,1455,16088,4708,3050,1642,138,9530,4096,375,1314,15316,83,41,40,10,176,416,18,77,688,6,6,12,0,24,51,4,16,98,88,45,56,10,203,470,20,92,783,29,3,12,0,41,160,7,32,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,3,0,4,8,34,0,12,0,47,165,7,39,253,20,3,4,0,26,58,8,131,222,5,0,0,0,10,6,0,21,41,11,9,0,0
