SA3_CODE_2021,C11_SH_0b_s_a_b_NPFH_2,C11_SH_0b_s_a_b_NPFH_3,C11_SH_0b_s_a_b_NPFH_4,C11_SH_0b_s_a_b_NPFH_5,C11_SH_0b_s_a_b_NPFH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPFH_2,C11_SDRTHT_0b_s_a_b_NPFH_3,C11_SDRTHT_0b_s_a_b_NPFH_4,C11_SDRTHT_0b_s_a_b_NPFH_5,C11_SDRTHT_0b_s_a_b_NPFH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPFH_2,C11_F_a_0b_s_a_b_NPFH_3,C11_F_a_0b_s_a_b_NPFH_4,C11_F_a_0b_s_a_b_NPFH_5,C11_F_a_0b_s_a_b_NPFH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPFH_2,C11_F_a_1b_NPFH_3,C11_F_a_1b_NPFH_4,C11_F_a_1b_NPFH_5,C11_F_a_1b_NPFH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPFH_2,C11_F_a_2b_NPFH_3,C11_F_a_2b_NPFH_4,C11_F_a_2b_NPFH_5,C11_F_a_2b_NPFH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPFH_2,C11_F_a_3b_NPFH_3,C11_F_a_3b_NPFH_4,C11_F_a_3b_NPFH_5,C11_F_a_3b_NPFH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPFH_2,C11_F_a_4mb_NPFH_3,C11_F_a_4mb_NPFH_4,C11_F_a_4mb_NPFH_5,C11_F_a_4mb_NPFH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPFH_2,C11_F_a_NB_NS_NPFH_3,C11_F_a_NB_NS_NPFH_4,C11_F_a_NB_NS_NPFH_5,C11_F_a_NB_NS_NPFH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPFH_2,C11_F_a_Tot_NPFH_3,C11_F_a_Tot_NPFH_4,C11_F_a_Tot_NPFH_5,C11_F_a_Tot_NPFH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPFH_2,C11_OD_0b_s_a_b_NPFH_3,C11_OD_0b_s_a_b_NPFH_4,C11_OD_0b_s_a_b_NPFH_5,C11_OD_0b_s_a_b_NPFH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_Tot,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPFH_2,C16_SH_0b_s_a_b_NPFH_3,C16_SH_0b_s_a_b_NPFH_4,C16_SH_0b_s_a_b_NPFH_5,C16_SH_0b_s_a_b_NPFH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3
11302,5,0,0,0,0,5,20,0,5,0,0,29,268,46,28,5,5,348,1044,394,358,129,53,1980,496,236,297,174,100,1305,23,0,9,3,0,38,1856,677,696,312,166,3701,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,8,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,5,4,0,0,20,0,0,0,0,0,0,3,0,0,0,0,6,38,14,0,0,0,54,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,54,10,0,0,0,70,0,0,0,0,0,0,7,0,0,0,0,7,4,3,0,0,0,3,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,15,7,0,0,0,22,5,0,0,0,0,5,1944,704,698,313,166,3820,3,0,0,0,4,9,22,4,3,0,0,28,252,45,27,6,3,336,1052,331
11303,11,4,3,0,0,22,44,11,3,0,3,62,987,200,89,29,7,1313,5418,2200,1712,594,229,10154,3363,1764,2298,1594,822,9835,108,40,21,18,17,195,9931,4216,4125,2237,1077,21581,0,0,0,0,0,0,17,0,0,0,0,17,190,43,10,0,0,238,79,32,16,6,0,133,16,8,3,5,0,37,4,0,0,0,0,4,299,80,34,11,5,428,0,0,0,0,0,5,37,0,0,0,0,38,509,97,42,5,0,657,61,23,9,5,0,101,5,0,0,0,4,9,6,3,0,0,0,16,620,129,57,13,4,826,3,0,0,0,0,3,13,0,0,0,0,11,16,10,0,4,0,27,21,9,5,0,0,34,6,0,3,0,4,19,3,0,0,0,0,3,65,24,12,7,4,108,9,8,0,4,0,18,10929,4451,4232,2269,1083,22968,8,3,0,4,0,19,55,8,8,4,0,78,1022,176,85,24,3,1305,5244,2071
11401,17,0,3,0,0,22,133,12,3,0,0,158,1530,302,136,38,10,2022,6312,2168,1648,497,151,10776,4245,1871,2244,1258,658,10280,140,23,24,8,7,208,12379,4380,4063,1804,830,23460,3,0,0,0,0,0,15,0,0,0,0,21,293,33,6,0,0,333,295,72,45,18,8,429,34,11,20,8,12,91,7,4,0,0,0,15,647,122,65,27,18,882,0,0,0,0,0,0,21,0,0,0,0,23,230,41,9,0,0,280,76,24,11,9,0,118,4,3,3,4,5,18,7,0,0,0,0,9,346,62,29,9,3,455,3,0,0,0,0,14,47,0,0,0,0,49,105,4,0,0,0,113,28,7,4,0,0,48,4,7,0,4,0,11,12,0,0,0,0,9,197,17,9,7,4,240,16,0,4,0,0,30,13583,4592,4174,1853,854,25061,10,4,0,0,0,21,122,23,12,5,0,168,1505,295,127,30,13,1964,6282,2109
11402,3,0,0,0,0,7,60,7,6,3,0,85,569,112,60,13,3,761,2687,904,775,258,80,4709,2297,953,1282,762,401,5701,60,13,11,8,4,98,5686,1994,2138,1044,488,11355,0,0,0,0,0,0,13,0,0,0,0,11,103,27,0,0,0,134,166,46,37,7,9,258,64,24,40,30,12,167,4,3,0,0,0,10,345,109,75,31,9,574,0,0,0,0,0,0,7,0,0,0,0,5,45,5,0,0,0,51,12,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,62,5,0,0,0,77,0,0,0,0,0,0,11,0,0,0,0,11,7,6,0,0,0,15,7,8,3,0,0,9,0,0,0,0,0,7,0,0,0,0,0,0,25,7,6,0,0,38,12,0,0,0,0,15,6126,2117,2224,1081,507,12055,3,5,0,0,0,11,75,7,3,0,0,88,548,99,60,10,6,728,2703,930
11501,6,6,7,0,0,18,34,7,4,3,0,56,205,73,36,9,4,329,2611,1496,1650,394,87,6232,5765,5105,8200,3859,1658,24579,70,22,35,17,12,157,8683,6710,9934,4285,1759,31365,0,0,0,0,0,0,24,0,0,0,0,22,408,107,46,3,0,569,1106,705,555,117,27,2512,209,158,174,59,24,625,14,0,0,0,0,18,1757,969,773,187,62,3755,0,0,0,0,0,0,48,6,0,0,0,58,420,159,62,8,4,642,179,115,64,12,3,373,8,5,10,0,0,30,4,4,0,0,0,9,662,288,138,21,4,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,6,0,0,20,11107,7969,10848,4493,1831,36250,4,0,0,5,0,17,27,8,15,7,9,62,196,89,47,7,5,331,2245,1422
11502,4,0,4,0,0,8,43,8,4,0,0,50,188,51,30,7,9,275,645,338,335,113,43,1470,1240,822,1216,752,473,4503,15,6,3,0,3,31,2133,1223,1599,877,521,6350,0,0,0,0,0,0,0,0,0,0,0,0,34,3,3,0,0,48,37,32,28,5,0,96,14,6,11,4,5,39,0,0,0,0,0,0,88,42,39,13,8,184,0,0,0,0,0,0,9,0,0,0,0,9,38,0,0,0,0,40,15,3,8,0,0,29,0,3,0,0,3,8,0,0,0,0,0,0,55,8,5,4,3,81,0,0,0,0,0,0,8,0,0,0,0,8,14,8,0,3,0,22,6,10,0,7,0,17,0,0,0,0,0,3,0,0,0,0,0,0,28,14,3,5,0,51,0,0,0,0,0,5,2302,1292,1649,894,532,6669,5,0,0,0,0,4,21,5,3,0,3,39,163,45,24,10,8,244,565,288
11503,8,0,4,0,0,15,54,8,7,0,0,78,250,85,46,14,8,405,1042,519,514,175,58,2319,912,603,868,592,359,3334,29,6,5,5,4,48,2297,1230,1440,797,430,6197,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,6,9,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,0,7,0,0,0,0,0,0,3,7,4,0,0,8,5,0,0,0,0,5,10,0,0,0,0,10,3,0,0,0,0,9,0,0,4,0,0,7,0,0,3,0,0,8,0,0,0,0,0,0,23,3,9,0,0,32,3,0,0,0,0,8,2331,1243,1451,801,433,6263,0,0,5,0,0,12,44,13,8,3,0,70,261,78,47,18,5,405,961,508
11504,5,0,0,0,0,5,15,5,0,0,3,23,83,29,12,0,6,134,497,295,310,97,26,1222,1165,997,1780,983,448,5379,21,8,10,4,0,43,1788,1333,2114,1094,477,6802,0,0,0,0,0,0,11,0,0,0,0,13,5,0,0,0,0,9,29,20,22,7,0,85,3,8,14,3,0,35,0,0,0,0,0,0,54,33,38,14,0,134,0,0,0,0,0,0,5,0,0,0,0,5,23,4,0,0,0,30,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,37,5,0,3,0,47,0,0,0,0,0,0,3,0,0,0,0,3,16,3,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,26,0,0,0,0,0,0,1899,1373,2150,1103,483,7010,3,0,0,0,0,4,13,5,3,0,0,14,59,29,15,5,3,111,477,289
11601,10,12,3,5,6,34,60,26,12,9,0,110,857,359,200,75,22,1511,5561,3815,3612,1298,673,14957,2244,2201,2997,1783,1323,10556,145,68,57,40,44,354,8880,6484,6889,3213,2069,27526,4,0,5,0,0,5,53,9,0,0,0,66,302,179,83,19,8,596,648,624,583,220,111,2188,73,105,103,58,70,409,20,11,3,4,6,39,1091,934,778,304,193,3300,4,0,5,0,0,13,74,9,0,0,0,85,574,449,260,67,25,1372,20,40,32,17,11,122,4,0,7,4,0,24,21,7,7,0,0,37,708,505,306,89,49,1647,0,0,0,0,0,0,3,5,0,0,0,6,5,4,6,0,0,18,0,7,5,0,0,16,0,0,0,0,0,4,0,0,0,0,0,0,11,12,14,5,6,39,19,12,7,4,0,41,10699,7948,7993,3608,2309,32556,8,5,4,0,11,30,76,42,30,10,13,169,792,369,222,77,35,1499,5015,3526
11602,6,10,8,3,3,19,35,8,5,0,0,44,222,71,29,13,4,343,1707,1211,1154,355,139,4562,2351,2381,4005,1908,1089,11729,38,38,29,8,6,119,4354,3713,5230,2291,1236,16824,0,0,0,0,0,6,3,0,0,0,0,8,89,50,19,8,0,164,463,420,283,109,39,1311,127,176,258,124,66,756,13,4,3,0,0,21,687,656,564,243,103,2262,0,0,0,0,0,0,7,0,0,0,0,5,46,21,10,0,0,83,18,8,10,0,0,40,0,0,0,0,0,5,0,0,0,0,0,0,77,31,20,5,5,128,0,0,0,0,0,0,15,3,0,0,0,20,34,10,5,0,0,55,8,8,7,0,0,22,0,0,0,0,0,11,4,6,0,0,0,7,66,25,10,0,0,110,0,0,0,0,0,5,5188,4431,5833,2536,1353,19331,0,0,0,3,5,9,30,3,7,0,4,52,204,66,32,12,4,316,1233,985
11603,5,5,7,7,0,32,19,20,18,3,3,68,180,72,52,28,4,334,4154,3275,3134,1506,894,12960,1202,1365,1958,1474,1595,7599,101,66,82,55,71,373,5663,4800,5243,3075,2576,21366,4,0,0,0,0,7,12,5,3,0,5,24,134,55,36,5,5,241,528,513,466,262,206,1966,79,81,136,100,130,524,10,9,8,15,8,52,766,664,647,385,356,2821,4,0,3,0,0,5,36,5,5,0,0,50,370,229,142,47,21,800,19,36,33,17,14,117,5,5,5,0,0,7,11,14,7,0,0,29,441,283,180,65,32,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,6884,5757,6075,3527,2968,25211,5,9,7,7,8,33,39,20,19,6,3,92,278,98,58,15,17,465,3961,3147
11701,0,0,0,0,0,0,9,0,0,4,0,15,363,140,88,22,6,614,771,557,669,251,74,2323,238,280,474,282,213,1489,28,11,10,3,3,51,1406,991,1241,566,294,4495,0,3,0,0,0,7,15,0,0,0,0,19,189,101,56,11,3,363,281,267,277,87,29,945,33,46,82,46,20,222,11,0,0,5,0,14,525,422,410,150,60,1562,10,4,0,0,0,14,203,45,12,0,0,258,1269,777,492,128,31,2694,212,233,225,81,37,786,3,3,15,0,0,29,35,17,13,4,0,66,1735,1078,754,211,72,3849,0,0,0,0,0,0,0,0,0,0,0,0,16,11,0,0,0,29,5,3,8,0,3,15,0,0,0,0,0,8,0,0,0,0,0,0,21,15,9,0,3,54,4,3,0,0,0,12,3700,2504,2416,927,427,9975,0,0,0,0,0,0,7,6,0,0,0,17,289,87,86,26,5,492,691,547
11702,3,6,0,0,0,12,54,11,10,0,0,72,579,256,142,20,10,1018,985,730,694,192,102,2707,292,310,414,255,212,1483,31,19,3,5,8,55,1947,1332,1263,472,334,5341,0,0,0,0,0,0,92,9,4,0,0,110,800,338,149,25,3,1317,596,398,392,102,37,1522,92,81,121,65,33,402,19,6,0,0,0,26,1598,834,670,198,77,3375,32,6,0,0,0,42,527,48,8,0,0,586,1286,496,239,64,16,2106,95,81,52,25,13,267,3,8,7,4,0,27,23,4,4,0,3,30,1968,645,309,97,32,3057,3,0,0,0,0,3,16,3,0,0,0,23,34,17,14,5,0,63,4,13,6,6,3,34,5,0,6,4,3,8,0,0,0,0,0,7,63,33,24,16,9,136,9,10,3,0,0,18,5580,2849,2270,782,445,11933,0,0,0,0,0,4,28,3,0,0,0,36,377,186,129,10,10,707,788,558
11703,17,0,0,0,0,19,90,10,0,0,0,102,354,142,72,6,3,580,357,252,225,58,15,905,128,116,143,97,55,536,13,0,3,4,0,21,959,523,444,162,71,2163,24,0,0,0,0,31,486,27,3,0,0,513,2500,781,314,38,3,3642,1685,1141,884,176,44,3942,354,333,380,194,100,1362,49,14,11,6,9,88,5103,2301,1594,415,158,9565,621,36,18,4,0,684,6333,506,81,13,0,6933,7655,2550,1173,200,53,11628,1466,809,601,165,75,3117,81,53,43,29,10,220,145,49,23,8,0,222,16296,4001,1942,417,142,22794,0,0,0,0,0,0,26,0,0,0,0,33,28,11,10,6,0,53,5,7,10,0,7,34,4,3,0,0,0,11,0,0,0,0,0,3,65,22,27,7,7,131,122,32,10,4,0,172,22543,6877,4020,1005,371,34826,3,0,0,0,0,3,37,0,0,0,0,42,140,43,13,0,0,194,231,130
11801,4,0,0,0,0,8,44,5,3,0,0,60,363,148,83,11,7,606,1032,528,719,163,39,2479,1057,869,1527,1081,375,4919,30,14,7,5,0,62,2534,1561,2340,1263,425,8127,3,0,0,0,0,10,128,8,3,0,0,142,1133,360,178,31,4,1707,1363,911,845,183,23,3319,376,357,595,309,73,1715,44,11,6,0,0,64,3052,1648,1632,522,104,6953,127,6,0,0,0,141,1752,117,18,0,0,1896,5057,1724,587,78,4,7448,1368,672,539,123,32,2731,93,54,84,45,12,287,98,21,9,4,0,130,8492,2591,1234,252,51,12622,0,0,0,0,0,0,16,4,0,0,0,17,34,13,12,0,0,61,5,9,9,3,0,28,0,0,4,3,3,12,0,0,0,0,0,0,60,23,31,6,3,121,27,9,10,9,4,57,14164,5839,5245,2056,580,27879,3,0,0,0,0,5,12,6,0,3,0,21,187,65,40,4,0,296,827,423
11802,3,5,5,0,0,11,51,11,4,0,0,62,575,245,146,28,3,998,1827,1104,1333,375,84,4728,1186,1070,1921,1119,532,5822,59,19,16,6,7,113,3704,2454,3425,1535,626,11737,4,4,3,0,0,5,63,12,3,0,0,85,701,320,203,37,0,1266,899,798,939,229,43,2903,193,259,400,213,84,1151,40,3,4,4,0,48,1903,1395,1555,484,132,5468,62,4,0,0,0,74,1379,141,23,0,0,1550,4988,2203,966,176,26,8351,881,667,552,143,35,2283,46,40,54,28,13,182,79,29,4,5,4,116,7436,3083,1605,354,77,12553,0,0,0,0,0,0,13,0,0,0,0,13,16,6,6,0,0,36,9,12,3,4,4,31,3,4,8,3,3,20,0,0,0,0,0,4,49,22,18,4,6,104,13,4,4,0,0,25,13105,6958,6603,2373,846,29882,6,3,0,0,0,4,33,3,11,3,0,53,357,144,94,20,7,613,1495,932
11901,7,3,13,4,5,34,57,19,11,7,12,105,1477,572,394,188,84,2721,4891,3208,3313,1610,1006,14028,1925,1889,2865,2072,1848,10608,160,54,67,68,61,407,8514,5756,6663,3951,3023,27905,4,0,0,4,0,11,59,7,0,0,0,67,438,171,143,46,12,811,1036,826,845,409,210,3326,352,426,565,356,312,2012,32,24,18,17,6,100,1925,1457,1569,837,540,6327,15,0,8,5,0,23,128,17,9,5,4,158,1411,967,731,240,72,3421,240,270,277,111,76,975,7,22,33,26,21,100,46,29,18,7,10,103,1843,1307,1066,382,181,4779,0,0,0,0,0,0,6,0,0,0,0,12,16,6,6,3,0,36,11,9,6,3,5,33,0,3,5,3,5,19,0,0,0,0,0,3,35,26,21,12,5,100,6,3,5,0,0,14,12326,8550,9319,5188,3748,39133,8,6,15,7,4,38,71,28,13,12,20,148,1221,528,309,149,85,2296,4134,2811
11902,12,4,13,0,6,38,35,7,9,3,5,65,1303,620,397,148,77,2546,2974,2245,2475,1184,725,9599,1024,1028,1514,1150,1097,5805,132,50,57,42,61,339,5481,3965,4460,2525,1966,18395,0,0,3,0,0,10,48,12,0,3,0,60,505,357,219,76,28,1181,341,335,371,153,87,1295,102,146,189,121,122,681,16,20,12,9,4,57,1016,864,790,362,247,3283,29,12,9,0,0,59,254,98,16,4,0,377,2817,2302,1638,596,197,7556,202,277,276,147,101,1004,21,27,36,16,31,131,101,66,55,27,15,269,3429,2786,2047,794,343,9398,0,0,0,0,0,0,6,0,0,0,0,6,30,21,16,3,5,75,5,14,6,4,8,37,0,0,4,0,0,4,0,0,5,0,0,3,41,33,31,12,9,132,37,34,24,15,13,118,10008,7683,7349,3705,2575,31328,10,4,7,4,7,27,53,16,14,7,14,92,1015,444,314,117,58,1944,2769,2023
11903,7,3,0,0,0,17,50,8,10,3,0,78,1027,430,277,63,26,1826,3147,2150,2390,753,307,8749,1913,1729,2691,1656,960,8955,95,28,31,20,17,184,6243,4349,5404,2491,1321,19809,3,0,0,0,0,6,50,0,3,0,0,56,342,163,76,15,5,602,703,471,402,120,45,1742,104,177,189,115,74,658,17,12,0,0,6,29,1221,822,671,253,128,3093,14,10,4,0,0,37,267,59,14,0,0,337,2397,1494,795,171,35,4899,507,560,467,183,98,1819,28,30,31,32,10,134,41,40,14,10,0,102,3262,2189,1338,391,145,7326,0,0,0,0,0,0,3,3,0,0,0,10,33,8,11,3,5,56,17,8,11,4,3,39,3,0,0,0,0,5,0,0,0,0,0,0,54,25,16,7,4,108,3,3,0,7,0,16,10782,7389,7430,3149,1598,30349,0,3,0,0,5,7,41,12,14,7,12,87,791,321,217,68,23,1421,2801,1876
11904,6,3,8,0,4,22,57,14,7,4,3,85,1258,538,334,71,44,2243,3128,2123,2276,855,448,8827,1239,1206,1706,1182,864,6189,125,51,28,27,23,249,5816,3929,4359,2136,1375,17614,4,0,0,0,0,5,37,10,3,0,0,50,531,233,144,34,12,957,685,493,473,144,62,1866,97,111,151,96,65,520,14,9,3,0,5,35,1372,861,774,283,141,3434,33,8,8,3,5,62,423,72,13,5,0,515,3646,2337,1262,323,81,7650,570,473,395,176,100,1715,37,11,24,4,11,89,80,32,28,10,4,148,4790,2934,1731,523,194,10179,4,0,0,0,0,4,22,5,4,0,0,30,39,19,14,5,4,81,8,4,12,6,3,38,4,3,0,0,6,11,0,0,0,3,0,7,85,34,33,14,9,174,19,11,11,5,0,44,12084,7768,6910,2955,1726,31440,8,0,5,3,0,17,37,19,14,10,3,74,902,376,265,70,33,1647,2802,1855
12001,8,0,0,0,0,7,24,0,4,3,0,35,712,288,170,35,3,1207,1739,1249,1448,388,91,4913,811,795,1342,817,363,4119,63,15,13,8,0,90,3345,2349,2970,1240,462,10361,0,0,0,0,0,5,15,4,0,0,0,23,488,207,104,12,0,809,495,389,350,71,19,1319,60,58,78,48,13,252,13,0,0,0,0,14,1069,667,532,128,32,2425,13,0,3,0,0,16,348,43,7,0,0,399,2526,1042,410,59,10,4048,1082,548,453,114,17,2217,34,27,27,16,0,107,32,6,6,0,0,54,4036,1662,908,193,33,6833,0,0,0,0,0,0,7,0,0,0,0,7,19,6,5,0,0,33,15,11,5,0,0,29,0,0,3,3,0,4,0,0,0,0,0,0,41,19,17,3,0,80,22,6,0,0,0,36,8521,4701,4424,1567,533,19745,0,0,0,0,0,3,11,4,5,0,0,20,535,214,147,29,4,931,1657,1092
12002,4,0,0,0,0,4,72,6,0,0,0,83,823,315,177,24,0,1335,1086,792,739,157,32,2808,279,285,459,235,88,1349,24,3,4,0,0,35,2284,1403,1382,412,124,5610,0,0,0,0,0,4,154,15,4,0,0,164,1321,487,209,20,3,2045,957,684,627,126,22,2412,160,138,198,98,30,620,15,6,3,0,0,26,2606,1325,1036,246,57,5267,44,0,0,0,0,44,460,30,6,0,0,500,997,289,74,6,0,1370,203,128,68,18,5,410,12,3,10,7,0,27,19,4,0,0,4,25,1725,450,156,29,6,2372,0,0,0,0,0,0,17,0,0,0,0,20,43,13,6,0,0,69,9,3,6,4,0,22,5,0,5,5,3,10,0,0,0,0,0,6,70,28,23,5,5,129,11,0,0,0,0,11,6697,3212,2594,693,187,13391,0,0,0,0,0,0,26,6,0,0,0,31,348,134,97,9,0,589,437,356
12003,6,0,3,6,5,26,85,18,13,3,5,125,1054,485,274,67,20,1903,2802,1968,2166,675,247,7858,1511,1405,2282,1462,927,7591,98,31,26,13,14,177,5567,3913,4761,2229,1209,17679,0,0,3,0,0,0,84,9,5,0,0,93,658,334,227,36,5,1269,481,421,489,122,42,1552,87,90,145,89,32,451,25,8,0,4,0,36,1336,864,872,253,85,3405,63,21,5,0,3,97,868,190,45,6,0,1105,4438,2766,1533,329,81,9151,448,489,487,170,84,1675,19,23,43,20,23,131,64,51,37,13,10,171,5899,3545,2146,543,189,12330,0,0,0,0,0,0,18,0,0,0,0,18,37,26,11,9,0,81,19,15,23,10,6,69,3,0,3,0,4,15,4,0,0,0,0,4,81,42,36,21,5,185,20,8,10,0,5,41,12901,8373,7830,3043,1498,33641,11,0,0,0,0,11,45,15,10,3,7,81,711,310,182,44,19,1260,2450,1699
