SA3_CODE_2021,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5,C16_SH_Tot_NPFH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPFH_2,C16_SDRTHT_0b_s_a_b_NPFH_3,C16_SDRTHT_0b_s_a_b_NPFH_4,C16_SDRTHT_0b_s_a_b_NPFH_5,C16_SDRTHT_0b_s_a_b_NPFH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPFH_2,C16_F_a_0b_s_a_b_NPFH_3,C16_F_a_0b_s_a_b_NPFH_4,C16_F_a_0b_s_a_b_NPFH_5,C16_F_a_0b_s_a_b_NPFH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPFH_2,C16_F_a_1b_NPFH_3,C16_F_a_1b_NPFH_4,C16_F_a_1b_NPFH_5,C16_F_a_1b_NPFH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPFH_2,C16_F_a_2b_NPFH_3,C16_F_a_2b_NPFH_4,C16_F_a_2b_NPFH_5,C16_F_a_2b_NPFH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPFH_2,C16_F_a_3b_NPFH_3,C16_F_a_3b_NPFH_4,C16_F_a_3b_NPFH_5,C16_F_a_3b_NPFH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPFH_2,C16_F_a_4mb_NPFH_3,C16_F_a_4mb_NPFH_4,C16_F_a_4mb_NPFH_5,C16_F_a_4mb_NPFH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPFH_2,C16_F_a_NB_NS_NPFH_3,C16_F_a_NB_NS_NPFH_4,C16_F_a_NB_NS_NPFH_5,C16_F_a_NB_NS_NPFH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPFH_2,C16_F_a_Tot_NPFH_3,C16_F_a_Tot_NPFH_4,C16_F_a_Tot_NPFH_5,C16_F_a_Tot_NPFH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPFH_2,C16_OD_0b_s_a_b_NPFH_3,C16_OD_0b_s_a_b_NPFH_4,C16_OD_0b_s_a_b_NPFH_5,C16_OD_0b_s_a_b_NPFH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_Tot,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPFH_2,C21_SH_0b_s_a_b_NPFH_3,C21_SH_0b_s_a_b_NPFH_4,C21_SH_0b_s_a_b_NPFH_5,C21_SH_0b_s_a_b_NPFH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPFH_2,C21_SH_1b_NPFH_3,C21_SH_1b_NPFH_4,C21_SH_1b_NPFH_5,C21_SH_1b_NPFH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPFH_2,C21_SH_2b_NPFH_3,C21_SH_2b_NPFH_4,C21_SH_2b_NPFH_5,C21_SH_2b_NPFH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPFH_2,C21_SH_3b_NPFH_3,C21_SH_3b_NPFH_4,C21_SH_3b_NPFH_5,C21_SH_3b_NPFH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPFH_2,C21_SH_4mb_NPFH_3,C21_SH_4mb_NPFH_4,C21_SH_4mb_NPFH_5,C21_SH_4mb_NPFH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPFH_2,C21_SH_NB_NS_NPFH_3,C21_SH_NB_NS_NPFH_4,C21_SH_NB_NS_NPFH_5,C21_SH_NB_NS_NPFH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPFH_2,C21_SH_Tot_NPFH_3,C21_SH_Tot_NPFH_4,C21_SH_Tot_NPFH_5
10304,1047,333,119,5808,2395,1301,1690,1067,529,6980,109,34,26,10,14,197,6165,2741,2838,1434,661,13841,0,0,0,0,0,0,15,0,0,0,0,15,202,45,25,3,0,276,92,32,25,7,0,162,6,3,4,3,3,24,11,3,0,0,0,18,334,83,51,15,3,487,0,0,0,0,0,0,18,4,0,0,0,24,77,16,3,4,0,101,17,11,0,0,0,27,0,3,0,0,0,6,0,0,0,0,0,0,116,36,8,4,0,163,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,4,3,4,0,0,10,7,0,0,0,0,14,0,0,0,0,0,3,17,5,3,4,3,38,25,5,10,7,3,51,6653,2869,2919,1473,668,14580,12,3,0,0,4,21,61,7,0,0,0,70,558,116,58,11,3,756,3107,1287,935,332,107,5769,2837,1525,1895,1236,590,8089,82,15,18,14,9,138,6657,2950,2917,1603
10401,819,338,121,5947,1873,812,935,593,386,4605,112,38,19,7,16,195,6504,2224,1865,959,539,12092,0,0,0,0,0,0,11,0,0,0,0,16,136,14,4,0,0,162,132,52,29,5,0,216,3,10,8,3,0,22,9,0,0,0,0,14,297,78,39,10,0,425,0,0,0,0,0,0,17,3,0,0,0,23,124,25,3,0,0,157,71,22,8,3,0,107,5,8,4,0,0,16,17,0,0,0,0,17,230,58,20,4,3,310,13,0,0,0,0,16,48,4,0,0,4,57,61,12,4,0,0,75,34,10,4,4,0,56,7,3,7,0,3,15,13,0,0,0,0,19,177,32,14,4,5,235,60,16,5,8,0,97,7265,2403,1945,989,552,13152,25,11,5,0,0,41,119,12,12,5,0,144,931,197,72,18,4,1225,3547,1219,866,302,123,6058,2307,923,1033,605,419,5295,89,31,28,17,14,174,7015,2393,2014,952
10402,1522,469,190,8546,3075,1603,1935,1137,679,8424,130,59,43,16,15,254,8870,3768,3634,1660,899,18822,0,0,0,0,0,0,31,0,6,0,0,31,480,125,55,8,0,677,477,225,107,45,15,872,63,35,42,21,13,167,26,4,3,0,0,41,1079,393,216,72,27,1786,4,0,0,0,0,4,29,3,0,0,0,32,458,147,53,16,4,683,194,87,50,15,12,350,14,9,10,3,3,37,14,11,6,4,0,36,717,260,116,37,21,1142,18,0,0,0,0,25,55,3,0,0,0,55,82,16,3,3,0,103,30,10,6,4,0,50,5,6,9,0,0,15,19,0,4,0,0,19,202,28,18,7,3,262,112,28,31,12,11,184,10974,4473,4006,1794,957,22206,21,8,4,0,0,30,163,32,13,7,3,216,1041,221,117,28,12,1418,4740,1828,1442,459,182,8648,3709,1938,2314,1292,829,10082,113,43,30,22,12,216,9787,4065,3930,1806
10501,366,158,97,2272,793,386,444,306,233,2154,77,34,21,10,14,155,2491,996,887,482,351,5201,0,0,0,0,0,0,4,0,0,0,0,4,12,5,0,0,0,16,10,5,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,31,6,0,0,0,44,0,0,0,0,0,0,15,0,0,0,0,15,45,16,8,0,0,71,6,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,71,18,5,3,0,102,8,0,0,0,0,8,15,0,0,0,0,19,21,4,0,0,0,23,14,10,5,3,4,36,7,3,0,10,3,20,6,0,0,0,0,10,69,17,11,11,4,109,47,14,11,6,8,82,2709,1043,908,500,369,5535,6,0,0,0,0,7,41,0,0,0,0,41,282,74,29,19,0,409,1015,410,284,114,61,1882,729,361,400,280,221,1989,41,21,11,9,5,90,2121,868,720,421
10502,457,124,57,2715,444,276,309,199,119,1353,60,13,8,0,3,87,2495,1012,806,329,193,4837,4,0,0,0,0,5,3,0,0,0,0,3,12,4,0,0,0,14,17,10,9,0,0,34,0,0,0,3,0,9,6,0,0,0,0,6,34,17,9,5,0,62,0,0,0,0,0,0,7,0,0,0,0,7,11,3,0,0,0,13,5,0,0,0,0,9,0,3,0,0,0,4,3,0,0,0,0,3,25,6,0,0,0,35,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,0,20,14,7,0,0,0,22,2576,1045,816,344,193,4968,5,0,0,0,0,3,36,3,0,0,0,45,464,73,38,6,6,577,1526,594,421,115,42,2707,439,300,314,190,123,1367,28,13,8,3,9,59,2508,978,776,315
10503,1085,412,155,6696,2841,1546,1751,1146,662,7942,123,48,33,23,11,238,7269,3320,2950,1603,843,15981,0,0,0,0,0,0,9,0,0,0,0,7,196,56,20,6,0,270,59,32,23,8,0,123,9,4,3,4,5,29,3,4,0,0,0,11,282,97,50,19,5,443,6,0,0,0,0,6,31,4,0,0,0,37,254,60,23,0,0,339,35,17,9,0,0,58,4,3,4,0,0,14,5,0,0,0,0,6,331,80,36,3,9,458,8,0,0,0,0,8,5,0,0,0,0,10,18,5,0,0,0,23,45,22,11,4,3,79,45,16,28,12,14,109,0,6,0,0,0,15,126,40,40,15,17,245,51,15,14,12,3,94,8060,3547,3089,1653,868,17222,15,5,6,0,5,27,75,12,9,6,4,108,673,167,62,27,10,940,3510,1431,1038,400,185,6568,3194,1773,2012,1252,702,8933,92,39,33,15,6,175,7561,3425,3157,1695
10601,1806,616,222,9667,2764,1755,2498,1438,732,9187,153,61,37,14,10,281,8989,4498,4530,2108,992,21109,0,0,0,0,0,0,17,4,0,0,0,22,248,66,19,0,5,337,225,134,62,15,0,442,14,12,10,8,3,36,12,3,0,4,0,21,519,209,91,31,4,856,4,0,0,0,0,4,17,0,0,0,0,22,52,17,7,5,0,77,33,16,12,0,0,68,0,4,0,0,0,9,0,0,0,0,0,3,110,35,16,7,0,175,0,0,0,0,0,5,20,0,0,0,0,23,13,4,5,0,0,25,8,6,9,0,0,24,0,4,0,5,0,11,6,0,0,0,0,6,42,12,9,8,9,86,45,28,23,10,4,115,9710,4793,4669,2158,1005,22342,13,5,4,4,0,34,132,23,6,3,4,169,1202,365,127,43,13,1752,5014,2359,1792,625,222,10013,3827,2365,3087,1757,1033,12072,101,46,34,23,15,218,10286,5169,5050,2457
10602,1275,354,135,7030,3150,2159,2983,1510,703,10505,94,47,31,15,15,200,7381,4037,4345,1901,859,18520,0,0,0,0,0,0,13,0,0,0,0,13,410,59,17,3,0,490,270,139,68,17,5,494,13,21,14,9,10,67,9,6,0,0,0,15,712,222,106,29,13,1082,0,0,0,0,0,0,26,3,0,0,0,29,73,20,5,0,0,103,11,0,9,0,0,20,3,0,0,0,0,4,7,0,0,0,0,8,118,27,11,0,0,160,4,0,0,0,0,3,4,0,0,0,0,4,0,3,0,0,0,4,4,7,5,3,0,21,9,4,4,0,0,15,0,0,0,0,0,4,25,20,11,0,0,52,93,9,5,4,0,114,8321,4312,4484,1939,870,19926,4,0,3,0,0,6,20,4,3,0,0,27,613,145,53,17,6,842,3833,1811,1245,366,128,7371,4212,2922,3803,1848,867,13650,67,26,21,9,7,138,8751,4905,5128,2242
10603,1076,320,110,6570,3189,1583,2006,1100,613,8501,130,34,29,13,9,218,7868,3042,3169,1451,735,16276,0,0,0,0,0,0,14,0,0,0,0,14,411,58,15,0,0,489,700,263,136,41,5,1144,122,75,57,45,21,313,30,3,0,0,0,31,1275,397,211,84,26,1991,0,0,0,0,0,0,16,4,0,0,0,20,145,31,6,0,0,187,127,28,11,0,0,170,20,0,5,3,0,37,9,0,0,0,0,10,315,69,25,4,7,422,8,0,0,0,0,8,43,0,0,0,0,47,65,8,6,0,0,82,45,8,4,0,0,56,9,0,11,0,3,22,39,0,0,0,0,35,202,27,19,3,7,258,38,11,13,0,6,64,9706,3540,3435,1543,776,19002,7,0,0,0,0,11,62,12,3,0,0,81,981,123,58,16,11,1191,4091,1324,978,313,113,6827,4132,1850,2141,1206,724,10049,77,31,25,14,4,151,9356,3348,3202,1551
10604,518,179,53,3028,1236,709,883,512,221,3556,55,17,15,3,0,96,3289,1438,1450,710,289,7179,0,0,0,0,0,0,3,0,0,0,0,7,60,12,3,0,0,79,50,42,13,7,0,107,8,9,0,5,0,25,3,0,0,0,0,0,131,60,21,12,0,229,0,0,0,0,0,0,13,0,0,0,0,13,16,11,0,0,0,35,16,6,7,0,0,29,0,4,0,3,0,5,3,0,0,0,0,7,50,21,12,3,0,86,0,0,0,0,0,0,3,3,0,0,0,3,15,0,0,0,0,15,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,30,3,0,0,0,32,28,18,14,8,0,68,3536,1547,1491,731,288,7597,0,0,0,0,0,9,37,6,6,0,0,50,294,62,35,12,4,406,1663,651,487,169,67,3038,1447,739,901,544,259,3891,37,18,18,8,7,78,3479,1468,1446,742
10701,1923,551,251,9011,2029,1531,2181,1165,724,7630,140,50,40,25,19,272,7137,3958,4252,1779,1008,18129,0,0,0,0,0,0,21,0,0,0,0,25,306,48,14,10,0,377,294,136,81,31,19,551,16,5,16,9,16,61,11,7,4,0,0,18,650,193,114,48,36,1044,0,3,0,0,0,5,24,6,0,0,0,32,183,55,21,3,0,267,75,46,28,11,5,167,10,11,6,8,4,45,12,0,0,0,0,17,312,122,63,22,11,533,0,0,0,0,0,0,3,0,0,0,0,3,10,4,3,0,0,22,3,5,7,4,0,21,0,3,3,0,0,18,9,0,0,0,0,5,29,8,16,8,4,66,23,10,5,0,3,44,8146,4292,4447,1860,1070,19821,5,4,0,0,0,7,63,12,3,3,4,87,743,199,87,18,0,1056,4380,2140,1770,522,192,9002,2671,1849,2503,1308,764,9100,74,41,33,21,16,183,7942,4250,4408,1873
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,1848,554,171,9107,3080,2067,3012,1666,850,10666,139,46,43,19,12,258,8165,4360,4985,2248,1044,20808,0,0,0,0,0,0,29,5,3,0,0,34,588,118,38,8,0,742,747,375,224,42,20,1407,76,50,50,22,10,211,30,5,0,0,0,35,1465,548,312,74,32,2433,0,0,0,0,0,0,33,0,0,0,0,34,307,69,23,7,0,402,120,32,28,5,3,187,14,8,7,5,0,36,11,0,0,0,0,10,482,119,56,12,5,676,4,0,0,0,0,3,25,0,0,0,0,25,85,5,0,0,0,93,11,4,8,3,0,23,6,0,0,3,3,11,5,0,0,0,0,3,132,18,13,5,3,165,56,18,12,6,0,86,10301,5056,5383,2348,1085,24164,11,0,6,0,0,10,57,3,7,0,0,63,504,120,53,8,4,688,4883,2057,1699,484,156,9295,4333,2563,3552,1827,901,13169,92,44,34,18,11,197,9874,4789,5350,2338
10704,2515,692,182,10429,2634,1929,3241,1854,801,10459,124,53,41,28,18,261,8584,4715,6021,2621,1006,22945,11,0,0,0,0,11,63,7,0,0,0,71,834,266,111,23,3,1246,966,565,390,131,38,2085,53,40,78,36,28,243,29,10,8,3,0,51,1960,887,589,193,80,3707,6,0,0,0,0,6,238,26,12,0,0,270,2023,637,260,66,19,3012,850,348,207,54,16,1467,52,28,28,19,12,135,56,11,5,0,0,77,3233,1044,507,142,53,4966,0,0,0,0,0,0,18,4,0,0,0,26,47,10,12,3,0,79,18,15,14,3,5,54,0,6,10,6,0,20,4,0,0,0,0,4,94,36,32,8,6,174,103,26,31,10,8,173,13967,6703,7181,2974,1145,31967,7,3,0,0,0,12,75,10,12,4,6,101,1016,309,162,28,13,1532,4679,2352,2450,585,136,10192,3332,2332,3753,1987,776,12184,52,34,19,15,8,131,9154,5042,6388,2622
10801,485,137,54,3384,1277,454,484,282,153,2653,85,18,7,9,5,129,3934,1215,1029,446,220,6850,0,0,0,0,0,0,18,0,0,0,0,15,213,26,17,0,0,257,400,78,29,5,5,526,13,3,0,4,0,27,21,4,0,0,0,22,660,115,51,10,4,844,0,0,0,0,0,0,18,4,0,0,0,21,245,66,24,0,0,339,107,32,13,0,3,160,4,0,0,4,0,13,7,4,0,0,0,7,383,108,40,4,5,535,0,0,0,0,0,0,26,0,0,0,0,31,38,11,3,0,0,53,19,8,4,0,0,33,3,0,0,0,3,12,10,0,0,0,0,12,98,23,11,0,3,138,37,7,5,0,0,54,5120,1469,1136,472,229,8428,11,4,0,0,0,14,70,3,5,4,0,76,486,91,41,4,5,627,2185,597,440,149,59,3425,1575,520,612,332,182,3215,46,14,18,4,3,86,4370,1233,1110,493
10802,898,342,158,5773,1491,732,714,518,367,3832,104,38,30,16,13,200,5924,2201,1743,913,561,11344,0,0,0,0,0,0,14,0,0,0,0,14,103,17,7,3,0,130,48,20,5,4,0,84,0,0,0,0,0,8,3,0,0,0,0,3,173,41,18,10,0,242,0,0,0,0,0,0,18,0,0,0,0,19,112,27,8,0,0,153,74,20,8,9,6,123,6,4,0,0,0,12,9,0,0,0,0,15,228,54,12,15,4,316,13,0,0,0,0,10,31,0,5,0,0,40,93,10,0,0,0,98,20,5,8,0,0,32,4,3,0,0,0,8,0,0,0,0,0,0,156,19,15,3,0,194,51,19,17,10,0,100,6539,2338,1799,948,571,12190,28,6,8,0,0,42,122,17,7,0,0,153,1041,210,104,36,11,1391,3266,1197,849,308,164,5786,1825,857,845,568,424,4529,109,38,30,13,17,204,6395,2322,1840,936
10803,3,0,0,34,12,5,7,4,0,30,0,0,0,0,0,0,47,17,18,3,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,17,18,3,0,85,0,0,0,0,0,0,4,0,0,0,0,9,7,5,0,0,0,10,25,5,10,0,0,40,11,12,6,0,3,25,0,0,0,0,0,0,49,17,21,0
10804,1276,412,131,7985,3138,1459,1818,1065,509,7991,121,30,23,11,13,211,8980,3220,3200,1515,663,17573,0,0,0,0,0,0,23,7,0,0,0,23,643,108,33,3,0,787,657,198,91,25,9,973,60,24,22,10,7,125,31,6,0,0,0,45,1419,338,143,35,21,1954,0,0,0,0,0,0,65,5,0,0,0,70,557,110,27,3,0,697,292,62,36,11,3,406,4,4,0,0,4,16,33,5,0,0,0,32,950,186,58,16,8,1227,4,0,0,0,0,4,44,0,0,0,0,47,112,11,3,8,0,134,25,4,3,3,0,40,5,0,0,0,0,11,13,0,0,0,0,15,208,19,9,7,5,248,57,16,5,5,9,95,11618,3780,3422,1581,694,21094,4,3,6,0,0,18,83,20,7,0,3,112,1293,162,71,19,5,1552,4991,1609,1272,350,129,8359,3992,1858,2224,1207,650,9930,77,43,38,19,5,190,10453,3693,3620,1598
10805,1017,331,133,6547,2380,894,973,671,392,5311,115,39,20,16,15,199,7148,2442,2114,1049,549,13302,0,0,0,0,0,0,10,0,0,0,0,10,275,40,9,3,0,330,152,48,20,9,0,225,19,13,3,5,0,38,5,0,3,0,0,9,466,96,36,13,3,620,0,0,0,0,0,0,17,0,0,0,0,17,130,23,10,0,0,164,41,21,15,4,0,75,4,0,3,0,0,4,3,5,0,0,0,10,190,48,28,0,0,270,7,0,0,0,0,7,24,3,0,0,0,29,60,3,3,0,0,71,16,10,8,6,0,33,7,4,5,0,0,13,5,0,0,0,0,5,127,20,14,5,0,162,53,18,20,0,3,98,7982,2631,2203,1075,561,14447,25,3,6,3,0,46,92,12,8,0,0,118,950,192,72,29,8,1254,3993,1295,917,333,140,6677,2903,1058,1138,685,456,6229,110,41,33,15,8,217,8075,2603,2168,1062
10901,1158,342,108,6552,2205,1137,1600,902,414,6254,84,42,22,13,8,173,6582,2767,2846,1263,537,13994,0,0,0,0,0,0,39,10,0,0,0,51,487,140,57,9,5,702,167,75,42,15,3,305,10,13,14,4,4,42,20,3,0,0,0,16,723,239,112,29,12,1110,0,0,0,0,0,0,4,0,0,0,0,5,51,22,4,0,0,75,7,9,0,0,0,17,0,0,0,0,0,3,3,0,0,0,0,5,63,33,5,0,0,112,0,0,0,0,0,0,8,0,0,0,0,8,15,3,0,0,0,21,13,4,0,4,0,20,0,0,4,0,0,10,0,0,0,0,0,0,35,14,4,3,0,60,23,8,4,9,6,46,7427,3054,2977,1308,557,15320,8,0,0,0,0,10,39,0,3,0,0,45,755,123,46,13,4,950,3764,1485,1134,351,124,6851,2775,1450,1892,1077,517,7707,65,26,27,10,4,132,7413,3079,3102,1448
10902,226,114,28,1461,438,206,240,175,85,1149,38,17,9,9,6,66,1474,561,490,308,124,2964,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13,6,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,25,0,0,0,0,0,0,9,4,0,0,0,7,38,9,0,0,0,46,9,3,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,56,10,3,0,0,67,0,0,0,0,0,0,13,0,0,0,0,13,12,4,0,0,0,11,6,8,0,3,0,14,4,0,0,0,0,4,5,0,0,0,0,5,40,4,0,0,0,51,15,0,4,8,0,23,1604,582,506,317,126,3131,6,3,0,0,0,10,27,0,0,0,0,29,201,57,20,6,0,284,789,261,203,86,34,1377,507,230,288,206,106,1335,19,20,11,7,0,55,1550,573,527,302
10903,692,265,75,5029,1675,714,878,559,264,4085,101,16,26,10,0,150,5579,1712,1650,847,349,10131,0,0,0,0,0,0,4,0,0,0,0,10,94,4,5,0,0,109,47,6,4,0,0,59,0,0,3,0,0,12,3,0,0,0,0,3,152,17,11,3,0,185,0,0,0,0,0,0,14,0,0,0,0,13,152,22,10,0,0,189,28,12,0,0,0,48,5,0,8,0,0,13,3,0,0,0,0,11,202,44,16,5,0,265,4,0,0,0,0,4,18,0,0,0,0,19,53,0,7,0,0,56,27,10,13,0,0,54,12,0,3,9,0,23,9,0,0,0,0,9,117,15,20,7,0,161,36,13,8,3,5,57,6083,1792,1703,863,354,10798,9,0,0,0,0,12,63,3,0,0,0,68,614,81,34,13,3,742,3224,898,719,214,69,5125,2015,786,965,634,291,4690,89,20,15,10,4,140,6015,1794,1729,873
11001,625,179,69,3721,1393,663,829,535,242,3658,56,15,13,9,6,111,4067,1554,1538,739,324,8219,0,0,0,0,0,0,13,0,0,0,0,16,130,35,32,11,0,215,39,29,20,11,0,99,9,6,4,0,0,16,3,0,0,0,0,4,194,72,59,16,5,347,0,0,0,0,0,0,12,3,0,0,0,17,75,20,15,5,3,110,14,5,0,3,4,30,3,0,0,0,0,9,0,0,0,0,0,4,104,33,17,8,7,165,3,0,0,0,0,5,4,0,0,0,0,4,9,0,0,0,0,11,14,0,3,0,0,20,0,3,0,0,0,8,0,0,0,0,0,0,28,7,5,0,0,38,38,16,13,7,0,66,4431,1677,1627,777,335,8846,5,5,4,0,0,12,51,5,4,0,0,60,443,95,30,6,0,577,2129,715,549,190,78,3662,1686,717,871,492,303,4064,37,16,14,11,4,72,4351,1546,1466,702
11002,651,271,105,4442,1464,577,675,509,260,3487,112,19,21,9,8,170,5046,1666,1419,810,375,9313,0,0,0,0,0,0,3,0,0,0,0,3,25,3,4,0,0,35,25,12,5,5,0,45,3,0,0,0,0,7,0,0,0,0,0,0,63,15,9,4,0,93,0,0,0,0,0,0,13,0,0,0,0,13,54,15,11,0,0,87,14,5,4,0,0,23,0,0,0,0,0,3,0,0,0,0,0,3,84,32,12,5,0,134,7,0,0,0,0,11,18,0,0,0,0,18,5,5,0,0,0,15,17,0,5,0,0,26,8,5,3,5,4,23,0,0,0,0,0,0,62,12,9,0,4,88,58,21,15,16,10,117,5308,1741,1466,833,393,9743,26,9,3,3,0,37,134,10,0,0,7,149,789,116,61,16,10,977,2602,891,593,231,66,4384,1673,680,730,459,288,3824,78,32,20,13,11,151,5294,1733,1411,720
